Wavelength (nm),Sum(calc),Ag I (7.1e-2),Ag II (9.3e-1)
199.927,6.116e-13,,6.116e-13
199.932,1.946e-11,,1.946e-11
199.937,5.466e-10,,5.466e-10
199.942,1.355e-8,,1.355e-8
199.947,2.964e-7,,2.964e-7
199.952,5.722e-6,,5.722e-6
199.957,9.750e-5,,9.750e-5
199.962,1.466e-3,,1.466e-3
199.967,1.946e-2,,1.946e-2
199.972,2.280e-1,,2.280e-1
199.977,2.357e+0,,2.357e+0
199.982,2.151e+1,,2.151e+1
199.987,1.732e+2,,1.732e+2
199.992,1.231e+3,,1.231e+3
199.997,7.722e+3,,7.722e+3
200.002,4.275e+4,,4.275e+4
200.007,2.089e+5,,2.089e+5
200.012,9.009e+5,,9.009e+5
200.017,3.429e+6,,3.429e+6
200.022,1.152e+7,,1.152e+7
200.027,3.415e+7,,3.415e+7
200.032,8.934e+7,,8.934e+7
200.037,2.063e+8,,2.063e+8
200.042,4.205e+8,,4.205e+8
200.047,7.564e+8,,7.564e+8
200.052,1.201e+9,,1.201e+9
200.057,1.682e+9,,1.682e+9
200.062,2.080e+9,,2.080e+9
200.067,2.270e+9,,2.270e+9
200.072,2.187e+9,,2.187e+9
200.077,1.859e+9,,1.859e+9
200.082,1.395e+9,,1.395e+9
200.087,9.237e+8,,9.237e+8
200.092,5.398e+8,,5.398e+8
200.097,2.784e+8,,2.784e+8
200.102,1.268e+8,,1.268e+8
200.107,5.092e+7,,5.092e+7
200.112,1.806e+7,,1.806e+7
200.117,5.651e+6,,5.651e+6
200.122,1.561e+6,,1.561e+6
200.127,3.805e+5,,3.805e+5
200.132,8.186e+4,,8.186e+4
200.137,1.554e+4,,1.554e+4
200.142,2.605e+3,,2.605e+3
200.147,3.853e+2,,3.853e+2
200.152,5.029e+1,,5.029e+1
200.157,5.794e+0,,5.794e+0
200.162,5.891e-1,,5.891e-1
200.167,5.287e-2,,5.287e-2
200.172,4.187e-3,,4.187e-3
200.177,2.927e-4,,2.927e-4
200.182,1.806e-5,,1.806e-5
200.187,9.831e-7,,9.831e-7
200.192,4.724e-8,,4.724e-8
200.197,2.004e-9,,2.004e-9
200.202,7.500e-11,,7.500e-11
201.450,1.983e-12,,1.983e-12
201.455,5.843e-11,,5.843e-11
201.460,1.523e-9,,1.523e-9
201.465,3.509e-8,,3.509e-8
201.470,7.150e-7,,7.150e-7
201.475,1.288e-5,,1.288e-5
201.480,2.052e-4,,2.052e-4
201.485,2.891e-3,,2.891e-3
201.490,3.601e-2,,3.601e-2
201.495,3.967e-1,,3.967e-1
201.500,3.863e+0,,3.863e+0
201.505,3.327e+1,,3.327e+1
201.510,2.533e+2,,2.533e+2
201.515,1.706e+3,,1.706e+3
201.520,1.016e+4,,1.016e+4
201.525,5.346e+4,,5.346e+4
201.530,2.489e+5,,2.489e+5
201.535,1.024e+6,,1.024e+6
201.540,3.728e+6,,3.728e+6
201.545,1.200e+7,,1.200e+7
201.550,3.414e+7,,3.414e+7
201.555,8.591e+7,,8.591e+7
201.560,1.912e+8,,1.912e+8
201.565,3.761e+8,,3.761e+8
201.570,6.542e+8,,6.542e+8
201.575,1.006e+9,,1.006e+9
201.580,1.369e+9,,1.369e+9
201.585,1.646e+9,,1.646e+9
201.590,1.751e+9,,1.751e+9
201.595,1.646e+9,,1.646e+9
201.600,1.369e+9,,1.369e+9
201.605,1.006e+9,,1.006e+9
201.610,6.542e+8,,6.542e+8
201.615,3.761e+8,,3.761e+8
201.620,1.912e+8,,1.912e+8
201.625,8.591e+7,,8.591e+7
201.630,3.414e+7,,3.414e+7
201.635,1.200e+7,,1.200e+7
201.640,3.728e+6,,3.728e+6
201.645,1.024e+6,,1.024e+6
201.650,2.489e+5,,2.489e+5
201.655,5.346e+4,,5.346e+4
201.660,1.016e+4,,1.016e+4
201.665,1.706e+3,,1.706e+3
201.670,2.533e+2,,2.533e+2
201.675,3.327e+1,,3.327e+1
201.680,3.863e+0,,3.863e+0
201.685,3.967e-1,,3.967e-1
201.690,3.601e-2,,3.601e-2
201.695,2.891e-3,,2.891e-3
201.700,2.052e-4,,2.052e-4
201.705,1.288e-5,,1.288e-5
201.710,7.150e-7,,7.150e-7
201.715,3.509e-8,,3.509e-8
201.720,1.523e-9,,1.523e-9
201.725,5.843e-11,,5.843e-11
201.730,1.983e-12,,1.983e-12
203.253,3.124e-12,,3.124e-12
203.258,8.674e-11,,8.674e-11
203.263,2.134e-9,,2.134e-9
203.268,4.653e-8,,4.653e-8
203.273,8.990e-7,,8.990e-7
203.278,1.539e-5,,1.539e-5
203.283,2.335e-4,,2.335e-4
203.288,3.140e-3,,3.140e-3
203.293,3.741e-2,,3.741e-2
203.298,3.949e-1,,3.949e-1
203.303,3.695e+0,,3.695e+0
203.308,3.063e+1,,3.063e+1
203.313,2.251e+2,,2.251e+2
203.318,1.465e+3,,1.465e+3
203.323,8.453e+3,,8.453e+3
203.328,4.322e+4,,4.322e+4
203.333,1.958e+5,,1.958e+5
203.338,7.860e+5,,7.860e+5
203.342,2.191e+6,,2.191e+6
203.347,7.075e+6,,7.075e+6
203.352,2.025e+7,,2.025e+7
203.357,5.135e+7,,5.135e+7
203.362,1.154e+8,,1.154e+8
203.367,2.299e+8,,2.299e+8
203.372,4.057e+8,,4.057e+8
203.377,6.344e+8,,6.344e+8
203.382,8.792e+8,,8.792e+8
203.387,1.080e+9,,1.080e+9
203.392,1.175e+9,,1.175e+9
203.397,1.133e+9,,1.133e+9
203.402,9.685e+8,,9.685e+8
203.407,7.334e+8,,7.334e+8
203.412,4.922e+8,,4.922e+8
203.417,2.927e+8,,2.927e+8
203.422,1.543e+8,,1.543e+8
203.427,7.203e+7,,7.203e+7
203.432,2.981e+7,,2.981e+7
203.437,1.093e+7,,1.093e+7
203.442,3.552e+6,,3.552e+6
203.447,1.023e+6,,1.023e+6
203.452,2.610e+5,,2.610e+5
203.457,5.903e+4,,5.903e+4
203.462,1.183e+4,,1.183e+4
203.467,2.101e+3,,2.101e+3
203.472,3.305e+2,,3.305e+2
203.477,4.609e+1,,4.609e+1
203.482,5.695e+0,,5.695e+0
203.487,6.236e-1,,6.236e-1
203.492,6.052e-2,,6.052e-2
203.497,5.204e-3,,5.204e-3
203.502,3.965e-4,,3.965e-4
203.507,2.677e-5,,2.677e-5
203.512,1.602e-6,,1.602e-6
203.517,8.494e-8,,8.494e-8
203.522,3.991e-9,,3.991e-9
203.527,1.662e-10,,1.662e-10
203.532,6.132e-12,,6.132e-12
205.974,2.635e-12,2.635e-12,8.465e-12
205.979,7.029e-11,7.029e-11,8.470e-12
205.984,1.667e-9,1.667e-9,8.474e-12
205.989,3.513e-8,3.513e-8,8.479e-12
205.994,6.582e-7,6.582e-7,8.484e-12
205.999,1.096e-5,1.096e-5,8.489e-12
206.004,1.624e-4,1.624e-4,8.493e-12
206.009,2.137e-3,2.137e-3,8.498e-12
206.014,2.501e-2,2.501e-2,8.503e-12
206.019,2.602e-1,2.602e-1,8.508e-12
206.024,2.406e+0,2.406e+0,8.513e-12
206.029,1.978e+1,1.978e+1,8.517e-12
206.034,1.445e+2,1.445e+2,8.522e-12
206.039,9.390e+2,9.390e+2,8.527e-12
206.044,5.423e+3,5.423e+3,8.532e-12
206.049,2.784e+4,2.784e+4,8.536e-12
206.054,1.271e+5,1.271e+5,8.541e-12
206.059,5.156e+5,5.156e+5,8.546e-12
206.064,1.860e+6,1.860e+6,8.551e-12
206.069,5.963e+6,5.963e+6,8.556e-12
206.074,1.700e+7,1.700e+7,8.560e-12
206.079,4.307e+7,4.307e+7,8.565e-12
206.084,9.702e+7,9.702e+7,8.570e-12
206.089,1.943e+8,1.943e+8,8.575e-12
206.094,3.458e+8,3.458e+8,8.579e-12
206.099,5.473e+8,5.473e+8,8.584e-12
206.104,7.699e+8,7.699e+8,8.589e-12
206.109,9.628e+8,9.628e+8,8.594e-12
206.114,1.070e+9,1.070e+9,8.599e-12
206.119,1.058e+9,1.058e+9,8.603e-12
206.124,9.294e+8,9.294e+8,8.608e-12
206.129,7.259e+8,7.259e+8,8.613e-12
206.134,5.040e+8,5.040e+8,8.618e-12
206.139,3.111e+8,3.111e+8,8.622e-12
206.144,1.707e+8,1.707e+8,8.627e-12
206.149,8.326e+7,8.326e+7,8.632e-12
206.154,3.610e+7,3.610e+7,8.637e-12
206.159,1.392e+7,1.392e+7,8.642e-12
206.164,4.768e+6,4.768e+6,8.646e-12
206.169,1.453e+6,1.453e+6,8.651e-12
206.174,3.933e+5,3.933e+5,8.656e-12
206.179,9.469e+4,9.469e+4,8.661e-12
206.184,2.026e+4,2.026e+4,8.665e-12
206.189,3.855e+3,3.855e+3,8.670e-12
206.194,6.520e+2,6.520e+2,8.675e-12
206.199,9.802e+1,9.802e+1,8.680e-12
206.204,1.310e+1,1.310e+1,8.685e-12
206.209,1.557e+0,1.557e+0,8.689e-12
206.214,1.644e-1,1.644e-1,8.694e-12
206.219,1.544e-2,1.544e-2,8.699e-12
206.224,1.288e-3,1.288e-3,8.704e-12
206.229,9.560e-5,9.560e-5,8.708e-12
206.234,6.306e-6,6.306e-6,8.713e-12
206.239,3.698e-7,3.698e-7,8.718e-12
206.244,1.927e-8,1.927e-8,8.723e-12
206.249,8.932e-10,8.932e-10,8.727e-12
206.254,3.680e-11,3.680e-11,8.732e-12
206.259,1.347e-12,1.347e-12,8.737e-12
206.448,8.918e-12,6.368e-11,8.918e-12
206.453,2.398e-10,6.533e-11,2.398e-10
206.458,5.737e-9,6.698e-11,5.737e-9
206.463,1.221e-7,6.862e-11,1.221e-7
206.468,2.310e-6,7.027e-11,2.310e-6
206.473,3.889e-5,7.192e-11,3.889e-5
206.478,5.823e-4,7.357e-11,5.823e-4
206.483,7.754e-3,7.522e-11,7.754e-3
206.488,9.185e-2,7.687e-11,9.185e-2
206.493,9.677e-1,7.852e-11,9.677e-1
206.498,9.068e+0,8.017e-11,9.068e+0
206.503,7.558e+1,8.182e-11,7.558e+1
206.508,5.603e+2,8.347e-11,5.603e+2
206.513,3.694e+3,8.511e-11,3.694e+3
206.518,2.167e+4,8.676e-11,2.167e+4
206.523,1.130e+5,8.841e-11,1.130e+5
206.528,5.244e+5,9.006e-11,5.244e+5
206.533,2.164e+6,9.171e-11,2.164e+6
206.538,7.944e+6,9.336e-11,7.944e+6
206.543,2.594e+7,9.501e-11,2.594e+7
206.548,7.532e+7,9.666e-11,7.532e+7
206.553,1.946e+8,9.831e-11,1.946e+8
206.558,4.470e+8,9.995e-11,4.470e+8
206.563,9.133e+8,1.016e-10,9.133e+8
206.568,1.660e+9,1.033e-10,1.660e+9
206.573,2.684e+9,1.049e-10,2.684e+9
206.578,3.859e+9,1.066e-10,3.859e+9
206.583,4.935e+9,1.082e-10,4.935e+9
206.588,5.614e+9,1.098e-10,5.614e+9
206.593,5.680e+9,1.115e-10,5.680e+9
206.598,5.111e+9,1.131e-10,5.111e+9
206.603,4.091e+9,1.148e-10,4.091e+9
206.608,2.913e+9,1.164e-10,2.913e+9
206.613,1.845e+9,1.181e-10,1.845e+9
206.618,1.039e+9,1.197e-10,1.039e+9
206.623,5.205e+8,1.214e-10,5.205e+8
206.628,2.319e+8,1.230e-10,2.319e+8
206.633,9.192e+7,1.247e-10,9.192e+7
206.638,3.240e+7,1.263e-10,3.240e+7
206.643,1.016e+7,1.280e-10,1.016e+7
206.648,2.834e+6,1.296e-10,2.834e+6
206.653,7.029e+5,1.313e-10,7.029e+5
206.658,1.551e+5,1.329e-10,1.551e+5
206.663,3.043e+4,1.346e-10,3.043e+4
206.668,5.312e+3,1.362e-10,5.312e+3
206.673,8.247e+2,1.379e-10,8.247e+2
206.678,1.139e+2,1.395e-10,1.139e+2
206.683,1.399e+1,1.412e-10,1.399e+1
206.688,1.528e+0,1.428e-10,1.528e+0
206.693,1.485e-1,1.445e-10,1.485e-1
206.698,1.283e-2,1.461e-10,1.283e-2
206.703,9.865e-4,1.478e-10,9.865e-4
206.708,6.745e-5,1.494e-10,6.745e-5
206.713,4.102e-6,1.511e-10,4.102e-6
206.718,2.219e-7,1.527e-10,2.219e-7
206.723,1.068e-8,1.544e-10,1.068e-8
206.728,4.568e-10,1.560e-10,4.568e-10
206.733,1.739e-11,1.577e-10,1.739e-11
207.412,2.457e-13,3.816e-10,2.457e-13
207.417,6.262e-12,3.832e-10,6.262e-12
207.422,1.421e-10,3.849e-10,1.421e-10
207.427,2.872e-9,3.865e-10,2.872e-9
207.432,5.168e-8,3.882e-10,5.168e-8
207.437,8.281e-7,3.898e-10,8.281e-7
207.442,1.181e-5,3.915e-10,1.181e-5
207.447,1.501e-4,3.931e-10,1.501e-4
207.452,1.697e-3,3.948e-10,1.697e-3
207.457,1.710e-2,3.964e-10,1.710e-2
207.462,1.533e-1,3.981e-10,1.533e-1
207.467,1.224e+0,3.997e-10,1.224e+0
207.472,8.705e+0,4.014e-10,8.705e+0
207.477,5.511e+1,4.030e-10,5.511e+1
207.482,3.107e+2,4.047e-10,3.107e+2
207.487,1.559e+3,4.063e-10,1.559e+3
207.492,6.970e+3,4.080e-10,6.970e+3
207.497,2.774e+4,4.096e-10,2.774e+4
207.502,9.828e+4,4.113e-10,9.828e+4
207.507,3.101e+5,4.129e-10,3.101e+5
207.512,8.712e+5,4.146e-10,8.712e+5
207.517,2.179e+6,4.162e-10,2.179e+6
207.522,4.855e+6,4.179e-10,4.855e+6
207.527,9.629e+6,4.195e-10,9.629e+6
207.532,1.700e+7,4.212e-10,1.700e+7
207.537,2.674e+7,4.228e-10,2.674e+7
207.542,3.744e+7,4.245e-10,3.744e+7
207.547,4.668e+7,4.261e-10,4.668e+7
207.552,5.182e+7,4.278e-10,5.182e+7
207.557,5.122e+7,4.294e-10,5.122e+7
207.562,4.508e+7,4.311e-10,4.508e+7
207.567,3.533e+7,4.327e-10,3.533e+7
207.572,2.465e+7,4.344e-10,2.465e+7
207.577,1.532e+7,4.360e-10,1.532e+7
207.582,8.475e+6,4.377e-10,8.475e+6
207.587,4.175e+6,4.393e-10,4.175e+6
207.592,1.831e+6,4.410e-10,1.831e+6
207.597,7.152e+5,4.426e-10,7.152e+5
207.602,2.487e+5,4.443e-10,2.487e+5
207.607,7.703e+4,4.459e-10,7.703e+4
207.612,2.124e+4,4.476e-10,2.124e+4
207.617,5.214e+3,4.492e-10,5.214e+3
207.622,1.140e+3,4.509e-10,1.140e+3
207.627,2.219e+2,4.525e-10,2.219e+2
207.632,3.846e+1,4.541e-10,3.846e+1
207.637,5.935e+0,4.558e-10,5.935e+0
207.642,8.156e-1,4.574e-10,8.156e-1
207.647,9.979e-2,4.591e-10,9.979e-2
207.652,1.087e-2,4.607e-10,1.087e-2
207.657,1.055e-3,4.624e-10,1.055e-3
207.662,9.111e-5,4.640e-10,9.111e-5
207.667,7.007e-6,4.657e-10,7.007e-6
207.672,4.799e-7,4.673e-10,4.799e-7
207.677,2.926e-8,4.690e-10,2.926e-8
207.682,1.589e-9,4.706e-10,1.589e-9
207.687,7.683e-11,4.723e-10,7.683e-11
207.692,3.307e-12,4.739e-10,3.307e-12
207.697,1.268e-13,4.756e-10,1.268e-13
211.237,1.793e-10,1.643e-9,1.793e-10
211.242,4.351e-9,1.645e-9,4.351e-9
211.247,9.442e-8,1.646e-9,9.442e-8
211.252,1.832e-6,1.648e-9,1.832e-6
211.257,3.178e-5,1.650e-9,3.178e-5
211.262,4.929e-4,1.651e-9,4.929e-4
211.267,6.837e-3,1.653e-9,6.837e-3
211.272,8.478e-2,1.655e-9,8.478e-2
211.277,9.400e-1,1.656e-9,9.400e-1
211.282,9.319e+0,1.658e-9,9.319e+0
211.287,8.261e+1,1.660e-9,8.261e+1
211.292,6.548e+2,1.661e-9,6.548e+2
211.297,4.641e+3,1.663e-9,4.641e+3
211.302,2.941e+4,1.664e-9,2.941e+4
211.307,1.666e+5,1.666e-9,1.666e+5
211.312,8.440e+5,1.668e-9,8.440e+5
211.317,3.823e+6,1.669e-9,3.823e+6
211.322,1.548e+7,1.671e-9,1.548e+7
211.327,5.608e+7,1.673e-9,5.608e+7
211.332,1.816e+8,1.674e-9,1.816e+8
211.337,5.257e+8,1.676e-9,5.257e+8
211.342,1.361e+9,1.678e-9,1.361e+9
211.347,3.150e+9,1.679e-9,3.150e+9
211.352,6.519e+9,1.681e-9,6.519e+9
211.357,1.206e+10,1.683e-9,1.206e+10
211.362,1.996e+10,1.684e-9,1.996e+10
211.367,2.953e+10,1.686e-9,2.953e+10
211.372,3.906e+10,1.688e-9,3.906e+10
211.377,4.620e+10,1.689e-9,4.620e+10
211.382,4.886e+10,1.691e-9,4.886e+10
211.387,4.620e+10,1.693e-9,4.620e+10
211.392,3.906e+10,1.694e-9,3.906e+10
211.397,2.953e+10,1.696e-9,2.953e+10
211.401,2.178e+10,1.697e-9,2.178e+10
211.406,1.346e+10,1.699e-9,1.346e+10
211.411,7.439e+9,1.700e-9,7.439e+9
211.416,3.676e+9,1.702e-9,3.676e+9
211.421,1.624e+9,1.704e-9,1.624e+9
211.426,6.416e+8,1.705e-9,6.416e+8
211.431,2.266e+8,1.707e-9,2.266e+8
211.436,7.157e+7,1.709e-9,7.157e+7
211.441,2.021e+7,1.710e-9,2.021e+7
211.446,5.103e+6,1.712e-9,5.103e+6
211.451,1.152e+6,1.714e-9,1.152e+6
211.456,2.325e+5,1.715e-9,2.325e+5
211.461,4.197e+4,1.717e-9,4.197e+4
211.466,6.774e+3,1.719e-9,6.774e+3
211.471,9.774e+2,1.720e-9,9.774e+2
211.476,1.261e+2,1.722e-9,1.261e+2
211.481,1.455e+1,1.724e-9,1.455e+1
211.486,1.501e+0,1.725e-9,1.501e+0
211.491,1.384e-1,1.727e-9,1.384e-1
211.496,1.141e-2,1.728e-9,1.141e-2
211.501,8.416e-4,1.730e-9,8.416e-4
211.506,5.548e-5,1.732e-9,5.548e-5
211.511,3.271e-6,1.733e-9,3.271e-6
211.516,1.724e-7,1.735e-9,1.724e-7
211.521,8.124e-9,1.737e-9,8.124e-9
211.526,3.424e-10,1.738e-9,3.424e-10
211.896,5.516e-12,1.860e-9,5.516e-12
211.901,1.403e-10,1.862e-9,1.403e-10
211.906,3.192e-9,1.864e-9,3.192e-9
211.911,6.500e-8,1.865e-9,6.500e-8
211.916,1.184e-6,1.867e-9,1.184e-6
211.921,1.930e-5,1.869e-9,1.930e-5
211.926,2.815e-4,1.870e-9,2.815e-4
211.931,3.674e-3,1.872e-9,3.674e-3
211.936,4.290e-2,1.874e-9,4.290e-2
211.941,4.482e-1,1.875e-9,4.482e-1
211.946,4.190e+0,1.877e-9,4.190e+0
211.951,3.505e+1,1.879e-9,3.505e+1
211.956,2.623e+2,1.880e-9,2.623e+2
211.961,1.756e+3,1.882e-9,1.756e+3
211.966,1.052e+4,1.883e-9,1.052e+4
211.971,5.642e+4,1.885e-9,5.642e+4
211.976,2.706e+5,1.887e-9,2.706e+5
211.981,1.162e+6,1.888e-9,1.162e+6
211.986,4.461e+6,1.890e-9,4.461e+6
211.991,1.533e+7,1.892e-9,1.533e+7
211.996,4.713e+7,1.893e-9,4.713e+7
212.001,1.296e+8,1.895e-9,1.296e+8
212.006,3.191e+8,1.897e-9,3.191e+8
212.011,7.028e+8,1.898e-9,7.028e+8
212.016,1.385e+9,1.900e-9,1.385e+9
212.021,2.442e+9,1.902e-9,2.442e+9
212.026,3.853e+9,1.903e-9,3.853e+9
212.031,5.438e+9,1.905e-9,5.438e+9
212.036,6.869e+9,1.907e-9,6.869e+9
212.041,7.764e+9,1.908e-9,7.764e+9
212.046,7.853e+9,1.910e-9,7.853e+9
212.051,7.108e+9,1.911e-9,7.108e+9
212.056,5.761e+9,1.913e-9,5.761e+9
212.061,4.184e+9,1.915e-9,4.184e+9
212.066,2.727e+9,1.916e-9,2.727e+9
212.071,1.601e+9,1.918e-9,1.601e+9
212.076,8.533e+8,1.920e-9,8.533e+8
212.081,4.196e+8,1.921e-9,4.196e+8
212.086,1.960e+8,1.923e-9,1.960e+8
212.091,9.082e+7,1.925e-9,9.082e+7
212.096,4.351e+7,1.926e-9,4.351e+7
212.101,2.177e+7,1.928e-9,2.177e+7
212.106,1.103e+7,1.930e-9,1.103e+7
212.111,5.403e+6,1.931e-9,5.403e+6
212.116,2.470e+6,1.933e-9,2.470e+6
212.121,1.031e+6,1.935e-9,1.031e+6
212.126,3.889e+5,1.936e-9,3.889e+5
212.131,1.318e+5,1.938e-9,1.318e+5
212.135,5.128e+4,1.939e-9,5.128e+4
212.140,1.427e+4,1.941e-9,1.427e+4
212.145,3.554e+3,1.942e-9,3.554e+3
212.150,7.923e+2,1.944e-9,7.923e+2
212.155,1.581e+2,1.946e-9,1.581e+2
212.160,2.822e+1,1.947e-9,2.822e+1
212.165,4.507e+0,1.949e-9,4.507e+0
212.170,6.442e-1,1.951e-9,6.442e-1
212.175,8.238e-2,1.952e-9,8.238e-2
212.180,9.428e-3,1.954e-9,9.428e-3
212.185,9.654e-4,1.956e-9,9.654e-4
212.190,8.845e-5,1.957e-9,8.845e-5
212.195,7.251e-6,1.959e-9,7.251e-6
212.200,5.320e-7,1.961e-9,5.320e-7
212.205,3.492e-8,1.962e-9,3.492e-8
212.210,2.051e-9,1.964e-9,2.051e-9
212.215,1.078e-10,1.966e-9,1.078e-10
212.220,5.069e-12,1.967e-9,5.069e-12
212.225,2.133e-13,1.969e-9,2.133e-13
212.395,2.537e-13,2.025e-9,2.537e-13
212.400,6.215e-12,2.027e-9,6.215e-12
212.405,1.363e-10,2.028e-9,1.363e-10
212.410,2.677e-9,2.030e-9,2.677e-9
212.415,4.706e-8,2.032e-9,4.706e-8
212.420,7.405e-7,2.033e-9,7.405e-7
212.425,1.043e-5,2.035e-9,1.043e-5
212.430,1.316e-4,2.036e-9,1.316e-4
212.435,1.486e-3,2.038e-9,1.486e-3
212.440,1.501e-2,2.040e-9,1.501e-2
212.445,1.359e-1,2.041e-9,1.359e-1
212.450,1.101e+0,2.043e-9,1.101e+0
212.455,7.980e+0,2.045e-9,7.980e+0
212.460,5.181e+1,2.046e-9,5.181e+1
212.465,3.011e+2,2.048e-9,3.011e+2
212.470,1.566e+3,2.050e-9,1.566e+3
212.475,7.296e+3,2.051e-9,7.296e+3
212.480,3.042e+4,2.053e-9,3.042e+4
212.485,1.135e+5,2.055e-9,1.135e+5
212.490,3.794e+5,2.056e-9,3.794e+5
212.495,1.135e+6,2.058e-9,1.135e+6
212.500,3.040e+6,2.060e-9,3.040e+6
212.505,7.288e+6,2.061e-9,7.288e+6
212.510,1.564e+7,2.063e-9,1.564e+7
212.515,3.005e+7,2.065e-9,3.005e+7
212.520,5.169e+7,2.066e-9,5.169e+7
212.525,7.959e+7,2.068e-9,7.959e+7
212.530,1.097e+8,2.069e-9,1.097e+8
212.535,1.354e+8,2.071e-9,1.354e+8
212.540,1.496e+8,2.073e-9,1.496e+8
212.545,1.479e+8,2.074e-9,1.479e+8
212.550,1.310e+8,2.076e-9,1.310e+8
212.555,1.038e+8,2.078e-9,1.038e+8
212.560,7.366e+7,2.079e-9,7.366e+7
212.565,4.679e+7,2.081e-9,4.679e+7
212.570,2.661e+7,2.083e-9,2.661e+7
212.575,1.354e+7,2.084e-9,1.354e+7
212.580,6.173e+6,2.086e-9,6.173e+6
212.585,2.518e+6,2.088e-9,2.518e+6
212.590,9.198e+5,2.089e-9,9.198e+5
212.595,3.007e+5,2.091e-9,3.007e+5
212.600,8.803e+4,2.093e-9,8.803e+4
212.605,2.307e+4,2.094e-9,2.307e+4
212.610,5.411e+3,2.096e-9,5.411e+3
212.615,1.136e+3,2.097e-9,1.136e+3
212.620,2.136e+2,2.099e-9,2.136e+2
212.625,3.596e+1,2.101e-9,3.596e+1
212.630,5.417e+0,2.102e-9,5.417e+0
212.635,7.307e-1,2.104e-9,7.307e-1
212.640,8.823e-2,2.106e-9,8.823e-2
212.645,9.538e-3,2.107e-9,9.538e-3
212.650,9.230e-4,2.109e-9,9.230e-4
212.655,7.996e-5,2.111e-9,7.996e-5
212.660,6.201e-6,2.112e-9,6.201e-6
212.665,4.305e-7,2.114e-9,4.305e-7
212.670,2.676e-8,2.116e-9,2.676e-8
212.675,1.489e-9,2.117e-9,1.489e-9
212.680,7.417e-11,2.119e-9,7.417e-11
212.685,3.307e-12,2.121e-9,3.307e-12
212.755,3.103e-14,2.144e-9,3.103e-14
212.760,7.687e-13,2.145e-9,7.687e-13
212.765,1.706e-11,2.147e-9,1.706e-11
212.770,3.390e-10,2.149e-9,3.390e-10
212.775,6.033e-9,2.150e-9,6.033e-9
212.780,9.616e-8,2.152e-9,9.616e-8
212.785,1.372e-6,2.154e-9,1.372e-6
212.790,1.754e-5,2.155e-9,1.754e-5
212.795,2.008e-4,2.157e-9,2.008e-4
212.800,2.059e-3,2.159e-9,2.059e-3
212.805,1.891e-2,2.160e-9,1.891e-2
212.810,1.554e-1,2.162e-9,1.554e-1
212.815,1.145e+0,2.163e-9,1.145e+0
212.820,7.549e+0,2.165e-9,7.549e+0
212.825,4.458e+1,2.167e-9,4.458e+1
212.830,2.358e+2,2.168e-9,2.358e+2
212.835,1.117e+3,2.170e-9,1.117e+3
212.840,4.738e+3,2.172e-9,4.738e+3
212.845,1.800e+4,2.173e-9,1.800e+4
212.850,6.124e+4,2.175e-9,6.124e+4
212.855,1.866e+5,2.177e-9,1.866e+5
212.860,5.091e+5,2.178e-9,5.091e+5
212.864,1.050e+6,2.180e-9,1.050e+6
212.869,2.348e+6,2.181e-9,2.348e+6
212.874,4.705e+6,2.183e-9,4.705e+6
212.879,8.443e+6,2.185e-9,8.443e+6
212.884,1.357e+7,2.186e-9,1.357e+7
212.889,1.952e+7,2.188e-9,1.952e+7
212.894,2.516e+7,2.190e-9,2.516e+7
212.899,2.904e+7,2.191e-9,2.904e+7
212.904,3.002e+7,2.193e-9,3.002e+7
212.909,2.779e+7,2.194e-9,2.779e+7
212.914,2.304e+7,2.196e-9,2.304e+7
212.919,1.710e+7,2.198e-9,1.710e+7
212.924,1.137e+7,2.199e-9,1.137e+7
212.929,6.771e+6,2.201e-9,6.771e+6
212.934,3.611e+6,2.203e-9,3.611e+6
212.939,1.724e+6,2.204e-9,1.724e+6
212.944,7.375e+5,2.206e-9,7.375e+5
212.949,2.825e+5,2.208e-9,2.825e+5
212.954,9.689e+4,2.209e-9,9.689e+4
212.959,2.976e+4,2.211e-9,2.976e+4
212.964,8.188e+3,2.213e-9,8.188e+3
212.969,2.017e+3,2.214e-9,2.017e+3
212.974,4.451e+2,2.216e-9,4.451e+2
212.979,8.796e+1,2.218e-9,8.796e+1
212.984,1.556e+1,2.219e-9,1.556e+1
212.989,2.467e+0,2.221e-9,2.467e+0
212.994,3.501e-1,2.222e-9,3.501e-1
212.999,4.450e-2,2.224e-9,4.450e-2
213.004,5.065e-3,2.226e-9,5.065e-3
213.009,5.163e-4,2.227e-9,5.163e-4
213.014,4.714e-5,2.229e-9,4.714e-5
213.019,3.854e-6,2.231e-9,3.854e-6
213.024,2.822e-7,2.232e-9,2.822e-7
213.029,1.850e-8,2.234e-9,1.850e-8
213.034,1.087e-9,2.236e-9,1.087e-9
213.039,5.715e-11,2.237e-9,5.715e-11
213.044,2.691e-12,2.239e-9,2.691e-12
214.407,4.598e-13,2.688e-9,4.598e-13
214.412,2.835e-11,2.690e-9,2.835e-11
214.417,6.435e-10,2.692e-9,6.435e-10
214.422,1.319e-8,2.693e-9,1.319e-8
214.427,2.440e-7,2.695e-9,2.440e-7
214.432,4.072e-6,2.697e-9,4.072e-6
214.437,6.129e-5,2.698e-9,6.129e-5
214.442,8.315e-4,2.700e-9,8.315e-4
214.447,1.016e-2,2.702e-9,1.016e-2
214.452,1.119e-1,2.703e-9,1.119e-1
214.457,1.108e+0,2.705e-9,1.108e+0
