Wavelength (nm),Sum(calc),Al I (4.9e-2),Al II (9.5e-1),Al III (7.0e-4)
224.438,1.401e-9,6.548e-13,1.401e-9,1.166e-21
224.443,9.481e-11,6.522e-13,9.481e-11,1.166e-21
224.448,5.808e-12,6.495e-13,5.808e-12,1.167e-21
224.453,3.222e-13,6.469e-13,3.222e-13,1.168e-21
224.458,1.618e-14,6.442e-13,1.618e-14,1.168e-21
225.640,1.651e-14,1.651e-14,1.408e-14,1.339e-21
225.645,3.696e-13,3.696e-13,1.407e-14,1.340e-21
225.650,7.503e-12,7.503e-12,1.407e-14,1.340e-21
225.655,1.381e-10,1.381e-10,1.406e-14,1.341e-21
225.660,2.304e-9,2.304e-9,1.405e-14,1.342e-21
225.665,3.485e-8,3.485e-8,1.404e-14,1.343e-21
225.670,4.779e-7,4.779e-7,1.403e-14,1.343e-21
225.675,5.942e-6,5.942e-6,1.402e-14,1.344e-21
225.680,6.697e-5,6.697e-5,1.401e-14,1.345e-21
225.685,6.843e-4,6.843e-4,1.400e-14,1.345e-21
225.690,6.339e-3,6.339e-3,1.399e-14,1.346e-21
225.695,5.324e-2,5.324e-2,1.399e-14,1.347e-21
225.700,4.053e-1,4.053e-1,1.398e-14,1.348e-21
225.705,2.798e+0,2.798e+0,1.397e-14,1.348e-21
225.710,1.751e+1,1.751e+1,1.396e-14,1.349e-21
225.715,9.933e+1,9.933e+1,1.395e-14,1.350e-21
225.720,5.109e+2,5.109e+2,1.394e-14,1.350e-21
225.725,2.382e+3,2.382e+3,1.393e-14,1.351e-21
225.730,1.007e+4,1.007e+4,1.392e-14,1.352e-21
225.735,3.860e+4,3.860e+4,1.391e-14,1.353e-21
225.740,1.341e+5,1.341e+5,1.391e-14,1.353e-21
225.745,4.224e+5,4.224e+5,1.390e-14,1.354e-21
225.750,1.206e+6,1.206e+6,1.389e-14,1.355e-21
225.755,3.123e+6,3.123e+6,1.388e-14,1.355e-21
225.760,7.330e+6,7.330e+6,1.387e-14,1.356e-21
225.765,1.560e+7,1.560e+7,1.386e-14,1.357e-21
225.770,3.009e+7,3.009e+7,1.385e-14,1.358e-21
225.775,5.262e+7,5.262e+7,1.384e-14,1.358e-21
225.780,8.343e+7,8.343e+7,1.383e-14,1.359e-21
225.785,1.199e+8,1.199e+8,1.383e-14,1.360e-21
225.790,1.563e+8,1.563e+8,1.382e-14,1.361e-21
225.795,1.846e+8,1.846e+8,1.381e-14,1.361e-21
225.801,1.981e+8,1.981e+8,1.380e-14,1.362e-21
225.806,1.887e+8,1.887e+8,1.379e-14,1.363e-21
225.811,1.628e+8,1.628e+8,1.378e-14,1.364e-21
225.816,1.274e+8,1.274e+8,1.377e-14,1.364e-21
225.821,9.041e+7,9.041e+7,1.376e-14,1.365e-21
225.826,5.815e+7,5.815e+7,1.375e-14,1.366e-21
225.831,3.391e+7,3.391e+7,1.374e-14,1.366e-21
225.836,1.793e+7,1.793e+7,1.373e-14,1.367e-21
225.841,8.592e+6,8.592e+6,1.373e-14,1.368e-21
225.846,3.733e+6,3.733e+6,1.372e-14,1.369e-21
225.851,1.471e+6,1.471e+6,1.371e-14,1.369e-21
225.856,5.252e+5,5.252e+5,1.370e-14,1.370e-21
225.861,1.700e+5,1.700e+5,1.369e-14,1.371e-21
225.866,4.990e+4,4.990e+4,1.368e-14,1.372e-21
225.871,1.328e+4,1.328e+4,1.367e-14,1.372e-21
225.876,3.204e+3,3.204e+3,1.366e-14,1.373e-21
225.881,7.006e+2,7.006e+2,1.366e-14,1.374e-21
225.886,1.389e+2,1.389e+2,1.365e-14,1.374e-21
225.891,2.497e+1,2.497e+1,1.364e-14,1.375e-21
225.896,4.069e+0,4.069e+0,1.363e-14,1.376e-21
225.901,6.012e-1,6.012e-1,1.362e-14,1.377e-21
225.906,8.053e-2,8.053e-2,1.361e-14,1.377e-21
225.911,9.778e-3,9.778e-3,1.360e-14,1.378e-21
225.916,1.076e-3,1.076e-3,1.359e-14,1.379e-21
225.921,1.074e-4,1.074e-4,1.358e-14,1.379e-21
225.926,9.721e-6,9.721e-6,1.358e-14,1.380e-21
225.931,7.974e-7,7.974e-7,1.357e-14,1.381e-21
225.936,5.930e-8,5.930e-8,1.356e-14,1.382e-21
225.941,3.998e-9,3.998e-9,1.355e-14,1.382e-21
225.946,2.444e-10,2.444e-10,1.354e-14,1.383e-21
225.951,1.354e-11,1.354e-11,1.353e-14,1.384e-21
225.956,6.802e-13,6.802e-13,1.352e-14,1.384e-21
226.188,4.989e-12,4.989e-12,1.311e-14,1.418e-21
226.193,1.038e-10,1.038e-10,1.310e-14,1.419e-21
226.198,1.958e-9,1.958e-9,1.309e-14,1.419e-21
226.203,3.352e-8,3.352e-8,1.308e-14,1.420e-21
226.208,5.204e-7,5.204e-7,1.307e-14,1.421e-21
226.213,7.327e-6,7.327e-6,1.307e-14,1.422e-21
226.218,9.358e-5,9.358e-5,1.306e-14,1.422e-21
226.223,1.084e-3,1.084e-3,1.305e-14,1.423e-21
226.228,1.139e-2,1.139e-2,1.304e-14,1.424e-21
226.233,1.085e-1,1.085e-1,1.303e-14,1.424e-21
226.238,9.381e-1,9.381e-1,1.302e-14,1.425e-21
226.243,7.355e+0,7.355e+0,1.301e-14,1.426e-21
226.248,5.230e+1,5.230e+1,1.300e-14,1.427e-21
226.253,3.373e+2,3.373e+2,1.299e-14,1.427e-21
226.258,1.973e+3,1.973e+3,1.299e-14,1.428e-21
226.263,1.047e+4,1.047e+4,1.298e-14,1.429e-21
226.268,5.039e+4,5.039e+4,1.297e-14,1.429e-21
226.273,2.200e+5,2.200e+5,1.296e-14,1.430e-21
226.278,8.710e+5,8.710e+5,1.295e-14,1.431e-21
226.283,3.128e+6,3.128e+6,1.294e-14,1.432e-21
226.288,1.019e+7,1.019e+7,1.293e-14,1.432e-21
226.293,3.010e+7,3.010e+7,1.292e-14,1.433e-21
226.298,8.066e+7,8.066e+7,1.291e-14,1.434e-21
226.303,1.961e+8,1.961e+8,1.291e-14,1.435e-21
226.308,4.322e+8,4.322e+8,1.290e-14,1.435e-21
226.313,8.644e+8,8.644e+8,1.289e-14,1.436e-21
226.318,1.568e+9,1.568e+9,1.288e-14,1.437e-21
226.323,2.580e+9,2.580e+9,1.287e-14,1.437e-21
226.328,3.853e+9,3.853e+9,1.286e-14,1.438e-21
226.333,5.220e+9,5.220e+9,1.285e-14,1.439e-21
226.338,6.421e+9,6.421e+9,1.284e-14,1.440e-21
226.343,7.174e+9,7.174e+9,1.283e-14,1.440e-21
226.348,7.288e+9,7.288e+9,1.283e-14,1.441e-21
226.354,6.569e+9,6.569e+9,1.282e-14,1.442e-21
226.359,5.458e+9,5.458e+9,1.281e-14,1.443e-21
226.364,4.169e+9,4.169e+9,1.280e-14,1.443e-21
226.369,2.952e+9,2.952e+9,1.279e-14,1.444e-21
226.374,1.959e+9,1.959e+9,1.278e-14,1.445e-21
226.379,1.238e+9,1.238e+9,1.277e-14,1.446e-21
226.384,7.548e+8,7.548e+8,1.276e-14,1.446e-21
226.389,4.488e+8,4.488e+8,1.275e-14,1.447e-21
226.394,2.603e+8,2.603e+8,1.274e-14,1.448e-21
226.399,1.459e+8,1.459e+8,1.274e-14,1.448e-21
226.404,7.791e+7,7.791e+7,1.273e-14,1.449e-21
226.409,3.905e+7,3.905e+7,1.272e-14,1.450e-21
226.414,1.815e+7,1.815e+7,1.271e-14,1.451e-21
226.419,7.759e+6,7.759e+6,1.270e-14,1.451e-21
226.424,3.034e+6,3.034e+6,1.269e-14,1.452e-21
226.429,1.082e+6,1.082e+6,1.268e-14,1.453e-21
226.434,3.507e+5,3.507e+5,1.267e-14,1.453e-21
226.439,1.033e+5,1.033e+5,1.266e-14,1.454e-21
226.444,2.765e+4,2.765e+4,1.266e-14,1.455e-21
226.449,6.712e+3,6.712e+3,1.265e-14,1.456e-21
226.454,1.479e+3,1.479e+3,1.264e-14,1.456e-21
226.459,2.955e+2,2.955e+2,1.263e-14,1.457e-21
226.464,5.357e+1,5.357e+1,1.262e-14,1.458e-21
226.469,8.810e+0,8.810e+0,1.261e-14,1.458e-21
226.474,1.314e+0,1.314e+0,1.260e-14,1.459e-21
226.479,1.778e-1,1.778e-1,1.259e-14,1.460e-21
226.484,2.182e-2,2.182e-2,1.258e-14,1.461e-21
226.489,2.429e-3,2.429e-3,1.258e-14,1.461e-21
226.494,2.453e-4,2.453e-4,1.257e-14,1.462e-21
226.499,2.247e-5,2.247e-5,1.256e-14,1.463e-21
226.504,1.866e-6,1.866e-6,1.255e-14,1.464e-21
226.509,1.406e-7,1.406e-7,1.254e-14,1.464e-21
226.514,9.611e-9,9.611e-9,1.253e-14,1.465e-21
226.519,5.958e-10,5.958e-10,1.252e-14,1.466e-21
226.524,3.350e-11,3.350e-11,1.251e-14,1.466e-21
226.529,1.709e-12,1.709e-12,1.250e-14,1.467e-21
226.751,5.683e-12,5.683e-12,1.211e-14,1.499e-21
226.756,1.187e-10,1.187e-10,1.210e-14,1.500e-21
226.761,2.252e-9,2.252e-9,1.209e-14,1.501e-21
226.766,3.875e-8,3.875e-8,1.208e-14,1.501e-21
226.771,6.051e-7,6.051e-7,1.208e-14,1.502e-21
226.776,8.574e-6,8.574e-6,1.207e-14,1.503e-21
226.781,1.103e-4,1.103e-4,1.206e-14,1.504e-21
226.786,1.287e-3,1.287e-3,1.205e-14,1.504e-21
226.791,1.362e-2,1.362e-2,1.204e-14,1.505e-21
226.796,1.309e-1,1.309e-1,1.203e-14,1.506e-21
226.801,1.142e+0,1.142e+0,1.202e-14,1.506e-21
226.806,9.034e+0,9.034e+0,1.201e-14,1.507e-21
226.811,6.488e+1,6.488e+1,1.200e-14,1.508e-21
226.816,4.228e+2,4.228e+2,1.200e-14,1.509e-21
226.821,2.501e+3,2.501e+3,1.199e-14,1.509e-21
226.826,1.342e+4,1.342e+4,1.198e-14,1.510e-21
226.831,6.539e+4,6.539e+4,1.197e-14,1.511e-21
226.836,2.891e+5,2.891e+5,1.196e-14,1.511e-21
226.841,1.160e+6,1.160e+6,1.195e-14,1.512e-21
226.846,4.224e+6,4.224e+6,1.194e-14,1.513e-21
226.851,1.396e+7,1.396e+7,1.193e-14,1.514e-21
226.856,4.189e+7,4.189e+7,1.192e-14,1.514e-21
226.861,1.141e+8,1.141e+8,1.192e-14,1.515e-21
226.866,2.821e+8,2.821e+8,1.191e-14,1.516e-21
226.871,6.334e+8,6.334e+8,1.190e-14,1.516e-21
226.876,1.292e+9,1.292e+9,1.189e-14,1.517e-21
226.881,2.392e+9,2.392e+9,1.188e-14,1.518e-21
226.886,4.024e+9,4.024e+9,1.187e-14,1.519e-21
226.891,6.152e+9,6.152e+9,1.186e-14,1.519e-21
226.896,8.551e+9,8.551e+9,1.185e-14,1.520e-21
226.901,1.081e+10,1.081e+10,1.184e-14,1.521e-21
226.907,1.264e+10,1.264e+10,1.183e-14,1.522e-21
226.912,1.299e+10,1.299e+10,1.182e-14,1.522e-21
226.917,1.217e+10,1.217e+10,1.182e-14,1.523e-21
226.922,1.039e+10,1.039e+10,1.181e-14,1.524e-21
226.927,8.105e+9,8.105e+9,1.180e-14,1.525e-21
226.932,5.777e+9,5.777e+9,1.179e-14,1.525e-21
226.937,3.768e+9,3.768e+9,1.178e-14,1.526e-21
226.942,2.252e+9,2.252e+9,1.177e-14,1.527e-21
226.947,1.234e+9,1.234e+9,1.176e-14,1.527e-21
226.952,6.212e+8,6.212e+8,1.175e-14,1.528e-21
226.957,2.874e+8,2.874e+8,1.175e-14,1.529e-21
226.962,1.222e+8,1.222e+8,1.174e-14,1.530e-21
226.967,4.783e+7,4.783e+7,1.173e-14,1.530e-21
226.972,1.721e+7,1.721e+7,1.172e-14,1.531e-21
226.977,5.695e+6,5.695e+6,1.171e-14,1.532e-21
226.982,1.731e+6,1.731e+6,1.170e-14,1.532e-21
226.987,4.828e+5,4.828e+5,1.169e-14,1.533e-21
226.992,1.234e+5,1.234e+5,1.168e-14,1.534e-21
226.997,2.890e+4,2.890e+4,1.167e-14,1.535e-21
227.002,6.188e+3,6.188e+3,1.167e-14,1.535e-21
227.007,1.210e+3,1.210e+3,1.166e-14,1.536e-21
227.012,2.160e+2,2.160e+2,1.165e-14,1.537e-21
227.017,3.514e+1,3.514e+1,1.164e-14,1.538e-21
227.022,5.207e+0,5.207e+0,1.163e-14,1.538e-21
227.027,7.025e-1,7.025e-1,1.162e-14,1.539e-21
227.032,8.622e-2,8.622e-2,1.161e-14,1.540e-21
227.037,9.622e-3,9.622e-3,1.160e-14,1.540e-21
227.042,9.760e-4,9.760e-4,1.159e-14,1.541e-21
227.047,8.996e-5,8.996e-5,1.159e-14,1.542e-21
227.052,7.533e-6,7.533e-6,1.158e-14,1.543e-21
227.057,5.729e-7,5.729e-7,1.157e-14,1.543e-21
227.062,3.956e-8,3.956e-8,1.156e-14,1.544e-21
227.067,2.480e-9,2.480e-9,1.155e-14,1.545e-21
227.072,1.403e-10,1.403e-10,1.154e-14,1.545e-21
227.077,7.260e-12,7.260e-12,1.153e-14,1.546e-21
229.777,1.936e-21,6.358e-12,6.739e-15,1.936e-21
229.782,3.806e-20,6.356e-12,6.730e-15,3.806e-20
229.787,6.698e-19,6.355e-12,6.721e-15,6.698e-19
229.792,1.073e-17,6.353e-12,6.713e-15,1.073e-17
229.797,1.563e-16,6.351e-12,6.704e-15,1.563e-16
229.802,2.073e-15,6.350e-12,6.695e-15,2.073e-15
229.807,2.502e-14,6.348e-12,6.686e-15,2.502e-14
229.812,2.748e-13,6.346e-12,6.677e-15,2.748e-13
229.817,2.748e-12,6.345e-12,6.668e-15,2.748e-12
229.822,2.500e-11,6.343e-12,6.659e-15,2.500e-11
229.827,2.071e-10,6.341e-12,6.650e-15,2.071e-10
229.832,1.562e-9,6.340e-12,6.642e-15,1.562e-9
229.837,1.072e-8,6.338e-12,6.633e-15,1.072e-8
229.842,6.701e-8,6.336e-12,6.624e-15,6.701e-8
229.847,3.814e-7,6.335e-12,6.615e-15,3.814e-7
229.853,2.716e-6,6.333e-12,6.604e-15,2.716e-6
229.858,1.258e-5,6.331e-12,6.595e-15,1.258e-5
229.863,5.306e-5,6.329e-12,6.586e-15,5.306e-5
229.868,2.039e-4,6.328e-12,6.578e-15,2.039e-4
229.873,7.137e-4,6.326e-12,6.569e-15,7.137e-4
229.878,2.276e-3,6.324e-12,6.560e-15,2.276e-3
229.883,6.614e-3,6.323e-12,6.551e-15,6.614e-3
229.888,1.752e-2,6.321e-12,6.542e-15,1.752e-2
229.893,4.228e-2,6.319e-12,6.533e-15,4.228e-2
229.898,9.304e-2,6.318e-12,6.524e-15,9.304e-2
229.903,1.866e-1,6.316e-12,6.515e-15,1.866e-1
229.908,3.414e-1,6.314e-12,6.507e-15,3.414e-1
229.913,5.695e-1,6.313e-12,6.498e-15,5.695e-1
229.918,8.664e-1,6.311e-12,6.489e-15,8.664e-1
229.923,1.202e+0,6.309e-12,6.480e-15,1.202e+0
229.928,1.522e+0,6.308e-12,6.471e-15,1.522e+0
229.933,1.759e+0,6.306e-12,6.462e-15,1.759e+0
229.938,1.854e+0,6.304e-12,6.453e-15,1.854e+0
229.943,1.783e+0,6.303e-12,6.444e-15,1.783e+0
229.948,1.566e+0,6.301e-12,6.436e-15,1.566e+0
229.953,1.255e+0,6.299e-12,6.427e-15,1.255e+0
229.958,9.175e-1,6.298e-12,6.418e-15,9.175e-1
229.963,6.124e-1,6.296e-12,6.409e-15,6.124e-1
229.968,3.730e-1,6.294e-12,6.400e-15,3.730e-1
229.973,2.074e-1,6.293e-12,6.391e-15,2.074e-1
229.978,1.052e-1,6.291e-12,6.382e-15,1.052e-1
229.983,4.872e-2,6.289e-12,6.373e-15,4.872e-2
229.988,2.058e-2,6.288e-12,6.365e-15,2.058e-2
229.993,7.933e-3,6.286e-12,6.356e-15,7.933e-3
229.998,2.790e-3,6.284e-12,6.347e-15,2.790e-3
230.003,8.947e-4,6.283e-12,6.338e-15,8.947e-4
230.008,2.617e-4,6.281e-12,6.329e-15,2.617e-4
230.013,6.981e-5,6.279e-12,6.320e-15,6.981e-5
230.018,1.698e-5,6.277e-12,6.311e-15,1.698e-5
230.023,3.765e-6,6.276e-12,6.302e-15,3.765e-6
230.028,7.608e-7,6.274e-12,6.294e-15,7.608e-7
230.033,1.401e-7,6.272e-12,6.285e-15,1.401e-7
230.039,1.628e-8,6.270e-12,6.274e-15,1.628e-8
230.044,2.444e-9,6.269e-12,6.265e-15,2.444e-9
230.049,3.342e-10,6.267e-12,6.256e-15,3.342e-10
230.054,4.163e-11,6.265e-12,6.247e-15,4.163e-11
230.059,4.724e-12,6.264e-12,6.239e-15,4.724e-12
230.064,4.882e-13,6.262e-12,6.230e-15,4.882e-13
230.069,4.594e-14,6.260e-12,6.221e-15,4.594e-14
230.074,3.936e-15,6.259e-12,6.212e-15,3.936e-15
230.079,3.071e-16,6.257e-12,6.203e-15,3.071e-16
230.084,2.181e-17,6.255e-12,6.194e-15,2.181e-17
230.089,1.410e-18,6.254e-12,6.185e-15,1.410e-18
230.094,8.301e-20,6.252e-12,6.176e-15,8.301e-20
230.099,4.447e-21,6.250e-12,6.168e-15,4.447e-21
230.104,2.095e-22,6.249e-12,6.159e-15,2.095e-22
232.256,2.339e-15,5.530e-12,2.339e-15,1.974e-22
232.261,4.649e-14,5.528e-12,4.649e-14,1.974e-22
232.266,8.425e-13,5.527e-12,8.425e-13,1.973e-22
232.271,1.392e-11,5.525e-12,1.392e-11,1.973e-22
232.276,2.096e-10,5.523e-12,2.096e-10,1.973e-22
232.281,2.877e-9,5.521e-12,2.877e-9,1.972e-22
232.286,3.601e-8,5.520e-12,3.601e-8,1.972e-22
232.291,4.108e-7,5.518e-12,4.108e-7,1.972e-22
232.296,4.272e-6,5.516e-12,4.272e-6,1.972e-22
232.301,4.050e-5,5.515e-12,4.050e-5,1.971e-22
232.306,3.500e-4,5.513e-12,3.500e-4,1.971e-22
232.311,2.757e-3,5.511e-12,2.757e-3,1.971e-22
232.316,1.980e-2,5.510e-12,1.980e-2,1.971e-22
232.321,1.296e-1,5.508e-12,1.296e-1,1.970e-22
232.326,7.737e-1,5.506e-12,7.737e-1,1.970e-22
232.331,4.209e+0,5.505e-12,4.209e+0,1.970e-22
232.336,2.088e+1,5.503e-12,2.088e+1,1.969e-22
232.341,9.438e+1,5.501e-12,9.438e+1,1.969e-22
232.346,3.890e+2,5.500e-12,3.890e+2,1.969e-22
232.351,1.461e+3,5.498e-12,1.461e+3,1.969e-22
232.356,5.005e+3,5.496e-12,5.005e+3,1.968e-22
232.361,1.563e+4,5.495e-12,1.563e+4,1.968e-22
232.366,4.447e+4,5.493e-12,4.447e+4,1.968e-22
232.371,1.154e+5,5.491e-12,1.154e+5,1.967e-22
232.376,2.729e+5,5.490e-12,2.729e+5,1.967e-22
232.381,5.883e+5,5.488e-12,5.883e+5,1.967e-22
232.386,1.156e+6,5.486e-12,1.156e+6,1.967e-22
232.391,2.072e+6,5.485e-12,2.072e+6,1.966e-22
232.396,3.383e+6,5.483e-12,3.383e+6,1.966e-22
232.401,5.037e+6,5.481e-12,5.037e+6,1.966e-22
232.406,6.837e+6,5.480e-12,6.837e+6,1.965e-22
232.411,8.459e+6,5.478e-12,8.459e+6,1.965e-22
232.416,9.541e+6,5.476e-12,9.541e+6,1.965e-22
232.421,9.809e+6,5.475e-12,9.809e+6,1.965e-22
232.426,9.194e+6,5.473e-12,9.194e+6,1.964e-22
232.432,7.528e+6,5.471e-12,7.528e+6,1.964e-22
232.437,5.756e+6,5.469e-12,5.756e+6,1.964e-22
232.442,4.012e+6,5.468e-12,4.012e+6,1.963e-22
232.447,2.549e+6,5.466e-12,2.549e+6,1.963e-22
232.452,1.476e+6,5.464e-12,1.476e+6,1.963e-22
232.457,7.795e+5,5.463e-12,7.795e+5,1.963e-22
232.462,3.752e+5,5.461e-12,3.752e+5,1.962e-22
232.467,1.647e+5,5.459e-12,1.647e+5,1.962e-22
232.472,6.599e+4,5.458e-12,6.599e+4,1.962e-22
232.477,2.458e+4,5.456e-12,2.458e+4,1.961e-22
232.482,9.991e+3,5.454e-12,9.991e+3,1.961e-22
232.487,8.926e+3,5.453e-12,8.926e+3,1.961e-22
232.492,1.991e+4,5.451e-12,1.991e+4,1.961e-22
232.497,5.220e+4,5.449e-12,5.220e+4,1.960e-22
232.502,1.286e+5,5.448e-12,1.286e+5,1.960e-22
232.507,2.902e+5,5.446e-12,2.902e+5,1.960e-22
232.512,5.987e+5,5.444e-12,5.987e+5,1.960e-22
232.517,1.128e+6,5.443e-12,1.128e+6,1.959e-22
232.522,1.942e+6,5.441e-12,1.942e+6,1.959e-22
232.527,3.054e+6,5.439e-12,3.054e+6,1.959e-22
232.532,4.385e+6,5.438e-12,4.385e+6,1.958e-22
232.537,5.749e+6,5.436e-12,5.749e+6,1.958e-22
232.542,6.881e+6,5.434e-12,6.881e+6,1.958e-22
232.547,7.520e+6,5.433e-12,7.520e+6,1.958e-22
232.552,7.501e+6,5.431e-12,7.501e+6,1.957e-22
232.557,6.829e+6,5.429e-12,6.829e+6,1.957e-22
232.562,5.674e+6,5.428e-12,5.674e+6,1.957e-22
232.567,4.302e+6,5.426e-12,4.302e+6,1.956e-22
232.572,2.976e+6,5.424e-12,2.976e+6,1.956e-22
232.577,1.879e+6,5.423e-12,1.879e+6,1.956e-22
232.582,1.084e+6,5.421e-12,1.084e+6,1.956e-22
232.587,5.742e+5,5.419e-12,5.742e+5,1.955e-22
232.592,2.894e+5,5.418e-12,2.894e+5,1.955e-22
232.597,1.645e+5,5.416e-12,1.645e+5,1.955e-22
232.602,1.577e+5,5.414e-12,1.577e+5,1.954e-22
232.607,2.615e+5,5.413e-12,2.615e+5,1.954e-22
232.612,5.000e+5,5.411e-12,5.000e+5,1.954e-22
232.618,1.023e+6,5.409e-12,1.023e+6,1.954e-22
232.623,1.694e+6,5.407e-12,1.694e+6,1.953e-22
232.628,2.563e+6,5.406e-12,2.563e+6,1.953e-22
232.633,3.541e+6,5.404e-12,3.541e+6,1.953e-22
232.638,4.467e+6,5.402e-12,4.467e+6,1.952e-22
232.643,5.145e+6,5.401e-12,5.145e+6,1.952e-22
232.648,5.408e+6,5.399e-12,5.408e+6,1.952e-22
232.653,5.189e+6,5.397e-12,5.189e+6,1.952e-22
232.658,4.545e+6,5.396e-12,4.545e+6,1.951e-22
232.663,3.633e+6,5.394e-12,3.633e+6,1.951e-22
232.668,2.650e+6,5.392e-12,2.650e+6,1.951e-22
232.673,1.764e+6,5.391e-12,1.764e+6,1.950e-22
232.678,1.071e+6,5.389e-12,1.071e+6,1.950e-22
232.683,5.936e+5,5.387e-12,5.936e+5,1.950e-22
232.688,3.001e+5,5.386e-12,3.001e+5,1.950e-22
232.693,1.384e+5,5.384e-12,1.384e+5,1.949e-22
232.698,5.826e+4,5.382e-12,5.826e+4,1.949e-22
232.703,2.236e+4,5.381e-12,2.236e+4,1.949e-22
232.708,7.831e+3,5.379e-12,7.831e+3,1.949e-22
232.713,2.502e+3,5.377e-12,2.502e+3,1.948e-22
232.718,7.289e+2,5.376e-12,7.289e+2,1.948e-22
232.723,1.937e+2,5.374e-12,1.937e+2,1.948e-22
232.728,4.695e+1,5.372e-12,4.695e+1,1.947e-22
232.733,1.038e+1,5.370e-12,1.038e+1,1.947e-22
232.738,2.093e+0,5.369e-12,2.093e+0,1.947e-22
232.743,3.849e-1,5.367e-12,3.849e-1,1.947e-22
232.748,6.454e-2,5.365e-12,6.454e-2,1.946e-22
232.753,9.871e-3,5.364e-12,9.871e-3,1.946e-22
232.758,1.377e-3,5.362e-12,1.377e-3,1.946e-22
232.763,1.751e-4,5.360e-12,1.751e-4,1.945e-22
232.768,2.031e-5,5.359e-12,2.031e-5,1.945e-22
232.773,2.148e-6,5.357e-12,2.148e-6,1.945e-22
232.778,2.072e-7,5.355e-12,2.072e-7,1.945e-22
232.783,1.822e-8,5.354e-12,1.822e-8,1.944e-22
232.788,1.462e-9,5.352e-12,1.462e-9,1.944e-22
232.793,1.069e-10,5.350e-12,1.069e-10,1.944e-22
232.798,7.129e-12,5.349e-12,7.129e-12,1.943e-22
232.804,2.449e-13,5.347e-12,2.449e-13,1.943e-22
232.809,1.321e-14,5.345e-12,1.321e-14,1.943e-22
236.539,4.099e-12,4.099e-12,1.147e-14,1.733e-22
236.544,7.586e-11,7.586e-11,1.146e-14,1.733e-22
236.549,1.284e-9,1.284e-9,1.146e-14,1.733e-22
236.554,1.988e-8,1.988e-8,1.146e-14,1.732e-22
236.559,2.815e-7,2.815e-7,1.146e-14,1.732e-22
236.564,3.645e-6,3.645e-6,1.145e-14,1.732e-22
236.569,4.318e-5,4.318e-5,1.145e-14,1.732e-22
236.574,4.678e-4,4.678e-4,1.145e-14,1.731e-22
236.579,4.635e-3,4.635e-3,1.145e-14,1.731e-22
236.584,4.201e-2,4.201e-2,1.144e-14,1.731e-22
236.589,3.482e-1,3.482e-1,1.144e-14,1.730e-22
236.594,2.640e+0,2.640e+0,1.144e-14,1.730e-22
236.599,1.831e+1,1.831e+1,1.144e-14,1.730e-22
236.604,1.161e+2,1.161e+2,1.144e-14,1.730e-22
236.609,6.736e+2,6.736e+2,1.143e-14,1.729e-22
236.614,3.574e+3,3.574e+3,1.143e-14,1.729e-22
236.619,1.734e+4,1.734e+4,1.143e-14,1.729e-22
236.624,7.697e+4,7.697e+4,1.143e-14,1.729e-22
236.629,3.125e+5,3.125e+5,1.142e-14,1.728e-22
236.634,1.160e+6,1.160e+6,1.142e-14,1.728e-22
236.639,3.940e+6,3.940e+6,1.142e-14,1.728e-22
236.644,1.224e+7,1.224e+7,1.142e-14,1.727e-22
236.649,3.476e+7,3.476e+7,1.141e-14,1.727e-22
236.654,9.032e+7,9.032e+7,1.141e-14,1.727e-22
236.659,2.146e+8,2.146e+8,1.141e-14,1.727e-22
236.664,4.666e+8,4.666e+8,1.141e-14,1.726e-22
236.670,1.053e+9,1.053e+9,1.140e-14,1.726e-22
236.675,1.880e+9,1.880e+9,1.140e-14,1.726e-22
236.680,3.072e+9,3.072e+9,1.140e-14,1.725e-22
236.685,4.590e+9,4.590e+9,1.140e-14,1.725e-22
236.690,6.273e+9,6.273e+9,1.140e-14,1.725e-22
236.695,7.841e+9,7.841e+9,1.139e-14,1.725e-22
236.700,8.964e+9,8.964e+9,1.139e-14,1.724e-22
236.705,9.373e+9,9.373e+9,1.139e-14,1.724e-22
236.710,8.964e+9,8.964e+9,1.139e-14,1.724e-22
236.715,7.841e+9,7.841e+9,1.138e-14,1.723e-22
236.720,6.273e+9,6.273e+9,1.138e-14,1.723e-22
236.725,4.590e+9,4.590e+9,1.138e-14,1.723e-22
236.730,3.072e+9,3.072e+9,1.138e-14,1.723e-22
236.735,1.880e+9,1.880e+9,1.137e-14,1.722e-22
236.740,1.053e+9,1.053e+9,1.137e-14,1.722e-22
236.745,5.391e+8,5.391e+8,1.137e-14,1.722e-22
236.750,2.525e+8,2.525e+8,1.137e-14,1.721e-22
236.755,1.082e+8,1.082e+8,1.136e-14,1.721e-22
236.760,4.238e+7,4.238e+7,1.136e-14,1.721e-22
236.765,1.519e+7,1.519e+7,1.136e-14,1.721e-22
236.770,4.977e+6,4.977e+6,1.136e-14,1.720e-22
236.775,1.492e+6,1.492e+6,1.136e-14,1.720e-22
236.780,4.091e+5,4.091e+5,1.135e-14,1.720e-22
236.785,1.026e+5,1.026e+5,1.135e-14,1.719e-22
236.790,2.353e+4,2.353e+4,1.135e-14,1.719e-22
236.795,4.936e+3,4.936e+3,1.135e-14,1.719e-22
236.800,9.472e+2,9.472e+2,1.134e-14,1.719e-22
236.805,1.662e+2,1.662e+2,1.134e-14,1.718e-22
