Wavelength (nm),Sum(calc),Ag I (7.1e-2),Ag II (9.3e-1)
237.69,1.541e-1,7.084e-7,1.541e-1
237.70,5.285e-2,7.086e-7,5.285e-2
237.72,5.647e-3,7.091e-7,5.647e-3
237.74,5.309e-4,7.095e-7,5.309e-4
237.75,1.552e-4,7.098e-7,1.552e-4
237.77,1.204e-5,7.102e-7,1.204e-5
237.79,8.226e-7,7.106e-7,8.226e-7
237.80,2.049e-7,7.109e-7,2.049e-7
237.82,1.186e-8,7.113e-7,1.186e-8
237.84,7.016e-9,7.117e-7,7.016e-9
237.85,2.825e-8,7.120e-7,2.825e-8
237.87,4.875e-7,7.124e-7,4.875e-7
237.89,7.443e-6,7.129e-7,7.443e-6
237.90,2.773e-5,7.131e-7,2.773e-5
237.92,3.501e-4,7.135e-7,3.501e-4
237.93,1.186e-3,7.137e-7,1.186e-3
237.95,1.238e-2,7.142e-7,1.238e-2
237.97,1.138e-1,7.146e-7,1.138e-1
237.98,3.291e-1,7.148e-7,3.291e-1
238.00,2.502e+0,7.153e-7,2.502e+0
238.02,1.676e+1,7.157e-7,1.676e+1
238.03,4.135e+1,7.160e-7,4.135e+1
238.05,2.290e+2,7.164e-7,2.290e+2
238.07,1.117e+3,7.168e-7,1.117e+3
238.08,2.353e+3,7.171e-7,2.353e+3
238.10,9.488e+3,7.175e-7,9.488e+3
238.12,3.371e+4,7.179e-7,3.371e+4
238.13,6.059e+4,7.182e-7,6.059e+4
238.15,1.780e+5,7.186e-7,1.780e+5
238.17,4.607e+5,7.191e-7,4.607e+5
238.18,7.067e+5,7.193e-7,7.067e+5
238.20,1.512e+6,7.197e-7,1.512e+6
238.22,2.850e+6,7.202e-7,2.850e+6
238.23,3.731e+6,7.204e-7,3.731e+6
238.25,5.815e+6,7.208e-7,5.815e+6
238.27,7.984e+6,7.213e-7,7.984e+6
238.28,8.921e+6,7.215e-7,8.921e+6
238.30,1.013e+7,7.219e-7,1.013e+7
238.32,1.013e+7,7.224e-7,1.013e+7
238.33,9.656e+6,7.226e-7,9.656e+6
238.35,7.984e+6,7.230e-7,7.984e+6
238.36,6.923e+6,7.233e-7,6.923e+6
238.38,4.733e+6,7.237e-7,4.733e+6
238.40,2.850e+6,7.241e-7,2.850e+6
238.41,2.109e+6,7.244e-7,2.109e+6
238.43,1.050e+6,7.248e-7,1.050e+6
238.45,4.607e+5,7.252e-7,4.607e+5
238.46,2.909e+5,7.255e-7,2.909e+5
238.48,1.055e+5,7.259e-7,1.055e+5
238.50,3.371e+4,7.264e-7,3.371e+4
238.51,1.817e+4,7.266e-7,1.817e+4
238.53,4.800e+3,7.270e-7,4.800e+3
238.55,1.117e+3,7.275e-7,1.117e+3
238.56,5.138e+2,7.277e-7,5.138e+2
238.58,9.887e+1,7.281e-7,9.887e+1
238.60,1.676e+1,7.286e-7,1.676e+1
238.61,6.579e+0,7.288e-7,6.579e+0
238.63,9.220e-1,7.292e-7,9.220e-1
238.65,1.141e-1,7.297e-7,1.141e-1
238.66,3.899e-2,7.299e-7,3.899e-2
238.68,1.263e-2,7.303e-7,1.263e-2
238.70,7.964e-2,7.308e-7,7.964e-2
238.71,2.279e-1,7.310e-7,2.279e-1
238.73,1.710e+0,7.314e-7,1.710e+0
238.75,1.132e+1,7.319e-7,1.132e+1
238.76,2.778e+1,7.321e-7,2.778e+1
238.78,1.522e+2,7.325e-7,1.522e+2
238.79,3.399e+2,7.328e-7,3.399e+2
238.81,1.542e+3,7.332e-7,1.542e+3
238.83,6.166e+3,7.337e-7,6.166e+3
238.84,1.176e+4,7.339e-7,1.176e+4
238.86,3.893e+4,7.343e-7,3.893e+4
238.88,1.136e+5,7.348e-7,1.136e+5
238.89,1.852e+5,7.350e-7,1.852e+5
238.91,4.473e+5,7.354e-7,4.473e+5
238.93,9.526e+5,7.359e-7,9.526e+5
238.94,1.326e+6,7.361e-7,1.326e+6
238.96,2.338e+6,7.365e-7,2.338e+6
238.98,3.634e+6,7.370e-7,3.634e+6
238.99,4.321e+6,7.372e-7,4.321e+6
239.01,5.560e+6,7.376e-7,5.560e+6
239.03,6.306e+6,7.381e-7,6.306e+6
239.04,6.407e+6,7.383e-7,6.407e+6
239.06,6.018e+6,7.387e-7,6.018e+6
239.08,4.989e+6,7.392e-7,4.989e+6
239.09,4.340e+6,7.394e-7,4.340e+6
239.11,3.019e+6,7.399e-7,3.019e+6
239.13,1.947e+6,7.403e-7,1.947e+6
239.14,1.575e+6,7.405e-7,1.575e+6
239.16,1.228e+6,7.410e-7,1.228e+6
239.18,1.420e+6,7.414e-7,1.420e+6
239.19,1.705e+6,7.416e-7,1.705e+6
239.21,2.580e+6,7.421e-7,2.580e+6
239.22,3.121e+6,7.423e-7,3.121e+6
239.24,4.233e+6,7.427e-7,4.233e+6
239.26,5.101e+6,7.432e-7,5.101e+6
239.27,5.345e+6,7.434e-7,5.345e+6
239.29,5.344e+6,7.438e-7,5.344e+6
239.31,4.712e+6,7.443e-7,4.712e+6
239.32,4.221e+6,7.445e-7,4.221e+6
239.34,3.082e+6,7.449e-7,3.082e+6
239.36,1.985e+6,7.454e-7,1.985e+6
239.37,1.519e+6,7.456e-7,1.519e+6
239.39,8.103e+5,7.460e-7,8.103e+5
239.41,3.810e+5,7.465e-7,3.810e+5
239.42,2.492e+5,7.467e-7,2.492e+5
239.44,9.705e+4,7.472e-7,9.705e+4
239.46,3.333e+4,7.476e-7,3.333e+4
239.47,1.863e+4,7.478e-7,1.863e+4
239.49,5.297e+3,7.483e-7,5.297e+3
239.51,1.328e+3,7.487e-7,1.328e+3
239.52,6.345e+2,7.489e-7,6.345e+2
239.54,1.318e+2,7.494e-7,1.318e+2
239.56,2.413e+1,7.498e-7,2.413e+1
239.57,9.848e+0,7.500e-7,9.848e+0
239.59,1.493e+0,7.505e-7,1.493e+0
239.61,1.997e-1,7.509e-7,1.997e-1
239.62,6.965e-2,7.511e-7,6.965e-2
239.64,7.712e-3,7.516e-7,7.712e-3
239.66,7.530e-4,7.520e-7,7.530e-4
239.67,2.245e-4,7.522e-7,2.245e-4
239.69,1.815e-5,7.527e-7,1.815e-5
239.70,4.923e-6,7.529e-7,4.923e-6
239.72,3.296e-7,7.533e-7,3.296e-7
239.74,1.972e-8,7.538e-7,1.972e-8
239.75,5.712e-9,7.540e-7,5.712e-9
239.77,2.419e-8,7.545e-7,2.419e-8
239.79,4.224e-7,7.549e-7,4.224e-7
239.80,1.692e-6,7.551e-7,1.692e-6
239.82,2.473e-5,7.556e-7,2.473e-5
239.84,3.190e-4,7.560e-7,3.190e-4
239.85,1.094e-3,7.562e-7,1.094e-3
239.87,1.170e-2,7.567e-7,1.170e-2
239.89,1.105e-1,7.571e-7,1.105e-1
239.90,3.241e-1,7.573e-7,3.241e-1
239.92,2.538e+0,7.578e-7,2.538e+0
239.94,1.755e+1,7.582e-7,1.755e+1
239.95,4.404e+1,7.584e-7,4.404e+1
239.97,2.525e+2,7.589e-7,2.525e+2
239.99,1.278e+3,7.593e-7,1.278e+3
240.00,2.744e+3,7.595e-7,2.744e+3
240.02,1.152e+4,7.600e-7,1.152e+4
240.04,4.269e+4,7.604e-7,4.269e+4
240.05,7.841e+4,7.607e-7,7.841e+4
240.07,2.410e+5,7.611e-7,2.410e+5
240.09,6.537e+5,7.615e-7,6.537e+5
240.10,1.028e+6,7.618e-7,1.028e+6
240.12,2.312e+6,7.622e-7,2.312e+6
240.13,3.309e+6,7.624e-7,3.309e+6
240.15,6.174e+6,7.629e-7,6.174e+6
240.17,1.017e+7,7.633e-7,1.017e+7
240.18,1.245e+7,7.635e-7,1.245e+7
240.20,1.701e+7,7.640e-7,1.701e+7
240.22,2.051e+7,7.644e-7,2.051e+7
240.23,2.150e+7,7.646e-7,2.150e+7
240.25,2.150e+7,7.651e-7,2.150e+7
240.27,1.898e+7,7.655e-7,1.898e+7
240.28,1.702e+7,7.657e-7,1.702e+7
240.30,1.250e+7,7.662e-7,1.250e+7
240.32,8.182e+6,7.666e-7,8.182e+6
240.33,6.397e+6,7.668e-7,6.397e+6
240.35,3.876e+6,7.673e-7,3.876e+6
240.37,2.839e+6,7.677e-7,2.839e+6
240.38,2.850e+6,7.680e-7,2.850e+6
240.40,3.799e+6,7.684e-7,3.799e+6
240.42,5.727e+6,7.688e-7,5.727e+6
240.43,6.919e+6,7.691e-7,6.919e+6
240.45,9.360e+6,7.695e-7,9.360e+6
240.47,1.126e+7,7.699e-7,1.126e+7
240.48,1.180e+7,7.702e-7,1.180e+7
240.50,1.179e+7,7.706e-7,1.179e+7
240.52,1.041e+7,7.711e-7,1.041e+7
240.53,9.338e+6,7.713e-7,9.338e+6
240.55,6.840e+6,7.717e-7,6.840e+6
240.56,5.587e+6,7.719e-7,5.587e+6
240.58,3.396e+6,7.724e-7,3.396e+6
240.60,1.822e+6,7.728e-7,1.822e+6
240.61,1.274e+6,7.730e-7,1.274e+6
240.63,5.672e+5,7.735e-7,5.672e+5
240.65,2.230e+5,7.739e-7,2.230e+5
240.66,1.334e+5,7.742e-7,1.334e+5
240.68,4.351e+4,7.746e-7,4.351e+4
240.70,1.253e+4,7.750e-7,1.253e+4
240.71,6.417e+3,7.753e-7,6.417e+3
240.73,1.533e+3,7.757e-7,1.533e+3
240.75,3.240e+2,7.761e-7,3.240e+2
240.76,1.436e+2,7.764e-7,1.436e+2
240.78,4.230e+1,7.768e-7,4.230e+1
240.80,1.474e+2,7.772e-7,1.474e+2
240.81,3.942e+2,7.775e-7,3.942e+2
240.83,2.677e+3,7.779e-7,2.677e+3
240.85,1.613e+4,7.784e-7,1.613e+4
240.86,3.778e+4,7.786e-7,3.778e+4
240.88,1.890e+5,7.790e-7,1.890e+5
240.90,8.354e+5,7.795e-7,8.354e+5
240.91,1.677e+6,7.797e-7,1.677e+6
240.93,6.155e+6,7.801e-7,6.155e+6
240.95,1.996e+7,7.806e-7,1.996e+7
240.96,3.432e+7,7.808e-7,3.432e+7
240.98,9.245e+7,7.812e-7,9.245e+7
241.00,2.201e+8,7.817e-7,2.201e+8
241.01,3.241e+8,7.819e-7,3.241e+8
241.03,6.407e+8,7.823e-7,6.407e+8
241.04,8.601e+8,7.826e-7,8.601e+8
241.06,1.412e+9,7.830e-7,1.412e+9
241.08,2.050e+9,7.834e-7,2.050e+9
241.09,2.359e+9,7.837e-7,2.359e+9
241.11,2.853e+9,7.841e-7,2.853e+9
241.13,3.073e+9,7.846e-7,3.073e+9
241.14,3.067e+9,7.848e-7,3.067e+9
241.16,2.889e+9,7.852e-7,2.889e+9
241.18,2.704e+9,7.857e-7,2.704e+9
241.19,2.717e+9,7.859e-7,2.717e+9
241.21,3.186e+9,7.863e-7,3.186e+9
241.23,4.466e+9,7.868e-7,4.466e+9
241.24,5.435e+9,7.870e-7,5.435e+9
241.26,7.879e+9,7.874e-7,7.879e+9
241.28,1.052e+10,7.879e-7,1.052e+10
241.29,1.168e+10,7.881e-7,1.168e+10
241.31,1.317e+10,7.885e-7,1.317e+10
241.33,1.316e+10,7.890e-7,1.316e+10
241.34,1.256e+10,7.892e-7,1.256e+10
241.36,1.043e+10,7.896e-7,1.043e+10
241.38,7.656e+9,7.901e-7,7.656e+9
241.39,6.262e+9,7.903e-7,6.262e+9
241.41,3.819e+9,7.907e-7,3.819e+9
241.43,2.058e+9,7.912e-7,2.058e+9
241.44,1.442e+9,7.914e-7,1.442e+9
241.46,6.458e+8,7.919e-7,6.458e+8
241.47,4.125e+8,7.921e-7,4.125e+8
241.49,1.534e+8,7.925e-7,1.534e+8
241.51,5.042e+7,7.930e-7,5.042e+7
241.52,2.760e+7,7.932e-7,2.760e+7
241.54,7.535e+6,7.936e-7,7.535e+6
241.56,1.818e+6,7.941e-7,1.818e+6
241.57,8.525e+5,7.943e-7,8.525e+5
241.59,1.709e+5,7.947e-7,1.709e+5
241.61,3.026e+4,7.952e-7,3.026e+4
241.62,1.216e+4,7.954e-7,1.216e+4
241.64,1.789e+3,7.958e-7,1.789e+3
241.66,2.338e+2,7.963e-7,2.338e+2
241.67,8.326e+1,7.965e-7,8.326e+1
241.69,3.134e+1,7.969e-7,3.134e+1
241.71,1.443e+2,7.974e-7,1.443e+2
241.72,3.448e+2,7.976e-7,3.448e+2
241.74,1.812e+3,7.980e-7,1.812e+3
241.76,8.425e+3,7.985e-7,8.425e+3
241.77,1.735e+4,7.987e-7,1.735e+4
241.79,6.708e+4,7.992e-7,6.708e+4
241.81,2.294e+5,7.996e-7,2.294e+5
241.82,4.050e+5,7.998e-7,4.050e+5
241.84,1.152e+6,8.003e-7,1.152e+6
241.86,2.896e+6,8.007e-7,2.896e+6
241.87,4.386e+6,8.009e-7,4.386e+6
241.89,9.171e+6,8.014e-7,9.171e+6
241.90,1.266e+7,8.016e-7,1.266e+7
241.92,2.202e+7,8.020e-7,2.202e+7
241.94,3.386e+7,8.025e-7,3.386e+7
241.95,4.010e+7,8.027e-7,4.010e+7
241.97,5.128e+7,8.031e-7,5.128e+7
241.99,5.799e+7,8.036e-7,5.799e+7
242.00,5.889e+7,8.038e-7,5.889e+7
242.02,5.538e+7,8.042e-7,5.538e+7
242.04,4.605e+7,8.047e-7,4.605e+7
242.05,4.011e+7,8.049e-7,4.011e+7
242.07,2.776e+7,8.054e-7,2.776e+7
242.09,1.705e+7,8.058e-7,1.705e+7
242.10,1.282e+7,8.060e-7,1.282e+7
242.12,6.797e+6,8.065e-7,6.797e+6
242.14,3.642e+6,8.069e-7,3.642e+6
242.15,2.884e+6,8.071e-7,2.884e+6
242.17,2.481e+6,8.076e-7,2.481e+6
242.19,2.976e+6,8.080e-7,2.976e+6
242.20,3.377e+6,8.082e-7,3.377e+6
242.22,4.190e+6,8.087e-7,4.190e+6
242.24,4.706e+6,8.091e-7,4.706e+6
242.25,4.774e+6,8.093e-7,4.774e+6
242.27,4.487e+6,8.098e-7,4.487e+6
242.29,3.732e+6,8.102e-7,3.732e+6
242.30,3.251e+6,8.104e-7,3.251e+6
242.32,2.250e+6,8.109e-7,2.250e+6
242.34,1.377e+6,8.113e-7,1.377e+6
242.35,1.029e+6,8.115e-7,1.029e+6
242.37,5.241e+5,8.120e-7,5.241e+5
242.38,3.572e+5,8.122e-7,3.572e+5
242.40,1.513e+5,8.127e-7,1.513e+5
242.42,5.670e+4,8.131e-7,5.670e+4
242.43,3.315e+4,8.133e-7,3.315e+4
242.45,1.033e+4,8.138e-7,1.033e+4
242.47,2.850e+3,8.142e-7,2.850e+3
242.48,1.429e+3,8.144e-7,1.429e+3
242.50,3.278e+2,8.149e-7,3.278e+2
242.52,6.652e+1,8.153e-7,6.652e+1
242.53,2.862e+1,8.155e-7,2.862e+1
242.55,4.833e+0,8.160e-7,4.833e+0
242.57,7.529e-1,8.164e-7,7.529e-1
242.58,3.654e-1,8.166e-7,3.654e-1
242.60,9.248e-1,8.171e-7,9.248e-1
242.62,7.096e+0,8.175e-7,7.096e+0
242.63,1.911e+1,8.177e-7,1.911e+1
242.65,1.266e+2,8.182e-7,1.266e+2
242.67,7.422e+2,8.186e-7,7.422e+2
242.68,1.717e+3,8.189e-7,1.717e+3
242.70,8.383e+3,8.193e-7,8.383e+3
242.72,3.624e+4,8.197e-7,3.624e+4
242.73,7.197e+4,8.200e-7,7.197e+4
242.75,2.590e+5,8.204e-7,2.590e+5
242.77,8.254e+5,8.208e-7,8.254e+5
242.78,1.407e+6,8.211e-7,1.407e+6
242.80,3.734e+6,8.215e-7,3.734e+6
242.81,5.811e+6,8.217e-7,5.811e+6
242.83,1.284e+7,8.222e-7,1.284e+7
242.85,2.512e+7,8.226e-7,2.512e+7
242.86,3.356e+7,8.228e-7,3.356e+7
242.88,5.466e+7,8.233e-7,5.466e+7
242.90,7.882e+7,8.237e-7,7.882e+7
242.91,9.041e+7,8.239e-7,9.041e+7
242.93,1.086e+8,8.244e-7,1.086e+8
242.95,1.154e+8,8.248e-7,1.154e+8
242.96,1.136e+8,8.250e-7,1.136e+8
242.98,1.006e+8,8.255e-7,1.006e+8
243.00,7.882e+7,8.259e-7,7.882e+7
243.01,6.665e+7,8.262e-7,6.665e+7
243.03,4.349e+7,8.266e-7,4.349e+7
243.05,2.512e+7,8.270e-7,2.512e+7
243.06,1.823e+7,8.273e-7,1.823e+7
243.08,8.771e+6,8.277e-7,8.771e+6
243.10,3.734e+6,8.281e-7,3.734e+6
243.11,2.328e+6,8.284e-7,2.328e+6
243.13,8.254e+5,8.288e-7,8.254e+5
243.15,2.590e+5,8.293e-7,2.590e+5
243.16,1.386e+5,8.295e-7,1.386e+5
243.18,3.624e+4,8.299e-7,3.624e+4
243.20,8.383e+3,8.304e-7,8.383e+3
243.21,3.852e+3,8.306e-7,3.852e+3
243.23,7.422e+2,8.310e-7,7.422e+2
243.24,3.112e+2,8.312e-7,3.112e+2
243.26,4.994e+1,8.317e-7,4.994e+1
243.28,7.093e+0,8.321e-7,7.093e+0
243.29,2.554e+0,8.323e-7,2.554e+0
243.31,3.021e-1,8.328e-7,3.021e-1
243.33,3.242e-2,8.332e-7,3.242e-2
243.34,1.283e-2,8.335e-7,1.283e-2
243.36,4.218e-2,8.339e-7,4.218e-2
243.38,4.954e-1,8.343e-7,4.954e-1
243.39,1.639e+0,8.346e-7,1.639e+0
243.41,1.638e+1,8.350e-7,1.638e+1
243.43,1.450e+2,8.354e-7,1.450e+2
243.44,4.122e+2,8.357e-7,4.122e+2
243.46,3.043e+3,8.361e-7,3.043e+3
243.48,1.990e+4,8.366e-7,1.990e+4
243.49,4.863e+4,8.368e-7,4.863e+4
243.51,2.652e+5,8.372e-7,2.652e+5
243.53,1.281e+6,8.377e-7,1.281e+6
243.54,2.691e+6,8.379e-7,2.691e+6
243.56,1.084e+7,8.383e-7,1.084e+7
243.58,3.868e+7,8.388e-7,3.868e+7
243.59,6.982e+7,8.390e-7,6.982e+7
243.61,2.077e+8,8.394e-7,2.077e+8
243.63,5.476e+8,8.399e-7,5.476e+8
243.64,8.495e+8,8.401e-7,8.495e+8
243.66,1.867e+9,8.405e-7,1.867e+9
243.68,3.636e+9,8.410e-7,3.636e+9
243.69,4.848e+9,8.412e-7,4.848e+9
243.71,7.871e+9,8.416e-7,7.871e+9
243.72,9.583e+9,8.419e-7,9.583e+9
243.74,1.297e+10,8.423e-7,1.297e+10
243.76,1.556e+10,8.427e-7,1.556e+10
243.77,1.628e+10,8.430e-7,1.628e+10
243.79,1.628e+10,8.434e-7,1.628e+10
243.81,1.442e+10,8.439e-7,1.442e+10
243.82,1.297e+10,8.441e-7,1.297e+10
243.84,9.583e+9,8.445e-7,9.583e+9
243.86,6.271e+9,8.450e-7,6.271e+9
243.87,4.848e+9,8.452e-7,4.848e+9
243.89,2.645e+9,8.456e-7,2.645e+9
243.91,1.279e+9,8.461e-7,1.279e+9
243.92,8.495e+8,8.463e-7,8.495e+8
243.94,3.424e+8,8.467e-7,3.424e+8
243.96,1.223e+8,8.472e-7,1.223e+8
243.97,6.982e+7,8.474e-7,6.982e+7
243.99,2.079e+7,8.478e-7,2.079e+7
244.01,5.483e+6,8.483e-7,5.483e+6
244.02,2.691e+6,8.485e-7,2.691e+6
244.04,5.918e+5,8.489e-7,5.918e+5
244.06,1.153e+5,8.494e-7,1.153e+5
244.07,4.863e+4,8.496e-7,4.863e+4
244.09,7.906e+3,8.501e-7,7.906e+3
244.11,1.170e+3,8.505e-7,1.170e+3
244.12,4.922e+2,8.507e-7,4.922e+2
244.14,4.818e+2,8.512e-7,4.818e+2
244.15,9.772e+2,8.514e-7,9.772e+2
244.17,4.336e+3,8.518e-7,4.336e+3
244.19,1.734e+4,8.523e-7,1.734e+4
244.20,3.314e+4,8.525e-7,3.314e+4
244.22,1.106e+5,8.529e-7,1.106e+5
244.24,3.272e+5,8.534e-7,3.272e+5
244.25,5.380e+5,8.536e-7,5.380e+5
244.27,1.329e+6,8.540e-7,1.329e+6
244.29,2.908e+6,8.545e-7,2.908e+6
244.30,4.113e+6,8.547e-7,4.113e+6
244.32,7.513e+6,8.551e-7,7.513e+6
244.34,1.217e+7,8.556e-7,1.217e+7
244.35,1.480e+7,8.558e-7,1.480e+7
244.37,2.001e+7,8.562e-7,2.001e+7
244.39,2.397e+7,8.567e-7,2.397e+7
244.40,2.508e+7,8.569e-7,2.508e+7
244.42,2.508e+7,8.574e-7,2.508e+7
244.44,2.225e+7,8.578e-7,2.225e+7
244.45,2.003e+7,8.580e-7,2.003e+7
244.47,1.488e+7,8.585e-7,1.488e+7
244.49,9.886e+6,8.589e-7,9.886e+6
244.50,7.778e+6,8.591e-7,7.778e+6
244.52,4.651e+6,8.596e-7,4.651e+6
244.54,3.043e+6,8.600e-7,3.043e+6
244.55,2.799e+6,8.602e-7,2.799e+6
244.57,3.656e+6,8.607e-7,3.656e+6
244.58,5.099e+6,8.609e-7,5.099e+6
244.60,1.222e+7,8.613e-7,1.222e+7
244.62,3.176e+7,8.618e-7,3.176e+7
244.63,5.063e+7,8.620e-7,5.063e+7
244.65,1.211e+8,8.624e-7,1.211e+8
244.67,2.618e+8,8.629e-7,2.618e+8
244.68,3.690e+8,8.631e-7,3.690e+8
244.70,6.713e+8,8.636e-7,6.713e+8
244.72,1.085e+9,8.640e-7,1.085e+9
244.73,1.318e+9,8.642e-7,1.318e+9
244.75,1.780e+9,8.647e-7,1.780e+9
244.77,2.131e+9,8.651e-7,2.131e+9
244.78,2.229e+9,8.653e-7,2.229e+9
244.80,2.229e+9,8.658e-7,2.229e+9
244.82,1.977e+9,8.662e-7,1.977e+9
244.83,1.780e+9,8.664e-7,1.780e+9
244.85,1.318e+9,8.669e-7,1.318e+9
244.87,8.654e+8,8.673e-7,8.654e+8
244.88,6.704e+8,8.675e-7,6.704e+8
244.90,3.676e+8,8.680e-7,3.676e+8
244.92,1.788e+8,8.684e-7,1.788e+8
244.93,1.192e+8,8.686e-7,1.192e+8
244.95,4.840e+7,8.691e-7,4.840e+7
244.97,1.743e+7,8.695e-7,1.743e+7
244.98,9.998e+6,8.697e-7,9.998e+6
245.00,3.007e+6,8.702e-7,3.007e+6
245.01,1.576e+6,8.704e-7,1.576e+6
245.03,3.961e+5,8.709e-7,3.961e+5
245.05,8.972e+4,8.713e-7,8.972e+4
245.06,4.325e+4,8.715e-7,4.325e+4
245.08,2.293e+4,8.720e-7,2.293e+4
245.10,6.270e+4,8.724e-7,6.270e+4
245.11,1.174e+5,8.726e-7,1.174e+5
245.13,3.869e+5,8.731e-7,3.869e+5
245.15,1.136e+6,8.735e-7,1.136e+6
245.16,1.860e+6,8.737e-7,1.860e+6
245.18,4.562e+6,8.742e-7,4.562e+6
245.20,9.929e+6,8.746e-7,9.929e+6
245.21,1.401e+7,8.748e-7,1.401e+7
245.23,2.547e+7,8.753e-7,2.547e+7
245.25,4.111e+7,8.757e-7,4.111e+7
245.26,4.993e+7,8.759e-7,4.993e+7
245.28,6.733e+7,8.764e-7,6.733e+7
245.30,8.057e+7,8.768e-7,8.057e+7
245.31,8.426e+7,8.770e-7,8.426e+7
245.33,8.426e+7,8.775e-7,8.426e+7
245.35,7.476e+7,8.779e-7,7.476e+7
245.36,6.733e+7,8.782e-7,6.733e+7
245.38,4.993e+7,8.786e-7,4.993e+7
245.40,3.285e+7,8.790e-7,3.285e+7
245.41,2.547e+7,8.793e-7,2.547e+7
245.43,1.401e+7,8.797e-7,1.401e+7
245.45,6.832e+6,8.801e-7,6.832e+6
245.46,4.562e+6,8.804e-7,4.562e+6
245.48,1.860e+6,8.808e-7,1.860e+6
245.49,1.135e+6,8.810e-7,1.135e+6
245.51,3.869e+5,8.815e-7,3.869e+5
245.53,1.170e+5,8.819e-7,1.170e+5
245.54,6.148e+4,8.821e-7,6.148e+4
245.56,1.553e+4,8.826e-7,1.553e+4
245.58,3.481e+3,8.830e-7,3.481e+3
245.59,1.576e+3,8.832e-7,1.576e+3
245.61,2.952e+2,8.837e-7,2.952e+2
245.63,4.907e+1,8.841e-7,4.907e+1
245.64,1.913e+1,8.844e-7,1.913e+1
245.66,2.736e+0,8.848e-7,2.736e+0
245.68,9.656e-1,8.852e-7,9.656e-1
245.69,1.838e+0,8.855e-7,1.838e+0
245.71,1.161e+1,8.859e-7,1.161e+1
245.73,6.906e+1,8.863e-7,6.906e+1
245.74,1.612e+2,8.866e-7,1.612e+2
245.76,8.032e+2,8.870e-7,8.032e+2
245.78,3.553e+3,8.875e-7,3.553e+3
245.79,7.148e+3,8.877e-7,7.148e+3
245.81,2.645e+4,8.881e-7,2.645e+4
245.83,8.693e+4,8.886e-7,8.693e+4
245.84,1.507e+5,8.888e-7,1.507e+5
245.86,4.143e+5,8.892e-7,4.143e+5
245.88,1.012e+6,8.897e-7,1.012e+6
245.89,1.512e+6,8.899e-7,1.512e+6
245.91,3.088e+6,8.903e-7,3.088e+6
245.92,4.222e+6,8.905e-7,4.222e+6
245.94,7.223e+6,8.910e-7,7.223e+6
245.96,1.098e+7,8.914e-7,1.098e+7
245.97,1.296e+7,8.917e-7,1.296e+7
245.99,1.655e+7,8.921e-7,1.655e+7
246.01,1.885e+7,8.925e-7,1.885e+7
246.02,1.931e+7,8.928e-7,1.931e+7
246.04,1.875e+7,8.932e-7,1.875e+7
246.06,1.668e+7,8.936e-7,1.668e+7
246.07,1.537e+7,8.939e-7,1.537e+7
246.09,1.294e+7,8.943e-7,1.294e+7
246.11,1.157e+7,8.948e-7,1.157e+7
246.12,1.148e+7,8.950e-7,1.148e+7
246.14,1.248e+7,8.954e-7,1.248e+7
246.16,1.460e+7,8.959e-7,1.460e+7
246.17,1.579e+7,8.961e-7,1.579e+7
246.19,1.772e+7,8.965e-7,1.772e+7
246.21,1.827e+7,8.970e-7,1.827e+7
246.22,1.785e+7,8.972e-7,1.785e+7
246.24,1.569e+7,8.976e-7,1.569e+7
246.26,1.231e+7,8.981e-7,1.231e+7
246.27,1.044e+7,8.983e-7,1.044e+7
246.29,6.873e+6,8.987e-7,6.873e+6
246.31,4.023e+6,8.992e-7,4.023e+6
246.32,2.945e+6,8.994e-7,2.945e+6
246.34,1.443e+6,8.998e-7,1.443e+6
246.35,9.665e+5,9.001e-7,9.665e+5
246.37,3.965e+5,9.005e-7,3.965e+5
246.39,1.445e+5,9.009e-7,1.445e+5
246.40,8.341e+4,9.012e-7,8.341e+4
246.42,2.543e+4,9.016e-7,2.543e+4
246.44,6.886e+3,9.021e-7,6.886e+3
246.45,3.427e+3,9.023e-7,3.427e+3
246.47,7.765e+2,9.027e-7,7.765e+2
246.49,1.562e+2,9.032e-7,1.562e+2
246.50,6.703e+1,9.034e-7,6.703e+1
246.52,1.129e+1,9.038e-7,1.129e+1
246.54,1.687e+0,9.043e-7,1.687e+0
246.55,6.241e-1,9.045e-7,6.241e-1
246.57,7.808e-2,9.049e-7,7.808e-2
246.59,8.676e-3,9.054e-7,8.676e-3
246.60,2.766e-3,9.056e-7,2.766e-3
246.62,2.572e-4,9.060e-7,2.572e-4
246.64,2.123e-5,9.065e-7,2.123e-5
246.65,5.835e-6,9.067e-7,5.835e-6
246.67,4.031e-7,9.071e-7,4.031e-7
246.69,2.473e-8,9.076e-7,2.473e-8
246.70,5.859e-9,9.078e-7,5.859e-9
246.72,3.008e-10,9.083e-7,3.008e-10
246.77,3.415e-10,9.094e-7,3.415e-10
246.79,6.485e-9,9.098e-7,6.485e-9
246.80,2.703e-8,9.100e-7,2.703e-8
246.82,4.302e-7,9.105e-7,4.302e-7
246.83,1.642e-6,9.107e-7,1.642e-6
246.85,2.190e-5,9.111e-7,2.190e-5
246.87,2.596e-4,9.116e-7,2.596e-4
246.88,8.553e-4,9.118e-7,8.553e-4
246.90,8.499e-3,9.122e-7,8.499e-3
246.92,7.509e-2,9.127e-7,7.509e-2
246.93,2.136e-1,9.129e-7,2.136e-1
