Wavelength (nm),Sum(calc),Ag I (3.9e-1),Ag II (6.1e-1)
201.38,1.306e+3,,1.306e+3
201.39,3.238e+3,,3.238e+3
201.41,1.743e+4,,1.743e+4
201.42,3.784e+4,,3.784e+4
201.44,1.561e+5,,1.561e+5
201.46,5.396e+5,,5.396e+5
201.47,9.387e+5,,9.387e+5
201.49,2.487e+6,,2.487e+6
201.51,5.520e+6,,5.520e+6
201.52,7.695e+6,,7.695e+6
201.54,1.309e+7,,1.309e+7
201.56,1.866e+7,,1.866e+7
201.57,2.085e+7,,2.085e+7
201.59,2.278e+7,,2.278e+7
201.61,2.085e+7,,2.085e+7
201.62,1.866e+7,,1.866e+7
201.64,1.309e+7,,1.309e+7
201.66,7.695e+6,,7.695e+6
201.67,5.520e+6,,5.520e+6
201.69,2.487e+6,,2.487e+6
201.71,9.387e+5,,9.387e+5
201.72,5.396e+5,,5.396e+5
201.74,1.561e+5,,1.561e+5
201.76,3.784e+4,,3.784e+4
201.77,1.743e+4,,1.743e+4
201.79,3.238e+3,,3.238e+3
201.81,5.039e+2,,5.039e+2
201.82,1.860e+2,,1.860e+2
201.84,2.219e+1,,2.219e+1
201.85,7.173e+0,,7.173e+0
201.87,6.561e-1,,6.561e-1
201.89,5.027e-2,,5.027e-2
201.90,1.302e-2,,1.302e-2
201.92,7.646e-4,,7.646e-4
201.94,3.762e-5,,3.762e-5
201.95,7.808e-6,,7.808e-6
201.97,2.945e-7,,2.945e-7
201.99,9.303e-9,,9.303e-9
202.00,1.547e-9,,1.547e-9
202.96,5.264e-11,,5.264e-11
202.98,2.036e-9,,2.036e-9
203.00,6.613e-8,,6.613e-8
203.01,3.531e-7,,3.531e-7
203.03,8.837e-6,,8.837e-6
203.05,1.858e-4,,1.858e-4
203.06,7.982e-4,,7.982e-4
203.08,1.293e-2,,1.293e-2
203.10,1.759e-1,,1.759e-1
203.11,6.079e-1,,6.079e-1
203.13,6.372e+0,,6.372e+0
203.15,5.612e+1,,5.612e+1
203.16,1.560e+2,,1.560e+2
203.18,1.058e+3,,1.058e+3
203.19,2.582e+3,,2.582e+3
203.21,1.349e+4,,1.349e+4
203.23,5.924e+4,,5.924e+4
203.24,1.163e+5,,1.163e+5
203.26,3.932e+5,,3.932e+5
203.28,1.117e+6,,1.117e+6
203.29,1.764e+6,,1.764e+6
203.31,3.861e+6,,3.861e+6
203.33,7.099e+6,,7.099e+6
203.34,9.019e+6,,9.019e+6
203.36,1.277e+7,,1.277e+7
203.38,1.520e+7,,1.520e+7
203.39,1.554e+7,,1.554e+7
203.41,1.424e+7,,1.424e+7
203.43,1.097e+7,,1.097e+7
203.44,9.019e+6,,9.019e+6
203.46,5.350e+6,,5.350e+6
203.48,2.667e+6,,2.667e+6
203.49,1.764e+6,,1.764e+6
203.51,6.773e+5,,6.773e+5
203.53,2.185e+5,,2.185e+5
203.54,1.163e+5,,1.163e+5
203.56,2.889e+4,,2.889e+4
203.58,6.033e+3,,6.033e+3
203.59,2.582e+3,,2.582e+3
203.61,4.153e+2,,4.153e+2
203.62,1.560e+2,,1.560e+2
203.64,1.933e+1,,1.933e+1
203.66,2.011e+0,,2.011e+0
203.67,6.079e-1,,6.079e-1
203.69,4.873e-2,,4.873e-2
203.71,3.283e-3,,3.283e-3
203.72,7.982e-4,,7.982e-4
203.74,4.141e-5,,4.141e-5
203.76,1.805e-6,,1.805e-6
203.77,3.531e-7,,3.531e-7
203.79,1.186e-8,,1.186e-8
203.81,3.346e-10,,3.346e-10
205.68,7.366e-10,7.366e-10,7.868e-10
205.69,4.652e-9,4.652e-9,7.892e-10
205.71,1.634e-7,1.634e-7,7.940e-10
205.73,4.846e-6,4.846e-6,7.988e-10
205.74,2.476e-5,2.476e-5,8.013e-10
205.76,5.695e-4,5.695e-4,8.061e-10
205.78,1.105e-2,1.105e-2,8.109e-10
205.79,4.570e-2,4.570e-2,8.134e-10
205.81,6.880e-1,6.880e-1,8.182e-10
205.83,8.742e+0,8.742e+0,8.230e-10
205.84,2.924e+1,2.924e+1,8.255e-10
205.86,2.882e+2,2.882e+2,8.303e-10
205.87,8.489e+2,8.489e+2,8.327e-10
205.89,6.488e+3,6.488e+3,8.375e-10
205.91,4.185e+4,4.185e+4,8.424e-10
205.92,9.976e+4,9.976e+4,8.448e-10
205.94,4.991e+5,4.991e+5,8.496e-10
205.96,2.108e+6,2.108e+6,8.545e-10
205.97,4.064e+6,4.064e+6,8.569e-10
205.99,1.331e+7,1.331e+7,8.617e-10
206.01,3.680e+7,3.680e+7,8.666e-10
206.02,5.742e+7,5.742e+7,8.690e-10
206.04,1.231e+8,1.231e+8,8.738e-10
206.06,2.228e+8,2.228e+8,8.787e-10
206.07,2.812e+8,2.812e+8,8.811e-10
206.09,3.947e+8,3.947e+8,8.859e-10
206.11,4.676e+8,4.676e+8,8.907e-10
206.12,4.776e+8,4.776e+8,8.932e-10
206.14,4.388e+8,4.388e+8,8.980e-10
206.16,3.403e+8,3.403e+8,9.028e-10
206.17,2.812e+8,2.812e+8,5.421e-9
206.19,1.691e+8,1.691e+8,1.722e-7
206.21,8.587e+7,8.587e+7,4.620e-6
206.22,5.742e+7,5.742e+7,2.246e-5
206.24,2.261e+7,2.261e+7,4.680e-4
206.26,7.513e+6,7.513e+6,8.236e-3
206.27,4.064e+6,4.064e+6,3.244e-2
206.29,1.048e+6,1.048e+6,4.432e-1
206.30,4.991e+5,4.991e+5,1.538e+0
206.32,9.977e+4,9.976e+4,1.632e+1
206.34,1.698e+4,1.683e+4,1.462e+2
206.35,6.899e+3,6.488e+3,4.110e+2
206.37,3.709e+3,8.489e+2,2.860e+3
206.39,1.691e+4,9.376e+1,1.681e+4
206.40,3.830e+4,2.924e+1,3.827e+4
206.42,1.747e+5,2.505e+0,1.747e+5
206.44,6.735e+5,1.811e-1,6.735e+5
206.45,1.241e+6,4.570e-2,1.241e+6
206.47,3.716e+6,2.563e-3,3.716e+6
206.49,9.399e+6,1.213e-4,9.399e+6
206.50,1.403e+7,2.476e-5,1.403e+7
206.52,2.755e+7,9.090e-7,2.755e+7
206.54,4.570e+7,2.817e-8,4.570e+7
206.55,5.525e+7,2.874e-8,5.525e+7
206.57,7.116e+7,2.988e-8,7.116e+7
206.59,7.742e+7,3.102e-8,7.742e+7
206.60,7.581e+7,3.160e-8,7.581e+7
206.62,6.404e+7,3.274e-8,6.404e+7
206.64,4.570e+7,3.388e-8,4.570e+7
206.65,3.624e+7,3.446e-8,3.624e+7
206.67,2.008e+7,3.560e-8,2.008e+7
206.69,9.399e+6,3.674e-8,9.399e+6
206.70,6.036e+6,3.731e-8,6.036e+6
206.72,2.194e+6,3.846e-8,2.194e+6
206.73,1.241e+6,3.903e-8,1.241e+6
206.75,3.503e+5,4.017e-8,3.503e+5
206.77,8.350e+4,4.132e-8,8.350e+4
206.78,3.827e+4,4.189e-8,3.827e+4
206.80,7.082e+3,4.303e-8,7.082e+3
206.82,1.107e+3,4.418e-8,1.107e+3
206.83,4.110e+2,4.475e-8,4.110e+2
206.85,4.989e+1,4.589e-8,4.989e+1
206.87,5.116e+0,4.704e-8,5.116e+0
206.88,1.538e+0,4.761e-8,1.538e+0
206.90,1.225e-1,4.875e-8,1.225e-1
206.92,8.236e-3,4.989e-8,8.236e-3
206.93,2.005e-3,5.047e-8,2.005e-3
206.95,1.047e-4,5.161e-8,1.047e-4
206.97,4.620e-6,5.275e-8,4.620e-6
206.98,9.109e-7,5.333e-8,9.109e-7
207.00,3.120e-8,5.447e-8,3.120e-8
207.02,9.028e-10,5.561e-8,9.028e-10
207.12,3.150e-12,6.133e-8,3.150e-12
207.13,1.860e-11,6.190e-8,1.860e-11
207.15,5.722e-10,6.305e-8,5.722e-10
207.17,1.489e-8,6.419e-8,1.489e-8
207.18,7.136e-8,6.476e-8,7.136e-8
207.20,1.446e-6,6.591e-8,1.446e-6
207.21,6.111e-6,6.648e-8,6.111e-6
207.23,9.633e-5,6.762e-8,9.633e-5
207.25,1.285e-3,6.876e-8,1.285e-3
207.26,4.407e-3,6.934e-8,4.407e-3
207.28,4.575e-2,7.048e-8,4.575e-2
207.30,4.018e-1,7.162e-8,4.018e-1
207.31,1.118e+0,7.220e-8,1.118e+0
207.33,7.644e+0,7.334e-8,7.644e+0
207.35,4.420e+1,7.448e-8,4.420e+1
207.36,9.984e+1,7.505e-8,9.984e+1
207.38,4.494e+2,7.620e-8,4.494e+2
207.40,1.711e+3,7.734e-8,1.711e+3
207.41,3.136e+3,7.791e-8,3.136e+3
207.43,9.294e+3,7.906e-8,9.294e+3
207.45,2.330e+4,8.020e-8,2.330e+4
207.46,3.466e+4,8.077e-8,3.466e+4
207.48,6.764e+4,8.192e-8,6.764e+4
207.50,1.117e+5,8.306e-8,1.117e+5
207.51,1.348e+5,8.363e-8,1.348e+5
207.53,1.732e+5,8.478e-8,1.732e+5
207.55,1.883e+5,8.592e-8,1.883e+5
207.56,1.844e+5,8.649e-8,1.844e+5
207.58,1.560e+5,8.763e-8,1.560e+5
207.60,1.117e+5,8.878e-8,1.117e+5
207.61,8.874e+4,8.935e-8,8.874e+4
207.63,4.944e+4,9.049e-8,4.944e+4
207.64,3.466e+4,9.107e-8,3.466e+4
207.66,1.503e+4,9.221e-8,1.503e+4
207.68,5.513e+3,9.335e-8,5.513e+3
207.69,3.136e+3,9.392e-8,3.136e+3
207.71,8.954e+2,9.507e-8,8.954e+2
207.73,2.163e+2,9.621e-8,2.163e+2
207.74,9.984e+1,9.678e-8,9.984e+1
207.76,1.877e+1,9.793e-8,1.877e+1
207.78,2.985e+0,9.907e-8,2.985e+0
207.79,1.118e+0,9.964e-8,1.118e+0
207.81,1.384e-1,1.008e-7,1.384e-1
207.83,1.450e-2,1.019e-7,1.450e-2
207.84,4.407e-3,1.025e-7,4.407e-3
207.86,3.592e-4,1.036e-7,3.592e-4
207.88,2.477e-5,1.048e-7,2.477e-5
207.89,6.111e-6,1.054e-7,6.111e-6
207.91,3.280e-7,1.065e-7,3.280e-7
207.93,1.489e-8,1.076e-7,1.489e-8
207.94,2.981e-9,1.082e-7,2.981e-9
207.96,1.053e-10,1.094e-7,1.053e-10
207.98,3.150e-12,1.105e-7,3.150e-12
210.94,8.319e-9,2.798e-7,8.319e-9
210.95,4.799e-8,2.803e-7,4.799e-8
210.97,1.415e-6,2.815e-7,1.415e-6
210.99,3.551e-5,2.826e-7,3.551e-5
211.00,1.675e-4,2.832e-7,1.675e-4
211.02,3.300e-3,2.843e-7,3.300e-3
211.04,5.536e-2,2.855e-7,5.536e-2
211.05,2.134e-1,2.861e-7,2.134e-1
211.07,2.812e+0,2.872e-7,2.812e+0
211.09,3.153e+1,2.883e-7,3.153e+1
211.10,9.938e+1,2.889e-7,9.938e+1
211.12,8.751e+2,2.901e-7,8.751e+2
211.14,6.558e+3,2.912e-7,6.558e+3
211.15,1.690e+4,2.918e-7,1.690e+4
211.17,9.948e+4,2.929e-7,9.948e+4
211.19,4.984e+5,2.941e-7,4.984e+5
211.20,1.050e+6,2.946e-7,1.050e+6
211.22,4.131e+6,2.958e-7,4.131e+6
211.23,7.713e+6,2.963e-7,7.713e+6
211.25,2.383e+7,2.975e-7,2.383e+7
211.27,6.266e+7,2.986e-7,6.266e+7
211.28,9.564e+7,2.992e-7,9.564e+7
211.30,1.975e+8,3.004e-7,1.975e+8
211.32,3.471e+8,3.015e-7,3.471e+8
211.33,4.332e+8,3.021e-7,4.332e+8
211.35,5.980e+8,3.032e-7,5.980e+8
211.37,7.025e+8,3.044e-7,7.025e+8
211.38,7.168e+8,3.049e-7,7.168e+8
211.40,6.613e+8,3.061e-7,6.613e+8
211.42,5.193e+8,3.072e-7,5.193e+8
211.43,4.332e+8,3.078e-7,4.332e+8
211.45,2.672e+8,3.089e-7,2.672e+8
211.47,1.402e+8,3.101e-7,1.402e+8
211.48,9.564e+7,3.106e-7,9.564e+7
211.50,3.942e+7,3.118e-7,3.942e+7
211.52,1.383e+7,3.129e-7,1.383e+7
211.53,7.713e+6,3.135e-7,7.713e+6
211.55,2.125e+6,3.146e-7,2.125e+6
211.57,4.984e+5,3.158e-7,4.984e+5
211.58,2.272e+5,3.164e-7,2.272e+5
211.60,4.184e+4,3.175e-7,4.184e+4
211.62,6.558e+3,3.187e-7,6.558e+3
211.63,2.444e+3,3.192e-7,2.444e+3
211.65,3.009e+2,3.204e-7,3.009e+2
211.66,9.938e+1,3.209e-7,9.938e+1
211.68,9.607e+0,3.221e-7,9.607e+0
211.70,7.995e-1,3.232e-7,7.995e-1
211.71,2.480e-1,3.238e-7,2.480e-1
211.73,4.620e-1,3.249e-7,4.620e-1
211.75,4.952e+0,3.261e-7,4.952e+0
211.76,1.550e+1,3.267e-7,1.550e+1
211.78,1.346e+2,3.278e-7,1.346e+2
211.80,9.962e+2,3.289e-7,9.962e+2
211.81,2.552e+3,3.295e-7,2.552e+3
211.83,1.486e+4,3.307e-7,1.486e+4
211.85,7.369e+4,3.318e-7,7.369e+4
211.86,1.545e+5,3.324e-7,1.545e+5
211.88,6.028e+5,3.335e-7,6.028e+5
211.90,2.003e+6,3.347e-7,2.003e+6
211.91,3.440e+6,3.352e-7,3.440e+6
211.93,8.991e+6,3.364e-7,8.991e+6
211.95,2.002e+7,3.375e-7,2.002e+7
211.96,2.814e+7,3.381e-7,2.814e+7
211.98,4.930e+7,3.392e-7,4.930e+7
212.00,7.358e+7,3.404e-7,7.358e+7
212.01,8.465e+7,3.410e-7,8.465e+7
212.03,9.938e+7,3.421e-7,9.938e+7
212.05,9.942e+7,3.432e-7,9.942e+7
212.06,9.364e+7,3.438e-7,9.364e+7
212.08,7.369e+7,3.450e-7,7.369e+7
212.09,6.157e+7,3.455e-7,6.157e+7
212.11,3.812e+7,3.467e-7,3.812e+7
212.13,2.011e+7,3.478e-7,2.011e+7
212.14,1.376e+7,3.484e-7,1.376e+7
212.16,5.716e+6,3.495e-7,5.716e+6
212.18,2.025e+6,3.507e-7,2.025e+6
212.19,1.135e+6,3.512e-7,1.135e+6
212.21,3.168e+5,3.524e-7,3.168e+5
212.23,7.544e+4,3.535e-7,7.544e+4
212.24,3.470e+4,3.541e-7,3.470e+4
212.26,6.525e+3,3.552e-7,6.525e+3
212.28,1.050e+3,3.564e-7,1.050e+3
212.29,3.994e+2,3.570e-7,3.994e+2
212.31,6.718e+1,3.581e-7,6.718e+1
212.33,1.012e+2,3.592e-7,1.012e+2
212.34,2.183e+2,3.598e-7,2.183e+2
212.36,9.847e+2,3.610e-7,9.847e+2
212.38,3.816e+3,3.621e-7,3.816e+3
212.39,7.077e+3,3.627e-7,7.077e+3
212.41,2.160e+4,3.638e-7,2.160e+4
212.43,5.619e+4,3.650e-7,5.619e+4
212.44,8.539e+4,3.655e-7,8.539e+4
212.46,1.749e+5,3.667e-7,1.749e+5
212.48,3.056e+5,3.678e-7,3.056e+5
212.49,3.805e+5,3.684e-7,3.805e+5
212.51,5.233e+5,3.695e-7,5.233e+5
212.52,5.781e+5,3.701e-7,5.781e+5
212.54,6.261e+5,3.713e-7,6.261e+5
212.56,5.781e+5,3.724e-7,5.781e+5
212.57,5.233e+5,3.730e-7,5.233e+5
212.59,3.805e+5,3.741e-7,3.805e+5
212.61,2.359e+5,3.753e-7,2.359e+5
212.62,1.749e+5,3.758e-7,1.749e+5
212.64,8.539e+4,3.770e-7,8.539e+4
212.66,3.554e+4,3.781e-7,3.554e+4
212.67,2.160e+4,3.787e-7,2.160e+4
212.69,7.094e+3,3.798e-7,7.094e+3
212.71,2.060e+3,3.810e-7,2.060e+3
212.72,1.157e+3,3.816e-7,1.157e+3
212.74,8.807e+2,3.827e-7,8.807e+2
212.76,2.226e+3,3.838e-7,2.226e+3
212.77,3.753e+3,3.844e-7,3.753e+3
212.79,9.692e+3,3.856e-7,9.692e+3
212.81,2.144e+4,3.867e-7,2.144e+4
212.82,3.005e+4,3.873e-7,3.005e+4
212.84,5.239e+4,3.884e-7,5.239e+4
212.86,7.794e+4,3.896e-7,7.794e+4
212.87,8.956e+4,3.901e-7,8.956e+4
212.89,1.050e+5,3.913e-7,1.050e+5
212.91,1.050e+5,3.924e-7,1.050e+5
212.92,9.891e+4,3.930e-7,9.891e+4
212.94,7.794e+4,3.941e-7,7.794e+4
212.96,5.239e+4,3.953e-7,5.239e+4
212.97,4.047e+4,3.958e-7,4.047e+4
212.99,2.144e+4,3.970e-7,2.144e+4
213.00,1.470e+4,3.976e-7,1.470e+4
213.02,6.138e+3,3.987e-7,6.138e+3
213.04,2.186e+3,3.998e-7,2.186e+3
213.05,1.229e+3,4.004e-7,1.229e+3
213.07,3.449e+2,4.016e-7,3.449e+2
213.09,8.256e+1,4.027e-7,8.256e+1
213.10,3.806e+1,4.033e-7,3.806e+1
213.12,7.180e+0,4.044e-7,7.180e+0
213.14,1.156e+0,4.056e-7,1.156e+0
213.15,4.368e-1,4.061e-7,4.368e-1
213.17,5.540e-2,4.073e-7,5.540e-2
213.19,5.994e-3,4.084e-7,5.994e-3
213.20,1.858e-3,4.090e-7,1.858e-3
213.22,1.584e-4,4.101e-7,1.584e-4
213.24,1.152e-5,4.113e-7,1.152e-5
213.25,2.927e-6,4.119e-7,2.927e-6
213.27,1.678e-7,4.130e-7,1.678e-7
213.29,8.204e-9,4.141e-7,8.204e-9
213.30,1.709e-9,4.147e-7,1.709e-9
213.32,6.586e-11,4.159e-7,6.586e-11
213.34,2.165e-12,4.170e-7,2.165e-12
213.35,3.698e-13,4.176e-7,3.698e-13
214.10,1.594e-12,4.605e-7,1.594e-12
214.11,1.326e-9,4.610e-7,1.326e-9
214.13,4.144e-8,4.622e-7,4.144e-8
214.15,1.106e-6,4.633e-7,1.106e-6
214.16,5.386e-6,4.639e-7,5.386e-6
214.18,1.137e-4,4.650e-7,1.137e-4
214.20,2.052e-3,4.662e-7,2.052e-3
214.21,8.220e-3,4.668e-7,8.220e-3
214.23,1.173e-1,4.679e-7,1.173e-1
214.25,1.433e+0,4.690e-7,1.433e+0
214.26,4.721e+0,4.696e-7,4.721e+0
214.28,4.559e+1,4.708e-7,4.559e+1
214.30,3.766e+2,4.719e-7,3.766e+2
214.31,1.021e+3,4.725e-7,1.021e+3
214.33,6.667e+3,4.736e-7,6.667e+3
214.34,1.607e+4,4.742e-7,1.607e+4
214.36,8.302e+4,4.753e-7,8.302e+4
214.38,3.669e+5,4.765e-7,3.669e+5
214.39,7.273e+5,4.770e-7,7.273e+5
214.41,2.542e+6,4.782e-7,2.542e+6
214.43,7.598e+6,4.793e-7,7.598e+6
214.44,1.239e+7,4.799e-7,1.239e+7
214.46,2.929e+7,4.810e-7,2.929e+7
214.48,5.922e+7,4.822e-7,5.922e+7
214.49,7.942e+7,4.828e-7,7.942e+7
214.51,1.270e+8,4.839e-7,1.270e+8
214.53,1.737e+8,4.850e-7,1.737e+8
214.54,1.916e+8,4.856e-7,1.916e+8
214.56,2.073e+8,4.868e-7,2.073e+8
214.58,1.918e+8,4.879e-7,1.918e+8
214.59,1.740e+8,4.885e-7,1.740e+8
214.61,1.273e+8,4.896e-7,1.273e+8
214.63,7.971e+7,4.908e-7,7.971e+7
214.64,5.947e+7,4.913e-7,5.947e+7
214.66,2.945e+7,4.925e-7,2.945e+7
214.68,1.247e+7,4.936e-7,1.247e+7
214.69,7.652e+6,4.942e-7,7.652e+6
214.71,2.563e+6,4.953e-7,2.563e+6
214.73,7.343e+5,4.965e-7,7.343e+5
214.74,3.706e+5,4.971e-7,3.706e+5
214.76,8.399e+4,4.982e-7,8.399e+4
214.77,3.770e+4,4.988e-7,3.770e+4
214.79,6.759e+3,4.999e-7,6.759e+3
214.81,1.036e+3,5.011e-7,1.036e+3
214.82,3.826e+2,5.016e-7,3.826e+2
214.84,4.641e+1,5.028e-7,4.641e+1
214.86,4.814e+0,5.039e-7,4.814e+0
214.87,1.462e+0,5.045e-7,1.462e+0
214.89,1.200e-1,5.056e-7,1.200e-1
214.91,8.423e-3,5.068e-7,8.423e-3
214.92,2.105e-3,5.074e-7,2.105e-3
214.94,1.169e-4,5.085e-7,1.169e-4
214.96,5.551e-6,5.096e-7,5.551e-6
214.97,1.141e-6,5.102e-7,1.141e-6
214.99,4.288e-8,5.114e-7,4.288e-8
215.01,1.378e-9,5.125e-7,1.378e-9
216.15,1.308e-9,5.777e-7,1.308e-9
216.16,7.214e-9,5.783e-7,7.214e-9
216.18,1.955e-7,5.794e-7,1.955e-7
216.20,4.545e-6,5.805e-7,4.545e-6
216.21,2.069e-5,5.811e-7,2.069e-5
216.23,3.820e-4,5.823e-7,3.820e-4
216.25,6.051e-3,5.834e-7,6.051e-3
216.26,2.274e-2,5.840e-7,2.274e-2
216.28,2.861e-1,5.851e-7,2.861e-1
216.30,3.089e+0,5.863e-7,3.089e+0
216.31,9.584e+0,5.868e-7,9.584e+0
216.33,8.224e+1,5.880e-7,8.224e+1
216.35,6.056e+2,5.891e-7,6.056e+2
216.36,1.552e+3,5.897e-7,1.552e+3
216.38,9.088e+3,5.908e-7,9.088e+3
216.40,4.571e+4,5.920e-7,4.571e+4
216.41,9.683e+4,5.926e-7,9.683e+4
216.43,3.880e+5,5.937e-7,3.880e+5
216.45,1.338e+6,5.948e-7,1.338e+6
216.46,2.349e+6,5.954e-7,2.349e+6
216.48,6.484e+6,5.966e-7,6.484e+6
216.50,1.547e+7,5.977e-7,1.547e+7
216.51,2.264e+7,5.983e-7,2.264e+7
216.53,4.366e+7,5.994e-7,4.366e+7
216.54,5.758e+7,6.000e-7,5.758e+7
216.56,9.063e+7,6.011e-7,9.063e+7
216.58,1.254e+8,6.023e-7,1.254e+8
216.59,1.408e+8,6.028e-7,1.408e+8
216.61,1.621e+8,6.040e-7,1.621e+8
216.63,1.659e+8,6.051e-7,1.659e+8
216.64,1.606e+8,6.057e-7,1.606e+8
216.66,1.378e+8,6.068e-7,1.378e+8
216.68,1.049e+8,6.080e-7,1.049e+8
216.69,8.743e+7,6.086e-7,8.743e+7
216.71,5.512e+7,6.097e-7,5.512e+7
216.73,3.045e+7,6.109e-7,3.045e+7
216.74,2.150e+7,6.114e-7,2.150e+7
216.76,9.650e+6,6.126e-7,9.650e+6
216.78,3.754e+6,6.137e-7,3.754e+6
216.79,2.217e+6,6.143e-7,2.217e+6
216.81,6.919e+5,6.154e-7,6.919e+5
216.83,1.861e+5,6.166e-7,1.861e+5
216.84,9.120e+4,6.171e-7,9.120e+4
216.86,1.960e+4,6.183e-7,1.960e+4
216.88,3.774e+3,6.194e-7,3.774e+3
216.89,1.816e+3,6.200e-7,1.816e+3
216.91,1.614e+3,6.211e-7,1.614e+3
216.93,4.778e+3,6.223e-7,4.778e+3
216.94,8.276e+3,6.229e-7,8.276e+3
216.96,2.232e+4,6.240e-7,2.232e+4
216.97,3.463e+4,6.246e-7,3.463e+4
216.99,7.434e+4,6.257e-7,7.434e+4
217.01,1.370e+5,6.269e-7,1.370e+5
217.02,1.756e+5,6.274e-7,1.756e+5
217.04,2.572e+5,6.286e-7,2.572e+5
217.06,3.235e+5,6.297e-7,3.235e+5
217.07,3.426e+5,6.303e-7,3.426e+5
217.09,3.426e+5,6.314e-7,3.426e+5
217.11,2.940e+5,6.326e-7,2.940e+5
217.12,2.572e+5,6.332e-7,2.572e+5
217.14,1.756e+5,6.343e-7,1.756e+5
217.16,1.029e+5,6.354e-7,1.029e+5
217.17,7.434e+4,6.360e-7,7.434e+4
217.19,3.463e+4,6.372e-7,3.463e+4
217.21,1.385e+4,6.383e-7,1.385e+4
217.22,8.267e+3,6.389e-7,8.267e+3
217.24,2.628e+3,6.400e-7,2.628e+3
217.26,7.172e+2,6.412e-7,7.172e+2
217.27,3.538e+2,6.417e-7,3.538e+2
217.29,7.677e+1,6.429e-7,7.677e+1
217.31,1.430e+1,6.440e-7,1.430e+1
217.32,5.827e+0,6.446e-7,5.827e+0
217.34,8.629e-1,6.457e-7,8.629e-1
217.36,1.097e-1,6.469e-7,1.097e-1
217.37,3.693e-2,6.474e-7,3.693e-2
217.39,3.733e-3,6.486e-7,3.733e-3
217.41,3.238e-4,6.497e-7,3.238e-4
217.42,9.007e-5,6.503e-7,9.007e-5
217.44,6.214e-6,6.514e-7,6.214e-6
217.45,1.541e-6,6.520e-7,1.541e-6
217.47,8.455e-8,6.532e-7,8.455e-8
217.49,3.981e-9,6.543e-7,3.981e-9
217.50,8.157e-10,6.549e-7,8.157e-10
217.52,3.054e-11,6.560e-7,3.054e-11
217.54,9.814e-13,6.572e-7,9.814e-13
218.22,8.190e-10,6.961e-7,8.190e-10
218.23,4.540e-9,6.966e-7,4.540e-9
218.25,1.246e-7,6.978e-7,1.246e-7
218.27,2.943e-6,6.989e-7,2.943e-6
218.28,1.352e-5,6.995e-7,1.352e-5
218.30,2.547e-4,7.006e-7,2.547e-4
218.31,1.045e-3,7.012e-7,1.045e-3
218.33,1.571e-2,7.023e-7,1.571e-2
218.35,2.031e-1,7.035e-7,2.031e-1
218.36,6.902e-1,7.041e-7,6.902e-1
218.38,7.121e+0,7.052e-7,7.121e+0
218.40,6.320e+1,7.063e-7,6.320e+1
218.41,1.779e+2,7.069e-7,1.779e+2
218.43,1.260e+3,7.081e-7,1.260e+3
218.45,7.674e+3,7.092e-7,7.674e+3
