Wavelength (nm),Sum(calc),Ag I (1.9e-2),Ag II (9.8e-1)
206.28,2.205e+5,2.205e+5,8.816e-1
206.29,1.096e+5,1.096e+5,3.191e+0
206.31,2.389e+4,2.385e+4,3.683e+1
206.33,4.739e+3,4.380e+3,3.592e+2
206.34,2.814e+3,1.761e+3,1.053e+3
206.36,8.223e+3,2.508e+2,7.972e+3
206.38,5.102e+4,3.015e+1,5.099e+4
206.39,1.211e+5,9.812e+0,1.210e+5
206.41,6.011e+5,9.148e-1,6.011e+5
206.43,2.522e+6,7.199e-2,2.522e+6
206.44,4.849e+6,1.895e-2,4.849e+6
206.46,1.579e+7,1.157e-3,1.579e+7
206.48,4.346e+7,5.959e-5,4.346e+7
206.49,6.767e+7,1.269e-5,6.767e+7
206.51,1.446e+8,5.071e-7,1.446e+8
206.53,2.609e+8,1.710e-8,2.609e+8
206.54,3.290e+8,2.947e-9,3.290e+8
206.56,4.611e+8,3.035e-9,4.611e+8
206.58,5.458e+8,3.122e-9,5.458e+8
206.59,5.574e+8,3.166e-9,5.574e+8
206.61,5.123e+8,3.254e-9,5.123e+8
206.63,3.978e+8,3.341e-9,3.978e+8
206.64,3.290e+8,3.385e-9,3.290e+8
206.66,1.984e+8,3.473e-9,1.984e+8
206.67,1.446e+8,3.517e-9,1.446e+8
206.69,6.767e+7,3.604e-9,6.767e+7
206.71,2.676e+7,3.692e-9,2.676e+7
206.72,1.579e+7,3.736e-9,1.579e+7
206.74,4.849e+6,3.823e-9,4.849e+6
206.76,1.257e+6,3.911e-9,1.257e+6
206.77,6.011e+5,3.955e-9,6.011e+5
206.79,1.210e+5,4.042e-9,1.210e+5
206.81,2.059e+4,4.130e-9,2.059e+4
206.82,7.972e+3,4.174e-9,7.972e+3
206.84,1.053e+3,4.261e-9,1.053e+3
206.86,1.175e+2,4.349e-9,1.175e+2
206.87,3.683e+1,4.393e-9,3.683e+1
206.89,3.191e+0,4.480e-9,3.191e+0
206.91,2.335e-1,4.568e-9,2.335e-1
206.92,5.930e-2,4.612e-9,5.930e-2
206.94,3.369e-3,4.699e-9,3.369e-3
206.96,1.617e-4,4.787e-9,1.617e-4
206.97,3.326e-5,4.831e-9,3.326e-5
206.99,1.240e-6,4.918e-9,1.240e-6
207.01,3.903e-8,5.006e-9,3.903e-8
207.02,6.500e-9,5.050e-9,6.500e-9
207.12,4.727e-11,5.488e-9,4.727e-11
207.14,1.581e-9,5.575e-9,1.581e-9
207.15,8.587e-9,5.619e-9,8.587e-9
207.17,2.235e-7,5.707e-9,2.235e-7
207.19,4.922e-6,5.794e-9,4.922e-6
207.20,2.169e-5,5.838e-9,2.169e-5
207.22,3.718e-4,5.926e-9,3.718e-4
207.24,5.391e-3,6.013e-9,5.391e-3
207.25,1.928e-2,6.057e-9,1.928e-2
207.27,2.176e-1,6.145e-9,2.176e-1
207.29,2.078e+0,6.232e-9,2.078e+0
207.30,6.030e+0,6.276e-9,6.030e+0
207.32,4.481e+1,6.364e-9,4.481e+1
207.34,2.817e+2,6.451e-9,2.817e+2
207.35,6.634e+2,6.495e-9,6.634e+2
207.37,3.246e+3,6.583e-9,3.246e+3
207.39,1.344e+4,6.670e-9,1.344e+4
207.40,2.568e+4,6.714e-9,2.568e+4
207.42,8.274e+4,6.802e-9,8.274e+4
207.44,2.255e+5,6.889e-9,2.255e+5
207.45,3.497e+5,6.933e-9,3.497e+5
207.47,7.420e+5,7.021e-9,7.420e+5
207.49,1.332e+6,7.108e-9,1.332e+6
207.50,1.676e+6,7.152e-9,1.676e+6
207.52,2.341e+6,7.240e-9,2.341e+6
207.54,2.767e+6,7.328e-9,2.767e+6
207.55,2.825e+6,7.371e-9,2.825e+6
207.57,2.599e+6,7.459e-9,2.599e+6
207.58,2.341e+6,7.503e-9,2.341e+6
207.60,1.676e+6,7.590e-9,1.676e+6
207.62,1.015e+6,7.678e-9,1.015e+6
207.63,7.420e+5,7.722e-9,7.420e+5
207.65,3.497e+5,7.809e-9,3.497e+5
207.67,1.395e+5,7.897e-9,1.395e+5
207.68,8.274e+4,7.941e-9,8.274e+4
207.70,2.568e+4,8.028e-9,2.568e+4
207.72,6.744e+3,8.116e-9,6.744e+3
207.73,3.246e+3,8.160e-9,3.246e+3
207.75,6.634e+2,8.247e-9,6.634e+2
207.77,1.147e+2,8.335e-9,1.147e+2
207.78,4.481e+1,8.379e-9,4.481e+1
207.80,6.030e+0,8.466e-9,6.030e+0
207.82,6.866e-1,8.554e-9,6.866e-1
207.83,2.176e-1,8.598e-9,2.176e-1
207.85,1.928e-2,8.685e-9,1.928e-2
207.87,1.446e-3,8.773e-9,1.446e-3
207.88,3.718e-4,8.817e-9,3.718e-4
207.90,2.169e-5,8.904e-9,2.169e-5
207.92,1.071e-6,8.992e-9,1.071e-6
207.93,2.235e-7,9.036e-9,2.235e-7
207.95,8.587e-9,9.123e-9,8.587e-9
207.97,2.792e-10,9.211e-9,2.792e-10
207.98,4.727e-11,9.255e-9,4.727e-11
210.94,5.720e-8,2.222e-8,5.720e-8
210.96,1.828e-6,2.231e-8,1.828e-6
210.98,4.972e-5,2.240e-8,4.972e-5
210.99,2.441e-4,2.244e-8,2.441e-4
211.01,5.215e-3,2.253e-8,5.215e-3
211.03,9.482e-2,2.261e-8,9.482e-2
211.04,3.806e-1,2.266e-8,3.806e-1
211.06,5.435e+0,2.275e-8,5.435e+0
211.08,6.605e+1,2.283e-8,6.605e+1
211.09,2.168e+2,2.288e-8,2.168e+2
211.11,2.069e+3,2.296e-8,2.069e+3
211.12,6.017e+3,2.301e-8,6.017e+3
211.14,4.509e+4,2.310e-8,4.509e+4
211.16,2.877e+5,2.318e-8,2.877e+5
211.17,6.840e+5,2.323e-8,6.840e+5
211.19,3.426e+6,2.332e-8,3.426e+6
211.21,1.461e+7,2.340e-8,1.461e+7
211.22,2.840e+7,2.345e-8,2.840e+7
211.24,9.510e+7,2.353e-8,9.510e+7
211.26,2.711e+8,2.362e-8,2.711e+8
211.27,4.308e+8,2.367e-8,4.308e+8
211.29,9.642e+8,2.375e-8,9.642e+8
211.31,1.837e+9,2.384e-8,1.837e+9
211.32,2.387e+9,2.388e-8,2.387e+9
211.34,3.571e+9,2.397e-8,3.571e+9
211.36,4.547e+9,2.406e-8,4.547e+9
211.37,4.830e+9,2.410e-8,4.830e+9
211.39,4.830e+9,2.419e-8,4.830e+9
211.41,4.111e+9,2.428e-8,4.111e+9
211.42,3.571e+9,2.432e-8,3.571e+9
211.44,2.387e+9,2.441e-8,2.387e+9
211.46,1.358e+9,2.450e-8,1.358e+9
211.47,9.642e+8,2.454e-8,9.642e+8
211.49,4.308e+8,2.463e-8,4.308e+8
211.51,1.638e+8,2.472e-8,1.638e+8
211.52,9.510e+7,2.476e-8,9.510e+7
211.54,2.840e+7,2.485e-8,2.840e+7
211.55,1.461e+7,2.489e-8,1.461e+7
211.57,3.426e+6,2.498e-8,3.426e+6
211.59,6.840e+5,2.507e-8,6.840e+5
211.60,2.877e+5,2.511e-8,2.877e+5
211.62,4.509e+4,2.520e-8,4.509e+4
211.64,6.017e+3,2.529e-8,6.017e+3
211.65,2.069e+3,2.533e-8,2.069e+3
211.67,2.168e+2,2.542e-8,2.168e+2
211.69,1.935e+1,2.551e-8,1.935e+1
211.70,5.502e+0,2.555e-8,5.502e+0
211.72,1.323e+0,2.564e-8,1.323e+0
211.74,1.130e+1,2.572e-8,1.130e+1
211.75,3.674e+1,2.577e-8,3.674e+1
211.77,3.457e+2,2.586e-8,3.457e+2
211.79,2.772e+3,2.594e-8,2.772e+3
211.80,7.392e+3,2.599e-8,7.392e+3
211.82,4.662e+4,2.607e-8,4.662e+4
211.84,2.505e+5,2.616e-8,2.505e+5
211.85,5.468e+5,2.621e-8,5.468e+5
211.87,2.311e+6,2.629e-8,2.311e+6
211.89,8.320e+6,2.638e-8,8.320e+6
211.90,1.487e+7,2.643e-8,1.487e+7
211.92,4.210e+7,2.651e-8,4.210e+7
211.94,1.016e+8,2.660e-8,1.016e+8
211.95,1.486e+8,2.664e-8,1.486e+8
211.97,2.821e+8,2.673e-8,2.821e+8
211.98,3.659e+8,2.678e-8,3.659e+8
212.00,5.463e+8,2.686e-8,5.463e+8
212.02,6.949e+8,2.695e-8,6.949e+8
212.03,7.381e+8,2.699e-8,7.381e+8
212.05,7.387e+8,2.708e-8,7.387e+8
212.07,6.300e+8,2.717e-8,6.300e+8
212.08,5.480e+8,2.721e-8,5.480e+8
212.10,3.678e+8,2.730e-8,3.678e+8
212.12,2.105e+8,2.739e-8,2.105e+8
212.13,1.500e+8,2.743e-8,1.500e+8
212.15,6.758e+7,2.752e-8,6.758e+7
212.17,2.598e+7,2.761e-8,2.598e+7
212.18,1.518e+7,2.765e-8,1.518e+7
212.20,4.604e+6,2.774e-8,4.604e+6
212.22,1.193e+6,2.783e-8,1.193e+6
212.23,5.727e+5,2.787e-8,5.727e+5
212.25,1.174e+5,2.796e-8,1.174e+5
212.27,2.065e+4,2.805e-8,2.065e+4
212.28,8.186e+3,2.809e-8,8.186e+3
212.30,1.234e+3,2.818e-8,1.234e+3
212.32,7.016e+2,2.827e-8,7.016e+2
212.33,1.373e+3,2.831e-8,1.373e+3
212.35,6.538e+3,2.840e-8,6.538e+3
212.37,2.742e+4,2.848e-8,2.742e+4
212.38,5.293e+4,2.853e-8,5.293e+4
212.40,1.749e+5,2.862e-8,1.749e+5
212.41,2.995e+5,2.866e-8,2.995e+5
212.43,7.794e+5,2.875e-8,7.794e+5
212.45,1.729e+6,2.883e-8,1.729e+6
212.46,2.426e+6,2.888e-8,2.426e+6
212.48,4.238e+6,2.897e-8,4.238e+6
212.50,6.313e+6,2.905e-8,6.313e+6
212.51,7.258e+6,2.910e-8,7.258e+6
212.53,8.512e+6,2.918e-8,8.512e+6
212.55,8.512e+6,2.927e-8,8.512e+6
212.56,8.018e+6,2.932e-8,8.018e+6
212.58,6.313e+6,2.940e-8,6.313e+6
212.60,4.238e+6,2.949e-8,4.238e+6
212.61,3.271e+6,2.954e-8,3.271e+6
212.63,1.729e+6,2.962e-8,1.729e+6
212.65,7.794e+5,2.971e-8,7.794e+5
212.66,4.929e+5,2.975e-8,4.929e+5
212.68,1.750e+5,2.984e-8,1.750e+5
212.70,5.350e+4,2.993e-8,5.350e+4
212.71,2.867e+4,2.997e-8,2.867e+4
212.73,1.174e+4,3.006e-8,1.174e+4
212.75,1.989e+4,3.015e-8,1.989e+4
212.76,3.357e+4,3.019e-8,3.357e+4
212.78,9.278e+4,3.028e-8,9.278e+4
212.80,2.221e+5,3.037e-8,2.221e+5
212.81,3.238e+5,3.041e-8,3.238e+5
212.83,6.113e+5,3.050e-8,6.113e+5
212.85,9.844e+5,3.059e-8,9.844e+5
212.86,1.177e+6,3.063e-8,1.177e+6
212.88,1.494e+6,3.072e-8,1.494e+6
212.89,1.585e+6,3.076e-8,1.585e+6
212.91,1.585e+6,3.085e-8,1.585e+6
212.93,1.353e+6,3.094e-8,1.353e+6
212.94,1.177e+6,3.098e-8,1.177e+6
212.96,7.913e+5,3.107e-8,7.913e+5
212.98,4.538e+5,3.116e-8,4.538e+5
212.99,3.238e+5,3.120e-8,3.238e+5
213.01,1.463e+5,3.129e-8,1.463e+5
213.03,5.642e+4,3.137e-8,5.642e+4
213.04,3.301e+4,3.142e-8,3.301e+4
213.06,1.003e+4,3.151e-8,1.003e+4
213.08,2.599e+3,3.159e-8,2.599e+3
213.09,1.247e+3,3.164e-8,1.247e+3
213.11,2.547e+2,3.173e-8,2.547e+2
213.13,4.438e+1,3.181e-8,4.438e+1
213.14,1.745e+1,3.186e-8,1.745e+1
213.16,2.396e+0,3.194e-8,2.396e+0
213.18,2.807e-1,3.203e-8,2.807e-1
213.19,9.052e-2,3.208e-8,9.052e-2
213.21,8.356e-3,3.216e-8,8.356e-3
213.23,6.580e-4,3.225e-8,6.580e-4
213.24,1.740e-4,3.229e-8,1.740e-4
213.26,1.080e-5,3.238e-8,1.080e-5
213.28,5.715e-7,3.247e-8,5.715e-7
213.29,1.239e-7,3.251e-8,1.239e-7
213.31,5.169e-9,3.260e-8,5.169e-9
213.32,9.946e-10,3.265e-8,9.946e-10
213.34,3.270e-11,3.273e-8,3.270e-11
214.10,2.194e-11,3.606e-8,2.194e-11
214.12,5.599e-8,3.615e-8,5.599e-8
214.14,1.615e-6,3.624e-8,1.615e-6
214.15,8.179e-6,3.628e-8,8.179e-6
214.17,1.866e-4,3.637e-8,1.866e-4
214.18,8.405e-4,3.641e-8,8.405e-4
214.20,1.517e-2,3.650e-8,1.517e-2
214.22,2.341e-1,3.659e-8,2.341e-1
214.23,8.674e-1,3.663e-8,8.674e-1
214.25,1.059e+1,3.672e-8,1.059e+1
214.27,1.106e+2,3.681e-8,1.106e+2
214.28,3.369e+2,3.685e-8,3.369e+2
214.30,2.782e+3,3.694e-8,2.782e+3
214.32,1.965e+4,3.703e-8,1.965e+4
214.33,4.926e+4,3.707e-8,4.926e+4
214.35,2.752e+5,3.716e-8,2.752e+5
214.37,1.315e+6,3.724e-8,1.315e+6
214.38,2.711e+6,3.729e-8,2.711e+6
214.40,1.025e+7,3.738e-8,1.025e+7
214.42,3.313e+7,3.746e-8,3.313e+7
214.43,5.617e+7,3.751e-8,5.617e+7
214.45,1.436e+8,3.759e-8,1.436e+8
214.47,3.141e+8,3.768e-8,3.141e+8
214.48,4.381e+8,3.773e-8,4.381e+8
214.50,7.578e+8,3.781e-8,7.578e+8
214.52,1.121e+9,3.790e-8,1.121e+9
214.53,1.286e+9,3.795e-8,1.286e+9
214.55,1.505e+9,3.803e-8,1.505e+9
214.57,1.507e+9,3.812e-8,1.507e+9
214.58,1.422e+9,3.816e-8,1.422e+9
214.60,1.126e+9,3.825e-8,1.126e+9
214.62,7.623e+8,3.834e-8,7.623e+8
214.63,5.916e+8,3.838e-8,5.916e+8
214.65,3.169e+8,3.847e-8,3.169e+8
214.66,2.188e+8,3.851e-8,2.188e+8
214.68,9.271e+7,3.860e-8,9.271e+7
214.70,3.360e+7,3.869e-8,3.360e+7
214.71,1.908e+7,3.873e-8,1.908e+7
214.73,5.471e+6,3.882e-8,5.471e+6
214.75,1.342e+6,3.891e-8,1.342e+6
214.76,6.268e+5,3.895e-8,6.268e+5
214.78,1.216e+5,3.904e-8,1.216e+5
214.80,2.019e+4,3.913e-8,2.019e+4
214.81,7.756e+3,3.917e-8,7.756e+3
214.83,1.019e+3,3.926e-8,1.019e+3
214.85,1.144e+2,3.935e-8,1.144e+2
214.86,3.617e+1,3.939e-8,3.617e+1
214.88,3.214e+0,3.948e-8,3.214e+0
214.90,2.444e-1,3.957e-8,2.444e-1
214.91,6.356e-2,3.961e-8,6.356e-2
214.93,3.824e-3,3.970e-8,3.824e-3
214.95,1.968e-4,3.979e-8,1.968e-4
214.96,4.211e-5,3.983e-8,4.211e-5
214.98,1.715e-6,3.992e-8,1.715e-6
215.00,5.978e-8,4.000e-8,5.978e-8
215.01,8.390e-10,4.005e-8,8.390e-10
216.15,9.544e-9,4.504e-8,9.544e-9
216.17,2.792e-7,4.513e-8,2.792e-7
216.19,7.009e-6,4.522e-8,7.009e-6
216.20,3.315e-5,4.526e-8,3.315e-5
216.22,6.610e-4,4.535e-8,6.610e-4
216.24,1.130e-2,4.544e-8,1.130e-2
216.25,4.414e-2,4.548e-8,4.414e-2
216.27,5.997e-1,4.557e-8,5.997e-1
216.29,6.990e+0,4.565e-8,6.990e+0
216.30,2.253e+1,4.570e-8,2.253e+1
216.32,2.087e+2,4.579e-8,2.087e+2
216.34,1.659e+3,4.587e-8,1.659e+3
216.35,4.416e+3,4.592e-8,4.416e+3
216.37,2.791e+4,4.600e-8,2.791e+4
216.39,1.514e+5,4.609e-8,1.514e+5
216.40,3.332e+5,4.614e-8,3.332e+5
216.42,1.440e+6,4.622e-8,1.440e+6
216.43,2.827e+6,4.627e-8,2.827e+6
216.45,9.745e+6,4.636e-8,9.745e+6
216.47,2.893e+7,4.644e-8,2.893e+7
216.48,4.717e+7,4.649e-8,4.717e+7
216.50,1.124e+8,4.657e-8,1.124e+8
216.52,2.320e+8,4.666e-8,2.320e+8
216.53,3.163e+8,4.671e-8,3.163e+8
216.55,5.308e+8,4.679e-8,5.308e+8
216.57,7.802e+8,4.688e-8,7.802e+8
216.58,9.017e+8,4.692e-8,9.017e+8
216.60,1.098e+9,4.701e-8,1.098e+9
216.62,1.186e+9,4.710e-8,1.186e+9
216.63,1.179e+9,4.714e-8,1.179e+9
216.65,1.068e+9,4.723e-8,1.068e+9
216.67,8.599e+8,4.732e-8,8.599e+8
216.68,7.374e+8,4.736e-8,7.374e+8
216.70,4.939e+8,4.745e-8,4.939e+8
216.72,2.908e+8,4.754e-8,2.908e+8
216.73,2.123e+8,4.758e-8,2.123e+8
216.75,1.020e+8,4.767e-8,1.020e+8
216.77,4.259e+7,4.776e-8,4.259e+7
216.78,2.607e+7,4.780e-8,2.607e+7
216.80,8.754e+6,4.789e-8,8.754e+6
216.82,2.535e+6,4.798e-8,2.535e+6
216.83,1.290e+6,4.802e-8,1.290e+6
216.85,2.986e+5,4.811e-8,2.986e+5
216.86,1.361e+5,4.815e-8,1.361e+5
216.88,2.748e+4,4.824e-8,2.748e+4
216.90,1.462e+4,4.833e-8,1.462e+4
216.91,2.229e+4,4.837e-8,2.229e+4
216.93,7.083e+4,4.846e-8,7.083e+4
216.95,2.059e+5,4.855e-8,2.059e+5
216.96,3.319e+5,4.859e-8,3.319e+5
216.98,7.690e+5,4.868e-8,7.690e+5
217.00,1.529e+6,4.876e-8,1.529e+6
217.01,2.037e+6,4.881e-8,2.037e+6
217.03,3.221e+6,4.890e-8,3.221e+6
217.05,4.372e+6,4.898e-8,4.372e+6
217.06,4.810e+6,4.903e-8,4.810e+6
217.08,5.192e+6,4.911e-8,5.192e+6
217.10,4.810e+6,4.920e-8,4.810e+6
217.11,4.372e+6,4.925e-8,4.372e+6
217.13,3.221e+6,4.933e-8,3.221e+6
217.15,2.037e+6,4.942e-8,2.037e+6
217.16,1.529e+6,4.947e-8,1.529e+6
217.18,7.690e+5,4.955e-8,7.690e+5
217.20,3.319e+5,4.964e-8,3.319e+5
217.21,2.059e+5,4.968e-8,2.059e+5
217.23,7.065e+4,4.977e-8,7.065e+4
217.25,2.081e+4,4.986e-8,2.081e+4
217.26,1.066e+4,4.990e-8,1.066e+4
217.28,2.498e+3,4.999e-8,2.498e+3
217.29,1.141e+3,5.003e-8,1.141e+3
217.31,2.126e+2,5.012e-8,2.126e+2
217.33,3.398e+1,5.021e-8,3.398e+1
217.34,1.283e+1,5.025e-8,1.283e+1
217.36,1.631e+0,5.034e-8,1.631e+0
217.38,1.779e-1,5.043e-8,1.779e-1
217.39,5.550e-2,5.047e-8,5.550e-2
217.41,4.815e-3,5.056e-8,4.815e-3
217.43,3.586e-4,5.065e-8,3.586e-4
217.44,9.240e-5,5.069e-8,9.240e-5
217.46,5.471e-6,5.078e-8,5.471e-6
217.48,2.780e-7,5.087e-8,2.780e-7
217.49,5.919e-8,5.091e-8,5.919e-8
217.51,2.392e-9,5.100e-8,2.392e-9
217.53,8.298e-11,5.109e-8,8.298e-11
218.22,5.631e-9,5.411e-8,5.631e-9
218.24,1.667e-7,5.420e-8,1.667e-7
218.25,8.570e-7,5.424e-8,8.570e-7
218.27,2.024e-5,5.433e-8,2.024e-5
218.29,4.111e-4,5.442e-8,4.111e-4
218.30,1.751e-3,5.446e-8,1.751e-3
218.32,2.838e-2,5.455e-8,2.838e-2
218.34,3.957e-1,5.463e-8,3.957e-1
218.35,1.396e+0,5.468e-8,1.396e+0
218.37,1.553e+1,5.477e-8,1.553e+1
218.39,1.486e+2,5.485e-8,1.486e+2
218.40,4.345e+2,5.490e-8,4.345e+2
218.42,3.317e+3,5.498e-8,3.317e+3
218.44,2.178e+4,5.507e-8,2.178e+4
218.45,5.276e+4,5.512e-8,5.276e+4
218.47,2.764e+5,5.520e-8,2.764e+5
218.49,1.246e+6,5.529e-8,1.246e+6
