Wavelength (nm),Sum(calc),Ag I (1.6e-1),Ag II (8.4e-1)
205.76,5.089e-4,5.089e-4,4.961e-9
205.78,9.878e-3,9.878e-3,4.990e-9
205.79,4.084e-2,4.084e-2,5.005e-9
205.81,6.148e-1,6.148e-1,5.035e-9
205.83,7.812e+0,7.812e+0,5.064e-9
205.84,2.613e+1,2.613e+1,5.079e-9
205.86,2.575e+2,2.575e+2,5.108e-9
205.87,7.586e+2,7.586e+2,5.123e-9
205.89,5.798e+3,5.798e+3,5.153e-9
205.91,3.740e+4,3.740e+4,5.182e-9
205.92,8.915e+4,8.915e+4,5.197e-9
205.94,4.460e+5,4.460e+5,5.226e-9
205.96,1.883e+6,1.883e+6,5.256e-9
205.97,3.632e+6,3.632e+6,5.271e-9
205.99,1.190e+7,1.190e+7,5.300e-9
206.01,3.288e+7,3.288e+7,5.330e-9
206.02,5.131e+7,5.131e+7,5.345e-9
206.04,1.100e+8,1.100e+8,5.374e-9
206.06,1.991e+8,1.991e+8,5.404e-9
206.07,2.513e+8,2.513e+8,5.418e-9
206.09,3.527e+8,3.527e+8,5.448e-9
206.11,4.179e+8,4.179e+8,5.477e-9
206.12,4.268e+8,4.268e+8,5.492e-9
206.14,3.921e+8,3.921e+8,5.522e-9
206.16,3.041e+8,3.041e+8,5.551e-9
206.17,2.513e+8,2.513e+8,3.333e-8
206.19,1.512e+8,1.512e+8,1.059e-6
206.21,7.674e+7,7.674e+7,2.840e-5
206.22,5.131e+7,5.131e+7,1.381e-4
206.24,2.020e+7,2.020e+7,2.877e-3
206.26,6.714e+6,6.714e+6,5.064e-2
206.27,3.632e+6,3.632e+6,1.994e-1
206.29,9.361e+5,9.361e+5,2.725e+0
206.30,4.460e+5,4.460e+5,9.456e+0
206.32,8.925e+4,8.915e+4,1.003e+2
206.34,1.594e+4,1.504e+4,8.992e+2
206.35,8.325e+3,5.798e+3,2.527e+3
206.37,1.834e+4,7.586e+2,1.758e+4
206.39,1.035e+5,8.379e+1,1.034e+5
206.40,2.353e+5,2.613e+1,2.353e+5
206.42,1.074e+6,2.238e+0,1.074e+6
206.44,4.141e+6,1.618e-1,4.141e+6
206.45,7.632e+6,4.084e-2,7.632e+6
206.47,2.285e+7,2.290e-3,2.285e+7
206.49,5.779e+7,1.084e-4,5.779e+7
206.50,8.627e+7,2.213e-5,8.627e+7
206.52,1.694e+8,8.123e-7,1.694e+8
206.54,2.810e+8,2.517e-8,2.810e+8
206.55,3.397e+8,2.554e-8,3.397e+8
206.57,4.375e+8,2.629e-8,4.375e+8
206.59,4.760e+8,2.704e-8,4.760e+8
206.60,4.661e+8,2.741e-8,4.661e+8
206.62,3.938e+8,2.816e-8,3.938e+8
206.64,2.810e+8,2.891e-8,2.810e+8
206.65,2.228e+8,2.928e-8,2.228e+8
206.67,1.235e+8,3.003e-8,1.235e+8
206.69,5.779e+7,3.078e-8,5.779e+7
206.70,3.711e+7,3.115e-8,3.711e+7
206.72,1.349e+7,3.190e-8,1.349e+7
206.73,7.632e+6,3.228e-8,7.632e+6
206.75,2.154e+6,3.303e-8,2.154e+6
206.77,5.134e+5,3.377e-8,5.134e+5
206.78,2.353e+5,3.415e-8,2.353e+5
206.80,4.354e+4,3.490e-8,4.354e+4
206.82,6.808e+3,3.564e-8,6.808e+3
206.83,2.527e+3,3.602e-8,2.527e+3
206.85,3.068e+2,3.677e-8,3.068e+2
206.87,3.146e+1,3.751e-8,3.146e+1
206.88,9.456e+0,3.789e-8,9.456e+0
206.90,7.529e-1,3.864e-8,7.529e-1
206.92,5.064e-2,3.938e-8,5.064e-2
206.93,1.233e-2,3.976e-8,1.233e-2
206.95,6.439e-4,4.051e-8,6.439e-4
206.97,2.840e-5,4.125e-8,2.840e-5
206.98,5.600e-6,4.163e-8,5.600e-6
207.00,1.918e-7,4.238e-8,1.918e-7
207.02,5.551e-9,4.313e-8,5.551e-9
207.12,4.037e-11,4.687e-8,4.037e-11
207.13,2.384e-10,4.724e-8,2.384e-10
207.15,7.334e-9,4.799e-8,7.334e-9
207.17,1.909e-7,4.874e-8,1.909e-7
207.18,9.146e-7,4.911e-8,9.146e-7
207.20,1.853e-5,4.986e-8,1.853e-5
207.21,7.832e-5,5.023e-8,7.832e-5
207.23,1.235e-3,5.098e-8,1.235e-3
207.25,1.647e-2,5.173e-8,1.647e-2
207.26,5.648e-2,5.210e-8,5.648e-2
207.28,5.863e-1,5.285e-8,5.863e-1
207.30,5.149e+0,5.360e-8,5.149e+0
207.31,1.433e+1,5.397e-8,1.433e+1
207.33,9.797e+1,5.472e-8,9.797e+1
207.35,5.665e+2,5.547e-8,5.665e+2
207.36,1.280e+3,5.584e-8,1.280e+3
207.38,5.759e+3,5.659e-8,5.759e+3
207.40,2.193e+4,5.734e-8,2.193e+4
207.41,4.020e+4,5.771e-8,4.020e+4
207.43,1.191e+5,5.846e-8,1.191e+5
207.45,2.987e+5,5.921e-8,2.987e+5
207.46,4.442e+5,5.958e-8,4.442e+5
207.48,8.669e+5,6.033e-8,8.669e+5
207.50,1.431e+6,6.108e-8,1.431e+6
207.51,1.727e+6,6.145e-8,1.727e+6
207.53,2.219e+6,6.220e-8,2.219e+6
207.55,2.413e+6,6.295e-8,2.413e+6
207.56,2.363e+6,6.333e-8,2.363e+6
207.58,1.999e+6,6.407e-8,1.999e+6
207.60,1.431e+6,6.482e-8,1.431e+6
207.61,1.137e+6,6.520e-8,1.137e+6
207.63,6.337e+5,6.594e-8,6.337e+5
207.64,4.442e+5,6.632e-8,4.442e+5
207.66,1.926e+5,6.707e-8,1.926e+5
207.68,7.066e+4,6.781e-8,7.066e+4
207.69,4.020e+4,6.819e-8,4.020e+4
207.71,1.148e+4,6.894e-8,1.148e+4
207.73,2.772e+3,6.968e-8,2.772e+3
207.74,1.280e+3,7.006e-8,1.280e+3
207.76,2.406e+2,7.081e-8,2.406e+2
207.78,3.826e+1,7.155e-8,3.826e+1
207.79,1.433e+1,7.193e-8,1.433e+1
207.81,1.774e+0,7.268e-8,1.774e+0
207.83,1.858e-1,7.343e-8,1.858e-1
207.84,5.648e-2,7.380e-8,5.648e-2
207.86,4.604e-3,7.455e-8,4.604e-3
207.88,3.175e-4,7.530e-8,3.175e-4
207.89,7.832e-5,7.567e-8,7.832e-5
207.91,4.203e-6,7.642e-8,4.203e-6
207.93,1.909e-7,7.717e-8,1.909e-7
207.94,3.820e-8,7.754e-8,3.820e-8
207.96,1.350e-9,7.829e-8,1.350e-9
207.98,4.037e-11,7.904e-8,4.037e-11
210.94,4.885e-8,1.898e-7,4.885e-8
210.95,2.818e-7,1.901e-7,2.818e-7
210.97,8.308e-6,1.909e-7,8.308e-6
210.99,2.085e-4,1.916e-7,2.085e-4
211.00,9.832e-4,1.920e-7,9.832e-4
211.02,1.938e-2,1.928e-7,1.938e-2
211.04,3.251e-1,1.935e-7,3.251e-1
211.05,1.253e+0,1.939e-7,1.253e+0
211.07,1.651e+1,1.946e-7,1.651e+1
211.09,1.851e+2,1.954e-7,1.851e+2
211.10,5.835e+2,1.957e-7,5.835e+2
211.12,5.138e+3,1.965e-7,5.138e+3
211.14,3.851e+4,1.972e-7,3.851e+4
211.15,9.924e+4,1.976e-7,9.924e+4
211.17,5.841e+5,1.984e-7,5.841e+5
211.19,2.926e+6,1.991e-7,2.926e+6
211.20,6.165e+6,1.995e-7,6.165e+6
211.22,2.426e+7,2.002e-7,2.426e+7
211.23,4.529e+7,2.006e-7,4.529e+7
211.25,1.399e+8,2.014e-7,1.399e+8
211.27,3.679e+8,2.021e-7,3.679e+8
211.28,5.616e+8,2.025e-7,5.616e+8
211.30,1.160e+9,2.032e-7,1.160e+9
211.32,2.038e+9,2.040e-7,2.038e+9
211.33,2.544e+9,2.044e-7,2.544e+9
211.35,3.511e+9,2.051e-7,3.511e+9
211.37,4.125e+9,2.058e-7,4.125e+9
211.38,4.209e+9,2.062e-7,4.209e+9
211.40,3.883e+9,2.070e-7,3.883e+9
211.42,3.049e+9,2.077e-7,3.049e+9
211.43,2.544e+9,2.081e-7,2.544e+9
211.45,1.569e+9,2.088e-7,1.569e+9
211.47,8.234e+8,2.096e-7,8.234e+8
211.48,5.616e+8,2.100e-7,5.616e+8
211.50,2.315e+8,2.107e-7,2.315e+8
211.52,8.122e+7,2.115e-7,8.122e+7
211.53,4.529e+7,2.118e-7,4.529e+7
211.55,1.248e+7,2.126e-7,1.248e+7
211.57,2.926e+6,2.133e-7,2.926e+6
211.58,1.334e+6,2.137e-7,1.334e+6
211.60,2.457e+5,2.145e-7,2.457e+5
211.62,3.851e+4,2.152e-7,3.851e+4
211.63,1.435e+4,2.156e-7,1.435e+4
211.65,1.767e+3,2.163e-7,1.767e+3
211.66,5.835e+2,2.167e-7,5.835e+2
211.68,5.641e+1,2.174e-7,5.641e+1
211.70,4.699e+0,2.182e-7,4.699e+0
211.71,1.472e+0,2.186e-7,1.472e+0
211.73,2.921e+0,2.193e-7,2.921e+0
211.75,3.138e+1,2.201e-7,3.138e+1
211.76,9.819e+1,2.204e-7,9.819e+1
211.78,8.530e+2,2.212e-7,8.530e+2
211.80,6.313e+3,2.219e-7,6.313e+3
211.81,1.617e+4,2.223e-7,1.617e+4
211.83,9.415e+4,2.231e-7,9.415e+4
211.85,4.670e+5,2.238e-7,4.670e+5
211.86,9.794e+5,2.242e-7,9.794e+5
211.88,3.820e+6,2.249e-7,3.820e+6
211.90,1.270e+7,2.257e-7,1.270e+7
211.91,2.180e+7,2.260e-7,2.180e+7
211.93,5.698e+7,2.268e-7,5.698e+7
211.95,1.269e+8,2.275e-7,1.269e+8
211.96,1.784e+8,2.279e-7,1.784e+8
211.98,3.125e+8,2.287e-7,3.125e+8
212.00,4.665e+8,2.294e-7,4.665e+8
212.01,5.368e+8,2.298e-7,5.368e+8
212.03,6.304e+8,2.305e-7,6.304e+8
212.05,6.308e+8,2.313e-7,6.308e+8
212.06,5.943e+8,2.317e-7,5.943e+8
212.08,4.680e+8,2.324e-7,4.680e+8
212.09,3.911e+8,2.328e-7,3.911e+8
212.11,2.424e+8,2.335e-7,2.424e+8
212.13,1.281e+8,2.343e-7,1.281e+8
212.14,8.770e+7,2.347e-7,8.770e+7
212.16,3.650e+7,2.354e-7,3.650e+7
212.18,1.296e+7,2.361e-7,1.296e+7
212.19,7.281e+6,2.365e-7,7.281e+6
212.21,2.041e+6,2.373e-7,2.041e+6
212.23,4.891e+5,2.380e-7,4.891e+5
212.24,2.258e+5,2.384e-7,2.258e+5
212.26,4.286e+4,2.391e-7,4.286e+4
212.28,6.991e+3,2.399e-7,6.991e+3
212.29,2.690e+3,2.403e-7,2.690e+3
212.31,5.421e+2,2.410e-7,5.421e+2
212.33,1.172e+3,2.418e-7,1.172e+3
212.34,2.578e+3,2.421e-7,2.578e+3
212.36,1.166e+4,2.429e-7,1.166e+4
212.38,4.520e+4,2.436e-7,4.520e+4
212.39,8.382e+4,2.440e-7,8.382e+4
212.41,2.558e+5,2.448e-7,2.558e+5
212.43,6.656e+5,2.455e-7,6.656e+5
212.44,1.011e+6,2.459e-7,1.011e+6
212.46,2.072e+6,2.466e-7,2.072e+6
212.48,3.620e+6,2.474e-7,3.620e+6
212.49,4.506e+6,2.477e-7,4.506e+6
212.51,6.198e+6,2.485e-7,6.198e+6
212.52,6.848e+6,2.489e-7,6.848e+6
212.54,7.416e+6,2.496e-7,7.416e+6
212.56,6.848e+6,2.504e-7,6.848e+6
212.57,6.198e+6,2.507e-7,6.198e+6
212.59,4.506e+6,2.515e-7,4.506e+6
212.61,2.794e+6,2.522e-7,2.794e+6
212.62,2.072e+6,2.526e-7,2.072e+6
212.64,1.011e+6,2.534e-7,1.011e+6
212.66,4.209e+5,2.541e-7,4.209e+5
212.67,2.558e+5,2.545e-7,2.558e+5
212.69,8.404e+4,2.552e-7,8.404e+4
212.71,2.449e+4,2.560e-7,2.449e+4
212.72,1.388e+4,2.563e-7,1.388e+4
212.74,1.113e+4,2.571e-7,1.113e+4
212.76,2.867e+4,2.578e-7,2.867e+4
212.77,4.838e+4,2.582e-7,4.838e+4
212.79,1.250e+5,2.590e-7,1.250e+5
212.81,2.765e+5,2.597e-7,2.765e+5
212.82,3.876e+5,2.601e-7,3.876e+5
212.84,6.758e+5,2.608e-7,6.758e+5
212.86,1.005e+6,2.616e-7,1.005e+6
212.87,1.155e+6,2.620e-7,1.155e+6
212.89,1.354e+6,2.627e-7,1.354e+6
212.91,1.354e+6,2.635e-7,1.354e+6
212.92,1.276e+6,2.638e-7,1.276e+6
212.94,1.005e+6,2.646e-7,1.005e+6
212.96,6.758e+5,2.653e-7,6.758e+5
212.97,5.220e+5,2.657e-7,5.220e+5
212.99,2.765e+5,2.664e-7,2.765e+5
213.00,1.896e+5,2.668e-7,1.896e+5
213.02,7.916e+4,2.676e-7,7.916e+4
213.04,2.819e+4,2.683e-7,2.819e+4
213.05,1.585e+4,2.687e-7,1.585e+4
213.07,4.448e+3,2.694e-7,4.448e+3
213.09,1.065e+3,2.702e-7,1.065e+3
213.10,4.909e+2,2.706e-7,4.909e+2
213.12,9.261e+1,2.713e-7,9.261e+1
213.14,1.490e+1,2.721e-7,1.490e+1
213.15,5.634e+0,2.724e-7,5.634e+0
213.17,7.145e-1,2.732e-7,7.145e-1
213.19,7.731e-2,2.739e-7,7.731e-2
213.20,2.396e-2,2.743e-7,2.396e-2
213.22,2.043e-3,2.751e-7,2.043e-3
213.24,1.486e-4,2.758e-7,1.486e-4
213.25,3.775e-5,2.762e-7,3.775e-5
213.27,2.164e-6,2.769e-7,2.164e-6
213.29,1.058e-7,2.777e-7,1.058e-7
213.30,2.204e-8,2.780e-7,2.204e-8
213.32,8.494e-10,2.788e-7,8.494e-10
213.34,2.792e-11,2.795e-7,2.792e-11
213.35,4.770e-12,2.799e-7,4.770e-12
214.10,1.874e-11,3.080e-7,1.874e-11
214.11,8.375e-9,3.083e-7,8.375e-9
214.13,2.619e-7,3.091e-7,2.619e-7
214.15,6.985e-6,3.098e-7,6.985e-6
214.16,3.402e-5,3.102e-7,3.402e-5
214.18,7.178e-4,3.110e-7,7.178e-4
214.20,1.295e-2,3.117e-7,1.295e-2
214.21,5.189e-2,3.121e-7,5.189e-2
214.23,7.407e-1,3.128e-7,7.407e-1
214.25,9.043e+0,3.136e-7,9.043e+0
214.26,2.980e+1,3.140e-7,2.980e+1
214.28,2.877e+2,3.147e-7,2.877e+2
214.30,2.376e+3,3.155e-7,2.376e+3
214.31,6.440e+3,3.158e-7,6.440e+3
214.33,4.207e+4,3.166e-7,4.207e+4
214.34,1.014e+5,3.169e-7,1.014e+5
214.36,5.239e+5,3.177e-7,5.239e+5
214.38,2.315e+6,3.184e-7,2.315e+6
214.39,4.590e+6,3.188e-7,4.590e+6
214.41,1.605e+7,3.196e-7,1.605e+7
214.43,4.797e+7,3.203e-7,4.797e+7
214.44,7.822e+7,3.207e-7,7.822e+7
214.46,1.850e+8,3.214e-7,1.850e+8
214.48,3.741e+8,3.222e-7,3.741e+8
214.49,5.018e+8,3.226e-7,5.018e+8
214.51,8.027e+8,3.233e-7,8.027e+8
214.53,1.098e+9,3.241e-7,1.098e+9
214.54,1.212e+9,3.244e-7,1.212e+9
214.56,1.311e+9,3.252e-7,1.311e+9
214.58,1.214e+9,3.259e-7,1.214e+9
214.59,1.102e+9,3.263e-7,1.102e+9
214.61,8.067e+8,3.270e-7,8.067e+8
214.63,5.052e+8,3.278e-7,5.052e+8
214.64,3.771e+8,3.282e-7,3.771e+8
214.66,1.868e+8,3.289e-7,1.868e+8
214.68,7.917e+7,3.297e-7,7.917e+7
214.69,4.861e+7,3.300e-7,4.861e+7
214.71,1.629e+7,3.308e-7,1.629e+7
214.73,4.672e+6,3.315e-7,4.672e+6
214.74,2.360e+6,3.319e-7,2.360e+6
214.76,5.353e+5,3.327e-7,5.353e+5
214.77,2.404e+5,3.330e-7,2.404e+5
214.79,4.315e+4,3.338e-7,4.315e+4
214.81,6.624e+3,3.345e-7,6.624e+3
214.82,2.448e+3,3.349e-7,2.448e+3
214.84,2.973e+2,3.357e-7,2.973e+2
214.86,3.089e+1,3.364e-7,3.089e+1
214.87,9.389e+0,3.368e-7,9.389e+0
214.89,7.719e-1,3.375e-7,7.719e-1
214.91,5.428e-2,3.383e-7,5.428e-2
214.92,1.358e-2,3.386e-7,1.358e-2
214.94,7.555e-4,3.394e-7,7.555e-4
214.96,3.597e-5,3.401e-7,3.597e-5
214.97,7.402e-6,3.405e-7,7.402e-6
214.99,2.788e-7,3.413e-7,2.788e-7
215.01,8.985e-9,3.420e-7,8.985e-9
216.15,8.150e-9,3.847e-7,8.150e-9
216.16,4.494e-8,3.850e-7,4.494e-8
216.18,1.218e-6,3.858e-7,1.218e-6
216.20,2.831e-5,3.865e-7,2.831e-5
216.21,1.289e-4,3.869e-7,1.289e-4
216.23,2.380e-3,3.876e-7,2.380e-3
216.25,3.769e-2,3.884e-7,3.769e-2
216.26,1.416e-1,3.888e-7,1.416e-1
216.28,1.782e+0,3.895e-7,1.782e+0
216.30,1.924e+1,3.903e-7,1.924e+1
216.31,5.970e+1,3.906e-7,5.970e+1
216.33,5.122e+2,3.914e-7,5.122e+2
216.35,3.772e+3,3.921e-7,3.772e+3
216.36,9.664e+3,3.925e-7,9.664e+3
216.38,5.659e+4,3.933e-7,5.659e+4
216.40,2.846e+5,3.940e-7,2.846e+5
216.41,6.028e+5,3.944e-7,6.028e+5
216.43,2.415e+6,3.951e-7,2.415e+6
216.45,8.322e+6,3.959e-7,8.322e+6
216.46,1.461e+7,3.963e-7,1.461e+7
216.48,4.028e+7,3.970e-7,4.028e+7
216.50,9.597e+7,3.977e-7,9.597e+7
216.51,1.404e+8,3.981e-7,1.404e+8
216.53,2.702e+8,3.989e-7,2.702e+8
216.54,3.559e+8,3.992e-7,3.559e+8
216.56,5.585e+8,4.000e-7,5.585e+8
216.58,7.701e+8,4.007e-7,7.701e+8
216.59,8.627e+8,4.011e-7,8.627e+8
216.61,9.888e+8,4.019e-7,9.888e+8
216.63,1.007e+9,4.026e-7,1.007e+9
216.64,9.724e+8,4.030e-7,9.724e+8
216.66,8.307e+8,4.037e-7,8.307e+8
216.68,6.297e+8,4.045e-7,6.297e+8
216.69,5.236e+8,4.049e-7,5.236e+8
216.71,3.291e+8,4.056e-7,3.291e+8
216.73,1.813e+8,4.064e-7,1.813e+8
216.74,1.279e+8,4.067e-7,1.279e+8
216.76,5.731e+7,4.075e-7,5.731e+7
216.78,2.226e+7,4.082e-7,2.226e+7
216.79,1.314e+7,4.086e-7,1.314e+7
216.81,4.099e+6,4.093e-7,4.099e+6
216.83,1.102e+6,4.101e-7,1.102e+6
216.84,5.400e+5,4.105e-7,5.400e+5
216.86,1.162e+5,4.112e-7,1.162e+5
216.88,2.347e+4,4.120e-7,2.347e+4
216.89,1.315e+4,4.123e-7,1.315e+4
216.91,1.904e+4,4.131e-7,1.904e+4
216.93,6.049e+4,4.138e-7,6.049e+4
216.94,1.050e+5,4.142e-7,1.050e+5
216.96,2.834e+5,4.150e-7,2.834e+5
216.97,4.397e+5,4.153e-7,4.397e+5
216.99,9.440e+5,4.161e-7,9.440e+5
217.01,1.739e+6,4.168e-7,1.739e+6
217.02,2.230e+6,4.172e-7,2.230e+6
217.04,3.267e+6,4.179e-7,3.267e+6
217.06,4.108e+6,4.187e-7,4.108e+6
217.07,4.350e+6,4.191e-7,4.350e+6
217.09,4.350e+6,4.198e-7,4.350e+6
217.11,3.734e+6,4.206e-7,3.734e+6
217.12,3.267e+6,4.209e-7,3.267e+6
217.14,2.230e+6,4.217e-7,2.230e+6
217.16,1.306e+6,4.224e-7,1.306e+6
217.17,9.440e+5,4.228e-7,9.440e+5
217.19,4.397e+5,4.236e-7,4.397e+5
217.21,1.758e+5,4.243e-7,1.758e+5
217.22,1.050e+5,4.247e-7,1.050e+5
217.24,3.337e+4,4.254e-7,3.337e+4
217.26,9.107e+3,4.262e-7,9.107e+3
217.27,4.493e+3,4.266e-7,4.493e+3
217.29,9.748e+2,4.273e-7,9.748e+2
217.31,1.816e+2,4.280e-7,1.816e+2
217.32,7.399e+1,4.284e-7,7.399e+1
217.34,1.096e+1,4.292e-7,1.096e+1
217.36,1.393e+0,4.299e-7,1.393e+0
217.37,4.689e-1,4.303e-7,4.689e-1
217.39,4.740e-2,4.310e-7,4.740e-2
217.41,4.112e-3,4.318e-7,4.112e-3
217.42,1.144e-3,4.322e-7,1.144e-3
217.44,7.891e-5,4.329e-7,7.891e-5
217.45,1.957e-5,4.333e-7,1.957e-5
217.47,1.074e-6,4.340e-7,1.074e-6
217.49,5.055e-8,4.348e-7,5.055e-8
217.50,1.036e-8,4.352e-7,1.036e-8
217.52,3.878e-10,4.359e-7,3.878e-10
217.54,1.246e-11,4.367e-7,1.246e-11
218.22,4.809e-9,4.621e-7,4.809e-9
218.23,2.666e-8,4.625e-7,2.666e-8
218.25,7.319e-7,4.632e-7,7.319e-7
218.27,1.728e-5,4.640e-7,1.728e-5
218.28,7.938e-5,4.643e-7,7.938e-5
218.30,1.496e-3,4.651e-7,1.496e-3
218.31,6.135e-3,4.655e-7,6.135e-3
218.33,9.222e-2,4.662e-7,9.222e-2
218.35,1.193e+0,4.670e-7,1.193e+0
218.36,4.053e+0,4.673e-7,4.053e+0
218.38,4.181e+1,4.681e-7,4.181e+1
218.40,3.711e+2,4.688e-7,3.711e+2
218.41,1.045e+3,4.692e-7,1.045e+3
218.43,7.398e+3,4.699e-7,7.398e+3
218.45,4.506e+4,4.707e-7,4.506e+4
