Wavelength (nm),Sum(calc),Ag I (7.4e-1),Ag II (2.6e-1)
199.64,1.601e-12,,1.601e-12
199.65,1.082e-11,,1.082e-11
199.67,4.323e-10,,4.323e-10
199.69,1.443e-8,,1.443e-8
199.70,7.790e-8,,7.790e-8
199.72,1.985e-6,,1.985e-6
199.74,4.224e-5,,4.224e-5
199.75,1.821e-4,,1.821e-4
199.77,2.960e-3,,2.960e-3
199.79,4.018e-2,,4.018e-2
199.80,1.384e-1,,1.384e-1
199.82,1.434e+0,,1.434e+0
199.84,1.242e+1,,1.242e+1
199.85,3.416e+1,,3.416e+1
199.87,2.258e+2,,2.258e+2
199.89,1.247e+3,,1.247e+3
199.90,2.739e+3,,2.739e+3
199.92,1.155e+4,,1.155e+4
199.94,4.069e+4,,4.069e+4
199.95,7.138e+4,,7.138e+4
199.97,1.920e+5,,1.920e+5
199.99,4.313e+5,,4.313e+5
200.00,6.043e+5,,6.043e+5
200.02,1.037e+6,,1.037e+6
200.04,1.485e+6,,1.485e+6
200.05,1.662e+6,,1.662e+6
200.07,1.819e+6,,1.819e+6
200.08,1.778e+6,,1.778e+6
200.10,1.485e+6,,1.485e+6
200.12,1.037e+6,,1.037e+6
200.13,8.094e+5,,8.094e+5
200.15,4.313e+5,,4.313e+5
200.17,1.920e+5,,1.920e+5
200.18,1.197e+5,,1.197e+5
200.20,4.069e+4,,4.069e+4
200.22,1.155e+4,,1.155e+4
200.23,5.753e+3,,5.753e+3
200.25,1.247e+3,,1.247e+3
200.27,2.258e+2,,2.258e+2
200.28,8.982e+1,,8.982e+1
200.30,1.242e+1,,1.242e+1
200.32,1.434e+0,,1.434e+0
200.33,4.556e-1,,4.556e-1
200.35,4.018e-2,,4.018e-2
200.37,2.960e-3,,2.960e-3
200.38,7.509e-4,,7.509e-4
200.40,4.224e-5,,4.224e-5
200.42,1.985e-6,,1.985e-6
200.43,4.021e-7,,4.021e-7
200.45,1.443e-8,,1.443e-8
200.47,4.323e-10,,4.323e-10
200.48,6.996e-11,,6.996e-11
201.16,2.159e-12,,2.159e-12
201.18,8.914e-11,,8.914e-11
201.19,5.360e-10,,5.360e-10
201.21,1.696e-8,,1.696e-8
201.23,4.498e-7,,4.498e-7
201.24,2.167e-6,,2.167e-6
201.26,4.405e-5,,4.405e-5
201.28,7.500e-4,,7.500e-4
201.29,2.896e-3,,2.896e-3
201.31,3.780e-2,,3.780e-2
201.33,4.132e-1,,4.132e-1
201.34,1.279e+0,,1.279e+0
201.36,1.072e+1,,1.072e+1
201.38,7.524e+1,,7.524e+1
201.39,1.865e+2,,1.865e+2
201.41,1.004e+3,,1.004e+3
201.42,2.180e+3,,2.180e+3
201.44,8.994e+3,,8.994e+3
201.46,3.109e+4,,3.109e+4
201.47,5.408e+4,,5.408e+4
201.49,1.433e+5,,1.433e+5
201.51,3.180e+5,,3.180e+5
201.52,4.433e+5,,4.433e+5
201.54,7.543e+5,,7.543e+5
201.56,1.075e+6,,1.075e+6
201.57,1.201e+6,,1.201e+6
201.59,1.312e+6,,1.312e+6
201.61,1.201e+6,,1.201e+6
201.62,1.075e+6,,1.075e+6
201.64,7.543e+5,,7.543e+5
201.66,4.433e+5,,4.433e+5
201.67,3.180e+5,,3.180e+5
201.69,1.433e+5,,1.433e+5
201.71,5.408e+4,,5.408e+4
201.72,3.109e+4,,3.109e+4
201.74,8.994e+3,,8.994e+3
201.76,2.180e+3,,2.180e+3
201.77,1.004e+3,,1.004e+3
201.79,1.865e+2,,1.865e+2
201.81,2.903e+1,,2.903e+1
201.82,1.072e+1,,1.072e+1
201.84,1.279e+0,,1.279e+0
201.85,4.132e-1,,4.132e-1
201.87,3.780e-2,,3.780e-2
201.89,2.896e-3,,2.896e-3
201.90,7.500e-4,,7.500e-4
201.92,4.405e-5,,4.405e-5
201.94,2.167e-6,,2.167e-6
201.95,4.498e-7,,4.498e-7
201.97,1.696e-8,,1.696e-8
201.99,5.360e-10,,5.360e-10
202.00,8.914e-11,,8.914e-11
202.96,3.062e-12,,3.062e-12
202.98,1.184e-10,,1.184e-10
203.00,3.847e-9,,3.847e-9
203.01,2.054e-8,,2.054e-8
203.03,5.141e-7,,5.141e-7
203.05,1.081e-5,,1.081e-5
203.06,4.643e-5,,4.643e-5
203.08,7.520e-4,,7.520e-4
203.10,1.023e-2,,1.023e-2
203.11,3.536e-2,,3.536e-2
203.13,3.707e-1,,3.707e-1
203.15,3.265e+0,,3.265e+0
203.16,9.076e+0,,9.076e+0
203.18,6.157e+1,,6.157e+1
203.19,1.502e+2,,1.502e+2
203.21,7.849e+2,,7.849e+2
203.23,3.446e+3,,3.446e+3
203.24,6.764e+3,,6.764e+3
203.26,2.287e+4,,2.287e+4
203.28,6.499e+4,,6.499e+4
203.29,1.026e+5,,1.026e+5
203.31,2.246e+5,,2.246e+5
203.33,4.130e+5,,4.130e+5
203.34,5.246e+5,,5.246e+5
203.36,7.431e+5,,7.431e+5
203.38,8.844e+5,,8.844e+5
203.39,9.038e+5,,9.038e+5
203.41,8.285e+5,,8.285e+5
203.43,6.381e+5,,6.381e+5
203.44,5.246e+5,,5.246e+5
203.46,3.112e+5,,3.112e+5
203.48,1.552e+5,,1.552e+5
203.49,1.026e+5,,1.026e+5
203.51,3.940e+4,,3.940e+4
203.53,1.271e+4,,1.271e+4
203.54,6.764e+3,,6.764e+3
203.56,1.681e+3,,1.681e+3
203.58,3.509e+2,,3.509e+2
203.59,1.502e+2,,1.502e+2
203.61,2.416e+1,,2.416e+1
203.62,9.076e+0,,9.076e+0
203.64,1.124e+0,,1.124e+0
203.66,1.170e-1,,1.170e-1
203.67,3.536e-2,,3.536e-2
203.69,2.835e-3,,2.835e-3
203.71,1.910e-4,,1.910e-4
203.72,4.643e-5,,4.643e-5
203.74,2.409e-6,,2.409e-6
203.76,1.050e-7,,1.050e-7
203.77,2.054e-8,,2.054e-8
203.79,6.898e-10,,6.898e-10
203.81,1.946e-11,,1.946e-11
205.68,5.065e-10,5.065e-10,4.648e-11
205.69,3.199e-9,3.199e-9,4.662e-11
205.71,1.124e-7,1.124e-7,4.691e-11
205.73,3.332e-6,3.332e-6,4.720e-11
205.74,1.703e-5,1.703e-5,4.734e-11
205.76,3.915e-4,3.915e-4,4.763e-11
205.78,7.599e-3,7.599e-3,4.792e-11
205.79,3.142e-2,3.142e-2,4.807e-11
205.81,4.730e-1,4.730e-1,4.836e-11
205.83,6.010e+0,6.010e+0,4.864e-11
205.84,2.010e+1,2.010e+1,4.879e-11
205.86,1.981e+2,1.981e+2,4.908e-11
205.87,5.836e+2,5.836e+2,4.922e-11
205.89,4.460e+3,4.460e+3,4.951e-11
205.91,2.877e+4,2.877e+4,4.980e-11
205.92,6.858e+4,6.858e+4,4.994e-11
205.94,3.431e+5,3.431e+5,5.023e-11
205.96,1.449e+6,1.449e+6,5.052e-11
205.97,2.794e+6,2.794e+6,5.067e-11
205.99,9.151e+6,9.151e+6,5.096e-11
206.01,2.530e+7,2.530e+7,5.124e-11
206.02,3.947e+7,3.947e+7,5.139e-11
206.04,8.463e+7,8.463e+7,5.168e-11
206.06,1.532e+8,1.532e+8,5.197e-11
206.07,1.933e+8,1.933e+8,5.211e-11
206.09,2.714e+8,2.714e+8,5.240e-11
206.11,3.215e+8,3.215e+8,5.269e-11
206.12,3.284e+8,3.284e+8,5.283e-11
206.14,3.017e+8,3.017e+8,5.312e-11
206.16,2.340e+8,2.340e+8,5.341e-11
206.17,1.933e+8,1.933e+8,3.207e-10
206.19,1.163e+8,1.163e+8,1.019e-8
206.21,5.904e+7,5.904e+7,2.733e-7
206.22,3.947e+7,3.947e+7,1.329e-6
206.24,1.554e+7,1.554e+7,2.769e-5
206.26,5.165e+6,5.165e+6,4.873e-4
206.27,2.794e+6,2.794e+6,1.919e-3
206.29,7.202e+5,7.202e+5,2.622e-2
206.30,3.431e+5,3.431e+5,9.099e-2
206.32,6.858e+4,6.858e+4,9.653e-1
206.34,1.158e+4,1.157e+4,8.652e+0
206.35,4.485e+3,4.460e+3,2.431e+1
206.37,7.528e+2,5.836e+2,1.692e+2
206.39,1.059e+3,6.446e+1,9.947e+2
206.40,2.284e+3,2.010e+1,2.264e+3
206.42,1.033e+4,1.722e+0,1.033e+4
206.44,3.984e+4,1.245e-1,3.984e+4
206.45,7.344e+4,3.142e-2,7.344e+4
206.47,2.199e+5,1.762e-3,2.199e+5
206.49,5.560e+5,8.339e-5,5.560e+5
206.50,8.301e+5,1.703e-5,8.301e+5
206.52,1.630e+6,6.250e-7,1.630e+6
206.54,2.704e+6,1.936e-8,2.704e+6
206.55,3.269e+6,1.995e-8,3.269e+6
206.57,4.210e+6,2.112e-8,4.210e+6
206.59,4.580e+6,2.230e-8,4.580e+6
206.60,4.485e+6,2.288e-8,4.485e+6
206.62,3.789e+6,2.406e-8,3.789e+6
206.64,2.704e+6,2.523e-8,2.704e+6
206.65,2.144e+6,2.582e-8,2.144e+6
206.67,1.188e+6,2.699e-8,1.188e+6
206.69,5.560e+5,2.817e-8,5.560e+5
206.70,3.571e+5,2.875e-8,3.571e+5
206.72,1.298e+5,2.993e-8,1.298e+5
206.73,7.344e+4,3.051e-8,7.344e+4
206.75,2.072e+4,3.169e-8,2.072e+4
206.77,4.940e+3,3.286e-8,4.940e+3
206.78,2.264e+3,3.345e-8,2.264e+3
206.80,4.190e+2,3.462e-8,4.190e+2
206.82,6.551e+1,3.579e-8,6.551e+1
206.83,2.431e+1,3.638e-8,2.431e+1
206.85,2.952e+0,3.755e-8,2.952e+0
206.87,3.027e-1,3.873e-8,3.027e-1
206.88,9.099e-2,3.931e-8,9.099e-2
206.90,7.244e-3,4.049e-8,7.244e-3
206.92,4.873e-4,4.166e-8,4.873e-4
206.93,1.186e-4,4.225e-8,1.186e-4
206.95,6.195e-6,4.342e-8,6.195e-6
206.97,2.733e-7,4.460e-8,2.733e-7
206.98,5.389e-8,4.518e-8,5.389e-8
207.00,1.846e-9,4.636e-8,1.846e-9
207.02,5.341e-11,4.753e-8,5.341e-11
207.12,7.248e-14,5.340e-8,7.248e-14
207.13,4.280e-13,5.398e-8,4.280e-13
207.15,1.317e-11,5.516e-8,1.317e-11
207.17,3.427e-10,5.633e-8,3.427e-10
207.18,1.642e-9,5.692e-8,1.642e-9
207.20,3.326e-8,5.809e-8,3.326e-8
207.21,1.406e-7,5.868e-8,1.406e-7
207.23,2.216e-6,5.985e-8,2.216e-6
207.25,2.956e-5,6.102e-8,2.956e-5
207.26,1.014e-4,6.161e-8,1.014e-4
207.28,1.053e-3,6.279e-8,1.053e-3
207.30,9.244e-3,6.396e-8,9.244e-3
207.31,2.573e-2,6.455e-8,2.573e-2
207.33,1.759e-1,6.572e-8,1.759e-1
207.35,1.017e+0,6.689e-8,1.017e+0
207.36,2.297e+0,6.748e-8,2.297e+0
207.38,1.034e+1,6.865e-8,1.034e+1
207.40,3.937e+1,6.983e-8,3.937e+1
207.41,7.216e+1,7.041e-8,7.216e+1
207.43,2.138e+2,7.159e-8,2.138e+2
207.45,5.362e+2,7.276e-8,5.362e+2
207.46,7.975e+2,7.335e-8,7.975e+2
207.48,1.556e+3,7.452e-8,1.556e+3
207.50,2.569e+3,7.569e-8,2.569e+3
207.51,3.101e+3,7.628e-8,3.101e+3
207.53,3.984e+3,7.745e-8,3.984e+3
207.55,4.332e+3,7.863e-8,4.332e+3
207.56,4.242e+3,7.921e-8,4.242e+3
207.58,3.589e+3,8.039e-8,3.589e+3
207.60,2.569e+3,8.156e-8,2.569e+3
207.61,2.042e+3,8.215e-8,2.042e+3
207.63,1.138e+3,8.332e-8,1.138e+3
207.64,7.975e+2,8.391e-8,7.975e+2
207.66,3.458e+2,8.508e-8,3.458e+2
207.68,1.268e+2,8.626e-8,1.268e+2
207.69,7.216e+1,8.684e-8,7.216e+1
207.71,2.060e+1,8.802e-8,2.060e+1
207.73,4.976e+0,8.919e-8,4.976e+0
207.74,2.297e+0,8.978e-8,2.297e+0
207.76,4.319e-1,9.095e-8,4.319e-1
207.78,6.869e-2,9.212e-8,6.869e-2
207.79,2.573e-2,9.271e-8,2.573e-2
207.81,3.185e-3,9.388e-8,3.185e-3
207.83,3.336e-4,9.506e-8,3.336e-4
207.84,1.014e-4,9.564e-8,1.014e-4
207.86,8.265e-6,9.682e-8,8.265e-6
207.88,5.700e-7,9.799e-8,5.700e-7
207.89,1.406e-7,9.858e-8,1.406e-7
207.91,7.546e-9,9.975e-8,7.546e-9
207.93,3.427e-10,1.009e-7,3.427e-10
207.94,6.858e-11,1.015e-7,6.858e-11
207.96,2.424e-12,1.027e-7,2.424e-12
207.98,7.248e-14,1.039e-7,7.248e-14
210.94,5.222e-10,2.775e-7,5.222e-10
210.95,3.012e-9,2.781e-7,3.012e-9
210.97,8.881e-8,2.793e-7,8.881e-8
210.99,2.229e-6,2.805e-7,2.229e-6
211.00,1.051e-5,2.811e-7,1.051e-5
211.02,2.071e-4,2.822e-7,2.071e-4
211.04,3.475e-3,2.834e-7,3.475e-3
211.05,1.340e-2,2.840e-7,1.340e-2
211.07,1.765e-1,2.852e-7,1.765e-1
211.09,1.979e+0,2.863e-7,1.979e+0
211.10,6.238e+0,2.869e-7,6.238e+0
211.12,5.493e+1,2.881e-7,5.493e+1
211.14,4.117e+2,2.893e-7,4.117e+2
211.15,1.061e+3,2.899e-7,1.061e+3
211.17,6.244e+3,2.910e-7,6.244e+3
211.19,3.128e+4,2.922e-7,3.128e+4
211.20,6.591e+4,2.928e-7,6.591e+4
211.22,2.593e+5,2.940e-7,2.593e+5
211.23,4.841e+5,2.946e-7,4.841e+5
211.25,1.496e+6,2.957e-7,1.496e+6
211.27,3.933e+6,2.969e-7,3.933e+6
211.28,6.003e+6,2.975e-7,6.003e+6
211.30,1.240e+7,2.987e-7,1.240e+7
211.32,2.179e+7,2.998e-7,2.179e+7
211.33,2.719e+7,3.004e-7,2.719e+7
211.35,3.753e+7,3.016e-7,3.753e+7
211.37,4.410e+7,3.028e-7,4.410e+7
211.38,4.499e+7,3.034e-7,4.499e+7
211.40,4.151e+7,3.045e-7,4.151e+7
211.42,3.260e+7,3.057e-7,3.260e+7
211.43,2.719e+7,3.063e-7,2.719e+7
211.45,1.677e+7,3.075e-7,1.677e+7
211.47,8.803e+6,3.086e-7,8.803e+6
211.48,6.003e+6,3.092e-7,6.003e+6
211.50,2.475e+6,3.104e-7,2.475e+6
211.52,8.682e+5,3.116e-7,8.682e+5
211.53,4.841e+5,3.122e-7,4.841e+5
211.55,1.334e+5,3.133e-7,1.334e+5
211.57,3.128e+4,3.145e-7,3.128e+4
211.58,1.426e+4,3.151e-7,1.426e+4
211.60,2.626e+3,3.163e-7,2.626e+3
211.62,4.117e+2,3.174e-7,4.117e+2
211.63,1.534e+2,3.180e-7,1.534e+2
211.65,1.889e+1,3.192e-7,1.889e+1
211.66,6.238e+0,3.198e-7,6.238e+0
211.68,6.030e-1,3.210e-7,6.030e-1
211.70,5.013e-2,3.221e-7,5.013e-2
211.71,1.537e-2,3.227e-7,1.537e-2
211.73,2.637e-2,3.239e-7,2.637e-2
211.75,2.818e-1,3.251e-7,2.818e-1
211.76,8.818e-1,3.257e-7,8.818e-1
211.78,7.660e+0,3.268e-7,7.660e+0
211.80,5.669e+1,3.280e-7,5.669e+1
211.81,1.452e+2,3.286e-7,1.452e+2
211.83,8.455e+2,3.298e-7,8.455e+2
211.85,4.193e+3,3.309e-7,4.193e+3
211.86,8.794e+3,3.315e-7,8.794e+3
211.88,3.430e+4,3.327e-7,3.430e+4
211.90,1.140e+5,3.339e-7,1.140e+5
211.91,1.957e+5,3.345e-7,1.957e+5
211.93,5.116e+5,3.356e-7,5.116e+5
211.95,1.139e+6,3.368e-7,1.139e+6
211.96,1.601e+6,3.374e-7,1.601e+6
211.98,2.805e+6,3.386e-7,2.805e+6
212.00,4.186e+6,3.397e-7,4.186e+6
212.01,4.815e+6,3.403e-7,4.815e+6
212.03,5.652e+6,3.415e-7,5.652e+6
212.05,5.653e+6,3.427e-7,5.653e+6
212.06,5.324e+6,3.433e-7,5.324e+6
212.08,4.188e+6,3.444e-7,4.188e+6
212.09,3.498e+6,3.450e-7,3.498e+6
212.11,2.165e+6,3.462e-7,2.165e+6
212.13,1.141e+6,3.474e-7,1.141e+6
212.14,7.806e+5,3.480e-7,7.806e+5
212.16,3.238e+5,3.491e-7,3.238e+5
212.18,1.145e+5,3.503e-7,1.145e+5
212.19,6.413e+4,3.509e-7,6.413e+4
212.21,1.785e+4,3.521e-7,1.785e+4
212.23,4.235e+3,3.532e-7,4.235e+3
212.24,1.943e+3,3.538e-7,1.943e+3
212.26,3.632e+2,3.550e-7,3.632e+2
212.28,5.796e+1,3.562e-7,5.796e+1
212.29,2.187e+1,3.568e-7,2.187e+1
212.31,3.168e+0,3.579e-7,3.168e+0
212.33,2.732e+0,3.591e-7,2.732e+0
212.34,5.607e+0,3.597e-7,5.607e+0
212.36,2.508e+1,3.609e-7,2.508e+1
212.38,9.717e+1,3.620e-7,9.717e+1
212.39,1.802e+2,3.626e-7,1.802e+2
212.41,5.499e+2,3.638e-7,5.499e+2
212.43,1.431e+3,3.650e-7,1.431e+3
212.44,2.174e+3,3.656e-7,2.174e+3
212.46,4.454e+3,3.667e-7,4.454e+3
212.48,7.781e+3,3.679e-7,7.781e+3
212.49,9.688e+3,3.685e-7,9.688e+3
212.51,1.333e+4,3.697e-7,1.333e+4
212.52,1.472e+4,3.703e-7,1.472e+4
212.54,1.594e+4,3.714e-7,1.594e+4
212.56,1.472e+4,3.726e-7,1.472e+4
212.57,1.333e+4,3.732e-7,1.333e+4
212.59,9.688e+3,3.744e-7,9.688e+3
212.61,6.006e+3,3.755e-7,6.006e+3
212.62,4.454e+3,3.761e-7,4.454e+3
212.64,2.174e+3,3.773e-7,2.174e+3
212.66,9.049e+2,3.785e-7,9.049e+2
212.67,5.500e+2,3.791e-7,5.500e+2
212.69,1.806e+2,3.802e-7,1.806e+2
212.71,5.223e+1,3.814e-7,5.223e+1
212.72,2.900e+1,3.820e-7,2.900e+1
212.74,2.067e+1,3.832e-7,2.067e+1
212.76,5.092e+1,3.843e-7,5.092e+1
212.77,8.569e+1,3.849e-7,8.569e+1
212.79,2.212e+2,3.861e-7,2.212e+2
212.81,4.894e+2,3.873e-7,4.894e+2
212.82,6.858e+2,3.879e-7,6.858e+2
212.84,1.196e+3,3.890e-7,1.196e+3
212.86,1.779e+3,3.902e-7,1.779e+3
212.87,2.044e+3,3.908e-7,2.044e+3
212.89,2.396e+3,3.920e-7,2.396e+3
212.91,2.396e+3,3.931e-7,2.396e+3
212.92,2.257e+3,3.937e-7,2.257e+3
212.94,1.779e+3,3.949e-7,1.779e+3
212.96,1.196e+3,3.961e-7,1.196e+3
212.97,9.238e+2,3.967e-7,9.238e+2
212.99,4.894e+2,3.978e-7,4.894e+2
213.00,3.356e+2,3.984e-7,3.356e+2
213.02,1.401e+2,3.996e-7,1.401e+2
213.04,4.988e+1,4.008e-7,4.988e+1
213.05,2.805e+1,4.014e-7,2.805e+1
213.07,7.871e+0,4.025e-7,7.871e+0
213.09,1.884e+0,4.037e-7,1.884e+0
213.10,8.687e-1,4.043e-7,8.687e-1
213.12,1.639e-1,4.055e-7,1.639e-1
213.14,2.638e-2,4.066e-7,2.638e-2
213.15,9.969e-3,4.072e-7,9.969e-3
213.17,1.264e-3,4.084e-7,1.264e-3
213.19,1.368e-4,4.096e-7,1.368e-4
213.20,4.240e-5,4.102e-7,4.240e-5
213.22,3.615e-6,4.113e-7,3.615e-6
213.24,2.629e-7,4.125e-7,2.629e-7
213.25,6.681e-8,4.131e-7,6.681e-8
213.27,3.829e-9,4.143e-7,3.829e-9
213.29,1.872e-10,4.154e-7,1.872e-10
213.30,3.901e-11,4.160e-7,3.901e-11
213.32,1.503e-12,4.172e-7,1.503e-12
213.34,4.941e-14,4.184e-7,4.941e-14
213.35,8.440e-15,4.190e-7,8.440e-15
214.10,4.099e-14,4.630e-7,4.099e-14
214.11,7.612e-11,4.636e-7,7.612e-11
214.13,2.377e-9,4.647e-7,2.377e-9
214.15,6.343e-8,4.659e-7,6.343e-8
214.16,3.090e-7,4.665e-7,3.090e-7
214.18,6.523e-6,4.677e-7,6.523e-6
214.20,1.177e-4,4.688e-7,1.177e-4
214.21,4.718e-4,4.694e-7,4.718e-4
214.23,6.736e-3,4.706e-7,6.736e-3
214.25,8.225e-2,4.718e-7,8.225e-2
214.26,2.710e-1,4.724e-7,2.710e-1
214.28,2.618e+0,4.735e-7,2.618e+0
214.30,2.162e+1,4.747e-7,2.162e+1
214.31,5.859e+1,4.753e-7,5.859e+1
214.33,3.828e+2,4.765e-7,3.828e+2
214.34,9.226e+2,4.770e-7,9.226e+2
214.36,4.767e+3,4.782e-7,4.767e+3
214.38,2.106e+4,4.794e-7,2.106e+4
214.39,4.175e+4,4.800e-7,4.175e+4
214.41,1.459e+5,4.812e-7,1.459e+5
214.43,4.361e+5,4.823e-7,4.361e+5
214.44,7.110e+5,4.829e-7,7.110e+5
214.46,1.681e+6,4.841e-7,1.681e+6
214.48,3.398e+6,4.853e-7,3.398e+6
214.49,4.556e+6,4.858e-7,4.556e+6
214.51,7.285e+6,4.870e-7,7.285e+6
214.53,9.962e+6,4.882e-7,9.962e+6
214.54,1.099e+7,4.888e-7,1.099e+7
214.56,1.188e+7,4.900e-7,1.188e+7
214.58,1.099e+7,4.911e-7,1.099e+7
214.59,9.969e+6,4.917e-7,9.969e+6
214.61,7.293e+6,4.929e-7,7.293e+6
214.63,4.564e+6,4.941e-7,4.564e+6
214.64,3.404e+6,4.947e-7,3.404e+6
214.66,1.685e+6,4.958e-7,1.685e+6
214.68,7.131e+5,4.970e-7,7.131e+5
214.69,4.375e+5,4.976e-7,4.375e+5
214.71,1.465e+5,4.988e-7,1.465e+5
214.73,4.193e+4,4.999e-7,4.193e+4
214.74,2.116e+4,5.005e-7,2.116e+4
214.76,4.791e+3,5.017e-7,4.791e+3
214.77,2.150e+3,5.023e-7,2.150e+3
214.79,3.851e+2,5.035e-7,3.851e+2
214.81,5.900e+1,5.046e-7,5.900e+1
214.82,2.178e+1,5.052e-7,2.178e+1
214.84,2.638e+0,5.064e-7,2.638e+0
214.86,2.734e-1,5.076e-7,2.734e-1
214.87,8.301e-2,5.081e-7,8.301e-2
214.89,6.804e-3,5.093e-7,6.804e-3
214.91,4.770e-4,5.105e-7,4.770e-4
214.92,1.191e-4,5.111e-7,1.191e-4
214.94,6.605e-6,5.123e-7,6.605e-6
214.96,3.133e-7,5.134e-7,3.133e-7
214.97,6.434e-8,5.140e-7,6.434e-8
214.99,2.414e-9,5.152e-7,2.414e-9
215.01,7.746e-11,5.164e-7,7.746e-11
216.15,7.611e-11,5.833e-7,7.611e-11
216.16,4.197e-10,5.838e-7,4.197e-10
216.18,1.137e-8,5.850e-7,1.137e-8
216.20,2.644e-7,5.862e-7,2.644e-7
216.21,1.203e-6,5.868e-7,1.203e-6
216.23,2.222e-5,5.879e-7,2.222e-5
216.25,3.520e-4,5.891e-7,3.520e-4
216.26,1.323e-3,5.897e-7,1.323e-3
216.28,1.665e-2,5.909e-7,1.665e-2
216.30,1.797e-1,5.921e-7,1.797e-1
216.31,5.576e-1,5.926e-7,5.576e-1
216.33,4.785e+0,5.938e-7,4.785e+0
216.35,3.524e+1,5.950e-7,3.524e+1
216.36,9.031e+1,5.956e-7,9.031e+1
216.38,5.290e+2,5.967e-7,5.290e+2
216.40,2.661e+3,5.979e-7,2.661e+3
216.41,5.639e+3,5.985e-7,5.639e+3
216.43,2.261e+4,5.997e-7,2.261e+4
216.45,7.801e+4,6.009e-7,7.801e+4
216.46,1.370e+5,6.014e-7,1.370e+5
216.48,3.786e+5,6.026e-7,3.786e+5
216.50,9.046e+5,6.038e-7,9.046e+5
216.51,1.325e+6,6.044e-7,1.325e+6
216.53,2.563e+6,6.056e-7,2.563e+6
216.54,3.385e+6,6.061e-7,3.385e+6
216.56,5.349e+6,6.073e-7,5.349e+6
216.58,7.438e+6,6.085e-7,7.438e+6
216.59,8.373e+6,6.091e-7,8.373e+6
216.61,9.698e+6,6.102e-7,9.698e+6
216.63,9.986e+6,6.114e-7,9.986e+6
216.64,9.700e+6,6.120e-7,9.700e+6
216.66,8.376e+6,6.132e-7,8.376e+6
216.68,6.412e+6,6.144e-7,6.412e+6
216.69,5.354e+6,6.149e-7,5.354e+6
216.71,3.389e+6,6.161e-7,3.389e+6
216.73,1.878e+6,6.173e-7,1.878e+6
216.74,1.328e+6,6.179e-7,1.328e+6
216.76,5.972e+5,6.190e-7,5.972e+5
216.78,2.326e+5,6.202e-7,2.326e+5
216.79,1.374e+5,6.208e-7,1.374e+5
216.81,4.294e+4,6.220e-7,4.294e+4
216.83,1.155e+4,6.232e-7,1.155e+4
216.84,5.664e+3,6.237e-7,5.664e+3
216.86,1.216e+3,6.249e-7,1.216e+3
216.88,2.280e+2,6.261e-7,2.280e+2
216.89,9.912e+1,6.267e-7,9.912e+1
216.91,4.592e+1,6.278e-7,4.592e+1
216.93,1.123e+2,6.290e-7,1.123e+2
216.94,1.930e+2,6.296e-7,1.930e+2
216.96,5.197e+2,6.308e-7,5.197e+2
216.97,8.063e+2,6.314e-7,8.063e+2
216.99,1.731e+3,6.325e-7,1.731e+3
217.01,3.189e+3,6.337e-7,3.189e+3
217.02,4.088e+3,6.343e-7,4.088e+3
217.04,5.990e+3,6.355e-7,5.990e+3
217.06,7.533e+3,6.367e-7,7.533e+3
217.07,7.977e+3,6.372e-7,7.977e+3
217.09,7.977e+3,6.384e-7,7.977e+3
217.11,6.847e+3,6.396e-7,6.847e+3
217.12,5.990e+3,6.402e-7,5.990e+3
217.14,4.088e+3,6.413e-7,4.088e+3
217.16,2.395e+3,6.425e-7,2.395e+3
217.17,1.731e+3,6.431e-7,1.731e+3
217.19,8.063e+2,6.443e-7,8.063e+2
217.21,3.224e+2,6.455e-7,3.224e+2
217.22,1.925e+2,6.460e-7,1.925e+2
217.24,6.120e+1,6.472e-7,6.120e+1
217.26,1.670e+1,6.484e-7,1.670e+1
217.27,8.238e+0,6.490e-7,8.238e+0
217.29,1.787e+0,6.501e-7,1.787e+0
217.31,3.329e-1,6.513e-7,3.329e-1
217.32,1.357e-1,6.519e-7,1.357e-1
217.34,2.009e-2,6.531e-7,2.009e-2
217.36,2.554e-3,6.543e-7,2.554e-3
217.37,8.599e-4,6.548e-7,8.599e-4
217.39,8.691e-5,6.560e-7,8.691e-5
217.41,7.540e-6,6.572e-7,7.540e-6
217.42,2.097e-6,6.578e-7,2.097e-6
217.44,1.447e-7,6.589e-7,1.447e-7
217.45,3.589e-8,6.595e-7,3.589e-8
217.47,1.969e-9,6.607e-7,1.969e-9
217.49,9.269e-11,6.619e-7,9.269e-11
217.50,1.899e-11,6.625e-7,1.899e-11
217.52,7.111e-13,6.636e-7,7.111e-13
217.54,2.285e-14,6.648e-7,2.285e-14
218.22,5.141e-11,7.047e-7,5.141e-11
218.23,2.850e-10,7.053e-7,2.850e-10
218.25,7.823e-9,7.065e-7,7.823e-9
218.27,1.848e-7,7.077e-7,1.848e-7
218.28,8.485e-7,7.082e-7,8.485e-7
218.30,1.599e-5,7.094e-7,1.599e-5
218.31,6.558e-5,7.100e-7,6.558e-5
218.33,9.859e-4,7.112e-7,9.859e-4
218.35,1.275e-2,7.123e-7,1.275e-2
218.36,4.333e-2,7.129e-7,4.333e-2
218.38,4.470e-1,7.141e-7,4.470e-1
218.40,3.967e+0,7.153e-7,3.967e+0
218.41,1.117e+1,7.159e-7,1.117e+1
218.43,7.908e+1,7.170e-7,7.908e+1
218.45,4.817e+2,7.182e-7,4.817e+2
218.46,1.123e+3,7.188e-7,1.123e+3
