Wavelength (nm),Sum(calc),Ag I (6.6e-1),Ag II (3.4e-1)
201.31,1.673e+0,,1.673e+0
201.33,1.829e+1,,1.829e+1
201.34,5.660e+1,,5.660e+1
201.36,4.744e+2,,4.744e+2
201.38,3.331e+3,,3.331e+3
201.39,8.258e+3,,8.258e+3
201.41,4.445e+4,,4.445e+4
201.42,9.649e+4,,9.649e+4
201.44,3.981e+5,,3.981e+5
201.46,1.376e+6,,1.376e+6
201.47,2.394e+6,,2.394e+6
201.49,6.343e+6,,6.343e+6
201.51,1.408e+7,,1.408e+7
201.52,1.963e+7,,1.963e+7
201.54,3.339e+7,,3.339e+7
201.56,4.759e+7,,4.759e+7
201.57,5.317e+7,,5.317e+7
201.59,5.809e+7,,5.809e+7
201.61,5.317e+7,,5.317e+7
201.62,4.759e+7,,4.759e+7
201.64,3.339e+7,,3.339e+7
201.66,1.963e+7,,1.963e+7
201.67,1.408e+7,,1.408e+7
201.69,6.343e+6,,6.343e+6
201.71,2.394e+6,,2.394e+6
201.72,1.376e+6,,1.376e+6
201.74,3.981e+5,,3.981e+5
201.76,9.649e+4,,9.649e+4
201.77,4.445e+4,,4.445e+4
201.79,8.258e+3,,8.258e+3
201.81,1.285e+3,,1.285e+3
201.82,4.744e+2,,4.744e+2
201.84,5.660e+1,,5.660e+1
201.85,1.829e+1,,1.829e+1
201.87,1.673e+0,,1.673e+0
201.89,1.282e-1,,1.282e-1
201.90,3.320e-2,,3.320e-2
201.92,1.950e-3,,1.950e-3
201.94,9.594e-5,,9.594e-5
201.95,1.991e-5,,1.991e-5
201.97,7.510e-7,,7.510e-7
201.99,2.373e-8,,2.373e-8
202.00,3.946e-9,,3.946e-9
202.96,1.332e-10,,1.332e-10
202.98,5.152e-9,,5.152e-9
203.00,1.674e-7,,1.674e-7
203.01,8.938e-7,,8.938e-7
203.03,2.237e-5,,2.237e-5
203.05,4.703e-4,,4.703e-4
203.06,2.020e-3,,2.020e-3
203.08,3.272e-2,,3.272e-2
203.10,4.452e-1,,4.452e-1
203.11,1.539e+0,,1.539e+0
203.13,1.613e+1,,1.613e+1
203.15,1.420e+2,,1.420e+2
203.16,3.949e+2,,3.949e+2
203.18,2.679e+3,,2.679e+3
203.19,6.536e+3,,6.536e+3
203.21,3.415e+4,,3.415e+4
203.23,1.499e+5,,1.499e+5
203.24,2.943e+5,,2.943e+5
203.26,9.952e+5,,9.952e+5
203.28,2.828e+6,,2.828e+6
203.29,4.465e+6,,4.465e+6
203.31,9.772e+6,,9.772e+6
203.33,1.797e+7,,1.797e+7
203.34,2.283e+7,,2.283e+7
203.36,3.233e+7,,3.233e+7
203.38,3.848e+7,,3.848e+7
203.39,3.932e+7,,3.932e+7
203.41,3.605e+7,,3.605e+7
203.43,2.776e+7,,2.776e+7
203.44,2.283e+7,,2.283e+7
203.46,1.354e+7,,1.354e+7
203.48,6.751e+6,,6.751e+6
203.49,4.465e+6,,4.465e+6
203.51,1.714e+6,,1.714e+6
203.53,5.531e+5,,5.531e+5
203.54,2.943e+5,,2.943e+5
203.56,7.313e+4,,7.313e+4
203.58,1.527e+4,,1.527e+4
203.59,6.536e+3,,6.536e+3
203.61,1.051e+3,,1.051e+3
203.62,3.949e+2,,3.949e+2
203.64,4.892e+1,,4.892e+1
203.66,5.091e+0,,5.091e+0
203.67,1.539e+0,,1.539e+0
203.69,1.234e-1,,1.234e-1
203.71,8.309e-3,,8.309e-3
203.72,2.020e-3,,2.020e-3
203.74,1.048e-4,,1.048e-4
203.76,4.569e-6,,4.569e-6
203.77,8.938e-7,,8.938e-7
203.79,3.001e-8,,3.001e-8
203.81,8.468e-10,,8.468e-10
205.68,2.675e-9,2.675e-9,1.968e-9
205.69,1.689e-8,1.689e-8,1.974e-9
205.71,5.934e-7,5.934e-7,1.986e-9
205.73,1.760e-5,1.760e-5,1.998e-9
205.74,8.991e-5,8.991e-5,2.004e-9
205.76,2.068e-3,2.068e-3,2.016e-9
205.78,4.013e-2,4.013e-2,2.028e-9
205.79,1.659e-1,1.659e-1,2.034e-9
205.81,2.498e+0,2.498e+0,2.046e-9
205.83,3.174e+1,3.174e+1,2.058e-9
205.84,1.062e+2,1.062e+2,2.064e-9
205.86,1.046e+3,1.046e+3,2.076e-9
205.87,3.082e+3,3.082e+3,2.082e-9
205.89,2.356e+4,2.356e+4,2.094e-9
205.91,1.520e+5,1.520e+5,2.106e-9
205.92,3.622e+5,3.622e+5,2.112e-9
205.94,1.812e+6,1.812e+6,2.124e-9
205.96,7.652e+6,7.652e+6,2.136e-9
205.97,1.476e+7,1.476e+7,2.142e-9
205.99,4.833e+7,4.833e+7,2.153e-9
206.01,1.336e+8,1.336e+8,2.165e-9
206.02,2.085e+8,2.085e+8,2.171e-9
206.04,4.469e+8,4.469e+8,2.183e-9
206.06,8.088e+8,8.088e+8,2.195e-9
206.07,1.021e+9,1.021e+9,2.201e-9
206.09,1.433e+9,1.433e+9,2.213e-9
206.11,1.698e+9,1.698e+9,2.225e-9
206.12,1.734e+9,1.734e+9,2.231e-9
206.14,1.593e+9,1.593e+9,2.243e-9
206.16,1.236e+9,1.236e+9,2.255e-9
206.17,1.021e+9,1.021e+9,1.354e-8
206.19,6.141e+8,6.141e+8,4.301e-7
206.21,3.118e+8,3.118e+8,1.154e-5
206.22,2.085e+8,2.085e+8,5.612e-5
206.24,8.208e+7,8.208e+7,1.169e-3
206.26,2.728e+7,2.728e+7,2.058e-2
206.27,1.476e+7,1.476e+7,8.103e-2
206.29,3.804e+6,3.804e+6,1.107e+0
206.30,1.812e+6,1.812e+6,3.842e+0
206.32,3.622e+5,3.622e+5,4.076e+1
206.34,6.148e+4,6.111e+4,3.653e+2
206.35,2.458e+4,2.356e+4,1.027e+3
206.37,1.023e+4,3.082e+3,7.145e+3
206.39,4.234e+4,3.404e+2,4.200e+4
206.40,9.570e+4,1.062e+2,9.559e+4
206.42,4.363e+5,9.095e+0,4.363e+5
206.44,1.682e+6,6.576e-1,1.682e+6
206.45,3.101e+6,1.659e-1,3.101e+6
206.47,9.284e+6,9.305e-3,9.284e+6
206.49,2.348e+7,4.404e-4,2.348e+7
206.50,3.505e+7,8.991e-5,3.505e+7
206.52,6.883e+7,3.300e-6,6.883e+7
206.54,1.142e+8,1.023e-7,1.142e+8
206.55,1.380e+8,1.038e-7,1.380e+8
206.57,1.778e+8,1.068e-7,1.778e+8
206.59,1.934e+8,1.099e-7,1.934e+8
206.60,1.894e+8,1.114e-7,1.894e+8
206.62,1.600e+8,1.144e-7,1.600e+8
206.64,1.142e+8,1.175e-7,1.142e+8
206.65,9.053e+7,1.190e-7,9.053e+7
206.67,5.016e+7,1.220e-7,5.016e+7
206.69,2.348e+7,1.251e-7,2.348e+7
206.70,1.508e+7,1.266e-7,1.508e+7
206.72,5.480e+6,1.296e-7,5.480e+6
206.73,3.101e+6,1.311e-7,3.101e+6
206.75,8.750e+5,1.342e-7,8.750e+5
206.77,2.086e+5,1.372e-7,2.086e+5
206.78,9.559e+4,1.387e-7,9.559e+4
206.80,1.769e+4,1.418e-7,1.769e+4
206.82,2.766e+3,1.448e-7,2.766e+3
206.83,1.027e+3,1.463e-7,1.027e+3
206.85,1.246e+2,1.494e-7,1.246e+2
206.87,1.278e+1,1.524e-7,1.278e+1
206.88,3.842e+0,1.539e-7,3.842e+0
206.90,3.059e-1,1.570e-7,3.059e-1
206.92,2.058e-2,1.600e-7,2.058e-2
206.93,5.009e-3,1.615e-7,5.009e-3
206.95,2.616e-4,1.646e-7,2.616e-4
206.97,1.154e-5,1.676e-7,1.154e-5
206.98,2.275e-6,1.691e-7,2.275e-6
207.00,7.794e-8,1.722e-7,7.794e-8
207.02,2.255e-9,1.752e-7,2.255e-9
207.12,1.640e-11,1.904e-7,1.640e-11
207.13,9.686e-11,1.919e-7,9.686e-11
207.15,2.980e-9,1.950e-7,2.980e-9
207.17,7.755e-8,1.980e-7,7.755e-8
207.18,3.716e-7,1.995e-7,3.716e-7
207.20,7.527e-6,2.026e-7,7.527e-6
207.21,3.182e-5,2.041e-7,3.182e-5
207.23,5.016e-4,2.071e-7,5.016e-4
207.25,6.690e-3,2.102e-7,6.690e-3
207.26,2.295e-2,2.117e-7,2.295e-2
207.28,2.382e-1,2.147e-7,2.382e-1
207.30,2.092e+0,2.178e-7,2.092e+0
207.31,5.824e+0,2.193e-7,5.824e+0
207.33,3.980e+1,2.223e-7,3.980e+1
207.35,2.302e+2,2.254e-7,2.302e+2
207.36,5.199e+2,2.269e-7,5.199e+2
207.38,2.340e+3,2.299e-7,2.340e+3
207.40,8.911e+3,2.330e-7,8.911e+3
207.41,1.633e+4,2.345e-7,1.633e+4
207.43,4.840e+4,2.375e-7,4.840e+4
207.45,1.214e+5,2.406e-7,1.214e+5
207.46,1.805e+5,2.421e-7,1.805e+5
207.48,3.522e+5,2.451e-7,3.522e+5
207.50,5.815e+5,2.482e-7,5.815e+5
207.51,7.018e+5,2.497e-7,7.018e+5
207.53,9.018e+5,2.527e-7,9.018e+5
207.55,9.804e+5,2.558e-7,9.804e+5
207.56,9.601e+5,2.573e-7,9.601e+5
207.58,8.123e+5,2.603e-7,8.123e+5
207.60,5.815e+5,2.634e-7,5.815e+5
207.61,4.621e+5,2.649e-7,4.621e+5
207.63,2.575e+5,2.679e-7,2.575e+5
207.64,1.805e+5,2.695e-7,1.805e+5
207.66,7.826e+4,2.725e-7,7.826e+4
207.68,2.871e+4,2.755e-7,2.871e+4
207.69,1.633e+4,2.770e-7,1.633e+4
207.71,4.663e+3,2.801e-7,4.663e+3
207.73,1.126e+3,2.831e-7,1.126e+3
207.74,5.199e+2,2.846e-7,5.199e+2
207.76,9.774e+1,2.877e-7,9.774e+1
207.78,1.555e+1,2.907e-7,1.555e+1
207.79,5.824e+0,2.922e-7,5.824e+0
207.81,7.209e-1,2.953e-7,7.209e-1
207.83,7.550e-2,2.983e-7,7.550e-2
207.84,2.295e-2,2.998e-7,2.295e-2
207.86,1.871e-3,3.029e-7,1.871e-3
207.88,1.290e-4,3.059e-7,1.290e-4
207.89,3.182e-5,3.074e-7,3.182e-5
207.91,1.708e-6,3.105e-7,1.708e-6
207.93,7.755e-8,3.135e-7,7.755e-8
207.94,1.552e-8,3.150e-7,1.552e-8
207.96,5.486e-10,3.181e-7,5.486e-10
207.98,1.640e-11,3.211e-7,1.640e-11
210.94,1.985e-8,7.710e-7,1.985e-8
210.95,1.145e-7,7.725e-7,1.145e-7
210.97,3.375e-6,7.756e-7,3.375e-6
210.99,8.471e-5,7.786e-7,8.471e-5
211.00,3.995e-4,7.801e-7,3.995e-4
211.02,7.873e-3,7.832e-7,7.873e-3
211.04,1.321e-1,7.862e-7,1.321e-1
211.05,5.092e-1,7.877e-7,5.092e-1
211.07,6.708e+0,7.908e-7,6.708e+0
211.09,7.522e+1,7.938e-7,7.522e+1
211.10,2.371e+2,7.953e-7,2.371e+2
211.12,2.088e+3,7.984e-7,2.088e+3
211.14,1.565e+4,8.014e-7,1.565e+4
211.15,4.032e+4,8.029e-7,4.032e+4
211.17,2.373e+5,8.060e-7,2.373e+5
211.19,1.189e+6,8.090e-7,1.189e+6
211.20,2.505e+6,8.105e-7,2.505e+6
211.22,9.855e+6,8.136e-7,9.855e+6
211.23,1.840e+7,8.151e-7,1.840e+7
211.25,5.684e+7,8.181e-7,5.684e+7
211.27,1.495e+8,8.212e-7,1.495e+8
211.28,2.282e+8,8.227e-7,2.282e+8
211.30,4.712e+8,8.257e-7,4.712e+8
211.32,8.282e+8,8.288e-7,8.282e+8
211.33,1.034e+9,8.303e-7,1.034e+9
211.35,1.427e+9,8.333e-7,1.427e+9
211.37,1.676e+9,8.364e-7,1.676e+9
211.38,1.710e+9,8.379e-7,1.710e+9
211.40,1.578e+9,8.409e-7,1.578e+9
211.42,1.239e+9,8.440e-7,1.239e+9
211.43,1.034e+9,8.455e-7,1.034e+9
211.45,6.374e+8,8.485e-7,6.374e+8
211.47,3.346e+8,8.516e-7,3.346e+8
211.48,2.282e+8,8.531e-7,2.282e+8
211.50,9.405e+7,8.561e-7,9.405e+7
211.52,3.300e+7,8.592e-7,3.300e+7
211.53,1.840e+7,8.607e-7,1.840e+7
211.55,5.070e+6,8.637e-7,5.070e+6
211.57,1.189e+6,8.668e-7,1.189e+6
211.58,5.420e+5,8.683e-7,5.420e+5
211.60,9.982e+4,8.713e-7,9.982e+4
211.62,1.565e+4,8.744e-7,1.565e+4
211.63,5.832e+3,8.759e-7,5.832e+3
211.65,7.179e+2,8.789e-7,7.179e+2
211.66,2.371e+2,8.804e-7,2.371e+2
211.68,2.292e+1,8.835e-7,2.292e+1
211.70,1.909e+0,8.865e-7,1.909e+0
211.71,5.982e-1,8.880e-7,5.982e-1
211.73,1.187e+0,8.911e-7,1.187e+0
211.75,1.275e+1,8.941e-7,1.275e+1
211.76,3.990e+1,8.956e-7,3.990e+1
211.78,3.466e+2,8.987e-7,3.466e+2
211.80,2.565e+3,9.017e-7,2.565e+3
211.81,6.572e+3,9.032e-7,6.572e+3
211.83,3.825e+4,9.063e-7,3.825e+4
211.85,1.897e+5,9.093e-7,1.897e+5
211.86,3.979e+5,9.108e-7,3.979e+5
211.88,1.552e+6,9.139e-7,1.552e+6
211.90,5.159e+6,9.169e-7,5.159e+6
211.91,8.857e+6,9.184e-7,8.857e+6
211.93,2.315e+7,9.215e-7,2.315e+7
211.95,5.157e+7,9.245e-7,5.157e+7
211.96,7.248e+7,9.260e-7,7.248e+7
211.98,1.270e+8,9.291e-7,1.270e+8
212.00,1.896e+8,9.321e-7,1.896e+8
212.01,2.181e+8,9.336e-7,2.181e+8
212.03,2.561e+8,9.367e-7,2.561e+8
212.05,2.563e+8,9.397e-7,2.563e+8
212.06,2.415e+8,9.412e-7,2.415e+8
212.08,1.901e+8,9.443e-7,1.901e+8
212.09,1.589e+8,9.458e-7,1.589e+8
212.11,9.848e+7,9.488e-7,9.848e+7
212.13,5.203e+7,9.519e-7,5.203e+7
212.14,3.563e+7,9.534e-7,3.563e+7
212.16,1.483e+7,9.564e-7,1.483e+7
212.18,5.267e+6,9.595e-7,5.267e+6
212.19,2.958e+6,9.610e-7,2.958e+6
212.21,8.292e+5,9.640e-7,8.292e+5
212.23,1.987e+5,9.671e-7,1.987e+5
212.24,9.174e+4,9.686e-7,9.174e+4
212.26,1.742e+4,9.716e-7,1.742e+4
212.28,2.840e+3,9.747e-7,2.840e+3
212.29,1.093e+3,9.762e-7,1.093e+3
212.31,2.203e+2,9.792e-7,2.203e+2
212.33,4.763e+2,9.823e-7,4.763e+2
212.34,1.047e+3,9.838e-7,1.047e+3
212.36,4.739e+3,9.868e-7,4.739e+3
212.38,1.836e+4,9.899e-7,1.836e+4
212.39,3.406e+4,9.914e-7,3.406e+4
212.41,1.039e+5,9.944e-7,1.039e+5
212.43,2.704e+5,9.975e-7,2.704e+5
212.44,4.109e+5,9.990e-7,4.109e+5
212.46,8.419e+5,1.002e-6,8.419e+5
212.48,1.471e+6,1.005e-6,1.471e+6
212.49,1.831e+6,1.007e-6,1.831e+6
212.51,2.518e+6,1.010e-6,2.518e+6
212.52,2.782e+6,1.011e-6,2.782e+6
212.54,3.013e+6,1.014e-6,3.013e+6
212.56,2.782e+6,1.017e-6,2.782e+6
212.57,2.518e+6,1.019e-6,2.518e+6
212.59,1.831e+6,1.022e-6,1.831e+6
212.61,1.135e+6,1.025e-6,1.135e+6
212.62,8.419e+5,1.026e-6,8.419e+5
212.64,4.109e+5,1.029e-6,4.109e+5
212.66,1.710e+5,1.032e-6,1.710e+5
212.67,1.039e+5,1.034e-6,1.039e+5
212.69,3.415e+4,1.037e-6,3.415e+4
212.71,9.949e+3,1.040e-6,9.949e+3
212.72,5.640e+3,1.042e-6,5.640e+3
212.74,4.522e+3,1.045e-6,4.522e+3
212.76,1.165e+4,1.048e-6,1.165e+4
212.77,1.966e+4,1.049e-6,1.966e+4
212.79,5.079e+4,1.052e-6,5.079e+4
212.81,1.124e+5,1.055e-6,1.124e+5
212.82,1.575e+5,1.057e-6,1.575e+5
212.84,2.746e+5,1.060e-6,2.746e+5
212.86,4.084e+5,1.063e-6,4.084e+5
212.87,4.693e+5,1.064e-6,4.693e+5
212.89,5.501e+5,1.067e-6,5.501e+5
212.91,5.501e+5,1.070e-6,5.501e+5
212.92,5.183e+5,1.072e-6,5.183e+5
212.94,4.084e+5,1.075e-6,4.084e+5
212.96,2.746e+5,1.078e-6,2.746e+5
212.97,2.121e+5,1.080e-6,2.121e+5
212.99,1.124e+5,1.083e-6,1.124e+5
213.00,7.705e+4,1.084e-6,7.705e+4
213.02,3.216e+4,1.087e-6,3.216e+4
213.04,1.145e+4,1.090e-6,1.145e+4
213.05,6.440e+3,1.092e-6,6.440e+3
213.07,1.807e+3,1.095e-6,1.807e+3
213.09,4.327e+2,1.098e-6,4.327e+2
213.10,1.995e+2,1.099e-6,1.995e+2
213.12,3.763e+1,1.102e-6,3.763e+1
213.14,6.056e+0,1.105e-6,6.056e+0
213.15,2.289e+0,1.107e-6,2.289e+0
213.17,2.903e-1,1.110e-6,2.903e-1
213.19,3.141e-2,1.113e-6,3.141e-2
213.20,9.734e-3,1.114e-6,9.734e-3
213.22,8.299e-4,1.118e-6,8.299e-4
213.24,6.037e-5,1.121e-6,6.037e-5
213.25,1.534e-5,1.122e-6,1.534e-5
213.27,8.792e-7,1.125e-6,8.792e-7
213.29,4.299e-8,1.128e-6,4.299e-8
213.30,8.957e-9,1.130e-6,8.957e-9
213.32,3.451e-10,1.133e-6,3.451e-10
213.34,1.134e-11,1.136e-6,1.134e-11
213.35,1.938e-12,1.137e-6,1.938e-12
214.10,7.614e-12,1.251e-6,7.614e-12
214.11,3.403e-9,1.253e-6,3.403e-9
214.13,1.064e-7,1.256e-6,1.064e-7
214.15,2.838e-6,1.259e-6,2.838e-6
214.16,1.382e-5,1.260e-6,1.382e-5
214.18,2.917e-4,1.263e-6,2.917e-4
214.20,5.263e-3,1.266e-6,5.263e-3
214.21,2.108e-2,1.268e-6,2.108e-2
214.23,3.010e-1,1.271e-6,3.010e-1
214.25,3.674e+0,1.274e-6,3.674e+0
214.26,1.211e+1,1.276e-6,1.211e+1
214.28,1.169e+2,1.279e-6,1.169e+2
214.30,9.655e+2,1.282e-6,9.655e+2
214.31,2.617e+3,1.283e-6,2.617e+3
214.33,1.709e+4,1.286e-6,1.709e+4
214.34,4.120e+4,1.288e-6,4.120e+4
214.36,2.129e+5,1.291e-6,2.129e+5
214.38,9.408e+5,1.294e-6,9.408e+5
214.39,1.865e+6,1.295e-6,1.865e+6
214.41,6.519e+6,1.298e-6,6.519e+6
214.43,1.949e+7,1.301e-6,1.949e+7
214.44,3.178e+7,1.303e-6,3.178e+7
214.46,7.516e+7,1.306e-6,7.516e+7
214.48,1.520e+8,1.309e-6,1.520e+8
214.49,2.039e+8,1.311e-6,2.039e+8
214.51,3.261e+8,1.314e-6,3.261e+8
214.53,4.463e+8,1.317e-6,4.463e+8
214.54,4.923e+8,1.318e-6,4.923e+8
214.56,5.328e+8,1.321e-6,5.328e+8
214.58,4.933e+8,1.324e-6,4.933e+8
214.59,4.476e+8,1.326e-6,4.476e+8
214.61,3.277e+8,1.329e-6,3.277e+8
214.63,2.053e+8,1.332e-6,2.053e+8
214.64,1.532e+8,1.333e-6,1.532e+8
214.66,7.591e+7,1.336e-6,7.591e+7
214.68,3.217e+7,1.339e-6,3.217e+7
214.69,1.975e+7,1.341e-6,1.975e+7
214.71,6.620e+6,1.344e-6,6.620e+6
214.73,1.898e+6,1.347e-6,1.898e+6
214.74,9.587e+5,1.349e-6,9.587e+5
214.76,2.175e+5,1.352e-6,2.175e+5
214.77,9.769e+4,1.353e-6,9.769e+4
214.79,1.753e+4,1.356e-6,1.753e+4
214.81,2.691e+3,1.359e-6,2.691e+3
214.82,9.945e+2,1.361e-6,9.945e+2
214.84,1.208e+2,1.364e-6,1.208e+2
214.86,1.255e+1,1.367e-6,1.255e+1
214.87,3.815e+0,1.368e-6,3.815e+0
214.89,3.136e-1,1.371e-6,3.136e-1
214.91,2.205e-2,1.374e-6,2.205e-2
214.92,5.516e-3,1.376e-6,5.516e-3
214.94,3.069e-4,1.379e-6,3.069e-4
214.96,1.461e-5,1.382e-6,1.461e-5
214.97,3.007e-6,1.384e-6,3.007e-6
214.99,1.133e-7,1.387e-6,1.133e-7
215.01,3.651e-9,1.390e-6,3.651e-9
216.15,3.312e-9,1.563e-6,3.312e-9
216.16,1.826e-8,1.564e-6,1.826e-8
216.18,4.948e-7,1.567e-6,4.948e-7
216.20,1.150e-5,1.570e-6,1.150e-5
216.21,5.236e-5,1.572e-6,5.236e-5
216.23,9.668e-4,1.575e-6,9.668e-4
216.25,1.531e-2,1.578e-6,1.531e-2
216.26,5.754e-2,1.580e-6,5.754e-2
216.28,7.242e-1,1.583e-6,7.242e-1
216.30,7.819e+0,1.586e-6,7.819e+0
216.31,2.426e+1,1.587e-6,2.426e+1
216.33,2.081e+2,1.590e-6,2.081e+2
216.35,1.532e+3,1.593e-6,1.532e+3
216.36,3.927e+3,1.595e-6,3.927e+3
216.38,2.299e+4,1.598e-6,2.299e+4
216.40,1.156e+5,1.601e-6,1.156e+5
216.41,2.449e+5,1.602e-6,2.449e+5
216.43,9.811e+5,1.605e-6,9.811e+5
216.45,3.381e+6,1.608e-6,3.381e+6
216.46,5.935e+6,1.610e-6,5.935e+6
216.48,1.637e+7,1.613e-6,1.637e+7
216.50,3.899e+7,1.616e-6,3.899e+7
216.51,5.703e+7,1.618e-6,5.703e+7
216.53,1.098e+8,1.621e-6,1.098e+8
216.54,1.446e+8,1.622e-6,1.446e+8
216.56,2.269e+8,1.625e-6,2.269e+8
216.58,3.129e+8,1.628e-6,3.129e+8
216.59,3.505e+8,1.630e-6,3.505e+8
216.61,4.017e+8,1.633e-6,4.017e+8
216.63,4.091e+8,1.636e-6,4.091e+8
216.64,3.951e+8,1.637e-6,3.951e+8
216.66,3.375e+8,1.640e-6,3.375e+8
216.68,2.559e+8,1.643e-6,2.559e+8
216.69,2.127e+8,1.645e-6,2.127e+8
216.71,1.337e+8,1.648e-6,1.337e+8
216.73,7.366e+7,1.651e-6,7.366e+7
216.74,5.196e+7,1.653e-6,5.196e+7
216.76,2.328e+7,1.656e-6,2.328e+7
216.78,9.046e+6,1.659e-6,9.046e+6
216.79,5.339e+6,1.660e-6,5.339e+6
216.81,1.665e+6,1.663e-6,1.665e+6
216.83,4.476e+5,1.666e-6,4.476e+5
216.84,2.194e+5,1.668e-6,2.194e+5
216.86,4.722e+4,1.671e-6,4.722e+4
216.88,9.537e+3,1.674e-6,9.537e+3
216.89,5.341e+3,1.675e-6,5.341e+3
216.91,7.736e+3,1.678e-6,7.736e+3
216.93,2.458e+4,1.681e-6,2.458e+4
216.94,4.267e+4,1.683e-6,4.267e+4
216.96,1.151e+5,1.686e-6,1.151e+5
216.97,1.787e+5,1.687e-6,1.787e+5
216.99,3.835e+5,1.691e-6,3.835e+5
217.01,7.067e+5,1.694e-6,7.067e+5
217.02,9.059e+5,1.695e-6,9.059e+5
217.04,1.327e+6,1.698e-6,1.327e+6
217.06,1.669e+6,1.701e-6,1.669e+6
217.07,1.768e+6,1.703e-6,1.768e+6
217.09,1.768e+6,1.706e-6,1.768e+6
217.11,1.517e+6,1.709e-6,1.517e+6
217.12,1.327e+6,1.710e-6,1.327e+6
217.14,9.059e+5,1.713e-6,9.059e+5
217.16,5.307e+5,1.716e-6,5.307e+5
217.17,3.835e+5,1.718e-6,3.835e+5
217.19,1.787e+5,1.721e-6,1.787e+5
217.21,7.143e+4,1.724e-6,7.143e+4
217.22,4.265e+4,1.725e-6,4.265e+4
217.24,1.356e+4,1.729e-6,1.356e+4
217.26,3.700e+3,1.732e-6,3.700e+3
217.27,1.825e+3,1.733e-6,1.825e+3
217.29,3.961e+2,1.736e-6,3.961e+2
217.31,7.377e+1,1.739e-6,7.377e+1
217.32,3.006e+1,1.741e-6,3.006e+1
217.34,4.452e+0,1.744e-6,4.452e+0
217.36,5.659e-1,1.747e-6,5.659e-1
217.37,1.905e-1,1.748e-6,1.905e-1
217.39,1.926e-2,1.751e-6,1.926e-2
217.41,1.671e-3,1.754e-6,1.671e-3
217.42,4.647e-4,1.756e-6,4.647e-4
217.44,3.206e-5,1.759e-6,3.206e-5
217.45,7.952e-6,1.760e-6,7.952e-6
217.47,4.362e-7,1.763e-6,4.362e-7
217.49,2.054e-8,1.767e-6,2.054e-8
217.50,4.208e-9,1.768e-6,4.208e-9
217.52,1.576e-10,1.771e-6,1.576e-10
217.54,5.064e-12,1.774e-6,5.064e-12
218.22,1.954e-9,1.877e-6,1.954e-9
218.23,1.083e-8,1.879e-6,1.083e-8
218.25,2.974e-7,1.882e-6,2.974e-7
218.27,7.022e-6,1.885e-6,7.022e-6
218.28,3.225e-5,1.887e-6,3.225e-5
218.30,6.076e-4,1.890e-6,6.076e-4
218.31,2.493e-3,1.891e-6,2.493e-3
218.33,3.747e-2,1.894e-6,3.747e-2
218.35,4.845e-1,1.897e-6,4.845e-1
218.36,1.647e+0,1.899e-6,1.647e+0
218.38,1.699e+1,1.902e-6,1.699e+1
218.40,1.508e+2,1.905e-6,1.508e+2
218.41,4.245e+2,1.906e-6,4.245e+2
218.43,3.006e+3,1.909e-6,3.006e+3
218.45,1.831e+4,1.912e-6,1.831e+4
