Wavelength (nm),Sum(calc),Mg I (9.1e-1),Mg II (9.5e-2),Mg III (7.8e-8),Mg IV (2.8e-53),Mg V (2.4e-117)
264.07,6.141e-97,1.081e-7,4.465e-13,,6.141e-97,2.296e-194
264.09,1.635e-96,1.079e-7,4.468e-13,,1.635e-96,2.295e-194
264.11,3.928e-96,1.076e-7,4.472e-13,,3.928e-96,2.294e-194
264.12,5.857e-96,1.075e-7,4.474e-13,,5.857e-96,2.293e-194
264.14,1.205e-95,1.072e-7,4.478e-13,,1.205e-95,2.292e-194
264.16,2.237e-95,1.070e-7,4.481e-13,,2.237e-95,2.291e-194
264.17,2.933e-95,1.069e-7,4.483e-13,,2.933e-95,2.291e-194
264.19,4.664e-95,1.066e-7,4.487e-13,,4.664e-95,2.290e-194
264.21,6.691e-95,1.064e-7,4.491e-13,,6.691e-95,2.289e-194
264.22,7.710e-95,1.062e-7,4.492e-13,,7.710e-95,2.288e-194
264.24,9.475e-95,1.060e-7,4.496e-13,,9.475e-95,2.287e-194
264.25,1.011e-94,1.059e-7,4.498e-13,,1.011e-94,2.287e-194
264.27,1.064e-94,1.056e-7,4.502e-13,,1.064e-94,2.286e-194
264.29,1.011e-94,1.054e-7,4.505e-13,,1.011e-94,2.285e-194
264.30,9.475e-95,1.052e-7,4.507e-13,,9.475e-95,2.284e-194
264.32,7.710e-95,1.050e-7,4.511e-13,,7.710e-95,2.283e-194
264.34,5.659e-95,1.047e-7,4.515e-13,,5.659e-95,2.282e-194
264.35,4.664e-95,1.046e-7,4.516e-13,,4.664e-95,2.282e-194
264.37,2.933e-95,1.044e-7,4.520e-13,,2.933e-95,2.281e-194
264.39,1.663e-95,1.041e-7,4.524e-13,,1.663e-95,2.280e-194
264.40,1.205e-95,1.040e-7,4.526e-13,,1.205e-95,2.279e-194
264.42,5.857e-96,1.037e-7,4.529e-13,,5.857e-96,2.278e-194
264.44,2.567e-96,1.035e-7,4.533e-13,,2.567e-96,2.277e-194
264.45,1.635e-96,1.034e-7,4.535e-13,,1.635e-96,2.277e-194
264.47,6.141e-97,1.031e-7,4.539e-13,,6.141e-97,2.276e-194
264.49,2.080e-97,1.029e-7,4.542e-13,,2.080e-97,2.275e-194
264.50,1.165e-97,1.027e-7,4.544e-13,,1.165e-97,2.274e-194
264.52,3.380e-98,1.025e-7,4.548e-13,,3.380e-98,2.273e-194
264.54,8.848e-99,1.022e-7,4.552e-13,,8.848e-99,2.272e-194
264.55,4.355e-99,1.021e-7,4.553e-13,,4.355e-99,2.271e-194
264.57,9.768e-100,1.019e-7,4.557e-13,,9.768e-100,2.270e-194
264.59,1.976e-100,1.016e-7,4.561e-13,,1.976e-100,2.269e-194
264.60,8.550e-101,1.015e-7,4.563e-13,,8.550e-101,2.269e-194
264.62,1.482e-101,1.012e-7,4.566e-13,,1.482e-101,2.268e-194
264.64,2.317e-102,1.010e-7,4.570e-13,,2.317e-102,2.267e-194
264.65,8.812e-103,1.009e-7,4.572e-13,,8.812e-103,2.266e-194
264.67,1.180e-103,1.006e-7,4.576e-13,,1.180e-103,2.265e-194
264.69,1.426e-104,1.004e-7,4.579e-13,,1.426e-104,2.264e-194
264.70,4.768e-105,1.002e-7,4.581e-13,,4.768e-105,2.264e-194
264.72,4.935e-106,9.999e-8,4.585e-13,,4.935e-106,2.263e-194
264.74,4.611e-107,9.974e-8,4.589e-13,,4.611e-107,2.262e-194
264.75,1.367e-107,9.961e-8,4.590e-13,,1.367e-107,2.261e-194
264.77,2.829e-108,9.936e-8,4.594e-13,,2.829e-108,2.260e-194
264.79,2.149e-107,9.911e-8,4.598e-13,,2.149e-107,2.259e-194
264.80,7.220e-107,9.899e-8,4.600e-13,,7.220e-107,2.259e-194
264.82,7.594e-106,9.874e-8,4.603e-13,,7.594e-106,2.258e-194
264.84,7.212e-105,9.849e-8,4.607e-13,,7.212e-105,2.257e-194
264.85,2.139e-104,9.836e-8,4.609e-13,,2.139e-104,2.256e-194
264.87,1.742e-103,9.811e-8,4.613e-13,,1.742e-103,2.255e-194
264.88,4.786e-103,9.799e-8,4.615e-13,,4.786e-103,2.255e-194
264.90,3.344e-102,9.774e-8,4.618e-13,,3.344e-102,2.254e-194
264.92,2.109e-101,9.749e-8,4.622e-13,,2.109e-101,2.253e-194
264.93,5.098e-101,9.736e-8,4.624e-13,,5.098e-101,2.252e-194
264.95,2.758e-100,9.711e-8,4.627e-13,,2.758e-100,2.251e-194
264.97,1.347e-99,9.686e-8,4.631e-13,,1.347e-99,2.250e-194
264.98,2.865e-99,9.674e-8,4.633e-13,,2.865e-99,2.249e-194
265.00,1.200e-98,9.649e-8,4.637e-13,,1.200e-98,2.248e-194
265.02,4.538e-98,9.624e-8,4.640e-13,,4.538e-98,2.247e-194
265.03,8.493e-98,9.611e-8,4.642e-13,,8.493e-98,2.247e-194
265.05,2.755e-97,9.586e-8,4.646e-13,,2.755e-97,2.246e-194
265.07,8.067e-97,9.561e-8,4.650e-13,,8.067e-97,2.245e-194
265.08,1.328e-96,9.549e-8,4.652e-13,,1.328e-96,2.244e-194
265.10,3.336e-96,9.524e-8,4.655e-13,,3.336e-96,2.243e-194
265.12,7.564e-96,9.499e-8,4.659e-13,,7.564e-96,2.242e-194
265.13,1.096e-95,9.486e-8,4.661e-13,,1.096e-95,2.242e-194
265.15,2.131e-95,9.461e-8,4.665e-13,,2.131e-95,2.241e-194
265.17,3.742e-95,9.436e-8,4.668e-13,,3.742e-95,2.240e-194
265.18,4.771e-95,9.424e-8,4.670e-13,,4.771e-95,2.239e-194
265.20,7.184e-95,9.399e-8,4.674e-13,,7.184e-95,2.238e-194
265.22,9.765e-95,9.374e-8,4.677e-13,,9.765e-95,2.237e-194
265.23,1.096e-94,9.361e-8,4.679e-13,,1.096e-94,2.237e-194
265.25,1.277e-94,9.336e-8,4.683e-13,,1.277e-94,2.236e-194
265.27,1.344e-94,9.311e-8,4.687e-13,,1.344e-94,2.235e-194
265.28,1.327e-94,9.299e-8,4.689e-13,,1.327e-94,2.234e-194
265.30,1.198e-94,9.274e-8,4.692e-13,,1.198e-94,2.233e-194
265.32,9.765e-95,9.249e-8,4.696e-13,,9.765e-95,2.232e-194
265.33,8.484e-95,9.236e-8,4.698e-13,,8.484e-95,2.232e-194
265.35,5.930e-95,9.211e-8,4.702e-13,,5.930e-95,2.231e-194
265.37,3.742e-95,9.186e-8,4.705e-13,,3.742e-95,2.230e-194
265.38,2.860e-95,9.174e-8,4.707e-13,,2.860e-95,2.229e-194
265.40,1.548e-95,9.149e-8,4.711e-13,,1.548e-95,2.228e-194
265.42,7.564e-96,9.124e-8,4.714e-13,,7.564e-96,2.227e-194
265.43,5.088e-96,9.111e-8,4.716e-13,,5.088e-96,2.226e-194
265.45,2.132e-96,9.086e-8,4.720e-13,,2.132e-96,2.225e-194
265.47,8.067e-97,9.061e-8,4.724e-13,,8.067e-97,2.224e-194
265.48,4.775e-97,9.049e-8,4.726e-13,,4.775e-97,2.224e-194
265.50,1.549e-97,9.024e-8,4.729e-13,,1.549e-97,2.223e-194
265.51,8.493e-98,9.011e-8,4.731e-13,,8.493e-98,2.222e-194
265.53,4.735e-13,8.986e-8,4.735e-13,,2.364e-98,2.221e-194
265.55,7.376e-12,8.961e-8,7.376e-12,,5.939e-99,2.220e-194
265.56,2.802e-11,8.949e-8,2.802e-11,,2.865e-99,2.220e-194
265.58,3.748e-10,8.924e-8,3.748e-10,,6.174e-100,2.219e-194
265.60,4.528e-9,8.899e-8,4.528e-9,,1.201e-100,2.218e-194
265.61,1.515e-8,8.886e-8,1.515e-8,,5.098e-101,2.217e-194
265.63,1.571e-7,8.861e-8,1.571e-7,,8.507e-102,2.216e-194
265.65,1.472e-6,8.836e-8,1.472e-6,,1.281e-102,2.215e-194
265.66,4.337e-6,8.824e-8,4.337e-6,,4.786e-103,2.215e-194
265.68,3.488e-5,8.799e-8,3.488e-5,,6.184e-104,2.214e-194
265.70,2.534e-4,8.773e-8,2.534e-4,,7.212e-105,2.213e-194
265.71,6.575e-4,8.761e-8,6.575e-4,,2.370e-105,2.212e-194
265.73,4.101e-3,8.736e-8,4.101e-3,,2.371e-106,2.211e-194
265.75,2.311e-2,8.711e-8,2.311e-2,,2.141e-107,2.210e-194
265.76,5.280e-2,8.698e-8,5.280e-2,,6.193e-108,2.210e-194
265.78,2.554e-1,8.673e-8,2.554e-1,,4.797e-109,2.209e-194
265.80,1.116e+0,8.648e-8,1.116e+0,,3.355e-110,2.208e-194
265.81,2.245e+0,8.636e-8,2.245e+0,,3.352e-110,2.207e-194
265.83,8.422e+0,8.611e-8,8.422e+0,,3.346e-110,2.206e-194
265.85,2.854e+1,8.586e-8,2.854e+1,,3.340e-110,2.205e-194
265.86,5.057e+1,8.573e-8,5.057e+1,,3.337e-110,2.204e-194
265.88,1.471e+2,8.548e-8,1.471e+2,,3.331e-110,2.203e-194
265.90,3.866e+2,8.523e-8,3.866e+2,,3.325e-110,2.202e-194
265.91,6.032e+2,8.511e-8,6.032e+2,,3.322e-110,2.202e-194
265.93,1.361e+3,8.486e-8,1.361e+3,,3.316e-110,2.201e-194
265.95,2.773e+3,8.461e-8,2.773e+3,,3.310e-110,2.200e-194
265.96,3.810e+3,8.448e-8,3.810e+3,,3.307e-110,2.199e-194
265.98,6.667e+3,8.423e-8,6.667e+3,,3.302e-110,2.198e-194
266.00,1.054e+4,8.398e-8,1.054e+4,,3.296e-110,2.197e-194
266.01,1.275e+4,8.386e-8,1.275e+4,,3.293e-110,2.197e-194
266.03,1.730e+4,8.361e-8,1.730e+4,,3.287e-110,2.196e-194
266.05,2.120e+4,8.336e-8,2.120e+4,,3.281e-110,2.195e-194
266.06,2.259e+4,8.323e-8,2.259e+4,,3.278e-110,2.194e-194
266.08,2.377e+4,8.298e-8,2.377e+4,,3.272e-110,2.193e-194
266.10,2.259e+4,8.273e-8,2.259e+4,,3.266e-110,2.192e-194
266.11,2.120e+4,8.261e-8,2.120e+4,,3.263e-110,2.192e-194
266.13,1.730e+4,8.236e-8,1.730e+4,,3.257e-110,2.191e-194
266.14,1.504e+4,8.223e-8,1.504e+4,,3.254e-110,2.190e-194
266.16,1.054e+4,8.198e-8,1.054e+4,,3.249e-110,2.189e-194
266.18,6.667e+3,8.173e-8,6.667e+3,,3.243e-110,2.188e-194
266.19,5.105e+3,8.161e-8,5.105e+3,,3.240e-110,2.188e-194
266.21,2.773e+3,8.136e-8,2.773e+3,,3.234e-110,2.187e-194
266.23,1.361e+3,8.111e-8,1.361e+3,,3.228e-110,2.186e-194
266.24,9.176e+2,8.098e-8,9.176e+2,,3.225e-110,2.185e-194
266.26,3.866e+2,8.073e-8,3.866e+2,,3.219e-110,2.184e-194
266.28,1.471e+2,8.048e-8,1.471e+2,,3.213e-110,2.183e-194
266.29,8.735e+1,8.036e-8,8.735e+1,,3.210e-110,2.182e-194
266.31,2.854e+1,8.011e-8,2.854e+1,,3.204e-110,2.181e-194
266.33,8.422e+0,7.986e-8,8.422e+0,,3.199e-110,2.180e-194
266.34,4.404e+0,7.973e-8,4.404e+0,,3.196e-110,2.180e-194
266.36,1.116e+0,7.948e-8,1.116e+0,,3.190e-110,2.179e-194
266.38,2.554e-1,7.923e-8,2.554e-1,,3.184e-110,2.178e-194
266.39,1.176e-1,7.911e-8,1.176e-1,,3.181e-110,2.177e-194
266.41,2.311e-2,7.886e-8,2.311e-2,,3.175e-110,2.176e-194
266.43,4.101e-3,7.861e-8,4.101e-3,,3.169e-110,2.175e-194
266.44,1.663e-3,7.848e-8,1.663e-3,,3.166e-110,2.175e-194
266.46,2.534e-4,7.823e-8,2.534e-4,,3.160e-110,2.174e-194
266.48,3.488e-5,7.798e-8,3.488e-5,,3.154e-110,2.173e-194
266.49,1.246e-5,7.786e-8,1.246e-5,,3.151e-110,2.172e-194
266.51,1.472e-6,7.761e-8,1.472e-6,,3.146e-110,2.171e-194
266.53,1.571e-7,7.736e-8,1.571e-7,,3.140e-110,2.170e-194
266.54,4.941e-8,7.723e-8,4.941e-8,,3.137e-110,2.170e-194
266.56,4.528e-9,7.698e-8,4.528e-9,,3.131e-110,2.169e-194
266.58,3.748e-10,7.673e-8,3.748e-10,,3.125e-110,2.168e-194
266.59,1.038e-10,7.661e-8,1.038e-10,,3.122e-110,2.167e-194
266.61,7.376e-12,7.636e-8,7.376e-12,,3.116e-110,2.166e-194
266.63,4.735e-13,7.611e-8,4.735e-13,,3.110e-110,2.165e-194
272.63,1.079e-9,1.079e-9,3.442e-10,,1.344e-110,1.858e-194
272.64,4.215e-9,4.215e-9,3.448e-10,,1.341e-110,1.858e-194
272.66,5.983e-8,5.983e-8,3.459e-10,,1.335e-110,1.857e-194
272.68,7.711e-7,7.711e-7,3.471e-10,,1.330e-110,1.856e-194
272.69,2.670e-6,2.670e-6,3.477e-10,,1.327e-110,1.855e-194
272.71,2.978e-5,2.978e-5,3.488e-10,,1.321e-110,1.854e-194
272.73,3.016e-4,3.016e-4,3.499e-10,,1.315e-110,1.853e-194
272.74,9.255e-4,9.255e-4,3.505e-10,,1.312e-110,1.853e-194
272.76,8.110e-3,8.110e-3,3.517e-10,,1.306e-110,1.852e-194
272.78,6.453e-2,6.453e-2,3.528e-10,,1.300e-110,1.851e-194
272.79,1.756e-1,1.756e-1,3.534e-10,,1.297e-110,1.850e-194
272.81,1.209e+0,1.209e+0,3.545e-10,,1.291e-110,1.849e-194
272.83,7.556e+0,7.556e+0,3.557e-10,,1.285e-110,1.848e-194
272.84,1.822e+1,1.822e+1,3.562e-10,,1.283e-110,1.848e-194
272.86,9.857e+1,9.857e+1,3.574e-10,,1.277e-110,1.847e-194
272.88,4.842e+2,4.842e+2,3.585e-10,,1.271e-110,1.845e-194
272.89,1.035e+3,1.035e+3,3.591e-10,,1.268e-110,1.845e-194
272.91,4.399e+3,4.399e+3,3.603e-10,,1.262e-110,1.844e-194
272.93,1.698e+4,1.698e+4,3.614e-10,,1.256e-110,1.843e-194
272.94,3.217e+4,3.217e+4,3.620e-10,,1.253e-110,1.842e-194
272.96,1.074e+5,1.074e+5,3.631e-10,,1.247e-110,1.841e-194
272.98,3.258e+5,3.258e+5,3.643e-10,,1.241e-110,1.840e-194
272.99,5.471e+5,5.471e+5,3.648e-10,,1.238e-110,1.840e-194
273.01,1.436e+6,1.436e+6,3.660e-10,,1.232e-110,1.839e-194
273.03,3.421e+6,3.421e+6,3.671e-10,,1.227e-110,1.838e-194
273.04,5.094e+6,5.094e+6,3.677e-10,,1.224e-110,1.837e-194
273.06,1.051e+7,1.051e+7,3.688e-10,,1.218e-110,1.836e-194
273.08,1.969e+7,1.969e+7,3.700e-10,,1.212e-110,1.835e-194
273.09,2.600e+7,2.600e+7,3.706e-10,,1.209e-110,1.835e-194
273.11,4.225e+7,4.225e+7,3.717e-10,,1.203e-110,1.834e-194
273.13,6.252e+7,6.252e+7,3.729e-10,,1.197e-110,1.833e-194
273.14,7.350e+7,7.350e+7,3.734e-10,,1.194e-110,1.832e-194
273.16,9.521e+7,9.521e+7,3.746e-10,,1.188e-110,1.831e-194
273.17,1.051e+8,1.051e+8,3.752e-10,,1.185e-110,1.831e-194
273.19,1.217e+8,1.217e+8,3.763e-10,,1.179e-110,1.830e-194
273.21,1.338e+8,1.338e+8,3.774e-10,,1.174e-110,1.829e-194
273.22,1.389e+8,1.389e+8,3.780e-10,,1.171e-110,1.828e-194
273.24,1.501e+8,1.501e+8,3.792e-10,,1.165e-110,1.827e-194
273.26,1.664e+8,1.664e+8,3.803e-10,,1.159e-110,1.826e-194
273.27,1.773e+8,1.773e+8,3.809e-10,,1.156e-110,1.826e-194
273.29,2.038e+8,2.038e+8,3.820e-10,,1.150e-110,1.825e-194
273.31,2.318e+8,2.318e+8,3.832e-10,,1.144e-110,1.824e-194
273.32,2.437e+8,2.437e+8,3.837e-10,,1.141e-110,1.823e-194
273.34,2.572e+8,2.572e+8,3.849e-10,,1.135e-110,1.822e-194
273.36,2.518e+8,2.518e+8,3.860e-10,,1.129e-110,1.821e-194
273.37,2.414e+8,2.414e+8,3.866e-10,,1.127e-110,1.820e-194
273.39,2.075e+8,2.075e+8,3.878e-10,,1.121e-110,1.819e-194
273.41,1.628e+8,1.628e+8,3.889e-10,,1.115e-110,1.818e-194
273.42,1.395e+8,1.395e+8,3.895e-10,,1.112e-110,1.818e-194
273.44,9.654e+7,9.654e+7,3.906e-10,,1.106e-110,1.817e-194
273.46,6.424e+7,6.424e+7,3.918e-10,,1.100e-110,1.816e-194
273.47,5.356e+7,5.356e+7,3.923e-10,,1.097e-110,1.815e-194
273.49,4.501e+7,4.501e+7,3.935e-10,,1.091e-110,1.814e-194
273.51,5.556e+7,5.556e+7,3.946e-10,,1.085e-110,1.813e-194
273.52,6.873e+7,6.873e+7,3.952e-10,,1.082e-110,1.813e-194
273.54,1.119e+8,1.119e+8,3.963e-10,,1.076e-110,1.812e-194
273.56,1.770e+8,1.770e+8,3.975e-10,,1.071e-110,1.811e-194
273.57,2.163e+8,2.163e+8,3.981e-10,,1.068e-110,1.810e-194
273.59,3.021e+8,3.021e+8,3.992e-10,,1.062e-110,1.809e-194
273.61,3.839e+8,3.839e+8,4.004e-10,,1.056e-110,1.808e-194
273.62,4.176e+8,4.176e+8,4.009e-10,,1.053e-110,1.808e-194
273.64,4.597e+8,4.597e+8,4.021e-10,,1.047e-110,1.807e-194
273.66,4.597e+8,4.597e+8,4.032e-10,,1.041e-110,1.806e-194
273.67,4.434e+8,4.434e+8,4.038e-10,,1.038e-110,1.805e-194
273.69,3.839e+8,3.839e+8,4.049e-10,,1.032e-110,1.804e-194
273.71,3.019e+8,3.019e+8,4.061e-10,,1.026e-110,1.803e-194
273.72,2.582e+8,2.582e+8,4.067e-10,,1.024e-110,1.803e-194
273.74,1.758e+8,1.758e+8,4.078e-10,,1.018e-110,1.802e-194
273.76,1.087e+8,1.087e+8,4.090e-10,,1.012e-110,1.800e-194
273.77,8.243e+7,8.243e+7,4.095e-10,,1.009e-110,1.800e-194
273.79,4.413e+7,4.413e+7,4.107e-10,,1.003e-110,1.799e-194
273.80,3.114e+7,3.114e+7,4.112e-10,,1.000e-110,1.798e-194
273.82,1.443e+7,1.443e+7,4.124e-10,,9.941e-111,1.797e-194
273.84,6.074e+6,6.074e+6,4.135e-10,,9.882e-111,1.796e-194
273.85,3.801e+6,3.801e+6,4.141e-10,,9.852e-111,1.796e-194
273.87,1.385e+6,1.385e+6,4.153e-10,,9.794e-111,1.795e-194
273.89,4.585e+5,4.585e+5,4.164e-10,,9.735e-111,1.794e-194
273.90,2.544e+5,2.544e+5,4.170e-10,,9.705e-111,1.793e-194
273.92,7.290e+4,7.290e+4,4.181e-10,,9.646e-111,1.792e-194
273.94,1.897e+4,1.897e+4,4.193e-10,,9.588e-111,1.791e-194
273.95,9.337e+3,9.337e+3,4.198e-10,,9.558e-111,1.791e-194
273.97,2.104e+3,2.104e+3,4.210e-10,,9.499e-111,1.790e-194
273.99,4.306e+2,4.306e+2,4.221e-10,,9.440e-111,1.789e-194
274.00,1.879e+2,1.879e+2,4.227e-10,,9.411e-111,1.788e-194
274.02,3.329e+1,3.329e+1,4.238e-10,,9.352e-111,1.787e-194
274.04,5.357e+0,5.357e+0,4.250e-10,,9.293e-111,1.786e-194
274.05,2.073e+0,2.073e+0,4.256e-10,,9.264e-111,1.786e-194
274.07,2.888e-1,2.888e-1,4.267e-10,,9.205e-111,1.785e-194
274.09,3.655e-2,3.655e-2,4.279e-10,,9.146e-111,1.784e-194
274.10,1.254e-2,1.254e-2,4.284e-10,,9.117e-111,1.783e-194
274.12,1.374e-3,1.374e-3,4.296e-10,,9.058e-111,1.782e-194
274.14,1.367e-4,1.367e-4,4.307e-10,,8.999e-111,1.781e-194
274.15,4.160e-5,4.160e-5,4.313e-10,,8.969e-111,1.781e-194
274.17,3.584e-6,3.584e-6,4.324e-10,,8.911e-111,1.780e-194
274.19,2.804e-7,2.804e-7,4.336e-10,,8.852e-111,1.779e-194
274.20,7.567e-8,7.567e-8,4.342e-10,,8.822e-111,1.778e-194
274.24,8.705e-111,7.509e-8,4.365e-10,,8.705e-111,1.776e-194
274.25,3.268e-110,7.494e-8,4.370e-10,,3.268e-110,1.775e-194
274.27,4.289e-109,7.465e-8,4.382e-10,,4.289e-109,1.774e-194
274.29,5.117e-108,7.435e-8,4.393e-10,,5.117e-108,1.773e-194
274.30,1.705e-107,7.421e-8,4.399e-10,,1.705e-107,1.773e-194
274.32,1.763e-106,7.391e-8,4.410e-10,,1.763e-106,1.772e-194
274.34,1.657e-105,7.362e-8,4.422e-10,,1.657e-105,1.771e-194
274.35,4.903e-105,7.347e-8,4.428e-10,,4.903e-105,1.770e-194
274.37,3.994e-104,7.318e-8,4.439e-10,,3.994e-104,1.769e-194
274.39,2.958e-103,7.289e-8,4.450e-10,,2.958e-103,1.768e-194
274.40,7.768e-103,7.274e-8,4.456e-10,,7.768e-103,1.768e-194
274.42,4.986e-102,7.245e-8,4.468e-10,,4.986e-102,1.767e-194
274.44,2.910e-101,7.215e-8,4.479e-10,,2.910e-101,1.766e-194
274.45,6.782e-101,7.201e-8,4.485e-10,,6.782e-101,1.765e-194
274.47,3.430e-100,7.171e-8,4.496e-10,,3.430e-100,1.764e-194
274.48,7.443e-100,7.157e-8,4.502e-10,,7.443e-100,1.764e-194
274.50,3.263e-99,7.127e-8,4.513e-10,,3.263e-99,1.763e-194
274.52,1.300e-98,7.098e-8,4.525e-10,,1.300e-98,1.762e-194
274.53,2.504e-98,7.083e-8,4.531e-10,,2.504e-98,1.761e-194
274.55,8.650e-98,7.054e-8,4.542e-10,,8.650e-98,1.760e-194
274.57,2.716e-97,7.025e-8,4.554e-10,,2.716e-97,1.759e-194
274.58,4.644e-97,7.010e-8,4.559e-10,,4.644e-97,1.759e-194
274.60,1.264e-96,6.981e-8,4.571e-10,,1.264e-96,1.758e-194
274.62,3.126e-96,6.951e-8,4.582e-10,,3.126e-96,1.757e-194
274.63,4.745e-96,6.937e-8,4.588e-10,,4.745e-96,1.756e-194
274.65,1.017e-95,6.907e-8,4.599e-10,,1.017e-95,1.755e-194
274.67,1.983e-95,6.878e-8,4.611e-10,,1.983e-95,1.754e-194
274.68,2.672e-95,6.863e-8,4.617e-10,,2.672e-95,1.753e-194
274.70,4.513e-95,6.834e-8,4.628e-10,,4.513e-95,1.752e-194
274.72,6.932e-95,6.805e-8,4.640e-10,,6.932e-95,1.751e-194
274.73,8.289e-95,6.790e-8,4.645e-10,,8.289e-95,1.751e-194
274.75,1.103e-94,6.761e-8,4.657e-10,,1.103e-94,1.750e-194
274.77,1.335e-94,6.731e-8,4.668e-10,,1.335e-94,1.749e-194
274.78,1.417e-94,6.717e-8,4.674e-10,,1.417e-94,1.748e-194
274.80,1.486e-94,6.687e-8,4.685e-10,,1.486e-94,1.747e-194
274.82,1.417e-94,6.658e-8,4.697e-10,,1.417e-94,1.746e-194
274.83,1.335e-94,6.643e-8,4.703e-10,,1.335e-94,1.746e-194
274.85,1.103e-94,6.614e-8,4.714e-10,,1.103e-94,1.745e-194
274.87,8.289e-95,6.585e-8,4.725e-10,,8.289e-95,1.744e-194
274.88,6.932e-95,6.570e-8,4.731e-10,,6.932e-95,1.743e-194
274.90,4.513e-95,6.541e-8,4.743e-10,,4.513e-95,1.742e-194
274.92,2.672e-95,6.511e-8,4.754e-10,,2.672e-95,1.741e-194
274.93,1.983e-95,6.497e-8,4.760e-10,,1.983e-95,1.741e-194
274.95,1.017e-95,6.467e-8,4.771e-10,,1.017e-95,1.740e-194
274.97,4.745e-96,6.438e-8,4.783e-10,,4.745e-96,1.739e-194
274.98,3.126e-96,6.423e-8,4.788e-10,,3.126e-96,1.738e-194
275.00,1.264e-96,6.394e-8,4.800e-10,,1.264e-96,1.737e-194
275.02,4.644e-97,6.365e-8,4.811e-10,,4.644e-97,1.736e-194
275.03,2.716e-97,6.350e-8,4.817e-10,,2.716e-97,1.736e-194
275.05,8.650e-98,6.321e-8,4.829e-10,,8.650e-98,1.735e-194
275.07,2.504e-98,6.291e-8,4.840e-10,,2.504e-98,1.734e-194
275.08,1.300e-98,6.277e-8,4.846e-10,,1.300e-98,1.733e-194
275.10,3.263e-99,6.247e-8,4.857e-10,,3.263e-99,1.732e-194
275.11,1.577e-99,6.233e-8,4.863e-10,,1.577e-99,1.731e-194
275.13,3.430e-100,6.203e-8,4.874e-10,,3.430e-100,1.730e-194
275.15,6.782e-101,6.174e-8,4.886e-10,,6.782e-101,1.729e-194
275.16,2.910e-101,6.159e-8,4.892e-10,,2.910e-101,1.729e-194
275.18,4.986e-102,6.130e-8,4.903e-10,,4.986e-102,1.728e-194
275.20,7.768e-103,6.101e-8,4.915e-10,,7.768e-103,1.727e-194
275.21,2.958e-103,6.086e-8,4.920e-10,,2.958e-103,1.726e-194
275.23,3.994e-104,6.057e-8,4.932e-10,,3.994e-104,1.725e-194
275.25,4.903e-105,6.027e-8,4.943e-10,,4.903e-105,1.724e-194
275.26,1.657e-105,6.013e-8,4.949e-10,,1.657e-105,1.724e-194
275.28,1.763e-106,5.983e-8,4.960e-10,,1.763e-106,1.723e-194
275.30,1.705e-107,5.954e-8,4.972e-10,,1.705e-107,1.722e-194
275.31,5.117e-108,5.939e-8,4.978e-10,,5.117e-108,1.721e-194
275.33,4.289e-109,5.910e-8,4.989e-10,,4.289e-109,1.720e-194
275.35,3.268e-110,5.881e-8,5.000e-10,,3.268e-110,1.719e-194
275.36,8.705e-111,5.866e-8,5.006e-10,,8.705e-111,1.719e-194
277.09,3.329e-8,3.329e-8,5.997e-10,,1.818e-110,1.630e-194
277.10,1.274e-7,1.274e-7,6.003e-10,,1.823e-110,1.630e-194
277.12,1.741e-6,1.741e-6,6.014e-10,,1.834e-110,1.629e-194
277.14,2.167e-5,2.167e-5,6.026e-10,,1.845e-110,1.628e-194
277.15,7.382e-5,7.382e-5,6.032e-10,,1.850e-110,1.627e-194
277.17,7.987e-4,7.987e-4,6.043e-10,,1.861e-110,1.626e-194
277.19,7.871e-3,7.871e-3,6.055e-10,,1.872e-110,1.625e-194
277.20,2.386e-2,2.386e-2,6.060e-10,,1.878e-110,1.625e-194
277.22,2.044e-1,2.044e-1,6.072e-10,,1.889e-110,1.624e-194
277.24,1.595e+0,1.595e+0,6.083e-10,,1.900e-110,1.623e-194
277.25,4.301e+0,4.301e+0,6.089e-10,,1.905e-110,1.622e-194
277.27,2.918e+1,2.918e+1,6.100e-10,,1.916e-110,1.621e-194
277.29,1.802e+2,1.802e+2,6.112e-10,,1.927e-110,1.620e-194
277.30,4.326e+2,4.326e+2,6.118e-10,,1.933e-110,1.619e-194
277.32,2.323e+3,2.323e+3,6.129e-10,,1.944e-110,1.618e-194
277.34,1.137e+4,1.137e+4,6.141e-10,,1.955e-110,1.617e-194
277.35,2.427e+4,2.427e+4,6.146e-10,,1.960e-110,1.617e-194
277.37,1.032e+5,1.032e+5,6.158e-10,,1.971e-110,1.616e-194
277.39,3.998e+5,3.998e+5,6.169e-10,,1.982e-110,1.615e-194
277.40,7.597e+5,7.597e+5,6.175e-10,,1.987e-110,1.614e-194
277.42,2.558e+6,2.558e+6,6.186e-10,,1.998e-110,1.613e-194
277.44,7.844e+6,7.844e+6,6.198e-10,,2.009e-110,1.612e-194
277.45,1.326e+7,1.326e+7,6.204e-10,,2.015e-110,1.612e-194
277.47,3.536e+7,3.536e+7,6.215e-10,,2.026e-110,1.611e-194
277.49,8.587e+7,8.587e+7,6.226e-10,,2.037e-110,1.610e-194
277.50,1.292e+8,1.292e+8,6.232e-10,,2.042e-110,1.609e-194
277.52,2.727e+8,2.727e+8,6.244e-10,,2.053e-110,1.608e-194
277.54,5.245e+8,5.245e+8,6.255e-10,,2.064e-110,1.607e-194
