Wavelength (nm),Sum(calc),Mg I (1.9e-1),Mg II (8.1e-1),Mg III (1.2e-4),Mg IV (8.7e-43),Mg V (2.7e-97)
203.67,1.811e-29,4.583e-7,,1.811e-29,4.175e-87,
203.69,1.874e-28,4.581e-7,,1.874e-28,4.173e-87,
203.70,5.648e-28,4.581e-7,,5.648e-28,4.172e-87,
203.72,4.507e-27,4.579e-7,,4.507e-27,4.169e-87,
203.74,3.025e-26,4.578e-7,,3.025e-26,4.167e-87,
203.75,7.346e-26,4.577e-7,,7.346e-26,4.165e-87,
203.77,3.803e-25,4.576e-7,,3.803e-25,4.163e-87,
203.79,1.656e-24,4.575e-7,,1.656e-24,4.161e-87,
203.80,3.239e-24,4.574e-7,,3.239e-24,4.159e-87,
203.82,1.088e-23,4.573e-7,,1.088e-23,4.157e-87,
203.84,3.073e-23,4.571e-7,,3.073e-23,4.154e-87,
203.85,4.841e-23,4.571e-7,,4.841e-23,4.153e-87,
203.87,1.055e-22,4.569e-7,,1.055e-22,4.151e-87,
203.89,1.933e-22,4.568e-7,,1.933e-22,4.148e-87,
203.90,2.453e-22,4.567e-7,,2.453e-22,4.147e-87,
203.92,3.467e-22,4.566e-7,,3.467e-22,4.145e-87,
203.94,4.123e-22,4.565e-7,,4.123e-22,4.142e-87,
203.95,4.213e-22,4.564e-7,,4.213e-22,4.141e-87,
203.97,3.864e-22,4.563e-7,,3.864e-22,4.138e-87,
203.99,2.980e-22,4.562e-7,,2.980e-22,4.136e-87,
204.00,2.453e-22,4.561e-7,,2.453e-22,4.135e-87,
204.02,1.459e-22,4.560e-7,,1.459e-22,4.132e-87,
204.04,7.303e-23,4.558e-7,,7.303e-23,4.130e-87,
204.05,4.841e-23,4.558e-7,,4.841e-23,4.129e-87,
204.07,1.869e-23,4.556e-7,,1.869e-23,4.126e-87,
204.09,6.066e-24,4.555e-7,,6.066e-24,4.124e-87,
204.10,3.239e-24,4.554e-7,,3.239e-24,4.123e-87,
204.12,8.110e-25,4.553e-7,,8.110e-25,4.120e-87,
204.14,1.708e-25,4.552e-7,,1.708e-25,4.118e-87,
204.15,7.346e-26,4.551e-7,,7.346e-26,4.116e-87,
204.17,1.193e-26,4.550e-7,,1.193e-26,4.114e-87,
204.18,4.507e-27,4.549e-7,,4.507e-27,4.113e-87,
204.20,5.648e-28,4.548e-7,,5.648e-28,4.110e-87,
204.22,5.952e-29,4.546e-7,,5.952e-29,4.108e-87,
204.23,1.811e-29,4.546e-7,,1.811e-29,4.107e-87,
204.25,1.472e-30,4.544e-7,,1.472e-30,4.104e-87,
204.27,1.006e-31,4.543e-7,,1.006e-31,4.102e-87,
204.28,2.466e-32,4.542e-7,,2.466e-32,4.100e-87,
204.30,1.300e-33,4.541e-7,,1.300e-33,4.098e-87,
204.32,5.768e-35,4.540e-7,,5.768e-35,4.096e-87,
204.33,1.138e-35,4.539e-7,,1.138e-35,4.094e-87,
204.35,3.894e-37,4.538e-7,,3.894e-37,4.092e-87,
204.37,1.121e-38,4.536e-7,,1.121e-38,4.089e-87,
204.38,1.781e-39,4.536e-7,,1.781e-39,4.088e-87,
205.03,2.075e-168,4.492e-7,,1.408e-38,4.009e-87,2.075e-168
205.05,7.457e-167,4.491e-7,,1.446e-38,4.006e-87,7.457e-167
205.06,4.193e-166,4.491e-7,,1.465e-38,4.005e-87,4.193e-166
205.08,1.167e-164,4.489e-7,,1.502e-38,4.002e-87,1.167e-164
205.10,2.737e-163,4.488e-7,,1.540e-38,4.000e-87,2.737e-163
205.11,1.244e-162,4.487e-7,,1.559e-38,3.999e-87,1.244e-162
205.13,1.597e-38,4.486e-7,,1.597e-38,3.996e-87,2.259e-161
205.15,5.254e-37,4.485e-7,,5.254e-37,3.994e-87,3.461e-160
205.16,2.827e-36,4.484e-7,,2.827e-36,3.993e-87,1.270e-159
205.18,7.203e-35,4.483e-7,,7.203e-35,3.990e-87,1.507e-158
205.20,1.548e-33,4.481e-7,,1.548e-33,3.988e-87,1.507e-157
205.21,6.730e-33,4.481e-7,,6.730e-33,3.986e-87,4.469e-157
205.23,1.120e-31,4.479e-7,,1.120e-31,3.984e-87,3.460e-156
205.25,1.572e-30,4.478e-7,,1.572e-30,3.982e-87,2.259e-155
205.26,5.523e-30,4.477e-7,,5.523e-30,3.980e-87,5.414e-155
205.28,6.002e-29,4.476e-7,,6.002e-29,3.978e-87,2.737e-154
205.30,5.501e-28,4.475e-7,,5.501e-28,3.975e-87,1.166e-153
205.31,1.562e-27,4.474e-7,,1.562e-27,3.974e-87,2.259e-153
205.33,1.109e-26,4.473e-7,,1.109e-26,3.972e-87,7.455e-153
205.35,6.637e-26,4.471e-7,,6.637e-26,3.969e-87,2.074e-152
205.36,1.523e-25,4.471e-7,,1.523e-25,3.968e-87,3.246e-152
205.38,7.061e-25,4.469e-7,,7.061e-25,3.966e-87,6.993e-152
205.40,2.760e-24,4.468e-7,,2.760e-24,3.963e-87,1.270e-151
205.41,5.119e-24,4.467e-7,,5.119e-24,3.962e-87,1.606e-151
205.43,1.550e-23,4.466e-7,,1.550e-23,3.959e-87,2.259e-151
205.44,2.530e-23,4.465e-7,,2.530e-23,3.958e-87,2.513e-151
205.46,5.931e-23,4.464e-7,,5.931e-23,3.956e-87,2.737e-151
205.48,1.173e-22,4.463e-7,,1.173e-22,3.953e-87,2.513e-151
205.49,1.547e-22,4.462e-7,,1.547e-22,3.952e-87,2.259e-151
205.51,2.368e-22,4.461e-7,,2.368e-22,3.950e-87,1.606e-151
205.53,3.058e-22,4.459e-7,,3.058e-22,3.947e-87,9.628e-152
205.54,3.260e-22,4.459e-7,,3.260e-22,3.946e-87,6.993e-152
205.56,3.260e-22,4.457e-7,,3.260e-22,3.944e-87,3.246e-152
205.58,2.749e-22,4.456e-7,,2.749e-22,3.941e-87,1.270e-152
205.59,2.368e-22,4.455e-7,,2.368e-22,3.940e-87,7.455e-153
205.61,1.547e-22,4.454e-7,,1.547e-22,3.937e-87,2.259e-153
205.63,8.519e-23,4.453e-7,,8.519e-23,3.935e-87,5.772e-154
205.64,5.931e-23,4.452e-7,,5.931e-23,3.934e-87,2.737e-154
205.66,2.530e-23,4.451e-7,,2.530e-23,3.931e-87,5.414e-155
205.68,9.099e-24,4.449e-7,,9.099e-24,3.929e-87,9.032e-156
205.69,5.119e-24,4.449e-7,,5.119e-24,3.928e-87,3.460e-156
205.71,1.426e-24,4.447e-7,,1.426e-24,3.925e-87,4.469e-157
205.73,3.350e-25,4.446e-7,,3.350e-25,3.923e-87,4.867e-158
205.74,1.523e-25,4.445e-7,,1.523e-25,3.921e-87,1.507e-158
205.76,2.771e-26,4.444e-7,,2.771e-26,3.919e-87,1.270e-159
205.78,4.252e-27,4.443e-7,,4.252e-27,3.917e-87,9.033e-161
205.79,1.562e-27,4.442e-7,,1.562e-27,3.915e-87,2.259e-161
205.81,1.856e-28,4.441e-7,,1.856e-28,3.913e-87,1.244e-162
205.83,1.860e-29,4.439e-7,,1.860e-29,3.910e-87,5.773e-164
205.84,5.523e-30,4.439e-7,,5.523e-30,3.909e-87,1.167e-164
205.86,4.286e-31,4.437e-7,,4.286e-31,3.907e-87,4.193e-166
205.88,2.805e-32,4.436e-7,,2.805e-32,3.904e-87,1.271e-167
205.89,6.730e-33,4.435e-7,,6.730e-33,3.903e-87,1.265e-167
205.91,3.411e-34,4.434e-7,,3.411e-34,3.901e-87,1.253e-167
205.93,1.458e-35,4.433e-7,,1.458e-35,3.898e-87,1.241e-167
205.94,2.827e-36,4.432e-7,,2.827e-36,3.897e-87,1.235e-167
205.96,9.357e-38,4.431e-7,,9.357e-38,3.895e-87,1.223e-167
206.06,1.939e-38,4.424e-7,,1.939e-38,3.882e-87,1.164e-167
206.07,1.166e-37,4.423e-7,,1.166e-37,3.881e-87,1.158e-167
206.09,3.716e-36,4.422e-7,,3.716e-36,3.879e-87,1.146e-167
206.11,1.000e-34,4.421e-7,,1.000e-34,3.876e-87,1.134e-167
206.12,4.871e-34,4.420e-7,,4.871e-34,3.875e-87,1.128e-167
206.14,1.018e-32,4.419e-7,,1.018e-32,3.872e-87,1.117e-167
206.16,1.796e-31,4.418e-7,,1.796e-31,3.870e-87,1.105e-167
206.17,7.083e-31,4.417e-7,,7.083e-31,3.869e-87,1.099e-167
206.19,9.704e-30,4.416e-7,,9.704e-30,3.866e-87,1.087e-167
206.21,1.123e-28,4.414e-7,,1.123e-28,3.864e-87,1.075e-167
206.22,3.585e-28,4.414e-7,,3.585e-28,3.863e-87,1.069e-167
206.24,3.220e-27,4.412e-7,,3.220e-27,3.860e-87,1.057e-167
206.26,2.443e-26,4.411e-7,,2.443e-26,3.858e-87,1.046e-167
206.27,6.316e-26,4.410e-7,,6.316e-26,3.857e-87,1.040e-167
206.29,3.719e-25,4.409e-7,,3.719e-25,3.854e-87,1.028e-167
206.31,1.850e-24,4.408e-7,,1.850e-24,3.852e-87,1.016e-167
206.32,3.872e-24,4.407e-7,,3.872e-24,3.850e-87,1.010e-167
206.34,1.495e-23,4.406e-7,,1.495e-23,3.848e-87,9.981e-168
206.36,4.876e-23,4.404e-7,,4.876e-23,3.845e-87,9.863e-168
206.37,8.264e-23,4.404e-7,,8.264e-23,3.844e-87,9.803e-168
206.39,2.092e-22,4.402e-7,,2.092e-22,3.842e-87,9.685e-168
206.41,4.473e-22,4.401e-7,,4.473e-22,3.839e-87,9.566e-168
206.42,6.138e-22,4.400e-7,,6.138e-22,3.838e-87,9.507e-168
206.44,1.019e-21,4.399e-7,,1.019e-21,3.836e-87,9.389e-168
206.46,1.428e-21,4.398e-7,,1.428e-21,3.833e-87,9.270e-168
206.47,1.587e-21,4.397e-7,,1.587e-21,3.832e-87,9.211e-168
206.49,1.727e-21,4.396e-7,,1.727e-21,3.830e-87,9.092e-168
206.51,1.587e-21,4.394e-7,,1.587e-21,3.827e-87,8.974e-168
206.52,1.428e-21,4.394e-7,,1.428e-21,3.826e-87,8.914e-168
206.54,1.019e-21,4.392e-7,,1.019e-21,3.823e-87,8.796e-168
206.56,6.138e-22,4.391e-7,,6.138e-22,3.821e-87,8.677e-168
206.57,4.473e-22,4.390e-7,,4.473e-22,3.820e-87,8.618e-168
206.59,2.092e-22,4.389e-7,,2.092e-22,3.817e-87,8.500e-168
206.61,8.264e-23,4.388e-7,,8.264e-23,3.815e-87,8.381e-168
206.62,4.876e-23,4.387e-7,,4.876e-23,3.814e-87,8.322e-168
206.64,1.495e-23,4.386e-7,,1.495e-23,3.811e-87,8.203e-168
206.66,3.872e-24,4.384e-7,,3.872e-24,3.809e-87,8.085e-168
206.67,1.850e-24,4.384e-7,,1.850e-24,3.807e-87,8.026e-168
206.69,3.719e-25,4.382e-7,,3.719e-25,3.805e-87,7.907e-168
206.71,6.316e-26,4.381e-7,,6.316e-26,3.803e-87,7.789e-168
206.72,2.443e-26,4.380e-7,,2.443e-26,3.801e-87,7.729e-168
206.74,3.220e-27,4.379e-7,,3.220e-27,3.799e-87,7.611e-168
206.75,1.097e-27,4.378e-7,,1.097e-27,3.798e-87,7.552e-168
206.77,1.123e-28,4.377e-7,,1.123e-28,3.795e-87,7.433e-168
206.79,9.704e-30,4.376e-7,,9.704e-30,3.793e-87,7.315e-168
206.80,2.678e-30,4.375e-7,,2.678e-30,3.792e-87,7.255e-168
206.82,1.796e-31,4.374e-7,,1.796e-31,3.789e-87,7.137e-168
206.84,1.018e-32,4.372e-7,,1.018e-32,3.787e-87,7.018e-168
206.85,2.274e-33,4.372e-7,,2.274e-33,3.785e-87,6.959e-168
206.87,1.000e-34,4.370e-7,,1.000e-34,3.783e-87,6.841e-168
206.89,3.716e-36,4.369e-7,,3.716e-36,3.780e-87,6.722e-168
206.90,6.723e-37,4.368e-7,,6.723e-37,3.779e-87,6.663e-168
207.97,3.223e-169,4.297e-7,,9.722e-38,3.648e-87,3.223e-169
207.98,1.955e-168,4.297e-7,,9.185e-38,3.647e-87,1.955e-168
208.00,6.353e-167,4.295e-7,,8.110e-38,3.644e-87,6.353e-167
208.01,3.403e-166,4.295e-7,,7.572e-38,3.643e-87,3.403e-166
208.03,8.625e-165,4.293e-7,,6.498e-38,3.641e-87,8.625e-165
208.05,1.852e-163,4.292e-7,,5.423e-38,3.638e-87,1.852e-163
208.06,8.063e-163,4.291e-7,,4.885e-38,3.637e-87,8.063e-163
208.08,1.350e-161,4.290e-7,,3.811e-38,3.635e-87,1.350e-161
208.10,1.915e-160,4.289e-7,,2.736e-38,3.632e-87,1.915e-160
208.11,6.779e-160,4.288e-7,,2.198e-38,3.631e-87,6.779e-160
208.13,7.499e-159,4.287e-7,,1.124e-38,3.628e-87,7.499e-159
208.15,4.868e-40,4.285e-7,,4.868e-40,3.626e-87,7.029e-158
208.16,2.944e-39,4.285e-7,,2.944e-39,3.625e-87,2.022e-157
208.18,9.509e-38,4.283e-7,,9.509e-38,3.622e-87,1.478e-156
208.20,2.603e-36,4.282e-7,,2.603e-36,3.620e-87,9.155e-156
208.21,1.280e-35,4.281e-7,,1.280e-35,3.619e-87,2.141e-155
208.23,2.734e-34,4.280e-7,,2.734e-34,3.616e-87,1.034e-154
208.25,4.948e-33,4.279e-7,,4.948e-33,3.614e-87,4.231e-154
208.26,1.979e-32,4.278e-7,,1.979e-32,3.613e-87,8.043e-154
208.28,2.794e-31,4.277e-7,,2.794e-31,3.610e-87,2.567e-153
208.30,3.344e-30,4.276e-7,,3.344e-30,3.608e-87,6.939e-153
208.31,1.087e-29,4.275e-7,,1.087e-29,3.606e-87,1.072e-152
208.33,1.015e-28,4.274e-7,,1.015e-28,3.604e-87,2.261e-152
208.35,8.033e-28,4.272e-7,,8.033e-28,3.602e-87,4.038e-152
208.36,2.124e-27,4.272e-7,,2.124e-27,3.600e-87,5.072e-152
208.38,1.311e-26,4.270e-7,,1.311e-26,3.598e-87,7.066e-152
208.40,6.860e-26,4.269e-7,,6.860e-26,3.595e-87,8.340e-152
208.41,1.475e-25,4.268e-7,,1.475e-25,3.594e-87,8.515e-152
208.43,6.020e-25,4.267e-7,,6.020e-25,3.592e-87,7.837e-152
208.45,2.083e-24,4.266e-7,,2.083e-24,3.589e-87,6.112e-152
208.46,3.641e-24,4.265e-7,,3.641e-24,3.588e-87,5.072e-152
208.48,9.826e-24,4.264e-7,,9.826e-24,3.586e-87,3.085e-152
208.50,2.248e-23,4.262e-7,,2.248e-23,3.583e-87,1.589e-152
208.51,3.195e-23,4.262e-7,,3.195e-23,3.582e-87,1.072e-152
208.53,5.701e-23,4.260e-7,,5.701e-23,3.579e-87,4.309e-153
208.55,8.623e-23,4.259e-7,,8.623e-23,3.577e-87,1.467e-153
208.56,9.966e-23,4.258e-7,,9.966e-23,3.576e-87,8.043e-154
208.58,1.176e-22,4.257e-7,,1.176e-22,3.573e-87,2.135e-154
208.60,1.176e-22,4.256e-7,,1.176e-22,3.571e-87,4.804e-155
208.61,1.105e-22,4.255e-7,,1.105e-22,3.570e-87,2.141e-155
208.63,8.623e-23,4.254e-7,,8.623e-23,3.567e-87,3.756e-156
208.64,7.158e-23,4.253e-7,,7.158e-23,3.566e-87,1.478e-156
208.66,4.357e-23,4.252e-7,,4.357e-23,3.564e-87,2.022e-157
208.68,2.248e-23,4.250e-7,,2.248e-23,3.561e-87,2.344e-158
208.69,1.517e-23,4.250e-7,,1.517e-23,3.560e-87,7.499e-159
208.71,6.106e-24,4.248e-7,,6.106e-24,3.557e-87,6.779e-160
208.73,2.083e-24,4.247e-7,,2.083e-24,3.555e-87,5.191e-161
208.74,1.143e-24,4.246e-7,,1.143e-24,3.554e-87,1.350e-161
208.76,3.042e-25,4.245e-7,,3.042e-25,3.551e-87,8.063e-163
208.78,6.860e-26,4.244e-7,,6.860e-26,3.549e-87,4.080e-164
208.79,3.062e-26,4.243e-7,,3.062e-26,3.548e-87,8.625e-165
208.81,5.387e-27,4.242e-7,,5.387e-27,3.545e-87,3.403e-166
208.83,8.033e-28,4.240e-7,,8.033e-28,3.543e-87,1.138e-167
208.84,2.915e-28,4.240e-7,,2.915e-28,3.541e-87,1.955e-168
208.86,3.395e-29,4.238e-7,,3.395e-29,3.539e-87,2.310e-168
208.88,3.822e-30,4.237e-7,,3.822e-30,3.537e-87,2.665e-168
208.89,2.732e-30,4.236e-7,,2.732e-30,3.535e-87,2.842e-168
208.91,2.066e-29,4.235e-7,,2.066e-29,3.533e-87,3.197e-168
208.93,2.060e-28,4.234e-7,,2.060e-28,3.530e-87,3.551e-168
208.94,6.128e-28,4.233e-7,,6.128e-28,3.529e-87,3.729e-168
208.96,4.791e-27,4.232e-7,,4.791e-27,3.527e-87,4.083e-168
208.98,3.178e-26,4.230e-7,,3.178e-26,3.524e-87,4.438e-168
208.99,7.695e-26,4.230e-7,,7.695e-26,3.523e-87,4.616e-168
209.01,3.988e-25,4.228e-7,,3.988e-25,3.521e-87,4.970e-168
209.03,1.753e-24,4.227e-7,,1.753e-24,3.518e-87,5.325e-168
209.04,3.456e-24,4.226e-7,,3.456e-24,3.517e-87,5.502e-168
209.06,1.187e-23,4.225e-7,,1.187e-23,3.514e-87,5.857e-168
209.08,3.458e-23,4.224e-7,,3.458e-23,3.512e-87,6.212e-168
209.09,5.549e-23,4.223e-7,,5.549e-23,3.511e-87,6.389e-168
209.11,1.263e-22,4.222e-7,,1.263e-22,3.508e-87,6.744e-168
209.13,2.440e-22,4.220e-7,,2.440e-22,3.506e-87,7.099e-168
209.14,3.187e-22,4.220e-7,,3.187e-22,3.505e-87,7.276e-168
209.16,4.809e-22,4.218e-7,,4.809e-22,3.502e-87,7.631e-168
209.18,6.155e-22,4.217e-7,,6.155e-22,3.500e-87,7.985e-168
209.19,6.547e-22,4.216e-7,,6.547e-22,3.499e-87,8.163e-168
209.21,6.547e-22,4.215e-7,,6.547e-22,3.496e-87,8.517e-168
209.23,5.554e-22,4.214e-7,,5.554e-22,3.494e-87,8.872e-168
209.24,4.809e-22,4.213e-7,,4.809e-22,3.492e-87,9.049e-168
209.26,3.187e-22,4.212e-7,,3.187e-22,3.490e-87,9.404e-168
209.27,2.440e-22,4.211e-7,,2.440e-22,3.489e-87,9.582e-168
209.29,1.263e-22,4.210e-7,,1.263e-22,3.486e-87,9.936e-168
209.31,5.549e-23,4.209e-7,,5.549e-23,3.484e-87,1.029e-167
209.32,3.458e-23,4.208e-7,,3.458e-23,3.483e-87,1.047e-167
209.34,1.187e-23,4.207e-7,,1.187e-23,3.480e-87,1.082e-167
209.36,3.456e-24,4.205e-7,,3.456e-24,3.478e-87,1.118e-167
209.37,1.753e-24,4.205e-7,,1.753e-24,3.476e-87,1.136e-167
209.39,3.988e-25,4.203e-7,,3.988e-25,3.474e-87,1.171e-167
209.41,7.695e-26,4.202e-7,,7.695e-26,3.472e-87,1.206e-167
209.42,3.178e-26,4.201e-7,,3.178e-26,3.470e-87,1.224e-167
209.44,4.791e-27,4.200e-7,,4.791e-27,3.468e-87,1.260e-167
209.46,6.128e-28,4.199e-7,,6.128e-28,3.465e-87,1.295e-167
209.47,2.062e-28,4.198e-7,,2.062e-28,3.464e-87,1.313e-167
209.49,2.266e-29,4.197e-7,,2.266e-29,3.462e-87,1.348e-167
209.51,2.399e-29,4.195e-7,,2.399e-29,3.459e-87,1.384e-167
209.52,6.899e-29,4.195e-7,,6.899e-29,3.458e-87,1.402e-167
209.54,5.746e-28,4.193e-7,,5.746e-28,3.456e-87,1.437e-167
209.56,4.091e-27,4.192e-7,,4.091e-27,3.453e-87,1.472e-167
209.57,1.027e-26,4.191e-7,,1.027e-26,3.452e-87,1.490e-167
209.59,5.721e-26,4.190e-7,,5.721e-26,3.450e-87,1.526e-167
209.61,2.706e-25,4.189e-7,,2.706e-25,3.447e-87,1.561e-167
209.62,5.536e-25,4.188e-7,,5.536e-25,3.446e-87,1.579e-167
209.64,2.049e-24,4.187e-7,,2.049e-24,3.443e-87,1.614e-167
209.66,6.440e-24,4.185e-7,,6.440e-24,3.441e-87,1.650e-167
209.67,1.074e-23,4.185e-7,,1.074e-23,3.440e-87,1.668e-167
209.69,2.640e-23,4.183e-7,,2.640e-23,3.437e-87,1.703e-167
209.71,5.513e-23,4.182e-7,,5.513e-23,3.435e-87,1.739e-167
209.72,7.491e-23,4.181e-7,,7.491e-23,3.434e-87,1.756e-167
209.74,1.224e-22,4.180e-7,,1.224e-22,3.431e-87,1.792e-167
209.76,1.697e-22,4.179e-7,,1.697e-22,3.429e-87,1.827e-167
209.77,1.880e-22,4.178e-7,,1.880e-22,3.427e-87,1.845e-167
209.79,2.040e-22,4.177e-7,,2.040e-22,3.425e-87,1.880e-167
209.81,1.880e-22,4.175e-7,,1.880e-22,3.423e-87,1.916e-167
209.82,1.697e-22,4.175e-7,,1.697e-22,3.421e-87,1.934e-167
209.84,1.224e-22,4.173e-7,,1.224e-22,3.419e-87,1.969e-167
209.86,7.491e-23,4.172e-7,,7.491e-23,3.416e-87,2.005e-167
209.87,5.513e-23,4.171e-7,,5.513e-23,3.415e-87,2.022e-167
209.89,2.640e-23,4.170e-7,,2.640e-23,3.413e-87,2.058e-167
