Wavelength (nm),Sum(calc),Mg I (2.3e-2),Mg II (9.8e-1),Mg III (1.4e-3),Mg IV (1.0e-40),Mg V (3.2e-94)
260.64,3.084e-155,9.660e-9,4.414e-11,7.721e-39,1.390e-92,3.084e-155
260.66,2.421e-154,9.645e-9,4.418e-11,7.477e-39,1.392e-92,2.421e-154
260.67,6.519e-154,9.637e-9,4.421e-11,7.354e-39,1.393e-92,6.519e-154
260.69,4.367e-153,9.621e-9,4.425e-11,7.109e-39,1.395e-92,4.367e-153
260.71,2.632e-152,9.605e-9,4.429e-11,6.865e-39,1.396e-92,2.632e-152
260.72,6.210e-152,9.597e-9,4.431e-11,6.742e-39,1.397e-92,6.210e-152
260.74,3.194e-151,9.581e-9,4.435e-11,6.497e-39,1.399e-92,3.194e-151
260.76,1.478e-150,9.565e-9,4.439e-11,6.253e-39,1.401e-92,1.478e-150
260.77,3.057e-150,9.557e-9,4.441e-11,6.130e-39,1.402e-92,3.057e-150
260.79,1.207e-149,9.541e-9,4.446e-11,5.885e-39,1.404e-92,1.207e-149
260.81,4.290e-149,9.525e-9,4.450e-11,5.640e-39,1.406e-92,4.290e-149
260.82,7.773e-149,9.517e-9,4.452e-11,5.518e-39,1.407e-92,7.773e-149
260.84,2.357e-148,9.501e-9,4.456e-11,5.273e-39,1.409e-92,2.357e-148
260.86,6.432e-148,9.485e-9,4.460e-11,5.028e-39,1.410e-92,6.432e-148
260.87,1.021e-147,9.477e-9,4.462e-11,4.906e-39,1.411e-92,1.021e-147
260.89,2.378e-147,9.461e-9,4.466e-11,4.661e-39,1.413e-92,2.378e-147
260.91,4.982e-147,9.445e-9,4.470e-11,4.416e-39,1.415e-92,4.982e-147
260.92,6.932e-147,9.437e-9,4.473e-11,4.294e-39,1.416e-92,6.932e-147
260.94,1.239e-146,9.421e-9,4.477e-11,4.049e-39,1.418e-92,1.239e-146
260.96,1.994e-146,9.405e-9,4.481e-11,3.804e-39,1.420e-92,1.994e-146
260.97,2.431e-146,9.397e-9,4.483e-11,3.682e-39,1.421e-92,2.431e-146
260.99,3.337e-146,9.381e-9,4.487e-11,3.437e-39,1.423e-92,3.337e-146
261.01,4.123e-146,9.365e-9,4.491e-11,3.192e-39,1.425e-92,4.123e-146
261.02,4.404e-146,9.357e-9,4.493e-11,3.070e-39,1.425e-92,4.404e-146
261.04,4.643e-146,9.341e-9,4.497e-11,2.825e-39,1.427e-92,4.643e-146
261.05,4.582e-146,9.333e-9,4.500e-11,2.703e-39,1.428e-92,4.582e-146
261.07,4.123e-146,9.317e-9,4.504e-11,2.458e-39,1.430e-92,4.123e-146
261.09,3.337e-146,9.301e-9,4.508e-11,2.213e-39,1.432e-92,3.337e-146
261.10,2.886e-146,9.293e-9,4.510e-11,2.091e-39,1.433e-92,2.886e-146
261.12,1.994e-146,9.277e-9,4.514e-11,1.846e-39,1.435e-92,1.994e-146
261.14,1.239e-146,9.261e-9,4.518e-11,1.601e-39,1.437e-92,1.239e-146
261.15,9.392e-147,9.253e-9,4.520e-11,1.479e-39,1.438e-92,9.392e-147
261.17,4.982e-147,9.237e-9,4.525e-11,1.234e-39,1.440e-92,4.982e-147
261.19,2.378e-147,9.221e-9,4.529e-11,9.891e-40,1.441e-92,2.378e-147
261.20,1.579e-147,9.213e-9,4.531e-11,8.667e-40,1.442e-92,1.579e-147
261.22,6.432e-148,9.197e-9,4.535e-11,6.219e-40,1.444e-92,6.432e-148
261.24,2.357e-148,9.181e-9,4.539e-11,3.770e-40,1.446e-92,2.357e-148
261.25,1.372e-148,9.173e-9,4.541e-11,2.546e-40,1.447e-92,1.372e-148
261.27,9.833e-42,9.157e-9,4.545e-11,9.833e-42,1.449e-92,4.290e-149
261.29,1.510e-40,9.141e-9,4.549e-11,1.510e-40,1.451e-92,1.207e-149
261.30,5.686e-40,9.133e-9,4.552e-11,5.686e-40,1.452e-92,6.155e-150
261.32,7.457e-39,9.117e-9,4.556e-11,7.457e-39,1.454e-92,1.478e-150
261.34,8.804e-38,9.101e-9,4.560e-11,8.804e-38,1.455e-92,3.194e-151
261.35,2.908e-37,9.093e-9,4.562e-11,2.908e-37,1.456e-92,1.427e-151
261.37,2.933e-36,9.077e-9,4.566e-11,2.933e-36,1.458e-92,2.632e-152
261.39,2.663e-35,9.061e-9,4.570e-11,2.663e-35,1.460e-92,4.367e-153
261.40,7.715e-35,9.053e-9,4.572e-11,7.715e-35,1.461e-92,1.710e-153
261.42,5.983e-34,9.038e-9,4.577e-11,5.983e-34,1.463e-92,2.421e-154
261.44,4.178e-33,9.022e-9,4.581e-11,4.178e-33,1.465e-92,3.084e-155
261.45,1.061e-32,9.014e-9,4.583e-11,1.061e-32,1.466e-92,1.058e-155
261.47,6.330e-32,8.998e-9,4.587e-11,6.330e-32,1.468e-92,1.150e-156
261.49,3.399e-31,8.982e-9,4.591e-11,3.399e-31,1.470e-92,1.125e-157
261.50,7.573e-31,8.974e-9,4.593e-11,7.573e-31,1.470e-92,3.383e-158
261.52,3.473e-30,8.958e-9,4.597e-11,3.473e-30,1.472e-92,2.825e-159
261.54,1.434e-29,8.942e-9,4.601e-11,1.434e-29,1.474e-92,2.122e-160
261.55,2.802e-29,8.934e-9,4.604e-11,2.802e-29,1.475e-92,5.589e-161
261.57,9.885e-29,8.918e-9,4.608e-11,9.885e-29,1.477e-92,3.583e-162
261.59,3.139e-28,8.902e-9,4.612e-11,3.139e-28,1.479e-92,3.582e-162
261.60,5.378e-28,8.894e-9,4.614e-11,5.378e-28,1.480e-92,3.581e-162
261.62,1.459e-27,8.878e-9,4.618e-11,1.459e-27,1.482e-92,3.579e-162
261.64,3.563e-27,8.862e-9,4.622e-11,3.563e-27,1.484e-92,3.578e-162
261.65,5.353e-27,8.854e-9,4.624e-11,5.353e-27,1.485e-92,3.577e-162
261.67,1.117e-26,8.838e-9,4.628e-11,1.117e-26,1.486e-92,3.576e-162
261.68,1.551e-26,8.830e-9,4.631e-11,1.551e-26,1.487e-92,3.575e-162
261.70,2.763e-26,8.814e-9,4.635e-11,2.763e-26,1.489e-92,3.573e-162
261.72,4.434e-26,8.798e-9,4.639e-11,4.434e-26,1.491e-92,3.572e-162
261.73,5.399e-26,8.790e-9,4.641e-11,5.399e-26,1.492e-92,3.571e-162
261.75,7.399e-26,8.774e-9,4.645e-11,7.399e-26,1.494e-92,3.570e-162
261.77,9.129e-26,8.758e-9,4.649e-11,9.129e-26,1.496e-92,3.568e-162
261.78,9.748e-26,8.750e-9,4.651e-11,9.748e-26,1.497e-92,3.567e-162
261.80,1.027e-25,8.734e-9,4.656e-11,1.027e-25,1.499e-92,3.566e-162
261.82,9.748e-26,8.718e-9,4.660e-11,9.748e-26,1.500e-92,3.564e-162
261.83,9.129e-26,8.710e-9,4.662e-11,9.129e-26,1.501e-92,3.563e-162
261.85,7.399e-26,8.694e-9,4.666e-11,7.399e-26,1.503e-92,3.562e-162
261.87,5.399e-26,8.678e-9,4.670e-11,5.399e-26,1.505e-92,3.560e-162
261.88,4.434e-26,8.670e-9,4.672e-11,4.434e-26,1.506e-92,3.560e-162
261.90,2.763e-26,8.654e-9,4.676e-11,2.763e-26,1.508e-92,3.558e-162
261.92,1.551e-26,8.638e-9,4.680e-11,1.551e-26,1.510e-92,3.557e-162
261.93,1.117e-26,8.630e-9,4.683e-11,1.117e-26,1.511e-92,3.556e-162
261.95,5.353e-27,8.614e-9,4.687e-11,5.353e-27,1.513e-92,3.554e-162
261.97,2.310e-27,8.598e-9,4.691e-11,2.310e-27,1.514e-92,3.553e-162
261.98,1.459e-27,8.590e-9,4.693e-11,1.459e-27,1.515e-92,3.552e-162
262.00,5.378e-28,8.574e-9,4.697e-11,5.378e-28,1.517e-92,3.551e-162
262.02,1.785e-28,8.558e-9,4.701e-11,1.785e-28,1.519e-92,3.549e-162
262.03,9.885e-29,8.550e-9,4.703e-11,9.885e-29,1.520e-92,3.548e-162
262.05,2.802e-29,8.534e-9,4.708e-11,2.802e-29,1.522e-92,3.547e-162
262.07,7.152e-30,8.518e-9,4.712e-11,7.152e-30,1.524e-92,3.545e-162
262.08,3.473e-30,8.510e-9,4.714e-11,3.473e-30,1.525e-92,3.545e-162
262.10,7.573e-31,8.494e-9,4.718e-11,7.573e-31,1.527e-92,3.543e-162
262.12,1.486e-31,8.478e-9,4.722e-11,1.486e-31,1.529e-92,3.542e-162
262.13,6.330e-32,8.470e-9,4.724e-11,6.330e-32,1.529e-92,3.541e-162
262.15,1.061e-32,8.454e-9,4.728e-11,1.061e-32,1.531e-92,3.539e-162
262.17,1.602e-33,8.438e-9,4.732e-11,1.602e-33,1.533e-92,3.538e-162
262.18,5.983e-34,8.431e-9,4.735e-11,5.983e-34,1.534e-92,3.537e-162
262.20,7.715e-35,8.415e-9,4.739e-11,7.715e-35,1.536e-92,3.536e-162
262.22,8.955e-36,8.399e-9,4.743e-11,8.955e-36,1.538e-92,3.534e-162
262.23,2.933e-36,8.391e-9,4.745e-11,2.933e-36,1.539e-92,3.533e-162
262.25,2.908e-37,8.375e-9,4.749e-11,2.908e-37,1.541e-92,3.532e-162
262.27,2.596e-38,8.359e-9,4.753e-11,2.596e-38,1.543e-92,3.530e-162
262.28,7.457e-39,8.351e-9,4.755e-11,7.457e-39,1.544e-92,3.529e-162
262.30,5.686e-40,8.335e-9,4.759e-11,5.686e-40,1.545e-92,3.528e-162
262.31,1.510e-40,8.327e-9,4.762e-11,1.510e-40,1.546e-92,3.527e-162
262.33,9.833e-42,8.311e-9,4.766e-11,9.833e-42,1.548e-92,3.526e-162
263.72,1.678e-92,7.201e-9,5.055e-11,,1.678e-92,3.421e-162
263.74,2.715e-91,7.185e-9,5.059e-11,,2.715e-91,3.419e-162
263.76,3.963e-90,7.169e-9,5.063e-11,,3.963e-90,3.418e-162
263.77,1.456e-89,7.161e-9,5.065e-11,,1.456e-89,3.417e-162
263.79,1.821e-88,7.145e-9,5.069e-11,,1.821e-88,3.415e-162
263.81,2.053e-87,7.129e-9,5.073e-11,,2.053e-87,3.414e-162
263.82,6.634e-87,7.121e-9,5.076e-11,,6.634e-87,3.413e-162
263.84,6.409e-86,7.105e-9,5.080e-11,,6.409e-86,3.412e-162
263.86,5.586e-85,7.089e-9,5.084e-11,,5.586e-85,3.410e-162
263.87,1.586e-84,7.081e-9,5.086e-11,,1.586e-84,3.409e-162
263.89,1.184e-83,7.065e-9,5.090e-11,,1.184e-83,3.408e-162
263.91,7.978e-83,7.049e-9,5.094e-11,,7.978e-83,3.406e-162
263.92,1.992e-82,7.041e-9,5.096e-11,,1.992e-82,3.406e-162
263.94,1.149e-81,7.025e-9,5.100e-11,,1.149e-81,3.404e-162
263.96,5.982e-81,7.009e-9,5.105e-11,,5.982e-81,3.402e-162
263.97,1.313e-80,7.001e-9,5.107e-11,,1.313e-80,3.402e-162
263.99,5.854e-80,6.985e-9,5.111e-11,,5.854e-80,3.400e-162
264.01,2.355e-79,6.969e-9,5.115e-11,,2.355e-79,3.399e-162
264.02,4.543e-79,6.961e-9,5.117e-11,,4.543e-79,3.398e-162
264.04,1.566e-78,6.945e-9,5.121e-11,,1.566e-78,3.396e-162
264.06,4.866e-78,6.929e-9,5.125e-11,,4.866e-78,3.395e-162
264.07,8.254e-78,6.921e-9,5.128e-11,,8.254e-78,3.394e-162
264.09,2.198e-77,6.905e-9,5.132e-11,,2.198e-77,3.393e-162
264.11,5.280e-77,6.889e-9,5.136e-11,,5.280e-77,3.391e-162
264.12,7.872e-77,6.881e-9,5.138e-11,,7.872e-77,3.390e-162
264.14,1.620e-76,6.865e-9,5.142e-11,,1.620e-76,3.389e-162
264.16,3.007e-76,6.849e-9,5.146e-11,,3.007e-76,3.387e-162
264.17,3.942e-76,6.841e-9,5.148e-11,,3.942e-76,3.387e-162
264.19,6.269e-76,6.825e-9,5.152e-11,,6.269e-76,3.385e-162
264.21,8.993e-76,6.809e-9,5.157e-11,,8.993e-76,3.384e-162
264.22,1.036e-75,6.801e-9,5.159e-11,,1.036e-75,3.383e-162
264.24,1.274e-75,6.785e-9,5.163e-11,,1.274e-75,3.381e-162
264.25,1.358e-75,6.777e-9,5.165e-11,,1.358e-75,3.381e-162
264.27,1.430e-75,6.761e-9,5.169e-11,,1.430e-75,3.379e-162
264.29,1.358e-75,6.745e-9,5.173e-11,,1.358e-75,3.378e-162
264.30,1.274e-75,6.737e-9,5.175e-11,,1.274e-75,3.377e-162
264.32,1.036e-75,6.721e-9,5.180e-11,,1.036e-75,3.375e-162
264.34,7.606e-76,6.705e-9,5.184e-11,,7.606e-76,3.374e-162
264.35,6.269e-76,6.697e-9,5.186e-11,,6.269e-76,3.373e-162
264.37,3.942e-76,6.681e-9,5.190e-11,,3.942e-76,3.371e-162
264.39,2.236e-76,6.665e-9,5.194e-11,,2.236e-76,3.370e-162
264.40,1.620e-76,6.657e-9,5.196e-11,,1.620e-76,3.369e-162
264.42,7.872e-77,6.641e-9,5.200e-11,,7.872e-77,3.368e-162
264.44,3.451e-77,6.626e-9,5.204e-11,,3.451e-77,3.366e-162
264.45,2.198e-77,6.618e-9,5.207e-11,,2.198e-77,3.365e-162
264.47,8.254e-78,6.602e-9,5.211e-11,,8.254e-78,3.364e-162
264.49,2.796e-78,6.586e-9,5.215e-11,,2.796e-78,3.362e-162
264.50,1.566e-78,6.578e-9,5.217e-11,,1.566e-78,3.362e-162
264.52,4.543e-79,6.562e-9,5.221e-11,,4.543e-79,3.360e-162
264.54,1.189e-79,6.546e-9,5.225e-11,,1.189e-79,3.359e-162
264.55,5.854e-80,6.538e-9,5.227e-11,,5.854e-80,3.358e-162
264.57,1.313e-80,6.522e-9,5.231e-11,,1.313e-80,3.356e-162
264.59,2.656e-81,6.506e-9,5.236e-11,,2.656e-81,3.355e-162
264.60,1.149e-81,6.498e-9,5.238e-11,,1.149e-81,3.354e-162
264.62,1.992e-82,6.482e-9,5.242e-11,,1.992e-82,3.353e-162
264.64,3.114e-83,6.466e-9,5.246e-11,,3.114e-83,3.351e-162
264.65,1.184e-83,6.458e-9,5.248e-11,,1.184e-83,3.350e-162
264.67,1.586e-84,6.442e-9,5.252e-11,,1.586e-84,3.349e-162
264.69,1.917e-85,6.426e-9,5.256e-11,,1.917e-85,3.347e-162
264.70,6.409e-86,6.418e-9,5.259e-11,,6.409e-86,3.347e-162
264.72,6.634e-87,6.402e-9,5.263e-11,,6.634e-87,3.345e-162
264.74,6.198e-88,6.386e-9,5.267e-11,,6.198e-88,3.344e-162
264.75,1.838e-88,6.378e-9,5.269e-11,,1.838e-88,3.343e-162
264.77,3.803e-89,6.362e-9,5.273e-11,,3.803e-89,3.341e-162
264.79,2.889e-88,6.346e-9,5.277e-11,,2.889e-88,3.340e-162
264.80,9.704e-88,6.338e-9,5.279e-11,,9.704e-88,3.339e-162
264.82,1.021e-86,6.322e-9,5.283e-11,,1.021e-86,3.337e-162
264.84,9.694e-86,6.306e-9,5.288e-11,,9.694e-86,3.336e-162
264.85,2.875e-85,6.298e-9,5.290e-11,,2.875e-85,3.335e-162
264.87,2.342e-84,6.282e-9,5.294e-11,,2.342e-84,3.334e-162
264.88,6.433e-84,6.274e-9,5.296e-11,,6.433e-84,3.333e-162
264.90,4.495e-83,6.258e-9,5.300e-11,,4.495e-83,3.331e-162
264.92,2.835e-82,6.242e-9,5.304e-11,,2.835e-82,3.330e-162
264.93,6.853e-82,6.234e-9,5.306e-11,,6.853e-82,3.329e-162
264.95,3.707e-81,6.218e-9,5.311e-11,,3.707e-81,3.328e-162
264.97,1.811e-80,6.202e-9,5.315e-11,,1.811e-80,3.326e-162
264.98,3.851e-80,6.194e-9,5.317e-11,,3.851e-80,3.325e-162
265.00,1.613e-79,6.178e-9,5.321e-11,,1.613e-79,3.324e-162
265.02,6.100e-79,6.162e-9,5.325e-11,,6.100e-79,3.322e-162
265.03,1.142e-78,6.154e-9,5.327e-11,,1.142e-78,3.322e-162
265.05,3.703e-78,6.138e-9,5.331e-11,,3.703e-78,3.320e-162
265.07,1.084e-77,6.122e-9,5.335e-11,,1.084e-77,3.319e-162
265.08,1.786e-77,6.114e-9,5.338e-11,,1.786e-77,3.318e-162
265.10,4.484e-77,6.098e-9,5.342e-11,,4.484e-77,3.316e-162
265.12,1.017e-76,6.082e-9,5.346e-11,,1.017e-76,3.315e-162
265.13,1.473e-76,6.074e-9,5.348e-11,,1.473e-76,3.314e-162
265.15,2.865e-76,6.058e-9,5.352e-11,,2.865e-76,3.313e-162
265.17,5.029e-76,6.042e-9,5.356e-11,,5.029e-76,3.311e-162
265.18,6.413e-76,6.034e-9,5.358e-11,,6.413e-76,3.310e-162
265.20,9.656e-76,6.019e-9,5.362e-11,,9.656e-76,3.309e-162
265.22,1.313e-75,6.003e-9,5.367e-11,,1.313e-75,3.307e-162
265.23,1.473e-75,5.995e-9,5.369e-11,,1.473e-75,3.306e-162
265.25,1.717e-75,5.979e-9,5.373e-11,,1.717e-75,3.305e-162
265.27,1.807e-75,5.963e-9,5.377e-11,,1.807e-75,3.303e-162
265.28,1.784e-75,5.955e-9,5.379e-11,,1.784e-75,3.303e-162
265.30,1.611e-75,5.939e-9,5.383e-11,,1.611e-75,3.301e-162
265.32,1.313e-75,5.923e-9,5.387e-11,,1.313e-75,3.300e-162
265.33,1.140e-75,5.915e-9,5.390e-11,,1.140e-75,3.299e-162
265.35,7.971e-76,5.899e-9,5.394e-11,,7.971e-76,3.297e-162
265.37,5.029e-76,5.883e-9,5.398e-11,,5.029e-76,3.296e-162
265.38,3.845e-76,5.875e-9,5.400e-11,,3.845e-76,3.295e-162
265.40,2.081e-76,5.859e-9,5.404e-11,,2.081e-76,3.294e-162
265.42,1.017e-76,5.843e-9,5.408e-11,,1.017e-76,3.292e-162
265.43,6.839e-77,5.835e-9,5.410e-11,,6.839e-77,3.291e-162
265.45,2.866e-77,5.819e-9,5.414e-11,,2.866e-77,3.290e-162
265.47,1.084e-77,5.803e-9,5.419e-11,,1.084e-77,3.288e-162
265.48,6.418e-78,5.795e-9,5.421e-11,,6.418e-78,3.288e-162
265.50,2.083e-78,5.779e-9,5.425e-11,,2.083e-78,3.286e-162
265.51,1.142e-78,5.771e-9,5.427e-11,,1.142e-78,3.285e-162
265.53,5.431e-11,5.755e-9,5.431e-11,,3.177e-79,3.284e-162
265.55,8.461e-10,5.739e-9,8.461e-10,,7.983e-80,3.282e-162
265.56,3.214e-9,5.731e-9,3.214e-9,,3.851e-80,3.282e-162
265.58,4.299e-8,5.715e-9,4.299e-8,,8.299e-81,3.280e-162
265.60,5.193e-7,5.699e-9,5.193e-7,,1.614e-81,3.279e-162
265.61,1.738e-6,5.691e-9,1.738e-6,,6.853e-82,3.278e-162
265.63,1.802e-5,5.675e-9,1.802e-5,,1.143e-82,3.276e-162
265.65,1.688e-4,5.659e-9,1.688e-4,,1.722e-83,3.275e-162
265.66,4.974e-4,5.651e-9,4.974e-4,,6.433e-84,3.274e-162
265.68,4.001e-3,5.635e-9,4.001e-3,,8.311e-85,3.272e-162
265.70,2.907e-2,5.619e-9,2.907e-2,,9.694e-86,3.271e-162
265.71,7.542e-2,5.611e-9,7.542e-2,,3.186e-86,3.270e-162
265.73,4.704e-1,5.595e-9,4.704e-1,,3.187e-87,3.269e-162
265.75,2.650e+0,5.579e-9,2.650e+0,,2.878e-88,3.267e-162
265.76,6.056e+0,5.571e-9,6.056e+0,,8.324e-89,3.266e-162
265.78,2.929e+1,5.555e-9,2.929e+1,,6.448e-90,3.265e-162
265.80,1.280e+2,5.539e-9,1.280e+2,,4.509e-91,3.263e-162
265.81,2.575e+2,5.531e-9,2.575e+2,,4.505e-91,3.263e-162
265.83,9.661e+2,5.515e-9,9.661e+2,,4.497e-91,3.261e-162
265.85,3.274e+3,5.499e-9,3.274e+3,,4.489e-91,3.260e-162
265.86,5.800e+3,5.491e-9,5.800e+3,,4.485e-91,3.259e-162
265.88,1.687e+4,5.475e-9,1.687e+4,,4.477e-91,3.257e-162
265.90,4.434e+4,5.459e-9,4.434e+4,,4.469e-91,3.256e-162
265.91,6.919e+4,5.451e-9,6.919e+4,,4.465e-91,3.255e-162
265.93,1.561e+5,5.435e-9,1.561e+5,,4.457e-91,3.254e-162
265.95,3.181e+5,5.419e-9,3.181e+5,,4.449e-91,3.252e-162
265.96,4.371e+5,5.412e-9,4.371e+5,,4.445e-91,3.251e-162
265.98,7.647e+5,5.396e-9,7.647e+5,,4.437e-91,3.250e-162
266.00,1.208e+6,5.380e-9,1.208e+6,,4.429e-91,3.248e-162
266.01,1.462e+6,5.372e-9,1.462e+6,,4.425e-91,3.248e-162
266.03,1.984e+6,5.356e-9,1.984e+6,,4.417e-91,3.246e-162
266.05,2.432e+6,5.340e-9,2.432e+6,,4.409e-91,3.244e-162
266.06,2.591e+6,5.332e-9,2.591e+6,,4.405e-91,3.244e-162
266.08,2.726e+6,5.316e-9,2.726e+6,,4.397e-91,3.242e-162
266.10,2.591e+6,5.300e-9,2.591e+6,,4.389e-91,3.241e-162
266.11,2.432e+6,5.292e-9,2.432e+6,,4.385e-91,3.240e-162
266.13,1.984e+6,5.276e-9,1.984e+6,,4.377e-91,3.238e-162
266.14,1.725e+6,5.268e-9,1.725e+6,,4.373e-91,3.238e-162
266.16,1.208e+6,5.252e-9,1.208e+6,,4.365e-91,3.236e-162
266.18,7.647e+5,5.236e-9,7.647e+5,,4.357e-91,3.235e-162
266.19,5.855e+5,5.228e-9,5.855e+5,,4.353e-91,3.234e-162
266.21,3.181e+5,5.212e-9,3.181e+5,,4.345e-91,3.232e-162
266.23,1.561e+5,5.196e-9,1.561e+5,,4.337e-91,3.231e-162
266.24,1.053e+5,5.188e-9,1.053e+5,,4.333e-91,3.230e-162
266.26,4.434e+4,5.172e-9,4.434e+4,,4.325e-91,3.229e-162
266.28,1.687e+4,5.156e-9,1.687e+4,,4.317e-91,3.227e-162
266.29,1.002e+4,5.148e-9,1.002e+4,,4.313e-91,3.226e-162
266.31,3.274e+3,5.132e-9,3.274e+3,,4.305e-91,3.225e-162
266.33,9.661e+2,5.116e-9,9.661e+2,,4.297e-91,3.223e-162
266.34,5.052e+2,5.108e-9,5.052e+2,,4.293e-91,3.223e-162
266.36,1.280e+2,5.092e-9,1.280e+2,,4.285e-91,3.221e-162
266.38,2.929e+1,5.076e-9,2.929e+1,,4.277e-91,3.220e-162
266.39,1.349e+1,5.068e-9,1.349e+1,,4.273e-91,3.219e-162
266.41,2.650e+0,5.052e-9,2.650e+0,,4.265e-91,3.217e-162
266.43,4.704e-1,5.036e-9,4.704e-1,,4.257e-91,3.216e-162
266.44,1.908e-1,5.028e-9,1.908e-1,,4.253e-91,3.215e-162
266.46,2.907e-2,5.012e-9,2.907e-2,,4.245e-91,3.213e-162
266.48,4.001e-3,4.996e-9,4.001e-3,,4.237e-91,3.212e-162
266.49,1.429e-3,4.988e-9,1.429e-3,,4.233e-91,3.211e-162
266.51,1.688e-4,4.972e-9,1.688e-4,,4.225e-91,3.210e-162
266.53,1.802e-5,4.956e-9,1.802e-5,,4.217e-91,3.208e-162
266.54,5.667e-6,4.948e-9,5.667e-6,,4.213e-91,3.207e-162
266.56,5.193e-7,4.932e-9,5.193e-7,,4.205e-91,3.206e-162
266.58,4.299e-8,4.916e-9,4.299e-8,,4.197e-91,3.204e-162
266.59,1.191e-8,4.908e-9,1.191e-8,,4.193e-91,3.204e-162
266.61,8.461e-10,4.892e-9,8.461e-10,,4.185e-91,3.202e-162
266.63,5.431e-11,4.876e-9,5.431e-11,,4.177e-91,3.201e-162
272.63,8.433e-11,8.433e-11,1.720e-8,,1.777e-91,2.747e-162
272.64,3.294e-10,3.294e-10,1.723e-8,,1.773e-91,2.746e-162
272.66,4.675e-9,4.675e-9,1.729e-8,,1.765e-91,2.745e-162
272.68,6.026e-8,6.026e-8,1.734e-8,,1.757e-91,2.743e-162
272.69,2.087e-7,2.087e-7,1.737e-8,,1.753e-91,2.743e-162
272.71,2.327e-6,2.327e-6,1.743e-8,,1.745e-91,2.741e-162
272.73,2.356e-5,2.356e-5,1.749e-8,,1.737e-91,2.740e-162
272.74,7.232e-5,7.232e-5,1.751e-8,,1.733e-91,2.739e-162
272.76,6.337e-4,6.337e-4,1.757e-8,,1.725e-91,2.737e-162
272.78,5.042e-3,5.042e-3,1.763e-8,,1.717e-91,2.736e-162
272.79,1.372e-2,1.372e-2,1.766e-8,,1.713e-91,2.735e-162
272.81,9.445e-2,9.445e-2,1.771e-8,,1.705e-91,2.733e-162
272.83,5.904e-1,5.904e-1,1.777e-8,,1.697e-91,2.732e-162
272.84,1.424e+0,1.424e+0,1.780e-8,,1.693e-91,2.731e-162
272.86,7.702e+0,7.702e+0,1.786e-8,,1.685e-91,2.730e-162
272.88,3.783e+1,3.783e+1,1.791e-8,,1.677e-91,2.728e-162
272.89,8.087e+1,8.087e+1,1.794e-8,,1.673e-91,2.727e-162
272.91,3.437e+2,3.437e+2,1.800e-8,,1.665e-91,2.726e-162
272.93,1.327e+3,1.327e+3,1.806e-8,,1.657e-91,2.724e-162
272.94,2.514e+3,2.514e+3,1.809e-8,,1.653e-91,2.724e-162
272.96,8.394e+3,8.394e+3,1.814e-8,,1.645e-91,2.722e-162
272.98,2.546e+4,2.546e+4,1.820e-8,,1.637e-91,2.721e-162
272.99,4.275e+4,4.275e+4,1.823e-8,,1.633e-91,2.720e-162
273.01,1.122e+5,1.122e+5,1.829e-8,,1.625e-91,2.718e-162
273.03,2.673e+5,2.673e+5,1.834e-8,,1.617e-91,2.717e-162
273.04,3.981e+5,3.981e+5,1.837e-8,,1.613e-91,2.716e-162
273.06,8.211e+5,8.211e+5,1.843e-8,,1.605e-91,2.715e-162
273.08,1.539e+6,1.539e+6,1.849e-8,,1.597e-91,2.713e-162
273.09,2.032e+6,2.032e+6,1.851e-8,,1.593e-91,2.712e-162
273.11,3.301e+6,3.301e+6,1.857e-8,,1.585e-91,2.711e-162
273.13,4.885e+6,4.885e+6,1.863e-8,,1.577e-91,2.709e-162
273.14,5.744e+6,5.744e+6,1.866e-8,,1.573e-91,2.709e-162
273.16,7.440e+6,7.440e+6,1.871e-8,,1.565e-91,2.707e-162
273.17,8.215e+6,8.215e+6,1.874e-8,,1.561e-91,2.706e-162
273.19,9.506e+6,9.506e+6,1.880e-8,,1.553e-91,2.705e-162
273.21,1.045e+7,1.045e+7,1.886e-8,,1.545e-91,2.703e-162
273.22,1.085e+7,1.085e+7,1.889e-8,,1.541e-91,2.702e-162
273.24,1.173e+7,1.173e+7,1.894e-8,,1.533e-91,2.701e-162
273.26,1.300e+7,1.300e+7,1.900e-8,,1.525e-91,2.699e-162
273.27,1.385e+7,1.385e+7,1.903e-8,,1.521e-91,2.699e-162
273.29,1.593e+7,1.593e+7,1.909e-8,,1.513e-91,2.697e-162
273.31,1.812e+7,1.812e+7,1.914e-8,,1.505e-91,2.696e-162
273.32,1.904e+7,1.904e+7,1.917e-8,,1.501e-91,2.695e-162
273.34,2.010e+7,2.010e+7,1.923e-8,,1.493e-91,2.693e-162
273.36,1.968e+7,1.968e+7,1.929e-8,,1.485e-91,2.692e-162
273.37,1.886e+7,1.886e+7,1.932e-8,,1.481e-91,2.691e-162
273.39,1.621e+7,1.621e+7,1.937e-8,,1.473e-91,2.690e-162
273.41,1.272e+7,1.272e+7,1.943e-8,,1.465e-91,2.688e-162
273.42,1.090e+7,1.090e+7,1.946e-8,,1.461e-91,2.687e-162
273.44,7.544e+6,7.544e+6,1.952e-8,,1.453e-91,2.686e-162
273.46,5.020e+6,5.020e+6,1.957e-8,,1.445e-91,2.684e-162
273.47,4.185e+6,4.185e+6,1.960e-8,,1.441e-91,2.684e-162
273.49,3.518e+6,3.518e+6,1.966e-8,,1.433e-91,2.682e-162
