Wavelength (nm),Sum(calc),Mg I (3.6e-3),Mg II (9.2e-1),Mg III (7.9e-2),Mg IV (4.1e-30),Mg V (1.3e-71)
249.08,1.233e-16,8.472e-9,5.714e-10,1.233e-16,4.856e-73,1.300e-127
249.10,9.773e-17,8.465e-9,5.725e-10,9.773e-17,4.863e-73,1.282e-127
249.12,6.899e-17,8.458e-9,5.736e-10,6.899e-17,4.870e-73,1.265e-127
249.13,5.550e-17,8.454e-9,5.741e-10,5.550e-17,4.873e-73,1.256e-127
249.15,3.292e-17,8.447e-9,5.752e-10,3.292e-17,4.880e-73,1.238e-127
249.17,1.738e-17,8.440e-9,5.763e-10,1.738e-17,4.887e-73,1.221e-127
249.18,1.209e-17,8.436e-9,5.768e-10,1.209e-17,4.891e-73,1.212e-127
249.20,5.367e-18,8.429e-9,5.779e-10,5.367e-18,4.898e-73,1.195e-127
249.22,2.120e-18,8.422e-9,5.790e-10,2.120e-18,4.905e-73,1.177e-127
249.23,1.276e-18,8.419e-9,5.796e-10,1.276e-18,4.908e-73,1.168e-127
249.25,4.236e-19,8.411e-9,5.806e-10,4.236e-19,4.915e-73,1.151e-127
249.27,1.252e-19,8.404e-9,5.817e-10,1.252e-19,4.922e-73,1.133e-127
249.28,6.517e-20,8.401e-9,5.823e-10,6.517e-20,4.926e-73,1.124e-127
249.30,1.619e-20,8.393e-9,5.833e-10,1.619e-20,4.933e-73,1.107e-127
249.32,3.579e-21,8.386e-9,5.844e-10,3.579e-21,4.940e-73,1.089e-127
249.33,1.611e-21,8.383e-9,5.850e-10,1.611e-21,4.943e-73,1.080e-127
249.35,2.994e-22,8.376e-9,5.861e-10,2.994e-22,4.950e-73,1.063e-127
249.37,4.953e-23,8.368e-9,5.871e-10,4.953e-23,4.957e-73,1.045e-127
249.38,1.929e-23,8.365e-9,5.877e-10,1.929e-23,4.961e-73,1.036e-127
249.40,2.681e-24,8.358e-9,5.888e-10,2.681e-24,4.968e-73,1.019e-127
249.42,3.318e-25,8.351e-9,5.899e-10,3.318e-25,4.975e-73,1.001e-127
249.43,1.117e-25,8.347e-9,5.904e-10,1.117e-25,4.978e-73,9.923e-128
249.45,1.162e-26,8.340e-9,5.915e-10,1.162e-26,4.985e-73,9.747e-128
249.47,1.076e-27,8.333e-9,5.926e-10,1.076e-27,4.992e-73,9.571e-128
249.48,3.134e-28,8.329e-9,5.931e-10,3.134e-28,4.996e-73,9.483e-128
249.50,2.438e-29,8.322e-9,5.942e-10,2.438e-29,5.003e-73,9.307e-128
249.52,1.689e-30,8.315e-9,5.953e-10,1.689e-30,5.010e-73,9.131e-128
249.53,4.256e-31,8.311e-9,5.958e-10,4.256e-31,5.013e-73,9.043e-128
249.55,2.477e-32,8.304e-9,5.969e-10,2.477e-32,5.020e-73,8.867e-128
250.23,2.887e-128,8.061e-9,6.338e-10,5.975e-31,5.258e-73,2.887e-128
250.24,1.261e-127,8.057e-9,6.344e-10,6.059e-31,5.262e-73,1.261e-127
250.26,2.208e-126,8.050e-9,6.354e-10,6.227e-31,5.269e-73,2.208e-126
250.28,3.448e-125,8.043e-9,6.365e-10,6.396e-31,5.276e-73,3.448e-125
250.29,1.305e-124,8.039e-9,6.371e-10,6.480e-31,5.279e-73,1.305e-124
250.31,1.717e-123,8.032e-9,6.382e-10,6.648e-31,5.286e-73,1.717e-123
250.33,2.013e-122,8.025e-9,6.392e-10,6.817e-31,5.293e-73,2.013e-122
250.34,6.605e-122,8.022e-9,6.398e-10,6.901e-31,5.297e-73,6.605e-122
250.36,6.524e-121,8.014e-9,6.409e-10,7.069e-31,5.304e-73,6.524e-121
250.38,5.747e-120,8.007e-9,6.420e-10,7.238e-31,5.311e-73,5.747e-120
250.39,1.634e-119,8.004e-9,6.425e-10,7.322e-31,5.314e-73,1.634e-119
250.41,1.212e-118,7.997e-9,6.436e-10,7.491e-31,5.321e-73,1.212e-118
250.43,8.019e-118,7.989e-9,6.447e-10,7.659e-31,5.328e-73,8.019e-118
250.44,1.976e-117,7.986e-9,6.452e-10,7.743e-31,5.332e-73,1.976e-117
250.46,1.101e-116,7.979e-9,6.463e-10,7.912e-31,5.339e-73,1.101e-116
250.48,5.470e-116,7.971e-9,6.474e-10,8.080e-31,5.346e-73,5.470e-116
250.49,1.168e-115,7.968e-9,6.479e-10,8.164e-31,5.349e-73,1.168e-115
250.51,4.888e-115,7.961e-9,6.490e-10,8.333e-31,5.356e-73,4.888e-115
250.53,1.824e-114,7.954e-9,6.501e-10,8.501e-31,5.363e-73,1.824e-114
250.54,3.376e-114,7.950e-9,6.506e-10,8.585e-31,5.367e-73,3.376e-114
250.56,1.061e-113,7.943e-9,6.517e-10,8.754e-31,5.374e-73,1.061e-113
250.58,2.973e-113,7.936e-9,6.528e-10,8.922e-31,5.381e-73,2.973e-113
250.59,4.769e-113,7.932e-9,6.534e-10,9.006e-31,5.384e-73,4.769e-113
250.61,1.126e-112,7.925e-9,6.544e-10,9.175e-31,5.391e-73,1.126e-112
250.63,2.369e-112,7.918e-9,6.555e-10,9.343e-31,5.398e-73,2.369e-112
250.64,3.293e-112,7.914e-9,6.561e-10,9.428e-31,5.402e-73,3.293e-112
250.66,5.838e-112,7.907e-9,6.571e-10,9.596e-31,5.409e-73,5.838e-112
250.68,9.230e-112,7.900e-9,6.582e-10,9.764e-31,5.416e-73,9.230e-112
250.69,1.112e-111,7.896e-9,6.588e-10,9.849e-31,5.419e-73,1.112e-111
250.71,1.480e-111,7.889e-9,6.599e-10,1.002e-30,5.426e-73,1.480e-111
250.73,1.758e-111,7.882e-9,6.609e-10,1.019e-30,5.433e-73,1.758e-111
250.74,1.835e-111,7.878e-9,6.615e-10,1.027e-30,5.437e-73,1.835e-111
250.76,1.835e-111,7.871e-9,6.626e-10,1.044e-30,5.444e-73,1.835e-111
250.78,1.636e-111,7.864e-9,6.637e-10,1.061e-30,5.451e-73,1.636e-111
250.79,1.480e-111,7.861e-9,6.642e-10,1.069e-30,5.454e-73,1.480e-111
250.81,1.112e-111,7.853e-9,6.653e-10,1.086e-30,5.461e-73,1.112e-111
250.82,9.230e-112,7.850e-9,6.658e-10,1.094e-30,5.465e-73,9.230e-112
250.84,5.838e-112,7.843e-9,6.669e-10,1.111e-30,5.472e-73,5.838e-112
250.86,3.293e-112,7.836e-9,6.680e-10,1.128e-30,5.479e-73,3.293e-112
250.87,2.369e-112,7.832e-9,6.685e-10,1.136e-30,5.482e-73,2.369e-112
250.89,1.126e-112,7.825e-9,6.696e-10,1.153e-30,5.489e-73,1.126e-112
250.91,4.769e-113,7.818e-9,6.707e-10,1.170e-30,5.496e-73,4.769e-113
250.92,2.973e-113,7.814e-9,6.713e-10,1.179e-30,5.500e-73,2.973e-113
250.94,1.061e-113,7.807e-9,6.723e-10,1.195e-30,5.507e-73,1.061e-113
250.96,3.376e-114,7.800e-9,6.734e-10,1.212e-30,5.514e-73,3.376e-114
250.97,1.824e-114,7.796e-9,6.740e-10,1.221e-30,5.517e-73,1.824e-114
250.99,4.888e-115,7.789e-9,6.751e-10,1.238e-30,5.524e-73,4.888e-115
251.01,1.168e-115,7.782e-9,6.761e-10,1.254e-30,5.531e-73,1.168e-115
251.02,5.470e-116,7.778e-9,6.767e-10,1.263e-30,5.535e-73,5.470e-116
251.04,1.101e-116,7.771e-9,6.778e-10,1.280e-30,5.542e-73,1.101e-116
251.06,1.976e-117,7.764e-9,6.789e-10,1.296e-30,5.549e-73,1.976e-117
251.07,8.019e-118,7.760e-9,6.794e-10,1.305e-30,5.552e-73,8.019e-118
251.09,1.212e-118,7.753e-9,6.805e-10,1.322e-30,5.559e-73,1.212e-118
251.11,1.634e-119,7.746e-9,6.816e-10,1.339e-30,5.566e-73,1.634e-119
251.12,5.747e-120,7.743e-9,6.821e-10,1.347e-30,5.570e-73,5.747e-120
251.14,6.524e-121,7.735e-9,6.832e-10,1.364e-30,5.577e-73,6.524e-121
251.16,6.605e-122,7.728e-9,6.843e-10,1.381e-30,5.584e-73,6.605e-122
251.17,2.013e-122,7.725e-9,6.848e-10,1.389e-30,5.587e-73,2.013e-122
251.19,1.717e-123,7.718e-9,6.859e-10,1.406e-30,5.594e-73,1.717e-123
251.21,1.305e-124,7.710e-9,6.870e-10,1.423e-30,5.601e-73,1.305e-124
251.22,3.448e-125,7.707e-9,6.875e-10,1.431e-30,5.605e-73,3.448e-125
251.24,2.208e-126,7.700e-9,6.886e-10,1.448e-30,5.612e-73,2.208e-126
251.26,1.261e-127,7.693e-9,6.897e-10,1.465e-30,5.619e-73,1.261e-127
252.40,2.425e-30,7.285e-9,7.516e-10,2.425e-30,6.018e-73,6.629e-128
252.42,4.278e-29,7.278e-9,7.527e-10,4.278e-29,6.025e-73,6.524e-128
252.43,1.722e-28,7.274e-9,7.532e-10,1.722e-28,6.028e-73,6.471e-128
252.45,2.566e-27,7.267e-9,7.543e-10,2.566e-27,6.035e-73,6.366e-128
252.47,3.417e-26,7.260e-9,7.554e-10,3.417e-26,6.042e-73,6.261e-128
252.48,1.195e-25,7.256e-9,7.559e-10,1.195e-25,6.046e-73,6.209e-128
252.50,1.344e-24,7.249e-9,7.570e-10,1.344e-24,6.053e-73,6.104e-128
252.52,1.350e-23,7.242e-9,7.581e-10,1.350e-23,6.060e-73,5.999e-128
252.53,4.104e-23,7.238e-9,7.586e-10,4.104e-23,6.063e-73,5.947e-128
252.55,3.483e-22,7.231e-9,7.597e-10,3.483e-22,6.070e-73,5.842e-128
252.57,2.641e-21,7.224e-9,7.608e-10,2.641e-21,6.077e-73,5.737e-128
252.58,6.974e-21,7.220e-9,7.613e-10,6.974e-21,6.081e-73,5.684e-128
252.60,4.467e-20,7.213e-9,7.624e-10,4.467e-20,6.088e-73,5.579e-128
252.62,2.557e-19,7.206e-9,7.635e-10,2.557e-19,6.095e-73,5.474e-128
252.63,5.864e-19,7.203e-9,7.641e-10,5.864e-19,6.098e-73,5.422e-128
252.65,2.835e-18,7.195e-9,7.651e-10,2.835e-18,6.105e-73,5.317e-128
252.67,1.225e-17,7.188e-9,7.662e-10,1.225e-17,6.112e-73,5.212e-128
252.68,2.440e-17,7.185e-9,7.668e-10,2.440e-17,6.116e-73,5.159e-128
252.70,8.904e-17,7.178e-9,7.678e-10,8.904e-17,6.123e-73,5.054e-128
252.72,2.903e-16,7.170e-9,7.689e-10,2.903e-16,6.130e-73,4.950e-128
252.73,5.025e-16,7.167e-9,7.695e-10,5.025e-16,6.133e-73,4.897e-128
252.75,1.384e-15,7.160e-9,7.706e-10,1.384e-15,6.140e-73,4.792e-128
252.76,2.202e-15,7.156e-9,7.711e-10,2.202e-15,6.144e-73,4.740e-128
252.78,5.121e-15,7.149e-9,7.722e-10,5.121e-15,6.151e-73,4.635e-128
252.80,1.064e-14,7.142e-9,7.733e-10,1.064e-14,6.158e-73,4.530e-128
252.81,1.471e-14,7.138e-9,7.738e-10,1.471e-14,6.161e-73,4.477e-128
252.83,2.582e-14,7.131e-9,7.749e-10,2.582e-14,6.168e-73,4.372e-128
252.85,4.051e-14,7.124e-9,7.760e-10,4.051e-14,6.175e-73,4.267e-128
252.86,4.864e-14,7.120e-9,7.765e-10,4.864e-14,6.179e-73,4.215e-128
252.88,6.445e-14,7.113e-9,7.776e-10,6.445e-14,6.186e-73,4.110e-128
252.90,7.630e-14,7.106e-9,7.787e-10,7.630e-14,6.193e-73,4.005e-128
252.91,7.959e-14,7.102e-9,7.792e-10,7.959e-14,6.196e-73,3.953e-128
252.93,7.959e-14,7.095e-9,7.803e-10,7.959e-14,6.203e-73,3.848e-128
252.95,7.112e-14,7.088e-9,7.814e-10,7.112e-14,6.210e-73,3.743e-128
252.96,6.445e-14,7.085e-9,7.820e-10,6.445e-14,6.214e-73,3.690e-128
252.98,4.864e-14,7.077e-9,7.830e-10,4.864e-14,6.221e-73,3.585e-128
253.00,3.280e-14,7.070e-9,7.841e-10,3.280e-14,6.228e-73,6.600e-127
253.01,2.582e-14,7.067e-9,7.847e-10,2.582e-14,6.231e-73,2.715e-126
253.03,1.471e-14,7.060e-9,7.858e-10,1.471e-14,6.238e-73,4.225e-125
253.05,7.487e-15,7.052e-9,7.868e-10,7.487e-15,6.245e-73,5.878e-124
253.06,5.121e-15,7.049e-9,7.874e-10,5.121e-15,6.249e-73,2.102e-123
253.08,2.202e-15,7.042e-9,7.885e-10,2.202e-15,6.256e-73,2.472e-122
253.10,8.457e-16,7.034e-9,7.896e-10,8.457e-16,6.263e-73,2.599e-121
253.11,5.025e-16,7.031e-9,7.901e-10,5.025e-16,6.266e-73,8.081e-121
253.13,1.631e-16,7.024e-9,7.912e-10,1.631e-16,6.273e-73,7.182e-120
253.15,4.727e-17,7.017e-9,7.923e-10,4.727e-17,6.280e-73,5.707e-119
253.16,2.440e-17,7.013e-9,7.928e-10,2.440e-17,6.284e-73,1.542e-118
253.18,5.976e-18,7.006e-9,7.939e-10,5.976e-18,6.291e-73,1.036e-117
253.20,1.308e-18,6.999e-9,7.950e-10,1.308e-18,6.298e-73,6.220e-117
253.21,5.864e-19,6.995e-9,7.955e-10,5.864e-19,6.301e-73,1.461e-116
253.23,1.084e-19,6.988e-9,7.966e-10,1.084e-19,6.308e-73,7.418e-116
253.25,1.790e-20,6.981e-9,7.977e-10,1.790e-20,6.315e-73,3.366e-115
253.26,6.974e-21,6.977e-9,7.982e-10,6.974e-21,6.319e-73,6.875e-115
253.28,9.728e-22,6.970e-9,7.993e-10,9.728e-22,6.326e-73,2.637e-114
253.30,1.213e-22,6.963e-9,8.004e-10,1.213e-22,6.333e-73,9.044e-114
253.31,4.104e-23,6.959e-9,8.010e-10,4.104e-23,6.336e-73,1.606e-113
253.33,4.321e-24,6.952e-9,8.020e-10,4.321e-24,6.343e-73,4.655e-113
253.35,4.065e-25,6.945e-9,8.031e-10,4.065e-25,6.350e-73,1.206e-112
253.36,1.195e-25,6.942e-9,8.037e-10,1.195e-25,6.354e-73,1.862e-112
253.38,9.497e-27,6.934e-9,8.047e-10,9.497e-27,6.361e-73,4.080e-112
253.39,2.566e-27,6.931e-9,8.053e-10,2.566e-27,6.364e-73,5.790e-112
253.41,1.722e-28,6.924e-9,8.064e-10,1.722e-28,6.371e-73,1.072e-111
253.43,1.033e-29,6.916e-9,8.075e-10,1.033e-29,6.378e-73,1.775e-111
253.44,2.190e-111,6.913e-9,8.080e-10,1.032e-29,6.382e-73,2.190e-111
253.46,3.065e-111,6.906e-9,8.091e-10,1.029e-29,6.389e-73,3.065e-111
253.48,3.835e-111,6.899e-9,8.102e-10,1.026e-29,6.396e-73,3.835e-111
253.49,4.113e-111,6.895e-9,8.107e-10,1.025e-29,6.399e-73,4.113e-111
253.51,4.350e-111,6.888e-9,8.118e-10,1.022e-29,6.406e-73,4.350e-111
253.53,4.113e-111,6.881e-9,8.129e-10,1.020e-29,6.413e-73,4.113e-111
253.54,3.835e-111,6.877e-9,8.134e-10,1.018e-29,6.417e-73,3.835e-111
253.56,3.065e-111,6.870e-9,8.145e-10,1.016e-29,6.424e-73,3.065e-111
253.58,2.190e-111,6.863e-9,8.156e-10,1.013e-29,6.431e-73,2.190e-111
253.59,1.775e-111,6.859e-9,8.161e-10,1.012e-29,6.434e-73,1.775e-111
253.61,1.072e-111,6.852e-9,8.172e-10,1.009e-29,6.441e-73,1.072e-111
253.63,5.790e-112,6.845e-9,8.183e-10,1.007e-29,6.448e-73,5.790e-112
253.64,4.080e-112,6.841e-9,8.189e-10,1.005e-29,6.452e-73,4.080e-112
253.66,1.862e-112,6.834e-9,8.199e-10,1.003e-29,6.459e-73,1.862e-112
253.68,7.600e-113,6.827e-9,8.210e-10,1.000e-29,6.466e-73,7.600e-113
253.69,4.655e-113,6.823e-9,8.216e-10,9.987e-30,6.469e-73,4.655e-113
253.71,1.606e-113,6.816e-9,8.227e-10,9.961e-30,6.476e-73,1.606e-113
253.73,4.953e-114,6.809e-9,8.237e-10,9.934e-30,6.483e-73,4.953e-114
253.74,2.637e-114,6.806e-9,8.243e-10,9.921e-30,6.487e-73,2.637e-114
253.76,6.875e-115,6.798e-9,8.254e-10,9.895e-30,6.494e-73,6.875e-115
253.78,1.602e-115,6.791e-9,8.265e-10,9.869e-30,6.501e-73,1.602e-115
253.79,7.418e-116,6.788e-9,8.270e-10,9.855e-30,6.504e-73,7.418e-116
253.81,1.461e-116,6.781e-9,8.281e-10,9.829e-30,6.511e-73,1.461e-116
253.83,2.574e-117,6.773e-9,8.292e-10,9.803e-30,6.518e-73,2.574e-117
253.84,1.036e-117,6.770e-9,8.297e-10,9.790e-30,6.522e-73,1.036e-117
253.86,1.542e-118,6.763e-9,8.308e-10,9.763e-30,6.529e-73,1.542e-118
253.88,2.053e-119,6.756e-9,8.319e-10,9.737e-30,6.536e-73,2.053e-119
253.89,7.182e-120,6.752e-9,8.324e-10,9.724e-30,6.539e-73,7.182e-120
253.91,8.081e-121,6.745e-9,8.335e-10,9.697e-30,6.546e-73,8.081e-121
253.93,8.129e-122,6.738e-9,8.346e-10,9.671e-30,6.553e-73,8.129e-122
253.94,2.472e-122,6.734e-9,8.351e-10,9.658e-30,6.557e-73,2.472e-122
253.96,2.102e-123,6.727e-9,8.362e-10,9.632e-30,6.564e-73,2.102e-123
253.98,1.598e-124,6.720e-9,8.373e-10,9.605e-30,6.571e-73,1.598e-124
253.99,4.225e-125,6.716e-9,8.379e-10,9.592e-30,6.574e-73,4.225e-125
254.01,2.715e-126,6.709e-9,8.389e-10,9.566e-30,6.581e-73,2.715e-126
254.02,6.600e-127,6.705e-9,8.395e-10,9.553e-30,6.585e-73,6.600e-127
260.51,6.456e-127,4.384e-9,1.192e-9,1.009e-30,8.857e-73,6.456e-127
260.52,2.584e-126,4.381e-9,1.192e-9,9.957e-31,8.860e-73,2.584e-126
260.54,3.823e-125,4.374e-9,1.193e-9,9.694e-31,8.867e-73,3.823e-125
260.56,5.089e-124,4.367e-9,1.194e-9,9.431e-31,8.874e-73,5.089e-124
260.57,1.785e-123,4.363e-9,1.195e-9,9.299e-31,8.878e-73,1.785e-123
260.59,2.028e-122,4.356e-9,1.196e-9,9.036e-31,8.885e-73,2.028e-122
260.61,2.073e-121,4.349e-9,1.197e-9,8.773e-31,8.892e-73,2.073e-121
260.62,6.369e-121,4.345e-9,1.198e-9,8.641e-31,8.895e-73,6.369e-121
260.64,5.557e-120,4.338e-9,1.199e-9,8.378e-31,8.902e-73,5.557e-120
260.66,4.361e-119,4.331e-9,1.200e-9,8.114e-31,8.909e-73,4.361e-119
260.67,1.174e-118,4.327e-9,1.200e-9,7.983e-31,8.913e-73,1.174e-118
260.69,7.867e-118,4.320e-9,1.201e-9,7.719e-31,8.920e-73,7.867e-118
260.71,4.742e-117,4.313e-9,1.203e-9,7.456e-31,8.927e-73,4.742e-117
260.72,1.119e-116,4.309e-9,1.203e-9,7.324e-31,8.930e-73,1.119e-116
260.74,5.755e-116,4.302e-9,1.204e-9,7.061e-31,8.937e-73,5.755e-116
260.76,2.663e-115,4.295e-9,1.205e-9,6.798e-31,8.944e-73,2.663e-115
260.77,5.507e-115,4.292e-9,1.206e-9,6.666e-31,8.948e-73,5.507e-115
260.79,2.175e-114,4.284e-9,1.207e-9,6.403e-31,8.955e-73,2.175e-114
260.81,7.729e-114,4.277e-9,1.208e-9,6.140e-31,8.962e-73,7.729e-114
260.82,1.400e-113,4.274e-9,1.208e-9,6.008e-31,8.965e-73,1.400e-113
260.84,4.247e-113,4.266e-9,1.210e-9,5.745e-31,8.972e-73,4.247e-113
260.86,1.159e-112,4.259e-9,1.211e-9,5.481e-31,8.979e-73,1.159e-112
260.87,1.840e-112,4.256e-9,1.211e-9,5.350e-31,8.983e-73,1.840e-112
260.89,4.284e-112,4.249e-9,1.212e-9,5.086e-31,8.990e-73,4.284e-112
260.91,8.976e-112,4.241e-9,1.213e-9,4.823e-31,8.997e-73,8.976e-112
260.92,1.249e-111,4.238e-9,1.214e-9,4.692e-31,9.000e-73,1.249e-111
260.94,2.233e-111,4.231e-9,1.215e-9,4.428e-31,9.007e-73,2.233e-111
260.96,3.592e-111,4.224e-9,1.216e-9,4.165e-31,9.014e-73,3.592e-111
260.97,4.379e-111,4.220e-9,1.217e-9,4.033e-31,9.018e-73,4.379e-111
260.99,6.013e-111,4.213e-9,1.218e-9,3.770e-31,9.025e-73,6.013e-111
261.01,7.428e-111,4.206e-9,1.219e-9,3.507e-31,9.032e-73,7.428e-111
261.02,7.935e-111,4.202e-9,1.219e-9,3.375e-31,9.035e-73,7.935e-111
261.04,8.365e-111,4.195e-9,1.220e-9,3.112e-31,9.042e-73,8.365e-111
261.05,8.256e-111,4.191e-9,1.221e-9,2.980e-31,9.046e-73,8.256e-111
261.07,7.428e-111,4.184e-9,1.222e-9,2.717e-31,9.053e-73,7.428e-111
261.09,6.013e-111,4.177e-9,1.223e-9,2.454e-31,9.060e-73,6.013e-111
261.10,5.200e-111,4.173e-9,1.224e-9,2.322e-31,9.063e-73,5.200e-111
261.12,3.592e-111,4.166e-9,1.225e-9,2.059e-31,9.070e-73,3.592e-111
261.14,2.233e-111,4.159e-9,1.226e-9,1.795e-31,9.077e-73,2.233e-111
261.15,1.692e-111,4.156e-9,1.226e-9,1.664e-31,9.081e-73,1.692e-111
261.17,8.976e-112,4.148e-9,1.227e-9,1.400e-31,9.088e-73,8.976e-112
261.19,4.284e-112,4.141e-9,1.229e-9,1.137e-31,9.095e-73,4.284e-112
261.20,2.845e-112,4.138e-9,1.229e-9,1.005e-31,9.098e-73,2.845e-112
261.22,1.159e-112,4.131e-9,1.230e-9,7.422e-32,9.105e-73,1.159e-112
261.24,4.247e-113,4.123e-9,1.231e-9,4.789e-32,9.112e-73,4.247e-113
261.25,2.471e-113,4.120e-9,1.232e-9,3.472e-32,9.116e-73,2.471e-113
261.27,8.396e-33,4.113e-9,1.233e-9,8.396e-33,9.123e-73,7.729e-114
261.29,1.289e-31,4.106e-9,1.234e-9,1.289e-31,9.130e-73,2.175e-114
261.30,4.855e-31,4.102e-9,1.235e-9,4.855e-31,9.133e-73,1.109e-114
261.32,6.367e-30,4.095e-9,1.236e-9,6.367e-30,9.140e-73,2.663e-115
261.34,7.518e-29,4.088e-9,1.237e-9,7.518e-29,9.147e-73,5.755e-116
261.35,2.483e-28,4.084e-9,1.237e-9,2.483e-28,9.151e-73,2.571e-116
261.37,2.504e-27,4.077e-9,1.238e-9,2.504e-27,9.158e-73,4.742e-117
261.39,2.274e-26,4.070e-9,1.239e-9,2.274e-26,9.165e-73,7.867e-118
261.40,6.587e-26,4.066e-9,1.240e-9,6.587e-26,9.168e-73,3.080e-118
261.42,5.109e-25,4.059e-9,1.241e-9,5.109e-25,9.175e-73,4.361e-119
261.44,3.567e-24,4.052e-9,1.242e-9,3.567e-24,9.182e-73,5.557e-120
261.45,9.062e-24,4.048e-9,1.243e-9,9.062e-24,9.186e-73,1.906e-120
261.47,5.405e-23,4.041e-9,1.244e-9,5.405e-23,9.193e-73,2.073e-121
261.49,2.902e-22,4.034e-9,1.245e-9,2.902e-22,9.200e-73,2.028e-122
261.50,6.466e-22,4.030e-9,1.245e-9,6.466e-22,9.203e-73,6.096e-123
261.52,2.966e-21,4.023e-9,1.246e-9,2.966e-21,9.210e-73,5.089e-124
261.54,1.225e-20,4.016e-9,1.248e-9,1.225e-20,9.217e-73,3.823e-125
261.55,2.393e-20,4.013e-9,1.248e-9,2.393e-20,9.221e-73,1.007e-125
261.57,8.440e-20,4.005e-9,1.249e-9,8.440e-20,9.228e-73,6.456e-127
261.59,2.680e-19,3.998e-9,1.250e-9,2.680e-19,9.235e-73,6.453e-127
261.60,4.592e-19,3.995e-9,1.251e-9,4.592e-19,9.238e-73,6.451e-127
261.62,1.246e-18,3.988e-9,1.252e-9,1.246e-18,9.245e-73,6.449e-127
261.64,3.042e-18,3.980e-9,1.253e-9,3.042e-18,9.252e-73,6.446e-127
261.65,4.571e-18,3.977e-9,1.254e-9,4.571e-18,9.256e-73,6.445e-127
261.67,9.536e-18,3.970e-9,1.255e-9,9.536e-18,9.263e-73,6.442e-127
261.68,1.324e-17,3.966e-9,1.255e-9,1.324e-17,9.266e-73,6.441e-127
261.70,2.360e-17,3.959e-9,1.256e-9,2.360e-17,9.273e-73,6.438e-127
261.72,3.786e-17,3.952e-9,1.257e-9,3.786e-17,9.280e-73,6.435e-127
261.73,4.610e-17,3.948e-9,1.258e-9,4.610e-17,9.284e-73,6.434e-127
261.75,6.318e-17,3.941e-9,1.259e-9,6.318e-17,9.291e-73,6.431e-127
261.77,7.795e-17,3.934e-9,1.260e-9,7.795e-17,9.298e-73,6.428e-127
261.78,8.324e-17,3.930e-9,1.261e-9,8.324e-17,9.301e-73,6.427e-127
261.80,8.772e-17,3.923e-9,1.262e-9,8.772e-17,9.308e-73,6.424e-127
261.82,8.324e-17,3.916e-9,1.263e-9,8.324e-17,9.315e-73,6.421e-127
261.83,7.795e-17,3.912e-9,1.263e-9,7.795e-17,9.319e-73,6.420e-127
261.85,6.318e-17,3.905e-9,1.264e-9,6.318e-17,9.326e-73,6.417e-127
261.87,4.610e-17,3.898e-9,1.265e-9,4.610e-17,9.333e-73,6.415e-127
261.88,3.786e-17,3.895e-9,1.266e-9,3.786e-17,9.336e-73,6.413e-127
261.90,2.360e-17,3.887e-9,1.267e-9,2.360e-17,9.343e-73,6.411e-127
261.92,1.324e-17,3.880e-9,1.268e-9,1.324e-17,9.350e-73,6.408e-127
261.93,9.536e-18,3.877e-9,1.269e-9,9.536e-18,9.354e-73,6.406e-127
261.95,4.571e-18,3.870e-9,1.270e-9,4.571e-18,9.361e-73,6.404e-127
261.97,1.973e-18,3.862e-9,1.271e-9,1.973e-18,9.368e-73,6.401e-127
261.98,1.246e-18,3.859e-9,1.271e-9,1.246e-18,9.371e-73,6.400e-127
262.00,4.592e-19,3.852e-9,1.273e-9,4.592e-19,9.378e-73,6.397e-127
262.02,1.524e-19,3.844e-9,1.274e-9,1.524e-19,9.385e-73,6.394e-127
262.03,8.440e-20,3.841e-9,1.274e-9,8.440e-20,9.389e-73,6.393e-127
262.05,2.393e-20,3.834e-9,1.275e-9,2.393e-20,9.396e-73,6.390e-127
262.07,6.107e-21,3.827e-9,1.276e-9,6.107e-21,9.403e-73,6.387e-127
262.08,2.966e-21,3.823e-9,1.277e-9,2.966e-21,9.406e-73,6.386e-127
262.10,6.466e-22,3.816e-9,1.278e-9,6.466e-22,9.413e-73,6.383e-127
262.12,1.269e-22,3.809e-9,1.279e-9,1.269e-22,9.420e-73,6.381e-127
262.13,5.405e-23,3.805e-9,1.280e-9,5.405e-23,9.424e-73,6.379e-127
262.15,9.062e-24,3.798e-9,1.281e-9,9.062e-24,9.431e-73,6.377e-127
262.17,1.368e-24,3.791e-9,1.282e-9,1.368e-24,9.438e-73,6.374e-127
262.18,5.109e-25,3.787e-9,1.282e-9,5.109e-25,9.441e-73,6.372e-127
262.20,6.587e-26,3.780e-9,1.283e-9,6.587e-26,9.448e-73,6.370e-127
262.22,7.646e-27,3.773e-9,1.284e-9,7.646e-27,9.455e-73,6.367e-127
262.23,2.504e-27,3.769e-9,1.285e-9,2.504e-27,9.459e-73,6.366e-127
262.25,2.483e-28,3.762e-9,1.286e-9,2.483e-28,9.466e-73,6.363e-127
262.27,2.217e-29,3.755e-9,1.287e-9,2.217e-29,9.473e-73,6.360e-127
262.28,6.367e-30,3.751e-9,1.288e-9,6.367e-30,9.476e-73,6.359e-127
262.30,4.855e-31,3.744e-9,1.289e-9,4.855e-31,9.483e-73,6.356e-127
262.31,1.289e-31,3.741e-9,1.289e-9,1.289e-31,9.487e-73,6.355e-127
262.33,8.396e-33,3.734e-9,1.290e-9,8.396e-33,9.494e-73,6.352e-127
