Wavelength (nm),Sum(calc),Mg I (2.8e-1),Mg II (7.2e-1),Mg III (6.2e-4),Mg IV (3.2e-34),Mg V (1.0e-77)
253.77,2.625e-121,3.126e-6,6.441e-10,3.187e-31,5.067e-77,2.625e-121
253.79,5.785e-122,3.122e-6,6.449e-10,3.179e-31,5.072e-77,5.785e-122
253.81,1.140e-122,3.119e-6,6.458e-10,3.170e-31,5.078e-77,1.140e-122
253.82,4.851e-123,3.117e-6,6.462e-10,3.166e-31,5.080e-77,4.851e-123
253.84,8.078e-124,3.114e-6,6.470e-10,3.157e-31,5.086e-77,8.078e-124
253.86,1.203e-124,3.111e-6,6.479e-10,3.149e-31,5.091e-77,1.203e-124
253.87,4.450e-125,3.109e-6,6.483e-10,3.145e-31,5.094e-77,4.450e-125
253.89,5.601e-126,3.106e-6,6.491e-10,3.136e-31,5.100e-77,5.601e-126
253.90,1.905e-126,3.104e-6,6.496e-10,3.132e-31,5.102e-77,1.905e-126
253.92,2.027e-127,3.101e-6,6.504e-10,3.123e-31,5.108e-77,2.027e-127
253.94,1.928e-128,3.098e-6,6.513e-10,3.115e-31,5.113e-77,1.928e-128
253.95,5.701e-129,3.096e-6,6.517e-10,3.111e-31,5.116e-77,5.701e-129
253.97,4.584e-130,3.093e-6,6.525e-10,3.102e-31,5.121e-77,4.584e-130
253.99,3.295e-131,3.089e-6,6.534e-10,3.094e-31,5.127e-77,3.295e-131
254.00,8.471e-132,3.088e-6,6.538e-10,3.089e-31,5.130e-77,8.471e-132
254.02,5.147e-133,3.084e-6,6.546e-10,3.081e-31,5.135e-77,5.147e-133
254.04,2.796e-134,3.081e-6,6.555e-10,3.072e-31,5.140e-77,2.796e-134
260.50,1.225e-133,2.016e-6,9.289e-10,3.278e-32,6.904e-77,1.225e-133
260.52,2.015e-132,2.013e-6,9.297e-10,3.193e-32,6.909e-77,2.015e-132
260.54,2.981e-131,2.010e-6,9.306e-10,3.108e-32,6.915e-77,2.981e-131
260.55,1.102e-130,2.008e-6,9.310e-10,3.066e-32,6.918e-77,1.102e-130
260.57,1.392e-129,2.005e-6,9.318e-10,2.981e-32,6.923e-77,1.392e-129
260.59,1.581e-128,2.002e-6,9.327e-10,2.896e-32,6.928e-77,1.581e-128
260.60,5.123e-128,2.000e-6,9.331e-10,2.853e-32,6.931e-77,5.123e-128
260.62,4.967e-127,1.997e-6,9.339e-10,2.768e-32,6.937e-77,4.967e-127
260.64,4.333e-126,1.993e-6,9.348e-10,2.683e-32,6.942e-77,4.333e-126
260.65,1.230e-125,1.992e-6,9.352e-10,2.641e-32,6.945e-77,1.230e-125
260.67,9.159e-125,1.988e-6,9.361e-10,2.556e-32,6.950e-77,9.159e-125
260.69,6.135e-124,1.985e-6,9.369e-10,2.471e-32,6.956e-77,6.135e-124
260.70,1.526e-123,1.983e-6,9.373e-10,2.428e-32,6.958e-77,1.526e-123
260.72,8.725e-123,1.980e-6,9.382e-10,2.343e-32,6.964e-77,8.725e-123
260.74,4.488e-122,1.977e-6,9.390e-10,2.258e-32,6.969e-77,4.488e-122
260.75,9.783e-122,1.975e-6,9.394e-10,2.216e-32,6.972e-77,9.783e-122
260.77,4.294e-121,1.972e-6,9.403e-10,2.131e-32,6.978e-77,4.294e-121
260.79,1.696e-120,1.969e-6,9.411e-10,2.046e-32,6.983e-77,1.696e-120
260.80,3.240e-120,1.967e-6,9.416e-10,2.003e-32,6.986e-77,3.240e-120
260.82,1.092e-119,1.964e-6,9.424e-10,1.918e-32,6.991e-77,1.092e-119
260.84,3.312e-119,1.960e-6,9.433e-10,1.833e-32,6.997e-77,3.312e-119
260.85,5.543e-119,1.959e-6,9.437e-10,1.791e-32,6.999e-77,5.543e-119
260.87,1.435e-118,1.955e-6,9.445e-10,1.706e-32,7.005e-77,1.435e-118
260.89,3.341e-118,1.952e-6,9.454e-10,1.621e-32,7.010e-77,3.341e-118
260.90,4.900e-118,1.950e-6,9.458e-10,1.579e-32,7.013e-77,4.900e-118
260.92,9.739e-118,1.947e-6,9.466e-10,1.494e-32,7.019e-77,9.739e-118
260.94,1.741e-117,1.944e-6,9.475e-10,1.409e-32,7.024e-77,1.741e-117
260.95,2.238e-117,1.942e-6,9.479e-10,1.366e-32,7.027e-77,2.238e-117
260.97,3.415e-117,1.939e-6,9.488e-10,1.281e-32,7.032e-77,3.415e-117
260.99,4.689e-117,1.936e-6,9.496e-10,1.196e-32,7.038e-77,4.689e-117
261.00,5.281e-117,1.934e-6,9.500e-10,1.154e-32,7.040e-77,5.281e-117
261.02,6.188e-117,1.931e-6,9.509e-10,1.069e-32,7.046e-77,6.188e-117
261.03,6.438e-117,1.929e-6,9.513e-10,1.026e-32,7.049e-77,6.438e-117
261.05,6.438e-117,1.926e-6,9.521e-10,9.413e-33,7.054e-77,6.438e-117
261.07,5.792e-117,1.922e-6,9.530e-10,8.563e-33,7.059e-77,5.792e-117
261.08,5.281e-117,1.921e-6,9.534e-10,8.138e-33,7.062e-77,5.281e-117
261.10,4.055e-117,1.917e-6,9.543e-10,7.288e-33,7.068e-77,4.055e-117
261.12,2.801e-117,1.914e-6,9.551e-10,6.439e-33,7.073e-77,2.801e-117
261.13,2.238e-117,1.913e-6,9.555e-10,6.014e-33,7.076e-77,2.238e-117
261.15,1.320e-117,1.909e-6,9.564e-10,5.164e-33,7.081e-77,1.320e-117
261.17,7.000e-118,1.906e-6,9.572e-10,4.314e-33,7.087e-77,7.000e-118
261.18,4.900e-118,1.904e-6,9.576e-10,3.889e-33,7.089e-77,4.900e-118
261.20,2.218e-118,1.901e-6,9.585e-10,3.040e-33,7.095e-77,2.218e-118
261.22,9.037e-119,1.898e-6,9.593e-10,2.190e-33,7.100e-77,9.037e-119
261.23,5.543e-119,1.896e-6,9.598e-10,1.765e-33,7.103e-77,5.543e-119
261.25,1.927e-119,1.893e-6,9.606e-10,9.152e-34,7.109e-77,1.927e-119
261.27,6.547e-35,1.889e-6,9.614e-10,6.547e-35,7.114e-77,6.027e-120
261.28,2.599e-34,1.888e-6,9.619e-10,2.599e-34,7.117e-77,3.240e-120
261.30,3.786e-33,1.884e-6,9.627e-10,3.786e-33,7.122e-77,8.648e-121
261.32,4.965e-32,1.881e-6,9.636e-10,4.965e-32,7.128e-77,2.077e-121
261.33,1.729e-31,1.880e-6,9.640e-10,1.729e-31,7.130e-77,9.783e-122
261.35,1.937e-30,1.876e-6,9.648e-10,1.937e-30,7.136e-77,2.005e-122
261.37,1.953e-29,1.873e-6,9.657e-10,1.953e-29,7.141e-77,3.698e-123
261.38,5.963e-29,1.871e-6,9.661e-10,5.963e-29,7.144e-77,1.526e-123
261.40,5.137e-28,1.868e-6,9.669e-10,5.137e-28,7.150e-77,2.402e-124
261.42,3.984e-27,1.865e-6,9.678e-10,3.984e-27,7.155e-77,3.401e-125
261.43,1.067e-26,1.863e-6,9.682e-10,1.067e-26,7.158e-77,1.230e-125
261.45,7.067e-26,1.860e-6,9.691e-10,7.067e-26,7.163e-77,1.487e-126
261.47,4.215e-25,1.856e-6,9.699e-10,4.215e-25,7.169e-77,1.616e-127
261.48,9.897e-25,1.855e-6,9.703e-10,9.897e-25,7.171e-77,5.123e-128
261.50,5.042e-24,1.852e-6,9.712e-10,5.042e-24,7.177e-77,4.753e-129
261.52,2.313e-23,1.848e-6,9.720e-10,2.313e-23,7.182e-77,3.969e-130
261.53,4.762e-23,1.847e-6,9.725e-10,4.762e-23,7.185e-77,1.102e-130
261.55,1.866e-22,1.843e-6,9.733e-10,1.866e-22,7.190e-77,7.853e-132
261.57,6.582e-22,1.840e-6,9.741e-10,6.582e-22,7.196e-77,5.034e-133
261.58,1.188e-21,1.838e-6,9.746e-10,1.188e-21,7.199e-77,5.033e-133
261.60,3.581e-21,1.835e-6,9.754e-10,3.581e-21,7.204e-77,5.031e-133
261.62,9.715e-21,1.832e-6,9.763e-10,9.715e-21,7.210e-77,5.029e-133
261.63,1.538e-20,1.830e-6,9.767e-10,1.538e-20,7.212e-77,5.028e-133
261.65,3.564e-20,1.827e-6,9.775e-10,3.564e-20,7.218e-77,5.026e-133
261.66,5.216e-20,1.825e-6,9.780e-10,5.216e-20,7.220e-77,5.025e-133
261.68,1.033e-19,1.822e-6,9.788e-10,1.033e-19,7.226e-77,5.023e-133
261.70,1.840e-19,1.819e-6,9.796e-10,1.840e-19,7.231e-77,5.020e-133
261.71,2.362e-19,1.817e-6,9.801e-10,2.362e-19,7.234e-77,5.019e-133
261.73,3.595e-19,1.814e-6,9.809e-10,3.595e-19,7.240e-77,5.017e-133
261.75,4.927e-19,1.810e-6,9.818e-10,4.927e-19,7.245e-77,5.015e-133
261.76,5.545e-19,1.809e-6,9.822e-10,5.545e-19,7.248e-77,5.014e-133
261.78,6.491e-19,1.805e-6,9.830e-10,6.491e-19,7.253e-77,5.012e-133
261.80,6.841e-19,1.802e-6,9.839e-10,6.841e-19,7.259e-77,5.010e-133
261.81,6.752e-19,1.800e-6,9.843e-10,6.752e-19,7.261e-77,5.009e-133
261.83,6.078e-19,1.797e-6,9.851e-10,6.078e-19,7.267e-77,5.007e-133
261.85,4.927e-19,1.794e-6,9.860e-10,4.927e-19,7.272e-77,5.004e-133
261.86,4.264e-19,1.792e-6,9.864e-10,4.264e-19,7.275e-77,5.003e-133
261.88,2.952e-19,1.789e-6,9.873e-10,2.952e-19,7.281e-77,5.001e-133
261.90,1.840e-19,1.786e-6,9.881e-10,1.840e-19,7.286e-77,4.999e-133
261.91,1.397e-19,1.784e-6,9.885e-10,1.397e-19,7.289e-77,4.998e-133
261.93,7.436e-20,1.781e-6,9.894e-10,7.436e-20,7.294e-77,4.996e-133
261.95,3.564e-20,1.777e-6,9.902e-10,3.564e-20,7.300e-77,4.994e-133
261.96,2.373e-20,1.776e-6,9.906e-10,2.373e-20,7.302e-77,4.993e-133
261.98,9.715e-21,1.772e-6,9.915e-10,9.715e-21,7.308e-77,4.991e-133
262.00,3.581e-21,1.769e-6,9.923e-10,3.581e-21,7.313e-77,4.989e-133
262.01,2.090e-21,1.767e-6,9.928e-10,2.090e-21,7.316e-77,4.987e-133
262.03,6.582e-22,1.764e-6,9.936e-10,6.582e-22,7.321e-77,4.985e-133
262.05,1.866e-22,1.761e-6,9.945e-10,1.866e-22,7.327e-77,4.983e-133
262.06,9.551e-23,1.759e-6,9.949e-10,9.551e-23,7.330e-77,4.982e-133
262.08,2.313e-23,1.756e-6,9.957e-10,2.313e-23,7.335e-77,4.980e-133
262.10,5.042e-24,1.753e-6,9.966e-10,5.042e-24,7.341e-77,4.978e-133
262.11,2.263e-24,1.751e-6,9.970e-10,2.263e-24,7.343e-77,4.977e-133
262.13,4.215e-25,1.748e-6,9.978e-10,4.215e-25,7.349e-77,4.975e-133
262.15,7.067e-26,1.744e-6,9.987e-10,7.067e-26,7.354e-77,4.973e-133
262.16,2.782e-26,1.743e-6,9.991e-10,2.782e-26,7.357e-77,4.972e-133
262.18,3.984e-27,1.739e-6,1.000e-9,3.984e-27,7.362e-77,4.969e-133
262.20,5.137e-28,1.736e-6,1.001e-9,5.137e-28,7.368e-77,4.967e-133
262.21,1.773e-28,1.734e-6,1.001e-9,1.773e-28,7.371e-77,4.966e-133
262.23,1.953e-29,1.731e-6,1.002e-9,1.953e-29,7.376e-77,4.964e-133
262.25,1.937e-30,1.728e-6,1.003e-9,1.937e-30,7.382e-77,4.962e-133
262.26,5.862e-31,1.726e-6,1.003e-9,5.862e-31,7.384e-77,4.961e-133
262.28,4.965e-32,1.723e-6,1.004e-9,4.965e-32,7.390e-77,4.959e-133
262.29,1.389e-32,1.721e-6,1.005e-9,1.389e-32,7.392e-77,4.958e-133
262.31,1.005e-33,1.718e-6,1.005e-9,1.005e-33,7.398e-77,4.956e-133
262.33,6.547e-35,1.715e-6,1.006e-9,6.547e-35,7.403e-77,4.953e-133
262.34,1.606e-35,1.713e-6,1.007e-9,1.606e-35,7.406e-77,4.952e-133
263.72,7.783e-77,1.486e-6,1.065e-9,,7.783e-77,4.806e-133
263.74,1.259e-75,1.482e-6,1.066e-9,,1.259e-75,4.804e-133
263.75,4.872e-75,1.481e-6,1.066e-9,,4.872e-75,4.803e-133
263.77,6.753e-74,1.477e-6,1.067e-9,,6.753e-74,4.801e-133
263.79,8.443e-73,1.474e-6,1.068e-9,,8.443e-73,4.798e-133
263.80,2.872e-72,1.472e-6,1.069e-9,,2.872e-72,4.797e-133
263.82,3.076e-71,1.469e-6,1.069e-9,,3.076e-71,4.795e-133
263.84,2.972e-70,1.466e-6,1.070e-9,,2.972e-70,4.793e-133
263.85,8.887e-70,1.464e-6,1.071e-9,,8.887e-70,4.792e-133
263.87,7.356e-69,1.461e-6,1.071e-9,,7.356e-69,4.790e-133
263.89,5.492e-68,1.458e-6,1.072e-9,,5.492e-68,4.788e-133
263.90,1.444e-67,1.456e-6,1.073e-9,,1.444e-67,4.787e-133
263.92,9.236e-67,1.453e-6,1.074e-9,,9.236e-67,4.785e-133
263.94,5.329e-66,1.449e-6,1.074e-9,,5.329e-66,4.782e-133
263.95,1.232e-65,1.448e-6,1.075e-9,,1.232e-65,4.781e-133
263.97,6.088e-65,1.444e-6,1.076e-9,,6.088e-65,4.779e-133
263.99,2.715e-64,1.441e-6,1.077e-9,,2.715e-64,4.777e-133
264.00,5.515e-64,1.439e-6,1.077e-9,,5.515e-64,4.776e-133
264.02,2.107e-63,1.436e-6,1.078e-9,,2.107e-63,4.774e-133
264.04,7.259e-63,1.433e-6,1.079e-9,,7.259e-63,4.772e-133
264.05,1.296e-62,1.431e-6,1.079e-9,,1.296e-62,4.771e-133
264.07,3.827e-62,1.428e-6,1.080e-9,,3.827e-62,4.769e-133
264.09,1.019e-61,1.425e-6,1.081e-9,,1.019e-61,4.767e-133
264.10,1.600e-61,1.423e-6,1.081e-9,,1.600e-61,4.765e-133
264.12,3.650e-61,1.420e-6,1.082e-9,,3.650e-61,4.763e-133
264.14,7.512e-61,1.416e-6,1.083e-9,,7.512e-61,4.761e-133
264.15,1.037e-60,1.415e-6,1.083e-9,,1.037e-60,4.760e-133
264.17,1.828e-60,1.411e-6,1.084e-9,,1.828e-60,4.758e-133
264.19,2.907e-60,1.408e-6,1.085e-9,,2.907e-60,4.756e-133
264.20,3.527e-60,1.406e-6,1.085e-9,,3.527e-60,4.755e-133
264.22,4.805e-60,1.403e-6,1.086e-9,,4.805e-60,4.753e-133
264.23,5.396e-60,1.402e-6,1.087e-9,,5.396e-60,4.752e-133
264.25,6.299e-60,1.398e-6,1.088e-9,,6.299e-60,4.750e-133
264.27,6.632e-60,1.395e-6,1.088e-9,,6.632e-60,4.747e-133
264.28,6.547e-60,1.393e-6,1.089e-9,,6.547e-60,4.746e-133
264.30,5.906e-60,1.390e-6,1.090e-9,,5.906e-60,4.744e-133
264.32,4.805e-60,1.387e-6,1.091e-9,,4.805e-60,4.742e-133
264.33,4.170e-60,1.385e-6,1.091e-9,,4.170e-60,4.741e-133
264.35,2.907e-60,1.382e-6,1.092e-9,,2.907e-60,4.739e-133
264.37,1.828e-60,1.378e-6,1.093e-9,,1.828e-60,4.737e-133
264.38,1.394e-60,1.377e-6,1.093e-9,,1.394e-60,4.736e-133
264.40,7.512e-61,1.373e-6,1.094e-9,,7.512e-61,4.734e-133
264.42,3.650e-61,1.370e-6,1.095e-9,,3.650e-61,4.732e-133
264.43,2.448e-61,1.369e-6,1.095e-9,,2.448e-61,4.730e-133
264.45,1.019e-61,1.365e-6,1.096e-9,,1.019e-61,4.728e-133
264.47,3.827e-62,1.362e-6,1.097e-9,,3.827e-62,4.726e-133
264.48,2.256e-62,1.360e-6,1.097e-9,,2.256e-62,4.725e-133
264.50,7.259e-63,1.357e-6,1.098e-9,,7.259e-63,4.723e-133
264.52,2.107e-63,1.354e-6,1.099e-9,,2.107e-63,4.721e-133
264.53,1.092e-63,1.352e-6,1.099e-9,,1.092e-63,4.720e-133
264.55,2.715e-64,1.349e-6,1.100e-9,,2.715e-64,4.718e-133
264.57,6.088e-65,1.345e-6,1.101e-9,,6.088e-65,4.716e-133
264.58,2.774e-65,1.344e-6,1.102e-9,,2.774e-65,4.715e-133
264.60,5.329e-66,1.341e-6,1.102e-9,,5.329e-66,4.712e-133
264.62,9.236e-67,1.337e-6,1.103e-9,,9.236e-67,4.710e-133
264.63,3.699e-67,1.336e-6,1.104e-9,,3.699e-67,4.709e-133
264.65,5.492e-68,1.332e-6,1.104e-9,,5.492e-68,4.707e-133
264.67,7.356e-69,1.329e-6,1.105e-9,,7.356e-69,4.705e-133
264.68,2.590e-69,1.327e-6,1.106e-9,,2.590e-69,4.704e-133
264.70,2.972e-70,1.324e-6,1.107e-9,,2.972e-70,4.702e-133
264.72,3.076e-71,1.321e-6,1.107e-9,,3.076e-71,4.700e-133
264.73,9.521e-72,1.319e-6,1.108e-9,,9.521e-72,4.699e-133
264.75,8.523e-73,1.316e-6,1.109e-9,,8.523e-73,4.696e-133
264.77,1.763e-73,1.313e-6,1.110e-9,,1.763e-73,4.694e-133
264.78,4.044e-73,1.311e-6,1.110e-9,,4.044e-73,4.693e-133
264.80,4.500e-72,1.308e-6,1.111e-9,,4.500e-72,4.691e-133
264.82,4.733e-71,1.304e-6,1.112e-9,,4.733e-71,4.689e-133
264.83,1.477e-70,1.303e-6,1.112e-9,,1.477e-70,4.688e-133
264.85,1.333e-69,1.299e-6,1.113e-9,,1.333e-69,4.686e-133
264.87,1.086e-68,1.296e-6,1.114e-9,,1.086e-68,4.684e-133
264.88,2.983e-68,1.294e-6,1.114e-9,,2.983e-68,4.683e-133
264.90,2.084e-67,1.291e-6,1.115e-9,,2.084e-67,4.681e-133
264.91,5.302e-67,1.289e-6,1.115e-9,,5.302e-67,4.679e-133
264.93,3.177e-66,1.286e-6,1.116e-9,,3.177e-66,4.677e-133
264.95,1.719e-65,1.283e-6,1.117e-9,,1.719e-65,4.675e-133
264.96,3.848e-65,1.281e-6,1.118e-9,,3.848e-65,4.674e-133
264.98,1.786e-64,1.278e-6,1.118e-9,,1.786e-64,4.672e-133
265.00,7.480e-64,1.275e-6,1.119e-9,,7.480e-64,4.670e-133
265.01,1.473e-63,1.273e-6,1.120e-9,,1.473e-63,4.669e-133
265.03,5.294e-63,1.270e-6,1.121e-9,,5.294e-63,4.667e-133
265.05,1.717e-62,1.266e-6,1.121e-9,,1.717e-62,4.665e-133
265.06,2.976e-62,1.265e-6,1.122e-9,,2.976e-62,4.664e-133
265.08,8.279e-62,1.261e-6,1.123e-9,,8.279e-62,4.661e-133
265.10,2.079e-61,1.258e-6,1.124e-9,,2.079e-61,4.659e-133
265.11,3.171e-61,1.256e-6,1.124e-9,,3.171e-61,4.658e-133
265.13,6.831e-61,1.253e-6,1.125e-9,,6.831e-61,4.656e-133
265.15,1.328e-60,1.250e-6,1.126e-9,,1.328e-60,4.654e-133
265.16,1.783e-60,1.248e-6,1.126e-9,,1.783e-60,4.653e-133
265.18,2.974e-60,1.245e-6,1.127e-9,,2.974e-60,4.651e-133
265.20,4.478e-60,1.242e-6,1.128e-9,,4.478e-60,4.649e-133
265.21,5.288e-60,1.240e-6,1.128e-9,,5.288e-60,4.648e-133
265.23,6.829e-60,1.237e-6,1.129e-9,,6.829e-60,4.645e-133
265.25,7.962e-60,1.233e-6,1.130e-9,,7.962e-60,4.643e-133
265.26,8.273e-60,1.232e-6,1.130e-9,,8.273e-60,4.642e-133
265.28,8.273e-60,1.228e-6,1.131e-9,,8.273e-60,4.640e-133
265.30,7.468e-60,1.225e-6,1.132e-9,,7.468e-60,4.638e-133
265.31,6.829e-60,1.223e-6,1.132e-9,,6.829e-60,4.637e-133
265.33,5.288e-60,1.220e-6,1.133e-9,,5.288e-60,4.635e-133
265.35,3.696e-60,1.217e-6,1.134e-9,,3.696e-60,4.633e-133
265.36,2.974e-60,1.215e-6,1.135e-9,,2.974e-60,4.632e-133
265.38,1.783e-60,1.212e-6,1.135e-9,,1.783e-60,4.630e-133
265.40,9.649e-61,1.209e-6,1.136e-9,,9.649e-61,4.627e-133
265.41,6.831e-61,1.207e-6,1.137e-9,,6.831e-61,4.626e-133
265.43,3.171e-61,1.204e-6,1.137e-9,,3.171e-61,4.624e-133
265.45,1.329e-61,1.200e-6,1.138e-9,,1.329e-61,4.622e-133
265.46,8.279e-62,1.199e-6,1.139e-9,,8.279e-62,4.621e-133
265.48,2.976e-62,1.195e-6,1.140e-9,,2.976e-62,4.619e-133
265.50,9.657e-63,1.192e-6,1.140e-9,,9.657e-63,4.617e-133
265.51,5.294e-63,1.191e-6,1.141e-9,,5.294e-63,4.616e-133
265.53,1.142e-9,1.187e-6,1.142e-9,,1.473e-63,4.614e-133
265.54,4.564e-9,1.186e-6,4.564e-9,,7.480e-64,4.613e-133
265.56,6.757e-8,1.182e-6,6.757e-8,,1.786e-64,4.610e-133
265.58,9.037e-7,1.179e-6,9.037e-7,,3.848e-65,4.608e-133
265.59,3.181e-6,1.177e-6,3.181e-6,,1.719e-65,4.607e-133
265.61,3.653e-5,1.174e-6,3.653e-5,,3.177e-66,4.605e-133
265.63,3.788e-4,1.171e-6,3.788e-4,,5.302e-67,4.603e-133
265.64,1.174e-3,1.169e-6,1.174e-3,,2.084e-67,4.602e-133
265.66,1.046e-2,1.166e-6,1.046e-2,,2.983e-68,4.600e-133
265.68,8.411e-2,1.163e-6,8.411e-2,,3.854e-69,4.598e-133
265.69,2.296e-1,1.161e-6,2.296e-1,,1.333e-69,4.597e-133
265.71,1.585e+0,1.158e-6,1.585e+0,,1.477e-70,4.594e-133
265.73,9.889e+0,1.154e-6,9.889e+0,,1.478e-71,4.592e-133
265.74,2.377e+1,1.153e-6,2.377e+1,,4.499e-72,4.591e-133
265.76,1.273e+2,1.149e-6,1.273e+2,,3.860e-73,4.589e-133
265.78,6.158e+2,1.146e-6,6.158e+2,,2.990e-74,4.587e-133
265.79,1.304e+3,1.144e-6,1.304e+3,,8.008e-75,4.586e-133
265.81,5.414e+3,1.141e-6,5.414e+3,,7.990e-75,4.584e-133
265.83,2.031e+4,1.138e-6,2.031e+4,,7.971e-75,4.582e-133
265.84,3.786e+4,1.136e-6,3.786e+4,,7.962e-75,4.581e-133
265.86,1.219e+5,1.133e-6,1.219e+5,,7.943e-75,4.579e-133
265.88,3.547e+5,1.130e-6,3.547e+5,,7.924e-75,4.576e-133
265.89,5.824e+5,1.128e-6,5.824e+5,,7.915e-75,4.575e-133
265.91,1.454e+6,1.125e-6,1.454e+6,,7.896e-75,4.573e-133
265.93,3.281e+6,1.121e-6,3.281e+6,,7.878e-75,4.571e-133
265.94,4.744e+6,1.120e-6,4.744e+6,,7.868e-75,4.570e-133
265.96,9.188e+6,1.116e-6,9.188e+6,,7.850e-75,4.568e-133
265.98,1.608e+7,1.113e-6,1.608e+7,,7.831e-75,4.566e-133
265.99,2.047e+7,1.111e-6,2.047e+7,,7.822e-75,4.565e-133
266.01,3.074e+7,1.108e-6,3.074e+7,,7.803e-75,4.563e-133
266.03,4.171e+7,1.105e-6,4.171e+7,,7.784e-75,4.561e-133
266.04,4.676e+7,1.103e-6,4.676e+7,,7.775e-75,4.559e-133
266.06,5.447e+7,1.100e-6,5.447e+7,,7.756e-75,4.557e-133
266.08,5.731e+7,1.097e-6,5.731e+7,,7.738e-75,4.555e-133
266.09,5.659e+7,1.095e-6,5.659e+7,,7.728e-75,4.554e-133
266.11,5.112e+7,1.092e-6,5.112e+7,,7.710e-75,4.552e-133
266.13,4.171e+7,1.088e-6,4.171e+7,,7.691e-75,4.550e-133
266.14,3.627e+7,1.087e-6,3.627e+7,,7.682e-75,4.549e-133
266.16,2.540e+7,1.083e-6,2.540e+7,,7.663e-75,4.547e-133
266.17,2.047e+7,1.082e-6,2.047e+7,,7.654e-75,4.546e-133
266.19,1.231e+7,1.078e-6,1.231e+7,,7.635e-75,4.544e-133
266.21,6.687e+6,1.075e-6,6.687e+6,,7.616e-75,4.541e-133
266.22,4.744e+6,1.073e-6,4.744e+6,,7.607e-75,4.540e-133
266.24,2.213e+6,1.070e-6,2.213e+6,,7.588e-75,4.538e-133
266.26,9.321e+5,1.067e-6,9.321e+5,,7.570e-75,4.536e-133
266.27,5.824e+5,1.065e-6,5.824e+5,,7.560e-75,4.535e-133
266.29,2.106e+5,1.062e-6,2.106e+5,,7.542e-75,4.533e-133
266.31,6.882e+4,1.059e-6,6.882e+4,,7.523e-75,4.531e-133
266.32,3.786e+4,1.057e-6,3.786e+4,,7.514e-75,4.530e-133
266.34,1.062e+4,1.054e-6,1.062e+4,,7.495e-75,4.528e-133
266.36,2.691e+3,1.050e-6,2.691e+3,,7.476e-75,4.525e-133
266.37,1.304e+3,1.049e-6,1.304e+3,,7.467e-75,4.524e-133
266.39,2.836e+2,1.045e-6,2.836e+2,,7.448e-75,4.522e-133
266.41,5.572e+1,1.042e-6,5.572e+1,,7.430e-75,4.520e-133
266.42,2.377e+1,1.041e-6,2.377e+1,,7.420e-75,4.519e-133
266.44,4.010e+0,1.037e-6,4.010e+0,,7.402e-75,4.517e-133
266.46,6.111e-1,1.034e-6,6.111e-1,,7.383e-75,4.515e-133
266.47,2.296e-1,1.032e-6,2.296e-1,,7.374e-75,4.514e-133
266.49,3.004e-2,1.029e-6,3.004e-2,,7.355e-75,4.512e-133
266.51,3.549e-3,1.026e-6,3.549e-3,,7.336e-75,4.510e-133
266.52,1.174e-3,1.024e-6,1.174e-3,,7.327e-75,4.508e-133
266.54,1.191e-4,1.021e-6,1.191e-4,,7.308e-75,4.506e-133
266.56,1.092e-5,1.017e-6,1.092e-5,,7.290e-75,4.504e-133
266.57,3.181e-6,1.016e-6,3.181e-6,,7.280e-75,4.503e-133
266.59,2.503e-7,1.013e-6,2.503e-7,,7.262e-75,4.501e-133
266.61,1.779e-8,1.009e-6,1.779e-8,,7.243e-75,4.499e-133
266.62,4.564e-9,1.008e-6,4.564e-9,,7.234e-75,4.498e-133
272.64,1.526e-8,1.526e-8,4.285e-7,,1.615e-75,3.858e-133
272.66,2.165e-7,2.165e-7,4.299e-7,,1.596e-75,3.856e-133
272.67,7.868e-7,7.868e-7,4.306e-7,,1.587e-75,3.855e-133
272.69,9.664e-6,9.664e-6,4.320e-7,,1.568e-75,3.853e-133
272.71,1.078e-4,1.078e-4,4.334e-7,,1.549e-75,3.851e-133
272.72,3.471e-4,3.471e-4,4.341e-7,,1.540e-75,3.850e-133
272.74,3.350e-3,3.350e-3,4.355e-7,,1.521e-75,3.848e-133
272.76,2.935e-2,2.935e-2,4.369e-7,,1.503e-75,3.846e-133
272.77,8.380e-2,8.380e-2,4.376e-7,,1.493e-75,3.845e-133
272.79,6.353e-1,6.353e-1,4.390e-7,,1.475e-75,3.843e-133
272.81,4.374e+0,4.374e+0,4.404e-7,,1.456e-75,3.840e-133
272.82,1.107e+1,1.107e+1,4.411e-7,,1.447e-75,3.839e-133
272.84,6.594e+1,6.594e+1,4.425e-7,,1.428e-75,3.837e-133
272.86,3.567e+2,3.567e+2,4.439e-7,,1.409e-75,3.835e-133
272.87,8.002e+2,8.002e+2,4.446e-7,,1.400e-75,3.834e-133
272.89,3.746e+3,3.746e+3,4.461e-7,,1.381e-75,3.832e-133
272.91,1.592e+4,1.592e+4,4.475e-7,,1.363e-75,3.830e-133
272.92,3.165e+4,3.165e+4,4.482e-7,,1.353e-75,3.829e-133
272.94,1.164e+5,1.164e+5,4.496e-7,,1.335e-75,3.827e-133
272.96,3.888e+5,3.888e+5,4.510e-7,,1.316e-75,3.824e-133
272.97,6.852e+5,6.852e+5,4.517e-7,,1.307e-75,3.823e-133
272.99,1.980e+6,1.980e+6,4.531e-7,,1.288e-75,3.821e-133
273.01,5.196e+6,5.196e+6,4.545e-7,,1.269e-75,3.819e-133
