Wavelength (nm),Sum(calc),Mg I (4.9e-1),Mg II (5.1e-1),Mg III (4.2e-6),Mg IV (1.5e-50),Mg V (1.3e-113)
202.69,3.394e+8,3.394e+8,,4.492e-44,1.921e-85,
202.71,1.184e+8,1.184e+8,,4.540e-44,1.760e-85,
202.73,3.469e+7,3.469e+7,,4.588e-44,1.353e-85,
202.74,1.758e+7,1.758e+7,,4.612e-44,1.111e-85,
202.76,3.956e+6,3.956e+6,,4.660e-44,6.567e-86,
202.78,7.472e+5,7.472e+5,,4.708e-44,3.258e-86,
202.79,3.041e+5,3.041e+5,,4.732e-44,2.148e-86,
202.81,4.414e+4,4.414e+4,,4.779e-44,8.194e-87,
202.83,5.377e+3,5.377e+3,,4.827e-44,2.623e-87,
202.84,1.757e+3,1.757e+3,,4.851e-44,1.389e-87,
202.86,1.645e+2,1.645e+2,,4.899e-44,3.419e-88,
202.88,1.292e+1,1.292e+1,,4.947e-44,7.062e-89,
202.89,3.392e+0,3.392e+0,,4.971e-44,3.005e-89,
202.91,2.048e-1,2.048e-1,,5.019e-44,4.772e-90,
202.92,4.712e-2,4.712e-2,,5.043e-44,1.780e-90,
202.94,2.187e-3,2.187e-3,,5.090e-44,2.174e-91,
202.96,8.517e-5,8.517e-5,,5.138e-44,2.227e-92,
202.97,1.574e-5,1.574e-5,,5.162e-44,6.675e-93,
202.99,4.711e-7,4.711e-7,,5.210e-44,5.258e-94,
203.01,3.476e-95,4.709e-7,,5.258e-44,3.476e-95,
203.02,8.368e-96,4.709e-7,,5.282e-44,8.368e-96,
203.04,4.253e-97,4.707e-7,,5.329e-44,4.253e-97,
203.06,1.814e-98,4.706e-7,,5.377e-44,1.814e-98,
203.07,3.508e-99,4.705e-7,,5.401e-44,3.508e-99,
203.09,1.150e-100,4.704e-7,,5.449e-44,1.150e-100,
203.54,6.525e-44,4.674e-7,,6.525e-44,1.136e-100,
203.55,3.764e-43,4.673e-7,,3.764e-43,1.135e-100,
203.57,1.100e-41,4.672e-7,,1.100e-41,1.135e-100,
203.59,2.705e-40,4.670e-7,,2.705e-40,1.134e-100,
203.60,1.257e-39,4.669e-7,,1.257e-39,1.134e-100,
203.62,2.384e-38,4.668e-7,,2.384e-38,1.133e-100,
203.64,3.802e-37,4.667e-7,,3.802e-37,1.132e-100,
203.65,1.423e-36,4.666e-7,,1.423e-36,1.132e-100,
203.67,1.750e-35,4.665e-7,,1.750e-35,1.131e-100,
203.69,1.811e-34,4.663e-7,,1.811e-34,1.131e-100,
203.70,5.459e-34,4.663e-7,,5.459e-34,1.130e-100,
203.72,4.357e-33,4.661e-7,,4.357e-33,1.130e-100,
203.74,2.924e-32,4.660e-7,,2.924e-32,1.129e-100,
203.75,7.101e-32,4.659e-7,,7.101e-32,1.129e-100,
203.77,3.676e-31,4.658e-7,,3.676e-31,1.128e-100,
203.79,1.601e-30,4.657e-7,,1.601e-30,1.127e-100,
203.80,3.131e-30,4.656e-7,,3.131e-30,1.127e-100,
203.82,1.052e-29,4.655e-7,,1.052e-29,1.126e-100,
203.84,2.971e-29,4.653e-7,,2.971e-29,1.126e-100,
203.85,4.680e-29,4.653e-7,,4.680e-29,1.125e-100,
203.87,1.020e-28,4.651e-7,,1.020e-28,1.125e-100,
203.89,1.869e-28,4.650e-7,,1.869e-28,1.124e-100,
203.90,2.371e-28,4.649e-7,,2.371e-28,1.124e-100,
203.92,3.352e-28,4.648e-7,,3.352e-28,1.123e-100,
203.94,3.985e-28,4.647e-7,,3.985e-28,1.122e-100,
203.95,4.072e-28,4.646e-7,,4.072e-28,1.122e-100,
203.97,3.735e-28,4.644e-7,,3.735e-28,1.121e-100,
203.99,2.881e-28,4.643e-7,,2.881e-28,1.121e-100,
204.00,2.371e-28,4.642e-7,,2.371e-28,1.120e-100,
204.02,1.411e-28,4.641e-7,,1.411e-28,1.120e-100,
204.04,7.059e-29,4.640e-7,,7.059e-29,1.119e-100,
204.05,4.680e-29,4.639e-7,,4.680e-29,1.119e-100,
204.07,1.806e-29,4.638e-7,,1.806e-29,1.118e-100,
204.09,5.863e-30,4.636e-7,,5.863e-30,1.117e-100,
204.10,3.131e-30,4.636e-7,,3.131e-30,1.117e-100,
204.12,7.840e-31,4.634e-7,,7.840e-31,1.116e-100,
204.14,1.651e-31,4.633e-7,,1.651e-31,1.116e-100,
204.15,7.101e-32,4.632e-7,,7.101e-32,1.115e-100,
204.17,1.153e-32,4.631e-7,,1.153e-32,1.115e-100,
204.18,4.357e-33,4.630e-7,,4.357e-33,1.114e-100,
204.20,5.459e-34,4.629e-7,,5.459e-34,1.114e-100,
204.22,5.753e-35,4.628e-7,,5.753e-35,1.113e-100,
204.23,1.750e-35,4.627e-7,,1.750e-35,1.113e-100,
204.25,1.423e-36,4.626e-7,,1.423e-36,1.112e-100,
204.27,9.727e-38,4.624e-7,,9.727e-38,1.111e-100,
204.28,2.384e-38,4.624e-7,,2.384e-38,1.111e-100,
204.30,1.257e-39,4.622e-7,,1.257e-39,1.110e-100,
204.32,5.575e-41,4.621e-7,,5.575e-41,1.110e-100,
204.33,1.100e-41,4.620e-7,,1.100e-41,1.109e-100,
204.35,3.764e-43,4.619e-7,,3.764e-43,1.109e-100,
204.37,1.083e-44,4.617e-7,,1.083e-44,1.108e-100,
204.38,1.722e-45,4.617e-7,,1.722e-45,1.108e-100,
205.03,3.007e-194,4.573e-7,,1.336e-44,1.086e-100,3.007e-194
205.05,1.081e-192,4.572e-7,,1.372e-44,1.085e-100,1.081e-192
205.06,6.077e-192,4.571e-7,,1.390e-44,1.085e-100,6.077e-192
205.08,1.691e-190,4.569e-7,,1.425e-44,1.084e-100,1.691e-190
205.10,3.967e-189,4.568e-7,,1.461e-44,1.084e-100,3.967e-189
205.11,1.803e-188,4.567e-7,,1.479e-44,1.083e-100,1.803e-188
205.13,1.515e-44,4.566e-7,,1.515e-44,1.083e-100,3.274e-187
205.15,4.984e-43,4.565e-7,,4.984e-43,1.082e-100,5.015e-186
205.16,2.682e-42,4.564e-7,,2.682e-42,1.082e-100,1.841e-185
205.18,6.833e-41,4.563e-7,,6.833e-41,1.081e-100,2.184e-184
205.20,1.468e-39,4.561e-7,,1.468e-39,1.080e-100,2.184e-183
205.21,6.385e-39,4.561e-7,,6.385e-39,1.080e-100,6.477e-183
205.23,1.062e-37,4.559e-7,,1.062e-37,1.079e-100,5.015e-182
205.25,1.491e-36,4.558e-7,,1.491e-36,1.079e-100,3.274e-181
205.26,5.239e-36,4.557e-7,,5.239e-36,1.078e-100,7.847e-181
205.28,5.694e-35,4.556e-7,,5.694e-35,1.078e-100,3.966e-180
205.30,5.218e-34,4.555e-7,,5.218e-34,1.077e-100,1.691e-179
205.31,1.482e-33,4.554e-7,,1.482e-33,1.077e-100,3.274e-179
205.33,1.052e-32,4.553e-7,,1.052e-32,1.076e-100,1.080e-178
205.35,6.296e-32,4.551e-7,,6.296e-32,1.075e-100,3.006e-178
205.36,1.445e-31,4.551e-7,,1.445e-31,1.075e-100,4.704e-178
205.38,6.698e-31,4.549e-7,,6.698e-31,1.074e-100,1.013e-177
205.40,2.618e-30,4.548e-7,,2.618e-30,1.074e-100,1.841e-177
205.41,4.856e-30,4.547e-7,,4.856e-30,1.073e-100,2.328e-177
205.43,1.470e-29,4.546e-7,,1.470e-29,1.073e-100,3.274e-177
205.44,2.400e-29,4.545e-7,,2.400e-29,1.072e-100,3.642e-177
205.46,5.626e-29,4.544e-7,,5.626e-29,1.072e-100,3.966e-177
205.48,1.112e-28,4.542e-7,,1.112e-28,1.071e-100,3.642e-177
205.49,1.467e-28,4.542e-7,,1.467e-28,1.071e-100,3.274e-177
205.51,2.247e-28,4.540e-7,,2.247e-28,1.070e-100,2.328e-177
205.53,2.901e-28,4.539e-7,,2.901e-28,1.069e-100,1.395e-177
205.54,3.092e-28,4.538e-7,,3.092e-28,1.069e-100,1.013e-177
205.56,3.092e-28,4.537e-7,,3.092e-28,1.068e-100,4.704e-178
205.58,2.608e-28,4.536e-7,,2.608e-28,1.068e-100,1.841e-178
205.59,2.247e-28,4.535e-7,,2.247e-28,1.067e-100,1.080e-178
205.61,1.467e-28,4.534e-7,,1.467e-28,1.067e-100,3.274e-179
205.63,8.081e-29,4.532e-7,,8.081e-29,1.066e-100,8.365e-180
205.64,5.626e-29,4.532e-7,,5.626e-29,1.066e-100,3.966e-180
205.66,2.400e-29,4.530e-7,,2.400e-29,1.065e-100,7.847e-181
205.68,8.632e-30,4.529e-7,,8.632e-30,1.064e-100,1.309e-181
205.69,4.856e-30,4.528e-7,,4.856e-30,1.064e-100,5.015e-182
205.71,1.353e-30,4.527e-7,,1.353e-30,1.063e-100,6.477e-183
205.73,3.178e-31,4.526e-7,,3.178e-31,1.063e-100,7.054e-184
205.74,1.445e-31,4.525e-7,,1.445e-31,1.062e-100,2.184e-184
205.76,2.629e-32,4.524e-7,,2.629e-32,1.062e-100,1.841e-185
205.78,4.033e-33,4.522e-7,,4.033e-33,1.061e-100,1.309e-186
205.79,1.482e-33,4.522e-7,,1.482e-33,1.061e-100,3.274e-187
205.81,1.761e-34,4.520e-7,,1.761e-34,1.060e-100,1.803e-188
205.83,1.764e-35,4.519e-7,,1.764e-35,1.059e-100,8.367e-190
205.84,5.239e-36,4.518e-7,,5.239e-36,1.059e-100,1.691e-190
205.86,4.066e-37,4.517e-7,,4.066e-37,1.058e-100,6.077e-192
205.88,2.661e-38,4.515e-7,,2.661e-38,1.058e-100,1.842e-193
205.89,6.385e-39,4.515e-7,,6.385e-39,1.057e-100,1.833e-193
205.91,3.236e-40,4.513e-7,,3.236e-40,1.057e-100,1.816e-193
205.93,1.383e-41,4.512e-7,,1.383e-41,1.056e-100,1.799e-193
205.94,2.682e-42,4.511e-7,,2.682e-42,1.056e-100,1.790e-193
205.96,8.877e-44,4.510e-7,,8.877e-44,1.055e-100,1.773e-193
206.06,1.899e-44,4.503e-7,,1.899e-44,1.052e-100,1.687e-193
206.07,1.142e-43,4.503e-7,,1.142e-43,1.051e-100,1.678e-193
206.09,3.640e-42,4.501e-7,,3.640e-42,1.051e-100,1.661e-193
206.11,9.798e-41,4.500e-7,,9.798e-41,1.050e-100,1.644e-193
206.12,4.772e-40,4.499e-7,,4.772e-40,1.050e-100,1.635e-193
206.14,9.971e-39,4.498e-7,,9.971e-39,1.049e-100,1.618e-193
206.16,1.760e-37,4.497e-7,,1.760e-37,1.048e-100,1.601e-193
206.17,6.939e-37,4.496e-7,,6.939e-37,1.048e-100,1.593e-193
206.19,9.506e-36,4.495e-7,,9.506e-36,1.047e-100,1.575e-193
206.21,1.100e-34,4.493e-7,,1.100e-34,1.047e-100,1.558e-193
206.22,3.512e-34,4.492e-7,,3.512e-34,1.047e-100,1.550e-193
206.24,3.154e-33,4.491e-7,,3.154e-33,1.046e-100,1.532e-193
206.26,2.393e-32,4.490e-7,,2.393e-32,1.045e-100,1.515e-193
206.27,6.187e-32,4.489e-7,,6.187e-32,1.045e-100,1.507e-193
206.29,3.643e-31,4.488e-7,,3.643e-31,1.044e-100,1.489e-193
206.31,1.812e-30,4.486e-7,,1.812e-30,1.044e-100,1.472e-193
206.32,3.793e-30,4.486e-7,,3.793e-30,1.043e-100,1.464e-193
206.34,1.465e-29,4.484e-7,,1.465e-29,1.043e-100,1.447e-193
206.36,4.776e-29,4.483e-7,,4.776e-29,1.042e-100,1.429e-193
206.37,8.095e-29,4.482e-7,,8.095e-29,1.042e-100,1.421e-193
206.39,2.049e-28,4.481e-7,,2.049e-28,1.041e-100,1.404e-193
206.41,4.381e-28,4.480e-7,,4.381e-28,1.040e-100,1.386e-193
206.42,6.013e-28,4.479e-7,,6.013e-28,1.040e-100,1.378e-193
206.44,9.980e-28,4.478e-7,,9.980e-28,1.039e-100,1.361e-193
206.46,1.399e-27,4.476e-7,,1.399e-27,1.039e-100,1.343e-193
206.47,1.555e-27,4.476e-7,,1.555e-27,1.038e-100,1.335e-193
206.49,1.692e-27,4.474e-7,,1.692e-27,1.038e-100,1.318e-193
206.51,1.555e-27,4.473e-7,,1.555e-27,1.037e-100,1.301e-193
206.52,1.399e-27,4.472e-7,,1.399e-27,1.037e-100,1.292e-193
206.54,9.980e-28,4.471e-7,,9.980e-28,1.036e-100,1.275e-193
206.56,6.013e-28,4.470e-7,,6.013e-28,1.035e-100,1.258e-193
206.57,4.381e-28,4.469e-7,,4.381e-28,1.035e-100,1.249e-193
206.59,2.049e-28,4.467e-7,,2.049e-28,1.034e-100,1.232e-193
206.61,8.095e-29,4.466e-7,,8.095e-29,1.034e-100,1.215e-193
206.62,4.776e-29,4.465e-7,,4.776e-29,1.033e-100,1.206e-193
206.64,1.465e-29,4.464e-7,,1.465e-29,1.033e-100,1.189e-193
206.66,3.793e-30,4.463e-7,,3.793e-30,1.032e-100,1.172e-193
206.67,1.812e-30,4.462e-7,,1.812e-30,1.032e-100,1.163e-193
206.69,3.643e-31,4.461e-7,,3.643e-31,1.031e-100,1.146e-193
206.71,6.187e-32,4.459e-7,,6.187e-32,1.030e-100,1.129e-193
206.72,2.393e-32,4.459e-7,,2.393e-32,1.030e-100,1.120e-193
206.74,3.154e-33,4.457e-7,,3.154e-33,1.029e-100,1.103e-193
206.75,1.075e-33,4.457e-7,,1.075e-33,1.029e-100,1.094e-193
206.77,1.100e-34,4.455e-7,,1.100e-34,1.028e-100,1.077e-193
206.79,9.506e-36,4.454e-7,,9.506e-36,1.028e-100,1.060e-193
206.80,2.623e-36,4.453e-7,,2.623e-36,1.027e-100,1.052e-193
206.82,1.760e-37,4.452e-7,,1.760e-37,1.027e-100,1.034e-193
206.84,9.971e-39,4.451e-7,,9.971e-39,1.026e-100,1.017e-193
206.85,2.228e-39,4.450e-7,,2.228e-39,1.026e-100,1.009e-193
206.87,9.798e-41,4.449e-7,,9.798e-41,1.025e-100,9.914e-194
206.89,3.640e-42,4.447e-7,,3.640e-42,1.024e-100,9.742e-194
206.90,6.585e-43,4.447e-7,,6.585e-43,1.024e-100,9.656e-194
207.97,4.671e-195,4.374e-7,,9.519e-44,9.884e-101,4.671e-195
207.98,2.834e-194,4.374e-7,,8.993e-44,9.880e-101,2.834e-194
208.00,9.208e-193,4.372e-7,,7.940e-44,9.874e-101,9.208e-193
208.01,4.933e-192,4.372e-7,,7.413e-44,9.871e-101,4.933e-192
208.03,1.250e-190,4.370e-7,,6.360e-44,9.864e-101,1.250e-190
208.05,2.684e-189,4.369e-7,,5.307e-44,9.857e-101,2.684e-189
208.06,1.169e-188,4.368e-7,,4.781e-44,9.854e-101,1.169e-188
208.08,1.957e-187,4.367e-7,,3.728e-44,9.847e-101,1.957e-187
208.10,2.776e-186,4.365e-7,,2.675e-44,9.841e-101,2.776e-186
208.11,9.824e-186,4.365e-7,,2.148e-44,9.837e-101,9.824e-186
208.13,1.087e-184,4.363e-7,,1.095e-44,9.831e-101,1.087e-184
208.15,4.231e-46,4.362e-7,,4.231e-46,9.824e-101,1.019e-183
208.16,2.558e-45,4.361e-7,,2.558e-45,9.821e-101,2.931e-183
208.18,8.264e-44,4.360e-7,,8.264e-44,9.814e-101,2.142e-182
208.20,2.262e-42,4.359e-7,,2.262e-42,9.807e-101,1.327e-181
208.21,1.112e-41,4.358e-7,,1.112e-41,9.804e-101,3.103e-181
208.23,2.376e-40,4.357e-7,,2.376e-40,9.797e-101,1.499e-180
208.25,4.301e-39,4.355e-7,,4.301e-39,9.791e-101,6.132e-180
208.26,1.720e-38,4.355e-7,,1.720e-38,9.788e-101,1.166e-179
208.28,2.428e-37,4.353e-7,,2.428e-37,9.781e-101,3.720e-179
208.30,2.906e-36,4.352e-7,,2.906e-36,9.774e-101,1.006e-178
208.31,9.449e-36,4.351e-7,,9.449e-36,9.771e-101,1.554e-178
208.33,8.823e-35,4.350e-7,,8.823e-35,9.764e-101,3.276e-178
208.35,6.982e-34,4.349e-7,,6.982e-34,9.758e-101,5.853e-178
208.36,1.846e-33,4.348e-7,,1.846e-33,9.754e-101,7.351e-178
208.38,1.140e-32,4.347e-7,,1.140e-32,9.748e-101,1.024e-177
208.40,5.963e-32,4.345e-7,,5.963e-32,9.741e-101,1.209e-177
208.41,1.282e-31,4.345e-7,,1.282e-31,9.738e-101,1.234e-177
208.43,5.232e-31,4.343e-7,,5.232e-31,9.731e-101,1.136e-177
208.45,1.810e-30,4.342e-7,,1.810e-30,9.724e-101,8.858e-178
208.46,3.164e-30,4.341e-7,,3.164e-30,9.721e-101,7.351e-178
208.48,8.540e-30,4.340e-7,,8.540e-30,9.714e-101,4.471e-178
208.50,1.953e-29,4.338e-7,,1.953e-29,9.708e-101,2.304e-178
208.51,2.777e-29,4.338e-7,,2.777e-29,9.704e-101,1.554e-178
208.53,4.955e-29,4.336e-7,,4.955e-29,9.698e-101,6.244e-179
208.55,7.494e-29,4.335e-7,,7.494e-29,9.691e-101,2.126e-179
208.56,8.662e-29,4.334e-7,,8.662e-29,9.688e-101,1.166e-179
208.58,1.022e-28,4.333e-7,,1.022e-28,9.681e-101,3.095e-180
208.60,1.022e-28,4.332e-7,,1.022e-28,9.675e-101,6.962e-181
208.61,9.606e-29,4.331e-7,,9.606e-29,9.671e-101,3.103e-181
208.63,7.494e-29,4.330e-7,,7.494e-29,9.665e-101,5.443e-182
208.64,6.221e-29,4.329e-7,,6.221e-29,9.661e-101,2.142e-182
208.66,3.787e-29,4.328e-7,,3.787e-29,9.655e-101,2.931e-183
208.68,1.953e-29,4.326e-7,,1.953e-29,9.648e-101,3.397e-184
208.69,1.319e-29,4.326e-7,,1.319e-29,9.645e-101,1.087e-184
208.71,5.307e-30,4.324e-7,,5.307e-30,9.638e-101,9.824e-186
208.73,1.810e-30,4.323e-7,,1.810e-30,9.631e-101,7.524e-187
208.74,9.935e-31,4.322e-7,,9.935e-31,9.628e-101,1.957e-187
208.76,2.644e-31,4.321e-7,,2.644e-31,9.621e-101,1.169e-188
208.78,5.963e-32,4.320e-7,,5.963e-32,9.615e-101,5.913e-190
208.79,2.661e-32,4.319e-7,,2.661e-32,9.611e-101,1.250e-190
208.81,4.682e-33,4.317e-7,,4.682e-33,9.605e-101,4.933e-192
208.83,6.982e-34,4.316e-7,,6.982e-34,9.598e-101,1.649e-193
208.84,2.534e-34,4.315e-7,,2.534e-34,9.595e-101,2.834e-194
208.86,2.951e-35,4.314e-7,,2.951e-35,9.588e-101,4.397e-194
208.88,3.368e-36,4.313e-7,,3.368e-36,9.582e-101,5.961e-194
208.89,2.545e-36,4.312e-7,,2.545e-36,9.578e-101,6.743e-194
208.91,1.997e-35,4.311e-7,,1.997e-35,9.572e-101,8.307e-194
208.93,1.992e-34,4.309e-7,,1.992e-34,9.565e-101,9.871e-194
208.94,5.923e-34,4.309e-7,,5.923e-34,9.562e-101,1.065e-193
208.96,4.631e-33,4.307e-7,,4.631e-33,9.555e-101,1.222e-193
208.98,3.072e-32,4.306e-7,,3.072e-32,9.548e-101,1.378e-193
208.99,7.438e-32,4.305e-7,,7.438e-32,9.545e-101,1.456e-193
209.01,3.854e-31,4.304e-7,,3.854e-31,9.538e-101,1.613e-193
209.03,1.694e-30,4.303e-7,,1.694e-30,9.532e-101,1.769e-193
209.04,3.340e-30,4.302e-7,,3.340e-30,9.528e-101,1.847e-193
209.06,1.147e-29,4.301e-7,,1.147e-29,9.522e-101,2.004e-193
209.08,3.343e-29,4.299e-7,,3.343e-29,9.515e-101,2.160e-193
209.09,5.364e-29,4.299e-7,,5.364e-29,9.512e-101,2.238e-193
209.11,1.221e-28,4.297e-7,,1.221e-28,9.505e-101,2.395e-193
209.13,2.358e-28,4.296e-7,,2.358e-28,9.499e-101,2.551e-193
209.14,3.081e-28,4.295e-7,,3.081e-28,9.495e-101,2.629e-193
209.16,4.648e-28,4.294e-7,,4.648e-28,9.489e-101,2.786e-193
209.18,5.950e-28,4.293e-7,,5.950e-28,9.482e-101,2.942e-193
209.19,6.328e-28,4.292e-7,,6.328e-28,9.479e-101,3.020e-193
209.21,6.328e-28,4.290e-7,,6.328e-28,9.472e-101,3.176e-193
209.23,5.368e-28,4.289e-7,,5.368e-28,9.465e-101,3.333e-193
209.24,4.648e-28,4.288e-7,,4.648e-28,9.462e-101,3.411e-193
209.26,3.081e-28,4.287e-7,,3.081e-28,9.455e-101,3.567e-193
209.27,2.358e-28,4.286e-7,,2.358e-28,9.452e-101,3.646e-193
209.29,1.221e-28,4.285e-7,,1.221e-28,9.445e-101,3.802e-193
209.31,5.364e-29,4.284e-7,,5.364e-29,9.439e-101,3.958e-193
209.32,3.343e-29,4.283e-7,,3.343e-29,9.435e-101,4.037e-193
209.34,1.147e-29,4.282e-7,,1.147e-29,9.429e-101,4.193e-193
209.36,3.340e-30,4.280e-7,,3.340e-30,9.422e-101,4.349e-193
209.37,1.694e-30,4.280e-7,,1.694e-30,9.419e-101,4.428e-193
209.39,3.854e-31,4.278e-7,,3.854e-31,9.412e-101,4.584e-193
209.41,7.438e-32,4.277e-7,,7.438e-32,9.406e-101,4.740e-193
209.42,3.072e-32,4.276e-7,,3.072e-32,9.402e-101,4.819e-193
209.44,4.631e-33,4.275e-7,,4.631e-33,9.396e-101,4.975e-193
209.46,5.924e-34,4.274e-7,,5.924e-34,9.389e-101,5.131e-193
209.47,1.993e-34,4.273e-7,,1.993e-34,9.386e-101,5.209e-193
209.49,2.187e-35,4.272e-7,,2.187e-35,9.379e-101,5.366e-193
209.51,2.279e-35,4.270e-7,,2.279e-35,9.372e-101,5.522e-193
209.52,6.545e-35,4.270e-7,,6.545e-35,9.369e-101,5.600e-193
209.54,5.451e-34,4.268e-7,,5.451e-34,9.362e-101,5.757e-193
209.56,3.881e-33,4.267e-7,,3.881e-33,9.356e-101,5.913e-193
209.57,9.741e-33,4.266e-7,,9.741e-33,9.352e-101,5.991e-193
209.59,5.427e-32,4.265e-7,,5.427e-32,9.346e-101,6.148e-193
209.61,2.567e-31,4.263e-7,,2.567e-31,9.339e-101,6.304e-193
209.62,5.252e-31,4.263e-7,,5.252e-31,9.336e-101,6.382e-193
209.64,1.944e-30,4.261e-7,,1.944e-30,9.329e-101,6.539e-193
209.66,6.109e-30,4.260e-7,,6.109e-30,9.323e-101,6.695e-193
209.67,1.019e-29,4.259e-7,,1.019e-29,9.319e-101,6.773e-193
209.69,2.505e-29,4.258e-7,,2.505e-29,9.313e-101,6.930e-193
209.71,5.229e-29,4.257e-7,,5.229e-29,9.306e-101,7.086e-193
209.72,7.107e-29,4.256e-7,,7.107e-29,9.303e-101,7.164e-193
209.74,1.161e-28,4.255e-7,,1.161e-28,9.296e-101,7.321e-193
209.76,1.610e-28,4.253e-7,,1.610e-28,9.289e-101,7.477e-193
209.77,1.784e-28,4.253e-7,,1.784e-28,9.286e-101,7.555e-193
209.79,1.936e-28,4.251e-7,,1.936e-28,9.279e-101,7.712e-193
209.81,1.784e-28,4.250e-7,,1.784e-28,9.273e-101,7.868e-193
209.82,1.610e-28,4.249e-7,,1.610e-28,9.269e-101,7.946e-193
209.84,1.161e-28,4.248e-7,,1.161e-28,9.263e-101,8.103e-193
209.86,7.107e-29,4.247e-7,,7.107e-29,9.256e-101,8.259e-193
209.87,5.229e-29,4.246e-7,,5.229e-29,9.253e-101,8.337e-193
209.89,2.505e-29,4.245e-7,,2.505e-29,9.246e-101,8.494e-193
