Wavelength (nm),Sum(calc),Cr I (8.8e-1),Cr II (1.2e-1),Cr IV (1.2e-23),Cr V (9.8e-51)
309.37,3.840e-23,4.688e-7,3.658e-8,3.840e-23,1.532e-65
309.39,3.534e-23,4.670e-7,3.665e-8,3.534e-23,1.532e-65
309.40,3.363e-23,4.662e-7,3.669e-8,3.363e-23,1.531e-65
309.42,2.972e-23,4.645e-7,3.676e-8,2.972e-23,1.531e-65
309.44,2.514e-23,4.627e-7,3.683e-8,2.514e-23,1.531e-65
309.45,2.266e-23,4.619e-7,3.686e-8,2.266e-23,1.531e-65
309.47,1.762e-23,4.602e-7,3.693e-8,1.762e-23,1.531e-65
309.49,1.284e-23,4.584e-7,3.700e-8,1.284e-23,1.530e-65
309.50,1.068e-23,4.576e-7,3.704e-8,1.068e-23,1.530e-65
309.52,7.010e-24,4.558e-7,3.711e-8,7.010e-24,1.530e-65
309.54,4.281e-24,4.541e-7,3.718e-8,4.281e-24,1.530e-65
309.56,2.429e-24,4.524e-7,3.725e-8,2.429e-24,1.530e-65
309.57,1.779e-24,4.515e-7,3.728e-8,1.779e-24,1.530e-65
309.59,9.033e-25,4.498e-7,3.735e-8,9.033e-25,1.529e-65
309.61,4.255e-25,4.481e-7,3.742e-8,4.255e-25,1.529e-65
309.62,2.839e-25,4.472e-7,3.746e-8,2.839e-25,1.529e-65
309.64,1.195e-25,4.455e-7,3.753e-8,1.195e-25,1.529e-65
309.66,4.667e-26,4.438e-7,3.760e-8,4.667e-26,1.529e-65
309.67,2.835e-26,4.429e-7,3.763e-8,2.835e-26,1.529e-65
309.69,9.892e-27,4.412e-7,3.770e-8,9.892e-27,1.528e-65
309.71,3.201e-27,4.395e-7,3.777e-8,3.201e-27,1.528e-65
309.72,1.770e-27,4.386e-7,3.781e-8,1.770e-27,1.528e-65
309.74,5.118e-28,4.369e-7,3.788e-8,5.118e-28,1.528e-65
309.76,1.372e-28,4.352e-7,3.795e-8,1.372e-28,1.528e-65
309.78,3.414e-29,4.335e-7,3.802e-8,3.414e-29,1.527e-65
309.79,1.655e-29,4.326e-7,3.805e-8,1.655e-29,1.527e-65
309.81,3.677e-30,4.309e-7,3.812e-8,3.677e-30,1.527e-65
309.83,7.579e-31,4.291e-7,3.819e-8,7.579e-31,1.527e-65
309.84,3.345e-31,4.283e-7,3.823e-8,3.345e-31,1.527e-65
309.86,6.158e-32,4.266e-7,3.830e-8,6.158e-32,1.527e-65
309.88,1.052e-32,4.248e-7,3.837e-8,1.052e-32,1.526e-65
309.89,4.225e-33,4.240e-7,3.840e-8,4.225e-33,1.526e-65
309.91,6.445e-34,4.223e-7,3.847e-8,6.445e-34,1.526e-65
309.93,9.119e-35,4.205e-7,3.854e-8,9.119e-35,1.526e-65
309.95,1.197e-35,4.188e-7,3.861e-8,1.197e-35,1.526e-65
309.96,4.215e-36,4.179e-7,3.865e-8,4.215e-36,1.525e-65
309.98,4.942e-37,4.162e-7,3.872e-8,4.942e-37,1.525e-65
310.00,5.374e-38,4.145e-7,3.879e-8,5.374e-38,1.525e-65
310.01,1.723e-38,4.136e-7,3.882e-8,1.723e-38,1.525e-65
311.24,4.313e-8,3.077e-7,4.313e-8,1.744e-38,1.512e-65
311.25,1.346e-7,3.068e-7,1.346e-7,1.744e-38,1.512e-65
311.27,1.240e-6,3.051e-7,1.240e-6,1.744e-38,1.512e-65
311.29,1.061e-5,3.034e-7,1.061e-5,1.745e-38,1.511e-65
311.31,8.436e-5,3.017e-7,8.436e-5,1.745e-38,1.511e-65
311.32,2.313e-4,3.008e-7,2.313e-4,1.745e-38,1.511e-65
311.34,1.645e-3,2.991e-7,1.645e-3,1.746e-38,1.511e-65
311.36,1.086e-2,2.974e-7,1.086e-2,1.746e-38,1.511e-65
311.37,2.715e-2,2.965e-7,2.715e-2,1.746e-38,1.511e-65
311.39,1.605e-1,2.948e-7,1.605e-1,1.746e-38,1.510e-65
311.41,8.808e-1,2.931e-7,8.808e-1,1.747e-38,1.510e-65
311.42,2.007e+0,2.922e-7,2.007e+0,1.747e-38,1.510e-65
311.44,9.858e+0,2.905e-7,9.858e+0,1.747e-38,1.510e-65
311.46,4.497e+1,2.888e-7,4.497e+1,1.748e-38,1.510e-65
311.48,1.905e+2,2.870e-7,1.905e+2,1.748e-38,1.509e-65
311.49,3.813e+2,2.862e-7,3.813e+2,1.748e-38,1.509e-65
311.51,1.445e+3,2.845e-7,1.445e+3,1.748e-38,1.509e-65
311.53,5.087e+3,2.827e-7,5.087e+3,1.749e-38,1.509e-65
311.54,9.283e+3,2.819e-7,9.283e+3,1.749e-38,1.509e-65
311.56,2.924e+4,2.802e-7,2.924e+4,1.749e-38,1.509e-65
311.58,8.555e+4,2.784e-7,8.555e+4,1.750e-38,1.508e-65
311.59,1.423e+5,2.776e-7,1.423e+5,1.750e-38,1.508e-65
311.61,3.726e+5,2.758e-7,3.726e+5,1.750e-38,1.508e-65
311.63,9.057e+5,2.741e-7,9.057e+5,1.751e-38,1.508e-65
311.65,2.045e+6,2.724e-7,2.045e+6,1.751e-38,1.508e-65
311.66,2.988e+6,2.715e-7,2.988e+6,1.751e-38,1.507e-65
311.68,6.038e+6,2.698e-7,6.038e+6,1.751e-38,1.507e-65
311.70,1.133e+7,2.681e-7,1.133e+7,1.752e-38,1.507e-65
311.71,1.510e+7,2.672e-7,1.510e+7,1.752e-38,1.507e-65
311.73,2.536e+7,2.655e-7,2.536e+7,1.752e-38,1.507e-65
311.75,3.957e+7,2.638e-7,3.957e+7,1.753e-38,1.506e-65
311.76,4.809e+7,2.629e-7,4.809e+7,1.753e-38,1.506e-65
311.78,6.725e+7,2.612e-7,6.725e+7,1.753e-38,1.506e-65
311.80,8.751e+7,2.595e-7,8.751e+7,1.753e-38,1.506e-65
311.82,1.062e+8,2.578e-7,1.062e+8,1.754e-38,1.506e-65
311.83,1.140e+8,2.569e-7,1.140e+8,1.754e-38,1.506e-65
311.85,1.255e+8,2.552e-7,1.255e+8,1.754e-38,1.505e-65
311.87,1.308e+8,2.535e-7,1.308e+8,1.755e-38,1.505e-65
311.88,1.314e+8,2.526e-7,1.314e+8,1.755e-38,1.505e-65
311.90,1.301e+8,2.509e-7,1.301e+8,1.755e-38,1.505e-65
311.92,1.284e+8,2.491e-7,1.284e+8,1.756e-38,1.505e-65
311.93,1.284e+8,2.483e-7,1.284e+8,1.756e-38,1.505e-65
311.95,1.318e+8,2.466e-7,1.318e+8,1.756e-38,1.504e-65
311.97,1.397e+8,2.448e-7,1.397e+8,1.756e-38,1.504e-65
311.99,1.504e+8,2.431e-7,1.504e+8,1.757e-38,1.504e-65
312.00,1.557e+8,2.423e-7,1.557e+8,1.757e-38,1.504e-65
312.02,1.633e+8,2.405e-7,1.633e+8,1.757e-38,1.504e-65
312.04,1.637e+8,2.388e-7,1.637e+8,1.758e-38,1.503e-65
312.05,1.606e+8,2.379e-7,1.606e+8,1.758e-38,1.503e-65
312.07,1.474e+8,2.362e-7,1.474e+8,1.758e-38,1.503e-65
312.09,1.265e+8,2.345e-7,1.265e+8,1.758e-38,1.503e-65
312.10,1.143e+8,2.336e-7,1.143e+8,1.759e-38,1.503e-65
312.12,8.873e+7,2.319e-7,8.873e+7,1.759e-38,1.503e-65
312.14,6.466e+7,2.302e-7,6.466e+7,1.759e-38,1.502e-65
312.16,4.472e+7,2.285e-7,4.472e+7,1.760e-38,1.502e-65
312.17,3.670e+7,2.276e-7,3.670e+7,1.760e-38,1.502e-65
312.19,2.459e+7,2.259e-7,2.459e+7,1.760e-38,1.502e-65
312.21,1.700e+7,2.242e-7,1.700e+7,1.760e-38,1.502e-65
312.22,1.451e+7,2.233e-7,1.451e+7,1.761e-38,1.501e-65
312.24,1.131e+7,2.216e-7,1.131e+7,1.761e-38,1.501e-65
312.26,9.478e+6,2.199e-7,9.478e+6,1.761e-38,1.501e-65
312.27,8.796e+6,2.190e-7,8.796e+6,1.761e-38,1.501e-65
312.29,7.556e+6,2.173e-7,7.556e+6,1.762e-38,1.501e-65
312.31,6.285e+6,2.156e-7,6.285e+6,1.762e-38,1.501e-65
312.33,4.952e+6,2.138e-7,4.952e+6,1.763e-38,1.500e-65
312.34,4.293e+6,2.130e-7,4.293e+6,1.763e-38,1.500e-65
312.36,3.064e+6,2.113e-7,3.064e+6,1.763e-38,1.500e-65
312.38,2.037e+6,2.095e-7,2.037e+6,1.763e-38,1.500e-65
312.39,1.616e+6,2.087e-7,1.616e+6,1.764e-38,1.500e-65
312.41,9.631e+5,2.069e-7,9.631e+5,1.764e-38,1.499e-65
312.43,5.333e+5,2.052e-7,5.333e+5,1.764e-38,1.499e-65
312.44,3.861e+5,2.044e-7,3.861e+5,1.764e-38,1.499e-65
312.46,1.914e+5,2.026e-7,1.914e+5,1.765e-38,1.499e-65
312.48,8.820e+4,2.009e-7,8.820e+4,1.765e-38,1.499e-65
312.50,3.790e+4,1.992e-7,3.790e+4,1.765e-38,1.499e-65
312.51,2.437e+4,1.983e-7,2.437e+4,1.766e-38,1.498e-65
312.53,1.057e+4,1.966e-7,1.057e+4,1.766e-38,1.498e-65
312.55,7.937e+3,1.949e-7,7.937e+3,1.766e-38,1.498e-65
312.56,1.023e+4,1.940e-7,1.023e+4,1.766e-38,1.498e-65
312.58,2.573e+4,1.923e-7,2.573e+4,1.767e-38,1.498e-65
312.60,7.053e+4,1.906e-7,7.053e+4,1.767e-38,1.497e-65
312.61,1.146e+5,1.897e-7,1.146e+5,1.767e-38,1.497e-65
312.63,2.872e+5,1.880e-7,2.872e+5,1.768e-38,1.497e-65
312.65,6.692e+5,1.863e-7,6.692e+5,1.768e-38,1.497e-65
312.67,1.449e+6,1.846e-7,1.449e+6,1.768e-38,1.497e-65
312.68,2.073e+6,1.837e-7,2.073e+6,1.768e-38,1.497e-65
312.70,4.020e+6,1.820e-7,4.020e+6,1.769e-38,1.496e-65
312.72,7.240e+6,1.802e-7,7.240e+6,1.769e-38,1.496e-65
312.73,9.452e+6,1.794e-7,9.452e+6,1.769e-38,1.496e-65
312.75,1.525e+7,1.777e-7,1.525e+7,1.770e-38,1.496e-65
312.77,2.285e+7,1.759e-7,2.285e+7,1.770e-38,1.496e-65
312.78,2.721e+7,1.751e-7,2.721e+7,1.770e-38,1.496e-65
312.80,3.652e+7,1.734e-7,3.652e+7,1.771e-38,1.495e-65
312.82,4.553e+7,1.716e-7,4.553e+7,1.771e-38,1.495e-65
312.84,5.275e+7,1.699e-7,5.275e+7,1.771e-38,1.495e-65
312.85,5.523e+7,1.691e-7,5.523e+7,1.771e-38,1.495e-65
312.87,5.730e+7,1.673e-7,5.730e+7,1.772e-38,1.495e-65
312.89,5.523e+7,1.656e-7,5.523e+7,1.772e-38,1.494e-65
312.90,5.275e+7,1.647e-7,5.275e+7,1.772e-38,1.494e-65
312.92,4.553e+7,1.630e-7,4.553e+7,1.773e-38,1.494e-65
312.94,3.652e+7,1.613e-7,3.652e+7,1.773e-38,1.494e-65
312.95,3.181e+7,1.604e-7,3.181e+7,1.773e-38,1.494e-65
312.97,2.285e+7,1.587e-7,2.285e+7,1.773e-38,1.494e-65
312.99,1.525e+7,1.570e-7,1.525e+7,1.774e-38,1.493e-65
313.01,9.452e+6,1.553e-7,9.452e+6,1.774e-38,1.493e-65
313.02,7.240e+6,1.544e-7,7.240e+6,1.774e-38,1.493e-65
313.04,4.020e+6,1.527e-7,4.020e+6,1.775e-38,1.493e-65
313.06,2.073e+6,1.510e-7,2.073e+6,1.775e-38,1.493e-65
313.07,1.449e+6,1.501e-7,1.449e+6,1.775e-38,1.492e-65
313.09,6.692e+5,1.484e-7,6.692e+5,1.776e-38,1.492e-65
313.11,2.872e+5,1.467e-7,2.872e+5,1.776e-38,1.492e-65
313.12,1.830e+5,1.458e-7,1.830e+5,1.776e-38,1.492e-65
313.14,7.035e+4,1.441e-7,7.035e+4,1.776e-38,1.492e-65
313.16,2.512e+4,1.424e-7,2.512e+4,1.777e-38,1.492e-65
313.18,8.335e+3,1.406e-7,8.335e+3,1.777e-38,1.491e-65
313.19,4.670e+3,1.398e-7,4.670e+3,1.777e-38,1.491e-65
313.21,1.388e+3,1.380e-7,1.388e+3,1.778e-38,1.491e-65
313.23,3.844e+2,1.363e-7,3.844e+2,1.778e-38,1.491e-65
313.24,1.988e+2,1.355e-7,1.988e+2,1.778e-38,1.491e-65
313.26,6.236e+1,1.337e-7,6.236e+1,1.778e-38,1.490e-65
313.28,7.147e+1,1.320e-7,7.147e+1,1.779e-38,1.490e-65
313.29,1.273e+2,1.312e-7,1.273e+2,1.779e-38,1.490e-65
313.31,4.737e+2,1.294e-7,4.737e+2,1.779e-38,1.490e-65
313.33,1.701e+3,1.277e-7,1.701e+3,1.780e-38,1.490e-65
313.35,5.690e+3,1.260e-7,5.690e+3,1.780e-38,1.489e-65
313.36,1.013e+4,1.251e-7,1.013e+4,1.780e-38,1.489e-65
313.38,3.035e+4,1.234e-7,3.035e+4,1.780e-38,1.489e-65
313.40,8.454e+4,1.217e-7,8.454e+4,1.781e-38,1.489e-65
313.41,1.373e+5,1.208e-7,1.373e+5,1.781e-38,1.489e-65
313.43,3.427e+5,1.191e-7,3.427e+5,1.781e-38,1.489e-65
313.45,7.950e+5,1.174e-7,7.950e+5,1.782e-38,1.488e-65
313.46,1.178e+6,1.165e-7,1.178e+6,1.782e-38,1.488e-65
313.48,2.449e+6,1.148e-7,2.449e+6,1.782e-38,1.488e-65
313.50,4.732e+6,1.131e-7,4.732e+6,1.783e-38,1.488e-65
313.52,8.498e+6,1.113e-7,8.498e+6,1.783e-38,1.488e-65
313.53,1.108e+7,1.105e-7,1.108e+7,1.783e-38,1.488e-65
313.55,1.783e+7,1.088e-7,1.783e+7,1.783e-38,1.487e-65
313.57,2.666e+7,1.070e-7,2.666e+7,1.784e-38,1.487e-65
313.58,3.172e+7,1.062e-7,3.172e+7,1.784e-38,1.487e-65
313.60,4.251e+7,1.045e-7,4.251e+7,1.784e-38,1.487e-65
313.62,5.295e+7,1.027e-7,5.295e+7,1.785e-38,1.487e-65
313.63,5.749e+7,1.019e-7,5.749e+7,1.785e-38,1.487e-65
313.65,6.416e+7,1.002e-7,6.416e+7,1.785e-38,1.486e-65
313.67,6.655e+7,9.843e-8,6.655e+7,1.785e-38,1.486e-65
313.69,6.416e+7,9.671e-8,6.416e+7,1.786e-38,1.486e-65
313.70,6.129e+7,9.585e-8,6.129e+7,1.786e-38,1.486e-65
313.72,5.295e+7,9.412e-8,5.295e+7,1.786e-38,1.486e-65
313.74,4.251e+7,9.240e-8,4.251e+7,1.787e-38,1.485e-65
313.75,3.706e+7,9.154e-8,3.706e+7,1.787e-38,1.485e-65
313.77,2.666e+7,8.982e-8,2.666e+7,1.787e-38,1.485e-65
313.79,1.783e+7,8.809e-8,1.783e+7,1.787e-38,1.485e-65
313.80,1.418e+7,8.723e-8,1.418e+7,1.788e-38,1.485e-65
313.82,8.498e+6,8.551e-8,8.498e+6,1.788e-38,1.485e-65
313.84,4.732e+6,8.379e-8,4.732e+6,1.788e-38,1.484e-65
313.86,2.449e+6,8.207e-8,2.449e+6,1.789e-38,1.484e-65
313.87,1.714e+6,8.120e-8,1.714e+6,1.789e-38,1.484e-65
313.89,7.950e+5,7.948e-8,7.950e+5,1.789e-38,1.484e-65
313.91,3.427e+5,7.776e-8,3.427e+5,1.790e-38,1.484e-65
313.92,2.189e+5,7.690e-8,2.189e+5,1.790e-38,1.483e-65
313.94,8.454e+4,7.518e-8,8.454e+4,1.790e-38,1.483e-65
313.96,3.035e+4,7.345e-8,3.035e+4,1.790e-38,1.483e-65
313.97,1.769e+4,7.259e-8,1.769e+4,1.791e-38,1.483e-65
313.99,5.690e+3,7.087e-8,5.690e+3,1.791e-38,1.483e-65
314.01,1.701e+3,6.915e-8,1.701e+3,1.791e-38,1.482e-65
314.03,4.727e+2,6.742e-8,4.727e+2,1.792e-38,1.482e-65
314.04,2.424e+2,6.656e-8,2.424e+2,1.792e-38,1.482e-65
314.06,6.035e+1,6.484e-8,6.035e+1,1.792e-38,1.482e-65
314.08,1.397e+1,6.312e-8,1.397e+1,1.792e-38,1.482e-65
314.09,6.536e+0,6.226e-8,6.536e+0,1.793e-38,1.482e-65
314.11,1.355e+0,6.053e-8,1.355e+0,1.793e-38,1.481e-65
314.13,2.612e-1,5.881e-8,2.612e-1,1.793e-38,1.481e-65
314.14,1.116e-1,5.795e-8,1.116e-1,1.793e-38,1.481e-65
314.16,1.926e-2,5.623e-8,1.926e-2,1.794e-38,1.481e-65
314.18,3.092e-3,5.451e-8,3.092e-3,1.794e-38,1.481e-65
314.20,4.612e-4,5.278e-8,4.612e-4,1.794e-38,1.480e-65
314.21,1.734e-4,5.192e-8,1.733e-4,1.795e-38,1.480e-65
314.23,2.366e-5,4.934e-7,2.316e-5,1.795e-38,1.480e-65
314.25,7.238e-6,4.361e-6,2.878e-6,1.795e-38,1.480e-65
314.26,1.360e-5,1.262e-5,9.868e-7,1.796e-38,1.480e-65
314.28,1.001e-4,9.998e-5,1.098e-7,1.796e-38,1.480e-65
314.30,7.369e-4,7.369e-4,1.136e-8,1.796e-38,1.479e-65
314.31,1.947e-3,1.947e-3,1.136e-8,1.796e-38,1.479e-65
314.33,1.287e-2,1.287e-2,1.136e-8,1.797e-38,1.479e-65
314.35,7.908e-2,7.908e-2,1.136e-8,1.797e-38,1.479e-65
314.37,4.520e-1,4.520e-1,1.136e-8,1.797e-38,1.479e-65
314.38,1.052e+0,1.052e+0,1.136e-8,1.798e-38,1.479e-65
314.40,5.390e+0,5.390e+0,1.136e-8,1.798e-38,1.478e-65
314.42,2.569e+1,2.569e+1,1.136e-8,1.798e-38,1.478e-65
314.43,5.459e+1,5.459e+1,1.136e-8,1.798e-38,1.478e-65
314.45,2.333e+2,2.333e+2,1.135e-8,1.799e-38,1.478e-65
314.47,9.275e+2,9.275e+2,1.135e-8,1.799e-38,1.478e-65
314.48,1.800e+3,1.800e+3,1.135e-8,1.799e-38,1.477e-65
314.50,6.415e+3,6.415e+3,1.135e-8,1.800e-38,1.477e-65
314.52,2.127e+4,2.127e+4,1.135e-8,1.800e-38,1.477e-65
314.54,6.555e+4,6.555e+4,1.135e-8,1.800e-38,1.477e-65
314.55,1.120e+5,1.120e+5,1.135e-8,1.800e-38,1.477e-65
314.57,3.096e+5,3.096e+5,1.134e-8,1.801e-38,1.477e-65
314.59,7.961e+5,7.961e+5,1.134e-8,1.801e-38,1.476e-65
314.60,1.242e+6,1.242e+6,1.134e-8,1.801e-38,1.476e-65
314.62,2.864e+6,2.864e+6,1.134e-8,1.802e-38,1.476e-65
314.64,6.140e+6,6.140e+6,1.134e-8,1.802e-38,1.476e-65
314.65,8.748e+6,8.748e+6,1.134e-8,1.802e-38,1.476e-65
314.67,1.682e+7,1.682e+7,1.134e-8,1.803e-38,1.475e-65
314.69,3.007e+7,3.007e+7,1.134e-8,1.803e-38,1.475e-65
314.71,5.000e+7,5.000e+7,1.133e-8,1.803e-38,1.475e-65
314.72,6.274e+7,6.274e+7,1.133e-8,1.803e-38,1.475e-65
314.74,9.355e+7,9.355e+7,1.133e-8,1.804e-38,1.475e-65
314.76,1.297e+8,1.297e+8,1.133e-8,1.804e-38,1.475e-65
314.77,1.486e+8,1.486e+8,1.133e-8,1.804e-38,1.474e-65
314.79,1.848e+8,1.848e+8,1.133e-8,1.805e-38,1.474e-65
314.81,2.137e+8,2.137e+8,1.133e-8,1.805e-38,1.474e-65
314.82,2.237e+8,2.237e+8,1.133e-8,1.805e-38,1.474e-65
314.84,2.319e+8,2.319e+8,1.132e-8,1.805e-38,1.474e-65
314.86,2.237e+8,2.237e+8,1.132e-8,1.806e-38,1.473e-65
314.88,2.006e+8,2.006e+8,1.132e-8,1.806e-38,1.473e-65
314.89,1.848e+8,1.848e+8,1.132e-8,1.806e-38,1.473e-65
314.91,1.486e+8,1.486e+8,1.132e-8,1.807e-38,1.473e-65
314.93,1.112e+8,1.112e+8,1.132e-8,1.807e-38,1.473e-65
314.94,9.355e+7,9.355e+7,1.132e-8,1.807e-38,1.473e-65
314.96,6.274e+7,6.274e+7,1.132e-8,1.807e-38,1.472e-65
314.98,3.913e+7,3.913e+7,1.131e-8,1.808e-38,1.472e-65
314.99,3.007e+7,3.007e+7,1.131e-8,1.808e-38,1.472e-65
315.01,1.682e+7,1.682e+7,1.131e-8,1.808e-38,1.472e-65
315.03,8.748e+6,8.748e+6,1.131e-8,1.809e-38,1.472e-65
315.05,4.231e+6,4.231e+6,1.131e-8,1.809e-38,1.471e-65
315.06,2.864e+6,2.864e+6,1.131e-8,1.809e-38,1.471e-65
315.08,1.242e+6,1.242e+6,1.131e-8,1.810e-38,1.471e-65
315.10,5.010e+5,5.010e+5,1.131e-8,1.810e-38,1.471e-65
315.11,3.097e+5,3.097e+5,1.130e-8,1.810e-38,1.471e-65
315.13,1.123e+5,1.123e+5,1.130e-8,1.810e-38,1.471e-65
315.15,3.884e+4,3.884e+4,1.130e-8,1.811e-38,1.470e-65
315.16,2.351e+4,2.351e+4,1.130e-8,1.811e-38,1.470e-65
315.18,1.437e+4,1.437e+4,1.130e-8,1.811e-38,1.470e-65
315.20,2.804e+4,2.804e+4,1.130e-8,1.812e-38,1.470e-65
315.22,8.098e+4,8.098e+4,1.130e-8,1.812e-38,1.470e-65
315.23,1.375e+5,1.375e+5,1.130e-8,1.812e-38,1.470e-65
315.25,3.778e+5,3.778e+5,1.129e-8,1.812e-38,1.469e-65
315.27,9.674e+5,9.674e+5,1.129e-8,1.813e-38,1.469e-65
315.28,1.507e+6,1.507e+6,1.129e-8,1.813e-38,1.469e-65
315.30,3.461e+6,3.461e+6,1.129e-8,1.813e-38,1.469e-65
315.32,7.396e+6,7.396e+6,1.129e-8,1.814e-38,1.469e-65
315.33,1.052e+7,1.052e+7,1.129e-8,1.814e-38,1.468e-65
315.35,2.018e+7,2.018e+7,1.129e-8,1.814e-38,1.468e-65
315.37,3.598e+7,3.598e+7,1.129e-8,1.814e-38,1.468e-65
315.39,5.970e+7,5.970e+7,1.128e-8,1.815e-38,1.468e-65
315.40,7.484e+7,7.484e+7,1.128e-8,1.815e-38,1.468e-65
315.42,1.114e+8,1.114e+8,1.128e-8,1.815e-38,1.468e-65
315.44,1.543e+8,1.543e+8,1.128e-8,1.816e-38,1.467e-65
315.45,1.767e+8,1.767e+8,1.128e-8,1.816e-38,1.467e-65
315.47,2.195e+8,2.195e+8,1.128e-8,1.816e-38,1.467e-65
315.49,2.536e+8,2.536e+8,1.128e-8,1.817e-38,1.467e-65
315.50,2.654e+8,2.654e+8,1.128e-8,1.817e-38,1.467e-65
315.52,2.751e+8,2.751e+8,1.127e-8,1.817e-38,1.466e-65
315.54,2.654e+8,2.654e+8,1.127e-8,1.817e-38,1.466e-65
315.56,2.381e+8,2.381e+8,1.127e-8,1.818e-38,1.466e-65
315.57,2.195e+8,2.195e+8,1.127e-8,1.818e-38,1.466e-65
315.59,1.767e+8,1.767e+8,1.127e-8,1.818e-38,1.466e-65
315.61,1.323e+8,1.323e+8,1.127e-8,1.819e-38,1.466e-65
315.62,1.114e+8,1.114e+8,1.127e-8,1.819e-38,1.465e-65
315.64,7.484e+7,7.484e+7,1.126e-8,1.819e-38,1.465e-65
315.66,4.677e+7,4.677e+7,1.126e-8,1.819e-38,1.465e-65
315.67,3.598e+7,3.598e+7,1.126e-8,1.820e-38,1.465e-65
315.69,2.018e+7,2.018e+7,1.126e-8,1.820e-38,1.465e-65
315.71,1.052e+7,1.052e+7,1.126e-8,1.820e-38,1.464e-65
315.73,5.105e+6,5.105e+6,1.126e-8,1.821e-38,1.464e-65
315.74,3.461e+6,3.461e+6,1.126e-8,1.821e-38,1.464e-65
315.76,1.507e+6,1.507e+6,1.126e-8,1.821e-38,1.464e-65
315.78,6.100e+5,6.100e+5,1.125e-8,1.821e-38,1.464e-65
315.79,3.778e+5,3.778e+5,1.125e-8,1.822e-38,1.464e-65
315.81,1.372e+5,1.372e+5,1.125e-8,1.822e-38,1.463e-65
315.83,4.638e+4,4.638e+4,1.125e-8,1.822e-38,1.463e-65
315.84,2.624e+4,2.624e+4,1.125e-8,1.823e-38,1.463e-65
315.86,7.956e+3,7.956e+3,1.125e-8,1.823e-38,1.463e-65
315.88,2.244e+3,2.244e+3,1.125e-8,1.823e-38,1.463e-65
315.90,5.891e+2,5.891e+2,1.125e-8,1.824e-38,1.462e-65
315.91,2.943e+2,2.943e+2,1.124e-8,1.824e-38,1.462e-65
315.93,7.316e+1,7.316e+1,1.124e-8,1.824e-38,1.462e-65
315.95,3.493e+1,3.493e+1,1.124e-8,1.824e-38,1.462e-65
315.96,4.942e+1,4.942e+1,1.124e-8,1.825e-38,1.462e-65
315.98,1.872e+2,1.872e+2,1.124e-8,1.825e-38,1.462e-65
316.00,7.559e+2,7.559e+2,1.124e-8,1.825e-38,1.461e-65
316.01,1.483e+3,1.483e+3,1.124e-8,1.825e-38,1.461e-65
316.03,5.414e+3,5.414e+3,1.124e-8,1.826e-38,1.461e-65
316.05,1.839e+4,1.839e+4,1.123e-8,1.826e-38,1.461e-65
316.07,5.814e+4,5.814e+4,1.123e-8,1.826e-38,1.461e-65
316.08,1.006e+5,1.006e+5,1.123e-8,1.827e-38,1.461e-65
316.10,2.855e+5,2.855e+5,1.123e-8,1.827e-38,1.460e-65
316.12,7.540e+5,7.540e+5,1.123e-8,1.827e-38,1.460e-65
316.13,1.193e+6,1.193e+6,1.123e-8,1.827e-38,1.460e-65
316.15,2.827e+6,2.827e+6,1.123e-8,1.828e-38,1.460e-65
316.17,6.238e+6,6.238e+6,1.123e-8,1.828e-38,1.460e-65
316.18,9.019e+6,9.019e+6,1.122e-8,1.828e-38,1.459e-65
316.20,1.786e+7,1.786e+7,1.122e-8,1.829e-38,1.459e-65
316.22,3.292e+7,3.292e+7,1.122e-8,1.829e-38,1.459e-65
316.24,5.646e+7,5.646e+7,1.122e-8,1.829e-38,1.459e-65
316.25,7.198e+7,7.198e+7,1.122e-8,1.830e-38,1.459e-65
316.27,1.108e+8,1.108e+8,1.122e-8,1.830e-38,1.458e-65
316.29,1.588e+8,1.588e+8,1.122e-8,1.830e-38,1.458e-65
316.30,1.850e+8,1.850e+8,1.122e-8,1.830e-38,1.458e-65
316.32,2.380e+8,2.380e+8,1.121e-8,1.831e-38,1.458e-65
316.34,2.849e+8,2.849e+8,1.121e-8,1.831e-38,1.458e-65
316.35,3.034e+8,3.034e+8,1.121e-8,1.831e-38,1.458e-65
316.37,3.260e+8,3.260e+8,1.121e-8,1.832e-38,1.457e-65
316.39,3.260e+8,3.260e+8,1.121e-8,1.832e-38,1.457e-65
316.41,3.034e+8,3.034e+8,1.121e-8,1.832e-38,1.457e-65
316.42,2.849e+8,2.849e+8,1.121e-8,1.832e-38,1.457e-65
316.44,2.380e+8,2.380e+8,1.121e-8,1.833e-38,1.457e-65
316.46,1.850e+8,1.850e+8,1.120e-8,1.833e-38,1.456e-65
316.47,1.588e+8,1.588e+8,1.120e-8,1.833e-38,1.456e-65
316.49,1.108e+8,1.108e+8,1.120e-8,1.834e-38,1.456e-65
316.51,7.198e+7,7.198e+7,1.120e-8,1.834e-38,1.456e-65
316.52,5.646e+7,5.646e+7,1.120e-8,1.834e-38,1.456e-65
316.54,3.292e+7,3.292e+7,1.120e-8,1.834e-38,1.456e-65
316.56,1.786e+7,1.786e+7,1.120e-8,1.835e-38,1.455e-65
316.58,9.019e+6,9.019e+6,1.119e-8,1.835e-38,1.455e-65
316.59,6.238e+6,6.238e+6,1.119e-8,1.835e-38,1.455e-65
316.61,2.827e+6,2.827e+6,1.119e-8,1.836e-38,1.455e-65
316.63,1.193e+6,1.193e+6,1.119e-8,1.836e-38,1.455e-65
