Wavelength (nm),Sum(calc),Cr I (6.5e-3),Cr II (9.8e-1),Cr IV (5.3e-12),Cr V (3.5e-30)
206.23,6.160e+9,,6.160e+9,,
206.25,3.128e+9,,3.128e+9,,
206.27,1.341e+9,,1.341e+9,,
206.29,4.853e+8,,4.853e+8,,
206.30,2.740e+8,,2.740e+8,,
206.32,7.706e+7,,7.706e+7,,
206.34,1.929e+7,,1.929e+7,,
206.35,1.087e+7,,1.087e+7,,
206.37,1.421e+7,,1.421e+7,,
206.39,5.348e+7,,5.348e+7,,
206.40,1.025e+8,,1.025e+8,,
206.42,3.337e+8,,3.337e+8,,
206.44,9.185e+8,,9.185e+8,,
206.46,2.136e+9,,2.136e+9,,
206.47,3.057e+9,,3.057e+9,,
206.49,5.518e+9,,5.518e+9,,
206.51,8.415e+9,,8.415e+9,,
206.52,9.754e+9,,9.754e+9,,
206.54,1.155e+10,,1.155e+10,,
206.56,1.155e+10,,1.155e+10,,
206.57,1.084e+10,,1.084e+10,,
206.59,8.415e+9,,8.415e+9,,
206.61,5.518e+9,,5.518e+9,,
206.62,4.195e+9,,4.195e+9,,
206.64,2.136e+9,,2.136e+9,,
206.66,9.185e+8,,9.185e+8,,
206.68,3.337e+8,,3.337e+8,,
206.69,1.888e+8,,1.888e+8,,
206.71,5.324e+7,,5.324e+7,,
206.73,1.268e+7,,1.268e+7,,
206.74,5.811e+6,,5.811e+6,,
206.76,1.075e+6,,1.075e+6,,
206.78,1.679e+5,,1.679e+5,,
206.79,6.230e+4,,6.230e+4,,
206.81,7.557e+3,,7.557e+3,,
206.83,7.742e+2,,7.742e+2,,
206.85,6.701e+1,,6.701e+1,,
206.86,1.850e+1,,1.850e+1,,
206.88,1.243e+0,,1.243e+0,,
206.90,7.056e-2,,7.056e-2,,
206.91,1.578e-2,,1.578e-2,,
206.93,6.953e-4,,6.953e-4,,
206.95,2.588e-5,,2.588e-5,,
206.96,4.686e-6,,4.686e-6,,
234.95,2.068e-10,2.068e-10,2.743e-6,,
234.96,9.670e-10,9.670e-10,2.742e-6,,
234.98,1.919e-8,1.919e-8,2.740e-6,,
235.00,3.343e-7,3.343e-7,2.739e-6,,
235.01,1.329e-6,1.329e-6,2.738e-6,,
235.03,1.905e-5,1.905e-5,2.737e-6,,
235.05,2.399e-4,2.399e-4,2.736e-6,,
235.06,8.109e-4,8.109e-4,2.735e-6,,
235.08,8.402e-3,8.402e-3,2.734e-6,,
235.10,7.646e-2,7.646e-2,2.732e-6,,
235.12,6.110e-1,6.110e-1,2.731e-6,,
235.13,1.645e+0,1.645e+0,2.730e-6,,
235.15,1.082e+1,1.082e+1,2.729e-6,,
235.17,6.249e+1,6.249e+1,2.727e-6,,
235.18,1.430e+2,1.430e+2,2.727e-6,,
235.20,6.799e+2,6.799e+2,2.725e-6,,
235.22,2.838e+3,2.838e+3,2.724e-6,,
235.23,5.522e+3,5.522e+3,2.723e-6,,
235.25,1.897e+4,1.897e+4,2.722e-6,,
235.27,5.723e+4,5.723e+4,2.720e-6,,
235.29,1.516e+5,1.516e+5,2.719e-6,,
235.30,2.350e+5,2.350e+5,2.718e-6,,
235.32,5.124e+5,5.124e+5,2.717e-6,,
235.34,9.810e+5,9.810e+5,2.715e-6,,
235.35,1.293e+6,1.293e+6,2.715e-6,,
235.37,2.037e+6,2.037e+6,2.713e-6,,
235.39,2.819e+6,2.819e+6,2.712e-6,,
235.40,3.158e+6,3.158e+6,2.711e-6,,
235.42,3.596e+6,3.596e+6,2.710e-6,,
235.44,3.596e+6,3.596e+6,2.709e-6,,
235.46,3.158e+6,3.158e+6,2.707e-6,,
235.47,2.819e+6,2.819e+6,2.706e-6,,
235.49,2.037e+6,2.037e+6,2.705e-6,,
235.51,1.293e+6,1.293e+6,2.704e-6,,
235.52,9.810e+5,9.810e+5,2.703e-6,,
235.54,5.124e+5,5.124e+5,2.702e-6,,
235.56,2.350e+5,2.350e+5,2.700e-6,,
235.57,1.516e+5,1.516e+5,2.699e-6,,
235.59,5.723e+4,5.723e+4,2.698e-6,,
235.61,1.897e+4,1.897e+4,2.697e-6,,
235.63,5.522e+3,5.522e+3,2.695e-6,,
235.64,2.838e+3,2.838e+3,2.695e-6,,
235.66,6.799e+2,6.799e+2,2.693e-6,,
235.68,1.430e+2,1.430e+2,2.692e-6,,
235.69,6.249e+1,6.249e+1,2.691e-6,,
235.71,1.082e+1,1.082e+1,2.690e-6,,
235.73,1.645e+0,1.645e+0,2.688e-6,,
235.74,6.110e-1,6.110e-1,2.688e-6,,
235.76,7.646e-2,7.646e-2,2.686e-6,,
235.78,8.402e-3,8.402e-3,2.685e-6,,
235.80,8.109e-4,8.109e-4,2.684e-6,,
235.81,2.399e-4,2.399e-4,2.683e-6,,
235.83,1.905e-5,1.905e-5,2.681e-6,,
235.85,1.329e-6,1.329e-6,2.680e-6,,
235.86,3.343e-7,3.343e-7,2.679e-6,,
235.88,1.919e-8,1.919e-8,2.678e-6,,
235.90,9.670e-10,9.670e-10,2.677e-6,,
236.00,2.691e-9,2.691e-9,2.670e-6,,
236.02,5.200e-8,5.200e-8,2.668e-6,,
236.03,2.178e-7,2.178e-7,2.668e-6,,
236.05,3.470e-6,3.470e-6,2.666e-6,,
236.07,4.860e-5,4.860e-5,2.665e-6,,
236.08,1.733e-4,1.733e-4,2.664e-6,,
236.10,2.001e-3,2.001e-3,2.663e-6,,
236.12,2.032e-2,2.032e-2,2.661e-6,,
236.14,1.813e-1,1.813e-1,2.660e-6,,
236.15,5.162e-1,5.162e-1,2.659e-6,,
236.17,3.798e+0,3.798e+0,2.658e-6,,
236.19,2.457e+1,2.457e+1,2.656e-6,,
236.20,5.954e+1,5.954e+1,2.656e-6,,
236.22,3.175e+2,3.175e+2,2.654e-6,,
236.24,1.488e+3,1.488e+3,2.653e-6,,
236.25,3.071e+3,3.071e+3,2.652e-6,,
236.27,1.187e+4,1.187e+4,2.651e-6,,
236.29,4.033e+4,4.033e+4,2.649e-6,,
236.31,1.205e+5,1.205e+5,2.648e-6,,
236.32,1.985e+5,1.985e+5,2.647e-6,,
236.34,4.890e+5,4.890e+5,2.646e-6,,
236.36,1.059e+6,1.059e+6,2.645e-6,,
236.37,1.486e+6,1.486e+6,2.644e-6,,
236.39,2.658e+6,2.658e+6,2.643e-6,,
236.41,4.189e+6,4.189e+6,2.641e-6,,
236.42,5.019e+6,5.019e+6,2.640e-6,,
236.44,6.580e+6,6.580e+6,2.639e-6,,
236.46,7.699e+6,7.699e+6,2.638e-6,,
236.48,8.166e+6,8.166e+6,2.636e-6,,
236.49,8.174e+6,8.174e+6,2.636e-6,,
236.51,7.930e+6,7.930e+6,2.634e-6,,
236.53,7.664e+6,7.664e+6,2.633e-6,,
236.54,7.616e+6,7.616e+6,2.632e-6,,
236.56,7.738e+6,7.738e+6,2.631e-6,,
236.58,8.042e+6,8.042e+6,2.629e-6,,
236.59,8.195e+6,8.195e+6,2.629e-6,,
236.61,8.392e+6,8.392e+6,2.627e-6,,
236.63,8.362e+6,8.362e+6,2.626e-6,,
236.65,8.062e+6,8.062e+6,2.624e-6,,
236.66,7.800e+6,7.800e+6,2.624e-6,,
236.68,7.021e+6,7.021e+6,2.622e-6,,
236.70,5.908e+6,5.908e+6,2.621e-6,,
236.71,5.252e+6,5.252e+6,2.620e-6,,
236.73,3.860e+6,3.860e+6,2.619e-6,,
236.75,2.548e+6,2.548e+6,2.618e-6,,
236.76,1.983e+6,1.983e+6,2.617e-6,,
236.78,1.098e+6,1.098e+6,2.615e-6,,
236.80,5.375e+5,5.375e+5,2.614e-6,,
236.82,2.322e+5,2.322e+5,2.613e-6,,
236.83,1.455e+5,1.455e+5,2.612e-6,,
236.85,5.195e+4,5.195e+4,2.611e-6,,
236.87,1.632e+4,1.632e+4,2.609e-6,,
236.88,8.720e+3,8.720e+3,2.608e-6,,
236.90,2.261e+3,2.261e+3,2.607e-6,,
236.92,5.155e+2,5.155e+2,2.606e-6,,
236.93,2.346e+2,2.346e+2,2.605e-6,,
236.95,4.411e+1,4.411e+1,2.604e-6,,
236.97,7.296e+0,7.296e+0,2.602e-6,,
236.99,1.061e+0,1.061e+0,2.601e-6,,
237.00,3.856e-1,3.856e-1,2.600e-6,,
237.02,4.625e-2,4.625e-2,2.599e-6,,
237.04,4.879e-3,4.879e-3,2.597e-6,,
237.05,1.510e-3,1.510e-3,2.597e-6,,
237.07,1.314e-4,1.314e-4,2.595e-6,,
237.09,1.166e-5,1.166e-5,2.594e-6,,
237.10,8.735e-6,8.735e-6,2.593e-6,,
237.12,7.835e-5,7.835e-5,2.592e-6,,
237.14,8.838e-4,8.838e-4,2.590e-6,,
237.16,8.793e-3,8.793e-3,2.589e-6,,
237.17,2.644e-2,2.644e-2,2.588e-6,,
237.19,2.172e-1,2.172e-1,2.587e-6,,
237.21,1.571e+0,1.571e+0,2.586e-6,,
237.22,4.026e+0,4.026e+0,2.585e-6,,
237.24,2.404e+1,2.404e+1,2.583e-6,,
237.26,1.264e+2,1.264e+2,2.582e-6,,
237.27,2.761e+2,2.761e+2,2.581e-6,,
237.29,1.198e+3,1.198e+3,2.580e-6,,
237.31,4.578e+3,4.578e+3,2.579e-6,,
237.33,1.539e+4,1.539e+4,2.577e-6,,
237.34,2.690e+4,2.690e+4,2.577e-6,,
237.36,7.469e+4,7.469e+4,2.575e-6,,
237.38,1.825e+5,1.825e+5,2.574e-6,,
237.39,2.720e+5,2.720e+5,2.573e-6,,
237.41,5.488e+5,5.488e+5,2.572e-6,,
237.43,9.746e+5,9.746e+5,2.570e-6,,
237.44,1.238e+6,1.238e+6,2.570e-6,,
237.46,1.816e+6,1.816e+6,2.568e-6,,
237.48,2.344e+6,2.344e+6,2.567e-6,,
237.50,2.663e+6,2.663e+6,2.565e-6,,
237.51,2.706e+6,2.706e+6,2.565e-6,,
237.53,2.539e+6,2.539e+6,2.563e-6,,
237.55,2.096e+6,2.096e+6,2.562e-6,,
237.56,1.816e+6,1.816e+6,2.561e-6,,
237.58,1.238e+6,1.238e+6,2.560e-6,,
237.60,7.431e+5,7.431e+5,2.558e-6,,
237.61,5.488e+5,5.488e+5,2.558e-6,,
237.63,2.720e+5,2.720e+5,2.556e-6,,
237.65,1.186e+5,1.186e+5,2.555e-6,,
237.67,4.555e+4,4.555e+4,2.554e-6,,
237.68,2.690e+4,2.690e+4,2.553e-6,,
237.70,8.529e+3,8.529e+3,2.552e-6,,
237.72,2.380e+3,2.380e+3,2.550e-6,,
237.73,1.198e+3,1.198e+3,2.549e-6,,
237.75,2.761e+2,2.761e+2,2.548e-6,,
237.77,5.600e+1,5.600e+1,2.547e-6,,
237.78,2.404e+1,2.404e+1,2.546e-6,,
237.80,4.026e+0,4.026e+0,2.545e-6,,
237.82,5.935e-1,5.935e-1,2.543e-6,,
237.84,7.700e-2,7.700e-2,2.542e-6,,
237.85,2.644e-2,2.644e-2,2.541e-6,,
237.87,2.832e-3,2.832e-3,2.540e-6,,
237.89,2.682e-4,2.682e-4,2.538e-6,,
237.90,8.253e-5,8.253e-5,2.538e-6,,
237.92,6.839e-5,6.839e-5,2.536e-6,,
237.94,7.865e-4,7.865e-4,2.535e-6,,
237.95,2.663e-3,2.663e-3,2.534e-6,,
237.97,2.778e-2,2.778e-2,2.533e-6,,
237.99,2.554e-1,2.554e-1,2.531e-6,,
238.01,2.068e+0,2.068e+0,2.530e-6,,
238.02,5.610e+0,5.610e+0,2.529e-6,,
238.04,3.756e+1,3.756e+1,2.528e-6,,
238.06,2.215e+2,2.215e+2,2.527e-6,,
238.07,5.130e+2,5.130e+2,2.526e-6,,
238.09,2.502e+3,2.502e+3,2.524e-6,,
238.11,1.075e+4,1.075e+4,2.523e-6,,
238.12,2.124e+4,2.124e+4,2.522e-6,,
238.14,7.546e+4,7.546e+4,2.521e-6,,
238.16,2.361e+5,2.361e+5,2.520e-6,,
238.18,6.510e+5,6.510e+5,2.518e-6,,
238.19,1.031e+6,1.031e+6,2.518e-6,,
238.21,2.349e+6,2.349e+6,2.516e-6,,
238.23,4.718e+6,4.718e+6,2.515e-6,,
238.24,6.375e+6,6.375e+6,2.514e-6,,
238.26,1.058e+7,1.058e+7,2.513e-6,,
238.28,1.548e+7,1.548e+7,2.511e-6,,
238.29,1.786e+7,1.786e+7,2.511e-6,,
238.31,2.159e+7,2.159e+7,2.509e-6,,
238.33,2.301e+7,2.301e+7,2.508e-6,,
238.35,2.160e+7,2.160e+7,2.506e-6,,
238.36,1.996e+7,1.996e+7,2.506e-6,,
238.38,1.551e+7,1.551e+7,2.504e-6,,
238.40,1.067e+7,1.067e+7,2.503e-6,,
238.41,8.483e+6,8.483e+6,2.502e-6,,
238.43,5.071e+6,5.071e+6,2.501e-6,,
238.45,3.153e+6,3.153e+6,2.499e-6,,
238.46,2.737e+6,2.737e+6,2.499e-6,,
238.48,2.828e+6,2.828e+6,2.497e-6,,
238.50,3.847e+6,3.847e+6,2.496e-6,,
238.52,5.352e+6,5.352e+6,2.495e-6,,
238.53,6.124e+6,6.124e+6,2.494e-6,,
238.55,7.366e+6,7.366e+6,2.493e-6,,
238.57,7.838e+6,7.838e+6,2.491e-6,,
238.58,7.713e+6,7.713e+6,2.490e-6,,
238.60,6.796e+6,6.796e+6,2.489e-6,,
238.62,5.277e+6,5.277e+6,2.488e-6,,
238.63,4.434e+6,4.434e+6,2.487e-6,,
238.65,2.848e+6,2.848e+6,2.486e-6,,
238.67,1.612e+6,1.612e+6,2.484e-6,,
238.69,8.053e+5,8.053e+5,2.483e-6,,
238.70,5.444e+5,5.444e+5,2.482e-6,,
238.72,2.349e+5,2.349e+5,2.481e-6,,
238.74,1.195e+5,1.195e+5,2.479e-6,,
238.75,1.132e+5,1.132e+5,2.479e-6,,
238.77,1.966e+5,1.966e+5,2.477e-6,,
238.79,4.453e+5,4.453e+5,2.476e-6,,
238.80,6.567e+5,6.567e+5,2.475e-6,,
238.82,1.311e+6,1.311e+6,2.474e-6,,
238.84,2.312e+6,2.312e+6,2.472e-6,,
238.86,3.595e+6,3.595e+6,2.471e-6,,
238.87,4.275e+6,4.275e+6,2.470e-6,,
238.89,5.502e+6,5.502e+6,2.469e-6,,
238.91,6.242e+6,6.242e+6,2.468e-6,,
238.92,6.341e+6,6.341e+6,2.467e-6,,
238.94,5.954e+6,5.954e+6,2.465e-6,,
238.96,4.927e+6,4.927e+6,2.464e-6,,
238.97,4.275e+6,4.275e+6,2.463e-6,,
238.99,2.929e+6,2.929e+6,2.462e-6,,
239.01,1.768e+6,1.768e+6,2.461e-6,,
239.03,9.411e+5,9.411e+5,2.459e-6,,
239.04,6.549e+5,6.549e+5,2.458e-6,,
239.06,2.885e+5,2.885e+5,2.457e-6,,
239.08,1.120e+5,1.120e+5,2.456e-6,,
239.09,6.658e+4,6.658e+4,2.455e-6,,
239.11,2.140e+4,2.140e+4,2.454e-6,,
239.13,6.061e+3,6.061e+3,2.452e-6,,
239.14,3.077e+3,3.077e+3,2.452e-6,,
239.16,7.214e+2,7.214e+2,2.450e-6,,
239.18,1.491e+2,1.491e+2,2.449e-6,,
239.20,2.716e+1,2.716e+1,2.447e-6,,
239.21,1.106e+1,1.106e+1,2.447e-6,,
239.23,1.667e+0,1.667e+0,2.445e-6,,
239.25,2.216e-1,2.216e-1,2.444e-6,,
239.26,7.705e-2,7.705e-2,2.443e-6,,
239.28,8.475e-3,8.475e-3,2.442e-6,,
239.30,8.218e-4,8.218e-4,2.440e-6,,
239.31,2.441e-4,2.441e-4,2.440e-6,,
239.33,1.959e-5,1.959e-5,2.438e-6,,
239.35,1.386e-6,1.386e-6,2.437e-6,,
239.37,8.640e-8,8.640e-8,2.436e-6,,
239.38,2.058e-8,2.058e-8,2.435e-6,,
240.37,1.658e-9,1.658e-9,2.366e-6,,
240.39,3.313e-8,3.313e-8,2.365e-6,,
240.40,1.404e-7,1.404e-7,2.364e-6,,
240.42,2.296e-6,2.296e-6,2.363e-6,,
240.44,3.318e-5,3.318e-5,2.361e-6,,
240.45,1.204e-4,1.204e-4,2.361e-6,,
240.47,1.445e-3,1.445e-3,2.359e-6,,
240.49,1.533e-2,1.533e-2,2.358e-6,,
240.50,4.766e-2,4.766e-2,2.357e-6,,
240.52,4.200e-1,4.200e-1,2.356e-6,,
240.54,3.270e+0,3.270e+0,2.354e-6,,
240.56,2.250e+1,2.250e+1,2.353e-6,,
240.57,5.636e+1,5.636e+1,2.352e-6,,
240.59,3.223e+2,3.223e+2,2.351e-6,,
240.61,1.629e+3,1.629e+3,2.349e-6,,
240.62,3.497e+3,3.497e+3,2.349e-6,,
240.64,1.470e+4,1.470e+4,2.347e-6,,
240.66,5.460e+4,5.460e+4,2.346e-6,,
240.67,1.005e+5,1.005e+5,2.345e-6,,
240.69,3.105e+5,3.105e+5,2.344e-6,,
240.71,8.484e+5,8.484e+5,2.342e-6,,
240.73,2.051e+6,2.051e+6,2.341e-6,,
240.74,3.045e+6,3.045e+6,2.340e-6,,
240.76,6.125e+6,6.125e+6,2.339e-6,,
240.78,1.090e+7,1.090e+7,2.338e-6,,
240.79,1.390e+7,1.390e+7,2.337e-6,,
240.81,2.060e+7,2.060e+7,2.336e-6,,
240.83,2.703e+7,2.703e+7,2.334e-6,,
240.84,2.958e+7,2.958e+7,2.333e-6,,
240.86,3.234e+7,3.234e+7,2.332e-6,,
240.88,3.132e+7,3.132e+7,2.331e-6,,
240.90,2.687e+7,2.687e+7,2.329e-6,,
240.91,2.378e+7,2.378e+7,2.329e-6,,
240.93,1.702e+7,1.702e+7,2.327e-6,,
240.95,1.079e+7,1.079e+7,2.326e-6,,
240.96,8.213e+6,8.213e+6,2.325e-6,,
240.98,4.346e+6,4.346e+6,2.324e-6,,
241.00,2.039e+6,2.039e+6,2.322e-6,,
241.01,1.335e+6,1.335e+6,2.322e-6,,
241.03,5.229e+5,5.229e+5,2.320e-6,,
241.05,1.816e+5,1.816e+5,2.319e-6,,
241.07,5.592e+4,5.592e+4,2.317e-6,,
241.08,2.966e+4,2.966e+4,2.317e-6,,
241.10,7.626e+3,7.626e+3,2.315e-6,,
241.12,1.739e+3,1.739e+3,2.314e-6,,
241.13,7.934e+2,7.934e+2,2.313e-6,,
241.15,1.510e+2,1.510e+2,2.312e-6,,
241.17,2.547e+1,2.547e+1,2.311e-6,,
241.18,9.997e+0,9.997e+0,2.310e-6,,
241.20,1.407e+0,1.407e+0,2.308e-6,,
241.22,1.755e-1,1.755e-1,2.307e-6,,
241.24,1.938e-2,1.938e-2,2.306e-6,,
241.25,6.157e-3,6.157e-3,2.305e-6,,
241.27,5.670e-4,5.670e-4,2.304e-6,,
241.29,4.625e-5,4.625e-5,2.302e-6,,
241.30,1.262e-5,1.262e-5,2.302e-6,,
241.32,8.573e-7,8.573e-7,2.300e-6,,
241.34,5.156e-8,5.156e-8,2.299e-6,,
241.35,1.042e-8,1.042e-8,2.298e-6,,
247.41,5.378e-10,5.378e-10,1.877e-6,,
247.42,2.292e-9,2.292e-9,1.876e-6,,
247.44,3.813e-8,3.813e-8,1.875e-6,,
247.46,5.642e-7,5.642e-7,1.874e-6,,
247.47,2.077e-6,2.077e-6,1.873e-6,,
247.49,2.578e-5,2.578e-5,1.872e-6,,
247.51,2.846e-4,2.846e-4,1.870e-6,,
247.53,2.795e-3,2.795e-3,1.869e-6,,
247.54,8.381e-3,8.381e-3,1.868e-6,,
247.56,6.903e-2,6.903e-2,1.867e-6,,
247.58,5.058e-1,5.058e-1,1.865e-6,,
247.59,1.310e+0,1.310e+0,1.865e-6,,
247.61,8.052e+0,8.052e+0,1.863e-6,,
247.63,4.402e+1,4.402e+1,1.862e-6,,
247.64,9.849e+1,9.849e+1,1.861e-6,,
247.66,4.516e+2,4.516e+2,1.860e-6,,
247.68,1.842e+3,1.842e+3,1.858e-6,,
247.70,6.683e+3,6.683e+3,1.857e-6,,
247.71,1.218e+4,1.218e+4,1.856e-6,,
247.73,3.707e+4,3.707e+4,1.855e-6,,
247.75,1.003e+5,1.003e+5,1.854e-6,,
247.76,1.580e+5,1.580e+5,1.853e-6,,
247.78,3.587e+5,3.587e+5,1.851e-6,,
247.80,7.244e+5,7.244e+5,1.850e-6,,
247.81,9.853e+5,9.853e+5,1.849e-6,,
247.83,1.669e+6,1.669e+6,1.848e-6,,
247.85,2.515e+6,2.515e+6,1.847e-6,,
247.86,2.955e+6,2.955e+6,1.846e-6,,
247.88,3.735e+6,3.735e+6,1.845e-6,,
247.90,4.199e+6,4.199e+6,1.843e-6,,
247.92,4.199e+6,4.199e+6,1.842e-6,,
247.93,4.019e+6,4.019e+6,1.841e-6,,
247.95,3.371e+6,3.371e+6,1.840e-6,,
247.97,2.515e+6,2.515e+6,1.838e-6,,
247.98,2.079e+6,2.079e+6,1.838e-6,,
248.00,1.301e+6,1.301e+6,1.836e-6,,
248.02,7.244e+5,7.244e+5,1.835e-6,,
248.03,5.173e+5,5.173e+5,1.834e-6,,
248.05,2.416e+5,2.416e+5,1.833e-6,,
248.07,1.003e+5,1.003e+5,1.831e-6,,
248.09,3.707e+4,3.707e+4,1.830e-6,,
248.10,2.156e+4,2.156e+4,1.829e-6,,
248.12,6.683e+3,6.683e+3,1.828e-6,,
248.14,1.842e+3,1.842e+3,1.826e-6,,
248.15,9.256e+2,9.256e+2,1.826e-6,,
248.17,2.140e+2,2.140e+2,1.824e-6,,
248.19,4.402e+1,4.402e+1,1.823e-6,,
248.20,1.910e+1,1.910e+1,1.822e-6,,
248.22,3.296e+0,3.296e+0,1.821e-6,,
248.24,5.058e-1,5.058e-1,1.820e-6,,
248.26,6.903e-2,6.903e-2,1.818e-6,,
248.27,2.441e-2,2.441e-2,1.817e-6,,
248.29,2.795e-3,2.795e-3,1.816e-6,,
248.31,2.846e-4,2.846e-4,1.815e-6,,
248.32,8.692e-5,8.692e-5,1.814e-6,,
248.34,7.425e-6,7.425e-6,1.813e-6,,
248.36,5.642e-7,5.642e-7,1.811e-6,,
248.37,1.488e-7,1.488e-7,1.810e-6,,
248.39,9.486e-9,9.486e-9,1.809e-6,,
248.41,5.378e-10,5.378e-10,1.808e-6,,
248.75,6.270e-10,6.270e-10,1.784e-6,,
248.77,1.136e-8,1.136e-8,1.783e-6,,
248.78,4.632e-8,4.632e-8,1.782e-6,,
248.80,7.055e-7,7.055e-7,1.781e-6,,
248.82,9.570e-6,9.570e-6,1.779e-6,,
248.83,3.375e-5,3.375e-5,1.779e-6,,
248.85,3.848e-4,3.848e-4,1.777e-6,,
248.87,3.906e-3,3.906e-3,1.776e-6,,
248.88,1.192e-2,1.192e-2,1.775e-6,,
248.90,1.017e-1,1.017e-1,1.774e-6,,
248.92,7.728e-1,7.728e-1,1.772e-6,,
248.94,5.230e+0,5.230e+0,1.771e-6,,
248.95,1.303e+1,1.303e+1,1.770e-6,,
248.97,7.409e+1,7.409e+1,1.769e-6,,
248.99,3.753e+2,3.753e+2,1.767e-6,,
249.00,8.088e+2,8.088e+2,1.767e-6,,
249.02,3.443e+3,3.443e+3,1.765e-6,,
249.04,1.305e+4,1.305e+4,1.764e-6,,
249.05,2.434e+4,2.434e+4,1.763e-6,,
249.07,7.754e+4,7.754e+4,1.762e-6,,
249.09,2.200e+5,2.200e+5,1.760e-6,,
249.11,5.561e+5,5.561e+5,1.759e-6,,
249.12,8.464e+5,8.464e+5,1.758e-6,,
249.14,1.798e+6,1.798e+6,1.757e-6,,
249.16,3.400e+6,3.400e+6,1.756e-6,,
249.17,4.478e+6,4.478e+6,1.755e-6,,
249.19,7.119e+6,7.119e+6,1.754e-6,,
249.21,1.008e+7,1.008e+7,1.752e-6,,
249.22,1.148e+7,1.148e+7,1.751e-6,,
249.24,1.366e+7,1.366e+7,1.750e-6,,
249.26,1.448e+7,1.448e+7,1.749e-6,,
249.28,1.366e+7,1.366e+7,1.747e-6,,
249.29,1.271e+7,1.271e+7,1.747e-6,,
249.31,1.009e+7,1.009e+7,1.745e-6,,
249.33,7.167e+6,7.167e+6,1.744e-6,,
249.34,5.809e+6,5.809e+6,1.743e-6,,
249.36,3.603e+6,3.603e+6,1.742e-6,,
249.38,2.255e+6,2.255e+6,1.740e-6,,
249.39,1.910e+6,1.910e+6,1.740e-6,,
249.41,1.811e+6,1.811e+6,1.738e-6,,
249.43,2.371e+6,2.371e+6,1.737e-6,,
249.45,3.417e+6,3.417e+6,1.735e-6,,
249.46,4.072e+6,4.072e+6,1.735e-6,,
249.48,5.573e+6,5.573e+6,1.733e-6,,
249.50,7.331e+6,7.331e+6,1.732e-6,,
249.51,8.350e+6,8.350e+6,1.731e-6,,
249.53,1.082e+7,1.082e+7,1.730e-6,,
249.55,1.405e+7,1.405e+7,1.729e-6,,
249.56,1.594e+7,1.594e+7,1.728e-6,,
249.58,1.996e+7,1.996e+7,1.726e-6,,
249.60,2.353e+7,2.353e+7,1.725e-6,,
249.62,2.550e+7,2.550e+7,1.724e-6,,
249.63,2.560e+7,2.560e+7,1.723e-6,,
