Wavelength (nm),Sum(calc),Cr I (2.2e-1),Cr II (7.8e-1),Cr IV (9.5e-14),Cr V (1.7e-31)
297.54,2.198e+9,2.198e+9,2.240e+4,3.965e-14,3.876e-45
297.55,2.220e+9,2.220e+9,1.093e+4,2.559e-14,3.876e-45
297.57,2.132e+9,2.132e+9,2.820e+3,1.003e-14,3.875e-45
297.59,1.887e+9,1.887e+9,2.526e+3,3.624e-15,3.875e-45
297.60,1.722e+9,1.722e+9,4.569e+3,2.113e-15,3.875e-45
297.62,1.349e+9,1.349e+9,1.878e+4,6.756e-16,3.874e-45
297.64,9.747e+8,9.746e+8,7.441e+4,1.991e-16,3.874e-45
297.66,6.492e+8,6.490e+8,2.723e+5,5.412e-17,3.873e-45
297.67,5.142e+8,5.137e+8,5.053e+5,2.741e-17,3.873e-45
297.69,3.044e+8,3.028e+8,1.638e+6,6.901e-18,3.872e-45
297.71,1.694e+8,1.645e+8,4.894e+6,3.033e-18,3.872e-45
297.72,1.258e+8,1.176e+8,8.207e+6,4.034e-18,3.872e-45
297.74,7.830e+7,5.659e+7,2.172e+7,1.461e-17,3.871e-45
297.76,7.810e+7,2.511e+7,5.299e+7,5.745e-17,3.871e-45
297.77,9.655e+7,1.625e+7,8.030e+7,1.109e-16,3.870e-45
297.79,1.800e+8,6.515e+6,1.735e+8,3.895e-16,3.870e-45
297.81,3.484e+8,2.781e+6,3.456e+8,1.261e-15,3.869e-45
297.83,6.371e+8,2.142e+6,6.350e+8,3.765e-15,3.869e-45
297.84,8.375e+8,2.688e+6,8.348e+8,6.311e-15,3.869e-45
297.86,1.364e+9,5.861e+6,1.358e+9,1.669e-14,3.868e-45
297.88,2.051e+9,1.346e+7,2.037e+9,4.069e-14,3.868e-45
297.89,2.440e+9,1.995e+7,2.420e+9,6.163e-14,3.867e-45
297.91,3.256e+9,4.134e+7,3.214e+9,1.331e-13,3.867e-45
297.93,4.016e+9,7.904e+7,3.937e+9,2.650e-13,3.866e-45
297.94,4.332e+9,1.060e+8,4.226e+9,3.627e-13,3.866e-45
297.96,4.763e+9,1.795e+8,4.583e+9,6.396e-13,3.866e-45
297.98,4.864e+9,2.804e+8,4.583e+9,1.040e-12,3.865e-45
298.00,4.630e+9,4.037e+8,4.226e+9,1.560e-12,3.865e-45
298.01,4.407e+9,4.700e+8,3.937e+9,1.853e-12,3.864e-45
298.03,3.814e+9,5.993e+8,3.214e+9,2.460e-12,3.864e-45
298.05,3.125e+9,7.048e+8,2.420e+9,3.013e-12,3.863e-45
298.06,2.778e+9,7.414e+8,2.037e+9,3.234e-12,3.863e-45
298.08,2.130e+9,7.721e+8,1.358e+9,3.507e-12,3.863e-45
298.10,1.576e+9,7.414e+8,8.348e+8,3.507e-12,3.862e-45
298.11,1.340e+9,7.048e+8,6.350e+8,3.402e-12,3.862e-45
298.13,9.450e+8,5.993e+8,3.456e+8,3.013e-12,3.861e-45
298.15,6.435e+8,4.700e+8,1.735e+8,2.460e-12,3.861e-45
298.17,4.202e+8,3.399e+8,8.031e+7,1.853e-12,3.860e-45
298.18,3.334e+8,2.804e+8,5.301e+7,1.560e-12,3.860e-45
298.20,2.013e+8,1.795e+8,2.180e+7,1.040e-12,3.860e-45
298.22,1.145e+8,1.060e+8,8.499e+6,6.396e-13,3.859e-45
298.23,8.448e+7,7.904e+7,5.434e+6,4.866e-13,3.859e-45
298.25,4.471e+7,4.133e+7,3.380e+6,2.650e-13,3.858e-45
298.27,2.562e+7,1.993e+7,5.691e+6,1.331e-13,3.858e-45
298.28,2.238e+7,1.343e+7,8.952e+6,9.149e-14,3.858e-45
298.30,2.869e+7,5.734e+6,2.296e+7,4.069e-14,3.857e-45
298.32,5.793e+7,2.258e+6,5.567e+7,1.669e-14,3.857e-45
298.34,1.257e+8,8.201e+5,1.248e+8,6.311e-15,3.856e-45
298.35,1.819e+8,4.794e+5,1.814e+8,3.765e-15,3.856e-45
298.37,3.606e+8,1.542e+5,3.604e+8,1.261e-15,3.855e-45
298.39,6.607e+8,4.572e+4,6.607e+8,3.895e-16,3.855e-45
298.40,8.678e+8,2.415e+4,8.678e+8,2.100e-16,3.855e-45
298.42,1.409e+9,6.349e+3,1.409e+9,5.765e-17,3.854e-45
298.44,2.110e+9,1.572e+3,2.110e+9,1.559e-17,3.854e-45
298.45,2.506e+9,8.163e+2,2.506e+9,9.416e-18,3.853e-45
298.47,3.324e+9,5.733e+2,3.324e+9,1.165e-17,3.853e-45
298.49,4.068e+9,1.955e+3,4.068e+9,4.000e-17,3.852e-45
298.51,4.593e+9,8.217e+3,4.593e+9,1.442e-16,3.852e-45
298.52,4.734e+9,1.646e+4,4.734e+9,2.667e-16,3.852e-45
298.54,4.734e+9,6.223e+4,4.734e+9,8.584e-16,3.851e-45
298.56,4.367e+9,2.171e+5,4.366e+9,2.549e-15,3.851e-45
298.57,4.069e+9,3.934e+5,4.068e+9,4.263e-15,3.850e-45
298.59,3.326e+9,1.216e+6,3.324e+9,1.122e-14,3.850e-45
298.61,2.509e+9,3.467e+6,2.506e+9,2.724e-14,3.849e-45
298.62,2.116e+9,5.681e+6,2.111e+9,4.117e-14,3.849e-45
298.64,1.425e+9,1.436e+7,1.410e+9,8.857e-14,3.849e-45
298.66,9.055e+8,3.347e+7,8.720e+8,1.758e-13,3.848e-45
298.68,5.766e+8,7.198e+7,5.046e+8,3.218e-13,3.848e-45
298.69,4.816e+8,1.024e+8,3.792e+8,4.225e-13,3.847e-45
298.71,4.221e+8,1.952e+8,2.269e+8,6.854e-13,3.847e-45
298.73,5.292e+8,3.431e+8,1.861e+8,1.026e-12,3.847e-45
298.74,6.450e+8,4.414e+8,2.035e+8,1.217e-12,3.846e-45
298.76,1.004e+9,6.877e+8,3.162e+8,1.614e-12,3.846e-45
298.78,1.534e+9,9.884e+8,5.455e+8,1.975e-12,3.845e-45
298.79,1.860e+9,1.150e+9,7.098e+8,2.119e-12,3.845e-45
298.81,2.609e+9,1.464e+9,1.144e+9,2.297e-12,3.845e-45
298.83,3.431e+9,1.720e+9,1.710e+9,2.297e-12,3.844e-45
298.85,4.225e+9,1.865e+9,2.360e+9,2.120e-12,3.844e-45
298.86,4.574e+9,1.884e+9,2.690e+9,1.975e-12,3.843e-45
298.88,5.100e+9,1.809e+9,3.290e+9,1.616e-12,3.843e-45
298.90,5.317e+9,1.604e+9,3.713e+9,1.221e-12,3.842e-45
298.91,5.292e+9,1.465e+9,3.827e+9,1.032e-12,3.842e-45
298.93,4.978e+9,1.151e+9,3.827e+9,7.010e-13,3.842e-45
298.95,4.368e+9,8.375e+8,3.531e+9,4.588e-13,3.841e-45
298.96,3.986e+9,6.951e+8,3.290e+9,3.756e-13,3.841e-45
298.98,3.149e+9,4.594e+8,2.690e+9,2.867e-13,3.840e-45
299.00,2.331e+9,3.016e+8,2.029e+9,2.997e-13,3.840e-45
299.02,1.638e+9,2.257e+8,1.412e+9,4.119e-13,3.839e-45
299.03,1.361e+9,2.179e+8,1.143e+9,5.040e-13,3.839e-45
299.05,9.653e+8,2.607e+8,7.046e+8,7.533e-13,3.839e-45
299.07,7.791e+8,3.782e+8,4.009e+8,1.070e-12,3.838e-45
299.08,7.564e+8,4.631e+8,2.933e+8,1.242e-12,3.838e-45
299.10,8.245e+8,6.766e+8,1.479e+8,1.579e-12,3.837e-45
299.12,9.965e+8,9.277e+8,6.878e+7,1.853e-12,3.837e-45
299.13,1.102e+9,1.056e+9,4.551e+7,1.949e-12,3.837e-45
299.15,1.309e+9,1.291e+9,1.876e+7,2.029e-12,3.836e-45
299.17,1.464e+9,1.457e+9,7.132e+6,1.949e-12,3.836e-45
299.19,1.522e+9,1.520e+9,2.502e+6,1.727e-12,3.835e-45
299.20,1.509e+9,1.507e+9,1.438e+6,1.578e-12,3.835e-45
299.22,1.402e+9,1.401e+9,4.470e+5,1.239e-12,3.834e-45
299.24,1.215e+9,1.214e+9,1.282e+5,8.983e-13,3.834e-45
299.25,1.106e+9,1.106e+9,6.660e+4,7.421e-13,3.834e-45
299.27,8.901e+8,8.901e+8,1.693e+4,4.767e-13,3.833e-45
299.29,7.159e+8,7.159e+8,3.969e+3,2.826e-13,3.833e-45
299.30,6.548e+8,6.548e+8,1.865e+3,2.111e-13,3.832e-45
299.32,5.948e+8,5.948e+8,3.874e+2,1.109e-13,3.832e-45
299.34,6.164e+8,6.164e+8,7.426e+1,5.376e-14,3.831e-45
299.36,7.054e+8,7.054e+8,1.313e+1,2.405e-14,3.831e-45
299.37,7.684e+8,7.684e+8,5.359e+0,1.560e-14,3.831e-45
299.39,9.166e+8,9.166e+8,8.398e-1,6.186e-15,3.830e-45
299.41,1.077e+9,1.077e+9,1.214e-1,2.263e-15,3.830e-45
299.42,1.156e+9,1.156e+9,4.479e-2,1.328e-15,3.829e-45
299.44,1.303e+9,1.303e+9,5.739e-3,4.305e-16,3.829e-45
299.46,1.430e+9,1.430e+9,6.783e-4,1.288e-16,3.828e-45
299.47,1.485e+9,1.485e+9,2.263e-4,6.833e-17,3.828e-45
299.49,1.581e+9,1.581e+9,2.370e-5,1.812e-17,3.828e-45
299.51,1.670e+9,1.670e+9,2.290e-6,4.432e-18,3.827e-45
299.53,1.777e+9,1.777e+9,2.042e-7,1.000e-18,3.827e-45
299.54,1.848e+9,1.848e+9,2.059e-7,4.611e-19,3.826e-45
299.56,2.037e+9,2.037e+9,2.092e-7,9.226e-20,3.826e-45
299.58,2.297e+9,2.297e+9,2.126e-7,1.703e-20,3.825e-45
299.59,2.447e+9,2.447e+9,2.143e-7,7.099e-21,3.825e-45
299.61,2.754e+9,2.754e+9,2.176e-7,1.161e-21,3.825e-45
299.63,3.007e+9,3.007e+9,2.210e-7,1.753e-22,3.824e-45
299.64,3.088e+9,3.088e+9,2.227e-7,6.610e-23,3.824e-45
299.66,3.119e+9,3.119e+9,2.260e-7,8.844e-24,3.823e-45
299.68,2.952e+9,2.952e+9,2.294e-7,1.092e-24,3.823e-45
299.70,2.607e+9,2.607e+9,2.327e-7,1.244e-25,3.822e-45
299.71,2.387e+9,2.387e+9,2.344e-7,4.073e-26,3.822e-45
299.73,1.909e+9,1.909e+9,2.378e-7,4.112e-27,3.822e-45
299.75,1.451e+9,1.451e+9,2.411e-7,3.830e-28,3.821e-45
299.76,1.252e+9,1.252e+9,2.428e-7,3.826e-28,3.821e-45
299.78,9.424e+8,9.424e+8,2.461e-7,3.817e-28,3.820e-45
299.80,7.567e+8,7.567e+8,2.495e-7,3.808e-28,3.820e-45
299.81,7.056e+8,7.056e+8,2.512e-7,3.803e-28,3.820e-45
299.83,6.656e+8,6.656e+8,2.545e-7,3.794e-28,3.819e-45
299.85,6.744e+8,6.744e+8,2.579e-7,3.785e-28,3.819e-45
299.87,6.973e+8,6.973e+8,2.612e-7,3.776e-28,3.818e-45
299.88,7.077e+8,7.077e+8,2.629e-7,3.772e-28,3.818e-45
299.90,7.272e+8,7.272e+8,2.663e-7,3.763e-28,3.817e-45
299.92,7.642e+8,7.642e+8,2.696e-7,3.754e-28,3.817e-45
299.93,8.014e+8,8.014e+8,2.713e-7,3.750e-28,3.817e-45
299.95,9.438e+8,9.438e+8,2.747e-7,3.741e-28,3.816e-45
299.97,1.214e+9,1.214e+9,2.780e-7,3.732e-28,3.816e-45
299.98,1.405e+9,1.405e+9,2.797e-7,3.727e-28,3.815e-45
300.00,1.897e+9,1.897e+9,2.831e-7,3.718e-28,3.815e-45
300.02,2.494e+9,2.494e+9,2.864e-7,3.709e-28,3.814e-45
300.04,3.106e+9,3.106e+9,2.898e-7,3.700e-28,3.814e-45
300.05,3.380e+9,3.380e+9,2.914e-7,3.696e-28,3.814e-45
300.07,3.788e+9,3.788e+9,2.948e-7,3.687e-28,3.813e-45
300.09,3.932e+9,3.932e+9,2.982e-7,3.678e-28,3.813e-45
300.10,3.890e+9,3.890e+9,2.998e-7,3.673e-28,3.812e-45
300.12,3.589e+9,3.589e+9,3.032e-7,3.664e-28,3.812e-45
300.14,3.057e+9,3.057e+9,3.065e-7,3.655e-28,3.811e-45
300.15,2.739e+9,2.739e+9,3.082e-7,3.651e-28,3.811e-45
300.17,2.070e+9,2.070e+9,3.116e-7,3.642e-28,3.811e-45
300.19,1.445e+9,1.445e+9,3.149e-7,3.633e-28,3.810e-45
300.21,9.310e+8,9.310e+8,3.183e-7,3.624e-28,3.810e-45
300.22,7.255e+8,7.255e+8,3.200e-7,3.620e-28,3.809e-45
300.24,4.163e+8,4.163e+8,3.233e-7,3.611e-28,3.809e-45
300.26,2.246e+8,2.246e+8,3.267e-7,3.602e-28,3.808e-45
300.27,1.639e+8,1.639e+8,3.284e-7,3.597e-28,3.808e-45
300.29,9.685e+7,9.685e+7,3.317e-7,3.588e-28,3.808e-45
300.31,8.841e+7,8.841e+7,3.351e-7,3.579e-28,3.807e-45
300.32,1.044e+8,1.044e+8,3.368e-7,3.575e-28,3.807e-45
300.34,1.808e+8,1.808e+8,3.401e-7,3.566e-28,3.806e-45
300.36,3.304e+8,3.304e+8,3.435e-7,3.557e-28,3.806e-45
300.38,5.736e+8,5.736e+8,3.468e-7,3.548e-28,3.805e-45
300.39,7.352e+8,7.352e+8,3.485e-7,3.543e-28,3.805e-45
300.41,1.139e+9,1.139e+9,3.519e-7,3.534e-28,3.805e-45
300.43,1.631e+9,1.631e+9,3.552e-7,3.525e-28,3.804e-45
300.44,1.894e+9,1.894e+9,3.569e-7,3.521e-28,3.804e-45
300.46,2.405e+9,2.405e+9,3.602e-7,3.512e-28,3.803e-45
300.48,2.821e+9,2.821e+9,3.636e-7,3.503e-28,3.803e-45
300.49,2.965e+9,2.965e+9,3.653e-7,3.499e-28,3.803e-45
300.51,3.086e+9,3.086e+9,3.686e-7,3.490e-28,3.802e-45
300.53,2.965e+9,2.965e+9,3.720e-7,3.481e-28,3.802e-45
300.55,2.631e+9,2.631e+9,3.753e-7,3.472e-28,3.801e-45
300.56,2.405e+9,2.405e+9,3.770e-7,3.467e-28,3.801e-45
300.58,1.894e+9,1.894e+9,3.804e-7,3.458e-28,3.800e-45
300.60,1.377e+9,1.377e+9,3.837e-7,3.449e-28,3.800e-45
300.61,1.139e+9,1.139e+9,3.854e-7,3.445e-28,3.800e-45
300.63,7.347e+8,7.347e+8,3.888e-7,3.436e-28,3.799e-45
300.65,4.376e+8,4.376e+8,3.921e-7,3.427e-28,3.799e-45
300.66,3.277e+8,3.277e+8,3.938e-7,3.422e-28,3.798e-45
300.68,1.732e+8,1.732e+8,3.972e-7,3.413e-28,3.798e-45
300.70,8.450e+7,8.450e+7,4.005e-7,3.404e-28,3.797e-45
300.72,3.807e+7,3.807e+7,4.039e-7,3.395e-28,3.797e-45
300.73,2.480e+7,2.480e+7,4.056e-7,3.391e-28,3.797e-45
300.75,9.915e+6,9.915e+6,4.089e-7,3.382e-28,3.796e-45
300.77,3.660e+6,3.660e+6,4.123e-7,3.373e-28,3.796e-45
300.78,2.158e+6,2.158e+6,4.139e-7,3.369e-28,3.795e-45
300.80,7.068e+5,7.068e+5,4.173e-7,3.360e-28,3.795e-45
300.82,2.137e+5,2.137e+5,4.207e-7,3.351e-28,3.794e-45
300.83,1.141e+5,1.141e+5,4.223e-7,3.346e-28,3.794e-45
300.85,3.061e+4,3.061e+4,4.257e-7,3.337e-28,3.794e-45
300.87,7.584e+3,7.584e+3,4.290e-7,3.328e-28,3.793e-45
300.89,1.735e+3,1.735e+3,4.324e-7,3.319e-28,3.793e-45
300.90,8.061e+2,8.061e+2,4.341e-7,3.315e-28,3.792e-45
300.92,1.676e+2,1.676e+2,4.374e-7,3.306e-28,3.792e-45
300.94,5.413e+1,5.413e+1,4.408e-7,3.297e-28,3.791e-45
300.95,6.740e+1,6.740e+1,4.425e-7,3.292e-28,3.791e-45
300.97,2.791e+2,2.791e+2,4.458e-7,3.283e-28,3.791e-45
300.99,1.300e+3,1.300e+3,4.492e-7,3.274e-28,3.790e-45
301.00,2.732e+3,2.732e+3,4.509e-7,3.270e-28,3.790e-45
301.02,1.138e+4,1.138e+4,4.542e-7,3.261e-28,3.789e-45
301.04,4.380e+4,4.380e+4,4.576e-7,3.252e-28,3.789e-45
301.06,1.557e+5,1.557e+5,4.609e-7,3.243e-28,3.788e-45
301.07,2.850e+5,2.850e+5,4.626e-7,3.239e-28,3.788e-45
301.09,8.995e+5,8.995e+5,4.660e-7,3.230e-28,3.788e-45
301.11,2.623e+6,2.623e+6,4.693e-7,3.221e-28,3.787e-45
301.12,4.348e+6,4.348e+6,4.710e-7,3.216e-28,3.787e-45
301.14,1.126e+7,1.126e+7,4.743e-7,3.207e-28,3.786e-45
301.16,2.693e+7,2.693e+7,4.777e-7,3.198e-28,3.786e-45
301.17,4.043e+7,4.043e+7,4.794e-7,3.194e-28,3.786e-45
301.19,8.588e+7,8.588e+7,4.827e-7,3.185e-28,3.785e-45
301.21,1.686e+8,1.686e+8,4.861e-7,3.176e-28,3.785e-45
301.23,3.057e+8,3.057e+8,4.894e-7,3.167e-28,3.784e-45
301.24,3.998e+8,3.998e+8,4.911e-7,3.162e-28,3.784e-45
301.26,6.447e+8,6.447e+8,4.945e-7,3.153e-28,3.784e-45
301.28,9.621e+8,9.621e+8,4.978e-7,3.144e-28,3.783e-45
301.29,1.142e+9,1.142e+9,4.995e-7,3.140e-28,3.783e-45
301.31,1.522e+9,1.522e+9,5.029e-7,3.131e-28,3.782e-45
301.33,1.887e+9,1.887e+9,5.062e-7,3.122e-28,3.782e-45
301.34,2.049e+9,2.049e+9,5.079e-7,3.117e-28,3.782e-45
301.36,2.308e+9,2.308e+9,5.113e-7,3.109e-28,3.781e-45
301.38,2.470e+9,2.470e+9,5.146e-7,3.100e-28,3.781e-45
301.40,2.554e+9,2.554e+9,5.180e-7,3.091e-28,3.780e-45
301.41,2.579e+9,2.579e+9,5.197e-7,3.086e-28,3.780e-45
301.43,2.624e+9,2.624e+9,5.230e-7,3.077e-28,3.779e-45
301.45,2.685e+9,2.685e+9,5.264e-7,3.068e-28,3.779e-45
301.46,2.724e+9,2.724e+9,5.280e-7,3.064e-28,3.779e-45
301.48,2.800e+9,2.800e+9,5.314e-7,3.055e-28,3.778e-45
301.50,2.829e+9,2.829e+9,5.348e-7,3.046e-28,3.778e-45
301.51,2.809e+9,2.809e+9,5.364e-7,3.041e-28,3.777e-45
301.53,2.672e+9,2.672e+9,5.398e-7,3.032e-28,3.777e-45
301.55,2.399e+9,2.399e+9,5.431e-7,3.023e-28,3.776e-45
301.57,2.015e+9,2.015e+9,5.465e-7,3.014e-28,3.776e-45
301.58,1.798e+9,1.798e+9,5.482e-7,3.010e-28,3.776e-45
301.60,1.353e+9,1.353e+9,5.515e-7,3.001e-28,3.775e-45
301.62,9.440e+8,9.440e+8,5.549e-7,2.992e-28,3.775e-45
301.63,7.659e+8,7.659e+8,5.566e-7,2.987e-28,3.774e-45
301.65,4.755e+8,4.755e+8,5.599e-7,2.979e-28,3.774e-45
301.67,2.729e+8,2.729e+8,5.633e-7,2.970e-28,3.773e-45
301.68,2.007e+8,2.007e+8,5.650e-7,2.965e-28,3.773e-45
301.70,1.024e+8,1.024e+8,5.683e-7,2.956e-28,3.773e-45
301.72,4.824e+7,4.824e+7,5.717e-7,2.947e-28,3.772e-45
301.74,2.105e+7,2.105e+7,5.750e-7,2.938e-28,3.772e-45
301.75,1.354e+7,1.354e+7,5.767e-7,2.934e-28,3.771e-45
301.77,5.527e+6,5.527e+6,5.801e-7,2.925e-28,3.771e-45
301.79,2.894e+6,2.894e+6,5.834e-7,2.916e-28,3.770e-45
301.80,2.869e+6,2.869e+6,5.851e-7,2.911e-28,3.770e-45
301.82,5.390e+6,5.390e+6,5.884e-7,2.902e-28,3.770e-45
301.84,1.331e+7,1.331e+7,5.918e-7,2.893e-28,3.769e-45
301.85,2.083e+7,2.083e+7,5.935e-7,2.889e-28,3.769e-45
301.87,4.876e+7,4.876e+7,5.968e-7,2.880e-28,3.768e-45
301.89,1.067e+8,1.067e+8,6.002e-7,2.871e-28,3.768e-45
301.91,2.184e+8,2.184e+8,6.036e-7,2.862e-28,3.767e-45
301.92,3.051e+8,3.051e+8,6.052e-7,2.857e-28,3.767e-45
301.94,5.693e+8,5.693e+8,6.086e-7,2.849e-28,3.767e-45
301.96,1.004e+9,1.004e+9,6.119e-7,2.840e-28,3.766e-45
301.97,1.307e+9,1.307e+9,6.136e-7,2.835e-28,3.766e-45
301.99,2.132e+9,2.132e+9,6.170e-7,2.826e-28,3.765e-45
302.01,3.314e+9,3.314e+9,6.203e-7,2.817e-28,3.765e-45
302.02,4.060e+9,4.060e+9,6.220e-7,2.813e-28,3.765e-45
302.04,5.874e+9,5.874e+9,6.254e-7,2.804e-28,3.764e-45
302.06,8.086e+9,8.086e+9,6.287e-7,2.795e-28,3.764e-45
302.08,1.055e+10,1.055e+10,6.321e-7,2.786e-28,3.763e-45
302.09,1.180e+10,1.180e+10,6.338e-7,2.781e-28,3.763e-45
302.11,1.411e+10,1.411e+10,6.371e-7,2.772e-28,3.762e-45
302.13,1.583e+10,1.583e+10,6.405e-7,2.763e-28,3.762e-45
302.14,1.635e+10,1.635e+10,6.421e-7,2.759e-28,3.762e-45
302.16,1.656e+10,1.656e+10,6.455e-7,2.750e-28,3.761e-45
302.18,1.563e+10,1.563e+10,6.489e-7,2.741e-28,3.761e-45
302.19,1.477e+10,1.477e+10,6.505e-7,2.736e-28,3.760e-45
302.21,1.249e+10,1.249e+10,6.539e-7,2.727e-28,3.760e-45
302.23,9.822e+9,9.822e+9,6.572e-7,2.719e-28,3.759e-45
302.25,7.211e+9,7.211e+9,6.606e-7,2.710e-28,3.759e-45
302.26,6.045e+9,6.045e+9,6.623e-7,2.705e-28,3.759e-45
302.28,4.136e+9,4.136e+9,6.656e-7,2.696e-28,3.758e-45
302.30,2.873e+9,2.873e+9,6.690e-7,2.687e-28,3.758e-45
302.31,2.481e+9,2.481e+9,6.707e-7,2.683e-28,3.757e-45
302.33,2.110e+9,2.110e+9,6.740e-7,2.674e-28,3.757e-45
302.35,2.165e+9,2.165e+9,6.774e-7,2.665e-28,3.756e-45
302.36,2.298e+9,2.298e+9,6.791e-7,2.660e-28,3.756e-45
302.38,2.660e+9,2.660e+9,6.824e-7,2.651e-28,3.756e-45
302.40,3.012e+9,3.012e+9,6.858e-7,2.642e-28,3.755e-45
302.42,3.221e+9,3.221e+9,6.891e-7,2.633e-28,3.755e-45
302.43,3.245e+9,3.245e+9,6.908e-7,2.629e-28,3.754e-45
302.45,3.112e+9,3.112e+9,6.942e-7,2.620e-28,3.754e-45
302.47,2.763e+9,2.763e+9,6.975e-7,2.611e-28,3.753e-45
302.48,2.529e+9,2.529e+9,6.992e-7,2.606e-28,3.753e-45
302.50,1.997e+9,1.997e+9,7.026e-7,2.597e-28,3.753e-45
302.52,1.457e+9,1.457e+9,7.059e-7,2.588e-28,3.752e-45
302.53,1.209e+9,1.209e+9,7.076e-7,2.584e-28,3.752e-45
302.55,7.839e+8,7.839e+8,7.109e-7,2.575e-28,3.751e-45
302.57,4.700e+8,4.700e+8,7.143e-7,2.566e-28,3.751e-45
302.59,2.604e+8,2.604e+8,7.177e-7,2.557e-28,3.750e-45
302.60,1.882e+8,1.882e+8,7.193e-7,2.553e-28,3.750e-45
302.62,9.276e+7,9.276e+7,7.227e-7,2.544e-28,3.750e-45
302.64,4.245e+7,4.245e+7,7.260e-7,2.535e-28,3.749e-45
302.65,2.809e+7,2.809e+7,7.277e-7,2.530e-28,3.749e-45
302.67,1.246e+7,1.246e+7,7.311e-7,2.521e-28,3.748e-45
302.69,7.516e+6,7.516e+6,7.344e-7,2.512e-28,3.748e-45
302.70,7.701e+6,7.701e+6,7.361e-7,2.508e-28,3.748e-45
302.72,1.291e+7,1.291e+7,7.395e-7,2.499e-28,3.747e-45
302.74,2.630e+7,2.630e+7,7.428e-7,2.490e-28,3.747e-45
302.76,5.247e+7,5.247e+7,7.462e-7,2.481e-28,3.746e-45
302.77,7.255e+7,7.255e+7,7.479e-7,2.476e-28,3.746e-45
302.79,1.326e+8,1.326e+8,7.512e-7,2.467e-28,3.745e-45
302.81,2.289e+8,2.289e+8,7.546e-7,2.458e-28,3.745e-45
302.82,2.949e+8,2.949e+8,7.562e-7,2.454e-28,3.745e-45
302.84,4.720e+8,4.720e+8,7.596e-7,2.445e-28,3.744e-45
302.86,7.229e+8,7.229e+8,7.630e-7,2.436e-28,3.744e-45
302.87,8.811e+8,8.811e+8,7.646e-7,2.432e-28,3.743e-45
302.89,1.270e+9,1.270e+9,7.680e-7,2.423e-28,3.743e-45
302.91,1.757e+9,1.757e+9,7.713e-7,2.414e-28,3.742e-45
302.93,2.326e+9,2.326e+9,7.747e-7,2.405e-28,3.742e-45
302.94,2.628e+9,2.628e+9,7.764e-7,2.400e-28,3.742e-45
302.96,3.227e+9,3.227e+9,7.797e-7,2.391e-28,3.741e-45
302.98,3.744e+9,3.744e+9,7.831e-7,2.382e-28,3.741e-45
302.99,3.943e+9,3.943e+9,7.848e-7,2.378e-28,3.740e-45
303.01,4.172e+9,4.172e+9,7.881e-7,2.369e-28,3.740e-45
303.03,4.141e+9,4.141e+9,7.915e-7,2.360e-28,3.739e-45
303.04,4.028e+9,4.028e+9,7.932e-7,2.355e-28,3.739e-45
303.06,3.635e+9,3.635e+9,7.965e-7,2.346e-28,3.739e-45
303.08,3.091e+9,3.091e+9,7.999e-7,2.337e-28,3.738e-45
303.10,2.490e+9,2.490e+9,8.032e-7,2.328e-28,3.738e-45
303.11,2.196e+9,2.196e+9,8.049e-7,2.324e-28,3.737e-45
303.13,1.657e+9,1.657e+9,8.083e-7,2.315e-28,3.737e-45
303.15,1.211e+9,1.211e+9,8.116e-7,2.306e-28,3.736e-45
303.16,1.026e+9,1.026e+9,8.133e-7,2.302e-28,3.736e-45
303.18,7.256e+8,7.256e+8,8.167e-7,2.293e-28,3.736e-45
303.20,5.066e+8,5.066e+8,8.200e-7,2.284e-28,3.735e-45
303.21,4.232e+8,4.232e+8,8.217e-7,2.279e-28,3.735e-45
303.23,3.025e+8,3.025e+8,8.250e-7,2.270e-28,3.734e-45
303.25,2.400e+8,2.400e+8,8.284e-7,2.261e-28,3.734e-45
303.27,2.357e+8,2.357e+8,8.318e-7,2.252e-28,3.733e-45
303.28,2.559e+8,2.559e+8,8.334e-7,2.248e-28,3.733e-45
303.30,3.415e+8,3.415e+8,8.368e-7,2.239e-28,3.733e-45
303.32,4.833e+8,4.833e+8,8.401e-7,2.230e-28,3.732e-45
303.33,5.714e+8,5.714e+8,8.418e-7,2.225e-28,3.732e-45
303.35,7.683e+8,7.683e+8,8.452e-7,2.216e-28,3.731e-45
303.37,9.661e+8,9.661e+8,8.485e-7,2.207e-28,3.731e-45
303.38,1.054e+9,1.054e+9,8.502e-7,2.203e-28,3.731e-45
303.40,1.184e+9,1.184e+9,8.536e-7,2.194e-28,3.730e-45
303.42,1.231e+9,1.231e+9,8.569e-7,2.185e-28,3.730e-45
303.44,1.186e+9,1.186e+9,8.603e-7,2.176e-28,3.729e-45
303.45,1.132e+9,1.132e+9,8.620e-7,2.172e-28,3.729e-45
303.47,9.770e+8,9.770e+8,8.653e-7,2.163e-28,3.728e-45
303.49,7.941e+8,7.941e+8,8.687e-7,2.154e-28,3.728e-45
303.50,7.061e+8,7.061e+8,8.703e-7,2.149e-28,3.728e-45
303.52,5.637e+8,5.637e+8,8.737e-7,2.140e-28,3.727e-45
303.54,4.969e+8,4.969e+8,8.771e-7,2.131e-28,3.727e-45
303.55,5.008e+8,5.008e+8,8.787e-7,2.127e-28,3.726e-45
303.57,5.941e+8,5.941e+8,8.821e-7,2.118e-28,3.726e-45
303.59,8.042e+8,8.042e+8,8.855e-7,2.109e-28,3.725e-45
