Wavelength (nm),Sum(calc),Cr I (4.3e-1),Cr II (5.7e-1),Cr IV (6.0e-21),Cr V (4.7e-47)
238.06,3.610e+3,3.610e+3,3.520e-7,,
238.07,8.360e+3,8.360e+3,3.519e-7,,
238.09,4.077e+4,4.077e+4,3.517e-7,,
238.11,1.751e+5,1.751e+5,3.515e-7,,
238.12,3.462e+5,3.462e+5,3.514e-7,,
238.14,1.230e+6,1.230e+6,3.512e-7,,
238.16,3.848e+6,3.848e+6,3.510e-7,,
238.18,1.061e+7,1.061e+7,3.508e-7,,
238.19,1.680e+7,1.680e+7,3.507e-7,,
238.21,3.829e+7,3.829e+7,3.505e-7,,
238.23,7.688e+7,7.688e+7,3.503e-7,,
238.24,1.039e+8,1.039e+8,3.502e-7,,
238.26,1.725e+8,1.725e+8,3.501e-7,,
238.28,2.523e+8,2.523e+8,3.499e-7,,
238.29,2.910e+8,2.910e+8,3.498e-7,,
238.31,3.519e+8,3.519e+8,3.496e-7,,
238.33,3.749e+8,3.749e+8,3.494e-7,,
238.35,3.519e+8,3.519e+8,3.492e-7,,
238.36,3.252e+8,3.252e+8,3.491e-7,,
238.38,2.527e+8,2.527e+8,3.489e-7,,
238.40,1.738e+8,1.738e+8,3.487e-7,,
238.41,1.382e+8,1.382e+8,3.486e-7,,
238.43,8.264e+7,8.264e+7,3.484e-7,,
238.45,5.141e+7,5.141e+7,3.482e-7,,
238.46,4.464e+7,4.464e+7,3.481e-7,,
238.48,4.614e+7,4.614e+7,3.479e-7,,
238.50,6.278e+7,6.278e+7,3.477e-7,,
238.52,8.736e+7,8.736e+7,3.475e-7,,
238.53,9.997e+7,9.997e+7,3.474e-7,,
238.55,1.202e+8,1.202e+8,3.472e-7,,
238.57,1.279e+8,1.279e+8,3.470e-7,,
238.58,1.259e+8,1.259e+8,3.469e-7,,
238.60,1.109e+8,1.109e+8,3.467e-7,,
238.62,8.613e+7,8.613e+7,3.465e-7,,
238.63,7.238e+7,7.238e+7,3.464e-7,,
238.65,4.649e+7,4.649e+7,3.462e-7,,
238.67,2.631e+7,2.631e+7,3.460e-7,,
238.69,1.315e+7,1.315e+7,3.458e-7,,
238.70,8.888e+6,8.888e+6,3.457e-7,,
238.72,3.838e+6,3.838e+6,3.455e-7,,
238.74,1.965e+6,1.965e+6,3.453e-7,,
238.75,1.873e+6,1.873e+6,3.452e-7,,
238.77,3.276e+6,3.276e+6,3.450e-7,,
238.79,7.428e+6,7.428e+6,3.448e-7,,
238.80,1.096e+7,1.096e+7,3.447e-7,,
238.82,2.187e+7,2.187e+7,3.445e-7,,
238.84,3.857e+7,3.857e+7,3.444e-7,,
238.86,5.998e+7,5.998e+7,3.442e-7,,
238.87,7.134e+7,7.134e+7,3.441e-7,,
238.89,9.181e+7,9.181e+7,3.439e-7,,
238.91,1.041e+8,1.041e+8,3.437e-7,,
238.92,1.058e+8,1.058e+8,3.436e-7,,
238.94,9.934e+7,9.934e+7,3.434e-7,,
238.96,8.221e+7,8.221e+7,3.432e-7,,
238.97,7.134e+7,7.134e+7,3.431e-7,,
238.99,4.886e+7,4.886e+7,3.429e-7,,
239.01,2.950e+7,2.950e+7,3.427e-7,,
239.03,1.570e+7,1.570e+7,3.425e-7,,
239.04,1.093e+7,1.093e+7,3.424e-7,,
239.06,4.813e+6,4.813e+6,3.422e-7,,
239.08,1.869e+6,1.869e+6,3.420e-7,,
239.09,1.111e+6,1.111e+6,3.419e-7,,
239.11,3.570e+5,3.570e+5,3.417e-7,,
239.13,1.011e+5,1.011e+5,3.415e-7,,
239.14,5.134e+4,5.134e+4,3.414e-7,,
239.16,1.204e+4,1.204e+4,3.412e-7,,
239.18,2.488e+3,2.488e+3,3.410e-7,,
239.20,4.532e+2,4.532e+2,3.408e-7,,
239.21,1.845e+2,1.845e+2,3.407e-7,,
239.23,2.782e+1,2.782e+1,3.405e-7,,
239.25,3.697e+0,3.697e+0,3.403e-7,,
239.26,1.286e+0,1.286e+0,3.402e-7,,
239.28,1.414e-1,1.414e-1,3.400e-7,,
239.30,1.371e-2,1.371e-2,3.398e-7,,
239.31,4.072e-3,4.072e-3,3.397e-7,,
239.33,3.268e-4,3.268e-4,3.395e-7,,
239.35,2.312e-5,2.312e-5,3.393e-7,,
239.37,1.442e-6,1.442e-6,3.391e-7,,
239.38,3.434e-7,3.434e-7,3.390e-7,,
240.37,2.750e-8,2.750e-8,3.293e-7,,
240.39,5.495e-7,5.495e-7,3.291e-7,,
240.40,2.328e-6,2.328e-6,3.290e-7,,
240.42,3.808e-5,3.808e-5,3.288e-7,,
240.44,5.503e-4,5.503e-4,3.286e-7,,
240.45,1.997e-3,1.997e-3,3.285e-7,,
240.47,2.397e-2,2.397e-2,3.283e-7,,
240.49,2.543e-1,2.543e-1,3.281e-7,,
240.50,7.905e-1,7.905e-1,3.280e-7,,
240.52,6.965e+0,6.965e+0,3.278e-7,,
240.54,5.424e+1,5.424e+1,3.276e-7,,
240.56,3.732e+2,3.732e+2,3.274e-7,,
240.57,9.348e+2,9.348e+2,3.274e-7,,
240.59,5.346e+3,5.346e+3,3.272e-7,,
240.61,2.703e+4,2.703e+4,3.270e-7,,
240.62,5.802e+4,5.802e+4,3.269e-7,,
240.64,2.438e+5,2.438e+5,3.267e-7,,
240.66,9.059e+5,9.059e+5,3.265e-7,,
240.67,1.667e+6,1.667e+6,3.264e-7,,
240.69,5.152e+6,5.152e+6,3.262e-7,,
240.71,1.408e+7,1.408e+7,3.260e-7,,
240.73,3.404e+7,3.404e+7,3.258e-7,,
240.74,5.054e+7,5.054e+7,3.257e-7,,
240.76,1.017e+8,1.017e+8,3.255e-7,,
240.78,1.810e+8,1.810e+8,3.253e-7,,
240.79,2.307e+8,2.307e+8,3.252e-7,,
240.81,3.420e+8,3.420e+8,3.250e-7,,
240.83,4.489e+8,4.489e+8,3.248e-7,,
240.84,4.913e+8,4.913e+8,3.247e-7,,
240.86,5.373e+8,5.373e+8,3.245e-7,,
240.88,5.204e+8,5.204e+8,3.243e-7,,
240.90,4.466e+8,4.466e+8,3.241e-7,,
240.91,3.953e+8,3.953e+8,3.240e-7,,
240.93,2.829e+8,2.829e+8,3.238e-7,,
240.95,1.794e+8,1.794e+8,3.236e-7,,
240.96,1.366e+8,1.366e+8,3.235e-7,,
240.98,7.230e+7,7.230e+7,3.233e-7,,
241.00,3.393e+7,3.393e+7,3.231e-7,,
241.01,2.222e+7,2.222e+7,3.230e-7,,
241.03,8.704e+6,8.704e+6,3.228e-7,,
241.05,3.023e+6,3.023e+6,3.226e-7,,
241.07,9.313e+5,9.313e+5,3.224e-7,,
241.08,4.941e+5,4.941e+5,3.223e-7,,
241.10,1.271e+5,1.271e+5,3.221e-7,,
241.12,2.897e+4,2.897e+4,3.219e-7,,
241.13,1.322e+4,1.322e+4,3.218e-7,,
241.15,2.517e+3,2.517e+3,3.217e-7,,
241.17,4.247e+2,4.247e+2,3.215e-7,,
241.18,1.667e+2,1.667e+2,3.214e-7,,
241.20,2.347e+1,2.347e+1,3.212e-7,,
241.22,2.927e+0,2.927e+0,3.210e-7,,
241.24,3.235e-1,3.235e-1,3.208e-7,,
241.25,1.028e-1,1.028e-1,3.207e-7,,
241.27,9.465e-3,9.465e-3,3.205e-7,,
241.29,7.721e-4,7.721e-4,3.203e-7,,
241.30,2.107e-4,2.107e-4,3.202e-7,,
241.32,1.432e-5,1.432e-5,3.200e-7,,
241.34,8.610e-7,8.610e-7,3.198e-7,,
241.35,1.742e-7,1.742e-7,3.197e-7,,
247.41,9.482e-9,9.482e-9,2.601e-7,,
247.42,4.041e-8,4.041e-8,2.600e-7,,
247.44,6.722e-7,6.722e-7,2.598e-7,,
247.46,9.947e-6,9.947e-6,2.596e-7,,
247.47,3.662e-5,3.662e-5,2.595e-7,,
247.49,4.545e-4,4.545e-4,2.593e-7,,
247.51,5.018e-3,5.018e-3,2.592e-7,,
247.53,4.927e-2,4.927e-2,2.590e-7,,
247.54,1.478e-1,1.478e-1,2.589e-7,,
247.56,1.217e+0,1.217e+0,2.587e-7,,
247.58,8.917e+0,8.917e+0,2.585e-7,,
247.59,2.310e+1,2.310e+1,2.584e-7,,
247.61,1.420e+2,1.420e+2,2.582e-7,,
247.63,7.761e+2,7.761e+2,2.580e-7,,
247.64,1.736e+3,1.736e+3,2.579e-7,,
247.66,7.963e+3,7.963e+3,2.577e-7,,
247.68,3.248e+4,3.248e+4,2.575e-7,,
247.70,1.178e+5,1.178e+5,2.573e-7,,
247.71,2.148e+5,2.148e+5,2.572e-7,,
247.73,6.536e+5,6.536e+5,2.570e-7,,
247.75,1.769e+6,1.769e+6,2.568e-7,,
247.76,2.785e+6,2.785e+6,2.567e-7,,
247.78,6.324e+6,6.324e+6,2.565e-7,,
247.80,1.277e+7,1.277e+7,2.563e-7,,
247.81,1.737e+7,1.737e+7,2.562e-7,,
247.83,2.943e+7,2.943e+7,2.560e-7,,
247.85,4.434e+7,4.434e+7,2.558e-7,,
247.86,5.210e+7,5.210e+7,2.557e-7,,
247.88,6.585e+7,6.585e+7,2.555e-7,,
247.90,7.403e+7,7.403e+7,2.553e-7,,
247.92,7.403e+7,7.403e+7,2.551e-7,,
247.93,7.085e+7,7.085e+7,2.550e-7,,
247.95,5.943e+7,5.943e+7,2.548e-7,,
247.97,4.434e+7,4.434e+7,2.546e-7,,
247.98,3.666e+7,3.666e+7,2.545e-7,,
248.00,2.294e+7,2.294e+7,2.543e-7,,
248.02,1.277e+7,1.277e+7,2.541e-7,,
248.03,9.120e+6,9.120e+6,2.540e-7,,
248.05,4.259e+6,4.259e+6,2.538e-7,,
248.07,1.769e+6,1.769e+6,2.536e-7,,
248.09,6.536e+5,6.536e+5,2.535e-7,,
248.10,3.802e+5,3.802e+5,2.534e-7,,
248.12,1.178e+5,1.178e+5,2.532e-7,,
248.14,3.248e+4,3.248e+4,2.530e-7,,
248.15,1.632e+4,1.632e+4,2.529e-7,,
248.17,3.773e+3,3.773e+3,2.527e-7,,
248.19,7.761e+2,7.761e+2,2.525e-7,,
248.20,3.368e+2,3.368e+2,2.524e-7,,
248.22,5.811e+1,5.811e+1,2.522e-7,,
248.24,8.917e+0,8.917e+0,2.520e-7,,
248.26,1.217e+0,1.217e+0,2.518e-7,,
248.27,4.303e-1,4.303e-1,2.517e-7,,
248.29,4.927e-2,4.927e-2,2.515e-7,,
248.31,5.018e-3,5.018e-3,2.513e-7,,
248.32,1.532e-3,1.532e-3,2.512e-7,,
248.34,1.309e-4,1.309e-4,2.510e-7,,
248.36,9.947e-6,9.947e-6,2.508e-7,,
248.37,2.624e-6,2.624e-6,2.507e-7,,
248.39,1.673e-7,1.673e-7,2.505e-7,,
248.41,9.482e-9,9.482e-9,2.503e-7,,
248.75,1.120e-8,1.120e-8,2.470e-7,,
248.77,2.030e-7,2.030e-7,2.468e-7,,
248.78,8.275e-7,8.275e-7,2.467e-7,,
248.80,1.260e-5,1.260e-5,2.465e-7,,
248.82,1.710e-4,1.710e-4,2.463e-7,,
248.83,6.029e-4,6.029e-4,2.462e-7,,
248.85,6.873e-3,6.873e-3,2.460e-7,,
248.87,6.978e-2,6.978e-2,2.458e-7,,
248.88,2.129e-1,2.129e-1,2.457e-7,,
248.90,1.817e+0,1.817e+0,2.455e-7,,
248.92,1.381e+1,1.381e+1,2.453e-7,,
248.94,9.343e+1,9.343e+1,2.451e-7,,
248.95,2.327e+2,2.327e+2,2.450e-7,,
248.97,1.324e+3,1.324e+3,2.448e-7,,
248.99,6.705e+3,6.705e+3,2.446e-7,,
249.00,1.445e+4,1.445e+4,2.445e-7,,
249.02,6.151e+4,6.151e+4,2.443e-7,,
249.04,2.332e+5,2.332e+5,2.441e-7,,
249.05,4.347e+5,4.347e+5,2.440e-7,,
249.07,1.385e+6,1.385e+6,2.438e-7,,
249.09,3.931e+6,3.931e+6,2.436e-7,,
249.11,9.934e+6,9.934e+6,2.434e-7,,
249.12,1.512e+7,1.512e+7,2.433e-7,,
249.14,3.212e+7,3.212e+7,2.431e-7,,
249.16,6.075e+7,6.075e+7,2.429e-7,,
249.17,7.999e+7,7.999e+7,2.428e-7,,
249.19,1.272e+8,1.272e+8,2.426e-7,,
249.21,1.800e+8,1.800e+8,2.424e-7,,
249.22,2.051e+8,2.051e+8,2.423e-7,,
249.24,2.441e+8,2.441e+8,2.421e-7,,
249.26,2.586e+8,2.586e+8,2.420e-7,,
249.28,2.441e+8,2.441e+8,2.418e-7,,
249.29,2.271e+8,2.271e+8,2.417e-7,,
249.31,1.803e+8,1.803e+8,2.415e-7,,
249.33,1.280e+8,1.280e+8,2.413e-7,,
249.34,1.038e+8,1.038e+8,2.412e-7,,
249.36,6.438e+7,6.438e+7,2.410e-7,,
249.38,4.030e+7,4.030e+7,2.408e-7,,
249.39,3.414e+7,3.414e+7,2.407e-7,,
249.41,3.239e+7,3.239e+7,2.405e-7,,
249.43,4.241e+7,4.241e+7,2.403e-7,,
249.45,6.112e+7,6.112e+7,2.401e-7,,
249.46,7.283e+7,7.283e+7,2.400e-7,,
249.48,9.965e+7,9.965e+7,2.398e-7,,
249.50,1.310e+8,1.310e+8,2.396e-7,,
249.51,1.492e+8,1.492e+8,2.395e-7,,
249.53,1.932e+8,1.932e+8,2.393e-7,,
249.55,2.507e+8,2.507e+8,2.391e-7,,
249.56,2.843e+8,2.843e+8,2.390e-7,,
249.58,3.560e+8,3.560e+8,2.388e-7,,
249.60,4.195e+8,4.195e+8,2.386e-7,,
249.62,4.546e+8,4.546e+8,2.384e-7,,
249.63,4.564e+8,4.564e+8,2.383e-7,,
