Wavelength (nm),Sum(calc),Cr I (6.9e-2),Cr II (9.3e-1),Cr IV (9.8e-19),Cr V (7.6e-44)
235.90,2.525e-9,2.525e-9,6.052e-7,,
236.00,9.733e-9,9.733e-9,6.036e-7,,
236.02,1.881e-7,1.881e-7,6.033e-7,,
236.03,7.879e-7,7.879e-7,6.031e-7,,
236.05,1.255e-5,1.255e-5,6.028e-7,,
236.07,1.758e-4,1.758e-4,6.025e-7,,
236.08,6.269e-4,6.269e-4,6.023e-7,,
236.10,7.239e-3,7.239e-3,6.020e-7,,
236.12,7.349e-2,7.349e-2,6.017e-7,,
236.14,6.559e-1,6.559e-1,6.014e-7,,
236.15,1.867e+0,1.867e+0,6.012e-7,,
236.17,1.374e+1,1.374e+1,6.009e-7,,
236.19,8.886e+1,8.886e+1,6.006e-7,,
236.20,2.153e+2,2.153e+2,6.004e-7,,
236.22,1.148e+3,1.148e+3,6.001e-7,,
236.24,5.384e+3,5.384e+3,5.998e-7,,
236.25,1.111e+4,1.111e+4,5.996e-7,,
236.27,4.293e+4,4.293e+4,5.993e-7,,
236.29,1.459e+5,1.459e+5,5.990e-7,,
236.31,4.359e+5,4.359e+5,5.987e-7,,
236.32,7.179e+5,7.179e+5,5.985e-7,,
236.34,1.769e+6,1.769e+6,5.982e-7,,
236.36,3.832e+6,3.832e+6,5.979e-7,,
236.37,5.376e+6,5.376e+6,5.977e-7,,
236.39,9.614e+6,9.614e+6,5.974e-7,,
236.41,1.515e+7,1.515e+7,5.971e-7,,
236.42,1.815e+7,1.815e+7,5.969e-7,,
236.44,2.380e+7,2.380e+7,5.966e-7,,
236.46,2.785e+7,2.785e+7,5.963e-7,,
236.48,2.954e+7,2.954e+7,5.960e-7,,
236.49,2.957e+7,2.957e+7,5.958e-7,,
236.51,2.869e+7,2.869e+7,5.955e-7,,
236.53,2.773e+7,2.773e+7,5.952e-7,,
236.54,2.756e+7,2.756e+7,5.950e-7,,
236.56,2.801e+7,2.801e+7,5.947e-7,,
236.58,2.911e+7,2.911e+7,5.944e-7,,
236.59,2.967e+7,2.967e+7,5.942e-7,,
236.61,3.038e+7,3.038e+7,5.939e-7,,
236.63,3.028e+7,3.028e+7,5.936e-7,,
236.65,2.920e+7,2.920e+7,5.933e-7,,
236.66,2.825e+7,2.825e+7,5.931e-7,,
236.68,2.543e+7,2.543e+7,5.928e-7,,
236.70,2.140e+7,2.140e+7,5.925e-7,,
236.71,1.902e+7,1.902e+7,5.923e-7,,
236.73,1.398e+7,1.398e+7,5.920e-7,,
236.75,9.230e+6,9.230e+6,5.917e-7,,
236.76,7.183e+6,7.183e+6,5.915e-7,,
236.78,3.977e+6,3.977e+6,5.912e-7,,
236.80,1.947e+6,1.947e+6,5.909e-7,,
236.82,8.409e+5,8.409e+5,5.906e-7,,
236.83,5.270e+5,5.270e+5,5.904e-7,,
236.85,1.882e+5,1.882e+5,5.901e-7,,
236.87,5.912e+4,5.912e+4,5.898e-7,,
236.88,3.159e+4,3.159e+4,5.896e-7,,
236.90,8.189e+3,8.189e+3,5.893e-7,,
236.92,1.867e+3,1.867e+3,5.890e-7,,
236.93,8.497e+2,8.497e+2,5.888e-7,,
236.95,1.598e+2,1.598e+2,5.885e-7,,
236.97,2.643e+1,2.643e+1,5.882e-7,,
236.99,3.844e+0,3.844e+0,5.878e-7,,
237.00,1.397e+0,1.397e+0,5.877e-7,,
237.02,1.675e-1,1.675e-1,5.874e-7,,
237.04,1.767e-2,1.767e-2,5.870e-7,,
237.05,5.469e-3,5.469e-3,5.869e-7,,
237.07,4.760e-4,4.760e-4,5.866e-7,,
237.09,4.071e-5,4.071e-5,5.862e-7,,
237.10,2.582e-5,2.582e-5,5.861e-7,,
237.12,2.091e-4,2.091e-4,5.858e-7,,
237.14,2.357e-3,2.357e-3,5.855e-7,,
237.16,2.345e-2,2.345e-2,5.851e-7,,
237.17,7.050e-2,7.050e-2,5.850e-7,,
237.19,5.792e-1,5.792e-1,5.847e-7,,
237.21,4.189e+0,4.189e+0,5.843e-7,,
237.22,1.074e+1,1.074e+1,5.842e-7,,
237.24,6.411e+1,6.411e+1,5.839e-7,,
237.26,3.370e+2,3.370e+2,5.835e-7,,
237.27,7.364e+2,7.364e+2,5.834e-7,,
237.29,3.196e+3,3.196e+3,5.831e-7,,
237.31,1.221e+4,1.221e+4,5.827e-7,,
237.33,4.104e+4,4.104e+4,5.824e-7,,
237.34,7.174e+4,7.174e+4,5.823e-7,,
237.36,1.992e+5,1.992e+5,5.819e-7,,
237.38,4.867e+5,4.867e+5,5.816e-7,,
237.39,7.253e+5,7.253e+5,5.815e-7,,
237.41,1.463e+6,1.463e+6,5.811e-7,,
237.43,2.599e+6,2.599e+6,5.808e-7,,
237.44,3.302e+6,3.302e+6,5.807e-7,,
237.46,4.842e+6,4.842e+6,5.804e-7,,
237.48,6.251e+6,6.251e+6,5.800e-7,,
237.50,7.102e+6,7.102e+6,5.797e-7,,
237.51,7.216e+6,7.216e+6,5.796e-7,,
237.53,6.770e+6,6.770e+6,5.792e-7,,
237.55,5.590e+6,5.590e+6,5.789e-7,,
237.56,4.842e+6,4.842e+6,5.788e-7,,
237.58,3.302e+6,3.302e+6,5.784e-7,,
237.60,1.982e+6,1.982e+6,5.781e-7,,
237.61,1.463e+6,1.463e+6,5.780e-7,,
237.63,7.253e+5,7.253e+5,5.776e-7,,
237.65,3.164e+5,3.164e+5,5.773e-7,,
237.67,1.215e+5,1.215e+5,5.770e-7,,
237.68,7.174e+4,7.174e+4,5.768e-7,,
237.70,2.274e+4,2.274e+4,5.765e-7,,
237.72,6.347e+3,6.347e+3,5.762e-7,,
237.73,3.196e+3,3.196e+3,5.760e-7,,
237.75,7.364e+2,7.364e+2,5.757e-7,,
237.77,1.493e+2,1.493e+2,5.754e-7,,
237.78,6.411e+1,6.411e+1,5.753e-7,,
237.80,1.074e+1,1.074e+1,5.749e-7,,
237.82,1.583e+0,1.583e+0,5.746e-7,,
237.84,2.053e-1,2.053e-1,5.743e-7,,
237.85,7.050e-2,7.050e-2,5.741e-7,,
237.87,7.553e-3,7.553e-3,5.738e-7,,
237.89,7.151e-4,7.151e-4,5.735e-7,,
237.90,2.200e-4,2.200e-4,5.733e-7,,
237.92,1.809e-4,1.809e-4,5.730e-7,,
237.94,2.078e-3,2.078e-3,5.727e-7,,
237.95,7.036e-3,7.036e-3,5.725e-7,,
237.97,7.341e-2,7.341e-2,5.722e-7,,
237.99,6.747e-1,6.747e-1,5.719e-7,,
238.01,5.463e+0,5.463e+0,5.716e-7,,
238.02,1.482e+1,1.482e+1,5.714e-7,,
238.04,9.925e+1,9.925e+1,5.711e-7,,
238.06,5.854e+2,5.854e+2,5.708e-7,,
238.07,1.356e+3,1.356e+3,5.706e-7,,
238.09,6.611e+3,6.611e+3,5.703e-7,,
238.11,2.840e+4,2.840e+4,5.700e-7,,
238.12,5.613e+4,5.613e+4,5.698e-7,,
238.14,1.994e+5,1.994e+5,5.695e-7,,
238.16,6.240e+5,6.240e+5,5.692e-7,,
238.18,1.720e+6,1.720e+6,5.689e-7,,
238.19,2.723e+6,2.723e+6,5.687e-7,,
238.21,6.208e+6,6.208e+6,5.684e-7,,
238.23,1.247e+7,1.247e+7,5.681e-7,,
238.24,1.684e+7,1.684e+7,5.679e-7,,
238.26,2.797e+7,2.797e+7,5.676e-7,,
238.28,4.091e+7,4.091e+7,5.673e-7,,
238.29,4.718e+7,4.718e+7,5.671e-7,,
238.31,5.706e+7,5.706e+7,5.668e-7,,
238.33,6.079e+7,6.079e+7,5.665e-7,,
238.35,5.707e+7,5.707e+7,5.662e-7,,
238.36,5.273e+7,5.273e+7,5.660e-7,,
238.38,4.098e+7,4.098e+7,5.657e-7,,
238.40,2.818e+7,2.818e+7,5.654e-7,,
238.41,2.241e+7,2.241e+7,5.652e-7,,
238.43,1.340e+7,1.340e+7,5.649e-7,,
238.45,8.335e+6,8.335e+6,5.646e-7,,
238.46,7.238e+6,7.238e+6,5.644e-7,,
238.48,7.481e+6,7.481e+6,5.641e-7,,
238.50,1.018e+7,1.018e+7,5.638e-7,,
238.52,1.417e+7,1.417e+7,5.635e-7,,
238.53,1.621e+7,1.621e+7,5.633e-7,,
238.55,1.949e+7,1.949e+7,5.630e-7,,
238.57,2.074e+7,2.074e+7,5.627e-7,,
238.58,2.042e+7,2.042e+7,5.625e-7,,
238.60,1.799e+7,1.799e+7,5.622e-7,,
238.62,1.397e+7,1.397e+7,5.619e-7,,
238.63,1.174e+7,1.174e+7,5.617e-7,,
238.65,7.538e+6,7.538e+6,5.614e-7,,
238.67,4.267e+6,4.267e+6,5.611e-7,,
238.69,2.132e+6,2.132e+6,5.608e-7,,
238.70,1.441e+6,1.441e+6,5.606e-7,,
238.72,6.223e+5,6.223e+5,5.603e-7,,
238.74,3.186e+5,3.186e+5,5.600e-7,,
238.75,3.036e+5,3.036e+5,5.598e-7,,
238.77,5.312e+5,5.312e+5,5.595e-7,,
238.79,1.204e+6,1.204e+6,5.592e-7,,
238.80,1.777e+6,1.777e+6,5.590e-7,,
238.82,3.547e+6,3.547e+6,5.587e-7,,
238.84,6.255e+6,6.255e+6,5.584e-7,,
238.86,9.726e+6,9.726e+6,5.580e-7,,
238.87,1.157e+7,1.157e+7,5.579e-7,,
238.89,1.489e+7,1.489e+7,5.576e-7,,
238.91,1.689e+7,1.689e+7,5.572e-7,,
238.92,1.716e+7,1.716e+7,5.571e-7,,
238.94,1.611e+7,1.611e+7,5.568e-7,,
238.96,1.333e+7,1.333e+7,5.565e-7,,
238.97,1.157e+7,1.157e+7,5.563e-7,,
238.99,7.923e+6,7.923e+6,5.560e-7,,
239.01,4.784e+6,4.784e+6,5.557e-7,,
239.03,2.546e+6,2.546e+6,5.553e-7,,
239.04,1.772e+6,1.772e+6,5.552e-7,,
239.06,7.805e+5,7.805e+5,5.549e-7,,
239.08,3.031e+5,3.031e+5,5.545e-7,,
239.09,1.801e+5,1.801e+5,5.544e-7,,
239.11,5.788e+4,5.788e+4,5.541e-7,,
239.13,1.640e+4,1.640e+4,5.537e-7,,
239.14,8.324e+3,8.324e+3,5.536e-7,,
239.16,1.952e+3,1.952e+3,5.533e-7,,
239.18,4.033e+2,4.033e+2,5.529e-7,,
239.20,7.348e+1,7.348e+1,5.526e-7,,
239.21,2.991e+1,2.991e+1,5.525e-7,,
239.23,4.510e+0,4.510e+0,5.521e-7,,
239.25,5.995e-1,5.995e-1,5.518e-7,,
239.26,2.085e-1,2.085e-1,5.517e-7,,
239.28,2.293e-2,2.293e-2,5.514e-7,,
239.30,2.223e-3,2.223e-3,5.510e-7,,
239.31,6.603e-4,6.603e-4,5.509e-7,,
239.33,5.299e-5,5.299e-5,5.506e-7,,
239.35,3.749e-6,3.749e-6,5.502e-7,,
239.37,2.338e-7,2.338e-7,5.499e-7,,
239.38,5.568e-8,5.568e-8,5.498e-7,,
240.37,4.459e-9,4.459e-9,5.340e-7,,
240.39,8.909e-8,8.909e-8,5.337e-7,,
240.40,3.775e-7,3.775e-7,5.335e-7,,
240.42,6.174e-6,6.174e-6,5.332e-7,,
240.44,8.923e-5,8.923e-5,5.329e-7,,
240.45,3.238e-4,3.238e-4,5.327e-7,,
240.47,3.887e-3,3.887e-3,5.324e-7,,
240.49,4.123e-2,4.123e-2,5.321e-7,,
240.50,1.282e-1,1.282e-1,5.319e-7,,
240.52,1.129e+0,1.129e+0,5.316e-7,,
240.54,8.794e+0,8.794e+0,5.313e-7,,
240.56,6.052e+1,6.052e+1,5.310e-7,,
240.57,1.516e+2,1.516e+2,5.308e-7,,
240.59,8.669e+2,8.669e+2,5.305e-7,,
240.61,4.382e+3,4.382e+3,5.302e-7,,
240.62,9.408e+3,9.408e+3,5.300e-7,,
240.64,3.953e+4,3.953e+4,5.297e-7,,
240.66,1.469e+5,1.469e+5,5.294e-7,,
240.67,2.704e+5,2.704e+5,5.292e-7,,
240.69,8.354e+5,8.354e+5,5.289e-7,,
240.71,2.283e+6,2.283e+6,5.286e-7,,
240.73,5.519e+6,5.519e+6,5.282e-7,,
240.74,8.196e+6,8.196e+6,5.281e-7,,
240.76,1.649e+7,1.649e+7,5.278e-7,,
240.78,2.935e+7,2.935e+7,5.274e-7,,
240.79,3.741e+7,3.741e+7,5.273e-7,,
240.81,5.546e+7,5.546e+7,5.270e-7,,
240.83,7.278e+7,7.278e+7,5.267e-7,,
240.84,7.966e+7,7.966e+7,5.265e-7,,
240.86,8.712e+7,8.712e+7,5.262e-7,,
240.88,8.439e+7,8.439e+7,5.259e-7,,
240.90,7.241e+7,7.241e+7,5.255e-7,,
240.91,6.410e+7,6.410e+7,5.254e-7,,
240.93,4.587e+7,4.587e+7,5.251e-7,,
240.95,2.910e+7,2.910e+7,5.247e-7,,
240.96,2.215e+7,2.215e+7,5.246e-7,,
240.98,1.172e+7,1.172e+7,5.243e-7,,
241.00,5.502e+6,5.502e+6,5.239e-7,,
241.01,3.602e+6,3.602e+6,5.238e-7,,
241.03,1.411e+6,1.411e+6,5.235e-7,,
241.05,4.902e+5,4.902e+5,5.231e-7,,
241.07,1.510e+5,1.510e+5,5.228e-7,,
241.08,8.011e+4,8.011e+4,5.227e-7,,
241.10,2.060e+4,2.060e+4,5.224e-7,,
241.12,4.698e+3,4.698e+3,5.220e-7,,
241.13,2.144e+3,2.144e+3,5.219e-7,,
241.15,4.081e+2,4.081e+2,5.216e-7,,
241.17,6.886e+1,6.886e+1,5.212e-7,,
241.18,2.703e+1,2.703e+1,5.211e-7,,
241.20,3.805e+0,3.805e+0,5.208e-7,,
241.22,4.747e-1,4.747e-1,5.204e-7,,
241.24,5.245e-2,5.245e-2,5.201e-7,,
241.25,1.666e-2,1.666e-2,5.200e-7,,
241.27,1.535e-3,1.535e-3,5.196e-7,,
241.29,1.252e-4,1.252e-4,5.193e-7,,
241.30,3.416e-5,3.416e-5,5.192e-7,,
241.32,2.321e-6,2.321e-6,5.188e-7,,
241.34,1.396e-7,1.396e-7,5.185e-7,,
241.35,2.825e-8,2.825e-8,5.184e-7,,
247.41,1.537e-9,1.537e-9,4.218e-7,,
247.42,6.552e-9,6.552e-9,4.216e-7,,
247.44,1.090e-7,1.090e-7,4.213e-7,,
247.46,1.613e-6,1.613e-6,4.210e-7,,
247.47,5.937e-6,5.937e-6,4.208e-7,,
247.49,7.370e-5,7.370e-5,4.205e-7,,
247.51,8.136e-4,8.136e-4,4.202e-7,,
247.53,7.989e-3,7.989e-3,4.199e-7,,
247.54,2.396e-2,2.396e-2,4.197e-7,,
247.56,1.974e-1,1.974e-1,4.194e-7,,
247.58,1.446e+0,1.446e+0,4.191e-7,,
247.59,3.746e+0,3.746e+0,4.189e-7,,
247.61,2.302e+1,2.302e+1,4.186e-7,,
247.63,1.258e+2,1.258e+2,4.183e-7,,
247.64,2.816e+2,2.816e+2,4.181e-7,,
247.66,1.291e+3,1.291e+3,4.178e-7,,
247.68,5.266e+3,5.266e+3,4.175e-7,,
247.70,1.910e+4,1.910e+4,4.172e-7,,
247.71,3.482e+4,3.482e+4,4.170e-7,,
247.73,1.060e+5,1.060e+5,4.167e-7,,
247.75,2.869e+5,2.869e+5,4.164e-7,,
247.76,4.517e+5,4.517e+5,4.162e-7,,
247.78,1.026e+6,1.026e+6,4.159e-7,,
247.80,2.071e+6,2.071e+6,4.156e-7,,
247.81,2.817e+6,2.817e+6,4.154e-7,,
247.83,4.772e+6,4.772e+6,4.151e-7,,
247.85,7.190e+6,7.190e+6,4.148e-7,,
247.86,8.447e+6,8.447e+6,4.146e-7,,
247.88,1.068e+7,1.068e+7,4.143e-7,,
247.90,1.200e+7,1.200e+7,4.140e-7,,
247.92,1.200e+7,1.200e+7,4.137e-7,,
247.93,1.149e+7,1.149e+7,4.135e-7,,
247.95,9.637e+6,9.637e+6,4.132e-7,,
247.97,7.190e+6,7.190e+6,4.129e-7,,
247.98,5.944e+6,5.944e+6,4.127e-7,,
248.00,3.720e+6,3.720e+6,4.124e-7,,
248.02,2.071e+6,2.071e+6,4.121e-7,,
248.03,1.479e+6,1.479e+6,4.119e-7,,
248.05,6.906e+5,6.906e+5,4.116e-7,,
248.07,2.869e+5,2.869e+5,4.113e-7,,
248.09,1.060e+5,1.060e+5,4.110e-7,,
248.10,6.165e+4,6.165e+4,4.108e-7,,
248.12,1.910e+4,1.910e+4,4.105e-7,,
248.14,5.266e+3,5.266e+3,4.102e-7,,
248.15,2.646e+3,2.646e+3,4.100e-7,,
248.17,6.118e+2,6.118e+2,4.097e-7,,
248.19,1.258e+2,1.258e+2,4.094e-7,,
248.20,5.462e+1,5.462e+1,4.092e-7,,
248.22,9.423e+0,9.423e+0,4.089e-7,,
248.24,1.446e+0,1.446e+0,4.086e-7,,
248.26,1.974e-1,1.974e-1,4.083e-7,,
248.27,6.978e-2,6.978e-2,4.081e-7,,
248.29,7.989e-3,7.989e-3,4.078e-7,,
248.31,8.136e-4,8.136e-4,4.075e-7,,
248.32,2.485e-4,2.485e-4,4.073e-7,,
248.34,2.123e-5,2.123e-5,4.070e-7,,
248.36,1.613e-6,1.613e-6,4.067e-7,,
248.37,4.255e-7,4.255e-7,4.065e-7,,
248.39,2.712e-8,2.712e-8,4.062e-7,,
248.41,1.537e-9,1.537e-9,4.059e-7,,
248.75,1.816e-9,1.816e-9,4.005e-7,,
248.77,3.292e-8,3.292e-8,4.001e-7,,
248.78,1.342e-7,1.342e-7,4.000e-7,,
248.80,2.044e-6,2.044e-6,3.997e-7,,
248.82,2.772e-5,2.772e-5,3.993e-7,,
248.83,9.776e-5,9.776e-5,3.992e-7,,
248.85,1.115e-3,1.115e-3,3.989e-7,,
248.87,1.132e-2,1.132e-2,3.985e-7,,
248.88,3.452e-2,3.452e-2,3.984e-7,,
248.90,2.946e-1,2.946e-1,3.981e-7,,
248.92,2.238e+0,2.238e+0,3.977e-7,,
248.94,1.515e+1,1.515e+1,3.974e-7,,
248.95,3.773e+1,3.773e+1,3.973e-7,,
248.97,2.146e+2,2.146e+2,3.969e-7,,
248.99,1.087e+3,1.087e+3,3.966e-7,,
249.00,2.343e+3,2.343e+3,3.965e-7,,
249.02,9.973e+3,9.973e+3,3.961e-7,,
249.04,3.781e+4,3.781e+4,3.958e-7,,
249.05,7.049e+4,7.049e+4,3.957e-7,,
249.07,2.246e+5,2.246e+5,3.954e-7,,
249.09,6.374e+5,6.374e+5,3.950e-7,,
249.11,1.611e+6,1.611e+6,3.947e-7,,
249.12,2.452e+6,2.452e+6,3.946e-7,,
249.14,5.208e+6,5.208e+6,3.942e-7,,
249.16,9.850e+6,9.850e+6,3.939e-7,,
249.17,1.297e+7,1.297e+7,3.938e-7,,
249.19,2.062e+7,2.062e+7,3.934e-7,,
249.21,2.919e+7,2.919e+7,3.931e-7,,
249.22,3.326e+7,3.326e+7,3.930e-7,,
249.24,3.957e+7,3.957e+7,3.926e-7,,
249.26,4.194e+7,4.194e+7,3.923e-7,,
249.28,3.958e+7,3.958e+7,3.920e-7,,
249.29,3.682e+7,3.682e+7,3.918e-7,,
249.31,2.924e+7,2.924e+7,3.915e-7,,
249.33,2.076e+7,2.076e+7,3.912e-7,,
249.34,1.683e+7,1.683e+7,3.911e-7,,
249.36,1.044e+7,1.044e+7,3.907e-7,,
249.38,6.534e+6,6.534e+6,3.904e-7,,
249.39,5.535e+6,5.535e+6,3.903e-7,,
249.41,5.252e+6,5.252e+6,3.899e-7,,
249.43,6.876e+6,6.876e+6,3.896e-7,,
249.45,9.911e+6,9.911e+6,3.893e-7,,
249.46,1.181e+7,1.181e+7,3.891e-7,,
249.48,1.616e+7,1.616e+7,3.888e-7,,
249.50,2.125e+7,2.125e+7,3.885e-7,,
249.51,2.419e+7,2.419e+7,3.883e-7,,
249.53,3.133e+7,3.133e+7,3.880e-7,,
249.55,4.065e+7,4.065e+7,3.877e-7,,
249.56,4.611e+7,4.611e+7,3.875e-7,,
249.58,5.773e+7,5.773e+7,3.872e-7,,
249.60,6.803e+7,6.803e+7,3.869e-7,,
249.62,7.372e+7,7.372e+7,3.866e-7,,
249.63,7.400e+7,7.400e+7,3.864e-7,,
