Wavelength (nm),Sum(calc),Cr I (6.2e-2),Cr II (9.4e-1),Cr IV (5.1e-14),Cr V (3.3e-33)
235.66,6.473e+3,6.473e+3,2.564e-6,,
235.68,1.362e+3,1.362e+3,2.563e-6,,
235.69,5.950e+2,5.950e+2,2.562e-6,,
235.71,1.030e+2,1.030e+2,2.561e-6,,
235.73,1.566e+1,1.566e+1,2.559e-6,,
235.74,5.817e+0,5.817e+0,2.559e-6,,
235.76,7.280e-1,7.280e-1,2.557e-6,,
235.78,7.999e-2,7.999e-2,2.556e-6,,
235.80,7.720e-3,7.720e-3,2.555e-6,,
235.81,2.284e-3,2.284e-3,2.554e-6,,
235.83,1.814e-4,1.814e-4,2.553e-6,,
235.85,1.265e-5,1.265e-5,2.552e-6,,
235.86,3.182e-6,3.182e-6,2.551e-6,,
235.88,1.827e-7,1.827e-7,2.550e-6,,
235.90,9.206e-9,9.206e-9,2.548e-6,,
236.00,2.562e-8,2.562e-8,2.542e-6,,
236.02,4.951e-7,4.951e-7,2.540e-6,,
236.03,2.074e-6,2.074e-6,2.540e-6,,
236.05,3.304e-5,3.304e-5,2.538e-6,,
236.07,4.627e-4,4.627e-4,2.537e-6,,
236.08,1.650e-3,1.650e-3,2.536e-6,,
236.10,1.905e-2,1.905e-2,2.535e-6,,
236.12,1.934e-1,1.934e-1,2.534e-6,,
236.14,1.726e+0,1.726e+0,2.532e-6,,
236.15,4.914e+0,4.914e+0,2.532e-6,,
236.17,3.616e+1,3.616e+1,2.530e-6,,
236.19,2.339e+2,2.339e+2,2.529e-6,,
236.20,5.668e+2,5.668e+2,2.528e-6,,
236.22,3.023e+3,3.023e+3,2.527e-6,,
236.24,1.417e+4,1.417e+4,2.526e-6,,
236.25,2.924e+4,2.924e+4,2.525e-6,,
236.27,1.130e+5,1.130e+5,2.524e-6,,
236.29,3.840e+5,3.840e+5,2.522e-6,,
236.31,1.147e+6,1.147e+6,2.521e-6,,
236.32,1.890e+6,1.890e+6,2.520e-6,,
236.34,4.655e+6,4.655e+6,2.519e-6,,
236.36,1.009e+7,1.009e+7,2.518e-6,,
236.37,1.415e+7,1.415e+7,2.517e-6,,
236.39,2.531e+7,2.531e+7,2.516e-6,,
236.41,3.988e+7,3.988e+7,2.514e-6,,
236.42,4.778e+7,4.778e+7,2.514e-6,,
236.44,6.264e+7,6.264e+7,2.513e-6,,
236.46,7.330e+7,7.330e+7,2.511e-6,,
236.48,7.775e+7,7.775e+7,2.510e-6,,
236.49,7.782e+7,7.782e+7,2.509e-6,,
236.51,7.550e+7,7.550e+7,2.508e-6,,
236.53,7.296e+7,7.296e+7,2.507e-6,,
236.54,7.251e+7,7.251e+7,2.506e-6,,
236.56,7.367e+7,7.367e+7,2.505e-6,,
236.58,7.656e+7,7.656e+7,2.503e-6,,
236.59,7.802e+7,7.802e+7,2.503e-6,,
236.61,7.990e+7,7.990e+7,2.501e-6,,
236.63,7.961e+7,7.961e+7,2.500e-6,,
236.65,7.676e+7,7.676e+7,2.499e-6,,
236.66,7.425e+7,7.425e+7,2.498e-6,,
236.68,6.684e+7,6.684e+7,2.497e-6,,
236.70,5.624e+7,5.624e+7,2.495e-6,,
236.71,5.000e+7,5.000e+7,2.495e-6,,
236.73,3.675e+7,3.675e+7,2.493e-6,,
236.75,2.426e+7,2.426e+7,2.492e-6,,
236.76,1.888e+7,1.888e+7,2.491e-6,,
236.78,1.045e+7,1.045e+7,2.490e-6,,
236.80,5.117e+6,5.117e+6,2.489e-6,,
236.82,2.210e+6,2.210e+6,2.487e-6,,
236.83,1.385e+6,1.385e+6,2.487e-6,,
236.85,4.946e+5,4.946e+5,2.485e-6,,
236.87,1.554e+5,1.554e+5,2.484e-6,,
236.88,8.302e+4,8.302e+4,2.483e-6,,
236.90,2.152e+4,2.152e+4,2.482e-6,,
236.92,4.907e+3,4.907e+3,2.481e-6,,
236.93,2.233e+3,2.233e+3,2.480e-6,,
236.95,4.200e+2,4.200e+2,2.479e-6,,
236.97,6.946e+1,6.946e+1,2.477e-6,,
236.99,1.010e+1,1.010e+1,2.476e-6,,
237.00,3.671e+0,3.671e+0,2.475e-6,,
237.02,4.403e-1,4.403e-1,2.474e-6,,
237.04,4.645e-2,4.645e-2,2.473e-6,,
237.05,1.437e-2,1.437e-2,2.472e-6,,
237.07,1.251e-3,1.251e-3,2.471e-6,,
237.09,1.111e-4,1.111e-4,2.470e-6,,
237.10,8.316e-5,8.316e-5,2.469e-6,,
237.12,7.459e-4,7.459e-4,2.468e-6,,
237.14,8.414e-3,8.414e-3,2.466e-6,,
237.16,8.371e-2,8.371e-2,2.465e-6,,
237.17,2.517e-1,2.517e-1,2.464e-6,,
237.19,2.068e+0,2.068e+0,2.463e-6,,
237.21,1.495e+1,1.495e+1,2.462e-6,,
237.22,3.833e+1,3.833e+1,2.461e-6,,
237.24,2.289e+2,2.289e+2,2.460e-6,,
237.26,1.203e+3,1.203e+3,2.458e-6,,
237.27,2.629e+3,2.629e+3,2.458e-6,,
237.29,1.141e+4,1.141e+4,2.456e-6,,
237.31,4.358e+4,4.358e+4,2.455e-6,,
237.33,1.465e+5,1.465e+5,2.454e-6,,
237.34,2.561e+5,2.561e+5,2.453e-6,,
237.36,7.111e+5,7.111e+5,2.452e-6,,
237.38,1.738e+6,1.738e+6,2.450e-6,,
237.39,2.589e+6,2.589e+6,2.450e-6,,
237.41,5.224e+6,5.224e+6,2.448e-6,,
237.43,9.279e+6,9.279e+6,2.447e-6,,
237.44,1.179e+7,1.179e+7,2.446e-6,,
237.46,1.729e+7,1.729e+7,2.445e-6,,
237.48,2.231e+7,2.231e+7,2.444e-6,,
237.50,2.535e+7,2.535e+7,2.442e-6,,
237.51,2.576e+7,2.576e+7,2.442e-6,,
237.53,2.417e+7,2.417e+7,2.440e-6,,
237.55,1.996e+7,1.996e+7,2.439e-6,,
237.56,1.729e+7,1.729e+7,2.438e-6,,
237.58,1.179e+7,1.179e+7,2.437e-6,,
237.60,7.075e+6,7.075e+6,2.436e-6,,
237.61,5.224e+6,5.224e+6,2.435e-6,,
237.63,2.589e+6,2.589e+6,2.434e-6,,
237.65,1.129e+6,1.129e+6,2.433e-6,,
237.67,4.336e+5,4.336e+5,2.431e-6,,
237.68,2.561e+5,2.561e+5,2.431e-6,,
237.70,8.120e+4,8.120e+4,2.429e-6,,
237.72,2.266e+4,2.266e+4,2.428e-6,,
237.73,1.141e+4,1.141e+4,2.427e-6,,
237.75,2.629e+3,2.629e+3,2.426e-6,,
237.77,5.332e+2,5.332e+2,2.425e-6,,
237.78,2.289e+2,2.289e+2,2.424e-6,,
237.80,3.833e+1,3.833e+1,2.423e-6,,
237.82,5.650e+0,5.650e+0,2.421e-6,,
237.84,7.331e-1,7.331e-1,2.420e-6,,
237.85,2.517e-1,2.517e-1,2.419e-6,,
237.87,2.697e-2,2.697e-2,2.418e-6,,
237.89,2.553e-3,2.553e-3,2.417e-6,,
237.90,7.857e-4,7.857e-4,2.416e-6,,
237.92,6.511e-4,6.511e-4,2.415e-6,,
237.94,7.488e-3,7.488e-3,2.413e-6,,
237.95,2.535e-2,2.535e-2,2.413e-6,,
237.97,2.645e-1,2.645e-1,2.411e-6,,
237.99,2.431e+0,2.431e+0,2.410e-6,,
238.01,1.968e+1,1.968e+1,2.409e-6,,
238.02,5.341e+1,5.341e+1,2.408e-6,,
238.04,3.576e+2,3.576e+2,2.407e-6,,
238.06,2.109e+3,2.109e+3,2.405e-6,,
238.07,4.884e+3,4.884e+3,2.405e-6,,
238.09,2.382e+4,2.382e+4,2.403e-6,,
238.11,1.023e+5,1.023e+5,2.402e-6,,
238.12,2.023e+5,2.023e+5,2.401e-6,,
238.14,7.184e+5,7.184e+5,2.400e-6,,
238.16,2.248e+6,2.248e+6,2.399e-6,,
238.18,6.198e+6,6.198e+6,2.397e-6,,
238.19,9.813e+6,9.813e+6,2.397e-6,,
238.21,2.237e+7,2.237e+7,2.395e-6,,
238.23,4.492e+7,4.492e+7,2.394e-6,,
238.24,6.069e+7,6.069e+7,2.393e-6,,
238.26,1.008e+8,1.008e+8,2.392e-6,,
238.28,1.474e+8,1.474e+8,2.391e-6,,
238.29,1.700e+8,1.700e+8,2.390e-6,,
238.31,2.056e+8,2.056e+8,2.389e-6,,
238.33,2.190e+8,2.190e+8,2.388e-6,,
238.35,2.056e+8,2.056e+8,2.386e-6,,
238.36,1.900e+8,1.900e+8,2.386e-6,,
238.38,1.476e+8,1.476e+8,2.384e-6,,
238.40,1.015e+8,1.015e+8,2.383e-6,,
238.41,8.076e+7,8.076e+7,2.382e-6,,
238.43,4.828e+7,4.828e+7,2.381e-6,,
238.45,3.002e+7,3.002e+7,2.380e-6,,
238.46,2.606e+7,2.606e+7,2.379e-6,,
238.48,2.692e+7,2.692e+7,2.378e-6,,
238.50,3.662e+7,3.662e+7,2.376e-6,,
238.52,5.096e+7,5.096e+7,2.375e-6,,
238.53,5.831e+7,5.831e+7,2.374e-6,,
238.55,7.012e+7,7.012e+7,2.373e-6,,
238.57,7.462e+7,7.462e+7,2.372e-6,,
238.58,7.343e+7,7.343e+7,2.371e-6,,
238.60,6.470e+7,6.470e+7,2.370e-6,,
238.62,5.024e+7,5.024e+7,2.368e-6,,
238.63,4.222e+7,4.222e+7,2.368e-6,,
238.65,2.712e+7,2.712e+7,2.366e-6,,
238.67,1.535e+7,1.535e+7,2.365e-6,,
238.69,7.667e+6,7.667e+6,2.364e-6,,
238.70,5.183e+6,5.183e+6,2.363e-6,,
238.72,2.236e+6,2.236e+6,2.362e-6,,
238.74,1.138e+6,1.138e+6,2.360e-6,,
238.75,1.078e+6,1.078e+6,2.360e-6,,
238.77,1.872e+6,1.872e+6,2.358e-6,,
238.79,4.239e+6,4.239e+6,2.357e-6,,
238.80,6.252e+6,6.252e+6,2.356e-6,,
238.82,1.248e+7,1.248e+7,2.355e-6,,
238.84,2.201e+7,2.201e+7,2.354e-6,,
238.86,3.422e+7,3.422e+7,2.352e-6,,
238.87,4.070e+7,4.070e+7,2.352e-6,,
238.89,5.238e+7,5.238e+7,2.351e-6,,
238.91,5.943e+7,5.943e+7,2.349e-6,,
238.92,6.037e+7,6.037e+7,2.349e-6,,
238.94,5.668e+7,5.668e+7,2.347e-6,,
238.96,4.691e+7,4.691e+7,2.346e-6,,
238.97,4.070e+7,4.070e+7,2.345e-6,,
238.99,2.788e+7,2.788e+7,2.344e-6,,
239.01,1.683e+7,1.683e+7,2.343e-6,,
239.03,8.960e+6,8.960e+6,2.341e-6,,
239.04,6.235e+6,6.235e+6,2.341e-6,,
239.06,2.746e+6,2.746e+6,2.339e-6,,
239.08,1.066e+6,1.066e+6,2.338e-6,,
239.09,6.338e+5,6.338e+5,2.337e-6,,
239.11,2.037e+5,2.037e+5,2.336e-6,,
239.13,5.770e+4,5.770e+4,2.335e-6,,
239.14,2.929e+4,2.929e+4,2.334e-6,,
239.16,6.868e+3,6.868e+3,2.333e-6,,
239.18,1.419e+3,1.419e+3,2.331e-6,,
239.20,2.586e+2,2.586e+2,2.330e-6,,
239.21,1.053e+2,1.053e+2,2.329e-6,,
239.23,1.587e+1,1.587e+1,2.328e-6,,
239.25,2.110e+0,2.110e+0,2.327e-6,,
239.26,7.335e-1,7.335e-1,2.326e-6,,
239.28,8.069e-2,8.069e-2,2.325e-6,,
239.30,7.824e-3,7.824e-3,2.323e-6,,
239.31,2.324e-3,2.324e-3,2.323e-6,,
239.33,1.865e-4,1.865e-4,2.321e-6,,
239.35,1.319e-5,1.319e-5,2.320e-6,,
239.37,8.226e-7,8.226e-7,2.319e-6,,
239.38,1.959e-7,1.959e-7,2.318e-6,,
240.37,1.579e-8,1.579e-8,2.253e-6,,
240.39,3.154e-7,3.154e-7,2.251e-6,,
240.40,1.336e-6,1.336e-6,2.251e-6,,
240.42,2.186e-5,2.186e-5,2.249e-6,,
240.44,3.159e-4,3.159e-4,2.248e-6,,
240.45,1.146e-3,1.146e-3,2.247e-6,,
240.47,1.376e-2,1.376e-2,2.246e-6,,
240.49,1.460e-1,1.460e-1,2.245e-6,,
240.50,4.538e-1,4.538e-1,2.244e-6,,
240.52,3.998e+0,3.998e+0,2.243e-6,,
240.54,3.113e+1,3.113e+1,2.241e-6,,
240.56,2.142e+2,2.142e+2,2.240e-6,,
240.57,5.366e+2,5.366e+2,2.239e-6,,
240.59,3.068e+3,3.068e+3,2.238e-6,,
240.61,1.551e+4,1.551e+4,2.237e-6,,
240.62,3.330e+4,3.330e+4,2.236e-6,,
240.64,1.399e+5,1.399e+5,2.235e-6,,
240.66,5.198e+5,5.198e+5,2.233e-6,,
240.67,9.568e+5,9.568e+5,2.233e-6,,
240.69,2.956e+6,2.956e+6,2.231e-6,,
240.71,8.077e+6,8.077e+6,2.230e-6,,
240.73,1.952e+7,1.952e+7,2.229e-6,,
240.74,2.899e+7,2.899e+7,2.228e-6,,
240.76,5.832e+7,5.832e+7,2.227e-6,,
240.78,1.038e+8,1.038e+8,2.226e-6,,
240.79,1.323e+8,1.323e+8,2.225e-6,,
240.81,1.961e+8,1.961e+8,2.224e-6,,
240.83,2.573e+8,2.573e+8,2.222e-6,,
240.84,2.816e+8,2.816e+8,2.222e-6,,
240.86,3.079e+8,3.079e+8,2.220e-6,,
240.88,2.982e+8,2.982e+8,2.219e-6,,
240.90,2.558e+8,2.558e+8,2.218e-6,,
240.91,2.264e+8,2.264e+8,2.217e-6,,
240.93,1.620e+8,1.620e+8,2.216e-6,,
240.95,1.027e+8,1.027e+8,2.214e-6,,
240.96,7.819e+7,7.819e+7,2.214e-6,,
240.98,4.138e+7,4.138e+7,2.212e-6,,
241.00,1.941e+7,1.941e+7,2.211e-6,,
241.01,1.271e+7,1.271e+7,2.210e-6,,
241.03,4.978e+6,4.978e+6,2.209e-6,,
241.05,1.729e+6,1.729e+6,2.208e-6,,
241.07,5.324e+5,5.324e+5,2.206e-6,,
241.08,2.824e+5,2.824e+5,2.206e-6,,
241.10,7.261e+4,7.261e+4,2.204e-6,,
241.12,1.655e+4,1.655e+4,2.203e-6,,
241.13,7.554e+3,7.554e+3,2.202e-6,,
241.15,1.437e+3,1.437e+3,2.201e-6,,
241.17,2.425e+2,2.425e+2,2.200e-6,,
241.18,9.517e+1,9.517e+1,2.199e-6,,
241.20,1.339e+1,1.339e+1,2.198e-6,,
241.22,1.670e+0,1.670e+0,2.196e-6,,
241.24,1.845e-1,1.845e-1,2.195e-6,,
241.25,5.862e-2,5.862e-2,2.194e-6,,
241.27,5.398e-3,5.398e-3,2.193e-6,,
241.29,4.403e-4,4.403e-4,2.192e-6,,
241.30,1.201e-4,1.201e-4,2.191e-6,,
241.32,8.162e-6,8.162e-6,2.190e-6,,
241.34,4.908e-7,4.908e-7,2.189e-6,,
241.35,9.919e-8,9.919e-8,2.188e-6,,
247.41,5.120e-9,5.120e-9,1.787e-6,,
247.42,2.182e-8,2.182e-8,1.786e-6,,
247.44,3.630e-7,3.630e-7,1.785e-6,,
247.46,5.371e-6,5.371e-6,1.784e-6,,
247.47,1.977e-5,1.977e-5,1.783e-6,,
247.49,2.454e-4,2.454e-4,1.782e-6,,
247.51,2.709e-3,2.709e-3,1.781e-6,,
247.53,2.661e-2,2.661e-2,1.779e-6,,
247.54,7.979e-2,7.979e-2,1.779e-6,,
247.56,6.572e-1,6.572e-1,1.777e-6,,
247.58,4.815e+0,4.815e+0,1.776e-6,,
247.59,1.247e+1,1.247e+1,1.775e-6,,
247.61,7.666e+1,7.666e+1,1.774e-6,,
247.63,4.191e+2,4.191e+2,1.773e-6,,
247.64,9.377e+2,9.377e+2,1.772e-6,,
247.66,4.300e+3,4.300e+3,1.771e-6,,
247.68,1.754e+4,1.754e+4,1.769e-6,,
247.70,6.362e+4,6.362e+4,1.768e-6,,
247.71,1.160e+5,1.160e+5,1.767e-6,,
247.73,3.529e+5,3.529e+5,1.766e-6,,
247.75,9.553e+5,9.553e+5,1.765e-6,,
247.76,1.504e+6,1.504e+6,1.764e-6,,
247.78,3.415e+6,3.415e+6,1.763e-6,,
247.80,6.897e+6,6.897e+6,1.761e-6,,
247.81,9.380e+6,9.380e+6,1.761e-6,,
247.83,1.589e+7,1.589e+7,1.759e-6,,
247.85,2.395e+7,2.395e+7,1.758e-6,,
247.86,2.813e+7,2.813e+7,1.757e-6,,
247.88,3.556e+7,3.556e+7,1.756e-6,,
247.90,3.998e+7,3.998e+7,1.755e-6,,
247.92,3.998e+7,3.998e+7,1.753e-6,,
247.93,3.826e+7,3.826e+7,1.753e-6,,
247.95,3.209e+7,3.209e+7,1.751e-6,,
247.97,2.395e+7,2.395e+7,1.750e-6,,
247.98,1.979e+7,1.979e+7,1.749e-6,,
248.00,1.239e+7,1.239e+7,1.748e-6,,
248.02,6.897e+6,6.897e+6,1.747e-6,,
248.03,4.925e+6,4.925e+6,1.746e-6,,
248.05,2.300e+6,2.300e+6,1.745e-6,,
248.07,9.553e+5,9.553e+5,1.744e-6,,
248.09,3.529e+5,3.529e+5,1.742e-6,,
248.10,2.053e+5,2.053e+5,1.742e-6,,
248.12,6.362e+4,6.362e+4,1.740e-6,,
248.14,1.754e+4,1.754e+4,1.739e-6,,
248.15,8.812e+3,8.812e+3,1.738e-6,,
248.17,2.038e+3,2.038e+3,1.737e-6,,
248.19,4.191e+2,4.191e+2,1.736e-6,,
248.20,1.819e+2,1.819e+2,1.735e-6,,
248.22,3.138e+1,3.138e+1,1.734e-6,,
248.24,4.815e+0,4.815e+0,1.732e-6,,
248.26,6.572e-1,6.572e-1,1.731e-6,,
248.27,2.324e-1,2.324e-1,1.730e-6,,
248.29,2.661e-2,2.661e-2,1.729e-6,,
248.31,2.709e-3,2.709e-3,1.728e-6,,
248.32,8.275e-4,8.275e-4,1.727e-6,,
248.34,7.069e-5,7.069e-5,1.726e-6,,
248.36,5.371e-6,5.371e-6,1.724e-6,,
248.37,1.417e-6,1.417e-6,1.724e-6,,
248.39,9.031e-8,9.031e-8,1.722e-6,,
248.41,5.120e-9,5.120e-9,1.721e-6,,
248.75,5.970e-9,5.970e-9,1.699e-6,,
248.77,1.082e-7,1.082e-7,1.697e-6,,
248.78,4.410e-7,4.410e-7,1.697e-6,,
248.80,6.717e-6,6.717e-6,1.695e-6,,
248.82,9.112e-5,9.112e-5,1.694e-6,,
248.83,3.213e-4,3.213e-4,1.693e-6,,
248.85,3.663e-3,3.663e-3,1.692e-6,,
248.87,3.719e-2,3.719e-2,1.691e-6,,
248.88,1.135e-1,1.135e-1,1.690e-6,,
248.90,9.682e-1,9.682e-1,1.689e-6,,
248.92,7.357e+0,7.357e+0,1.687e-6,,
248.94,4.979e+1,4.979e+1,1.686e-6,,
248.95,1.240e+2,1.240e+2,1.685e-6,,
248.97,7.054e+2,7.054e+2,1.684e-6,,
248.99,3.573e+3,3.573e+3,1.683e-6,,
249.00,7.700e+3,7.700e+3,1.682e-6,,
249.02,3.278e+4,3.278e+4,1.681e-6,,
249.04,1.243e+5,1.243e+5,1.679e-6,,
249.05,2.317e+5,2.317e+5,1.679e-6,,
249.07,7.382e+5,7.382e+5,1.677e-6,,
249.09,2.095e+6,2.095e+6,1.676e-6,,
249.11,5.294e+6,5.294e+6,1.675e-6,,
249.12,8.058e+6,8.058e+6,1.674e-6,,
249.14,1.712e+7,1.712e+7,1.673e-6,,
249.16,3.237e+7,3.237e+7,1.671e-6,,
249.17,4.263e+7,4.263e+7,1.671e-6,,
249.19,6.777e+7,6.777e+7,1.669e-6,,
249.21,9.595e+7,9.595e+7,1.668e-6,,
249.22,1.093e+8,1.093e+8,1.667e-6,,
249.24,1.301e+8,1.301e+8,1.666e-6,,
249.26,1.378e+8,1.378e+8,1.665e-6,,
249.28,1.301e+8,1.301e+8,1.664e-6,,
249.29,1.210e+8,1.210e+8,1.663e-6,,
249.31,9.610e+7,9.610e+7,1.662e-6,,
249.33,6.823e+7,6.823e+7,1.660e-6,,
249.34,5.530e+7,5.530e+7,1.660e-6,,
249.36,3.431e+7,3.431e+7,1.658e-6,,
249.38,2.147e+7,2.147e+7,1.657e-6,,
249.39,1.818e+7,1.818e+7,1.656e-6,,
249.41,1.724e+7,1.724e+7,1.655e-6,,
249.43,2.257e+7,2.257e+7,1.654e-6,,
249.45,3.253e+7,3.253e+7,1.652e-6,,
249.46,3.877e+7,3.877e+7,1.652e-6,,
249.48,5.306e+7,5.306e+7,1.650e-6,,
249.50,6.980e+7,6.980e+7,1.649e-6,,
249.51,7.949e+7,7.949e+7,1.648e-6,,
249.53,1.030e+8,1.030e+8,1.647e-6,,
249.55,1.338e+8,1.338e+8,1.646e-6,,
249.56,1.517e+8,1.517e+8,1.645e-6,,
249.58,1.901e+8,1.901e+8,1.644e-6,,
249.60,2.240e+8,2.240e+8,1.642e-6,,
249.62,2.428e+8,2.428e+8,1.641e-6,,
249.63,2.437e+8,2.437e+8,1.640e-6,,
