Wavelength (nm),Sum(calc),Al I (2.1e-1),Al II (7.9e-1),Al III (4.0e-6)
207.52,1.475e+4,,1.475e+4,1.172e-8
207.53,8.744e+3,,8.744e+3,6.019e-9
207.55,2.709e+3,,2.709e+3,1.402e-9
207.57,7.101e+2,,7.101e+2,2.765e-10
207.58,3.414e+2,,3.414e+2,1.154e-10
207.60,6.962e+1,,6.962e+1,1.776e-11
207.62,1.201e+1,,1.201e+1,2.315e-12
207.63,4.683e+0,,4.683e+0,7.853e-13
207.65,6.283e-1,,6.283e-1,7.981e-14
207.67,7.132e-2,,7.132e-2,6.871e-15
207.68,2.256e-2,,2.256e-2,1.894e-15
207.70,1.992e-3,,1.992e-3,1.271e-16
207.72,1.488e-4,,1.488e-4,7.226e-18
207.73,3.819e-5,,3.819e-5,1.619e-18
207.75,2.219e-6,,2.219e-6,7.171e-20
207.77,1.091e-7,,1.091e-7,2.690e-21
207.78,2.271e-8,,2.271e-8,4.896e-22
207.80,8.683e-10,,8.683e-10,1.431e-23
207.82,2.808e-11,,2.808e-11,1.410e-23
207.83,4.743e-12,,4.743e-12,1.399e-23
208.47,7.156e-24,,2.159e-12,7.156e-24
208.48,4.484e-23,,2.119e-12,4.484e-23
208.50,1.556e-21,,2.038e-12,1.556e-21
208.52,4.578e-20,,1.958e-12,4.578e-20
208.53,2.334e-19,,1.917e-12,2.334e-19
208.55,5.363e-18,,1.836e-12,5.363e-18
208.57,1.045e-16,,1.756e-12,1.045e-16
208.58,4.334e-16,,1.715e-12,4.334e-16
208.60,6.591e-15,,1.635e-12,6.591e-15
208.62,8.501e-14,,1.554e-12,8.501e-14
208.63,2.870e-13,,1.513e-12,2.870e-13
208.65,2.889e-12,,1.433e-12,2.889e-12
208.67,2.467e-11,,1.352e-12,2.467e-11
208.68,6.776e-11,,1.312e-12,6.776e-11
208.70,4.517e-10,,1.231e-12,4.517e-10
208.72,2.553e-9,,1.150e-12,2.553e-9
208.73,5.707e-9,,1.110e-12,5.707e-9
208.75,2.519e-8,,1.029e-12,2.519e-8
208.77,9.425e-8,,9.481e-13,9.425e-8
208.78,1.714e-7,,9.078e-13,1.714e-7
208.80,5.008e-7,,8.270e-13,5.008e-7
208.82,1.241e-6,,7.463e-13,1.241e-6
208.83,1.836e-6,,7.059e-13,1.836e-6
208.85,3.552e-6,,6.251e-13,3.552e-6
208.87,5.826e-6,,5.444e-13,5.826e-6
208.88,7.014e-6,,5.040e-13,7.014e-6
208.90,8.983e-6,,4.233e-13,8.983e-6
208.92,9.756e-6,,3.425e-13,9.756e-6
208.93,9.556e-6,,3.021e-13,9.556e-6
208.95,8.103e-6,,2.214e-13,8.103e-6
208.97,5.826e-6,,1.406e-13,5.826e-6
208.98,4.644e-6,,1.002e-13,4.644e-6
209.00,2.607e-6,,3.711e-12,2.607e-6
209.02,1.241e-6,,1.166e-10,1.241e-6
209.03,8.055e-7,,6.147e-10,8.049e-7
209.05,3.151e-7,,1.510e-8,3.000e-7
209.07,4.142e-7,,3.147e-7,9.948e-8
209.08,1.413e-6,,1.351e-6,6.139e-8
209.10,2.208e-5,,2.202e-5,6.340e-8
209.12,3.048e-4,,3.046e-4,1.932e-7
209.13,1.065e-3,,1.065e-3,3.470e-7
209.15,1.152e-2,,1.152e-2,1.007e-6
209.17,1.058e-1,,1.058e-1,2.488e-6
209.18,3.014e-1,,3.014e-1,3.676e-6
209.20,2.164e+0,,2.164e+0,7.096e-6
209.22,1.320e+1,,1.320e+1,1.162e-5
209.23,3.068e+1,,3.068e+1,1.398e-5
209.25,1.466e+2,,1.466e+2,1.789e-5
209.27,5.957e+2,,5.957e+2,1.943e-5
209.28,1.130e+3,,1.130e+3,1.903e-5
209.30,3.612e+3,,3.612e+3,1.615e-5
209.32,9.852e+3,,9.852e+3,1.162e-5
209.33,1.535e+4,,1.535e+4,9.270e-6
209.35,3.324e+4,,3.324e+4,5.214e-6
209.37,6.211e+4,,6.211e+4,2.488e-6
209.38,8.051e+4,,8.051e+4,1.616e-6
209.40,1.223e+5,,1.223e+5,6.026e-7
209.42,1.638e+5,,1.638e+5,1.906e-7
209.43,1.815e+5,,1.815e+5,1.008e-7
209.45,2.056e+5,,2.056e+5,2.492e-8
209.47,2.105e+5,,2.105e+5,5.227e-9
209.48,2.052e+5,,2.052e+5,2.251e-9
209.50,1.809e+5,,1.809e+5,3.689e-10
209.52,1.434e+5,,1.434e+5,5.129e-11
209.53,1.224e+5,,1.224e+5,1.798e-11
209.55,8.140e+4,,8.140e+4,1.954e-12
209.57,4.757e+4,,4.757e+4,1.801e-13
209.58,3.456e+4,,3.456e+4,5.142e-14
209.60,1.641e+4,,1.641e+4,3.704e-15
209.62,6.739e+3,,6.739e+3,2.264e-16
209.63,4.084e+3,,4.084e+3,5.261e-17
209.65,1.339e+3,,1.339e+3,2.513e-18
209.67,3.762e+2,,3.762e+2,1.018e-19
209.68,1.882e+2,,1.882e+2,1.927e-20
209.70,4.183e+1,,4.183e+1,6.100e-22
209.72,7.938e+0,,7.938e+0,6.089e-22
209.73,3.258e+0,,3.258e+0,6.084e-22
209.75,4.866e-1,,4.866e-1,6.073e-22
209.77,6.188e-2,,6.188e-2,6.062e-22
209.78,2.077e-2,,2.077e-2,6.056e-22
209.80,2.073e-3,,2.073e-3,6.045e-22
209.82,1.759e-4,,1.759e-4,6.034e-22
209.83,4.820e-5,,4.820e-5,6.029e-22
209.85,3.204e-6,,3.204e-6,6.018e-22
209.87,1.810e-7,,1.810e-7,6.007e-22
209.88,4.045e-8,,4.045e-8,6.001e-22
209.90,1.788e-9,,1.788e-9,5.990e-22
209.92,6.668e-11,,6.668e-11,5.979e-22
209.93,1.216e-11,,1.216e-11,5.974e-22
211.38,7.511e-10,7.511e-10,1.037e-11,5.175e-22
211.40,2.563e-8,2.563e-8,1.034e-11,5.164e-22
211.42,7.449e-7,7.449e-7,1.032e-11,5.153e-22
211.43,3.782e-6,3.782e-6,1.030e-11,5.147e-22
211.45,8.640e-5,8.640e-5,1.028e-11,5.136e-22
211.47,1.681e-3,1.681e-3,1.026e-11,5.125e-22
211.48,6.984e-3,6.984e-3,1.024e-11,5.120e-22
211.50,1.068e-1,1.068e-1,1.022e-11,5.109e-22
211.52,1.392e+0,1.392e+0,1.019e-11,5.098e-22
211.53,4.732e+0,4.732e+0,1.018e-11,5.092e-22
211.55,4.847e+1,4.847e+1,1.016e-11,5.081e-22
211.57,4.229e+2,4.229e+2,1.013e-11,5.070e-22
211.58,1.176e+3,1.176e+3,1.012e-11,5.065e-22
211.60,8.066e+3,8.066e+3,1.009e-11,5.054e-22
211.62,4.712e+4,4.712e+4,1.007e-11,5.043e-22
211.63,1.072e+5,1.072e+5,1.006e-11,5.037e-22
211.65,4.924e+5,4.924e+5,1.003e-11,5.026e-22
211.67,1.926e+6,1.926e+6,1.001e-11,5.015e-22
211.68,3.587e+6,3.587e+6,9.996e-12,5.010e-22
211.70,1.103e+7,1.103e+7,9.971e-12,4.999e-22
211.72,2.888e+7,2.888e+7,9.946e-12,4.988e-22
211.73,4.400e+7,4.400e+7,9.934e-12,4.982e-22
211.75,9.059e+7,9.059e+7,9.909e-12,4.971e-22
211.77,1.588e+8,1.588e+8,9.884e-12,4.960e-22
211.78,1.981e+8,1.981e+8,9.872e-12,4.954e-22
211.80,2.730e+8,2.730e+8,9.847e-12,4.943e-22
211.82,3.205e+8,3.205e+8,9.822e-12,4.932e-22
211.83,3.270e+8,3.270e+8,9.810e-12,4.927e-22
211.85,3.018e+8,3.018e+8,9.785e-12,4.916e-22
211.87,2.372e+8,2.372e+8,9.761e-12,4.905e-22
211.88,1.981e+8,1.981e+8,9.748e-12,4.899e-22
211.90,1.224e+8,1.224e+8,9.724e-12,4.888e-22
211.92,6.442e+7,6.442e+7,9.699e-12,4.877e-22
211.93,4.400e+7,4.400e+7,9.686e-12,4.872e-22
211.95,1.821e+7,1.821e+7,9.662e-12,4.861e-22
211.97,6.416e+6,6.416e+6,9.637e-12,4.850e-22
211.98,3.587e+6,3.587e+6,9.625e-12,4.844e-22
212.00,9.936e+5,9.936e+5,9.600e-12,4.833e-22
212.02,2.344e+5,2.344e+5,9.575e-12,4.822e-22
212.03,1.072e+5,1.072e+5,9.563e-12,4.817e-22
212.05,1.992e+4,1.992e+4,9.538e-12,4.806e-22
212.07,3.450e+3,3.450e+3,9.513e-12,4.795e-22
212.08,2.061e+3,2.061e+3,9.501e-12,4.789e-22
212.10,6.657e+3,6.657e+3,9.476e-12,4.778e-22
212.12,4.087e+4,4.087e+4,9.451e-12,4.767e-22
212.13,9.639e+4,9.639e+4,9.439e-12,4.762e-22
212.15,4.759e+5,4.759e+5,9.414e-12,4.751e-22
212.17,2.003e+6,2.003e+6,9.390e-12,4.740e-22
212.18,3.871e+6,3.871e+6,9.377e-12,4.734e-22
212.20,1.282e+7,1.282e+7,9.353e-12,4.723e-22
212.22,3.621e+7,3.621e+7,9.328e-12,4.712e-22
212.23,5.730e+7,5.730e+7,9.315e-12,4.707e-22
212.25,1.273e+8,1.273e+8,9.291e-12,4.696e-22
212.27,2.412e+8,2.412e+8,9.266e-12,4.685e-22
212.28,3.126e+8,3.126e+8,9.254e-12,4.679e-22
212.30,4.660e+8,4.660e+8,9.229e-12,4.668e-22
212.32,5.922e+8,5.922e+8,9.204e-12,4.657e-22
212.33,6.287e+8,6.287e+8,9.192e-12,4.651e-22
212.35,6.287e+8,6.287e+8,9.167e-12,4.640e-22
212.37,5.359e+8,5.359e+8,9.142e-12,4.629e-22
212.38,4.660e+8,4.660e+8,9.130e-12,4.624e-22
212.40,3.126e+8,3.126e+8,9.105e-12,4.613e-22
212.42,1.788e+8,1.788e+8,9.080e-12,4.602e-22
212.43,1.273e+8,1.273e+8,9.068e-12,4.596e-22
212.45,5.730e+7,5.730e+7,9.043e-12,4.585e-22
212.47,2.198e+7,2.198e+7,9.019e-12,4.574e-22
212.48,1.282e+7,1.282e+7,9.006e-12,4.569e-22
212.50,3.871e+6,3.871e+6,8.982e-12,4.558e-22
212.52,9.961e+5,9.961e+5,8.957e-12,4.547e-22
212.53,4.759e+5,4.759e+5,8.944e-12,4.541e-22
212.55,9.639e+4,9.639e+4,8.920e-12,4.530e-22
212.57,1.664e+4,1.664e+4,8.895e-12,4.519e-22
212.58,6.511e+3,6.511e+3,8.883e-12,4.514e-22
212.60,8.846e+2,8.846e+2,8.858e-12,4.503e-22
212.62,1.025e+2,1.025e+2,8.833e-12,4.492e-22
212.63,3.289e+1,3.289e+1,8.821e-12,4.486e-22
212.65,3.735e+0,3.735e+0,8.796e-12,4.475e-22
212.67,8.935e+0,8.935e+0,8.771e-12,4.464e-22
212.68,2.812e+1,2.812e+1,8.759e-12,4.459e-22
212.70,2.590e+2,2.590e+2,8.734e-12,4.448e-22
212.72,2.040e+3,2.040e+3,8.709e-12,4.437e-22
212.73,5.394e+3,5.394e+3,8.697e-12,4.431e-22
212.75,3.348e+4,3.348e+4,8.672e-12,4.420e-22
212.77,1.773e+5,1.773e+5,8.648e-12,4.409e-22
212.78,3.844e+5,3.844e+5,8.635e-12,4.404e-22
212.80,1.604e+6,1.604e+6,8.611e-12,4.393e-22
212.82,5.712e+6,5.712e+6,8.586e-12,4.382e-22
212.83,1.016e+7,1.016e+7,8.573e-12,4.376e-22
212.85,2.850e+7,2.850e+7,8.549e-12,4.365e-22
212.87,6.824e+7,6.824e+7,8.524e-12,4.354e-22
212.88,9.949e+7,9.949e+7,8.512e-12,4.348e-22
212.90,1.877e+8,1.877e+8,8.487e-12,4.337e-22
212.92,3.023e+8,3.023e+8,8.462e-12,4.326e-22
212.93,3.614e+8,3.614e+8,8.450e-12,4.321e-22
212.95,4.585e+8,4.585e+8,8.425e-12,4.310e-22
212.97,4.964e+8,4.964e+8,8.400e-12,4.299e-22
212.98,4.866e+8,4.866e+8,8.388e-12,4.293e-22
213.00,4.152e+8,4.152e+8,8.363e-12,4.282e-22
213.02,3.023e+8,3.023e+8,8.338e-12,4.271e-22
213.03,2.430e+8,2.430e+8,8.326e-12,4.266e-22
213.05,1.394e+8,1.394e+8,8.301e-12,4.255e-22
213.07,6.824e+7,6.824e+7,8.277e-12,4.244e-22
213.08,4.498e+7,4.498e+7,8.264e-12,4.238e-22
213.10,1.735e+7,1.735e+7,8.240e-12,4.227e-22
213.12,5.712e+6,5.712e+6,8.215e-12,4.216e-22
213.13,3.088e+6,3.088e+6,8.202e-12,4.211e-22
213.15,8.010e+5,8.010e+5,8.178e-12,4.200e-22
213.17,1.773e+5,1.773e+5,8.153e-12,4.189e-22
213.18,7.863e+4,7.863e+4,8.141e-12,4.183e-22
213.20,1.422e+4,1.422e+4,8.116e-12,4.172e-22
213.22,6.041e+3,6.041e+3,8.091e-12,4.161e-22
213.23,1.129e+4,1.129e+4,8.079e-12,4.156e-22
213.25,6.520e+4,6.520e+4,8.054e-12,4.145e-22
213.27,3.433e+5,3.433e+5,8.029e-12,4.134e-22
213.28,7.430e+5,7.430e+5,8.017e-12,4.128e-22
213.30,3.092e+6,3.092e+6,7.992e-12,4.117e-22
213.32,1.099e+7,1.099e+7,7.967e-12,4.106e-22
213.33,1.953e+7,1.953e+7,7.955e-12,4.101e-22
213.35,5.482e+7,5.482e+7,7.930e-12,4.090e-22
213.37,1.314e+8,1.314e+8,7.906e-12,4.079e-22
213.38,1.917e+8,1.917e+8,7.893e-12,4.073e-22
213.40,3.628e+8,3.628e+8,7.869e-12,4.062e-22
213.42,5.864e+8,5.864e+8,7.844e-12,4.051e-22
213.43,7.028e+8,7.028e+8,7.831e-12,4.045e-22
213.45,8.970e+8,8.970e+8,7.807e-12,4.034e-22
213.47,9.780e+8,9.780e+8,7.782e-12,4.023e-22
213.48,9.626e+8,9.626e+8,7.770e-12,4.018e-22
213.50,8.288e+8,8.288e+8,7.745e-12,4.007e-22
213.52,6.096e+8,6.096e+8,7.720e-12,3.996e-22
213.53,4.929e+8,4.929e+8,7.708e-12,3.990e-22
213.55,2.863e+8,2.863e+8,7.683e-12,3.979e-22
213.57,1.421e+8,1.421e+8,7.658e-12,3.968e-22
213.58,9.441e+7,9.441e+7,7.646e-12,3.963e-22
213.60,3.702e+7,3.702e+7,7.621e-12,3.952e-22
213.62,1.240e+7,1.240e+7,7.596e-12,3.941e-22
213.63,6.769e+6,6.769e+6,7.584e-12,3.935e-22
213.65,1.792e+6,1.792e+6,7.559e-12,3.924e-22
213.67,4.053e+5,4.053e+5,7.535e-12,3.913e-22
213.68,1.818e+5,1.818e+5,7.522e-12,3.908e-22
213.70,3.249e+4,3.249e+4,7.498e-12,3.897e-22
213.72,4.965e+3,4.965e+3,7.473e-12,3.886e-22
213.73,1.830e+3,1.830e+3,7.460e-12,3.880e-22
213.75,2.209e+2,2.209e+2,7.436e-12,3.869e-22
213.77,2.281e+1,2.281e+1,7.411e-12,3.858e-22
213.78,6.909e+0,6.909e+0,7.399e-12,3.853e-22
213.80,5.637e-1,5.637e-1,7.374e-12,3.842e-22
213.82,3.932e-2,3.932e-2,7.349e-12,3.831e-22
213.83,9.793e-3,9.793e-3,7.337e-12,3.825e-22
213.85,5.401e-4,5.401e-4,7.312e-12,3.814e-22
213.87,2.547e-5,2.547e-5,7.287e-12,3.803e-22
213.88,5.215e-6,5.215e-6,7.275e-12,3.798e-22
213.90,1.944e-7,1.944e-7,7.250e-12,3.787e-22
213.92,6.198e-9,6.198e-9,7.225e-12,3.775e-22
214.10,7.556e-10,7.556e-10,7.003e-12,3.676e-22
214.12,2.551e-8,2.551e-8,6.978e-12,3.665e-22
214.13,1.397e-7,1.397e-7,6.966e-12,3.660e-22
214.15,3.731e-6,3.731e-6,6.941e-12,3.649e-22
214.17,8.518e-5,8.518e-5,6.916e-12,3.638e-22
214.18,3.838e-4,3.838e-4,6.904e-12,3.632e-22
214.20,6.930e-3,6.930e-3,6.879e-12,3.621e-22
214.22,1.070e-1,1.070e-1,6.855e-12,3.610e-22
214.23,3.966e-1,3.966e-1,6.842e-12,3.605e-22
214.25,4.843e+0,4.843e+0,6.817e-12,3.594e-22
214.27,5.059e+1,5.059e+1,6.793e-12,3.583e-22
214.28,1.542e+2,1.542e+2,6.780e-12,3.577e-22
214.30,1.274e+3,1.274e+3,6.756e-12,3.566e-22
214.32,8.997e+3,8.997e+3,6.731e-12,3.555e-22
214.33,2.255e+4,2.255e+4,6.718e-12,3.550e-22
214.35,1.260e+5,1.260e+5,6.694e-12,3.539e-22
214.37,6.020e+5,6.020e+5,6.669e-12,3.528e-22
214.38,1.241e+6,1.241e+6,6.657e-12,3.522e-22
214.40,4.690e+6,4.690e+6,6.632e-12,3.511e-22
214.42,1.516e+7,1.516e+7,6.607e-12,3.500e-22
214.43,2.570e+7,2.570e+7,6.595e-12,3.495e-22
214.45,6.568e+7,6.568e+7,6.570e-12,3.483e-22
214.47,1.436e+8,1.436e+8,6.545e-12,3.472e-22
214.48,2.002e+8,2.002e+8,6.533e-12,3.467e-22
214.50,3.460e+8,3.460e+8,6.508e-12,3.456e-22
214.52,5.116e+8,5.116e+8,6.484e-12,3.445e-22
214.53,5.867e+8,5.867e+8,6.471e-12,3.439e-22
214.55,6.860e+8,6.860e+8,6.446e-12,3.428e-22
214.57,6.860e+8,6.860e+8,6.422e-12,3.417e-22
214.58,6.469e+8,6.469e+8,6.409e-12,3.412e-22
214.60,5.116e+8,5.116e+8,6.385e-12,3.401e-22
214.62,3.460e+8,3.460e+8,6.360e-12,3.390e-22
214.63,2.684e+8,2.684e+8,6.347e-12,3.384e-22
214.65,1.436e+8,1.436e+8,6.323e-12,3.373e-22
214.67,6.568e+7,6.568e+7,6.298e-12,3.362e-22
214.68,4.189e+7,4.189e+7,6.286e-12,3.357e-22
214.70,1.516e+7,1.516e+7,6.261e-12,3.346e-22
214.72,4.690e+6,4.690e+6,6.236e-12,3.335e-22
214.73,2.460e+6,2.460e+6,6.224e-12,3.329e-22
214.75,6.020e+5,6.020e+5,6.199e-12,3.318e-22
214.77,1.260e+5,1.260e+5,6.174e-12,3.307e-22
214.78,5.447e+4,5.447e+4,6.162e-12,3.302e-22
214.80,9.955e+3,9.955e+3,6.137e-12,3.291e-22
214.82,8.520e+3,8.520e+3,6.113e-12,3.280e-22
214.83,1.925e+4,1.925e+4,6.100e-12,3.274e-22
214.85,1.127e+5,1.127e+5,6.075e-12,3.263e-22
214.87,5.773e+5,5.773e+5,6.051e-12,3.252e-22
214.88,1.233e+6,1.233e+6,6.038e-12,3.247e-22
214.90,5.005e+6,5.005e+6,6.014e-12,3.236e-22
214.92,1.739e+7,1.739e+7,5.989e-12,3.225e-22
214.93,3.057e+7,3.057e+7,5.976e-12,3.219e-22
214.95,8.407e+7,8.407e+7,5.952e-12,3.208e-22
214.97,1.979e+8,1.979e+8,5.927e-12,3.197e-22
214.98,2.864e+8,2.864e+8,5.915e-12,3.191e-22
215.00,5.339e+8,5.339e+8,5.890e-12,3.180e-22
215.02,8.516e+8,8.516e+8,5.865e-12,3.169e-22
215.03,1.015e+9,1.015e+9,5.853e-12,3.164e-22
215.05,1.281e+9,1.281e+9,5.828e-12,3.153e-22
215.07,1.385e+9,1.385e+9,5.803e-12,3.142e-22
215.08,1.358e+9,1.358e+9,5.791e-12,3.136e-22
215.10,1.163e+9,1.163e+9,5.766e-12,3.125e-22
215.12,8.516e+8,8.516e+8,5.742e-12,3.114e-22
215.13,6.875e+8,6.875e+8,5.729e-12,3.109e-22
215.15,3.987e+8,3.987e+8,5.704e-12,3.098e-22
215.17,1.979e+8,1.979e+8,5.680e-12,3.087e-22
215.18,1.315e+8,1.315e+8,5.667e-12,3.081e-22
215.20,5.169e+7,5.169e+7,5.643e-12,3.070e-22
215.22,1.739e+7,1.739e+7,5.618e-12,3.059e-22
215.23,9.511e+6,9.511e+6,5.605e-12,3.054e-22
215.25,2.533e+6,2.533e+6,5.581e-12,3.043e-22
215.27,5.773e+5,5.773e+5,5.556e-12,3.032e-22
215.28,2.600e+5,2.600e+5,5.544e-12,3.026e-22
215.30,4.692e+4,4.692e+4,5.519e-12,3.015e-22
215.32,7.246e+3,7.246e+3,5.494e-12,3.004e-22
215.33,2.686e+3,2.686e+3,5.482e-12,2.999e-22
215.35,3.285e+2,3.285e+2,5.457e-12,2.988e-22
215.37,3.438e+1,3.438e+1,5.432e-12,2.977e-22
215.38,1.049e+1,1.049e+1,5.420e-12,2.971e-22
215.40,8.694e-1,8.694e-1,5.395e-12,2.960e-22
215.42,6.166e-2,6.166e-2,5.371e-12,2.949e-22
215.43,1.549e-2,1.549e-2,5.358e-12,2.944e-22
215.45,8.698e-4,8.698e-4,5.333e-12,2.933e-22
215.47,4.180e-5,4.180e-5,5.309e-12,2.922e-22
215.48,8.644e-6,8.644e-6,5.296e-12,2.916e-22
215.50,3.289e-7,3.289e-7,5.272e-12,2.905e-22
215.52,1.071e-8,1.071e-8,5.247e-12,2.894e-22
216.42,2.777e-9,2.777e-9,4.134e-12,2.398e-22
216.43,1.584e-8,1.584e-8,4.122e-12,2.393e-22
216.45,4.594e-7,4.594e-7,4.097e-12,2.382e-22
216.47,1.143e-5,1.143e-5,4.072e-12,2.371e-22
216.48,5.386e-5,5.386e-5,4.060e-12,2.365e-22
216.50,1.065e-3,1.065e-3,4.035e-12,2.354e-22
216.52,1.809e-2,1.809e-2,4.010e-12,2.343e-22
216.53,7.036e-2,7.036e-2,3.998e-12,2.338e-22
216.55,9.493e-1,9.493e-1,3.973e-12,2.327e-22
216.57,1.099e+1,1.099e+1,3.948e-12,2.316e-22
216.58,3.531e+1,3.531e+1,3.936e-12,2.310e-22
216.60,3.250e+2,3.250e+2,3.911e-12,2.299e-22
216.62,2.566e+3,2.566e+3,3.887e-12,2.288e-22
216.63,6.808e+3,6.808e+3,3.874e-12,2.282e-22
216.65,4.273e+4,4.273e+4,3.849e-12,2.271e-22
216.67,2.301e+5,2.301e+5,3.825e-12,2.260e-22
216.68,5.043e+5,5.043e+5,3.812e-12,2.255e-22
216.70,2.159e+6,2.159e+6,3.788e-12,2.244e-22
216.72,7.930e+6,7.930e+6,3.763e-12,2.233e-22
216.73,1.435e+7,1.435e+7,3.751e-12,2.227e-22
216.75,4.190e+7,4.190e+7,3.726e-12,2.216e-22
216.77,1.050e+8,1.050e+8,3.701e-12,2.205e-22
