Wavelength (nm),Sum(calc),Al I (5.1e-3),Al II (9.9e-1),Al III (7.3e-3)
247.80,1.291e+2,5.251e-10,1.291e+2,2.265e-17
247.81,5.753e+1,5.250e-10,5.753e+1,2.260e-17
247.83,1.047e+1,5.249e-10,1.047e+1,2.250e-17
247.85,1.694e+0,5.249e-10,1.694e+0,2.240e-17
247.86,6.519e-1,5.248e-10,6.519e-1,2.235e-17
247.88,8.842e-2,5.247e-10,8.842e-2,2.225e-17
247.90,1.066e-2,5.247e-10,1.066e-2,2.215e-17
247.91,3.544e-3,5.246e-10,3.544e-3,2.210e-17
247.93,3.583e-4,5.245e-10,3.583e-4,2.200e-17
247.95,3.221e-5,5.245e-10,3.221e-5,2.190e-17
247.96,9.242e-6,5.244e-10,9.242e-6,2.185e-17
247.98,6.966e-7,5.243e-10,6.966e-7,2.175e-17
248.00,4.668e-8,5.243e-10,4.668e-8,2.165e-17
248.01,1.156e-8,5.242e-10,1.156e-8,2.160e-17
248.03,6.497e-10,5.241e-10,6.497e-10,2.150e-17
248.05,3.246e-11,5.241e-10,3.246e-11,2.140e-17
251.91,2.015e-18,5.086e-10,2.168e-11,2.015e-18
251.93,3.802e-17,5.085e-10,2.163e-11,3.802e-17
251.95,6.407e-16,5.084e-10,2.157e-11,6.407e-16
251.96,2.521e-15,5.084e-10,2.154e-11,2.521e-15
251.98,3.587e-14,5.083e-10,2.149e-11,3.587e-14
252.00,4.558e-13,5.082e-10,2.143e-11,4.558e-13
252.01,1.557e-12,5.082e-10,2.141e-11,1.557e-12
252.03,1.670e-11,5.081e-10,2.135e-11,1.670e-11
252.05,1.600e-10,5.080e-10,2.129e-11,1.600e-10
252.06,4.748e-10,5.080e-10,2.127e-11,4.748e-10
252.08,3.839e-9,5.079e-10,2.121e-11,3.839e-9
252.10,2.773e-8,5.078e-10,2.115e-11,2.773e-8
252.11,7.143e-8,5.078e-10,2.113e-11,7.143e-8
252.13,4.356e-7,5.077e-10,2.107e-11,4.355e-7
252.15,2.372e-6,5.076e-10,3.740e-10,2.372e-6
252.16,5.307e-6,5.076e-10,1.510e-9,5.306e-6
252.18,2.442e-5,5.075e-10,2.263e-8,2.439e-5
252.20,1.005e-4,5.074e-10,3.030e-7,1.002e-4
252.21,1.957e-4,5.074e-10,1.063e-6,1.946e-4
252.23,6.869e-4,5.073e-10,1.201e-5,6.749e-4
252.25,2.213e-3,5.072e-10,1.213e-4,2.091e-3
252.26,3.899e-3,5.072e-10,3.695e-4,3.529e-3
252.28,1.239e-2,5.071e-10,3.151e-3,9.241e-3
252.30,4.564e-2,5.070e-10,2.400e-2,2.164e-2
252.31,9.525e-2,5.070e-10,6.349e-2,3.176e-2
252.33,4.713e-1,5.069e-10,4.083e-1,6.298e-2
252.35,2.458e+0,5.068e-10,2.346e+0,1.120e-1
252.36,5.533e+0,5.068e-10,5.390e+0,1.434e-1
252.38,2.636e+1,5.067e-10,2.615e+1,2.172e-1
252.40,1.136e+2,5.066e-10,1.133e+2,2.972e-1
252.41,2.264e+2,5.066e-10,2.261e+2,3.350e-1
252.43,8.277e+2,5.065e-10,8.273e+2,3.970e-1
252.45,2.704e+3,5.064e-10,2.704e+3,4.315e-1
252.46,4.687e+3,5.064e-10,4.686e+3,4.366e-1
252.48,1.293e+4,5.063e-10,1.293e+4,4.235e-1
252.50,3.189e+4,5.062e-10,3.189e+4,3.844e-1
252.51,4.800e+4,5.062e-10,4.799e+4,3.577e-1
252.53,9.991e+4,5.061e-10,9.991e+4,2.955e-1
252.55,1.858e+5,5.060e-10,1.858e+5,2.287e-1
252.56,2.429e+5,5.060e-10,2.429e+5,1.958e-1
252.58,3.814e+5,5.059e-10,3.814e+5,1.354e-1
252.60,5.349e+5,5.058e-10,5.349e+5,8.596e-2
252.61,6.073e+5,5.058e-10,6.073e+5,6.616e-2
252.63,7.193e+5,5.057e-10,7.193e+5,3.643e-2
252.65,7.610e+5,5.056e-10,7.610e+5,1.812e-2
252.66,7.503e+5,5.056e-10,7.503e+5,1.228e-2
252.68,6.703e+5,5.055e-10,6.703e+5,5.209e-3
252.70,5.349e+5,5.054e-10,5.349e+5,1.981e-3
252.71,4.581e+5,5.054e-10,4.581e+5,1.172e-3
252.73,3.087e+5,5.053e-10,3.087e+5,3.777e-4
252.75,1.858e+5,5.052e-10,1.858e+5,1.088e-4
252.76,1.382e+5,5.052e-10,1.382e+5,5.602e-5
252.78,7.023e+4,5.051e-10,7.023e+4,1.364e-5
252.80,3.189e+4,5.050e-10,3.189e+4,2.969e-6
252.81,2.060e+4,5.050e-10,2.060e+4,1.328e-6
252.83,7.896e+3,5.049e-10,7.896e+3,2.440e-7
252.85,2.704e+3,5.048e-10,2.704e+3,4.006e-8
252.86,1.517e+3,5.048e-10,1.517e+3,1.556e-8
252.88,4.386e+2,5.047e-10,4.386e+2,2.157e-9
252.90,1.133e+2,5.046e-10,1.133e+2,2.671e-10
252.91,5.520e+1,5.046e-10,5.520e+1,9.009e-11
252.93,1.204e+1,5.045e-10,1.204e+1,9.418e-12
252.95,2.346e+0,5.044e-10,2.346e+0,8.794e-13
252.96,9.926e-1,5.044e-10,9.926e-1,2.576e-13
252.98,1.633e-1,5.043e-10,1.633e-1,2.031e-14
253.00,2.400e-2,5.042e-10,2.400e-2,1.430e-15
253.01,8.819e-3,5.042e-10,8.819e-3,3.637e-16
253.03,1.094e-3,5.041e-10,1.094e-3,2.162e-17
253.05,1.213e-4,5.040e-10,1.213e-4,1.148e-18
253.06,3.872e-5,5.040e-10,3.872e-5,1.268e-18
253.08,3.624e-6,5.039e-10,3.624e-6,1.509e-18
253.10,3.030e-7,5.038e-10,3.030e-7,1.750e-18
253.11,8.399e-8,5.038e-10,8.399e-8,1.871e-18
253.13,5.930e-9,5.037e-10,5.930e-9,2.111e-18
253.15,3.740e-10,5.036e-10,3.740e-10,2.352e-18
253.16,9.003e-11,5.036e-10,9.003e-11,2.473e-18
253.18,4.794e-12,5.035e-10,4.794e-12,2.714e-18
256.26,4.911e-10,4.911e-10,9.862e-10,3.981e-17
256.28,8.866e-9,8.866e-9,9.926e-10,4.005e-17
256.30,1.435e-7,1.435e-7,9.990e-10,4.029e-17
256.31,5.542e-7,5.542e-7,1.002e-9,4.041e-17
256.33,7.615e-6,7.615e-6,1.009e-9,4.065e-17
256.35,9.381e-5,9.381e-5,1.015e-9,4.089e-17
256.36,3.161e-4,3.161e-4,1.018e-9,4.101e-17
256.38,3.305e-3,3.305e-3,1.024e-9,4.125e-17
256.40,3.099e-2,3.099e-2,1.031e-9,4.149e-17
256.41,9.110e-2,9.110e-2,1.034e-9,4.161e-17
256.43,7.252e-1,7.252e-1,1.040e-9,4.186e-17
256.45,5.175e+0,5.175e+0,1.047e-9,4.210e-17
256.46,1.327e+1,1.327e+1,1.050e-9,4.222e-17
256.48,8.041e+1,8.041e+1,1.056e-9,4.246e-17
256.50,4.368e+2,4.368e+2,1.063e-9,4.270e-17
256.51,9.771e+2,9.771e+2,1.066e-9,4.282e-17
256.53,4.506e+3,4.506e+3,1.072e-9,4.306e-17
256.55,1.863e+4,1.863e+4,1.079e-9,4.330e-17
256.56,3.636e+4,3.636e+4,1.082e-9,4.342e-17
256.58,1.276e+5,1.276e+5,1.088e-9,4.366e-17
256.60,4.016e+5,4.016e+5,1.095e-9,4.390e-17
256.61,6.839e+5,6.839e+5,1.098e-9,4.402e-17
256.63,1.827e+6,1.827e+6,1.104e-9,4.426e-17
256.65,4.376e+6,4.376e+6,1.110e-9,4.451e-17
256.66,6.500e+6,6.500e+6,1.114e-9,4.463e-17
256.68,1.322e+7,1.322e+7,1.120e-9,4.487e-17
256.70,2.410e+7,2.410e+7,1.126e-9,4.511e-17
256.71,3.123e+7,3.123e+7,1.130e-9,4.523e-17
256.73,4.833e+7,4.833e+7,1.136e-9,4.547e-17
256.75,6.706e+7,6.706e+7,1.142e-9,4.571e-17
256.76,7.583e+7,7.583e+7,1.146e-9,4.583e-17
256.78,8.932e+7,8.932e+7,1.152e-9,4.607e-17
256.80,9.433e+7,9.433e+7,1.158e-9,4.631e-17
256.81,9.305e+7,9.305e+7,1.161e-9,4.643e-17
256.83,8.343e+7,8.343e+7,1.168e-9,4.667e-17
256.85,6.706e+7,6.706e+7,1.174e-9,4.691e-17
256.86,5.771e+7,5.771e+7,1.177e-9,4.703e-17
256.88,3.938e+7,3.938e+7,1.184e-9,4.728e-17
256.90,2.410e+7,2.410e+7,1.190e-9,4.752e-17
256.91,1.809e+7,1.809e+7,1.193e-9,4.764e-17
256.93,9.397e+6,9.397e+6,1.200e-9,4.788e-17
256.95,4.376e+6,4.376e+6,1.206e-9,4.812e-17
256.96,2.866e+6,2.866e+6,1.209e-9,4.824e-17
256.98,1.133e+6,1.133e+6,1.216e-9,4.848e-17
257.00,4.016e+5,4.016e+5,1.222e-9,4.872e-17
257.01,2.295e+5,2.295e+5,1.225e-9,4.884e-17
257.03,6.906e+4,6.906e+4,1.232e-9,4.908e-17
257.05,1.863e+4,1.863e+4,1.238e-9,4.932e-17
257.06,9.288e+3,9.288e+3,1.241e-9,4.944e-17
257.08,2.127e+3,2.127e+3,1.248e-9,4.968e-17
257.10,4.368e+2,4.368e+2,1.254e-9,4.993e-17
257.11,1.901e+2,1.901e+2,1.257e-9,5.005e-17
257.13,3.393e+1,3.393e+1,1.263e-9,5.029e-17
257.15,1.126e+1,1.126e+1,1.270e-9,5.053e-17
257.16,1.792e+1,1.792e+1,1.273e-9,5.065e-17
257.18,1.014e+2,1.014e+2,1.279e-9,5.089e-17
257.20,5.754e+2,5.754e+2,1.286e-9,5.113e-17
257.21,1.318e+3,1.318e+3,1.289e-9,5.125e-17
257.23,6.371e+3,6.371e+3,1.295e-9,5.149e-17
257.25,2.764e+4,2.764e+4,1.302e-9,5.173e-17
257.26,5.529e+4,5.529e+4,1.305e-9,5.185e-17
257.28,2.039e+5,2.039e+5,1.311e-9,5.209e-17
257.30,6.750e+5,6.750e+5,1.318e-9,5.233e-17
257.31,1.179e+6,1.179e+6,1.321e-9,5.245e-17
257.33,3.319e+6,3.319e+6,1.327e-9,5.270e-17
257.35,8.386e+6,8.386e+6,1.334e-9,5.294e-17
257.36,1.280e+7,1.280e+7,1.337e-9,5.306e-17
257.38,2.751e+7,2.751e+7,1.343e-9,5.330e-17
257.40,5.308e+7,5.308e+7,1.349e-9,5.354e-17
257.41,7.082e+7,7.082e+7,1.353e-9,5.366e-17
257.43,1.163e+8,1.163e+8,1.359e-9,5.390e-17
257.45,1.715e+8,1.715e+8,1.365e-9,5.414e-17
257.46,2.001e+8,2.001e+8,1.369e-9,5.426e-17
257.48,2.513e+8,2.513e+8,1.375e-9,5.450e-17
257.50,2.837e+8,2.837e+8,1.381e-9,5.474e-17
257.51,2.896e+8,2.896e+8,1.385e-9,5.486e-17
257.53,2.786e+8,2.786e+8,1.391e-9,5.510e-17
257.55,2.411e+8,2.411e+8,1.397e-9,5.534e-17
257.56,2.155e+8,2.155e+8,1.400e-9,5.547e-17
257.58,1.592e+8,1.592e+8,1.407e-9,5.571e-17
257.60,1.058e+8,1.058e+8,1.413e-9,5.595e-17
257.61,8.292e+7,8.292e+7,1.416e-9,5.607e-17
257.63,4.710e+7,4.710e+7,1.423e-9,5.631e-17
257.64,3.414e+7,3.414e+7,1.426e-9,5.643e-17
257.66,1.659e+7,1.659e+7,1.432e-9,5.667e-17
257.68,7.267e+6,7.267e+6,1.439e-9,5.691e-17
257.69,4.627e+6,4.627e+6,1.442e-9,5.703e-17
257.71,1.737e+6,1.737e+6,1.448e-9,5.727e-17
257.73,5.882e+5,5.882e+5,1.455e-9,5.751e-17
257.74,3.294e+5,3.294e+5,1.458e-9,5.763e-17
257.76,9.571e+4,9.571e+4,1.464e-9,5.787e-17
257.78,2.511e+4,2.511e+4,1.471e-9,5.811e-17
257.79,1.238e+4,1.238e+4,1.474e-9,5.824e-17
257.81,2.786e+3,2.786e+3,1.480e-9,5.848e-17
257.83,5.665e+2,5.665e+2,1.487e-9,5.872e-17
257.84,2.459e+2,2.459e+2,1.490e-9,5.884e-17
257.86,4.289e+1,4.289e+1,1.496e-9,5.908e-17
257.88,6.755e+0,6.755e+0,1.502e-9,5.932e-17
257.89,2.579e+0,2.579e+0,1.506e-9,5.944e-17
257.91,3.482e-1,3.482e-1,1.512e-9,5.968e-17
257.93,4.239e-2,4.239e-2,1.518e-9,5.992e-17
257.94,1.423e-2,1.423e-2,1.522e-9,6.004e-17
257.96,1.483e-3,1.483e-3,1.528e-9,6.028e-17
257.98,1.393e-4,1.393e-4,1.534e-9,6.052e-17
257.99,4.103e-5,4.103e-5,1.537e-9,6.064e-17
258.01,3.293e-6,3.293e-6,1.544e-9,6.088e-17
258.03,2.379e-7,2.379e-7,1.550e-9,6.113e-17
258.04,6.147e-8,6.147e-8,1.553e-9,6.125e-17
258.06,3.400e-9,3.400e-9,1.560e-9,6.149e-17
262.61,3.010e-9,1.166e-9,3.010e-9,1.163e-16
262.63,4.733e-8,1.156e-9,4.733e-8,1.165e-16
262.64,1.805e-7,1.151e-9,1.805e-7,1.166e-16
262.66,2.428e-6,1.141e-9,2.428e-6,1.169e-16
262.68,2.944e-5,1.131e-9,2.944e-5,1.171e-16
262.69,9.861e-5,1.126e-9,9.861e-5,1.172e-16
262.71,1.023e-3,1.117e-9,1.023e-3,1.175e-16
262.73,9.565e-3,1.107e-9,9.565e-3,1.177e-16
262.74,2.813e-2,1.102e-9,2.813e-2,1.179e-16
262.76,2.250e-1,1.092e-9,2.250e-1,1.181e-16
262.78,1.622e+0,1.082e-9,1.622e+0,1.183e-16
262.79,4.190e+0,1.077e-9,4.190e+0,1.185e-16
262.81,2.584e+1,1.068e-9,2.584e+1,1.187e-16
262.83,1.437e+2,1.058e-9,1.437e+2,1.189e-16
262.84,3.258e+2,1.053e-9,3.258e+2,1.191e-16
262.86,1.550e+3,1.043e-9,1.550e+3,1.193e-16
262.88,6.644e+3,1.033e-9,6.644e+3,1.195e-16
262.89,1.323e+4,1.028e-9,1.323e+4,1.197e-16
262.91,4.853e+4,1.018e-9,4.853e+4,1.199e-16
262.93,1.604e+5,1.009e-9,1.604e+5,1.201e-16
262.94,2.805e+5,1.004e-9,2.805e+5,1.203e-16
262.96,7.935e+5,9.939e-10,7.935e+5,1.205e-16
262.98,2.023e+6,9.841e-10,2.023e+6,1.207e-16
262.99,3.106e+6,9.791e-10,3.106e+6,1.209e-16
263.01,6.774e+6,9.693e-10,6.774e+6,1.211e-16
263.03,1.331e+7,9.595e-10,1.331e+7,1.213e-16
263.04,1.795e+7,9.546e-10,1.795e+7,1.215e-16
263.06,3.019e+7,9.448e-10,3.019e+7,1.217e-16
263.08,4.576e+7,9.349e-10,4.576e+7,1.219e-16
263.09,5.419e+7,9.300e-10,5.419e+7,1.221e-16
263.11,7.027e+7,9.202e-10,7.027e+7,1.223e-16
263.13,8.213e+7,9.104e-10,8.213e+7,1.225e-16
263.14,8.540e+7,9.055e-10,8.540e+7,1.227e-16
263.16,8.540e+7,8.957e-10,8.540e+7,1.229e-16
263.18,7.697e+7,8.858e-10,7.697e+7,1.232e-16
263.19,7.027e+7,8.809e-10,7.027e+7,1.233e-16
263.21,5.419e+7,8.711e-10,5.419e+7,1.235e-16
263.23,3.766e+7,8.613e-10,3.766e+7,1.238e-16
263.24,3.019e+7,8.564e-10,3.019e+7,1.239e-16
263.26,1.795e+7,8.465e-10,1.795e+7,1.241e-16
263.28,9.621e+6,8.367e-10,9.621e+6,1.244e-16
263.29,6.774e+6,8.318e-10,6.774e+6,1.245e-16
263.31,3.106e+6,8.220e-10,3.106e+6,1.247e-16
263.33,1.283e+6,8.122e-10,1.283e+6,1.250e-16
263.34,7.935e+5,8.073e-10,7.935e+5,1.251e-16
263.36,2.805e+5,7.974e-10,2.805e+5,1.253e-16
263.38,8.939e+4,7.876e-10,8.939e+4,1.256e-16
263.39,4.853e+4,7.827e-10,4.853e+4,1.257e-16
263.41,1.323e+4,7.729e-10,1.323e+4,1.259e-16
263.43,3.252e+3,7.631e-10,3.252e+3,1.262e-16
263.44,1.553e+3,7.581e-10,1.553e+3,1.263e-16
263.46,3.406e+2,7.483e-10,3.406e+2,1.265e-16
263.48,1.317e+2,7.385e-10,1.317e+2,1.268e-16
263.49,1.721e+2,7.336e-10,1.721e+2,1.269e-16
263.51,5.970e+2,7.238e-10,5.970e+2,1.271e-16
263.53,2.168e+3,7.139e-10,2.168e+3,1.274e-16
263.54,3.989e+3,7.090e-10,3.989e+3,1.275e-16
263.56,1.251e+4,6.992e-10,1.251e+4,1.277e-16
263.58,3.543e+4,6.894e-10,3.543e+4,1.280e-16
263.59,5.741e+4,6.845e-10,5.741e+4,1.281e-16
263.61,1.398e+5,6.747e-10,1.398e+5,1.283e-16
263.63,3.080e+5,6.648e-10,3.080e+5,1.286e-16
263.64,4.406e+5,6.599e-10,4.406e+5,1.287e-16
263.66,8.383e+5,6.501e-10,8.383e+5,1.289e-16
263.68,1.450e+6,6.403e-10,1.450e+6,1.292e-16
263.69,1.842e+6,6.354e-10,1.842e+6,1.293e-16
263.71,2.777e+6,6.255e-10,2.777e+6,1.295e-16
263.73,3.839e+6,6.157e-10,3.839e+6,1.298e-16
263.74,4.375e+6,6.108e-10,4.375e+6,1.299e-16
263.76,5.360e+6,6.010e-10,5.360e+6,1.301e-16
263.78,6.097e+6,5.912e-10,6.097e+6,1.304e-16
263.79,6.335e+6,5.863e-10,6.335e+6,1.305e-16
263.81,6.509e+6,5.764e-10,6.509e+6,1.307e-16
263.83,6.273e+6,5.666e-10,6.273e+6,1.310e-16
263.84,6.015e+6,5.617e-10,6.015e+6,1.311e-16
263.86,5.271e+6,5.519e-10,5.271e+6,1.313e-16
263.88,4.324e+6,5.421e-10,4.324e+6,1.316e-16
263.89,3.816e+6,5.372e-10,3.816e+6,1.317e-16
263.91,2.813e+6,5.273e-10,2.813e+6,1.319e-16
263.93,1.920e+6,5.175e-10,1.920e+6,1.322e-16
263.94,1.539e+6,5.126e-10,1.539e+6,1.323e-16
263.96,9.281e+5,5.028e-10,9.281e+5,1.325e-16
263.98,5.131e+5,4.930e-10,5.131e+5,1.328e-16
263.99,3.689e+5,4.880e-10,3.689e+5,1.329e-16
264.01,1.780e+5,4.782e-10,1.780e+5,1.331e-16
264.03,7.823e+4,4.684e-10,7.823e+4,1.334e-16
264.04,5.005e+4,4.635e-10,5.005e+4,1.335e-16
264.06,1.906e+4,4.537e-10,1.906e+4,1.337e-16
264.08,6.585e+3,4.438e-10,6.585e+3,1.340e-16
264.09,3.731e+3,4.389e-10,3.731e+3,1.341e-16
264.11,1.112e+3,4.291e-10,1.112e+3,1.344e-16
264.13,2.999e+2,4.193e-10,2.999e+2,1.346e-16
264.14,1.500e+2,4.144e-10,1.500e+2,1.347e-16
264.16,3.482e+1,4.046e-10,3.482e+1,1.350e-16
264.18,7.303e+0,3.947e-10,7.303e+0,1.352e-16
264.19,3.220e+0,3.898e-10,3.220e+0,1.353e-16
264.21,5.800e-1,3.800e-10,5.800e-1,1.356e-16
264.23,9.434e-2,3.702e-10,9.434e-2,1.358e-16
264.24,3.662e-2,3.653e-10,3.662e-2,1.359e-16
264.26,5.109e-3,3.554e-10,5.109e-3,1.362e-16
264.28,6.433e-4,3.456e-10,6.433e-4,1.364e-16
264.29,2.197e-4,3.407e-10,2.197e-4,1.365e-16
264.31,2.371e-5,3.309e-10,2.371e-5,1.368e-16
264.33,2.309e-6,3.211e-10,2.309e-6,1.370e-16
264.34,6.934e-7,3.162e-10,6.934e-7,1.371e-16
264.36,5.786e-8,3.063e-10,5.786e-8,1.374e-16
264.38,4.356e-9,2.965e-10,4.356e-9,1.376e-16
264.39,1.143e-9,2.916e-10,1.143e-9,1.377e-16
264.41,7.381e-11,2.818e-10,7.381e-11,1.380e-16
264.69,1.443e-10,1.443e-10,1.323e-10,1.413e-16
264.71,2.407e-9,2.407e-9,1.365e-10,1.416e-16
264.73,3.624e-8,3.624e-8,1.407e-10,1.418e-16
264.74,1.353e-7,1.353e-7,1.428e-10,1.419e-16
264.76,1.748e-6,1.748e-6,1.469e-10,1.422e-16
264.78,2.038e-5,2.038e-5,1.511e-10,1.424e-16
264.79,6.696e-5,6.696e-5,1.532e-10,1.425e-16
264.81,6.696e-4,6.696e-4,1.574e-10,1.428e-16
264.83,6.044e-3,6.044e-3,1.616e-10,1.430e-16
264.84,1.748e-2,1.748e-2,1.636e-10,1.431e-16
264.86,1.353e-1,1.353e-1,1.678e-10,1.434e-16
264.88,9.457e-1,9.457e-1,1.720e-10,1.436e-16
264.89,2.406e+0,2.406e+0,1.741e-10,1.437e-16
264.91,1.442e+1,1.442e+1,1.783e-10,1.440e-16
264.93,7.806e+1,7.806e+1,1.825e-10,1.442e-16
264.94,1.747e+2,1.747e+2,1.845e-10,1.443e-16
264.96,8.111e+2,8.111e+2,1.887e-10,1.446e-16
264.98,3.399e+3,3.399e+3,1.929e-10,1.448e-16
264.99,6.695e+3,6.695e+3,1.950e-10,1.450e-16
265.01,2.406e+4,2.406e+4,1.992e-10,1.452e-16
265.03,7.805e+4,7.805e+4,2.033e-10,1.454e-16
265.04,1.353e+5,1.353e+5,2.054e-10,1.456e-16
265.06,3.765e+5,3.765e+5,2.096e-10,1.458e-16
265.08,9.456e+5,9.456e+5,2.138e-10,1.460e-16
265.09,1.442e+6,1.442e+6,2.159e-10,1.462e-16
265.11,3.107e+6,3.107e+6,2.201e-10,1.464e-16
265.13,6.043e+6,6.043e+6,2.242e-10,1.466e-16
265.14,8.110e+6,8.110e+6,2.263e-10,1.468e-16
265.16,1.353e+7,1.353e+7,2.305e-10,1.470e-16
265.18,2.037e+7,2.037e+7,2.347e-10,1.472e-16
265.19,2.406e+7,2.406e+7,2.368e-10,1.474e-16
265.21,3.107e+7,3.107e+7,2.409e-10,1.476e-16
265.23,3.623e+7,3.623e+7,2.451e-10,1.478e-16
265.24,3.764e+7,3.764e+7,2.472e-10,1.480e-16
265.26,3.764e+7,3.764e+7,2.514e-10,1.482e-16
265.28,3.398e+7,3.398e+7,2.556e-10,1.484e-16
265.29,3.107e+7,3.107e+7,2.577e-10,1.486e-16
265.31,2.406e+7,2.406e+7,2.618e-10,1.488e-16
265.33,1.682e+7,1.682e+7,2.660e-10,1.490e-16
265.34,1.353e+7,1.353e+7,2.681e-10,1.492e-16
265.36,8.110e+6,8.110e+6,2.723e-10,1.494e-16
265.38,4.389e+6,4.389e+6,2.765e-10,1.496e-16
265.39,3.107e+6,3.107e+6,2.786e-10,1.498e-16
265.41,1.442e+6,1.442e+6,2.827e-10,1.500e-16
265.43,6.043e+5,6.043e+5,2.869e-10,1.502e-16
265.44,3.765e+5,3.765e+5,2.890e-10,1.504e-16
265.46,1.353e+5,1.353e+5,2.932e-10,1.506e-16
265.48,4.389e+4,4.389e+4,2.974e-10,1.509e-16
265.49,2.406e+4,2.406e+4,2.994e-10,1.510e-16
265.51,6.695e+3,6.695e+3,3.036e-10,1.512e-16
265.53,1.682e+3,1.682e+3,3.078e-10,1.515e-16
265.54,8.111e+2,8.111e+2,3.099e-10,1.516e-16
265.56,1.747e+2,1.747e+2,3.141e-10,1.518e-16
265.58,3.399e+1,3.399e+1,3.182e-10,1.521e-16
265.59,1.442e+1,1.442e+1,3.203e-10,1.522e-16
265.61,2.411e+0,2.411e+0,3.245e-10,1.524e-16
265.63,4.018e-1,4.018e-1,3.287e-10,1.527e-16
265.64,2.459e-1,2.459e-1,3.308e-10,1.528e-16
265.66,8.213e-1,8.213e-1,3.350e-10,1.530e-16
265.68,5.281e+0,5.281e+0,3.391e-10,1.533e-16
265.69,1.302e+1,1.302e+1,3.412e-10,1.534e-16
265.71,7.340e+1,7.340e+1,3.454e-10,1.536e-16
265.73,3.737e+2,3.737e+2,3.496e-10,1.539e-16
265.74,8.118e+2,8.118e+2,3.517e-10,1.540e-16
265.76,3.548e+3,3.548e+3,3.559e-10,1.542e-16
265.78,1.401e+4,1.401e+4,3.600e-10,1.545e-16
265.79,2.680e+4,2.680e+4,3.621e-10,1.546e-16
265.81,9.084e+4,9.084e+4,3.663e-10,1.548e-16
265.83,2.781e+5,2.781e+5,3.705e-10,1.551e-16
265.84,4.685e+5,4.685e+5,3.726e-10,1.552e-16
265.86,1.231e+6,1.231e+6,3.767e-10,1.554e-16
265.88,2.924e+6,2.924e+6,3.809e-10,1.557e-16
265.89,4.336e+6,4.336e+6,3.830e-10,1.558e-16
265.91,8.839e+6,8.839e+6,3.872e-10,1.560e-16
265.93,1.627e+7,1.627e+7,3.914e-10,1.563e-16
265.94,2.125e+7,2.125e+7,3.935e-10,1.564e-16
265.96,3.359e+7,3.359e+7,3.976e-10,1.566e-16
265.98,4.796e+7,4.796e+7,4.018e-10,1.569e-16
265.99,5.516e+7,5.516e+7,4.039e-10,1.570e-16
266.01,6.761e+7,6.761e+7,4.081e-10,1.572e-16
266.03,7.485e+7,7.485e+7,4.123e-10,1.575e-16
266.04,7.581e+7,7.581e+7,4.144e-10,1.576e-16
266.06,7.205e+7,7.205e+7,4.185e-10,1.578e-16
266.08,6.185e+7,6.185e+7,4.227e-10,1.581e-16
266.09,5.516e+7,5.516e+7,4.248e-10,1.582e-16
266.11,4.065e+7,4.065e+7,4.290e-10,1.584e-16
266.13,2.706e+7,2.706e+7,4.332e-10,1.587e-16
266.14,2.125e+7,2.125e+7,4.352e-10,1.588e-16
266.16,1.215e+7,1.215e+7,4.394e-10,1.590e-16
266.18,6.270e+6,6.270e+6,4.436e-10,1.593e-16
266.19,4.336e+6,4.336e+6,4.457e-10,1.594e-16
266.21,1.922e+6,1.922e+6,4.499e-10,1.596e-16
266.23,7.693e+5,7.693e+5,4.540e-10,1.599e-16
266.24,4.685e+5,4.685e+5,4.561e-10,1.600e-16
266.26,1.610e+5,1.610e+5,4.603e-10,1.602e-16
266.28,4.997e+4,4.997e+4,4.645e-10,1.605e-16
266.29,2.680e+4,2.680e+4,4.666e-10,1.606e-16
266.31,7.141e+3,7.141e+3,4.708e-10,1.608e-16
266.33,1.719e+3,1.719e+3,4.749e-10,1.611e-16
266.34,8.118e+2,8.118e+2,4.770e-10,1.612e-16
266.36,1.677e+2,1.677e+2,4.812e-10,1.615e-16
266.38,3.131e+1,3.131e+1,4.854e-10,1.617e-16
266.39,1.302e+1,1.302e+1,4.875e-10,1.618e-16
266.41,2.086e+0,2.086e+0,4.917e-10,1.621e-16
266.43,3.020e-1,3.020e-1,4.958e-10,1.623e-16
266.44,1.106e-1,1.106e-1,4.979e-10,1.624e-16
266.46,1.374e-2,1.374e-2,5.021e-10,1.627e-16
266.48,1.542e-3,1.542e-3,5.063e-10,1.629e-16
266.49,4.973e-4,4.973e-4,5.084e-10,1.630e-16
266.51,4.791e-5,4.791e-5,5.125e-10,1.633e-16
266.53,4.170e-6,4.170e-6,5.167e-10,1.635e-16
266.54,1.184e-6,1.184e-6,5.188e-10,1.636e-16
266.56,8.847e-8,8.847e-8,5.230e-10,1.639e-16
266.58,5.971e-9,5.971e-9,5.272e-10,1.641e-16
275.71,2.741e-16,5.053e-9,2.435e-9,2.741e-16
275.73,3.872e-15,5.051e-9,2.439e-9,3.872e-15
275.74,1.405e-14,5.050e-9,2.441e-9,1.405e-14
275.76,1.724e-13,5.048e-9,2.445e-9,1.724e-13
275.78,1.926e-12,5.046e-9,2.449e-9,1.926e-12
275.79,6.213e-12,5.045e-9,2.451e-9,6.213e-12
275.81,6.027e-11,5.043e-9,2.456e-9,6.027e-11
275.83,5.322e-10,5.041e-9,2.460e-9,5.322e-10
275.84,1.527e-9,5.040e-9,2.462e-9,1.527e-9
275.86,1.171e-8,5.038e-9,2.466e-9,1.171e-8
