Wavelength (nm),Sum(calc),Al I (4.9e-2),Al II (9.5e-1),Al III (7.0e-4)
265.72,1.615e+3,1.615e+3,1.023e-9,3.291e-18
265.74,7.814e+3,7.814e+3,1.039e-9,3.296e-18
265.75,1.655e+4,1.655e+4,1.046e-9,3.298e-18
265.77,6.874e+4,6.874e+4,1.062e-9,3.303e-18
265.79,2.580e+5,2.580e+5,1.077e-9,3.308e-18
265.80,4.810e+5,4.810e+5,1.085e-9,3.311e-18
265.82,1.550e+6,1.550e+6,1.101e-9,3.316e-18
265.84,4.509e+6,4.509e+6,1.116e-9,3.321e-18
265.85,7.405e+6,7.405e+6,1.124e-9,3.323e-18
265.87,1.850e+7,1.850e+7,1.139e-9,3.328e-18
265.89,4.174e+7,4.174e+7,1.155e-9,3.333e-18
265.90,6.035e+7,6.035e+7,1.162e-9,3.336e-18
265.92,1.169e+8,1.169e+8,1.178e-9,3.341e-18
265.94,2.046e+8,2.046e+8,1.193e-9,3.346e-18
265.95,2.605e+8,2.605e+8,1.201e-9,3.348e-18
265.97,3.913e+8,3.913e+8,1.217e-9,3.353e-18
265.99,5.310e+8,5.310e+8,1.232e-9,3.358e-18
266.00,5.953e+8,5.953e+8,1.240e-9,3.361e-18
266.02,6.935e+8,6.935e+8,1.255e-9,3.366e-18
266.04,7.297e+8,7.297e+8,1.271e-9,3.371e-18
266.05,7.205e+8,7.205e+8,1.279e-9,3.373e-18
266.07,6.508e+8,6.508e+8,1.294e-9,3.378e-18
266.09,5.310e+8,5.310e+8,1.309e-9,3.383e-18
266.10,4.617e+8,4.617e+8,1.317e-9,3.386e-18
266.12,3.234e+8,3.234e+8,1.333e-9,3.391e-18
266.14,2.046e+8,2.046e+8,1.348e-9,3.396e-18
266.15,1.566e+8,1.566e+8,1.356e-9,3.398e-18
266.17,8.508e+7,8.508e+7,1.371e-9,3.403e-18
266.19,4.174e+7,4.174e+7,1.387e-9,3.408e-18
266.20,2.814e+7,2.814e+7,1.395e-9,3.411e-18
266.22,1.185e+7,1.185e+7,1.410e-9,3.416e-18
266.24,4.509e+6,4.509e+6,1.426e-9,3.421e-18
266.25,2.677e+6,2.677e+6,1.433e-9,3.424e-18
266.27,8.744e+5,8.744e+5,1.449e-9,3.429e-18
266.29,2.580e+5,2.580e+5,1.464e-9,3.434e-18
266.30,1.349e+5,1.349e+5,1.472e-9,3.436e-18
266.32,3.416e+4,3.416e+4,1.487e-9,3.441e-18
266.34,7.814e+3,7.814e+3,1.503e-9,3.446e-18
266.35,3.597e+3,3.597e+3,1.511e-9,3.449e-18
266.37,7.065e+2,7.065e+2,1.526e-9,3.454e-18
266.39,1.253e+2,1.253e+2,1.542e-9,3.459e-18
266.40,5.081e+1,5.081e+1,1.549e-9,3.461e-18
266.42,7.738e+0,7.738e+0,1.565e-9,3.466e-18
266.44,1.064e+0,1.064e+0,1.580e-9,3.471e-18
266.45,3.800e-1,3.800e-1,1.588e-9,3.474e-18
266.47,4.487e-2,4.487e-2,1.603e-9,3.479e-18
266.49,4.787e-3,4.787e-3,1.619e-9,3.484e-18
266.50,1.505e-3,1.505e-3,1.627e-9,3.486e-18
266.52,1.378e-4,1.378e-4,1.642e-9,3.491e-18
266.54,1.140e-5,1.140e-5,1.658e-9,3.496e-18
266.55,3.155e-6,3.155e-6,1.665e-9,3.499e-18
266.57,2.241e-7,2.241e-7,1.681e-9,3.504e-18
266.59,1.437e-8,1.437e-8,1.696e-9,3.509e-18
275.70,5.795e-18,1.514e-8,8.745e-9,5.795e-18
275.72,1.003e-16,1.514e-8,8.760e-9,1.003e-16
275.74,1.353e-15,1.514e-8,8.776e-9,1.353e-15
275.75,4.794e-15,1.514e-8,8.784e-9,4.794e-15
275.77,5.612e-14,1.514e-8,8.799e-9,5.612e-14
275.79,5.981e-13,1.514e-8,8.814e-9,5.981e-13
275.80,1.885e-12,1.514e-8,8.822e-9,1.885e-12
275.82,1.744e-11,1.515e-8,8.838e-9,1.744e-11
275.84,1.470e-10,1.515e-8,8.853e-9,1.470e-10
275.85,4.118e-10,1.515e-8,8.861e-9,4.118e-10
275.87,3.013e-9,1.515e-8,8.876e-9,3.013e-9
275.89,2.007e-8,1.515e-8,8.892e-9,2.007e-8
275.90,5.000e-8,1.515e-8,8.900e-9,5.000e-8
275.92,2.892e-7,1.515e-8,8.915e-9,2.892e-7
275.94,1.523e-6,1.516e-8,8.931e-9,1.523e-6
275.95,3.374e-6,1.516e-8,8.938e-9,3.374e-6
275.97,1.544e-5,1.516e-8,8.954e-9,1.544e-5
275.99,6.428e-5,1.516e-8,8.969e-9,6.428e-5
276.00,1.266e-4,1.516e-8,8.977e-9,1.266e-4
276.02,4.580e-4,1.516e-8,8.992e-9,4.580e-4
276.04,1.508e-3,1.516e-8,9.008e-9,1.508e-3
276.05,2.642e-3,1.517e-8,9.016e-9,2.642e-3
276.07,7.557e-3,1.517e-8,9.031e-9,7.557e-3
276.09,1.968e-2,1.517e-8,9.047e-9,1.968e-2
276.10,3.066e-2,1.517e-8,9.054e-9,3.066e-2
276.12,6.934e-2,1.517e-8,9.070e-9,6.934e-2
276.14,1.428e-1,1.517e-8,9.085e-9,1.428e-1
276.15,1.978e-1,1.517e-8,9.093e-9,1.978e-1
276.17,3.540e-1,1.518e-8,9.108e-9,3.540e-1
276.19,5.765e-1,1.518e-8,9.124e-9,5.765e-1
276.20,7.103e-1,1.518e-8,9.132e-9,7.103e-1
276.22,1.005e+0,1.518e-8,9.147e-9,1.005e+0
276.24,1.295e+0,1.518e-8,9.163e-9,1.295e+0
276.25,1.419e+0,1.518e-8,9.170e-9,1.419e+0
276.27,1.588e+0,1.518e-8,9.186e-9,1.588e+0
276.29,1.618e+0,1.519e-8,9.201e-9,1.618e+0
276.30,1.577e+0,1.519e-8,9.209e-9,1.577e+0
276.32,1.396e+0,1.519e-8,9.225e-9,1.396e+0
276.34,1.125e+0,1.519e-8,9.240e-9,1.125e+0
276.35,9.751e-1,1.519e-8,9.248e-9,9.751e-1
276.37,6.828e-1,1.519e-8,9.263e-9,6.828e-1
276.39,4.353e-1,1.519e-8,9.279e-9,4.353e-1
276.40,3.356e-1,1.520e-8,9.286e-9,3.356e-1
276.42,1.859e-1,1.520e-8,9.302e-9,1.859e-1
276.44,9.373e-2,1.520e-8,9.317e-9,9.373e-2
276.45,6.427e-2,1.520e-8,9.325e-9,6.427e-2
276.47,2.816e-2,1.520e-8,9.341e-9,2.816e-2
276.49,1.123e-2,1.520e-8,9.356e-9,1.123e-2
276.50,6.850e-3,1.520e-8,9.364e-9,6.850e-3
276.52,2.374e-3,1.521e-8,9.379e-9,2.374e-3
276.54,7.491e-4,1.521e-8,9.395e-9,7.491e-4
276.55,4.063e-4,1.521e-8,9.402e-9,4.063e-4
276.57,1.114e-4,1.521e-8,9.418e-9,1.114e-4
276.59,2.780e-5,1.521e-8,9.433e-9,2.780e-5
276.60,1.341e-5,1.521e-8,9.441e-9,1.341e-5
276.62,2.908e-6,1.521e-8,9.457e-9,2.908e-6
276.64,5.742e-7,1.522e-8,9.472e-9,5.742e-7
276.65,2.463e-7,1.522e-8,9.480e-9,2.463e-7
276.67,4.225e-8,1.522e-8,9.495e-9,4.225e-8
276.69,6.599e-9,1.522e-8,9.511e-9,6.599e-9
276.70,2.518e-9,1.522e-8,9.519e-9,2.518e-9
276.72,3.416e-10,1.522e-8,9.534e-9,3.416e-10
276.74,4.220e-11,1.522e-8,9.549e-9,4.220e-11
276.75,1.432e-11,1.522e-8,9.557e-9,1.432e-11
276.77,1.536e-12,1.523e-8,9.573e-9,1.536e-12
276.79,1.501e-13,1.523e-8,9.588e-9,1.501e-13
276.80,4.529e-14,1.523e-8,9.596e-9,4.529e-14
276.82,3.844e-15,1.523e-8,9.611e-9,3.844e-15
276.84,2.970e-16,1.523e-8,9.627e-9,2.970e-16
276.85,7.970e-17,1.523e-8,9.635e-9,7.970e-17
281.04,1.288e-8,1.558e-8,1.288e-8,6.182e-17
281.05,4.749e-8,1.559e-8,4.749e-8,6.177e-17
281.07,6.033e-7,1.559e-8,6.033e-7,6.169e-17
281.09,6.999e-6,1.559e-8,6.999e-6,6.160e-17
281.10,2.304e-5,1.559e-8,2.304e-5,6.156e-17
281.12,2.333e-4,1.559e-8,2.333e-4,6.147e-17
281.14,2.157e-3,1.559e-8,2.157e-3,6.139e-17
281.15,6.340e-3,1.559e-8,6.340e-3,6.135e-17
281.17,5.116e-2,1.560e-8,5.116e-2,6.126e-17
281.19,3.770e-1,1.560e-8,3.770e-1,6.118e-17
281.20,9.890e-1,1.560e-8,9.890e-1,6.113e-17
281.22,6.360e+0,1.560e-8,6.360e+0,6.105e-17
281.24,3.735e+1,1.560e-8,3.735e+1,6.096e-17
281.25,8.748e+1,1.560e-8,8.748e+1,6.092e-17
281.27,4.483e+2,1.560e-8,4.483e+2,6.083e-17
281.29,2.098e+3,1.561e-8,2.098e+3,6.075e-17
281.30,4.387e+3,1.561e-8,4.387e+3,6.071e-17
281.32,1.792e+4,1.561e-8,1.792e+4,6.062e-17
281.34,6.684e+4,1.561e-8,6.684e+4,6.054e-17
281.35,1.248e+5,1.561e-8,1.248e+5,6.049e-17
281.37,4.061e+5,1.561e-8,4.061e+5,6.041e-17
281.39,1.207e+6,1.561e-8,1.207e+6,6.032e-17
281.40,2.012e+6,1.561e-8,2.012e+6,6.028e-17
281.42,5.218e+6,1.562e-8,5.218e+6,6.019e-17
281.44,1.236e+7,1.562e-8,1.236e+7,6.011e-17
281.45,1.839e+7,1.562e-8,1.839e+7,6.007e-17
281.47,3.802e+7,1.562e-8,3.802e+7,5.998e-17
281.49,7.178e+7,1.562e-8,7.178e+7,5.989e-17
281.50,9.532e+7,1.562e-8,9.532e+7,5.985e-17
281.52,1.571e+8,1.563e-8,1.571e+8,5.977e-17
281.54,2.363e+8,1.563e-8,2.363e+8,5.968e-17
281.55,2.801e+8,1.563e-8,2.801e+8,5.964e-17
281.57,3.678e+8,1.563e-8,3.678e+8,5.955e-17
281.59,4.411e+8,1.563e-8,4.411e+8,5.947e-17
281.60,4.668e+8,1.563e-8,4.668e+8,5.943e-17
281.62,4.885e+8,1.563e-8,4.885e+8,5.934e-17
281.64,4.668e+8,1.564e-8,4.668e+8,5.925e-17
281.65,4.411e+8,1.564e-8,4.411e+8,5.921e-17
281.67,3.678e+8,1.564e-8,3.678e+8,5.913e-17
281.69,2.801e+8,1.564e-8,2.801e+8,5.904e-17
281.70,2.363e+8,1.564e-8,2.363e+8,5.900e-17
281.72,1.571e+8,1.564e-8,1.571e+8,5.891e-17
281.74,9.532e+7,1.564e-8,9.532e+7,5.883e-17
281.75,7.178e+7,1.564e-8,7.178e+7,5.878e-17
281.77,3.802e+7,1.565e-8,3.802e+7,5.870e-17
281.79,1.839e+7,1.565e-8,1.839e+7,5.861e-17
281.80,1.236e+7,1.565e-8,1.236e+7,5.857e-17
281.82,5.218e+6,1.565e-8,5.218e+6,5.849e-17
281.84,2.012e+6,1.565e-8,2.012e+6,5.840e-17
281.85,1.207e+6,1.565e-8,1.207e+6,5.836e-17
281.87,4.061e+5,1.565e-8,4.061e+5,5.827e-17
281.89,1.248e+5,1.566e-8,1.248e+5,5.819e-17
281.90,6.684e+4,1.566e-8,6.684e+4,5.814e-17
281.92,1.792e+4,1.566e-8,1.792e+4,5.806e-17
281.94,4.387e+3,1.566e-8,4.387e+3,5.797e-17
281.95,2.098e+3,1.566e-8,2.098e+3,5.793e-17
281.97,4.483e+2,1.566e-8,4.483e+2,5.785e-17
281.99,8.748e+1,1.566e-8,8.748e+1,5.776e-17
282.00,3.735e+1,1.567e-8,3.735e+1,5.772e-17
282.02,6.360e+0,1.567e-8,6.360e+0,5.763e-17
282.04,9.890e-1,1.567e-8,9.890e-1,5.755e-17
282.05,3.770e-1,1.567e-8,3.770e-1,5.750e-17
282.07,5.116e-2,1.567e-8,5.116e-2,5.742e-17
282.09,6.340e-3,1.567e-8,6.340e-3,5.733e-17
282.10,2.157e-3,1.567e-8,2.157e-3,5.729e-17
282.12,2.333e-4,1.568e-8,2.333e-4,5.721e-17
282.14,2.304e-5,1.568e-8,2.304e-5,5.712e-17
282.15,6.999e-6,1.568e-8,6.999e-6,5.708e-17
282.17,6.033e-7,1.568e-8,6.033e-7,5.699e-17
282.19,4.749e-8,1.568e-8,4.749e-8,5.691e-17
282.20,1.288e-8,1.568e-8,1.288e-8,5.686e-17
295.49,1.351e-19,1.680e-8,2.661e-9,1.351e-19
295.50,4.776e-19,1.680e-8,2.653e-9,4.776e-19
295.52,5.610e-18,1.680e-8,2.638e-9,5.610e-18
295.54,6.070e-17,1.680e-8,2.623e-9,6.070e-17
295.55,1.936e-16,1.680e-8,2.615e-9,1.936e-16
295.57,1.852e-15,1.680e-8,2.600e-9,1.852e-15
295.59,1.632e-14,1.681e-8,2.584e-9,1.632e-14
295.60,4.698e-14,1.681e-8,2.577e-9,4.698e-14
295.62,3.660e-13,1.681e-8,2.561e-9,3.660e-13
295.64,2.627e-12,1.681e-8,2.546e-9,2.627e-12
295.65,6.824e-12,1.681e-8,2.538e-9,6.824e-12
295.67,4.330e-11,1.681e-8,2.523e-9,4.330e-11
295.69,2.531e-10,1.681e-8,2.507e-9,2.531e-10
295.70,5.932e-10,1.682e-8,2.500e-9,5.932e-10
295.72,3.066e-9,1.682e-8,2.484e-9,3.066e-9
295.74,1.459e-8,1.682e-8,2.469e-9,1.459e-8
295.75,3.087e-8,1.682e-8,2.461e-9,3.087e-8
295.77,1.299e-7,1.682e-8,2.446e-9,1.299e-7
295.79,5.036e-7,1.682e-8,2.431e-9,5.036e-7
295.80,9.615e-7,1.682e-8,2.423e-9,9.615e-7
295.82,3.295e-6,1.683e-8,2.407e-9,3.295e-6
295.84,1.040e-5,1.683e-8,2.392e-9,1.040e-5
295.85,1.792e-5,1.683e-8,2.384e-9,1.792e-5
295.87,5.003e-5,1.683e-8,2.369e-9,5.003e-5
295.89,1.286e-4,1.683e-8,2.354e-9,1.286e-4
295.90,2.000e-4,1.683e-8,2.346e-9,2.000e-4
295.92,4.547e-4,1.683e-8,2.331e-9,4.547e-4
295.94,9.521e-4,1.684e-8,2.315e-9,9.521e-4
295.95,1.336e-3,1.684e-8,2.308e-9,1.336e-3
295.97,2.473e-3,1.684e-8,2.292e-9,2.473e-3
295.99,4.218e-3,1.684e-8,2.277e-9,4.218e-3
296.00,5.341e-3,1.684e-8,2.269e-9,5.341e-3
296.02,8.052e-3,1.684e-8,2.254e-9,8.052e-3
296.04,1.118e-2,1.684e-8,2.238e-9,1.118e-2
296.05,1.278e-2,1.685e-8,2.231e-9,1.278e-2
296.07,1.569e-2,1.685e-8,2.215e-9,1.569e-2
296.09,1.775e-2,1.685e-8,2.200e-9,1.775e-2
296.10,1.830e-2,1.685e-8,2.192e-9,1.830e-2
296.12,1.830e-2,1.685e-8,2.177e-9,1.830e-2
296.14,1.686e-2,1.685e-8,2.162e-9,1.686e-2
296.15,1.569e-2,1.685e-8,2.154e-9,1.569e-2
296.17,1.278e-2,1.686e-8,2.138e-9,1.278e-2
296.19,9.587e-3,1.686e-8,2.123e-9,9.587e-3
296.20,8.052e-3,1.686e-8,2.115e-9,8.052e-3
296.22,5.341e-3,1.686e-8,2.100e-9,5.341e-3
296.24,3.263e-3,1.686e-8,2.085e-9,3.263e-3
296.25,2.473e-3,1.686e-8,2.077e-9,2.473e-3
296.27,1.336e-3,1.686e-8,2.062e-9,1.336e-3
296.29,6.647e-4,1.687e-8,2.046e-9,6.647e-4
296.30,4.547e-4,1.687e-8,2.039e-9,4.547e-4
296.32,2.000e-4,1.687e-8,2.023e-9,2.000e-4
296.34,8.105e-5,1.687e-8,2.008e-9,8.105e-5
296.35,5.003e-5,1.687e-8,2.000e-9,5.003e-5
296.37,1.792e-5,1.687e-8,1.985e-9,1.792e-5
296.39,5.915e-6,1.687e-8,1.969e-9,5.915e-6
296.40,3.295e-6,1.687e-8,1.962e-9,3.295e-6
296.42,9.615e-7,1.688e-8,1.946e-9,9.615e-7
296.44,2.584e-7,1.688e-8,1.931e-9,2.584e-7
296.45,1.299e-7,1.688e-8,1.923e-9,1.299e-7
296.47,3.087e-8,1.688e-8,1.908e-9,3.087e-8
296.49,6.757e-9,1.688e-8,1.892e-9,6.757e-9
296.50,3.066e-9,1.688e-8,1.885e-9,3.066e-9
296.52,5.932e-10,1.688e-8,1.869e-9,5.932e-10
296.54,1.058e-10,1.689e-8,1.854e-9,1.058e-10
296.55,4.330e-11,1.689e-8,1.846e-9,4.330e-11
296.57,6.824e-12,1.689e-8,1.831e-9,6.824e-12
296.59,9.907e-13,1.689e-8,1.816e-9,9.907e-13
296.60,3.660e-13,1.689e-8,1.808e-9,3.660e-13
296.62,4.698e-14,1.689e-8,1.793e-9,4.698e-14
296.64,5.555e-15,1.689e-8,1.777e-9,5.555e-15
296.65,1.852e-15,1.690e-8,1.769e-9,1.852e-15
296.67,1.936e-16,1.690e-8,1.754e-9,1.936e-16
296.69,1.864e-17,1.690e-8,1.739e-9,1.864e-17
296.70,5.610e-18,1.690e-8,1.731e-9,5.610e-18
298.94,9.298e-12,1.709e-8,9.298e-12,5.033e-18
298.95,3.129e-11,1.709e-8,3.129e-11,5.030e-18
298.97,3.338e-10,1.709e-8,3.338e-10,5.025e-18
298.99,3.286e-9,1.709e-8,3.286e-9,5.020e-18
299.00,1.000e-8,1.709e-8,1.000e-8,5.018e-18
299.02,8.730e-8,1.709e-8,8.730e-8,5.012e-18
299.04,7.031e-7,1.710e-8,7.031e-7,5.007e-18
299.05,1.936e-6,1.710e-8,1.936e-6,5.005e-18
299.07,1.383e-5,1.710e-8,1.383e-5,4.999e-18
299.09,9.113e-5,1.710e-8,9.113e-5,4.994e-18
299.10,2.270e-4,1.710e-8,2.270e-4,4.992e-18
299.12,1.326e-3,1.710e-8,1.326e-3,4.987e-18
299.14,7.153e-3,1.710e-8,7.153e-3,4.981e-18
299.15,1.612e-2,1.711e-8,1.612e-2,4.979e-18
299.17,7.706e-2,1.711e-8,7.706e-2,4.974e-18
299.19,3.400e-1,1.711e-8,3.400e-1,4.969e-18
299.20,6.931e-1,1.711e-8,6.931e-1,4.966e-18
299.22,2.711e+0,1.711e-8,2.711e+0,4.961e-18
299.24,9.789e+0,1.711e-8,9.789e+0,4.956e-18
299.25,1.805e+1,1.711e-8,1.805e+1,4.953e-18
299.27,5.778e+1,1.712e-8,5.778e+1,4.948e-18
299.29,1.707e+2,1.712e-8,1.707e+2,4.943e-18
299.30,2.847e+2,1.712e-8,2.847e+2,4.940e-18
299.32,7.456e+2,1.712e-8,7.456e+2,4.935e-18
299.34,1.802e+3,1.712e-8,1.802e+3,4.930e-18
299.35,2.719e+3,1.712e-8,2.719e+3,4.927e-18
299.37,5.827e+3,1.712e-8,5.827e+3,4.922e-18
299.39,1.153e+4,1.713e-8,1.153e+4,4.917e-18
299.40,1.573e+4,1.713e-8,1.573e+4,4.914e-18
299.42,2.758e+4,1.713e-8,2.758e+4,4.909e-18
299.44,4.464e+4,1.713e-8,4.464e+4,4.904e-18
299.45,5.511e+4,1.713e-8,5.511e+4,4.902e-18
299.47,7.907e+4,1.713e-8,7.907e+4,4.896e-18
299.49,1.047e+5,1.713e-8,1.047e+5,4.891e-18
299.50,1.169e+5,1.713e-8,1.169e+5,4.889e-18
299.52,1.373e+5,1.714e-8,1.373e+5,4.884e-18
299.54,1.489e+5,1.714e-8,1.489e+5,4.878e-18
299.55,1.506e+5,1.714e-8,1.506e+5,4.876e-18
299.57,1.452e+5,1.714e-8,1.452e+5,4.871e-18
299.59,1.302e+5,1.714e-8,1.302e+5,4.865e-18
299.60,1.203e+5,1.714e-8,1.203e+5,4.863e-18
299.62,9.945e+4,1.714e-8,9.945e+4,4.858e-18
299.64,8.219e+4,1.715e-8,8.219e+4,4.853e-18
299.65,7.670e+4,1.715e-8,7.670e+4,4.850e-18
299.67,7.482e+4,1.715e-8,7.482e+4,4.845e-18
299.69,8.731e+4,1.715e-8,8.731e+4,4.840e-18
299.70,9.916e+4,1.715e-8,9.916e+4,4.837e-18
299.72,1.328e+5,1.715e-8,1.328e+5,4.832e-18
299.74,1.756e+5,1.715e-8,1.756e+5,4.827e-18
299.75,1.981e+5,1.716e-8,1.981e+5,4.824e-18
299.77,2.399e+5,1.716e-8,2.399e+5,4.819e-18
299.79,2.697e+5,1.716e-8,2.697e+5,4.814e-18
299.80,2.777e+5,1.716e-8,2.777e+5,4.811e-18
299.82,2.775e+5,1.716e-8,2.775e+5,4.806e-18
299.84,2.561e+5,1.716e-8,2.561e+5,4.801e-18
299.85,2.388e+5,1.716e-8,2.388e+5,4.798e-18
299.87,1.954e+5,1.717e-8,1.954e+5,4.793e-18
299.89,1.476e+5,1.717e-8,1.476e+5,4.788e-18
299.90,1.245e+5,1.717e-8,1.245e+5,4.786e-18
299.92,8.343e+4,1.717e-8,8.343e+4,4.780e-18
299.94,5.160e+4,1.717e-8,5.160e+4,4.775e-18
299.95,3.937e+4,1.717e-8,3.937e+4,4.773e-18
299.97,2.159e+4,1.717e-8,2.159e+4,4.768e-18
299.99,1.093e+4,1.718e-8,1.093e+4,4.762e-18
300.00,7.546e+3,1.718e-8,7.546e+3,4.760e-18
300.02,3.388e+3,1.718e-8,3.388e+3,4.755e-18
300.04,1.404e+3,1.718e-8,1.404e+3,4.750e-18
300.05,8.767e+2,1.718e-8,8.767e+2,4.747e-18
300.07,3.221e+2,1.718e-8,3.221e+2,4.742e-18
300.09,1.092e+2,1.718e-8,1.092e+2,4.737e-18
300.10,6.174e+1,1.719e-8,6.174e+1,4.734e-18
300.12,1.857e+1,1.719e-8,1.857e+1,4.729e-18
300.14,5.154e+0,1.719e-8,5.154e+0,4.724e-18
300.15,2.635e+0,1.719e-8,2.635e+0,4.721e-18
300.17,6.487e-1,1.719e-8,6.487e-1,4.716e-18
300.19,1.474e-1,1.719e-8,1.474e-1,4.711e-18
300.20,6.819e-2,1.719e-8,6.819e-2,4.708e-18
300.22,1.374e-2,1.720e-8,1.374e-2,4.703e-18
300.24,2.555e-3,1.720e-8,2.555e-3,4.698e-18
300.25,1.069e-3,1.720e-8,1.069e-3,4.695e-18
300.27,1.764e-4,1.720e-8,1.764e-4,4.690e-18
300.29,2.685e-5,1.720e-8,2.685e-5,4.685e-18
300.30,1.017e-5,1.720e-8,1.017e-5,4.683e-18
300.32,1.373e-6,1.720e-8,1.373e-6,4.677e-18
300.34,1.710e-7,1.721e-8,1.710e-7,4.672e-18
300.35,5.859e-8,1.721e-8,5.859e-8,4.670e-18
300.37,6.474e-9,1.721e-8,6.474e-9,4.664e-18
300.39,6.603e-10,1.721e-8,6.603e-10,4.659e-18
300.40,2.047e-10,1.721e-8,2.047e-10,4.657e-18
300.42,1.851e-11,1.721e-8,1.851e-11,4.652e-18
301.79,5.043e-12,1.733e-8,5.043e-12,4.299e-18
301.80,1.692e-11,1.733e-8,1.692e-11,4.296e-18
301.82,1.795e-10,1.733e-8,1.795e-10,4.291e-18
301.84,1.761e-9,1.733e-8,1.761e-9,4.286e-18
301.85,5.354e-9,1.733e-8,5.354e-9,4.283e-18
301.87,4.667e-8,1.733e-8,4.667e-8,4.278e-18
301.89,3.759e-7,1.734e-8,3.759e-7,4.273e-18
301.90,1.036e-6,1.734e-8,1.036e-6,4.270e-18
301.92,7.416e-6,1.734e-8,7.416e-6,4.265e-18
301.94,4.907e-5,1.734e-8,4.907e-5,4.260e-18
301.95,1.225e-4,1.734e-8,1.225e-4,4.257e-18
301.97,7.205e-4,1.734e-8,7.205e-4,4.252e-18
301.99,3.915e-3,1.734e-8,3.915e-3,4.247e-18
302.00,8.861e-3,1.734e-8,8.861e-3,4.244e-18
302.02,4.279e-2,1.735e-8,4.279e-2,4.239e-18
302.04,1.910e-1,1.735e-8,1.910e-1,4.234e-18
302.05,3.918e-1,1.735e-8,3.918e-1,4.232e-18
302.07,1.554e+0,1.735e-8,1.554e+0,4.226e-18
302.09,5.696e+0,1.735e-8,5.696e+0,4.221e-18
302.10,1.059e+1,1.735e-8,1.059e+1,4.219e-18
302.12,3.449e+1,1.735e-8,3.449e+1,4.214e-18
302.14,1.039e+2,1.736e-8,1.039e+2,4.208e-18
302.15,1.750e+2,1.736e-8,1.750e+2,4.206e-18
302.17,4.681e+2,1.736e-8,4.681e+2,4.201e-18
302.19,1.158e+3,1.736e-8,1.158e+3,4.195e-18
302.20,1.768e+3,1.736e-8,1.768e+3,4.193e-18
302.22,3.884e+3,1.736e-8,3.884e+3,4.188e-18
302.24,7.889e+3,1.736e-8,7.889e+3,4.183e-18
302.25,1.092e+4,1.737e-8,1.092e+4,4.180e-18
302.27,1.970e+4,1.737e-8,1.970e+4,4.175e-18
302.29,3.287e+4,1.737e-8,3.287e+4,4.170e-18
302.30,4.122e+4,1.737e-8,4.122e+4,4.167e-18
302.32,6.110e+4,1.737e-8,6.110e+4,4.162e-18
302.34,8.372e+4,1.737e-8,8.372e+4,4.157e-18
302.35,9.515e+4,1.737e-8,9.515e+4,4.154e-18
302.37,1.159e+5,1.738e-8,1.159e+5,4.149e-18
302.39,1.304e+5,1.738e-8,1.304e+5,4.144e-18
302.40,1.344e+5,1.738e-8,1.344e+5,4.141e-18
302.42,1.346e+5,1.738e-8,1.346e+5,4.136e-18
302.44,1.249e+5,1.738e-8,1.249e+5,4.131e-18
302.45,1.171e+5,1.738e-8,1.171e+5,4.128e-18
302.47,9.809e+4,1.738e-8,9.809e+4,4.123e-18
302.49,7.870e+4,1.739e-8,7.870e+4,4.118e-18
302.50,7.041e+4,1.739e-8,7.041e+4,4.116e-18
302.52,5.937e+4,1.739e-8,5.937e+4,4.110e-18
302.54,5.843e+4,1.739e-8,5.843e+4,4.105e-18
302.55,6.237e+4,1.739e-8,6.237e+4,4.103e-18
302.57,7.929e+4,1.739e-8,7.929e+4,4.098e-18
302.59,1.069e+5,1.739e-8,1.069e+5,4.092e-18
302.60,1.236e+5,1.740e-8,1.236e+5,4.090e-18
302.62,1.594e+5,1.740e-8,1.594e+5,4.085e-18
302.64,1.926e+5,1.740e-8,1.926e+5,4.080e-18
302.65,2.059e+5,1.740e-8,2.059e+5,4.077e-18
302.67,2.224e+5,1.740e-8,2.224e+5,4.072e-18
302.69,2.223e+5,1.740e-8,2.223e+5,4.067e-18
302.70,2.158e+5,1.740e-8,2.158e+5,4.064e-18
302.72,1.918e+5,1.741e-8,1.918e+5,4.059e-18
302.74,1.576e+5,1.741e-8,1.576e+5,4.054e-18
302.75,1.387e+5,1.741e-8,1.387e+5,4.051e-18
302.77,1.013e+5,1.741e-8,1.013e+5,4.046e-18
302.79,6.838e+4,1.741e-8,6.838e+4,4.041e-18
302.80,5.455e+4,1.741e-8,5.455e+4,4.038e-18
302.82,3.273e+4,1.741e-8,3.273e+4,4.033e-18
302.84,1.815e+4,1.742e-8,1.815e+4,4.028e-18
302.85,1.313e+4,1.742e-8,1.313e+4,4.025e-18
302.87,6.471e+3,1.742e-8,6.471e+3,4.020e-18
302.89,2.949e+3,1.742e-8,2.949e+3,4.015e-18
302.90,1.933e+3,1.742e-8,1.933e+3,4.013e-18
302.92,7.828e+2,1.742e-8,7.828e+2,4.007e-18
302.94,2.931e+2,1.742e-8,2.931e+2,4.002e-18
302.95,1.741e+2,1.742e-8,1.741e+2,4.000e-18
302.97,5.795e+1,1.743e-8,5.795e+1,3.994e-18
302.99,1.783e+1,1.743e-8,1.783e+1,3.989e-18
303.00,9.600e+0,1.743e-8,9.600e+0,3.987e-18
303.02,2.625e+0,1.743e-8,2.625e+0,3.982e-18
303.04,6.634e-1,1.743e-8,6.634e-1,3.976e-18
303.05,3.238e-1,1.743e-8,3.238e-1,3.974e-18
