Wavelength (nm),Sum(calc),Al I (1.0e-2),Al II (9.9e-1),Al III (8.0e-4)
257.08,2.934e+3,2.934e+3,2.357e-10,3.353e-19
257.10,6.026e+2,6.026e+2,2.369e-10,3.369e-19
257.11,2.622e+2,2.622e+2,2.375e-10,3.377e-19
257.13,4.681e+1,4.681e+1,2.387e-10,3.393e-19
257.15,1.553e+1,1.553e+1,2.399e-10,3.410e-19
257.16,2.472e+1,2.472e+1,2.405e-10,3.418e-19
257.18,1.399e+2,1.399e+2,2.417e-10,3.434e-19
257.20,7.937e+2,7.937e+2,2.429e-10,3.450e-19
257.21,1.818e+3,1.818e+3,2.435e-10,3.459e-19
257.23,8.788e+3,8.788e+3,2.447e-10,3.475e-19
257.25,3.813e+4,3.813e+4,2.459e-10,3.491e-19
257.26,7.626e+4,7.626e+4,2.465e-10,3.499e-19
257.28,2.813e+5,2.813e+5,2.477e-10,3.516e-19
257.30,9.311e+5,9.311e+5,2.489e-10,3.532e-19
257.31,1.627e+6,1.627e+6,2.495e-10,3.540e-19
257.33,4.579e+6,4.579e+6,2.507e-10,3.556e-19
257.34,7.377e+6,7.377e+6,2.513e-10,3.564e-19
257.36,1.766e+7,1.766e+7,2.526e-10,3.581e-19
257.38,3.795e+7,3.795e+7,2.538e-10,3.597e-19
257.39,5.343e+7,5.343e+7,2.544e-10,3.605e-19
257.41,9.769e+7,9.769e+7,2.556e-10,3.621e-19
257.43,1.604e+8,1.604e+8,2.568e-10,3.638e-19
257.44,1.974e+8,1.974e+8,2.574e-10,3.646e-19
257.46,2.760e+8,2.760e+8,2.586e-10,3.662e-19
257.48,3.467e+8,3.467e+8,2.598e-10,3.678e-19
257.49,3.733e+8,3.733e+8,2.604e-10,3.686e-19
257.51,3.994e+8,3.994e+8,2.616e-10,3.703e-19
257.53,3.843e+8,3.843e+8,2.628e-10,3.719e-19
257.54,3.623e+8,3.623e+8,2.634e-10,3.727e-19
257.56,2.973e+8,2.973e+8,2.646e-10,3.743e-19
257.58,2.195e+8,2.195e+8,2.658e-10,3.760e-19
257.59,1.813e+8,1.813e+8,2.664e-10,3.768e-19
257.61,1.144e+8,1.144e+8,2.676e-10,3.784e-19
257.63,6.497e+7,6.497e+7,2.688e-10,3.800e-19
257.64,4.709e+7,4.709e+7,2.694e-10,3.808e-19
257.66,2.288e+7,2.288e+7,2.706e-10,3.825e-19
257.68,1.002e+7,1.002e+7,2.718e-10,3.841e-19
257.69,6.383e+6,6.383e+6,2.724e-10,3.849e-19
257.71,2.396e+6,2.396e+6,2.736e-10,3.865e-19
257.73,8.114e+5,8.114e+5,2.748e-10,3.882e-19
257.74,4.544e+5,4.544e+5,2.754e-10,3.890e-19
257.76,1.320e+5,1.320e+5,2.766e-10,3.906e-19
257.78,3.463e+4,3.463e+4,2.779e-10,3.922e-19
257.79,1.707e+4,1.707e+4,2.785e-10,3.930e-19
257.81,3.844e+3,3.844e+3,2.797e-10,3.947e-19
257.83,7.815e+2,7.815e+2,2.809e-10,3.963e-19
257.84,3.392e+2,3.392e+2,2.815e-10,3.971e-19
257.86,5.917e+1,5.917e+1,2.827e-10,3.987e-19
257.88,9.317e+0,9.317e+0,2.839e-10,4.004e-19
257.89,3.558e+0,3.558e+0,2.845e-10,4.012e-19
257.91,4.803e-1,4.803e-1,2.857e-10,4.028e-19
257.93,5.848e-2,5.848e-2,2.869e-10,4.044e-19
257.94,1.963e-2,1.963e-2,2.875e-10,4.053e-19
257.96,2.046e-3,2.046e-3,2.887e-10,4.069e-19
257.98,1.921e-4,1.921e-4,2.899e-10,4.085e-19
257.99,5.660e-5,5.660e-5,2.905e-10,4.093e-19
258.01,4.543e-6,4.543e-6,2.917e-10,4.109e-19
258.03,3.282e-7,3.282e-7,2.929e-10,4.126e-19
258.04,8.479e-8,8.479e-8,2.935e-10,4.134e-19
258.06,4.691e-9,4.691e-9,2.947e-10,4.150e-19
262.61,5.688e-10,1.610e-9,5.688e-10,7.852e-19
262.63,8.944e-9,1.597e-9,8.944e-9,7.868e-19
262.64,3.411e-8,1.590e-9,3.411e-8,7.876e-19
262.66,4.589e-7,1.577e-9,4.589e-7,7.893e-19
262.68,5.564e-6,1.563e-9,5.564e-6,7.909e-19
262.69,1.864e-5,1.556e-9,1.864e-5,7.917e-19
262.71,1.933e-4,1.543e-9,1.933e-4,7.933e-19
262.73,1.808e-3,1.529e-9,1.808e-3,7.950e-19
262.74,5.316e-3,1.522e-9,5.316e-3,7.958e-19
262.76,4.253e-2,1.509e-9,4.253e-2,7.974e-19
262.78,3.066e-1,1.495e-9,3.066e-1,7.990e-19
262.79,7.918e-1,1.489e-9,7.918e-1,7.998e-19
262.81,4.884e+0,1.475e-9,4.884e+0,8.015e-19
262.83,2.715e+1,1.462e-9,2.715e+1,8.031e-19
262.84,6.158e+1,1.455e-9,6.158e+1,8.039e-19
262.86,2.929e+2,1.441e-9,2.929e+2,8.055e-19
262.88,1.256e+3,1.428e-9,1.256e+3,8.072e-19
262.89,2.501e+3,1.421e-9,2.501e+3,8.080e-19
262.91,9.172e+3,1.407e-9,9.172e+3,8.096e-19
262.93,3.032e+4,1.394e-9,3.032e+4,8.112e-19
262.94,5.302e+4,1.387e-9,5.302e+4,8.121e-19
262.96,1.500e+5,1.374e-9,1.500e+5,8.137e-19
262.98,3.822e+5,1.360e-9,3.822e+5,8.153e-19
262.99,5.870e+5,1.353e-9,5.870e+5,8.161e-19
263.01,1.280e+6,1.340e-9,1.280e+6,8.177e-19
263.03,2.516e+6,1.326e-9,2.516e+6,8.194e-19
263.04,3.393e+6,1.319e-9,3.393e+6,8.202e-19
263.06,5.706e+6,1.306e-9,5.706e+6,8.218e-19
263.08,8.649e+6,1.292e-9,8.649e+6,8.234e-19
263.09,1.024e+7,1.286e-9,1.024e+7,8.243e-19
263.11,1.328e+7,1.272e-9,1.328e+7,8.259e-19
263.13,1.552e+7,1.258e-9,1.552e+7,8.275e-19
263.14,1.614e+7,1.252e-9,1.614e+7,8.283e-19
263.16,1.614e+7,1.238e-9,1.614e+7,8.300e-19
263.18,1.455e+7,1.225e-9,1.455e+7,8.316e-19
263.19,1.328e+7,1.218e-9,1.328e+7,8.324e-19
263.21,1.024e+7,1.204e-9,1.024e+7,8.340e-19
263.23,7.117e+6,1.191e-9,7.117e+6,8.356e-19
263.24,5.706e+6,1.184e-9,5.706e+6,8.365e-19
263.26,3.393e+6,1.170e-9,3.393e+6,8.381e-19
263.28,1.818e+6,1.157e-9,1.818e+6,8.397e-19
263.29,1.280e+6,1.150e-9,1.280e+6,8.405e-19
263.31,5.870e+5,1.137e-9,5.870e+5,8.422e-19
263.33,2.425e+5,1.123e-9,2.425e+5,8.438e-19
263.34,1.500e+5,1.116e-9,1.500e+5,8.446e-19
263.36,5.302e+4,1.103e-9,5.302e+4,8.462e-19
263.38,1.689e+4,1.089e-9,1.689e+4,8.479e-19
263.39,9.172e+3,1.082e-9,9.172e+3,8.487e-19
263.41,2.501e+3,1.069e-9,2.501e+3,8.503e-19
263.43,6.146e+2,1.055e-9,6.146e+2,8.519e-19
263.44,2.934e+2,1.049e-9,2.934e+2,8.527e-19
263.46,6.401e+1,1.035e-9,6.401e+1,8.544e-19
263.48,2.319e+1,1.022e-9,2.319e+1,8.560e-19
263.49,2.898e+1,1.015e-9,2.898e+1,8.568e-19
263.51,9.843e+1,1.001e-9,9.843e+1,8.584e-19
263.53,3.571e+2,9.877e-10,3.571e+2,8.601e-19
263.54,6.570e+2,9.809e-10,6.570e+2,8.609e-19
263.56,2.060e+3,9.674e-10,2.060e+3,8.625e-19
263.58,5.836e+3,9.538e-10,5.836e+3,8.641e-19
263.59,9.455e+3,9.471e-10,9.455e+3,8.649e-19
263.61,2.302e+4,9.335e-10,2.302e+4,8.666e-19
263.63,5.073e+4,9.200e-10,5.073e+4,8.682e-19
263.64,7.257e+4,9.132e-10,7.257e+4,8.690e-19
263.66,1.381e+5,8.997e-10,1.381e+5,8.706e-19
263.68,2.388e+5,8.862e-10,2.388e+5,8.723e-19
263.69,3.034e+5,8.794e-10,3.034e+5,8.731e-19
263.71,4.574e+5,8.658e-10,4.574e+5,8.747e-19
263.73,6.323e+5,8.523e-10,6.323e+5,8.763e-19
263.74,7.207e+5,8.455e-10,7.207e+5,8.771e-19
263.76,8.828e+5,8.320e-10,8.828e+5,8.788e-19
263.78,1.004e+6,8.185e-10,1.004e+6,8.804e-19
263.79,1.044e+6,8.117e-10,1.044e+6,8.812e-19
263.81,1.072e+6,7.981e-10,1.072e+6,8.828e-19
263.83,1.033e+6,7.846e-10,1.033e+6,8.845e-19
263.84,9.908e+5,7.778e-10,9.908e+5,8.853e-19
263.86,8.683e+5,7.643e-10,8.683e+5,8.869e-19
263.88,7.123e+5,7.508e-10,7.123e+5,8.885e-19
263.89,6.286e+5,7.440e-10,6.286e+5,8.893e-19
263.91,4.634e+5,7.305e-10,4.634e+5,8.910e-19
263.93,3.163e+5,7.169e-10,3.163e+5,8.926e-19
263.94,2.535e+5,7.101e-10,2.535e+5,8.934e-19
263.96,1.529e+5,6.966e-10,1.529e+5,8.950e-19
263.98,8.452e+4,6.831e-10,8.452e+4,8.967e-19
263.99,6.077e+4,6.763e-10,6.077e+4,8.975e-19
264.01,2.932e+4,6.628e-10,2.932e+4,8.991e-19
264.03,1.289e+4,6.492e-10,1.289e+4,9.007e-19
264.04,8.245e+3,6.425e-10,8.245e+3,9.016e-19
264.06,3.140e+3,6.289e-10,3.140e+3,9.032e-19
264.08,1.085e+3,6.154e-10,1.085e+3,9.048e-19
264.09,6.146e+2,6.086e-10,6.146e+2,9.056e-19
264.11,1.832e+2,5.951e-10,1.832e+2,9.072e-19
264.13,4.941e+1,5.815e-10,4.941e+1,9.089e-19
264.14,2.472e+1,5.748e-10,2.472e+1,9.097e-19
264.16,5.736e+0,5.612e-10,5.736e+0,9.113e-19
264.18,1.203e+0,5.477e-10,1.203e+0,9.129e-19
264.19,5.305e-1,5.409e-10,5.305e-1,9.138e-19
264.21,9.554e-2,5.274e-10,9.554e-2,9.154e-19
264.23,1.554e-2,5.138e-10,1.554e-2,9.170e-19
264.24,6.032e-3,5.071e-10,6.032e-3,9.178e-19
264.26,8.416e-4,4.935e-10,8.416e-4,9.194e-19
264.28,1.060e-4,4.800e-10,1.060e-4,9.211e-19
264.29,3.619e-5,4.732e-10,3.619e-5,9.219e-19
264.31,3.906e-6,4.597e-10,3.906e-6,9.235e-19
264.33,3.804e-7,4.461e-10,3.804e-7,9.251e-19
264.34,1.142e-7,4.394e-10,1.142e-7,9.260e-19
264.36,9.533e-9,4.258e-10,9.533e-9,9.276e-19
264.38,7.176e-10,4.123e-10,7.176e-10,9.292e-19
264.39,1.884e-10,4.055e-10,1.884e-10,9.300e-19
264.41,1.216e-11,3.920e-10,1.216e-11,9.317e-19
264.69,2.024e-10,2.024e-10,2.859e-11,9.544e-19
264.71,3.377e-9,3.377e-9,2.976e-11,9.561e-19
264.73,5.085e-8,5.085e-8,3.093e-11,9.577e-19
264.74,1.899e-7,1.899e-7,3.152e-11,9.585e-19
264.76,2.452e-6,2.452e-6,3.269e-11,9.601e-19
264.78,2.859e-5,2.859e-5,3.387e-11,9.618e-19
264.79,9.396e-5,9.396e-5,3.445e-11,9.626e-19
264.81,9.395e-4,9.395e-4,3.563e-11,9.642e-19
264.83,8.481e-3,8.481e-3,3.680e-11,9.658e-19
264.84,2.452e-2,2.452e-2,3.739e-11,9.666e-19
264.86,1.899e-1,1.899e-1,3.856e-11,9.683e-19
264.88,1.327e+0,1.327e+0,3.973e-11,9.699e-19
264.89,3.376e+0,3.376e+0,4.032e-11,9.707e-19
264.91,2.024e+1,2.024e+1,4.149e-11,9.723e-19
264.93,1.095e+2,1.095e+2,4.267e-11,9.740e-19
264.94,2.452e+2,2.452e+2,4.325e-11,9.748e-19
264.96,1.138e+3,1.138e+3,4.443e-11,9.764e-19
264.98,4.769e+3,4.769e+3,4.560e-11,9.780e-19
264.99,9.394e+3,9.394e+3,4.619e-11,9.788e-19
265.01,3.376e+4,3.376e+4,4.736e-11,9.805e-19
265.03,1.095e+5,1.095e+5,4.853e-11,9.821e-19
265.04,1.898e+5,1.898e+5,4.912e-11,9.829e-19
265.06,5.283e+5,5.283e+5,5.029e-11,9.845e-19
265.08,1.327e+6,1.327e+6,5.147e-11,9.862e-19
265.09,2.024e+6,2.024e+6,5.205e-11,9.870e-19
265.11,4.360e+6,4.360e+6,5.323e-11,9.886e-19
265.13,8.480e+6,8.480e+6,5.440e-11,9.902e-19
265.14,1.138e+7,1.138e+7,5.499e-11,9.910e-19
265.16,1.898e+7,1.898e+7,5.616e-11,9.927e-19
265.18,2.859e+7,2.859e+7,5.733e-11,9.943e-19
265.19,3.376e+7,3.376e+7,5.792e-11,9.951e-19
265.21,4.360e+7,4.360e+7,5.909e-11,9.967e-19
265.23,5.083e+7,5.083e+7,6.027e-11,9.984e-19
265.24,5.282e+7,5.282e+7,6.085e-11,9.992e-19
265.26,5.282e+7,5.282e+7,6.203e-11,1.001e-18
265.28,4.769e+7,4.769e+7,6.320e-11,1.002e-18
265.29,4.360e+7,4.360e+7,6.379e-11,1.003e-18
265.31,3.376e+7,3.376e+7,6.496e-11,1.005e-18
265.33,2.360e+7,2.360e+7,6.613e-11,1.007e-18
265.34,1.898e+7,1.898e+7,6.672e-11,1.007e-18
265.36,1.138e+7,1.138e+7,6.789e-11,1.009e-18
265.38,6.159e+6,6.159e+6,6.907e-11,1.011e-18
265.39,4.360e+6,4.360e+6,6.965e-11,1.011e-18
265.41,2.024e+6,2.024e+6,7.083e-11,1.013e-18
265.43,8.480e+5,8.480e+5,7.200e-11,1.015e-18
265.44,5.283e+5,5.283e+5,7.259e-11,1.015e-18
265.46,1.898e+5,1.898e+5,7.376e-11,1.017e-18
265.48,6.159e+4,6.159e+4,7.494e-11,1.019e-18
265.49,3.376e+4,3.376e+4,7.552e-11,1.020e-18
265.51,9.394e+3,9.394e+3,7.670e-11,1.021e-18
265.53,2.360e+3,2.360e+3,7.787e-11,1.023e-18
265.54,1.138e+3,1.138e+3,7.846e-11,1.024e-18
265.56,2.452e+2,2.452e+2,7.963e-11,1.025e-18
265.58,4.769e+1,4.769e+1,8.080e-11,1.027e-18
265.59,2.024e+1,2.024e+1,8.139e-11,1.028e-18
265.61,3.383e+0,3.383e+0,8.256e-11,1.029e-18
265.63,5.638e-1,5.638e-1,8.374e-11,1.031e-18
265.64,3.450e-1,3.450e-1,8.432e-11,1.032e-18
265.66,1.153e+0,1.153e+0,8.550e-11,1.033e-18
265.68,7.410e+0,7.410e+0,8.667e-11,1.035e-18
265.69,1.827e+1,1.827e+1,8.726e-11,1.036e-18
265.71,1.030e+2,1.030e+2,8.843e-11,1.037e-18
265.73,5.244e+2,5.244e+2,8.960e-11,1.039e-18
265.74,1.139e+3,1.139e+3,9.019e-11,1.040e-18
265.76,4.979e+3,4.979e+3,9.136e-11,1.041e-18
265.78,1.966e+4,1.966e+4,9.254e-11,1.043e-18
265.79,3.761e+4,3.761e+4,9.312e-11,1.044e-18
265.81,1.275e+5,1.275e+5,9.430e-11,1.046e-18
265.83,3.903e+5,3.903e+5,9.547e-11,1.047e-18
265.84,6.574e+5,6.574e+5,9.606e-11,1.048e-18
265.86,1.728e+6,1.728e+6,9.723e-11,1.050e-18
265.88,4.103e+6,4.103e+6,9.840e-11,1.051e-18
265.89,6.085e+6,6.085e+6,9.899e-11,1.052e-18
265.91,1.240e+7,1.240e+7,1.002e-10,1.054e-18
265.93,2.284e+7,2.284e+7,1.013e-10,1.055e-18
265.94,2.982e+7,2.982e+7,1.019e-10,1.056e-18
265.96,4.714e+7,4.714e+7,1.031e-10,1.058e-18
265.98,6.730e+7,6.730e+7,1.043e-10,1.059e-18
265.99,7.740e+7,7.740e+7,1.049e-10,1.060e-18
266.01,9.487e+7,9.487e+7,1.060e-10,1.062e-18
266.03,1.050e+8,1.050e+8,1.072e-10,1.063e-18
266.04,1.064e+8,1.064e+8,1.078e-10,1.064e-18
266.06,1.011e+8,1.011e+8,1.090e-10,1.066e-18
266.08,8.679e+7,8.679e+7,1.101e-10,1.068e-18
266.09,7.740e+7,7.740e+7,1.107e-10,1.068e-18
266.11,5.705e+7,5.705e+7,1.119e-10,1.070e-18
266.13,3.798e+7,3.798e+7,1.131e-10,1.072e-18
266.14,2.982e+7,2.982e+7,1.137e-10,1.072e-18
266.16,1.704e+7,1.704e+7,1.148e-10,1.074e-18
266.18,8.799e+6,8.799e+6,1.160e-10,1.076e-18
266.19,6.085e+6,6.085e+6,1.166e-10,1.076e-18
266.21,2.697e+6,2.697e+6,1.178e-10,1.078e-18
266.23,1.079e+6,1.079e+6,1.189e-10,1.080e-18
266.24,6.574e+5,6.574e+5,1.195e-10,1.081e-18
266.26,2.259e+5,2.259e+5,1.207e-10,1.082e-18
266.28,7.012e+4,7.012e+4,1.219e-10,1.084e-18
266.29,3.761e+4,3.761e+4,1.225e-10,1.085e-18
266.31,1.002e+4,1.002e+4,1.236e-10,1.086e-18
266.33,2.412e+3,2.412e+3,1.248e-10,1.088e-18
266.34,1.139e+3,1.139e+3,1.254e-10,1.089e-18
266.36,2.354e+2,2.354e+2,1.266e-10,1.090e-18
266.38,4.393e+1,4.393e+1,1.277e-10,1.092e-18
266.39,1.827e+1,1.827e+1,1.283e-10,1.093e-18
266.41,2.927e+0,2.927e+0,1.295e-10,1.094e-18
266.43,4.237e-1,4.237e-1,1.307e-10,1.096e-18
266.44,1.552e-1,1.552e-1,1.313e-10,1.097e-18
266.46,1.928e-2,1.928e-2,1.324e-10,1.098e-18
266.48,2.164e-3,2.164e-3,1.336e-10,1.100e-18
266.49,6.978e-4,6.978e-4,1.342e-10,1.101e-18
266.51,6.723e-5,6.723e-5,1.354e-10,1.103e-18
266.53,5.851e-6,5.851e-6,1.365e-10,1.104e-18
266.54,1.662e-6,1.662e-6,1.371e-10,1.105e-18
266.56,1.241e-7,1.241e-7,1.383e-10,1.107e-18
266.58,8.378e-9,8.378e-9,1.395e-10,1.108e-18
275.71,1.851e-18,7.134e-9,6.751e-10,1.851e-18
275.73,2.615e-17,7.131e-9,6.763e-10,2.615e-17
275.74,9.490e-17,7.130e-9,6.769e-10,9.490e-17
275.76,1.165e-15,7.127e-9,6.780e-10,1.165e-15
275.78,1.301e-14,7.124e-9,6.792e-10,1.301e-14
275.79,4.197e-14,7.123e-9,6.798e-10,4.197e-14
275.81,4.071e-13,7.120e-9,6.810e-10,4.071e-13
275.83,3.595e-12,7.118e-9,6.822e-10,3.595e-12
275.84,1.031e-11,7.116e-9,6.827e-10,1.031e-11
275.86,7.908e-11,7.113e-9,6.839e-10,7.908e-11
275.88,5.520e-10,7.111e-9,6.851e-10,5.520e-10
275.89,1.408e-9,7.109e-9,6.857e-10,1.408e-9
275.91,8.538e-9,7.107e-9,6.868e-10,8.538e-9
275.93,4.712e-8,7.104e-9,6.880e-10,4.712e-8
275.94,1.069e-7,7.103e-9,6.886e-10,1.069e-7
275.96,5.124e-7,7.100e-9,6.898e-10,5.124e-7
275.98,2.236e-6,7.097e-9,6.910e-10,2.236e-6
275.99,4.510e-6,7.096e-9,6.915e-10,4.510e-6
276.01,1.710e-5,7.093e-9,6.927e-10,1.710e-5
276.03,5.900e-5,7.090e-9,6.939e-10,5.900e-5
276.04,1.058e-4,7.089e-9,6.945e-10,1.058e-4
276.06,3.172e-4,7.086e-9,6.956e-10,3.172e-4
276.08,8.658e-4,7.084e-9,6.968e-10,8.658e-4
276.09,1.381e-3,7.082e-9,6.974e-10,1.381e-3
276.11,3.273e-3,7.079e-9,6.986e-10,3.273e-3
276.13,7.065e-3,7.077e-9,6.998e-10,7.065e-3
276.14,1.002e-2,7.075e-9,7.003e-10,1.002e-2
276.16,1.879e-2,7.073e-9,7.015e-10,1.879e-2
276.18,3.207e-2,7.070e-9,7.027e-10,3.207e-2
276.19,4.045e-2,7.069e-9,7.033e-10,4.045e-2
276.21,5.999e-2,7.066e-9,7.044e-10,5.999e-2
276.23,8.099e-2,7.063e-9,7.056e-10,8.099e-2
276.24,9.085e-2,7.062e-9,7.062e-10,9.085e-2
276.26,1.066e-1,7.059e-9,7.074e-10,1.066e-1
276.28,1.138e-1,7.056e-9,7.086e-10,1.138e-1
276.29,1.135e-1,7.055e-9,7.091e-10,1.135e-1
276.31,1.053e-1,7.052e-9,7.103e-10,1.053e-1
276.33,8.896e-2,7.049e-9,7.115e-10,8.896e-2
276.34,7.894e-2,7.048e-9,7.121e-10,7.894e-2
276.36,5.793e-2,7.045e-9,7.132e-10,5.793e-2
276.38,3.870e-2,7.043e-9,7.144e-10,3.870e-2
276.39,3.054e-2,7.041e-9,7.150e-10,3.054e-2
276.41,1.773e-2,7.039e-9,7.162e-10,1.773e-2
276.43,9.371e-3,7.036e-9,7.174e-10,9.371e-3
276.44,6.577e-3,7.034e-9,7.179e-10,6.577e-3
276.46,3.020e-3,7.032e-9,7.191e-10,3.020e-3
276.48,1.263e-3,7.029e-9,7.203e-10,1.263e-3
276.49,7.882e-4,7.028e-9,7.209e-10,7.882e-4
276.51,2.863e-4,7.025e-9,7.220e-10,2.863e-4
276.53,9.468e-5,7.022e-9,7.232e-10,9.468e-5
276.54,5.257e-5,7.021e-9,7.238e-10,5.257e-5
276.56,1.510e-5,7.018e-9,7.250e-10,1.510e-5
276.58,3.951e-6,7.015e-9,7.262e-10,3.951e-6
276.59,1.951e-6,7.014e-9,7.267e-10,1.951e-6
276.61,4.434e-7,7.011e-9,7.279e-10,4.434e-7
276.63,9.175e-8,7.009e-9,7.291e-10,9.175e-8
276.64,4.029e-8,7.007e-9,7.297e-10,4.029e-8
276.66,7.243e-9,7.004e-9,7.308e-10,7.243e-9
276.68,1.186e-9,7.002e-9,7.320e-10,1.186e-9
276.69,4.630e-10,7.000e-9,7.326e-10,4.630e-10
276.71,6.584e-11,6.998e-9,7.338e-10,6.584e-11
276.73,8.524e-12,6.995e-9,7.350e-10,8.524e-12
276.74,2.961e-12,6.994e-9,7.355e-10,2.961e-12
276.76,3.330e-13,6.991e-9,7.367e-10,3.330e-13
276.78,3.409e-14,6.988e-9,7.379e-10,3.409e-14
276.79,1.053e-14,6.987e-9,7.385e-10,1.053e-14
276.81,9.368e-16,6.984e-9,7.396e-10,9.368e-16
276.83,7.586e-17,6.981e-9,7.408e-10,7.586e-17
276.84,2.084e-17,6.980e-9,7.414e-10,2.084e-17
276.86,1.466e-18,6.977e-9,7.426e-10,1.466e-18
281.03,9.872e-10,6.409e-9,9.872e-10,1.140e-18
281.04,3.724e-9,6.407e-9,3.724e-9,1.139e-18
281.06,4.951e-8,6.405e-9,4.951e-8,1.138e-18
281.08,6.011e-7,6.402e-9,6.011e-7,1.136e-18
281.09,2.024e-6,6.401e-9,2.024e-6,1.135e-18
281.11,2.145e-5,6.398e-9,2.145e-5,1.134e-18
281.13,2.075e-4,6.395e-9,2.075e-4,1.132e-18
281.14,6.239e-4,6.394e-9,6.239e-4,1.131e-18
281.16,5.268e-3,6.391e-9,5.268e-3,1.130e-18
281.18,4.062e-2,6.388e-9,4.062e-2,1.128e-18
281.19,1.090e-1,6.387e-9,1.090e-1,1.127e-18
281.21,7.337e-1,6.384e-9,7.337e-1,1.126e-18
281.23,4.509e+0,6.382e-9,4.509e+0,1.124e-18
281.24,1.080e+1,6.380e-9,1.080e+1,1.124e-18
281.26,5.793e+1,6.378e-9,5.793e+1,1.122e-18
281.28,2.837e+2,6.375e-9,2.837e+2,1.120e-18
281.29,6.069e+2,6.373e-9,6.069e+2,1.120e-18
281.31,2.594e+3,6.371e-9,2.594e+3,1.118e-18
281.33,1.012e+4,6.368e-9,1.012e+4,1.117e-18
281.34,1.933e+4,6.367e-9,1.933e+4,1.116e-18
281.36,6.585e+4,6.364e-9,6.585e+4,1.114e-18
281.38,2.048e+5,6.361e-9,2.048e+5,1.113e-18
281.39,3.491e+5,6.360e-9,3.491e+5,1.112e-18
281.41,9.478e+5,6.357e-9,9.478e+5,1.110e-18
281.43,2.349e+6,6.354e-9,2.349e+6,1.109e-18
281.44,3.575e+6,6.353e-9,3.575e+6,1.108e-18
281.46,7.735e+6,6.350e-9,7.735e+6,1.106e-18
281.48,1.528e+7,6.348e-9,1.528e+7,1.105e-18
281.49,2.076e+7,6.346e-9,2.076e+7,1.104e-18
281.51,3.579e+7,6.343e-9,3.579e+7,1.102e-18
281.53,5.635e+7,6.341e-9,5.635e+7,1.101e-18
281.54,6.834e+7,6.339e-9,6.834e+7,1.100e-18
281.56,9.391e+7,6.337e-9,9.391e+7,1.099e-18
281.58,1.178e+8,6.334e-9,1.178e+8,1.097e-18
281.59,1.276e+8,6.333e-9,1.276e+8,1.096e-18
281.61,1.397e+8,6.330e-9,1.397e+8,1.095e-18
281.63,1.397e+8,6.327e-9,1.397e+8,1.093e-18
281.64,1.350e+8,6.326e-9,1.350e+8,1.092e-18
281.66,1.178e+8,6.323e-9,1.178e+8,1.091e-18
281.68,9.391e+7,6.320e-9,9.391e+7,1.089e-18
281.69,8.103e+7,6.319e-9,8.103e+7,1.088e-18
281.71,5.635e+7,6.316e-9,5.635e+7,1.087e-18
281.73,3.579e+7,6.313e-9,3.579e+7,1.085e-18
281.74,2.757e+7,6.312e-9,2.757e+7,1.084e-18
281.76,1.528e+7,6.309e-9,1.528e+7,1.083e-18
281.78,7.735e+6,6.307e-9,7.735e+6,1.081e-18
281.79,5.319e+6,6.305e-9,5.319e+6,1.081e-18
281.81,2.349e+6,6.303e-9,2.349e+6,1.079e-18
281.83,9.478e+5,6.300e-9,9.478e+5,1.077e-18
281.84,5.818e+5,6.298e-9,5.818e+5,1.077e-18
281.86,2.048e+5,6.296e-9,2.048e+5,1.075e-18
281.88,6.585e+4,6.293e-9,6.585e+4,1.074e-18
281.89,3.609e+4,6.292e-9,3.609e+4,1.073e-18
281.91,1.012e+4,6.289e-9,1.012e+4,1.071e-18
281.93,2.594e+3,6.286e-9,2.594e+3,1.070e-18
281.94,1.269e+3,6.285e-9,1.269e+3,1.069e-18
281.96,2.837e+2,6.282e-9,2.837e+2,1.067e-18
281.98,5.793e+1,6.279e-9,5.793e+1,1.066e-18
281.99,2.530e+1,6.278e-9,2.530e+1,1.065e-18
282.01,4.509e+0,6.275e-9,4.509e+0,1.063e-18
282.03,7.337e-1,6.273e-9,7.337e-1,1.062e-18
282.04,2.861e-1,6.271e-9,2.861e-1,1.061e-18
282.06,4.062e-2,6.268e-9,4.062e-2,1.059e-18
282.08,5.268e-3,6.266e-9,5.268e-3,1.058e-18
282.09,1.834e-3,6.264e-9,1.834e-3,1.057e-18
282.11,2.075e-4,6.262e-9,2.075e-4,1.056e-18
282.13,2.145e-5,6.259e-9,2.145e-5,1.054e-18
282.14,6.665e-6,6.258e-9,6.665e-6,1.053e-18
282.16,6.011e-7,6.255e-9,6.011e-7,1.052e-18
282.18,4.951e-8,6.252e-9,4.951e-8,1.050e-18
282.19,1.373e-8,6.251e-9,1.373e-8,1.049e-18
295.49,9.560e-21,4.438e-9,2.830e-9,9.560e-21
295.51,1.170e-19,4.435e-9,2.814e-9,1.170e-19
295.53,1.319e-18,4.433e-9,2.797e-9,1.319e-18
295.54,4.295e-18,4.431e-9,2.789e-9,4.295e-18
295.56,4.281e-17,4.429e-9,2.773e-9,4.281e-17
295.58,3.930e-16,4.426e-9,2.756e-9,3.930e-16
295.59,1.155e-15,4.424e-9,2.748e-9,1.155e-15
295.61,9.374e-15,4.422e-9,2.732e-9,9.374e-15
295.63,7.009e-14,4.419e-9,2.715e-9,7.009e-14
295.64,1.858e-13,4.418e-9,2.707e-9,1.858e-13
295.66,1.229e-12,4.415e-9,2.691e-9,1.229e-12
