Wavelength (nm),Sum(calc),Al I (8.2e-2),Al II (9.2e-1),Al III (1.3e-6)
202.35,2.552e+1,,2.552e+1,
202.37,6.814e+0,,6.814e+0,
202.38,3.296e+0,,3.296e+0,
202.40,6.755e-1,,6.755e-1,
202.42,1.161e-1,,1.161e-1,
202.43,4.507e-2,,4.507e-2,
202.45,5.948e-3,,5.948e-3,
202.47,6.583e-4,,6.583e-4,
202.48,2.050e-4,,2.050e-4,
202.50,1.742e-5,,1.742e-5,
202.52,1.242e-6,,1.242e-6,
202.53,3.103e-7,,3.103e-7,
202.55,1.698e-8,,1.698e-8,
202.57,7.792e-10,,7.792e-10,
202.58,1.562e-10,,1.562e-10,
202.60,5.505e-12,,5.505e-12,
202.62,1.627e-13,,1.627e-13,
202.63,2.617e-14,,2.617e-14,
206.92,7.853e-27,,2.868e-13,7.853e-27
206.93,5.403e-26,,2.875e-13,5.403e-26
206.95,1.835e-24,,2.887e-13,1.835e-24
206.97,2.899e-13,,2.899e-13,5.274e-23
206.98,1.716e-12,,1.716e-12,2.656e-22
207.00,5.307e-11,,5.307e-11,5.946e-21
207.02,1.388e-9,,1.388e-9,1.127e-19
207.03,6.666e-9,,6.666e-9,4.607e-19
207.05,1.356e-7,,1.356e-7,6.799e-18
207.07,2.334e-6,,2.334e-6,8.496e-17
207.08,9.094e-6,,9.094e-6,2.821e-16
207.10,1.218e-4,,1.218e-4,2.747e-15
207.12,1.379e-3,,1.379e-3,2.264e-14
207.13,4.358e-3,,4.358e-3,6.106e-14
207.15,3.840e-2,,3.840e-2,3.922e-13
207.17,2.862e-1,,2.862e-1,2.133e-12
207.18,7.338e-1,,7.338e-1,4.674e-12
207.20,4.254e+0,,4.254e+0,1.981e-11
207.22,2.087e+1,,2.087e+1,7.114e-11
207.23,4.340e+1,,4.340e+1,1.267e-10
207.25,1.656e+2,,1.656e+2,3.545e-10
207.27,5.344e+2,,5.344e+2,8.405e-10
207.28,9.016e+2,,9.016e+2,1.216e-9
207.30,2.264e+3,,2.264e+3,2.248e-9
207.32,4.808e+3,,4.808e+3,3.521e-9
207.33,6.581e+3,,6.581e+3,4.140e-9
207.35,1.087e+4,,1.087e+4,5.056e-9
207.37,1.520e+4,,1.520e+4,5.231e-9
207.38,1.687e+4,,1.687e+4,5.000e-9
207.40,1.834e+4,,1.834e+4,4.035e-9
207.42,1.687e+4,,1.687e+4,2.759e-9
207.43,1.520e+4,,1.520e+4,2.144e-9
207.45,1.087e+4,,1.087e+4,1.143e-9
207.47,6.581e+3,,6.581e+3,5.165e-10
207.48,4.808e+3,,4.808e+3,3.263e-10
207.50,2.264e+3,,2.264e+3,1.150e-10
207.52,9.016e+2,,9.016e+2,3.433e-11
207.53,5.344e+2,,5.344e+2,1.763e-11
207.55,1.656e+2,,1.656e+2,4.105e-12
207.57,4.340e+1,,4.340e+1,8.099e-13
207.58,2.087e+1,,2.087e+1,3.381e-13
207.60,4.254e+0,,4.254e+0,5.201e-14
207.62,7.338e-1,,7.338e-1,6.780e-15
207.63,2.862e-1,,2.862e-1,2.300e-15
207.65,3.840e-2,,3.840e-2,2.338e-16
207.67,4.358e-3,,4.358e-3,2.012e-17
207.68,1.379e-3,,1.379e-3,5.548e-18
207.70,1.218e-4,,1.218e-4,3.723e-19
207.72,9.094e-6,,9.094e-6,2.116e-20
207.73,2.334e-6,,2.334e-6,4.741e-21
207.75,1.356e-7,,1.356e-7,2.100e-22
207.77,6.666e-9,,6.666e-9,7.880e-24
207.78,1.388e-9,,1.388e-9,1.434e-24
207.80,5.307e-11,,5.307e-11,4.192e-26
207.82,1.716e-12,,1.716e-12,4.170e-26
207.83,2.899e-13,,2.899e-13,4.159e-26
208.47,3.450e-26,,1.313e-13,3.450e-26
208.48,2.162e-25,,1.288e-13,2.162e-25
208.50,7.502e-24,,1.239e-13,7.502e-24
208.52,2.207e-22,,1.189e-13,2.207e-22
208.53,1.125e-21,,1.164e-13,1.125e-21
208.55,2.585e-20,,1.115e-13,2.585e-20
208.57,5.036e-19,,1.065e-13,5.036e-19
208.58,2.089e-18,,1.041e-13,2.089e-18
208.60,3.178e-17,,9.910e-14,3.178e-17
208.62,4.098e-16,,9.415e-14,4.098e-16
208.63,1.383e-15,,9.167e-14,1.383e-15
208.65,1.393e-14,,8.672e-14,1.393e-14
208.67,1.189e-13,,8.176e-14,1.189e-13
208.68,3.267e-13,,7.928e-14,3.267e-13
208.70,2.178e-12,,7.433e-14,2.178e-12
208.72,1.231e-11,,6.937e-14,1.231e-11
208.73,2.751e-11,,6.689e-14,2.751e-11
208.75,1.214e-10,,6.194e-14,1.214e-10
208.77,4.544e-10,,5.698e-14,4.544e-10
208.78,8.263e-10,,5.451e-14,8.263e-10
208.80,2.415e-9,,4.955e-14,2.415e-9
208.82,5.982e-9,,4.460e-14,5.982e-9
208.83,8.852e-9,,4.212e-14,8.852e-9
208.85,1.712e-8,,3.716e-14,1.712e-8
208.87,2.809e-8,,3.221e-14,2.809e-8
208.88,3.382e-8,,2.973e-14,3.382e-8
208.90,4.331e-8,,2.477e-14,4.331e-8
208.92,4.703e-8,,1.982e-14,4.703e-8
208.93,4.607e-8,,1.734e-14,4.607e-8
208.95,3.907e-8,,1.239e-14,3.907e-8
208.97,2.809e-8,,7.431e-15,2.809e-8
208.98,2.239e-8,,4.953e-15,2.239e-8
209.00,1.257e-8,,1.834e-13,1.257e-8
209.02,5.988e-9,,5.761e-12,5.983e-9
209.03,3.911e-9,,3.037e-11,3.880e-9
209.05,2.192e-9,,7.460e-10,1.446e-9
209.07,1.603e-8,,1.555e-8,4.796e-10
209.08,6.705e-8,,6.676e-8,2.960e-10
209.10,1.088e-6,,1.088e-6,3.057e-10
209.12,1.505e-5,,1.505e-5,9.313e-10
209.13,5.263e-5,,5.263e-5,1.673e-9
209.15,5.692e-4,,5.692e-4,4.857e-9
209.17,5.225e-3,,5.225e-3,1.199e-8
209.18,1.489e-2,,1.489e-2,1.772e-8
209.20,1.069e-1,,1.069e-1,3.421e-8
209.22,6.523e-1,,6.523e-1,5.603e-8
209.23,1.516e+0,,1.516e+0,6.741e-8
209.25,7.242e+0,,7.242e+0,8.626e-8
209.27,2.943e+1,,2.943e+1,9.366e-8
209.28,5.585e+1,,5.585e+1,9.175e-8
209.30,1.784e+2,,1.784e+2,7.784e-8
209.32,4.868e+2,,4.868e+2,5.603e-8
209.33,7.585e+2,,7.585e+2,4.469e-8
209.35,1.643e+3,,1.643e+3,2.514e-8
209.37,3.069e+3,,3.069e+3,1.199e-8
209.38,3.978e+3,,3.978e+3,7.790e-9
209.40,6.042e+3,,6.042e+3,2.905e-9
209.42,8.095e+3,,8.095e+3,9.190e-10
209.43,8.971e+3,,8.971e+3,4.860e-10
209.45,1.016e+4,,1.016e+4,1.201e-10
209.47,1.040e+4,,1.040e+4,2.520e-11
209.48,1.014e+4,,1.014e+4,1.085e-11
209.50,8.940e+3,,8.940e+3,1.778e-12
209.52,7.089e+3,,7.089e+3,2.473e-13
209.53,6.050e+3,,6.050e+3,8.669e-14
209.55,4.023e+3,,4.023e+3,9.420e-15
209.57,2.351e+3,,2.351e+3,8.683e-16
209.58,1.708e+3,,1.708e+3,2.479e-16
209.60,8.112e+2,,8.112e+2,1.786e-17
209.62,3.331e+2,,3.331e+2,1.091e-18
209.63,2.019e+2,,2.019e+2,2.537e-19
209.65,6.617e+1,,6.617e+1,1.211e-20
209.67,1.860e+1,,1.860e+1,4.908e-22
209.68,9.300e+0,,9.300e+0,9.289e-23
209.70,2.068e+0,,2.068e+0,2.941e-24
209.72,3.924e-1,,3.924e-1,2.936e-24
209.73,1.610e-1,,1.610e-1,2.933e-24
209.75,2.405e-2,,2.405e-2,2.928e-24
209.77,3.058e-3,,3.058e-3,2.923e-24
209.78,1.027e-3,,1.027e-3,2.920e-24
209.80,1.025e-4,,1.025e-4,2.915e-24
209.82,8.693e-6,,8.693e-6,2.909e-24
209.83,2.383e-6,,2.383e-6,2.907e-24
209.85,1.584e-7,,1.584e-7,2.901e-24
209.87,8.945e-9,,8.945e-9,2.896e-24
209.88,2.000e-9,,2.000e-9,2.893e-24
209.90,8.839e-11,,8.839e-11,2.888e-24
209.92,3.296e-12,,3.296e-12,2.883e-24
209.93,6.010e-13,,6.010e-13,2.880e-24
211.38,1.108e-10,1.108e-10,5.129e-13,2.496e-24
211.40,3.782e-9,3.782e-9,5.116e-13,2.490e-24
211.42,1.099e-7,1.099e-7,5.104e-13,2.485e-24
211.43,5.580e-7,5.580e-7,5.098e-13,2.482e-24
211.45,1.275e-5,1.275e-5,5.086e-13,2.477e-24
211.47,2.481e-4,2.481e-4,5.074e-13,2.472e-24
211.48,1.031e-3,1.031e-3,5.068e-13,2.469e-24
211.50,1.577e-2,1.577e-2,5.056e-13,2.464e-24
211.52,2.054e-1,2.054e-1,5.044e-13,2.458e-24
211.53,6.982e-1,6.982e-1,5.037e-13,2.456e-24
211.55,7.152e+0,7.152e+0,5.025e-13,2.451e-24
211.57,6.240e+1,6.240e+1,5.013e-13,2.445e-24
211.58,1.735e+2,1.735e+2,5.007e-13,2.443e-24
211.60,1.190e+3,1.190e+3,4.995e-13,2.437e-24
211.62,6.953e+3,6.953e+3,4.983e-13,2.432e-24
211.63,1.582e+4,1.582e+4,4.977e-13,2.429e-24
211.65,7.266e+4,7.266e+4,4.964e-13,2.424e-24
211.67,2.842e+5,2.842e+5,4.952e-13,2.419e-24
211.68,5.292e+5,5.292e+5,4.946e-13,2.416e-24
211.70,1.627e+6,1.627e+6,4.934e-13,2.411e-24
211.72,4.261e+6,4.261e+6,4.922e-13,2.405e-24
211.73,6.493e+6,6.493e+6,4.916e-13,2.403e-24
211.75,1.337e+7,1.337e+7,4.904e-13,2.397e-24
211.77,2.344e+7,2.344e+7,4.891e-13,2.392e-24
211.78,2.922e+7,2.922e+7,4.885e-13,2.390e-24
211.80,4.028e+7,4.028e+7,4.873e-13,2.384e-24
211.82,4.729e+7,4.729e+7,4.861e-13,2.379e-24
211.83,4.825e+7,4.825e+7,4.855e-13,2.376e-24
211.85,4.453e+7,4.453e+7,4.843e-13,2.371e-24
211.87,3.500e+7,3.500e+7,4.831e-13,2.366e-24
211.88,2.922e+7,2.922e+7,4.825e-13,2.363e-24
211.90,1.806e+7,1.806e+7,4.812e-13,2.358e-24
211.92,9.505e+6,9.505e+6,4.800e-13,2.352e-24
211.93,6.493e+6,6.493e+6,4.794e-13,2.350e-24
211.95,2.686e+6,2.686e+6,4.782e-13,2.344e-24
211.97,9.467e+5,9.467e+5,4.770e-13,2.339e-24
211.98,5.292e+5,5.292e+5,4.764e-13,2.336e-24
212.00,1.466e+5,1.466e+5,4.752e-13,2.331e-24
212.02,3.459e+4,3.459e+4,4.739e-13,2.326e-24
212.03,1.582e+4,1.582e+4,4.733e-13,2.323e-24
212.05,2.940e+3,2.940e+3,4.721e-13,2.318e-24
212.07,5.090e+2,5.090e+2,4.709e-13,2.313e-24
212.08,3.041e+2,3.041e+2,4.703e-13,2.310e-24
212.10,9.823e+2,9.823e+2,4.691e-13,2.305e-24
212.12,6.030e+3,6.030e+3,4.679e-13,2.299e-24
212.13,1.422e+4,1.422e+4,4.673e-13,2.297e-24
212.15,7.023e+4,7.023e+4,4.660e-13,2.291e-24
212.17,2.956e+5,2.956e+5,4.648e-13,2.286e-24
212.18,5.712e+5,5.712e+5,4.642e-13,2.283e-24
212.20,1.892e+6,1.892e+6,4.630e-13,2.278e-24
212.22,5.342e+6,5.342e+6,4.618e-13,2.273e-24
212.23,8.455e+6,8.455e+6,4.612e-13,2.270e-24
212.25,1.879e+7,1.879e+7,4.600e-13,2.265e-24
212.27,3.559e+7,3.559e+7,4.587e-13,2.260e-24
212.28,4.613e+7,4.613e+7,4.581e-13,2.257e-24
212.30,6.877e+7,6.877e+7,4.569e-13,2.252e-24
212.32,8.738e+7,8.738e+7,4.557e-13,2.246e-24
212.33,9.277e+7,9.277e+7,4.551e-13,2.244e-24
212.35,9.277e+7,9.277e+7,4.539e-13,2.238e-24
212.37,7.908e+7,7.908e+7,4.527e-13,2.233e-24
212.38,6.877e+7,6.877e+7,4.521e-13,2.230e-24
212.40,4.613e+7,4.613e+7,4.508e-13,2.225e-24
212.42,2.638e+7,2.638e+7,4.496e-13,2.220e-24
212.43,1.879e+7,1.879e+7,4.490e-13,2.217e-24
212.45,8.455e+6,8.455e+6,4.478e-13,2.212e-24
212.47,3.243e+6,3.243e+6,4.466e-13,2.207e-24
212.48,1.892e+6,1.892e+6,4.460e-13,2.204e-24
212.50,5.712e+5,5.712e+5,4.448e-13,2.199e-24
212.52,1.470e+5,1.470e+5,4.435e-13,2.193e-24
212.53,7.023e+4,7.023e+4,4.429e-13,2.191e-24
212.55,1.422e+4,1.422e+4,4.417e-13,2.185e-24
212.57,2.455e+3,2.455e+3,4.405e-13,2.180e-24
212.58,9.608e+2,9.608e+2,4.399e-13,2.177e-24
212.60,1.305e+2,1.305e+2,4.387e-13,2.172e-24
212.62,1.512e+1,1.512e+1,4.375e-13,2.167e-24
212.63,4.853e+0,4.853e+0,4.369e-13,2.164e-24
212.65,5.518e-1,5.518e-1,4.356e-13,2.159e-24
212.67,1.326e+0,1.326e+0,4.344e-13,2.154e-24
212.68,4.173e+0,4.173e+0,4.338e-13,2.151e-24
212.70,3.843e+1,3.843e+1,4.326e-13,2.146e-24
212.72,3.027e+2,3.027e+2,4.314e-13,2.140e-24
212.73,8.003e+2,8.003e+2,4.308e-13,2.138e-24
212.75,4.967e+3,4.967e+3,4.296e-13,2.132e-24
212.77,2.630e+4,2.630e+4,4.283e-13,2.127e-24
212.78,5.703e+4,5.703e+4,4.277e-13,2.124e-24
212.80,2.380e+5,2.380e+5,4.265e-13,2.119e-24
212.82,8.475e+5,8.475e+5,4.253e-13,2.114e-24
212.83,1.507e+6,1.507e+6,4.247e-13,2.111e-24
212.85,4.229e+6,4.229e+6,4.235e-13,2.106e-24
212.87,1.013e+7,1.013e+7,4.223e-13,2.100e-24
212.88,1.476e+7,1.476e+7,4.217e-13,2.098e-24
212.90,2.786e+7,2.786e+7,4.204e-13,2.093e-24
212.92,4.485e+7,4.485e+7,4.192e-13,2.087e-24
212.93,5.362e+7,5.362e+7,4.186e-13,2.085e-24
212.95,6.803e+7,6.803e+7,4.174e-13,2.079e-24
212.97,7.365e+7,7.365e+7,4.162e-13,2.074e-24
212.98,7.221e+7,7.221e+7,4.156e-13,2.071e-24
213.00,6.161e+7,6.161e+7,4.144e-13,2.066e-24
213.02,4.485e+7,4.485e+7,4.131e-13,2.061e-24
213.03,3.605e+7,3.605e+7,4.125e-13,2.058e-24
213.05,2.068e+7,2.068e+7,4.113e-13,2.053e-24
213.07,1.013e+7,1.013e+7,4.101e-13,2.047e-24
213.08,6.675e+6,6.675e+6,4.095e-13,2.045e-24
213.10,2.575e+6,2.575e+6,4.083e-13,2.039e-24
213.12,8.475e+5,8.475e+5,4.071e-13,2.034e-24
213.13,4.581e+5,4.581e+5,4.065e-13,2.032e-24
213.15,1.188e+5,1.188e+5,4.052e-13,2.026e-24
213.17,2.631e+4,2.631e+4,4.040e-13,2.021e-24
213.18,1.167e+4,1.167e+4,4.034e-13,2.018e-24
213.20,2.110e+3,2.110e+3,4.022e-13,2.013e-24
213.22,8.963e+2,8.963e+2,4.010e-13,2.008e-24
213.23,1.675e+3,1.675e+3,4.004e-13,2.005e-24
213.25,9.674e+3,9.674e+3,3.992e-13,2.000e-24
213.27,5.094e+4,5.094e+4,3.979e-13,1.994e-24
213.28,1.102e+5,1.102e+5,3.973e-13,1.992e-24
213.30,4.588e+5,4.588e+5,3.961e-13,1.986e-24
213.32,1.631e+6,1.631e+6,3.949e-13,1.981e-24
213.33,2.898e+6,2.898e+6,3.943e-13,1.978e-24
213.35,8.133e+6,8.133e+6,3.931e-13,1.973e-24
213.37,1.949e+7,1.949e+7,3.919e-13,1.968e-24
213.38,2.845e+7,2.845e+7,3.913e-13,1.965e-24
213.40,5.383e+7,5.383e+7,3.900e-13,1.960e-24
213.42,8.701e+7,8.701e+7,3.888e-13,1.955e-24
213.43,1.043e+8,1.043e+8,3.882e-13,1.952e-24
213.45,1.331e+8,1.331e+8,3.870e-13,1.947e-24
213.47,1.451e+8,1.451e+8,3.858e-13,1.941e-24
213.48,1.428e+8,1.428e+8,3.852e-13,1.939e-24
213.50,1.230e+8,1.230e+8,3.840e-13,1.933e-24
213.52,9.046e+7,9.046e+7,3.827e-13,1.928e-24
213.53,7.313e+7,7.313e+7,3.821e-13,1.925e-24
213.55,4.249e+7,4.249e+7,3.809e-13,1.920e-24
213.57,2.109e+7,2.109e+7,3.797e-13,1.915e-24
213.58,1.401e+7,1.401e+7,3.791e-13,1.912e-24
213.60,5.492e+6,5.492e+6,3.779e-13,1.907e-24
213.62,1.840e+6,1.840e+6,3.767e-13,1.902e-24
213.63,1.004e+6,1.004e+6,3.761e-13,1.899e-24
213.65,2.658e+5,2.658e+5,3.748e-13,1.894e-24
213.67,6.014e+4,6.014e+4,3.736e-13,1.888e-24
213.68,2.697e+4,2.697e+4,3.730e-13,1.886e-24
213.70,4.821e+3,4.821e+3,3.718e-13,1.880e-24
213.72,7.366e+2,7.366e+2,3.706e-13,1.875e-24
213.73,2.715e+2,2.715e+2,3.700e-13,1.872e-24
213.75,3.278e+1,3.278e+1,3.688e-13,1.867e-24
213.77,3.384e+0,3.384e+0,3.675e-13,1.862e-24
213.78,1.025e+0,1.025e+0,3.669e-13,1.859e-24
213.80,8.364e-2,8.364e-2,3.657e-13,1.854e-24
213.82,5.835e-3,5.835e-3,3.645e-13,1.849e-24
213.83,1.453e-3,1.453e-3,3.639e-13,1.846e-24
213.85,8.014e-5,8.014e-5,3.627e-13,1.841e-24
213.87,3.779e-6,3.779e-6,3.615e-13,1.835e-24
213.88,7.737e-7,7.737e-7,3.608e-13,1.833e-24
213.90,2.885e-8,2.885e-8,3.596e-13,1.827e-24
213.92,9.197e-10,9.197e-10,3.584e-13,1.822e-24
214.10,1.130e-10,1.130e-10,3.475e-13,1.774e-24
214.12,3.814e-9,3.814e-9,3.463e-13,1.769e-24
214.13,2.090e-8,2.090e-8,3.456e-13,1.766e-24
214.15,5.578e-7,5.578e-7,3.444e-13,1.761e-24
214.17,1.274e-5,1.274e-5,3.432e-13,1.756e-24
214.18,5.739e-5,5.739e-5,3.426e-13,1.753e-24
214.20,1.036e-3,1.036e-3,3.414e-13,1.748e-24
214.22,1.600e-2,1.600e-2,3.402e-13,1.742e-24
214.23,5.930e-2,5.930e-2,3.396e-13,1.740e-24
214.25,7.242e-1,7.242e-1,3.384e-13,1.735e-24
214.27,7.564e+0,7.564e+0,3.371e-13,1.729e-24
214.28,2.305e+1,2.305e+1,3.365e-13,1.727e-24
214.30,1.904e+2,1.904e+2,3.353e-13,1.721e-24
214.32,1.345e+3,1.345e+3,3.341e-13,1.716e-24
214.33,3.372e+3,3.372e+3,3.335e-13,1.713e-24
214.35,1.884e+4,1.884e+4,3.323e-13,1.708e-24
214.37,9.002e+4,9.002e+4,3.311e-13,1.703e-24
214.38,1.856e+5,1.856e+5,3.304e-13,1.700e-24
214.40,7.012e+5,7.012e+5,3.292e-13,1.695e-24
214.42,2.266e+6,2.266e+6,3.280e-13,1.689e-24
214.43,3.842e+6,3.842e+6,3.274e-13,1.687e-24
214.45,9.820e+6,9.820e+6,3.262e-13,1.681e-24
214.47,2.147e+7,2.147e+7,3.250e-13,1.676e-24
214.48,2.993e+7,2.993e+7,3.244e-13,1.674e-24
214.50,5.174e+7,5.174e+7,3.231e-13,1.668e-24
214.52,7.650e+7,7.650e+7,3.219e-13,1.663e-24
214.53,8.772e+7,8.772e+7,3.213e-13,1.660e-24
214.55,1.026e+8,1.026e+8,3.201e-13,1.655e-24
214.57,1.026e+8,1.026e+8,3.189e-13,1.650e-24
214.58,9.673e+7,9.673e+7,3.183e-13,1.647e-24
214.60,7.650e+7,7.650e+7,3.171e-13,1.642e-24
214.62,5.174e+7,5.174e+7,3.159e-13,1.636e-24
214.63,4.013e+7,4.013e+7,3.152e-13,1.634e-24
214.65,2.147e+7,2.147e+7,3.140e-13,1.628e-24
214.67,9.820e+6,9.820e+6,3.128e-13,1.623e-24
214.68,6.264e+6,6.264e+6,3.122e-13,1.620e-24
214.70,2.266e+6,2.266e+6,3.110e-13,1.615e-24
214.72,7.012e+5,7.012e+5,3.098e-13,1.610e-24
214.73,3.679e+5,3.679e+5,3.092e-13,1.607e-24
214.75,9.002e+4,9.002e+4,3.079e-13,1.602e-24
214.77,1.884e+4,1.884e+4,3.067e-13,1.597e-24
214.78,8.144e+3,8.144e+3,3.061e-13,1.594e-24
214.80,1.489e+3,1.489e+3,3.049e-13,1.589e-24
214.82,1.274e+3,1.274e+3,3.037e-13,1.583e-24
214.83,2.879e+3,2.879e+3,3.031e-13,1.581e-24
214.85,1.685e+4,1.685e+4,3.019e-13,1.575e-24
214.87,8.632e+4,8.632e+4,3.007e-13,1.570e-24
214.88,1.844e+5,1.844e+5,3.000e-13,1.567e-24
214.90,7.483e+5,7.483e+5,2.988e-13,1.562e-24
214.92,2.600e+6,2.600e+6,2.976e-13,1.557e-24
214.93,4.570e+6,4.570e+6,2.970e-13,1.554e-24
214.95,1.257e+7,1.257e+7,2.958e-13,1.549e-24
214.97,2.959e+7,2.959e+7,2.946e-13,1.544e-24
214.98,4.283e+7,4.283e+7,2.940e-13,1.541e-24
215.00,7.982e+7,7.982e+7,2.927e-13,1.536e-24
215.02,1.273e+8,1.273e+8,2.915e-13,1.530e-24
215.03,1.517e+8,1.517e+8,2.909e-13,1.528e-24
215.05,1.916e+8,1.916e+8,2.897e-13,1.522e-24
215.07,2.071e+8,2.071e+8,2.885e-13,1.517e-24
215.08,2.031e+8,2.031e+8,2.879e-13,1.514e-24
215.10,1.738e+8,1.738e+8,2.867e-13,1.509e-24
215.12,1.273e+8,1.273e+8,2.855e-13,1.504e-24
215.13,1.028e+8,1.028e+8,2.848e-13,1.501e-24
215.15,5.962e+7,5.962e+7,2.836e-13,1.496e-24
215.17,2.959e+7,2.959e+7,2.824e-13,1.491e-24
215.18,1.967e+7,1.967e+7,2.818e-13,1.488e-24
215.20,7.729e+6,7.729e+6,2.806e-13,1.483e-24
215.22,2.600e+6,2.600e+6,2.794e-13,1.477e-24
215.23,1.422e+6,1.422e+6,2.788e-13,1.475e-24
215.25,3.787e+5,3.787e+5,2.775e-13,1.469e-24
215.27,8.632e+4,8.632e+4,2.763e-13,1.464e-24
215.28,3.887e+4,3.887e+4,2.757e-13,1.461e-24
215.30,7.015e+3,7.015e+3,2.745e-13,1.456e-24
215.32,1.083e+3,1.083e+3,2.733e-13,1.451e-24
215.33,4.017e+2,4.017e+2,2.727e-13,1.448e-24
215.35,4.912e+1,4.912e+1,2.715e-13,1.443e-24
215.37,5.141e+0,5.141e+0,2.702e-13,1.438e-24
215.38,1.569e+0,1.569e+0,2.696e-13,1.435e-24
215.40,1.300e-1,1.300e-1,2.684e-13,1.430e-24
215.42,9.220e-3,9.220e-3,2.672e-13,1.424e-24
215.43,2.316e-3,2.316e-3,2.666e-13,1.422e-24
215.45,1.301e-4,1.301e-4,2.654e-13,1.416e-24
215.47,6.250e-6,6.250e-6,2.642e-13,1.411e-24
215.48,1.292e-6,1.292e-6,2.636e-13,1.408e-24
215.50,4.918e-8,4.918e-8,2.623e-13,1.403e-24
215.52,1.602e-9,1.602e-9,2.611e-13,1.398e-24
216.42,4.198e-10,4.198e-10,2.064e-13,1.159e-24
216.43,2.394e-9,2.394e-9,2.058e-13,1.156e-24
216.45,6.945e-8,6.945e-8,2.046e-13,1.151e-24
216.47,1.729e-6,1.729e-6,2.034e-13,1.146e-24
216.48,8.142e-6,8.142e-6,2.028e-13,1.143e-24
216.50,1.611e-4,1.611e-4,2.015e-13,1.138e-24
216.52,2.734e-3,2.734e-3,2.003e-13,1.133e-24
216.53,1.064e-2,1.064e-2,1.997e-13,1.130e-24
216.55,1.435e-1,1.435e-1,1.985e-13,1.125e-24
216.57,1.662e+0,1.662e+0,1.973e-13,1.119e-24
216.58,5.339e+0,5.339e+0,1.967e-13,1.117e-24
216.60,4.913e+1,4.913e+1,1.955e-13,1.111e-24
216.62,3.879e+2,3.879e+2,1.942e-13,1.106e-24
216.63,1.029e+3,1.029e+3,1.936e-13,1.103e-24
216.65,6.461e+3,6.461e+3,1.924e-13,1.098e-24
216.67,3.479e+4,3.479e+4,1.912e-13,1.093e-24
216.68,7.624e+4,7.624e+4,1.906e-13,1.090e-24
216.70,3.264e+5,3.264e+5,1.894e-13,1.085e-24
216.72,1.199e+6,1.199e+6,1.882e-13,1.080e-24
216.73,2.170e+6,2.170e+6,1.876e-13,1.077e-24
216.75,6.334e+6,6.334e+6,1.863e-13,1.072e-24
216.77,1.587e+7,1.587e+7,1.851e-13,1.066e-24
