Wavelength (nm),Au I
313.04,1.415e-14
331.20,3.826e-17
331.21,1.448e-16
331.23,1.974e-15
331.25,2.521e-14
331.27,3.017e-13
331.28,1.018e-12
331.30,1.105e-11
331.32,1.123e-10
331.34,1.069e-9
331.36,9.530e-9
331.37,2.777e-8
331.39,2.245e-7
331.41,1.701e-6
331.43,1.207e-5
331.44,3.137e-5
331.46,2.018e-4
331.48,1.216e-3
331.50,6.866e-3
331.51,1.592e-2
331.53,8.148e-2
331.55,3.907e-1
331.57,1.755e+0
331.58,3.629e+0
331.60,1.478e+1
331.62,5.639e+1
331.64,2.015e+2
331.65,3.718e+2
331.67,1.205e+3
331.69,3.657e+3
331.71,1.040e+4
331.72,1.711e+4
331.74,4.411e+4
331.76,1.065e+5
331.78,2.410e+5
331.79,3.538e+5
331.81,7.257e+5
331.83,1.394e+6
331.85,2.510e+6
331.86,3.286e+6
331.88,5.363e+6
331.90,8.200e+6
331.92,1.174e+7
331.94,1.576e+7
331.95,1.781e+7
331.97,2.167e+7
331.99,2.469e+7
332.01,2.636e+7
332.02,2.657e+7
332.04,2.572e+7
332.06,2.332e+7
332.08,1.980e+7
332.09,1.781e+7
332.11,1.372e+7
332.13,9.894e+6
332.15,6.686e+6
332.16,5.363e+6
332.18,3.286e+6
332.20,1.886e+6
332.22,1.014e+6
332.23,7.257e+5
332.25,3.538e+5
332.27,1.616e+5
332.29,6.911e+4
332.30,4.411e+4
332.32,1.711e+4
332.34,6.217e+3
332.36,2.116e+3
332.37,1.205e+3
332.39,3.718e+2
332.41,1.075e+2
332.43,2.911e+1
332.44,1.478e+1
332.46,3.629e+0
332.48,8.348e-1
332.50,1.799e-1
332.52,3.631e-2
332.53,1.592e-2
332.55,2.913e-3
332.57,4.995e-4
332.59,8.021e-5
332.60,3.137e-5
332.62,4.568e-6
332.64,6.231e-7
332.66,7.962e-8
332.67,2.777e-8
332.69,3.217e-9
332.71,3.492e-10
332.73,3.550e-11
332.74,1.105e-11
332.76,1.018e-12
332.78,8.793e-14
332.80,7.113e-15
332.81,1.974e-15
332.83,1.448e-16
378.69,1.113e-15
378.71,1.054e-14
378.72,3.185e-14
378.74,2.799e-13
378.76,2.341e-12
378.78,1.862e-11
378.79,5.153e-11
378.81,3.802e-10
378.83,2.669e-9
378.85,1.782e-8
378.86,4.520e-8
378.88,2.800e-7
378.90,1.650e-6
378.92,9.252e-6
378.94,4.934e-5
378.95,1.118e-4
378.97,5.533e-4
378.99,2.604e-3
379.01,1.166e-2
379.02,2.421e-2
379.04,1.006e-1
379.06,3.974e-1
379.08,1.494e+0
379.09,2.842e+0
379.11,9.913e+0
379.13,3.289e+1
379.15,1.038e+2
379.16,1.809e+2
379.18,5.298e+2
379.20,1.476e+3
379.22,3.909e+3
379.23,6.245e+3
379.25,1.535e+4
379.27,3.590e+4
379.29,7.985e+4
379.30,1.169e+5
379.32,2.412e+5
379.34,4.735e+5
379.36,8.843e+5
379.37,1.186e+6
379.39,2.055e+6
379.41,3.387e+6
379.43,5.310e+6
379.44,6.525e+6
379.46,9.492e+6
379.48,1.313e+7
379.50,1.729e+7
379.52,2.165e+7
379.53,2.377e+7
379.55,2.762e+7
379.57,3.052e+7
379.59,3.209e+7
379.60,3.229e+7
379.62,3.149e+7
379.64,2.922e+7
379.66,2.579e+7
379.67,2.377e+7
379.69,1.947e+7
379.71,1.516e+7
379.73,1.124e+7
379.74,9.492e+6
379.76,6.525e+6
379.78,4.267e+6
379.80,2.655e+6
379.81,2.055e+6
379.83,1.186e+6
379.85,6.512e+5
379.87,3.401e+5
379.88,2.412e+5
379.90,1.169e+5
379.92,5.387e+4
379.94,2.362e+4
379.95,1.535e+4
379.97,6.245e+3
379.99,2.417e+3
380.01,8.897e+2
380.02,5.298e+2
380.04,1.809e+2
380.06,5.879e+1
380.08,1.817e+1
380.10,5.342e+0
380.11,2.842e+0
380.13,7.753e-1
380.15,2.012e-1
380.17,4.966e-2
380.18,2.421e-2
380.20,5.545e-3
380.22,1.208e-3
380.24,2.503e-4
380.25,1.118e-4
380.27,2.150e-5
380.29,3.932e-6
380.31,6.841e-7
380.32,2.800e-7
380.34,4.520e-8
380.36,6.940e-9
380.38,1.014e-9
380.39,3.802e-10
380.41,5.153e-11
380.43,6.642e-12
380.45,8.145e-13
380.46,2.799e-13
380.48,3.185e-14
405.55,2.123e-14
405.56,6.007e-14
405.58,4.656e-13
405.60,3.455e-12
405.62,2.454e-11
405.63,6.436e-11
405.65,4.283e-10
405.67,2.728e-9
405.69,1.664e-8
405.70,4.043e-8
405.72,2.310e-7
405.74,1.264e-6
405.76,6.617e-6
405.77,1.490e-5
405.79,7.307e-5
405.81,3.431e-4
405.83,1.543e-3
405.85,6.640e-3
405.86,1.355e-2
405.88,5.464e-2
405.90,2.109e-1
405.92,7.795e-1
405.93,1.474e+0
405.95,5.103e+0
405.97,1.691e+1
405.99,5.366e+1
406.00,9.402e+1
406.02,2.794e+2
406.04,7.951e+2
406.06,2.166e+3
406.07,3.517e+3
406.09,8.974e+3
406.11,2.192e+4
406.13,5.127e+4
406.14,7.714e+4
406.16,1.690e+5
406.18,3.544e+5
406.20,7.117e+5
406.21,9.921e+5
406.23,1.866e+6
406.25,3.360e+6
406.27,5.793e+6
406.28,7.483e+6
406.30,1.208e+7
406.32,1.868e+7
406.34,2.765e+7
406.35,3.310e+7
406.37,4.589e+7
406.39,6.092e+7
406.41,7.741e+7
406.43,9.418e+7
406.44,1.022e+8
406.46,1.165e+8
406.48,1.271e+8
406.50,1.327e+8
406.51,1.335e+8
406.53,1.306e+8
406.55,1.223e+8
406.57,1.097e+8
406.58,1.022e+8
406.60,8.585e+7
406.62,6.904e+7
406.64,5.316e+7
406.65,4.589e+7
406.67,3.310e+7
406.69,2.285e+7
406.71,1.511e+7
406.72,1.208e+7
406.74,7.483e+6
406.76,4.436e+6
406.78,2.518e+6
406.79,1.866e+6
406.81,9.921e+5
406.83,5.050e+5
406.85,2.461e+5
406.86,1.690e+5
406.88,7.714e+4
406.90,3.371e+4
406.92,1.410e+4
406.93,8.974e+3
406.95,3.517e+3
406.97,1.319e+3
406.99,4.739e+2
407.01,1.630e+2
407.02,9.402e+1
407.04,3.029e+1
407.06,9.340e+0
407.08,2.758e+0
407.09,1.474e+0
407.11,4.077e-1
407.13,1.079e-1
407.15,2.736e-2
407.16,1.355e-2
407.18,3.218e-3
407.20,7.315e-4
407.22,1.592e-4
407.23,7.307e-5
407.25,1.490e-5
407.27,2.907e-6
407.29,5.432e-7
407.30,2.310e-7
407.32,4.043e-8
407.34,6.775e-9
407.36,1.087e-9
407.37,4.283e-10
407.39,6.436e-11
407.41,9.259e-12
407.43,1.275e-12
407.44,4.656e-13
478.17,3.824e-13
478.19,2.111e-12
478.21,1.129e-11
478.23,5.853e-11
478.24,1.317e-10
478.26,6.515e-10
478.28,3.123e-9
478.30,1.451e-8
478.31,3.090e-8
478.33,1.370e-7
478.35,5.883e-7
478.37,2.449e-6
478.38,4.938e-6
478.40,1.961e-5
478.42,7.549e-5
478.44,2.816e-4
478.45,5.375e-4
478.47,1.913e-3
478.49,6.598e-3
478.51,2.206e-2
478.52,3.985e-2
478.54,1.271e-1
478.56,3.928e-1
478.58,1.177e+0
478.59,2.013e+0
478.61,5.752e+0
478.63,1.593e+1
478.65,4.276e+1
478.67,1.112e+2
478.68,1.773e+2
478.70,4.401e+2
478.72,1.058e+3
478.74,2.467e+3
478.75,3.723e+3
478.77,8.280e+3
478.79,1.785e+4
478.81,3.728e+4
478.82,5.325e+4
478.84,1.061e+5
478.86,2.049e+5
478.88,3.836e+5
478.89,5.187e+5
478.91,9.263e+5
478.93,1.603e+6
478.95,2.689e+6
478.96,3.442e+6
478.98,5.508e+6
479.00,8.542e+6
479.02,1.284e+7
479.03,1.556e+7
479.05,2.231e+7
479.07,3.100e+7
479.09,4.176e+7
479.10,4.789e+7
479.12,6.154e+7
479.14,7.664e+7
479.16,9.250e+7
479.17,1.004e+8
479.19,1.157e+8
479.21,1.291e+8
479.23,1.396e+8
479.25,1.463e+8
479.26,1.480e+8
479.28,1.480e+8
479.30,1.435e+8
479.32,1.347e+8
479.33,1.291e+8
479.35,1.157e+8
479.37,1.004e+8
479.39,8.453e+7
479.40,7.664e+7
479.42,6.154e+7
479.44,4.789e+7
479.46,3.612e+7
479.47,3.100e+7
479.49,2.231e+7
479.51,1.556e+7
479.53,1.051e+7
479.54,8.542e+6
479.56,5.508e+6
479.58,3.442e+6
479.60,2.084e+6
479.61,1.603e+6
479.63,9.263e+5
479.65,5.187e+5
479.67,2.815e+5
479.68,2.049e+5
479.70,1.061e+5
479.72,5.325e+4
479.74,2.589e+4
479.75,1.785e+4
479.77,8.280e+3
479.79,3.723e+3
479.81,1.622e+3
479.83,6.852e+2
479.84,4.401e+2
479.86,1.773e+2
479.88,6.924e+1
479.90,2.620e+1
479.91,1.593e+1
479.93,5.752e+0
479.95,2.013e+0
479.97,6.826e-1
479.98,3.928e-1
480.00,1.271e-1
480.02,3.985e-2
480.04,1.211e-2
480.05,6.598e-3
480.07,1.913e-3
480.09,5.375e-4
480.11,1.464e-4
480.12,7.549e-5
480.14,1.961e-5
480.16,4.938e-6
480.18,1.206e-6
480.19,5.894e-7
480.21,1.418e-7
480.23,5.219e-8
480.25,9.714e-8
480.26,1.872e-7
480.28,7.467e-7
480.30,2.931e-6
480.32,1.116e-5
480.33,2.153e-5
480.35,7.827e-5
480.37,2.758e-4
480.39,9.421e-4
480.41,3.119e-3
480.42,5.610e-3
480.44,1.773e-2
480.46,5.432e-2
480.48,1.613e-1
480.49,2.747e-1
480.51,7.787e-1
480.53,2.140e+0
480.55,5.698e+0
480.56,9.192e+0
480.58,2.337e+1
480.60,5.758e+1
480.62,1.375e+2
480.63,2.101e+2
480.65,4.790e+2
480.67,1.059e+3
480.69,2.268e+3
480.70,3.281e+3
480.72,6.709e+3
480.74,1.330e+4
480.76,2.555e+4
480.77,3.501e+4
480.79,6.420e+4
480.81,1.141e+5
480.83,1.967e+5
480.84,2.552e+5
480.86,4.197e+5
480.88,6.692e+5
480.90,1.034e+6
480.91,1.271e+6
480.93,1.875e+6
480.95,2.681e+6
480.97,3.716e+6
480.99,4.993e+6
481.00,5.721e+6
481.02,7.337e+6
481.04,9.121e+6
481.06,1.099e+7
481.07,1.193e+7
481.09,1.372e+7
481.11,1.530e+7
481.13,1.653e+7
481.14,1.699e+7
481.16,1.753e+7
481.18,1.753e+7
481.20,1.699e+7
481.21,1.653e+7
481.23,1.530e+7
481.25,1.372e+7
481.27,1.193e+7
481.28,1.099e+7
481.30,9.121e+6
481.32,7.337e+6
481.34,5.721e+6
481.35,4.993e+6
481.37,3.716e+6
481.39,2.681e+6
481.41,1.875e+6
481.42,1.550e+6
481.44,1.034e+6
481.46,6.692e+5
481.48,4.197e+5
481.49,3.285e+5
481.51,1.967e+5
481.53,1.141e+5
481.55,6.420e+4
481.57,3.501e+4
481.58,2.555e+4
481.60,1.330e+4
481.62,6.709e+3
481.64,3.281e+3
481.65,2.268e+3
481.67,1.059e+3
481.69,4.790e+2
481.71,2.101e+2
481.72,1.375e+2
481.74,5.758e+1
481.76,2.337e+1
481.78,9.192e+0
481.79,5.698e+0
481.81,2.140e+0
481.83,7.787e-1
481.85,2.747e-1
481.86,1.613e-1
481.88,5.432e-2
481.90,1.773e-2
481.92,5.610e-3
481.93,3.119e-3
481.95,9.421e-4
481.97,2.758e-4
481.99,7.827e-5
482.00,4.121e-5
482.02,1.116e-5
482.04,2.931e-6
482.06,7.461e-7
482.08,1.841e-7
482.09,9.038e-8
482.11,2.128e-8
482.13,4.859e-9
482.15,1.075e-9
482.16,4.999e-10
482.18,1.056e-10
482.20,2.162e-11
482.22,4.290e-12
482.23,1.889e-12
482.25,3.578e-13
582.42,4.346e-13
582.44,1.735e-12
582.46,6.777e-12
582.47,1.329e-11
582.49,5.031e-11
582.51,1.865e-10
582.53,6.767e-10
582.54,1.279e-9
582.56,4.496e-9
582.58,1.548e-8
582.60,5.216e-8
582.61,9.500e-8
582.63,3.102e-7
582.65,9.916e-7
582.67,3.104e-6
582.68,5.448e-6
582.70,1.652e-5
582.72,4.904e-5
582.74,1.426e-4
582.75,2.411e-4
582.77,6.791e-4
582.79,1.872e-3
582.81,5.055e-3
582.82,8.239e-3
582.84,2.155e-2
582.86,5.518e-2
582.88,1.383e-1
582.89,2.173e-1
582.91,5.279e-1
582.93,1.255e+0
582.95,2.923e+0
582.97,6.664e+0
582.98,9.982e+0
583.00,2.205e+1
583.02,4.768e+1
583.04,1.009e+2
583.05,1.457e+2
583.07,2.989e+2
583.09,6.003e+2
583.11,1.180e+3
583.12,1.642e+3
583.14,3.128e+3
583.16,5.834e+3
583.18,1.065e+4
583.19,1.428e+4
583.21,2.527e+4
583.23,4.377e+4
583.25,7.424e+4
583.26,9.591e+4
583.28,1.576e+5
583.30,2.535e+5
583.32,3.993e+5
583.33,4.972e+5
583.35,7.586e+5
583.37,1.133e+6
583.39,1.658e+6
583.40,1.989e+6
583.42,2.819e+6
583.44,3.912e+6
583.46,5.314e+6
583.47,6.145e+6
583.49,8.088e+6
583.51,1.042e+7
583.53,1.315e+7
583.55,1.624e+7
583.56,1.791e+7
583.58,2.143e+7
583.60,2.511e+7
583.62,2.881e+7
583.63,3.062e+7
583.65,3.403e+7
583.67,3.703e+7
583.69,3.945e+7
583.70,4.040e+7
583.72,4.170e+7
583.74,4.214e+7
583.76,4.170e+7
583.77,4.115e+7
583.79,3.945e+7
583.81,3.703e+7
583.83,3.403e+7
583.84,3.236e+7
583.86,2.881e+7
583.88,2.511e+7
583.90,2.143e+7
583.91,1.964e+7
583.93,1.624e+7
583.95,1.315e+7
583.97,1.042e+7
583.98,9.205e+6
584.00,7.068e+6
584.02,5.314e+6
584.04,3.912e+6
584.05,3.330e+6
584.07,2.375e+6
584.09,1.658e+6
584.11,1.133e+6
584.13,7.586e+5
584.14,6.158e+5
584.16,3.993e+5
584.18,2.535e+5
584.20,1.576e+5
584.21,1.233e+5
584.23,7.424e+4
584.25,4.377e+4
584.27,2.527e+4
584.28,1.905e+4
584.30,1.065e+4
584.32,5.834e+3
584.34,3.128e+3
584.35,2.272e+3
584.37,1.180e+3
584.39,6.003e+2
584.41,2.989e+2
584.42,2.093e+2
584.44,1.009e+2
584.46,4.768e+1
584.48,2.205e+1
584.49,1.487e+1
584.51,6.664e+0
584.53,2.923e+0
584.55,1.255e+0
584.56,8.162e-1
584.58,3.396e-1
584.60,1.383e-1
584.62,5.518e-2
584.63,3.457e-2
584.65,1.336e-2
584.67,5.055e-3
584.69,1.872e-3
584.71,6.791e-4
584.72,4.057e-4
584.74,1.426e-4
584.76,4.904e-5
584.78,1.652e-5
584.79,9.511e-6
584.81,3.104e-6
584.83,9.916e-7
584.85,3.102e-7
584.86,1.721e-7
584.88,5.216e-8
584.90,1.548e-8
584.92,4.496e-9
584.93,2.404e-9
584.95,6.767e-10
584.97,1.865e-10
584.99,5.031e-11
585.00,2.593e-11
585.02,6.777e-12
585.04,1.735e-12
