Wavelength (nm),Au I
235.23,3.342e+8
235.25,3.807e+8
235.26,3.869e+8
235.28,3.626e+8
235.30,2.983e+8
235.32,2.155e+8
235.33,1.744e+8
235.35,1.037e+8
235.37,5.409e+7
235.39,2.478e+7
235.40,1.598e+7
235.42,6.022e+6
235.44,1.993e+6
235.46,5.792e+5
235.47,2.974e+5
235.49,7.110e+4
235.51,1.493e+4
235.53,2.751e+3
235.54,1.125e+3
235.56,1.706e+2
235.58,2.271e+1
235.60,2.655e+0
235.62,2.725e-1
235.63,8.315e-2
235.65,7.022e-3
235.67,5.206e-4
235.69,3.389e-5
235.70,8.236e-6
235.72,4.411e-7
235.74,2.075e-8
235.76,8.567e-10
235.77,1.658e-10
235.79,5.632e-12
235.81,1.680e-13
235.83,4.400e-15
235.84,6.781e-16
235.86,1.461e-17
242.17,9.891e-16
242.19,4.103e-14
242.21,1.506e-12
242.22,8.718e-12
242.24,2.665e-10
242.26,7.209e-9
242.28,1.726e-7
242.29,8.067e-7
242.31,1.608e-5
242.33,2.837e-4
242.35,4.429e-3
242.36,1.672e-2
242.38,2.173e-1
242.40,2.500e+0
242.42,2.546e+1
242.43,7.760e+1
242.45,6.579e+2
242.47,4.936e+3
242.49,3.278e+4
242.51,1.926e+5
242.52,4.461e+5
242.54,2.183e+6
242.56,9.452e+6
242.58,3.622e+7
242.59,6.774e+7
242.61,2.162e+8
242.63,6.104e+8
242.65,1.526e+9
242.66,2.304e+9
242.68,4.795e+9
242.70,8.831e+9
242.72,1.439e+10
242.73,1.755e+10
242.75,2.382e+10
242.77,2.861e+10
242.79,3.041e+10
242.80,2.995e+10
242.82,2.651e+10
242.84,2.076e+10
242.86,1.439e+10
242.87,1.145e+10
242.89,6.607e+9
242.91,3.375e+9
242.93,1.526e+9
242.94,9.799e+8
242.96,3.688e+8
242.98,1.229e+8
243.00,3.622e+7
243.01,1.879e+7
243.03,4.612e+6
243.05,1.002e+6
243.07,1.926e+5
243.09,3.278e+4
243.10,1.292e+4
243.12,1.830e+3
243.14,2.294e+2
243.16,2.546e+1
243.17,8.101e+0
243.19,7.485e-1
243.21,6.120e-2
243.23,4.429e-3
243.24,1.138e-3
243.26,6.858e-5
243.28,3.657e-6
243.30,1.726e-7
243.31,3.581e-8
243.33,1.407e-9
243.35,4.894e-11
243.37,1.506e-12
243.38,2.524e-13
243.40,6.468e-15
243.42,1.467e-16
263.47,2.891e-18
263.49,9.170e-17
263.51,2.623e-15
263.53,6.769e-14
263.54,3.308e-13
263.56,7.312e-12
263.58,1.458e-10
263.60,2.621e-9
263.61,1.069e-8
263.63,1.647e-7
263.65,2.288e-6
263.67,2.867e-5
263.69,3.240e-4
263.70,1.048e-3
263.72,1.014e-2
263.74,8.858e-2
263.76,6.976e-1
263.77,1.884e+0
263.79,1.271e+1
263.81,7.732e+1
263.83,4.244e+2
263.84,9.565e+2
263.86,4.497e+3
263.88,1.907e+4
263.90,7.293e+4
263.91,1.372e+5
263.93,4.495e+5
263.95,1.328e+6
263.97,3.540e+6
263.98,5.560e+6
264.00,1.269e+7
264.02,2.614e+7
264.04,4.855e+7
264.05,6.366e+7
264.07,1.013e+8
264.09,1.453e+8
264.11,1.881e+8
264.12,2.059e+8
264.14,2.283e+8
264.16,2.283e+8
264.18,2.059e+8
264.19,1.881e+8
264.21,1.453e+8
264.23,1.013e+8
264.25,6.366e+7
264.27,3.609e+7
264.28,2.614e+7
264.30,1.269e+7
264.32,5.560e+6
264.34,2.197e+6
264.35,1.328e+6
264.37,4.495e+5
264.39,1.372e+5
264.41,3.777e+4
264.42,1.907e+4
264.44,4.497e+3
264.46,9.565e+2
264.48,1.835e+2
264.49,7.732e+1
264.51,1.271e+1
264.53,1.884e+0
264.55,2.518e-1
264.56,8.858e-2
264.58,1.014e-2
264.60,1.048e-3
264.62,9.763e-5
264.63,2.867e-5
264.65,2.288e-6
264.67,1.647e-7
264.69,1.069e-8
264.70,2.621e-9
264.72,1.458e-10
264.74,7.312e-12
264.76,3.308e-13
264.77,6.769e-14
264.79,2.623e-15
264.81,9.170e-17
266.92,5.878e-15
266.94,1.623e-13
266.95,8.212e-13
266.97,1.950e-11
266.99,4.187e-10
267.01,8.130e-9
267.02,3.450e-8
267.04,5.761e-7
267.06,8.701e-6
267.08,1.188e-4
267.09,4.229e-4
267.11,4.967e-3
267.13,5.276e-2
267.15,5.068e-1
267.17,4.403e+0
267.18,1.250e+1
267.20,9.336e+1
267.22,6.307e+2
267.24,3.854e+3
267.25,9.173e+3
267.27,4.820e+4
267.29,2.290e+5
267.31,9.842e+5
267.32,1.965e+6
267.34,7.261e+6
267.36,2.427e+7
267.38,7.334e+7
267.39,1.228e+8
267.41,3.192e+8
267.43,7.502e+8
267.45,1.595e+9
267.46,2.239e+9
267.48,4.093e+9
267.50,6.767e+9
267.52,1.012e+10
267.53,1.191e+10
267.55,1.532e+10
267.57,1.781e+10
267.59,1.873e+10
267.60,1.850e+10
267.62,1.673e+10
267.64,1.368e+10
267.66,1.012e+10
267.67,8.379e+9
267.69,5.330e+9
267.71,3.066e+9
267.73,1.595e+9
267.75,7.502e+8
267.76,4.955e+8
267.78,2.005e+8
267.80,7.334e+7
267.82,2.427e+7
267.83,1.344e+7
267.85,3.825e+6
267.87,9.842e+5
267.89,2.290e+5
267.90,1.064e+5
267.92,2.129e+4
267.94,3.854e+3
267.96,6.307e+2
267.97,2.457e+2
267.99,3.459e+1
268.01,4.403e+0
268.03,5.068e-1
268.04,1.656e-1
268.06,1.639e-2
268.08,1.468e-3
268.10,1.188e-4
268.11,3.256e-5
268.13,2.267e-6
268.15,1.428e-7
268.17,8.130e-9
268.18,1.868e-9
268.20,9.149e-11
268.22,4.052e-12
268.24,1.623e-13
268.25,3.128e-14
268.27,1.077e-15
274.13,5.512e-17
274.14,2.888e-16
274.16,7.383e-15
274.18,1.716e-13
274.20,3.625e-12
274.21,1.607e-11
274.23,2.943e-10
274.25,4.900e-9
274.27,7.414e-8
274.28,2.783e-7
274.30,3.650e-6
274.32,4.352e-5
274.34,4.718e-4
274.35,1.499e-3
274.37,1.408e-2
274.39,1.203e-1
274.41,9.337e-1
274.42,2.510e+0
274.44,1.690e+1
274.46,1.034e+2
274.48,5.749e+2
274.49,1.308e+3
274.51,6.306e+3
274.53,2.764e+4
274.55,1.101e+5
274.56,2.120e+5
274.58,7.322e+5
274.60,2.298e+6
274.62,6.559e+6
274.64,1.701e+7
274.65,2.644e+7
274.67,5.946e+7
274.69,1.215e+8
274.71,2.258e+8
274.72,2.970e+8
274.74,4.784e+8
274.76,7.005e+8
274.78,9.325e+8
274.79,1.038e+9
274.81,1.198e+9
274.83,1.256e+9
274.85,1.198e+9
274.86,1.128e+9
274.88,9.325e+8
274.90,7.005e+8
274.92,4.784e+8
274.93,3.815e+8
274.95,2.258e+8
274.97,1.215e+8
274.99,5.946e+7
275.00,4.013e+7
275.02,1.701e+7
275.04,6.559e+6
275.06,2.298e+6
275.07,1.313e+6
275.09,3.987e+5
275.11,1.101e+5
275.13,2.764e+4
275.15,6.306e+3
275.16,2.907e+3
275.18,5.749e+2
275.20,1.034e+2
275.22,1.690e+1
275.23,6.591e+0
275.25,9.337e-1
275.27,1.203e-1
275.29,1.408e-2
275.30,4.649e-3
275.32,4.718e-4
275.34,4.352e-5
275.36,3.650e-6
275.37,1.020e-6
275.39,7.414e-8
275.41,4.900e-9
275.43,2.943e-10
275.44,6.961e-11
275.46,3.625e-12
275.48,1.716e-13
275.50,7.383e-15
311.51,3.036e-15
311.53,5.021e-14
311.55,7.712e-13
311.56,2.940e-12
311.58,4.043e-11
311.60,5.163e-10
311.62,6.125e-9
311.63,2.052e-8
311.65,2.179e-7
311.67,2.149e-6
311.69,1.969e-5
311.70,5.796e-5
311.72,4.754e-4
311.74,3.621e-3
311.76,2.562e-2
311.77,6.628e-2
311.79,4.198e-1
311.81,2.469e+0
311.83,1.349e+1
311.85,6.847e+1
311.86,1.500e+2
311.88,6.816e+2
311.90,2.876e+3
311.92,1.127e+4
311.93,2.171e+4
311.95,7.615e+4
311.97,2.482e+5
311.99,7.511e+5
312.00,1.271e+6
312.02,3.444e+6
312.04,8.667e+6
312.06,2.026e+7
312.07,3.013e+7
312.09,6.304e+7
312.11,1.225e+8
312.13,2.212e+8
312.14,2.890e+8
312.16,4.671e+8
312.18,7.010e+8
312.20,9.773e+8
312.21,1.122e+9
312.23,1.401e+9
312.25,1.624e+9
312.27,1.748e+9
312.28,1.764e+9
312.30,1.700e+9
312.32,1.522e+9
312.34,1.265e+9
312.35,1.122e+9
312.37,8.354e+8
312.39,5.775e+8
312.41,3.708e+8
312.43,2.212e+8
312.44,1.661e+8
312.46,8.870e+7
312.48,4.398e+7
312.50,2.026e+7
312.51,1.337e+7
312.53,5.514e+6
312.55,2.112e+6
312.57,7.511e+5
312.58,4.357e+5
312.60,1.387e+5
312.62,4.103e+4
312.64,1.127e+4
312.65,5.747e+3
312.67,1.413e+3
312.69,3.227e+2
312.71,6.847e+1
312.72,3.068e+1
312.74,5.825e+0
312.76,1.028e+0
312.78,1.683e-1
312.79,6.628e-2
312.81,9.720e-3
312.83,1.324e-3
312.85,1.675e-4
312.86,5.796e-5
312.88,6.565e-6
312.90,6.906e-7
312.92,6.748e-8
312.93,2.052e-8
312.95,1.795e-9
312.97,1.458e-10
312.99,1.100e-11
313.01,7.712e-13
313.02,1.986e-13
313.04,1.246e-14
331.20,6.028e-17
331.21,2.281e-16
331.23,3.110e-15
331.25,3.973e-14
331.27,4.753e-13
331.28,1.604e-12
331.30,1.740e-11
331.32,1.769e-10
331.34,1.684e-9
331.36,1.502e-8
331.37,4.376e-8
331.39,3.538e-7
331.41,2.680e-6
331.43,1.901e-5
331.44,4.942e-5
331.46,3.180e-4
331.48,1.916e-3
331.50,1.082e-2
331.51,2.508e-2
331.53,1.284e-1
331.55,6.156e-1
331.57,2.765e+0
331.58,5.718e+0
331.60,2.329e+1
331.62,8.885e+1
331.64,3.175e+2
331.65,5.858e+2
331.67,1.898e+3
331.69,5.761e+3
331.71,1.638e+4
331.72,2.696e+4
331.74,6.950e+4
331.76,1.679e+5
331.78,3.798e+5
331.79,5.574e+5
331.81,1.143e+6
331.83,2.197e+6
331.85,3.955e+6
331.86,5.178e+6
331.88,8.451e+6
331.90,1.292e+7
331.92,1.850e+7
331.94,2.483e+7
331.95,2.806e+7
331.97,3.414e+7
331.99,3.890e+7
332.01,4.153e+7
332.02,4.187e+7
332.04,4.052e+7
332.06,3.674e+7
332.08,3.120e+7
332.09,2.806e+7
332.11,2.161e+7
332.13,1.559e+7
332.15,1.053e+7
332.16,8.451e+6
332.18,5.178e+6
332.20,2.972e+6
332.22,1.598e+6
332.23,1.143e+6
332.25,5.574e+5
332.27,2.545e+5
332.29,1.089e+5
332.30,6.950e+4
332.32,2.696e+4
332.34,9.795e+3
332.36,3.334e+3
332.37,1.898e+3
332.39,5.858e+2
332.41,1.693e+2
332.43,4.586e+1
332.44,2.329e+1
332.46,5.718e+0
332.48,1.315e+0
332.50,2.834e-1
332.52,5.721e-2
332.53,2.508e-2
332.55,4.590e-3
332.57,7.870e-4
332.59,1.264e-4
332.60,4.942e-5
332.62,7.197e-6
332.64,9.817e-7
332.66,1.254e-7
332.67,4.376e-8
332.69,5.070e-9
332.71,5.502e-10
332.73,5.594e-11
332.74,1.740e-11
332.76,1.604e-12
332.78,1.385e-13
332.80,1.121e-14
332.81,3.110e-15
332.83,2.281e-16
378.69,1.755e-15
378.71,1.663e-14
378.72,5.023e-14
378.74,4.415e-13
378.76,3.691e-12
378.78,2.936e-11
378.79,8.126e-11
378.81,5.996e-10
378.83,4.209e-9
378.85,2.811e-8
378.86,7.128e-8
378.88,4.416e-7
378.90,2.603e-6
378.92,1.459e-5
378.94,7.781e-5
378.95,1.764e-4
378.97,8.725e-4
378.99,4.107e-3
379.01,1.839e-2
379.02,3.818e-2
379.04,1.586e-1
379.06,6.268e-1
379.08,2.356e+0
379.09,4.483e+0
379.11,1.563e+1
379.13,5.186e+1
379.15,1.637e+2
379.16,2.854e+2
379.18,8.355e+2
379.20,2.327e+3
379.22,6.165e+3
379.23,9.849e+3
379.25,2.421e+4
379.27,5.661e+4
379.29,1.259e+5
379.30,1.843e+5
379.32,3.804e+5
379.34,7.468e+5
379.36,1.395e+6
379.37,1.870e+6
379.39,3.241e+6
379.41,5.341e+6
379.43,8.374e+6
379.44,1.029e+7
379.46,1.497e+7
379.48,2.071e+7
379.50,2.727e+7
379.52,3.414e+7
379.53,3.749e+7
379.55,4.356e+7
379.57,4.813e+7
379.59,5.060e+7
379.60,5.092e+7
379.62,4.966e+7
379.64,4.608e+7
379.66,4.066e+7
379.67,3.749e+7
379.69,3.070e+7
379.71,2.391e+7
379.73,1.772e+7
379.74,1.497e+7
379.76,1.029e+7
379.78,6.730e+6
379.80,4.187e+6
379.81,3.241e+6
379.83,1.870e+6
379.85,1.027e+6
379.87,5.363e+5
379.88,3.804e+5
379.90,1.843e+5
379.92,8.496e+4
379.94,3.725e+4
379.95,2.421e+4
379.97,9.849e+3
379.99,3.811e+3
380.01,1.403e+3
380.02,8.355e+2
380.04,2.854e+2
380.06,9.271e+1
380.08,2.865e+1
380.10,8.424e+0
380.11,4.483e+0
380.13,1.223e+0
380.15,3.173e-1
380.17,7.831e-2
380.18,3.818e-2
380.20,8.744e-3
380.22,1.905e-3
380.24,3.947e-4
380.25,1.764e-4
380.27,3.391e-5
380.29,6.201e-6
380.31,1.079e-6
380.32,4.416e-7
380.34,7.128e-8
380.36,1.095e-8
380.38,1.599e-9
380.39,5.996e-10
380.41,8.126e-11
380.43,1.048e-11
380.45,1.285e-12
380.46,4.415e-13
380.48,5.023e-14
405.55,2.960e-14
405.56,8.377e-14
405.58,6.493e-13
405.60,4.818e-12
405.62,3.423e-11
405.63,8.974e-11
405.65,5.972e-10
405.67,3.805e-9
405.69,2.321e-8
405.70,5.638e-8
405.72,3.221e-7
405.74,1.762e-6
405.76,9.226e-6
405.77,2.077e-5
405.79,1.019e-4
405.81,4.785e-4
405.83,2.151e-3
405.85,9.259e-3
405.86,1.890e-2
405.88,7.620e-2
405.90,2.941e-1
405.92,1.087e+0
405.93,2.056e+0
405.95,7.116e+0
405.97,2.358e+1
405.99,7.482e+1
406.00,1.311e+2
406.02,3.897e+2
406.04,1.109e+3
406.06,3.020e+3
406.07,4.904e+3
406.09,1.251e+4
406.11,3.057e+4
406.13,7.149e+4
406.14,1.076e+5
406.16,2.356e+5
406.18,4.942e+5
406.20,9.924e+5
406.21,1.383e+6
406.23,2.602e+6
406.25,4.686e+6
406.27,8.078e+6
406.28,1.043e+7
406.30,1.685e+7
406.32,2.605e+7
406.34,3.856e+7
406.35,4.615e+7
406.37,6.399e+7
406.39,8.494e+7
406.41,1.079e+8
406.43,1.313e+8
406.44,1.425e+8
406.46,1.624e+8
406.48,1.772e+8
406.50,1.851e+8
406.51,1.861e+8
406.53,1.821e+8
406.55,1.706e+8
406.57,1.530e+8
406.58,1.425e+8
406.60,1.197e+8
406.62,9.628e+7
406.64,7.413e+7
406.65,6.399e+7
406.67,4.615e+7
406.69,3.187e+7
406.71,2.107e+7
406.72,1.685e+7
406.74,1.043e+7
406.76,6.186e+6
406.78,3.511e+6
406.79,2.602e+6
406.81,1.383e+6
406.83,7.042e+5
406.85,3.431e+5
406.86,2.356e+5
406.88,1.076e+5
406.90,4.700e+4
406.92,1.966e+4
406.93,1.251e+4
406.95,4.904e+3
406.97,1.840e+3
406.99,6.609e+2
407.01,2.273e+2
407.02,1.311e+2
407.04,4.223e+1
407.06,1.302e+1
407.08,3.845e+0
407.09,2.056e+0
407.11,5.685e-1
407.13,1.505e-1
407.15,3.815e-2
407.16,1.890e-2
407.18,4.487e-3
407.20,1.020e-3
407.22,2.220e-4
407.23,1.019e-4
407.25,2.077e-5
407.27,4.054e-6
407.29,7.575e-7
407.30,3.221e-7
407.32,5.638e-8
407.34,9.448e-9
407.36,1.516e-9
407.37,5.972e-10
407.39,8.974e-11
407.41,1.291e-11
407.43,1.778e-12
407.44,6.493e-13
478.17,5.342e-13
478.19,2.949e-12
478.21,1.577e-11
478.23,8.177e-11
478.24,1.840e-10
478.26,9.101e-10
478.28,4.362e-9
478.30,2.027e-8
478.31,4.317e-8
478.33,1.913e-7
478.35,8.218e-7
478.37,3.421e-6
478.38,6.899e-6
478.40,2.740e-5
478.42,1.055e-4
478.44,3.934e-4
478.45,7.509e-4
478.47,2.672e-3
478.49,9.218e-3
478.51,3.081e-2
478.52,5.568e-2
478.54,1.776e-1
478.56,5.488e-1
478.58,1.644e+0
478.59,2.812e+0
478.61,8.035e+0
478.63,2.226e+1
478.65,5.974e+1
478.67,1.554e+2
478.68,2.477e+2
478.70,6.147e+2
478.72,1.479e+3
478.74,3.447e+3
478.75,5.201e+3
478.77,1.157e+4
478.79,2.493e+4
478.81,5.207e+4
478.82,7.438e+4
478.84,1.482e+5
478.86,2.863e+5
478.88,5.359e+5
478.89,7.246e+5
478.91,1.294e+6
478.93,2.240e+6
478.95,3.757e+6
478.96,4.808e+6
478.98,7.695e+6
479.00,1.193e+7
479.02,1.794e+7
479.03,2.173e+7
479.05,3.116e+7
479.07,4.331e+7
479.09,5.833e+7
479.10,6.691e+7
479.12,8.598e+7
479.14,1.071e+8
479.16,1.292e+8
479.17,1.403e+8
479.19,1.616e+8
479.21,1.803e+8
479.23,1.950e+8
479.25,2.044e+8
479.26,2.068e+8
479.28,2.068e+8
479.30,2.004e+8
479.32,1.882e+8
479.33,1.803e+8
479.35,1.616e+8
479.37,1.403e+8
479.39,1.181e+8
479.40,1.071e+8
479.42,8.598e+7
479.44,6.691e+7
479.46,5.046e+7
479.47,4.331e+7
479.49,3.116e+7
479.51,2.173e+7
479.53,1.469e+7
479.54,1.193e+7
479.56,7.695e+6
479.58,4.808e+6
479.60,2.912e+6
479.61,2.240e+6
479.63,1.294e+6
479.65,7.246e+5
479.67,3.932e+5
479.68,2.863e+5
479.70,1.482e+5
479.72,7.438e+4
479.74,3.617e+4
479.75,2.493e+4
479.77,1.157e+4
479.79,5.201e+3
479.81,2.266e+3
479.83,9.571e+2
479.84,6.147e+2
479.86,2.477e+2
479.88,9.672e+1
479.90,3.660e+1
479.91,2.226e+1
479.93,8.035e+0
479.95,2.812e+0
479.97,9.535e-1
479.98,5.488e-1
480.00,1.776e-1
480.02,5.568e-2
480.04,1.692e-2
480.05,9.218e-3
480.07,2.672e-3
480.09,7.509e-4
480.11,2.045e-4
480.12,1.055e-4
480.14,2.740e-5
480.16,6.899e-6
480.18,1.684e-6
480.19,8.233e-7
480.21,1.981e-7
480.23,7.285e-8
480.25,1.355e-7
480.26,2.611e-7
480.28,1.041e-6
480.30,4.088e-6
480.32,1.557e-5
480.33,3.003e-5
480.35,1.091e-4
480.37,3.846e-4
480.39,1.314e-3
480.41,4.350e-3
480.42,7.823e-3
480.44,2.472e-2
480.46,7.574e-2
480.48,2.249e-1
480.49,3.831e-1
480.51,1.086e+0
480.53,2.983e+0
480.55,7.946e+0
480.56,1.282e+1
480.58,3.258e+1
480.60,8.029e+1
480.62,1.918e+2
480.63,2.930e+2
480.65,6.680e+2
480.67,1.476e+3
480.69,3.163e+3
480.70,4.575e+3
480.72,9.355e+3
480.74,1.854e+4
480.76,3.563e+4
480.77,4.882e+4
480.79,8.952e+4
480.81,1.591e+5
480.83,2.743e+5
480.84,3.558e+5
480.86,5.853e+5
480.88,9.331e+5
480.90,1.442e+6
480.91,1.772e+6
480.93,2.614e+6
480.95,3.738e+6
480.97,5.182e+6
480.99,6.963e+6
481.00,7.977e+6
481.02,1.023e+7
481.04,1.272e+7
481.06,1.533e+7
481.07,1.663e+7
481.09,1.913e+7
481.11,2.133e+7
481.13,2.305e+7
481.14,2.369e+7
481.16,2.444e+7
481.18,2.444e+7
481.20,2.369e+7
481.21,2.305e+7
481.23,2.133e+7
481.25,1.913e+7
481.27,1.663e+7
481.28,1.533e+7
481.30,1.272e+7
481.32,1.023e+7
481.34,7.977e+6
481.35,6.963e+6
481.37,5.182e+6
481.39,3.738e+6
481.41,2.614e+6
481.42,2.161e+6
481.44,1.442e+6
481.46,9.331e+5
481.48,5.853e+5
481.49,4.581e+5
481.51,2.743e+5
481.53,1.591e+5
481.55,8.952e+4
481.57,4.882e+4
481.58,3.563e+4
481.60,1.854e+4
481.62,9.355e+3
481.64,4.575e+3
481.65,3.163e+3
481.67,1.476e+3
481.69,6.680e+2
481.71,2.930e+2
481.72,1.918e+2
481.74,8.029e+1
481.76,3.258e+1
481.78,1.282e+1
481.79,7.946e+0
481.81,2.983e+0
481.83,1.086e+0
481.85,3.831e-1
481.86,2.249e-1
481.88,7.574e-2
481.90,2.472e-2
481.92,7.823e-3
481.93,4.350e-3
481.95,1.314e-3
481.97,3.846e-4
481.99,1.091e-4
482.00,5.747e-5
482.02,1.557e-5
482.04,4.087e-6
482.06,1.040e-6
482.08,2.567e-7
482.09,1.260e-7
482.11,2.968e-8
482.13,6.775e-9
482.15,1.499e-9
482.16,6.971e-10
482.18,1.472e-10
482.20,3.014e-11
482.22,5.982e-12
482.23,2.634e-12
482.25,4.990e-13
582.42,5.137e-13
582.44,2.050e-12
582.46,8.011e-12
582.47,1.571e-11
582.49,5.947e-11
582.51,2.204e-10
582.53,7.999e-10
582.54,1.512e-9
582.56,5.315e-9
582.58,1.829e-8
582.60,6.165e-8
582.61,1.123e-7
582.63,3.666e-7
582.65,1.172e-6
582.67,3.668e-6
582.68,6.439e-6
582.70,1.952e-5
582.72,5.797e-5
582.74,1.685e-4
582.75,2.850e-4
582.77,8.026e-4
582.79,2.213e-3
582.81,5.974e-3
582.82,9.739e-3
582.84,2.547e-2
582.86,6.522e-2
582.88,1.635e-1
582.89,2.569e-1
582.91,6.239e-1
582.93,1.484e+0
582.95,3.455e+0
582.97,7.877e+0
582.98,1.180e+1
583.00,2.606e+1
583.02,5.635e+1
583.04,1.193e+2
583.05,1.722e+2
583.07,3.533e+2
583.09,7.095e+2
583.11,1.395e+3
583.12,1.941e+3
583.14,3.697e+3
583.16,6.896e+3
583.18,1.259e+4
583.19,1.688e+4
583.21,2.987e+4
583.23,5.174e+4
583.25,8.774e+4
583.26,1.134e+5
583.28,1.863e+5
583.30,2.996e+5
583.32,4.720e+5
583.33,5.876e+5
583.35,8.967e+5
583.37,1.340e+6
583.39,1.960e+6
583.40,2.351e+6
583.42,3.332e+6
583.44,4.624e+6
583.46,6.281e+6
583.47,7.263e+6
583.49,9.559e+6
583.51,1.232e+7
583.53,1.554e+7
583.55,1.920e+7
583.56,2.117e+7
583.58,2.533e+7
583.60,2.968e+7
583.62,3.405e+7
583.63,3.619e+7
583.65,4.022e+7
583.67,4.377e+7
583.69,4.663e+7
583.70,4.775e+7
583.72,4.929e+7
583.74,4.981e+7
583.76,4.929e+7
583.77,4.864e+7
583.79,4.663e+7
583.81,4.377e+7
583.83,4.022e+7
583.84,3.825e+7
583.86,3.405e+7
583.88,2.968e+7
583.90,2.533e+7
583.91,2.322e+7
583.93,1.920e+7
583.95,1.554e+7
583.97,1.232e+7
583.98,1.088e+7
584.00,8.355e+6
584.02,6.281e+6
584.04,4.624e+6
584.05,3.936e+6
584.07,2.807e+6
584.09,1.960e+6
584.11,1.340e+6
584.13,8.967e+5
584.14,7.278e+5
584.16,4.720e+5
584.18,2.996e+5
584.20,1.863e+5
584.21,1.457e+5
584.23,8.774e+4
584.25,5.174e+4
584.27,2.987e+4
584.28,2.252e+4
584.30,1.259e+4
584.32,6.896e+3
584.34,3.697e+3
584.35,2.686e+3
584.37,1.395e+3
584.39,7.095e+2
584.41,3.533e+2
584.42,2.473e+2
584.44,1.193e+2
584.46,5.635e+1
584.48,2.606e+1
584.49,1.758e+1
584.51,7.877e+0
584.53,3.455e+0
584.55,1.484e+0
584.56,9.648e-1
584.58,4.014e-1
584.60,1.635e-1
584.62,6.522e-2
584.63,4.087e-2
584.65,1.579e-2
584.67,5.974e-3
584.69,2.213e-3
584.71,8.026e-4
584.72,4.796e-4
584.74,1.685e-4
584.76,5.797e-5
584.78,1.952e-5
584.79,1.124e-5
584.81,3.668e-6
584.83,1.172e-6
584.85,3.666e-7
584.86,2.034e-7
584.88,6.165e-8
584.90,1.829e-8
584.92,5.315e-9
584.93,2.842e-9
584.95,7.999e-10
584.97,2.204e-10
584.99,5.947e-11
585.00,3.065e-11
585.02,8.011e-12
585.04,2.050e-12
