Wavelength (nm),Au I
263.72,1.370e-2
263.74,1.197e-1
263.76,9.424e-1
263.77,2.544e+0
263.79,1.717e+1
263.81,1.045e+2
263.83,5.733e+2
263.84,1.292e+3
263.86,6.075e+3
263.88,2.576e+4
263.90,9.852e+4
263.91,1.854e+5
263.93,6.073e+5
263.95,1.794e+6
263.97,4.783e+6
263.98,7.512e+6
264.00,1.715e+7
264.02,3.531e+7
264.04,6.559e+7
264.05,8.600e+7
264.07,1.368e+8
264.09,1.963e+8
264.11,2.541e+8
264.12,2.781e+8
264.14,3.084e+8
264.16,3.084e+8
264.18,2.781e+8
264.19,2.541e+8
264.21,1.963e+8
264.23,1.368e+8
264.25,8.600e+7
264.27,4.875e+7
264.28,3.531e+7
264.30,1.715e+7
264.32,7.512e+6
264.34,2.968e+6
264.35,1.794e+6
264.37,6.073e+5
264.39,1.854e+5
264.41,5.103e+4
264.42,2.576e+4
264.44,6.075e+3
264.46,1.292e+3
264.48,2.479e+2
264.49,1.045e+2
264.51,1.717e+1
264.53,2.544e+0
264.55,3.402e-1
264.56,1.197e-1
264.58,1.370e-2
264.60,1.416e-3
264.62,1.319e-4
264.63,3.873e-5
264.65,3.091e-6
264.67,2.225e-7
264.69,1.444e-8
264.70,3.541e-9
264.72,1.969e-10
264.74,9.877e-12
264.76,4.469e-13
264.77,9.144e-14
264.79,3.544e-15
264.81,1.239e-16
266.92,9.832e-15
266.94,2.715e-13
266.95,1.374e-12
266.97,3.261e-11
266.99,7.003e-10
267.01,1.360e-8
267.02,5.770e-8
267.04,9.636e-7
267.06,1.455e-5
267.08,1.988e-4
267.09,7.074e-4
267.11,8.308e-3
267.13,8.825e-2
267.15,8.477e-1
267.17,7.364e+0
267.18,2.090e+1
267.20,1.561e+2
267.22,1.055e+3
267.24,6.446e+3
267.25,1.534e+4
267.27,8.062e+4
267.29,3.831e+5
267.31,1.646e+6
267.32,3.286e+6
267.34,1.214e+7
267.36,4.059e+7
267.38,1.227e+8
267.39,2.054e+8
267.41,5.338e+8
267.43,1.255e+9
267.45,2.667e+9
267.46,3.745e+9
267.48,6.847e+9
267.50,1.132e+10
267.52,1.692e+10
267.53,1.993e+10
267.55,2.562e+10
267.57,2.979e+10
267.59,3.133e+10
267.60,3.094e+10
267.62,2.798e+10
267.64,2.288e+10
267.66,1.692e+10
267.67,1.402e+10
267.69,8.915e+9
267.71,5.128e+9
267.73,2.667e+9
267.75,1.255e+9
267.76,8.288e+8
267.78,3.353e+8
267.80,1.227e+8
267.82,4.059e+7
267.83,2.248e+7
267.85,6.397e+6
267.87,1.646e+6
267.89,3.831e+5
267.90,1.780e+5
267.92,3.561e+4
267.94,6.446e+3
267.96,1.055e+3
267.97,4.110e+2
267.99,5.785e+1
268.01,7.364e+0
268.03,8.477e-1
268.04,2.770e-1
268.06,2.742e-2
268.08,2.455e-3
268.10,1.988e-4
268.11,5.446e-5
268.13,3.792e-6
268.15,2.388e-7
268.17,1.360e-8
268.18,3.125e-9
268.20,1.530e-10
268.22,6.778e-12
268.24,2.715e-13
268.25,5.231e-14
268.27,1.802e-15
274.13,7.692e-17
274.14,4.031e-16
274.16,1.030e-14
274.18,2.394e-13
274.20,5.058e-12
274.21,2.243e-11
274.23,4.108e-10
274.25,6.838e-9
274.27,1.035e-7
274.28,3.884e-7
274.30,5.094e-6
274.32,6.074e-5
274.34,6.584e-4
274.35,2.092e-3
274.37,1.965e-2
274.39,1.678e-1
274.41,1.303e+0
274.42,3.504e+0
274.44,2.358e+1
274.46,1.443e+2
274.48,8.023e+2
274.49,1.826e+3
274.51,8.801e+3
274.53,3.857e+4
274.55,1.536e+5
274.56,2.959e+5
274.58,1.022e+6
274.60,3.207e+6
274.62,9.153e+6
274.64,2.374e+7
274.65,3.690e+7
274.67,8.297e+7
274.69,1.696e+8
274.71,3.152e+8
274.72,4.146e+8
274.74,6.677e+8
274.76,9.776e+8
274.78,1.301e+9
274.79,1.449e+9
274.81,1.671e+9
274.83,1.753e+9
274.85,1.671e+9
274.86,1.575e+9
274.88,1.301e+9
274.90,9.776e+8
274.92,6.677e+8
274.93,5.324e+8
274.95,3.152e+8
274.97,1.696e+8
274.99,8.297e+7
275.00,5.600e+7
275.02,2.374e+7
275.04,9.153e+6
275.06,3.207e+6
275.07,1.832e+6
275.09,5.565e+5
275.11,1.536e+5
275.13,3.857e+4
275.15,8.801e+3
275.16,4.056e+3
275.18,8.023e+2
275.20,1.443e+2
275.22,2.358e+1
275.23,9.198e+0
275.25,1.303e+0
275.27,1.678e-1
275.29,1.965e-2
275.30,6.488e-3
275.32,6.584e-4
275.34,6.074e-5
275.36,5.094e-6
275.37,1.423e-6
275.39,1.035e-7
275.41,6.838e-9
275.43,4.108e-10
275.44,9.715e-11
275.46,5.058e-12
275.48,2.394e-13
275.50,1.030e-14
311.51,4.666e-15
311.53,7.717e-14
311.55,1.185e-12
311.56,4.519e-12
311.58,6.214e-11
311.60,7.936e-10
311.62,9.414e-9
311.63,3.154e-8
311.65,3.349e-7
311.67,3.303e-6
311.69,3.026e-5
311.70,8.910e-5
311.72,7.307e-4
311.74,5.566e-3
311.76,3.938e-2
311.77,1.019e-1
311.79,6.452e-1
311.81,3.795e+0
311.83,2.074e+1
311.85,1.052e+2
311.86,2.306e+2
311.88,1.048e+3
311.90,4.421e+3
311.92,1.733e+4
311.93,3.336e+4
311.95,1.171e+5
311.97,3.814e+5
311.99,1.155e+6
312.00,1.954e+6
312.02,5.294e+6
312.04,1.332e+7
312.06,3.114e+7
312.07,4.631e+7
312.09,9.690e+7
312.11,1.883e+8
312.13,3.400e+8
312.14,4.443e+8
312.16,7.179e+8
312.18,1.078e+9
312.20,1.502e+9
312.21,1.725e+9
312.23,2.153e+9
312.25,2.496e+9
312.27,2.687e+9
312.28,2.712e+9
312.30,2.614e+9
312.32,2.340e+9
312.34,1.945e+9
312.35,1.725e+9
312.37,1.284e+9
312.39,8.877e+8
312.41,5.700e+8
312.43,3.400e+8
312.44,2.554e+8
312.46,1.363e+8
312.48,6.761e+7
312.50,3.114e+7
312.51,2.056e+7
312.53,8.476e+6
312.55,3.246e+6
312.57,1.155e+6
312.58,6.698e+5
312.60,2.133e+5
312.62,6.307e+4
312.64,1.733e+4
312.65,8.833e+3
312.67,2.172e+3
312.69,4.961e+2
312.71,1.052e+2
312.72,4.715e+1
312.74,8.954e+0
312.76,1.579e+0
312.78,2.588e-1
312.79,1.019e-1
312.81,1.494e-2
312.83,2.035e-3
312.85,2.575e-4
312.86,8.910e-5
312.88,1.009e-5
312.90,1.062e-6
312.92,1.037e-7
312.93,3.154e-8
312.95,2.759e-9
312.97,2.241e-10
312.99,1.691e-11
313.01,1.185e-12
313.02,3.053e-13
313.04,1.915e-14
331.20,5.177e-17
331.21,1.959e-16
331.23,2.671e-15
331.25,3.412e-14
331.27,4.082e-13
331.28,1.378e-12
331.30,1.495e-11
331.32,1.519e-10
331.34,1.446e-9
331.36,1.290e-8
331.37,3.758e-8
331.39,3.038e-7
331.41,2.301e-6
331.43,1.633e-5
331.44,4.244e-5
331.46,2.731e-4
331.48,1.646e-3
331.50,9.290e-3
331.51,2.154e-2
331.53,1.102e-1
331.55,5.286e-1
331.57,2.375e+0
331.58,4.911e+0
331.60,2.000e+1
331.62,7.630e+1
331.64,2.727e+2
331.65,5.030e+2
331.67,1.630e+3
331.69,4.948e+3
331.71,1.407e+4
331.72,2.315e+4
331.74,5.968e+4
331.76,1.441e+5
331.78,3.261e+5
331.79,4.787e+5
331.81,9.819e+5
331.83,1.887e+6
331.85,3.396e+6
331.86,4.447e+6
331.88,7.257e+6
331.90,1.110e+7
331.92,1.589e+7
331.94,2.132e+7
331.95,2.410e+7
331.97,2.932e+7
331.99,3.341e+7
332.01,3.566e+7
332.02,3.595e+7
332.04,3.480e+7
332.06,3.155e+7
332.08,2.680e+7
332.09,2.410e+7
332.11,1.856e+7
332.13,1.339e+7
332.15,9.047e+6
332.16,7.257e+6
332.18,4.447e+6
332.20,2.552e+6
332.22,1.372e+6
332.23,9.819e+5
332.25,4.787e+5
332.27,2.186e+5
332.29,9.351e+4
332.30,5.968e+4
332.32,2.315e+4
332.34,8.412e+3
332.36,2.863e+3
332.37,1.630e+3
332.39,5.030e+2
332.41,1.454e+2
332.43,3.938e+1
332.44,2.000e+1
332.46,4.911e+0
332.48,1.130e+0
332.50,2.434e-1
332.52,4.913e-2
332.53,2.154e-2
332.55,3.942e-3
332.57,6.758e-4
332.59,1.085e-4
332.60,4.244e-5
332.62,6.180e-6
332.64,8.430e-7
332.66,1.077e-7
332.67,3.758e-8
332.69,4.353e-9
332.71,4.725e-10
332.73,4.804e-11
332.74,1.495e-11
332.76,1.378e-12
332.78,1.190e-13
332.80,9.624e-15
332.81,2.671e-15
332.83,1.959e-16
378.69,1.506e-15
378.71,1.427e-14
378.72,4.309e-14
378.74,3.788e-13
378.76,3.167e-12
378.78,2.519e-11
378.79,6.972e-11
378.81,5.145e-10
378.83,3.611e-9
378.85,2.412e-8
378.86,6.116e-8
378.88,3.789e-7
378.90,2.233e-6
378.92,1.252e-5
378.94,6.676e-5
378.95,1.513e-4
378.97,7.486e-4
378.99,3.523e-3
379.01,1.578e-2
379.02,3.276e-2
379.04,1.361e-1
379.06,5.377e-1
379.08,2.021e+0
379.09,3.846e+0
379.11,1.341e+1
379.13,4.450e+1
379.15,1.404e+2
379.16,2.448e+2
379.18,7.168e+2
379.20,1.997e+3
379.22,5.290e+3
379.23,8.450e+3
379.25,2.077e+4
379.27,4.857e+4
379.29,1.080e+5
379.30,1.581e+5
379.32,3.264e+5
379.34,6.407e+5
379.36,1.197e+6
379.37,1.605e+6
379.39,2.780e+6
379.41,4.583e+6
379.43,7.185e+6
379.44,8.829e+6
379.46,1.284e+7
379.48,1.777e+7
379.50,2.339e+7
379.52,2.929e+7
379.53,3.217e+7
379.55,3.737e+7
379.57,4.130e+7
379.59,4.341e+7
379.60,4.369e+7
379.62,4.261e+7
379.64,3.953e+7
379.66,3.489e+7
379.67,3.217e+7
379.69,2.634e+7
379.71,2.052e+7
379.73,1.520e+7
379.74,1.284e+7
379.76,8.829e+6
379.78,5.774e+6
379.80,3.592e+6
379.81,2.780e+6
379.83,1.605e+6
379.85,8.811e+5
379.87,4.602e+5
379.88,3.264e+5
379.90,1.581e+5
379.92,7.290e+4
379.94,3.196e+4
379.95,2.077e+4
379.97,8.450e+3
379.99,3.270e+3
380.01,1.204e+3
380.02,7.168e+2
380.04,2.448e+2
380.06,7.954e+1
380.08,2.458e+1
380.10,7.227e+0
380.11,3.846e+0
380.13,1.049e+0
380.15,2.722e-1
380.17,6.719e-2
380.18,3.276e-2
380.20,7.502e-3
380.22,1.634e-3
380.24,3.387e-4
380.25,1.513e-4
380.27,2.909e-5
380.29,5.320e-6
380.31,9.256e-7
380.32,3.789e-7
380.34,6.116e-8
380.36,9.391e-9
380.38,1.372e-9
380.39,5.145e-10
380.41,6.972e-11
380.43,8.987e-12
380.45,1.102e-12
380.46,3.788e-13
380.48,4.309e-14
405.55,2.872e-14
405.56,8.129e-14
405.58,6.300e-13
405.60,4.675e-12
405.62,3.321e-11
405.63,8.708e-11
405.65,5.795e-10
405.67,3.692e-9
405.69,2.252e-8
405.70,5.471e-8
405.72,3.126e-7
405.74,1.710e-6
405.76,8.953e-6
405.77,2.016e-5
405.79,9.887e-5
405.81,4.643e-4
405.83,2.087e-3
405.85,8.985e-3
405.86,1.834e-2
405.88,7.394e-2
405.90,2.854e-1
405.92,1.055e+0
405.93,1.995e+0
405.95,6.905e+0
405.97,2.288e+1
405.99,7.260e+1
406.00,1.272e+2
406.02,3.781e+2
406.04,1.076e+3
406.06,2.931e+3
406.07,4.758e+3
406.09,1.214e+4
406.11,2.966e+4
406.13,6.937e+4
406.14,1.044e+5
406.16,2.287e+5
406.18,4.796e+5
406.20,9.630e+5
406.21,1.342e+6
406.23,2.525e+6
406.25,4.547e+6
406.27,7.839e+6
406.28,1.013e+7
406.30,1.635e+7
406.32,2.528e+7
406.34,3.742e+7
406.35,4.479e+7
406.37,6.209e+7
406.39,8.242e+7
406.41,1.047e+8
406.43,1.274e+8
406.44,1.383e+8
406.46,1.576e+8
406.48,1.719e+8
406.50,1.796e+8
406.51,1.806e+8
406.53,1.767e+8
406.55,1.655e+8
406.57,1.484e+8
406.58,1.383e+8
406.60,1.162e+8
406.62,9.342e+7
406.64,7.193e+7
406.65,6.209e+7
406.67,4.479e+7
406.69,3.092e+7
406.71,2.044e+7
406.72,1.635e+7
406.74,1.013e+7
406.76,6.003e+6
406.78,3.407e+6
406.79,2.525e+6
406.81,1.342e+6
406.83,6.833e+5
406.85,3.330e+5
406.86,2.287e+5
406.88,1.044e+5
406.90,4.561e+4
406.92,1.908e+4
406.93,1.214e+4
406.95,4.758e+3
406.97,1.785e+3
406.99,6.413e+2
407.01,2.205e+2
407.02,1.272e+2
407.04,4.098e+1
407.06,1.264e+1
407.08,3.731e+0
407.09,1.995e+0
407.11,5.516e-1
407.13,1.461e-1
407.15,3.702e-2
407.16,1.834e-2
407.18,4.354e-3
407.20,9.898e-4
407.22,2.154e-4
407.23,9.887e-5
407.25,2.016e-5
407.27,3.934e-6
407.29,7.350e-7
407.30,3.126e-7
407.32,5.471e-8
407.34,9.167e-9
407.36,1.471e-9
407.37,5.795e-10
407.39,8.708e-11
407.41,1.253e-11
407.43,1.726e-12
407.44,6.300e-13
478.17,5.174e-13
478.19,2.856e-12
478.21,1.528e-11
478.23,7.920e-11
478.24,1.782e-10
478.26,8.815e-10
478.28,4.225e-9
478.30,1.963e-8
478.31,4.181e-8
478.33,1.853e-7
478.35,7.960e-7
478.37,3.314e-6
478.38,6.682e-6
478.40,2.654e-5
478.42,1.021e-4
478.44,3.810e-4
478.45,7.273e-4
478.47,2.589e-3
478.49,8.928e-3
478.51,2.984e-2
478.52,5.393e-2
478.54,1.720e-1
478.56,5.315e-1
478.58,1.592e+0
478.59,2.723e+0
478.61,7.783e+0
478.63,2.156e+1
478.65,5.786e+1
478.67,1.505e+2
478.68,2.399e+2
478.70,5.954e+2
478.72,1.432e+3
478.74,3.338e+3
478.75,5.037e+3
478.77,1.120e+4
478.79,2.415e+4
478.81,5.044e+4
478.82,7.205e+4
478.84,1.436e+5
478.86,2.773e+5
478.88,5.191e+5
478.89,7.019e+5
478.91,1.253e+6
478.93,2.169e+6
478.95,3.639e+6
478.96,4.657e+6
478.98,7.453e+6
479.00,1.156e+7
479.02,1.737e+7
479.03,2.105e+7
479.05,3.019e+7
479.07,4.195e+7
479.09,5.650e+7
479.10,6.481e+7
479.12,8.327e+7
479.14,1.037e+8
479.16,1.252e+8
479.17,1.359e+8
479.19,1.565e+8
479.21,1.746e+8
479.23,1.889e+8
479.25,1.980e+8
479.26,2.003e+8
479.28,2.003e+8
479.30,1.941e+8
479.32,1.823e+8
479.33,1.746e+8
479.35,1.565e+8
479.37,1.359e+8
479.39,1.144e+8
479.40,1.037e+8
479.42,8.327e+7
479.44,6.481e+7
479.46,4.888e+7
479.47,4.195e+7
479.49,3.019e+7
479.51,2.105e+7
479.53,1.423e+7
479.54,1.156e+7
479.56,7.453e+6
479.58,4.657e+6
479.60,2.820e+6
479.61,2.169e+6
479.63,1.253e+6
479.65,7.019e+5
479.67,3.809e+5
479.68,2.773e+5
479.70,1.436e+5
479.72,7.205e+4
479.74,3.504e+4
479.75,2.415e+4
479.77,1.120e+4
479.79,5.037e+3
479.81,2.195e+3
479.83,9.271e+2
479.84,5.954e+2
479.86,2.399e+2
479.88,9.369e+1
479.90,3.545e+1
479.91,2.156e+1
479.93,7.783e+0
479.95,2.723e+0
479.97,9.236e-1
479.98,5.315e-1
480.00,1.720e-1
480.02,5.393e-2
480.04,1.639e-2
480.05,8.928e-3
480.07,2.589e-3
480.09,7.273e-4
480.11,1.981e-4
480.12,1.021e-4
480.14,2.654e-5
480.16,6.682e-6
480.18,1.631e-6
480.19,7.975e-7
480.21,1.919e-7
480.23,7.061e-8
480.25,1.314e-7
480.26,2.533e-7
480.28,1.010e-6
480.30,3.966e-6
480.32,1.511e-5
480.33,2.914e-5
480.35,1.059e-4
480.37,3.732e-4
480.39,1.275e-3
480.41,4.221e-3
480.42,7.591e-3
480.44,2.399e-2
480.46,7.349e-2
480.48,2.183e-1
480.49,3.717e-1
480.51,1.054e+0
480.53,2.895e+0
480.55,7.710e+0
480.56,1.244e+1
480.58,3.162e+1
480.60,7.791e+1
480.62,1.861e+2
480.63,2.843e+2
480.65,6.481e+2
480.67,1.432e+3
480.69,3.069e+3
480.70,4.440e+3
480.72,9.078e+3
480.74,1.799e+4
480.76,3.457e+4
480.77,4.737e+4
480.79,8.687e+4
480.81,1.544e+5
480.83,2.661e+5
480.84,3.453e+5
480.86,5.679e+5
480.88,9.055e+5
480.90,1.399e+6
480.91,1.720e+6
480.93,2.537e+6
480.95,3.627e+6
480.97,5.028e+6
480.99,6.756e+6
481.00,7.741e+6
481.02,9.927e+6
481.04,1.234e+7
481.06,1.487e+7
481.07,1.614e+7
481.09,1.856e+7
481.11,2.070e+7
481.13,2.237e+7
481.14,2.299e+7
481.16,2.371e+7
481.18,2.371e+7
481.20,2.299e+7
481.21,2.237e+7
481.23,2.070e+7
481.25,1.856e+7
481.27,1.614e+7
481.28,1.487e+7
481.30,1.234e+7
481.32,9.927e+6
481.34,7.741e+6
481.35,6.756e+6
481.37,5.028e+6
481.39,3.627e+6
481.41,2.537e+6
481.42,2.097e+6
481.44,1.399e+6
481.46,9.055e+5
481.48,5.679e+5
481.49,4.446e+5
481.51,2.661e+5
481.53,1.544e+5
481.55,8.687e+4
481.57,4.737e+4
481.58,3.457e+4
481.60,1.799e+4
481.62,9.078e+3
481.64,4.440e+3
481.65,3.069e+3
481.67,1.432e+3
481.69,6.481e+2
481.71,2.843e+2
481.72,1.861e+2
481.74,7.791e+1
481.76,3.162e+1
481.78,1.244e+1
481.79,7.710e+0
481.81,2.895e+0
481.83,1.054e+0
481.85,3.717e-1
481.86,2.183e-1
481.88,7.349e-2
481.90,2.399e-2
481.92,7.591e-3
481.93,4.221e-3
481.95,1.275e-3
481.97,3.732e-4
481.99,1.059e-4
482.00,5.577e-5
482.02,1.511e-5
482.04,3.966e-6
482.06,1.009e-6
482.08,2.491e-7
482.09,1.223e-7
482.11,2.880e-8
482.13,6.574e-9
482.15,1.455e-9
482.16,6.764e-10
482.18,1.429e-10
482.20,2.925e-11
482.22,5.805e-12
482.23,2.556e-12
482.25,4.842e-13
582.42,5.881e-13
582.44,2.347e-12
582.46,9.170e-12
582.47,1.798e-11
582.49,6.808e-11
582.51,2.523e-10
582.53,9.157e-10
582.54,1.731e-9
582.56,6.084e-9
582.58,2.094e-8
582.60,7.058e-8
582.61,1.285e-7
582.63,4.197e-7
582.65,1.342e-6
582.67,4.200e-6
582.68,7.371e-6
582.70,2.235e-5
582.72,6.636e-5
582.74,1.929e-4
582.75,3.263e-4
582.77,9.188e-4
582.79,2.533e-3
582.81,6.839e-3
582.82,1.115e-2
582.84,2.916e-2
582.86,7.466e-2
582.88,1.872e-1
582.89,2.941e-1
582.91,7.143e-1
582.93,1.699e+0
582.95,3.955e+0
582.97,9.017e+0
582.98,1.351e+1
583.00,2.983e+1
583.02,6.451e+1
583.04,1.366e+2
583.05,1.972e+2
583.07,4.044e+2
583.09,8.122e+2
583.11,1.597e+3
583.12,2.222e+3
583.14,4.232e+3
583.16,7.894e+3
583.18,1.442e+4
583.19,1.933e+4
583.21,3.419e+4
583.23,5.923e+4
583.25,1.004e+5
583.26,1.298e+5
583.28,2.132e+5
583.30,3.430e+5
583.32,5.403e+5
583.33,6.727e+5
583.35,1.027e+6
583.37,1.534e+6
583.39,2.243e+6
583.40,2.692e+6
583.42,3.815e+6
583.44,5.293e+6
583.46,7.190e+6
583.47,8.315e+6
583.49,1.094e+7
583.51,1.410e+7
583.53,1.779e+7
583.55,2.198e+7
583.56,2.423e+7
583.58,2.900e+7
583.60,3.398e+7
583.62,3.898e+7
583.63,4.143e+7
583.65,4.604e+7
583.67,5.010e+7
583.69,5.338e+7
583.70,5.467e+7
583.72,5.643e+7
583.74,5.702e+7
583.76,5.643e+7
583.77,5.569e+7
583.79,5.338e+7
583.81,5.010e+7
583.83,4.604e+7
583.84,4.379e+7
583.86,3.898e+7
583.88,3.398e+7
583.90,2.900e+7
583.91,2.658e+7
583.93,2.198e+7
583.95,1.779e+7
583.97,1.410e+7
583.98,1.246e+7
584.00,9.564e+6
584.02,7.190e+6
584.04,5.293e+6
584.05,4.505e+6
584.07,3.213e+6
584.09,2.243e+6
584.11,1.534e+6
584.13,1.027e+6
584.14,8.332e+5
584.16,5.403e+5
584.18,3.430e+5
584.20,2.132e+5
584.21,1.668e+5
584.23,1.004e+5
584.25,5.923e+4
584.27,3.419e+4
584.28,2.577e+4
584.30,1.442e+4
584.32,7.894e+3
584.34,4.232e+3
584.35,3.075e+3
584.37,1.597e+3
584.39,8.122e+2
584.41,4.044e+2
584.42,2.831e+2
584.44,1.366e+2
584.46,6.451e+1
584.48,2.983e+1
584.49,2.013e+1
584.51,9.017e+0
584.53,3.955e+0
584.55,1.699e+0
584.56,1.104e+0
584.58,4.595e-1
584.60,1.872e-1
584.62,7.466e-2
584.63,4.678e-2
584.65,1.808e-2
584.67,6.839e-3
584.69,2.533e-3
584.71,9.188e-4
584.72,5.490e-4
584.74,1.929e-4
584.76,6.636e-5
584.78,2.235e-5
584.79,1.287e-5
584.81,4.200e-6
584.83,1.342e-6
584.85,4.197e-7
584.86,2.329e-7
584.88,7.058e-8
584.90,2.094e-8
584.92,6.084e-9
584.93,3.253e-9
584.95,9.157e-10
584.97,2.523e-10
584.99,6.808e-11
585.00,3.508e-11
585.02,9.170e-12
585.04,2.347e-12
