Wavelength (nm),Au I
243.40,3.323e-15
243.42,7.535e-17
263.47,1.642e-18
263.49,5.208e-17
263.51,1.490e-15
263.53,3.844e-14
263.54,1.879e-13
263.56,4.153e-12
263.58,8.278e-11
263.60,1.489e-9
263.61,6.072e-9
263.63,9.353e-8
263.65,1.299e-6
263.67,1.628e-5
263.69,1.840e-4
263.70,5.951e-4
263.72,5.761e-3
263.74,5.031e-2
263.76,3.962e-1
263.77,1.070e+0
263.79,7.217e+0
263.81,4.391e+1
263.83,2.410e+2
263.84,5.432e+2
263.86,2.554e+3
263.88,1.083e+4
263.90,4.142e+4
263.91,7.793e+4
263.93,2.553e+5
263.95,7.544e+5
263.97,2.011e+6
263.98,3.158e+6
264.00,7.210e+6
264.02,1.485e+7
264.04,2.758e+7
264.05,3.615e+7
264.07,5.752e+7
264.09,8.254e+7
264.11,1.068e+8
264.12,1.169e+8
264.14,1.296e+8
264.16,1.296e+8
264.18,1.169e+8
264.19,1.068e+8
264.21,8.254e+7
264.23,5.752e+7
264.25,3.615e+7
264.27,2.050e+7
264.28,1.485e+7
264.30,7.210e+6
264.32,3.158e+6
264.34,1.248e+6
264.35,7.544e+5
264.37,2.553e+5
264.39,7.793e+4
264.41,2.145e+4
264.42,1.083e+4
264.44,2.554e+3
264.46,5.432e+2
264.48,1.042e+2
264.49,4.391e+1
264.51,7.217e+0
264.53,1.070e+0
264.55,1.430e-1
264.56,5.031e-2
264.58,5.761e-3
264.60,5.951e-4
264.62,5.545e-5
264.63,1.628e-5
264.65,1.299e-6
264.67,9.353e-8
264.69,6.072e-9
264.70,1.489e-9
264.72,8.278e-11
264.74,4.153e-12
264.76,1.879e-13
264.77,3.844e-14
264.79,1.490e-15
264.81,5.208e-17
266.92,2.827e-15
266.94,7.806e-14
266.95,3.950e-13
266.97,9.379e-12
266.99,2.014e-10
267.01,3.910e-9
267.02,1.659e-8
267.04,2.771e-7
267.06,4.185e-6
267.08,5.716e-5
267.09,2.034e-4
267.11,2.389e-3
267.13,2.538e-2
267.15,2.438e-1
267.17,2.118e+0
267.18,6.011e+0
267.20,4.490e+1
267.22,3.034e+2
267.24,1.854e+3
267.25,4.412e+3
267.27,2.318e+4
267.29,1.102e+5
267.31,4.734e+5
267.32,9.450e+5
267.34,3.492e+6
267.36,1.167e+7
267.38,3.528e+7
267.39,5.906e+7
267.41,1.535e+8
267.43,3.608e+8
267.45,7.671e+8
267.46,1.077e+9
267.48,1.969e+9
267.50,3.255e+9
267.52,4.867e+9
267.53,5.731e+9
267.55,7.368e+9
267.57,8.568e+9
267.59,9.010e+9
267.60,8.897e+9
267.62,8.046e+9
267.64,6.580e+9
267.66,4.867e+9
267.67,4.031e+9
267.69,2.564e+9
267.71,1.475e+9
267.73,7.671e+8
267.75,3.608e+8
267.76,2.383e+8
267.78,9.642e+7
267.80,3.528e+7
267.82,1.167e+7
267.83,6.465e+6
267.85,1.840e+6
267.87,4.734e+5
267.89,1.102e+5
267.90,5.118e+4
267.92,1.024e+4
267.94,1.854e+3
267.96,3.034e+2
267.97,1.182e+2
267.99,1.664e+1
268.01,2.118e+0
268.03,2.438e-1
268.04,7.965e-2
268.06,7.885e-3
268.08,7.060e-4
268.10,5.716e-5
268.11,1.566e-5
268.13,1.091e-6
268.15,6.867e-8
268.17,3.910e-9
268.18,8.986e-10
268.20,4.401e-11
268.22,1.949e-12
268.24,7.806e-14
268.25,1.504e-14
268.27,5.182e-16
274.13,3.052e-17
274.14,1.599e-16
274.16,4.088e-15
274.18,9.501e-14
274.20,2.007e-12
274.21,8.901e-12
274.23,1.630e-10
274.25,2.713e-9
274.27,4.106e-8
274.28,1.541e-7
274.30,2.021e-6
274.32,2.410e-5
274.34,2.612e-4
274.35,8.299e-4
274.37,7.797e-3
274.39,6.659e-2
274.41,5.170e-1
274.42,1.390e+0
274.44,9.356e+0
274.46,5.724e+1
274.48,3.183e+2
274.49,7.244e+2
274.51,3.492e+3
274.53,1.530e+4
274.55,6.096e+4
274.57,2.208e+5
274.58,4.054e+5
274.60,1.273e+6
274.62,3.632e+6
274.64,9.421e+6
274.65,1.464e+7
274.67,3.292e+7
274.69,6.730e+7
274.71,1.251e+8
274.72,1.645e+8
274.74,2.649e+8
274.76,3.879e+8
274.78,5.163e+8
274.79,5.748e+8
274.81,6.631e+8
274.83,6.955e+8
274.85,6.631e+8
274.86,6.248e+8
274.88,5.163e+8
274.90,3.879e+8
274.92,2.649e+8
274.93,2.113e+8
274.95,1.251e+8
274.97,6.730e+7
274.99,3.292e+7
275.00,2.222e+7
275.02,9.421e+6
275.04,3.632e+6
275.06,1.273e+6
275.07,7.269e+5
275.09,2.208e+5
275.11,6.096e+4
275.13,1.530e+4
275.15,3.492e+3
275.16,1.609e+3
275.18,3.183e+2
275.20,5.724e+1
275.22,9.356e+0
275.23,3.650e+0
275.25,5.170e-1
275.27,6.659e-2
275.29,7.797e-3
275.30,2.574e-3
275.32,2.612e-4
275.34,2.410e-5
275.36,2.021e-6
275.37,5.648e-7
275.39,4.106e-8
275.41,2.713e-9
275.43,1.630e-10
275.44,3.855e-11
275.46,2.007e-12
275.48,9.501e-14
275.50,4.088e-15
311.51,1.559e-15
311.53,2.579e-14
311.55,3.961e-13
311.56,1.510e-12
311.58,2.077e-11
311.60,2.652e-10
311.62,3.146e-9
311.63,1.054e-8
311.65,1.119e-7
311.67,1.104e-6
311.69,1.011e-5
311.70,2.977e-5
311.72,2.442e-4
311.74,1.860e-3
311.76,1.316e-2
311.77,3.405e-2
311.79,2.156e-1
311.81,1.268e+0
311.83,6.930e+0
311.85,3.517e+1
311.86,7.707e+1
311.88,3.501e+2
311.90,1.477e+3
311.92,5.790e+3
311.93,1.115e+4
311.95,3.912e+4
311.97,1.275e+5
311.99,3.858e+5
312.00,6.529e+5
312.02,1.769e+6
312.04,4.452e+6
312.06,1.041e+7
312.07,1.548e+7
312.09,3.238e+7
312.11,6.293e+7
312.13,1.136e+8
312.14,1.485e+8
312.16,2.399e+8
312.18,3.601e+8
312.20,5.020e+8
312.21,5.765e+8
312.23,7.195e+8
312.25,8.340e+8
312.27,8.979e+8
312.28,9.062e+8
312.30,8.734e+8
312.32,7.818e+8
312.34,6.500e+8
312.35,5.765e+8
312.37,4.291e+8
312.39,2.967e+8
312.41,1.905e+8
312.43,1.136e+8
312.44,8.534e+7
312.46,4.556e+7
312.48,2.259e+7
312.50,1.041e+7
312.51,6.870e+6
312.53,2.832e+6
312.55,1.085e+6
312.57,3.858e+5
312.58,2.238e+5
312.60,7.127e+4
312.62,2.108e+4
312.64,5.790e+3
312.65,2.952e+3
312.67,7.259e+2
312.69,1.658e+2
312.71,3.517e+1
312.72,1.576e+1
312.74,2.992e+0
312.76,5.278e-1
312.78,8.647e-2
312.79,3.405e-2
312.81,4.993e-3
312.83,6.801e-4
312.85,8.606e-5
312.86,2.977e-5
312.88,3.372e-6
312.90,3.548e-7
312.92,3.466e-8
312.93,1.054e-8
312.95,9.219e-10
312.97,7.490e-11
312.99,5.652e-12
313.01,3.961e-13
313.02,1.020e-13
313.04,6.400e-15
331.20,4.870e-17
331.21,1.843e-16
331.23,2.513e-15
331.25,3.209e-14
331.27,3.840e-13
331.28,1.296e-12
331.30,1.406e-11
331.32,1.429e-10
331.34,1.360e-9
331.36,1.213e-8
331.37,3.535e-8
331.39,2.858e-7
331.41,2.165e-6
331.43,1.536e-5
331.44,3.993e-5
331.46,2.569e-4
331.48,1.548e-3
331.50,8.739e-3
331.51,2.026e-2
331.53,1.037e-1
331.55,4.973e-1
331.57,2.234e+0
331.58,4.620e+0
331.60,1.881e+1
331.62,7.178e+1
331.64,2.565e+2
331.65,4.732e+2
331.67,1.533e+3
331.69,4.654e+3
331.71,1.323e+4
331.72,2.178e+4
331.74,5.615e+4
331.76,1.356e+5
331.78,3.068e+5
331.79,4.503e+5
331.81,9.237e+5
331.83,1.775e+6
331.85,3.195e+6
331.86,4.183e+6
331.88,6.827e+6
331.90,1.044e+7
331.92,1.495e+7
331.94,2.006e+7
331.95,2.267e+7
331.97,2.758e+7
331.99,3.143e+7
332.01,3.355e+7
332.02,3.382e+7
332.04,3.273e+7
332.06,2.968e+7
332.08,2.521e+7
332.09,2.267e+7
332.11,1.746e+7
332.13,1.259e+7
332.15,8.511e+6
332.16,6.827e+6
332.18,4.183e+6
332.20,2.401e+6
332.22,1.291e+6
332.23,9.237e+5
332.25,4.503e+5
332.27,2.056e+5
332.29,8.797e+4
332.30,5.615e+4
332.32,2.178e+4
332.34,7.913e+3
332.36,2.693e+3
332.37,1.533e+3
332.39,4.732e+2
332.41,1.368e+2
332.43,3.705e+1
332.44,1.881e+1
332.46,4.620e+0
332.48,1.063e+0
332.50,2.290e-1
332.52,4.622e-2
332.53,2.026e-2
332.55,3.708e-3
332.57,6.357e-4
332.59,1.021e-4
332.60,3.993e-5
332.62,5.814e-6
332.64,7.931e-7
332.66,1.013e-7
332.67,3.535e-8
332.69,4.095e-9
332.71,4.445e-10
332.73,4.519e-11
332.74,1.406e-11
332.76,1.296e-12
332.78,1.119e-13
332.80,9.053e-15
332.81,2.513e-15
332.83,1.843e-16
378.69,1.419e-15
378.71,1.344e-14
378.72,4.060e-14
378.74,3.569e-13
378.76,2.984e-12
378.78,2.373e-11
378.79,6.569e-11
378.81,4.848e-10
378.83,3.403e-9
378.85,2.272e-8
378.86,5.763e-8
378.88,3.570e-7
378.90,2.104e-6
378.92,1.180e-5
378.94,6.290e-5
378.95,1.426e-4
378.97,7.054e-4
378.99,3.320e-3
379.01,1.486e-2
379.02,3.087e-2
379.04,1.282e-1
379.06,5.067e-1
379.08,1.905e+0
379.09,3.624e+0
379.11,1.264e+1
379.13,4.193e+1
379.15,1.323e+2
379.16,2.307e+2
379.18,6.754e+2
379.20,1.881e+3
379.22,4.984e+3
379.23,7.962e+3
379.25,1.957e+4
379.27,4.577e+4
379.29,1.018e+5
379.30,1.490e+5
379.32,3.075e+5
379.34,6.037e+5
379.36,1.127e+6
379.37,1.512e+6
379.39,2.620e+6
379.41,4.318e+6
379.43,6.770e+6
379.44,8.319e+6
379.46,1.210e+7
379.48,1.675e+7
379.50,2.204e+7
379.52,2.760e+7
379.53,3.031e+7
379.55,3.521e+7
379.57,3.891e+7
379.59,4.091e+7
379.60,4.116e+7
379.62,4.015e+7
379.64,3.725e+7
379.66,3.287e+7
379.67,3.031e+7
379.69,2.482e+7
379.71,1.933e+7
379.73,1.432e+7
379.74,1.210e+7
379.76,8.319e+6
379.78,5.441e+6
379.80,3.384e+6
379.81,2.620e+6
379.83,1.512e+6
379.85,8.302e+5
379.87,4.336e+5
379.88,3.075e+5
379.90,1.490e+5
379.92,6.869e+4
379.94,3.012e+4
379.95,1.957e+4
379.97,7.962e+3
379.99,3.081e+3
380.01,1.134e+3
380.02,6.754e+2
380.04,2.307e+2
380.06,7.495e+1
380.08,2.316e+1
380.10,6.810e+0
380.11,3.624e+0
380.13,9.885e-1
380.15,2.565e-1
380.17,6.331e-2
380.18,3.087e-2
380.20,7.069e-3
380.22,1.540e-3
380.24,3.191e-4
380.25,1.426e-4
380.27,2.741e-5
380.29,5.013e-6
380.31,8.721e-7
380.32,3.570e-7
380.34,5.763e-8
380.36,8.848e-9
380.38,1.292e-9
380.39,4.848e-10
380.41,6.569e-11
380.43,8.468e-12
380.45,1.038e-12
380.46,3.569e-13
380.48,4.060e-14
405.55,2.175e-14
405.56,6.154e-14
405.58,4.770e-13
405.60,3.539e-12
405.62,2.514e-11
405.63,6.593e-11
405.65,4.387e-10
405.67,2.795e-9
405.69,1.705e-8
405.70,4.142e-8
405.72,2.366e-7
405.74,1.294e-6
405.76,6.778e-6
405.77,1.526e-5
405.79,7.485e-5
405.81,3.515e-4
405.83,1.580e-3
405.85,6.802e-3
405.86,1.388e-2
405.88,5.598e-2
405.90,2.161e-1
405.92,7.985e-1
405.93,1.510e+0
405.95,5.227e+0
405.97,1.732e+1
405.99,5.496e+1
406.00,9.632e+1
406.02,2.863e+2
406.04,8.145e+2
406.06,2.219e+3
406.07,3.603e+3
406.09,9.192e+3
406.11,2.246e+4
406.13,5.252e+4
406.14,7.902e+4
406.16,1.731e+5
406.18,3.631e+5
406.20,7.290e+5
406.21,1.016e+6
406.23,1.912e+6
406.25,3.442e+6
406.27,5.934e+6
406.28,7.666e+6
406.30,1.238e+7
406.32,1.914e+7
406.34,2.833e+7
406.35,3.391e+7
406.37,4.701e+7
406.39,6.240e+7
406.41,7.930e+7
406.43,9.647e+7
406.44,1.047e+8
406.46,1.193e+8
406.48,1.302e+8
406.50,1.360e+8
406.51,1.367e+8
406.53,1.338e+8
406.55,1.253e+8
406.57,1.124e+8
406.58,1.047e+8
406.60,8.794e+7
406.62,7.073e+7
406.64,5.446e+7
406.65,4.701e+7
406.67,3.391e+7
406.69,2.341e+7
406.71,1.548e+7
406.72,1.238e+7
406.74,7.666e+6
406.76,4.544e+6
406.78,2.579e+6
406.79,1.912e+6
406.81,1.016e+6
406.83,5.173e+5
406.85,2.521e+5
406.86,1.731e+5
406.88,7.902e+4
406.90,3.453e+4
406.92,1.445e+4
406.93,9.192e+3
406.95,3.603e+3
406.97,1.352e+3
406.99,4.855e+2
407.01,1.670e+2
407.02,9.632e+1
407.04,3.103e+1
407.06,9.568e+0
407.08,2.825e+0
407.09,1.510e+0
407.11,4.176e-1
407.13,1.106e-1
407.15,2.803e-2
407.16,1.388e-2
407.18,3.296e-3
407.20,7.494e-4
407.22,1.631e-4
407.23,7.485e-5
407.25,1.526e-5
407.27,2.978e-6
407.29,5.565e-7
407.30,2.366e-7
407.32,4.142e-8
407.34,6.940e-9
407.36,1.113e-9
407.37,4.387e-10
407.39,6.593e-11
407.41,9.485e-12
407.43,1.306e-12
407.44,4.770e-13
478.17,3.930e-13
478.19,2.169e-12
478.21,1.160e-11
478.23,6.015e-11
478.24,1.354e-10
478.26,6.695e-10
478.28,3.209e-9
478.30,1.491e-8
478.31,3.176e-8
478.33,1.408e-7
478.35,6.046e-7
478.37,2.517e-6
478.38,5.075e-6
478.40,2.016e-5
478.42,7.758e-5
478.44,2.894e-4
478.45,5.524e-4
478.47,1.966e-3
478.49,6.781e-3
478.51,2.267e-2
478.52,4.096e-2
478.54,1.306e-1
478.56,4.037e-1
478.58,1.209e+0
478.59,2.068e+0
478.61,5.911e+0
478.63,1.637e+1
478.65,4.395e+1
478.67,1.143e+2
478.68,1.822e+2
478.70,4.522e+2
478.72,1.088e+3
478.74,2.536e+3
478.75,3.826e+3
478.77,8.509e+3
478.79,1.834e+4
478.81,3.831e+4
478.82,5.472e+4
478.84,1.091e+5
478.86,2.106e+5
478.88,3.942e+5
478.89,5.331e+5
478.91,9.520e+5
478.93,1.648e+6
478.95,2.764e+6
478.96,3.537e+6
478.98,5.661e+6
479.00,8.779e+6
479.02,1.319e+7
479.03,1.599e+7
479.05,2.293e+7
479.07,3.186e+7
479.09,4.291e+7
479.10,4.922e+7
479.12,6.325e+7
479.14,7.877e+7
479.16,9.506e+7
479.17,1.032e+8
479.19,1.189e+8
479.21,1.326e+8
479.23,1.434e+8
479.25,1.504e+8
479.26,1.521e+8
479.28,1.521e+8
479.30,1.474e+8
479.32,1.385e+8
479.33,1.326e+8
479.35,1.189e+8
479.37,1.032e+8
479.39,8.687e+7
479.40,7.877e+7
479.42,6.325e+7
479.44,4.922e+7
479.46,3.712e+7
479.47,3.186e+7
479.49,2.293e+7
479.51,1.599e+7
479.53,1.080e+7
479.54,8.779e+6
479.56,5.661e+6
479.58,3.537e+6
479.60,2.142e+6
479.61,1.648e+6
479.63,9.520e+5
479.65,5.331e+5
479.67,2.893e+5
479.68,2.106e+5
479.70,1.091e+5
479.72,5.472e+4
479.74,2.661e+4
479.75,1.834e+4
479.77,8.509e+3
479.79,3.826e+3
479.81,1.667e+3
479.83,7.041e+2
479.84,4.522e+2
479.86,1.822e+2
479.88,7.116e+1
479.90,2.693e+1
479.91,1.637e+1
479.93,5.911e+0
479.95,2.068e+0
479.97,7.015e-1
479.98,4.037e-1
480.00,1.306e-1
480.02,4.096e-2
480.04,1.245e-2
480.05,6.781e-3
480.07,1.966e-3
480.09,5.524e-4
480.11,1.504e-4
480.12,7.758e-5
480.14,2.016e-5
480.16,5.075e-6
480.18,1.239e-6
480.19,6.057e-7
480.21,1.457e-7
480.23,5.356e-8
480.25,9.953e-8
480.26,1.918e-7
480.28,7.649e-7
480.30,3.003e-6
480.32,1.144e-5
480.33,2.206e-5
480.35,8.018e-5
480.37,2.825e-4
480.39,9.650e-4
480.41,3.195e-3
480.42,5.747e-3
480.44,1.816e-2
480.46,5.564e-2
480.48,1.652e-1
480.49,2.814e-1
480.51,7.977e-1
480.53,2.192e+0
480.55,5.837e+0
480.56,9.416e+0
480.58,2.394e+1
480.60,5.898e+1
480.62,1.409e+2
480.63,2.152e+2
480.65,4.907e+2
480.67,1.084e+3
480.69,2.323e+3
480.70,3.361e+3
480.72,6.873e+3
480.74,1.362e+4
480.76,2.617e+4
480.77,3.586e+4
480.79,6.577e+4
480.81,1.169e+5
480.83,2.015e+5
480.84,2.614e+5
480.86,4.299e+5
480.88,6.855e+5
480.90,1.059e+6
480.91,1.302e+6
480.93,1.920e+6
480.95,2.746e+6
480.97,3.806e+6
480.99,5.115e+6
481.00,5.860e+6
481.02,7.516e+6
481.04,9.343e+6
481.06,1.126e+7
481.07,1.222e+7
481.09,1.405e+7
481.11,1.567e+7
481.13,1.694e+7
481.14,1.740e+7
481.16,1.795e+7
481.18,1.795e+7
481.20,1.740e+7
481.21,1.694e+7
481.23,1.567e+7
481.25,1.405e+7
481.27,1.222e+7
481.28,1.126e+7
481.30,9.343e+6
481.32,7.516e+6
481.34,5.860e+6
481.35,5.115e+6
481.37,3.806e+6
481.39,2.746e+6
481.41,1.920e+6
481.42,1.587e+6
481.44,1.059e+6
481.46,6.855e+5
481.48,4.299e+5
481.50,2.614e+5
481.51,2.015e+5
481.53,1.169e+5
481.55,6.577e+4
481.57,3.586e+4
481.58,2.617e+4
481.60,1.362e+4
481.62,6.873e+3
481.64,3.361e+3
481.65,2.323e+3
481.67,1.084e+3
481.69,4.907e+2
481.71,2.152e+2
481.72,1.409e+2
481.74,5.898e+1
481.76,2.394e+1
481.78,9.416e+0
481.79,5.837e+0
481.81,2.192e+0
481.83,7.977e-1
481.85,2.814e-1
481.86,1.652e-1
481.88,5.564e-2
481.90,1.816e-2
481.92,5.747e-3
481.93,3.195e-3
481.95,9.650e-4
481.97,2.825e-4
481.99,8.018e-5
482.00,4.222e-5
482.02,1.144e-5
482.04,3.003e-6
482.06,7.643e-7
482.08,1.886e-7
482.09,9.258e-8
482.11,2.180e-8
482.13,4.977e-9
482.15,1.101e-9
482.16,5.121e-10
482.18,1.082e-10
482.20,2.214e-11
482.22,4.395e-12
482.23,1.935e-12
482.25,3.666e-13
582.42,3.318e-13
582.44,1.324e-12
582.46,5.175e-12
582.47,1.015e-11
582.49,3.842e-11
582.51,1.424e-10
582.53,5.167e-10
582.54,9.765e-10
582.56,3.433e-9
582.58,1.182e-8
582.60,3.983e-8
582.61,7.254e-8
582.63,2.368e-7
582.65,7.571e-7
582.67,2.370e-6
582.68,4.159e-6
582.70,1.261e-5
582.72,3.745e-5
582.74,1.088e-4
582.75,1.841e-4
582.77,5.185e-4
582.79,1.430e-3
582.81,3.859e-3
582.82,6.291e-3
582.84,1.645e-2
582.86,4.213e-2
582.88,1.056e-1
582.89,1.659e-1
582.91,4.031e-1
582.93,9.585e-1
582.95,2.232e+0
582.97,5.088e+0
582.98,7.622e+0
583.00,1.683e+1
583.02,3.640e+1
583.04,7.707e+1
583.05,1.113e+2
583.07,2.282e+2
583.09,4.583e+2
583.11,9.012e+2
583.12,1.254e+3
583.14,2.388e+3
583.16,4.455e+3
583.18,8.135e+3
583.19,1.091e+4
583.21,1.929e+4
583.23,3.342e+4
583.25,5.668e+4
583.26,7.323e+4
583.28,1.203e+5
583.30,1.936e+5
583.32,3.049e+5
583.33,3.796e+5
583.35,5.793e+5
583.37,8.654e+5
583.39,1.266e+6
583.40,1.519e+6
583.42,2.153e+6
583.44,2.987e+6
583.46,4.058e+6
583.47,4.692e+6
583.49,6.175e+6
583.51,7.957e+6
583.53,1.004e+7
583.55,1.240e+7
583.56,1.367e+7
583.58,1.637e+7
583.60,1.918e+7
583.62,2.200e+7
583.63,2.338e+7
583.65,2.598e+7
583.67,2.827e+7
583.69,3.012e+7
583.70,3.085e+7
583.72,3.184e+7
583.74,3.218e+7
583.76,3.184e+7
583.77,3.142e+7
583.79,3.012e+7
583.81,2.827e+7
583.83,2.598e+7
583.84,2.471e+7
583.86,2.200e+7
583.88,1.918e+7
583.90,1.637e+7
583.91,1.500e+7
583.93,1.240e+7
583.95,1.004e+7
583.97,7.957e+6
583.98,7.028e+6
584.00,5.397e+6
584.02,4.058e+6
584.04,2.987e+6
584.05,2.542e+6
584.07,1.813e+6
584.09,1.266e+6
584.11,8.654e+5
584.13,5.793e+5
584.14,4.702e+5
584.16,3.049e+5
584.18,1.936e+5
584.20,1.203e+5
584.21,9.412e+4
584.23,5.668e+4
584.25,3.342e+4
584.27,1.929e+4
584.28,1.454e+4
584.30,8.135e+3
584.32,4.455e+3
584.34,2.388e+3
584.35,1.735e+3
584.37,9.012e+2
584.39,4.583e+2
584.41,2.282e+2
584.42,1.598e+2
584.44,7.707e+1
584.46,3.640e+1
584.48,1.683e+1
584.49,1.136e+1
584.51,5.088e+0
584.53,2.232e+0
584.55,9.585e-1
584.56,6.232e-1
584.58,2.593e-1
584.60,1.056e-1
584.62,4.213e-2
584.63,2.640e-2
584.65,1.020e-2
584.67,3.859e-3
584.69,1.430e-3
584.71,5.185e-4
584.72,3.098e-4
584.74,1.088e-4
584.76,3.745e-5
584.78,1.261e-5
584.79,7.262e-6
584.81,2.370e-6
584.83,7.571e-7
584.85,2.368e-7
584.86,1.314e-7
584.88,3.983e-8
584.90,1.182e-8
584.92,3.433e-9
584.93,1.836e-9
584.95,5.167e-10
584.97,1.424e-10
584.99,3.842e-11
585.00,1.980e-11
585.02,5.175e-12
585.04,1.324e-12
