Wavelength (nm),Au I
242.59,1.009e+8
242.60,1.830e+8
242.62,5.493e+8
242.64,1.459e+9
242.66,3.432e+9
242.67,5.026e+9
242.69,9.840e+9
242.71,1.705e+10
242.73,2.614e+10
242.75,3.548e+10
242.76,3.948e+10
242.78,4.461e+10
242.80,4.461e+10
242.82,3.948e+10
242.83,3.548e+10
242.85,2.614e+10
242.87,1.705e+10
242.89,9.840e+9
242.90,7.141e+9
242.92,3.432e+9
242.94,1.459e+9
242.96,5.493e+8
242.97,3.219e+8
242.99,1.009e+8
243.01,2.798e+7
243.03,6.868e+6
243.04,3.251e+6
243.06,6.643e+5
243.08,1.202e+5
243.10,1.923e+4
243.11,7.351e+3
243.13,9.798e+2
243.15,1.156e+2
243.17,1.207e+1
243.18,3.724e+0
243.20,3.237e-1
243.22,2.490e-2
243.24,1.695e-3
243.25,4.225e-4
243.27,2.395e-5
243.29,1.201e-6
243.31,5.334e-8
243.33,2.096e-9
243.34,3.969e-10
243.36,1.298e-11
243.38,3.759e-13
243.40,9.633e-15
243.41,1.473e-15
263.47,3.784e-18
263.49,1.200e-16
263.50,6.503e-16
263.52,1.767e-14
263.54,4.330e-13
263.56,9.570e-12
263.57,4.328e-11
263.59,8.195e-10
263.61,1.399e-8
263.63,2.155e-7
263.64,8.138e-7
263.66,1.074e-5
263.68,1.278e-4
263.70,1.372e-3
263.72,1.328e-2
263.73,3.975e-2
263.75,3.296e-1
263.77,2.465e+0
263.79,1.663e+1
263.80,4.156e+1
263.82,2.402e+2
263.84,1.252e+3
263.86,5.886e+3
263.87,1.228e+4
263.89,4.944e+4
263.91,1.796e+5
263.93,5.884e+5
263.94,1.025e+6
263.96,2.875e+6
263.98,7.278e+6
264.00,1.662e+7
264.01,2.415e+7
264.03,4.724e+7
264.05,8.332e+7
264.07,1.326e+8
264.08,1.609e+8
264.10,2.192e+8
264.12,2.695e+8
264.14,2.988e+8
264.15,3.027e+8
264.17,2.874e+8
264.19,2.462e+8
264.21,1.902e+8
264.22,1.609e+8
264.24,1.065e+8
264.26,6.355e+7
264.28,3.422e+7
264.30,1.662e+7
264.31,1.114e+7
264.33,4.634e+6
264.35,1.739e+6
264.37,5.884e+5
264.38,3.293e+5
264.40,9.545e+4
264.42,2.496e+4
264.44,5.886e+3
264.45,2.750e+3
264.47,5.555e+2
264.49,1.012e+2
264.51,1.663e+1
264.52,6.487e+0
264.54,9.131e-1
264.56,1.159e-1
264.58,1.328e-2
264.59,4.323e-3
264.61,4.241e-4
264.63,3.752e-5
264.65,2.994e-6
264.66,8.138e-7
264.68,5.564e-8
264.70,3.430e-9
264.72,1.908e-10
264.73,4.328e-11
264.75,2.062e-12
264.77,8.860e-14
264.79,3.434e-15
264.80,6.503e-16
266.91,1.746e-15
266.93,5.069e-14
266.95,1.331e-12
266.97,3.160e-11
266.98,1.483e-10
267.00,3.028e-9
267.02,5.591e-8
267.04,9.337e-7
267.05,3.674e-6
267.07,5.277e-5
267.09,6.854e-4
267.11,8.050e-3
267.13,8.551e-2
267.14,2.684e-1
267.16,2.451e+0
267.18,2.025e+1
267.20,1.513e+2
267.21,3.982e+2
267.23,2.558e+3
267.25,1.487e+4
267.27,7.811e+4
267.28,1.724e+5
267.30,7.791e+5
267.32,3.184e+6
267.34,1.177e+7
267.35,2.178e+7
267.37,6.923e+7
267.39,1.990e+8
267.41,5.172e+8
267.42,8.030e+8
267.44,1.795e+9
267.46,3.629e+9
267.48,6.634e+9
267.49,8.637e+9
267.51,1.358e+10
267.53,1.931e+10
267.55,2.483e+10
267.56,2.711e+10
267.58,2.998e+10
267.60,2.998e+10
267.62,2.711e+10
267.63,2.483e+10
267.65,1.931e+10
267.67,1.358e+10
267.69,8.637e+9
267.71,4.968e+9
267.72,3.629e+9
267.74,1.795e+9
267.76,8.030e+8
267.78,3.249e+8
267.79,1.990e+8
267.81,6.923e+7
267.83,2.178e+7
267.85,6.198e+6
267.86,3.184e+6
267.88,7.791e+5
267.90,1.724e+5
267.92,3.451e+4
267.93,1.487e+4
267.95,2.558e+3
267.97,3.982e+2
267.99,5.605e+1
268.00,2.025e+1
268.02,2.451e+0
268.04,2.684e-1
268.06,2.657e-2
268.07,8.050e-3
268.09,6.854e-4
268.11,5.277e-5
268.13,3.674e-6
268.14,9.337e-7
268.16,5.591e-8
268.18,3.028e-9
268.20,1.483e-10
268.21,3.160e-11
268.23,1.331e-12
268.25,5.069e-14
268.27,1.746e-15
274.14,3.905e-16
274.16,9.983e-15
274.17,4.870e-14
274.19,1.079e-12
274.21,2.174e-11
274.23,3.980e-10
274.24,1.643e-9
274.26,2.608e-8
274.28,3.763e-7
274.30,4.936e-6
274.31,1.725e-5
274.33,1.961e-4
274.35,2.026e-3
274.37,1.904e-2
274.38,5.631e-2
274.40,4.585e-1
274.42,3.395e+0
274.44,2.285e+1
274.45,5.718e+1
274.47,3.336e+2
274.49,1.769e+3
274.51,8.527e+3
274.53,3.737e+4
274.54,7.548e+4
274.56,2.867e+5
274.58,9.900e+5
274.60,3.108e+6
274.61,5.313e+6
274.63,1.446e+7
274.65,3.575e+7
274.67,8.039e+7
274.68,1.163e+8
274.70,2.267e+8
274.72,4.017e+8
274.74,6.469e+8
274.75,7.922e+8
274.77,1.106e+9
274.79,1.404e+9
274.81,1.619e+9
274.82,1.678e+9
274.84,1.678e+9
274.86,1.526e+9
274.88,1.261e+9
274.89,1.106e+9
274.91,7.922e+8
274.93,5.159e+8
274.95,3.054e+8
274.96,2.267e+8
274.98,1.163e+8
275.00,5.426e+7
275.02,2.301e+7
275.04,8.868e+6
275.05,5.313e+6
275.07,1.775e+6
275.09,5.391e+5
275.11,1.489e+5
275.12,7.548e+4
275.14,1.806e+4
275.16,3.930e+3
275.18,7.773e+2
275.19,3.336e+2
275.21,5.718e+1
275.23,8.912e+0
275.25,1.263e+0
275.26,4.585e-1
275.28,5.631e-2
275.30,6.286e-3
275.32,6.379e-4
275.33,1.961e-4
275.35,1.725e-5
275.37,1.379e-6
275.39,1.003e-7
275.40,2.608e-8
275.42,1.643e-9
275.44,9.412e-11
275.46,4.901e-12
275.47,1.079e-12
275.49,4.870e-14
275.51,1.998e-15
311.51,4.521e-15
311.53,7.477e-14
311.54,2.958e-13
311.56,4.378e-12
311.58,6.021e-11
311.60,7.689e-10
311.61,2.673e-9
311.63,3.056e-8
311.65,3.245e-7
311.67,3.201e-6
311.68,9.777e-6
311.70,8.633e-5
311.72,7.079e-4
311.74,5.393e-3
311.75,1.448e-2
311.77,9.871e-2
311.79,6.252e-1
311.81,3.677e+0
311.82,8.676e+0
311.84,4.568e+1
311.86,2.234e+2
311.88,1.015e+3
311.90,4.283e+3
311.91,8.558e+3
311.93,3.233e+4
311.95,1.134e+5
311.97,3.696e+5
311.98,6.489e+5
312.00,1.893e+6
312.02,5.129e+6
312.04,1.291e+7
312.05,1.992e+7
312.07,4.487e+7
312.09,9.388e+7
312.11,1.825e+8
312.12,2.474e+8
312.14,4.305e+8
312.16,6.956e+8
312.18,1.044e+9
312.19,1.244e+9
312.21,1.672e+9
312.23,2.086e+9
312.25,2.418e+9
312.26,2.532e+9
312.28,2.627e+9
312.30,2.532e+9
312.32,2.267e+9
312.33,2.086e+9
312.35,1.672e+9
312.37,1.244e+9
312.39,8.601e+8
312.40,6.956e+8
312.42,4.305e+8
312.44,2.474e+8
312.46,1.321e+8
312.48,6.551e+7
312.49,4.487e+7
312.51,1.992e+7
312.53,8.212e+6
312.55,3.145e+6
312.56,1.893e+6
312.58,6.489e+5
312.60,2.066e+5
312.62,6.111e+4
312.63,3.233e+4
312.65,8.558e+3
312.67,2.105e+3
312.69,4.807e+2
312.70,2.234e+2
312.72,4.568e+1
312.74,8.676e+0
312.76,1.530e+0
312.77,6.252e-1
312.79,9.871e-2
312.81,1.448e-2
312.83,1.972e-3
312.84,7.079e-4
312.86,8.633e-5
312.88,9.777e-6
312.90,1.029e-6
312.91,3.245e-7
312.93,3.056e-8
312.95,2.673e-9
312.97,2.172e-10
312.98,6.021e-11
313.00,4.378e-12
313.02,2.958e-13
313.04,1.856e-14
331.20,5.016e-17
331.21,1.898e-16
331.23,2.588e-15
331.25,3.305e-14
331.27,3.955e-13
331.28,1.335e-12
331.30,1.448e-11
331.32,1.472e-10
331.34,1.401e-9
331.35,4.218e-9
331.37,3.641e-8
331.39,2.944e-7
331.41,2.230e-6
331.42,5.988e-6
331.44,4.112e-5
331.46,2.646e-4
331.48,1.594e-3
331.49,3.819e-3
331.51,2.087e-2
331.53,1.068e-1
331.55,5.122e-1
331.56,1.094e+0
331.58,4.758e+0
331.60,1.938e+1
331.62,7.393e+1
331.63,1.409e+2
331.65,4.874e+2
331.67,1.579e+3
331.69,4.794e+3
331.70,8.150e+3
331.72,2.243e+4
331.74,5.783e+4
331.76,1.397e+5
331.78,3.160e+5
331.79,4.638e+5
331.81,9.513e+5
331.83,1.828e+6
331.85,3.291e+6
331.86,4.308e+6
331.88,7.031e+6
331.90,1.075e+7
331.92,1.540e+7
331.93,1.798e+7
331.95,2.335e+7
331.97,2.840e+7
331.99,3.237e+7
332.00,3.372e+7
332.02,3.483e+7
332.04,3.372e+7
332.06,3.057e+7
332.07,2.840e+7
332.09,2.335e+7
332.11,1.798e+7
332.13,1.297e+7
332.14,1.075e+7
332.16,7.031e+6
332.18,4.308e+6
332.20,2.473e+6
332.21,1.828e+6
332.23,9.513e+5
332.25,4.638e+5
332.27,2.118e+5
332.28,1.397e+5
332.30,5.783e+4
332.32,2.243e+4
332.34,8.150e+3
332.36,2.774e+3
332.37,1.579e+3
332.39,4.874e+2
332.41,1.409e+2
332.43,3.816e+1
332.44,1.938e+1
332.46,4.758e+0
332.48,1.094e+0
332.50,2.358e-1
332.51,1.068e-1
332.53,2.087e-2
332.55,3.819e-3
332.57,6.548e-4
332.58,2.646e-4
332.60,4.112e-5
332.62,5.988e-6
332.64,8.168e-7
332.65,2.944e-7
332.67,3.641e-8
332.69,4.218e-9
332.71,4.578e-10
332.72,1.472e-10
332.74,1.448e-11
332.76,1.335e-12
332.78,1.153e-13
332.79,3.305e-14
332.81,2.588e-15
378.69,1.459e-15
378.71,1.382e-14
378.72,4.175e-14
378.74,3.670e-13
378.76,3.068e-12
378.78,2.441e-11
378.79,6.755e-11
378.81,4.985e-10
378.83,3.499e-9
378.85,2.337e-8
378.87,1.484e-7
378.88,3.671e-7
378.90,2.164e-6
378.92,1.213e-5
378.94,6.468e-5
378.95,1.466e-4
378.97,7.253e-4
378.99,3.414e-3
379.01,1.528e-2
379.02,3.174e-2
379.04,1.319e-1
379.06,5.210e-1
379.08,1.958e+0
379.09,3.726e+0
379.11,1.300e+1
379.13,4.311e+1
379.15,1.361e+2
379.16,2.372e+2
379.18,6.945e+2
379.20,1.934e+3
379.22,5.125e+3
379.23,8.188e+3
379.25,2.013e+4
379.27,4.706e+4
379.29,1.047e+5
379.30,1.532e+5
379.32,3.162e+5
379.34,6.208e+5
379.36,1.159e+6
379.38,2.059e+6
379.39,2.694e+6
379.41,4.440e+6
379.43,6.961e+6
379.45,1.038e+7
379.46,1.244e+7
379.48,1.722e+7
379.50,2.267e+7
379.52,2.838e+7
379.53,3.117e+7
379.55,3.621e+7
379.57,4.001e+7
379.59,4.206e+7
379.60,4.233e+7
379.62,4.128e+7
379.64,3.830e+7
379.66,3.380e+7
379.67,3.117e+7
379.69,2.552e+7
379.71,1.988e+7
379.73,1.473e+7
379.74,1.244e+7
379.76,8.555e+6
379.78,5.594e+6
379.80,3.480e+6
379.81,2.694e+6
379.83,1.555e+6
379.85,8.537e+5
379.87,4.458e+5
379.88,3.162e+5
379.90,1.532e+5
379.92,7.063e+4
379.94,3.097e+4
379.96,1.292e+4
379.97,8.188e+3
379.99,3.168e+3
380.01,1.166e+3
380.03,4.084e+2
380.04,2.372e+2
380.06,7.707e+1
380.08,2.382e+1
380.10,7.003e+0
380.11,3.726e+0
380.13,1.016e+0
380.15,2.637e-1
380.17,6.510e-2
380.18,3.174e-2
380.20,7.269e-3
380.22,1.583e-3
380.24,3.281e-4
380.25,1.466e-4
380.27,2.818e-5
380.29,5.155e-6
380.31,8.968e-7
380.32,3.671e-7
380.34,5.926e-8
380.36,9.099e-9
380.38,1.329e-9
380.39,4.985e-10
380.41,6.755e-11
380.43,8.708e-12
380.45,1.068e-12
380.46,3.670e-13
380.48,4.175e-14
405.55,2.783e-14
405.57,2.205e-13
405.58,6.104e-13
405.60,4.530e-12
405.62,3.218e-11
405.64,2.188e-10
405.65,5.615e-10
405.67,3.577e-9
405.69,2.182e-8
405.71,1.274e-7
405.72,3.028e-7
405.74,1.657e-6
405.76,8.674e-6
405.78,4.349e-5
405.79,9.579e-5
405.81,4.498e-4
405.83,2.022e-3
405.85,8.705e-3
405.86,1.777e-2
405.88,7.164e-2
405.90,2.765e-1
405.92,1.022e+0
405.93,1.933e+0
405.95,6.690e+0
405.97,2.217e+1
405.99,7.034e+1
406.00,1.233e+2
406.02,3.663e+2
406.04,1.042e+3
406.06,2.839e+3
406.08,7.405e+3
406.09,1.176e+4
406.11,2.874e+4
406.13,6.721e+4
406.15,1.505e+5
406.16,2.215e+5
406.18,4.647e+5
406.20,9.330e+5
406.22,1.794e+6
406.23,2.447e+6
406.25,4.406e+6
406.27,7.595e+6
406.29,1.254e+7
406.30,1.584e+7
406.32,2.449e+7
406.34,3.625e+7
406.36,5.137e+7
406.37,6.016e+7
406.39,7.986e+7
406.41,1.015e+8
406.43,1.235e+8
406.44,1.340e+8
406.46,1.527e+8
406.48,1.666e+8
406.50,1.740e+8
406.51,1.750e+8
406.53,1.712e+8
406.55,1.604e+8
406.57,1.438e+8
406.58,1.340e+8
406.60,1.125e+8
406.62,9.052e+7
406.64,6.969e+7
406.66,5.137e+7
406.67,4.339e+7
406.69,2.996e+7
406.71,1.981e+7
406.73,1.254e+7
406.74,9.811e+6
406.76,5.816e+6
406.78,3.301e+6
406.80,1.794e+6
406.81,1.301e+6
406.83,6.620e+5
406.85,3.226e+5
406.87,1.505e+5
406.88,1.011e+5
406.90,4.419e+4
406.92,1.849e+4
406.94,7.405e+3
406.95,4.611e+3
406.97,1.730e+3
406.99,6.213e+2
407.01,2.137e+2
407.02,1.233e+2
407.04,3.971e+1
407.06,1.225e+1
407.08,3.615e+0
407.09,1.933e+0
407.11,5.345e-1
407.13,1.415e-1
407.15,3.587e-2
407.17,8.705e-3
407.18,4.219e-3
407.20,9.590e-4
407.22,2.087e-4
407.24,4.349e-5
407.25,1.953e-5
407.27,3.811e-6
407.29,7.122e-7
407.31,1.274e-7
407.32,5.301e-8
407.34,8.882e-9
407.36,1.425e-9
407.38,2.188e-10
407.39,8.437e-11
407.41,1.214e-11
407.43,1.672e-12
407.45,2.205e-13
478.18,1.182e-12
478.20,6.425e-12
478.21,1.480e-11
478.23,7.674e-11
478.25,3.855e-10
478.27,1.877e-9
478.28,4.094e-9
478.30,1.902e-8
478.32,8.562e-8
478.34,3.736e-7
478.35,7.713e-7
478.37,3.211e-6
478.39,1.295e-5
478.41,5.064e-5
478.42,9.897e-5
478.44,3.692e-4
478.46,1.335e-3
478.48,4.676e-3
478.49,8.650e-3
478.51,2.892e-2
478.53,9.367e-2
478.55,2.941e-1
478.56,5.150e-1
478.58,1.543e+0
478.60,4.478e+0
478.62,1.260e+1
478.64,3.435e+1
478.65,5.606e+1
478.67,1.458e+2
478.69,3.676e+2
478.71,8.982e+2
478.72,1.388e+3
478.74,3.235e+3
478.76,7.307e+3
478.78,1.600e+4
478.79,2.340e+4
478.81,4.887e+4
478.83,9.893e+4
478.85,1.941e+5
478.86,2.687e+5
478.88,5.029e+5
478.90,9.123e+5
478.92,1.604e+6
478.93,2.102e+6
478.95,3.525e+6
478.97,5.731e+6
478.99,9.028e+6
479.00,1.120e+7
479.02,1.683e+7
479.04,2.452e+7
479.06,3.461e+7
479.07,4.065e+7
479.09,5.474e+7
479.11,7.146e+7
479.13,9.039e+7
479.14,1.005e+8
479.16,1.213e+8
479.18,1.418e+8
479.20,1.608e+8
479.22,1.767e+8
479.23,1.830e+8
479.25,1.918e+8
479.27,1.948e+8
479.29,1.918e+8
479.30,1.881e+8
479.32,1.767e+8
479.34,1.608e+8
479.36,1.418e+8
479.37,1.317e+8
479.39,1.108e+8
479.41,9.039e+7
479.43,7.146e+7
479.44,6.279e+7
479.46,4.736e+7
479.48,3.461e+7
479.50,2.452e+7
479.51,2.040e+7
479.53,1.378e+7
479.55,9.028e+6
479.57,5.731e+6
479.58,4.512e+6
479.60,2.733e+6
479.62,1.604e+6
479.64,9.123e+5
479.65,6.800e+5
479.67,3.690e+5
479.69,1.941e+5
479.71,9.893e+4
479.72,6.981e+4
479.74,3.395e+4
479.76,1.600e+4
479.78,7.307e+3
479.80,3.235e+3
479.81,2.127e+3
479.83,8.982e+2
479.85,3.676e+2
479.87,1.458e+2
479.88,9.077e+1
479.90,3.435e+1
479.92,1.260e+1
479.94,4.478e+0
479.95,2.639e+0
479.97,8.948e-1
479.99,2.941e-1
480.01,9.367e-2
480.02,5.225e-2
480.04,1.588e-2
480.06,4.676e-3
480.08,1.335e-3
480.09,7.047e-4
480.11,1.919e-4
480.13,5.064e-5
480.15,1.295e-5
480.16,6.474e-6
480.18,1.580e-6
480.20,3.766e-7
480.22,9.901e-8
480.23,6.841e-8
480.25,1.273e-7
480.27,4.896e-7
480.29,1.947e-6
480.31,7.529e-6
480.32,1.464e-5
480.34,5.403e-5
480.36,1.934e-4
480.38,6.709e-4
480.39,1.235e-3
480.41,4.089e-3
480.43,1.313e-2
480.45,4.084e-2
480.46,7.121e-2
480.48,2.115e-1
480.50,6.087e-1
480.52,1.699e+0
480.53,2.805e+0
480.55,7.471e+0
480.57,1.929e+1
480.59,4.827e+1
480.60,7.548e+1
480.62,1.803e+2
480.64,4.175e+2
480.66,9.372e+2
480.67,1.388e+3
480.69,2.973e+3
480.71,6.175e+3
480.73,1.243e+4
480.74,1.743e+4
480.76,3.350e+4
480.78,6.239e+4
480.80,1.127e+5
480.81,1.496e+5
480.83,2.578e+5
480.85,4.307e+5
480.87,6.975e+5
480.89,1.095e+6
480.90,1.356e+6
480.92,2.031e+6
480.94,2.950e+6
480.96,4.154e+6
480.97,4.872e+6
480.99,6.546e+6
481.01,8.527e+6
481.03,1.077e+7
481.04,1.196e+7
481.06,1.441e+7
481.08,1.684e+7
481.10,1.907e+7
481.11,2.005e+7
481.13,2.167e+7
481.15,2.271e+7
481.17,2.307e+7
481.18,2.298e+7
481.20,2.227e+7
481.22,2.093e+7
481.24,1.907e+7
481.25,1.799e+7
481.27,1.564e+7
481.29,1.318e+7
481.31,1.077e+7
481.32,9.619e+6
481.34,7.500e+6
481.36,5.669e+6
481.38,4.154e+6
481.39,3.514e+6
481.41,2.458e+6
481.43,1.666e+6
481.45,1.095e+6
481.47,6.975e+5
481.48,5.503e+5
481.50,3.346e+5
481.52,1.972e+5
481.54,1.127e+5
481.55,8.417e+4
481.57,4.590e+4
481.59,2.426e+4
481.61,1.243e+4
481.62,8.796e+3
481.64,4.302e+3
481.66,2.039e+3
481.68,9.372e+2
481.69,6.280e+2
481.71,2.755e+2
481.73,1.171e+2
481.75,4.827e+1
481.76,3.063e+1
481.78,1.205e+1
481.80,4.595e+0
481.82,1.699e+0
481.83,1.021e+0
481.85,3.602e-1
481.87,1.232e-1
481.89,4.084e-2
481.90,2.324e-2
481.92,7.355e-3
481.94,2.256e-3
481.96,6.709e-4
481.97,3.616e-4
481.99,1.026e-4
482.01,2.823e-5
482.03,7.529e-6
482.05,1.946e-6
482.06,9.781e-7
482.08,2.413e-7
482.10,5.772e-8
482.12,1.338e-8
482.13,6.370e-9
482.15,1.410e-9
482.17,3.024e-10
482.19,6.287e-11
482.20,2.834e-11
482.22,5.624e-12
482.24,1.082e-12
482.26,2.018e-13
582.43,1.141e-12
582.45,4.507e-12
582.47,1.742e-11
582.48,3.399e-11
582.50,1.273e-10
582.52,4.670e-10
582.54,1.677e-9
582.55,3.152e-9
582.57,1.097e-8
582.59,3.735e-8
582.61,1.246e-7
582.62,2.257e-7
582.64,7.290e-7
582.66,2.306e-6
582.68,7.142e-6
582.69,1.247e-5
582.71,3.741e-5
582.73,1.099e-4
582.75,3.161e-4
582.76,5.319e-4
582.78,1.482e-3
582.80,4.044e-3
582.82,1.080e-2
582.83,1.752e-2
582.85,4.533e-2
582.87,1.149e-1
582.89,2.849e-1
582.90,4.452e-1
582.92,1.070e+0
582.94,2.518e+0
582.96,5.801e+0
582.98,1.309e+1
582.99,1.950e+1
583.01,4.262e+1
583.03,9.119e+1
583.05,1.910e+2
583.06,2.743e+2
583.08,5.568e+2
583.10,1.106e+3
583.12,2.153e+3
583.13,2.979e+3
583.15,5.615e+3
583.17,1.036e+4
583.19,1.873e+4
583.20,2.497e+4
583.22,4.372e+4
583.24,7.493e+4
583.26,1.257e+5
583.27,1.616e+5
583.29,2.627e+5
583.31,4.182e+5
583.33,6.518e+5
583.34,8.073e+5
583.36,1.219e+6
583.38,1.802e+6
583.40,2.608e+6
583.41,3.113e+6
583.43,4.365e+6
583.45,5.993e+6
583.47,8.056e+6
583.48,9.267e+6
583.50,1.207e+7
583.52,1.539e+7
583.54,1.921e+7
583.56,2.348e+7
583.57,2.575e+7
583.59,3.050e+7
583.61,3.536e+7
583.63,4.014e+7
583.64,4.243e+7
583.66,4.666e+7
583.68,5.024e+7
583.70,5.297e+7
583.71,5.395e+7
583.73,5.511e+7
583.75,5.511e+7
583.77,5.395e+7
583.78,5.297e+7
583.80,5.024e+7
583.82,4.666e+7
583.84,4.243e+7
583.85,4.014e+7
583.87,3.536e+7
583.89,3.050e+7
583.91,2.575e+7
583.92,2.348e+7
583.94,1.921e+7
583.96,1.539e+7
583.98,1.207e+7
583.99,1.060e+7
584.01,8.056e+6
584.03,5.993e+6
584.05,4.365e+6
584.06,3.696e+6
584.08,2.608e+6
584.10,1.802e+6
584.12,1.219e+6
584.14,8.073e+5
584.15,6.518e+5
584.17,4.182e+5
584.19,2.627e+5
584.21,1.616e+5
584.22,1.257e+5
584.24,7.493e+4
584.26,4.372e+4
584.28,2.497e+4
584.29,1.873e+4
584.31,1.036e+4
584.33,5.615e+3
584.35,2.979e+3
584.36,2.153e+3
584.38,1.106e+3
584.40,5.568e+2
584.42,2.743e+2
584.43,1.910e+2
584.45,9.119e+1
584.47,4.262e+1
584.49,1.950e+1
584.50,1.309e+1
584.52,5.801e+0
584.54,2.518e+0
584.56,1.070e+0
584.57,6.921e-1
584.59,2.849e-1
584.61,1.149e-1
584.63,4.533e-2
584.65,1.752e-2
584.66,1.080e-2
584.68,4.044e-3
584.70,1.482e-3
584.72,5.319e-4
584.73,3.161e-4
584.75,1.099e-4
584.77,3.741e-5
584.79,1.247e-5
584.80,7.142e-6
584.82,2.306e-6
584.84,7.290e-7
584.86,2.257e-7
584.87,1.246e-7
584.89,3.735e-8
584.91,1.097e-8
584.93,3.152e-9
584.94,1.677e-9
584.96,4.670e-10
584.98,1.273e-10
585.00,3.399e-11
585.01,1.742e-11
585.03,4.507e-12
585.05,1.141e-12
