Wavelength (nm),Sum(calc),Cu I (8.1e-1),Cu II (1.9e-1)
202.45,8.770e+8,8.720e+8,5.001e+6
202.47,6.810e+8,6.700e+8,1.102e+7
202.48,5.651e+8,5.498e+8,1.531e+7
202.50,3.505e+8,3.246e+8,2.592e+7
202.52,1.975e+8,1.607e+8,3.681e+7
202.53,1.470e+8,1.059e+8,4.108e+7
202.55,8.514e+7,4.029e+7,4.485e+7
202.57,5.394e+7,1.286e+7,4.108e+7
202.58,4.361e+7,6.802e+6,3.681e+7
202.60,2.758e+7,1.668e+6,2.592e+7
202.62,1.565e+7,3.431e+5,1.531e+7
202.63,1.117e+7,1.457e+5,1.102e+7
202.65,5.033e+6,2.303e+4,5.010e+6
202.67,1.923e+6,3.053e+3,1.920e+6
202.68,1.119e+6,1.041e+3,1.118e+6
202.70,3.435e+5,1.060e+2,3.434e+5
202.72,1.003e+5,9.060e+0,1.003e+5
202.73,5.656e+4,2.480e+0,5.655e+4
202.75,2.218e+4,1.628e-1,2.218e+4
202.77,1.094e+4,8.967e-3,1.094e+4
202.78,7.812e+3,1.970e-3,7.812e+3
202.80,3.729e+3,8.337e-5,3.729e+3
202.82,1.566e+3,2.959e-6,1.566e+3
202.83,9.910e+2,5.220e-7,9.910e+2
202.85,5.387e+2,5.213e-7,5.387e+2
202.87,8.361e+2,5.205e-7,8.361e+2
202.88,1.291e+3,5.201e-7,1.291e+3
202.90,3.024e+3,5.193e-7,3.024e+3
202.92,6.154e+3,5.186e-7,6.154e+3
202.93,8.288e+3,5.182e-7,8.288e+3
202.95,1.358e+4,5.174e-7,1.358e+4
202.97,2.020e+4,5.166e-7,2.020e+4
202.98,2.428e+4,5.163e-7,2.428e+4
203.00,3.577e+4,5.155e-7,3.577e+4
203.02,5.523e+4,5.147e-7,5.523e+4
203.03,6.900e+4,5.143e-7,6.900e+4
203.05,1.036e+5,5.136e-7,1.036e+5
203.07,1.399e+5,5.128e-7,1.399e+5
203.08,1.542e+5,5.124e-7,1.542e+5
203.10,1.662e+5,5.116e-7,1.662e+5
203.12,1.516e+5,5.109e-7,1.516e+5
203.13,1.358e+5,5.105e-7,1.358e+5
203.15,9.567e+4,5.097e-7,9.567e+4
203.17,5.665e+4,5.089e-7,5.665e+4
203.18,4.083e+4,5.086e-7,4.083e+4
203.20,1.862e+4,5.078e-7,1.862e+4
203.22,7.128e+3,5.070e-7,7.128e+3
203.23,4.131e+3,5.066e-7,4.131e+3
203.25,1.217e+3,5.059e-7,1.217e+3
203.27,3.013e+2,5.051e-7,3.013e+2
203.28,1.405e+2,5.047e-7,1.405e+2
203.30,2.852e+1,5.039e-7,2.852e+1
203.32,2.449e+1,5.032e-7,2.449e+1
203.33,6.550e+1,5.028e-7,6.550e+1
203.35,5.606e+2,5.020e-7,5.606e+2
203.37,4.132e+3,5.012e-7,4.132e+3
203.38,1.051e+4,5.008e-7,1.051e+4
203.40,5.971e+4,5.001e-7,5.971e+4
203.42,2.851e+5,4.993e-7,2.851e+5
203.43,5.838e+5,4.989e-7,5.838e+5
203.45,2.148e+6,4.981e-7,2.148e+6
203.47,6.646e+6,4.974e-7,6.646e+6
203.48,1.095e+7,4.970e-7,1.095e+7
203.50,2.611e+7,4.962e-7,2.611e+7
203.52,5.235e+7,4.954e-7,5.235e+7
203.53,6.948e+7,4.951e-7,6.948e+7
203.55,1.077e+8,4.943e-7,1.077e+8
203.57,1.412e+8,4.935e-7,1.412e+8
203.58,1.524e+8,4.931e-7,1.524e+8
203.60,1.599e+8,4.924e-7,1.599e+8
203.62,1.523e+8,4.916e-7,1.523e+8
203.63,1.470e+8,4.912e-7,1.470e+8
203.65,1.427e+8,4.904e-7,1.427e+8
203.67,1.509e+8,4.897e-7,1.509e+8
203.68,1.578e+8,4.893e-7,1.578e+8
203.70,1.676e+8,4.885e-7,1.676e+8
203.72,1.605e+8,4.877e-7,1.605e+8
203.73,1.489e+8,4.874e-7,1.489e+8
203.75,1.137e+8,4.866e-7,1.137e+8
203.77,7.344e+7,4.858e-7,7.344e+7
203.78,5.535e+7,4.854e-7,5.535e+7
203.80,2.763e+7,4.847e-7,2.763e+7
203.82,1.160e+7,4.839e-7,1.160e+7
203.83,7.046e+6,4.835e-7,7.046e+6
203.85,2.281e+6,4.827e-7,2.281e+6
203.87,6.209e+5,4.820e-7,6.209e+5
203.88,3.035e+5,4.816e-7,3.035e+5
203.90,6.368e+4,4.808e-7,6.368e+4
203.92,1.123e+4,4.800e-7,1.123e+4
203.93,4.421e+3,4.796e-7,4.421e+3
203.95,6.012e+2,4.789e-7,6.012e+2
203.97,6.873e+1,4.781e-7,6.873e+1
203.98,2.177e+1,4.777e-7,2.177e+1
204.00,1.919e+0,4.769e-7,1.919e+0
204.02,1.423e-1,4.762e-7,1.423e-1
204.03,3.695e-2,4.758e-7,3.695e-2
204.05,1.504e-2,4.750e-7,1.504e-2
204.07,2.046e-1,4.742e-7,2.046e-1
204.08,7.612e-1,4.739e-7,7.612e-1
204.10,9.267e+0,4.731e-7,9.267e+0
204.12,9.496e+1,4.723e-7,9.496e+1
204.13,2.849e+2,4.719e-7,2.849e+2
204.15,2.254e+3,4.712e-7,2.254e+3
204.17,1.501e+4,4.704e-7,1.501e+4
204.18,3.632e+4,4.700e-7,3.632e+4
204.20,1.868e+5,4.692e-7,1.868e+5
204.22,8.083e+5,4.685e-7,8.083e+5
204.23,1.576e+6,4.681e-7,1.576e+6
204.25,5.268e+6,4.673e-7,5.268e+6
204.27,1.482e+7,4.665e-7,1.482e+7
204.28,2.330e+7,4.662e-7,2.330e+7
204.30,5.060e+7,4.654e-7,5.060e+7
204.32,9.251e+7,4.646e-7,9.251e+7
204.33,1.173e+8,4.642e-7,1.173e+8
204.35,1.655e+8,4.635e-7,1.655e+8
204.37,1.966e+8,4.627e-7,1.966e+8
204.38,2.009e+8,4.623e-7,2.009e+8
204.40,1.843e+8,4.615e-7,1.843e+8
204.42,1.423e+8,4.608e-7,1.423e+8
204.43,1.173e+8,4.604e-7,1.173e+8
204.45,6.991e+7,4.596e-7,6.991e+7
204.47,3.508e+7,4.588e-7,3.508e+7
204.48,2.330e+7,4.584e-7,2.330e+7
204.50,9.028e+6,4.577e-7,9.028e+6
204.52,2.945e+6,4.569e-7,2.945e+6
204.53,1.576e+6,4.565e-7,1.576e+6
204.55,3.970e+5,4.557e-7,3.970e+5
204.57,8.416e+4,4.550e-7,8.416e+4
204.58,3.632e+4,4.546e-7,3.632e+4
204.60,5.968e+3,4.538e-7,5.968e+3
204.62,9.113e+2,4.530e-7,9.113e+2
204.63,4.570e+2,4.527e-7,4.570e+2
204.65,5.555e+2,4.519e-7,5.555e+2
204.66,8.698e+2,4.515e-7,8.698e+2
204.68,2.031e+3,4.507e-7,2.031e+3
204.70,4.036e+3,4.500e-7,4.036e+3
204.71,5.335e+3,4.496e-7,5.335e+3
204.73,8.195e+3,4.488e-7,8.195e+3
204.75,1.060e+4,4.480e-7,1.060e+4
204.76,1.131e+4,4.477e-7,1.131e+4
204.78,1.131e+4,4.469e-7,1.131e+4
204.80,9.523e+3,4.461e-7,9.523e+3
204.81,8.195e+3,4.457e-7,8.195e+3
204.83,5.335e+3,4.450e-7,5.335e+3
204.85,2.925e+3,4.442e-7,2.925e+3
204.86,2.031e+3,4.438e-7,2.031e+3
204.88,8.605e+2,4.430e-7,8.605e+2
204.90,3.071e+2,4.423e-7,3.071e+2
204.91,1.720e+2,4.419e-7,1.720e+2
204.93,4.746e+1,4.411e-7,4.746e+1
204.95,1.103e+1,4.403e-7,1.103e+1
204.96,4.983e+0,4.399e-7,4.983e+0
204.98,8.948e-1,4.392e-7,8.948e-1
205.00,1.353e-1,4.384e-7,1.353e-1
205.01,4.935e-2,4.380e-7,4.935e-2
205.03,5.769e-3,4.372e-7,5.769e-3
205.05,5.680e-4,4.365e-7,5.680e-4
205.06,1.671e-4,4.361e-7,1.671e-4
205.08,1.290e-5,4.353e-7,1.290e-5
205.10,4.306e-6,4.345e-7,4.306e-6
205.11,1.461e-5,4.342e-7,1.461e-5
205.13,2.212e-4,4.334e-7,2.212e-4
205.15,2.982e-3,4.326e-7,2.982e-3
205.16,1.048e-2,4.322e-7,1.048e-2
205.18,1.201e-1,4.315e-7,1.201e-1
205.20,1.254e+0,4.307e-7,1.254e+0
205.21,3.917e+0,4.303e-7,3.917e+0
205.23,3.557e+1,4.295e-7,3.557e+1
205.25,2.896e+2,4.288e-7,2.896e+2
205.26,7.892e+2,4.284e-7,7.892e+2
205.28,5.289e+3,4.276e-7,5.289e+3
205.30,3.061e+4,4.268e-7,3.061e+4
205.31,6.947e+4,4.265e-7,6.947e+4
205.33,3.173e+5,4.257e-7,3.173e+5
205.35,1.230e+6,4.249e-7,1.230e+6
205.36,2.276e+6,4.245e-7,2.276e+6
205.38,6.866e+6,4.238e-7,6.866e+6
205.40,1.750e+7,4.230e-7,1.750e+7
205.41,2.621e+7,4.226e-7,2.621e+7
205.43,5.179e+7,4.218e-7,5.179e+7
205.45,8.633e+7,4.211e-7,8.633e+7
205.46,1.046e+8,4.207e-7,1.046e+8
205.48,1.350e+8,4.199e-7,1.350e+8
205.50,1.470e+8,4.191e-7,1.470e+8
205.51,1.439e+8,4.187e-7,1.439e+8
205.53,1.213e+8,4.180e-7,1.213e+8
205.55,8.626e+7,4.172e-7,8.626e+7
205.56,6.823e+7,4.168e-7,6.823e+7
205.58,3.757e+7,4.160e-7,3.757e+7
205.60,1.744e+7,4.153e-7,1.744e+7
205.61,1.115e+7,4.149e-7,1.115e+7
205.63,4.008e+6,4.141e-7,4.008e+6
205.65,1.215e+6,4.133e-7,1.215e+6
205.66,6.277e+5,4.130e-7,6.277e+5
205.68,1.473e+5,4.122e-7,1.473e+5
205.70,2.917e+4,4.114e-7,2.917e+4
205.71,1.217e+4,4.110e-7,1.217e+4
205.73,1.866e+3,4.103e-7,1.866e+3
205.75,2.412e+2,4.095e-7,2.412e+2
205.76,8.134e+1,4.091e-7,8.134e+1
205.78,8.141e+0,4.083e-7,8.141e+0
205.80,6.871e-1,4.076e-7,6.871e-1
205.81,1.872e-1,4.072e-7,1.872e-1
205.83,1.224e-2,4.064e-7,1.224e-2
205.85,6.743e-4,4.056e-7,6.743e-4
205.86,1.485e-4,4.053e-7,1.485e-4
205.88,6.402e-6,4.045e-7,6.402e-6
205.90,1.490e-6,4.037e-7,1.490e-6
205.91,5.250e-6,4.033e-7,5.250e-6
205.93,7.815e-5,4.026e-7,7.815e-5
205.95,9.900e-4,4.018e-7,9.900e-4
205.96,3.307e-3,4.014e-7,3.307e-3
205.98,3.250e-2,4.006e-7,3.250e-2
206.00,2.696e-1,3.999e-7,2.696e-1
206.01,7.289e-1,3.995e-7,7.289e-1
206.03,4.691e+0,3.987e-7,4.691e+0
206.05,2.549e+1,3.979e-7,2.549e+1
206.06,5.577e+1,3.975e-7,5.577e+1
206.08,2.351e+2,3.968e-7,2.351e+2
206.10,8.368e+2,3.960e-7,8.368e+2
206.11,1.482e+3,3.956e-7,1.482e+3
206.13,4.091e+3,3.948e-7,4.091e+3
206.15,9.536e+3,3.941e-7,9.536e+3
206.16,1.366e+4,3.937e-7,1.366e+4
206.18,2.471e+4,3.929e-7,2.471e+4
206.20,3.773e+4,3.921e-7,3.773e+4
206.21,4.375e+4,3.918e-7,4.375e+4
206.23,5.182e+4,3.910e-7,5.182e+4
206.25,5.182e+4,3.902e-7,5.182e+4
206.26,4.863e+4,3.898e-7,4.863e+4
206.28,3.773e+4,3.891e-7,3.773e+4
206.30,2.471e+4,3.883e-7,2.471e+4
206.31,1.877e+4,3.879e-7,1.877e+4
206.33,9.536e+3,3.871e-7,9.536e+3
206.35,4.091e+3,3.864e-7,4.091e+3
206.36,2.514e+3,3.860e-7,2.514e+3
206.38,8.368e+2,3.852e-7,8.368e+2
206.40,2.356e+2,3.844e-7,2.356e+2
206.41,1.181e+2,3.841e-7,1.181e+2
206.43,3.247e+1,3.833e-7,3.247e+1
206.45,3.934e+1,3.825e-7,3.934e+1
206.46,7.435e+1,3.821e-7,7.435e+1
206.48,2.795e+2,3.814e-7,2.795e+2
206.50,9.093e+2,3.806e-7,9.093e+2
206.51,1.540e+3,3.802e-7,1.540e+3
206.53,3.894e+3,3.794e-7,3.894e+3
206.55,8.317e+3,3.787e-7,8.317e+3
206.56,1.141e+4,3.783e-7,1.141e+4
206.58,1.892e+4,3.775e-7,1.892e+4
206.60,2.652e+4,3.767e-7,2.652e+4
206.61,2.946e+4,3.763e-7,2.946e+4
206.63,3.205e+4,3.756e-7,3.205e+4
206.65,2.946e+4,3.748e-7,2.946e+4
206.66,2.652e+4,3.744e-7,2.652e+4
206.68,1.892e+4,3.736e-7,1.892e+4
206.70,1.141e+4,3.729e-7,1.141e+4
206.71,8.317e+3,3.725e-7,8.317e+3
206.73,3.894e+3,3.717e-7,3.894e+3
206.75,1.540e+3,3.709e-7,1.540e+3
206.76,9.094e+2,3.706e-7,9.094e+2
206.78,2.801e+2,3.698e-7,2.801e+2
206.79,1.472e+2,3.694e-7,1.472e+2
206.81,4.390e+1,3.686e-7,4.390e+1
206.83,4.556e+1,3.679e-7,4.556e+1
206.84,7.692e+1,3.675e-7,7.692e+1
206.86,2.403e+2,3.667e-7,2.403e+2
206.88,6.575e+2,3.659e-7,6.575e+2
206.89,1.022e+3,3.656e-7,1.022e+3
206.91,2.177e+3,3.648e-7,2.177e+3
206.93,3.920e+3,3.640e-7,3.920e+3
206.94,4.939e+3,3.636e-7,4.939e+3
206.96,6.912e+3,3.629e-7,6.912e+3
206.98,8.177e+3,3.621e-7,8.177e+3
206.99,8.350e+3,3.617e-7,8.350e+3
207.01,7.677e+3,3.609e-7,7.677e+3
207.03,5.967e+3,3.602e-7,5.967e+3
207.04,4.939e+3,3.598e-7,4.939e+3
207.06,2.983e+3,3.590e-7,2.983e+3
207.08,1.523e+3,3.582e-7,1.523e+3
207.09,1.022e+3,3.578e-7,1.022e+3
207.11,4.056e+2,3.571e-7,4.056e+2
207.13,1.360e+2,3.563e-7,1.360e+2
207.14,7.398e+1,3.559e-7,7.398e+1
207.16,1.929e+1,3.551e-7,1.929e+1
207.18,4.251e+0,3.544e-7,4.251e+0
207.19,1.874e+0,3.540e-7,1.874e+0
207.21,3.209e-1,3.532e-7,3.209e-1
207.23,4.647e-2,3.524e-7,4.647e-2
207.24,1.660e-2,3.521e-7,1.660e-2
207.26,1.868e-3,3.513e-7,1.868e-3
207.28,1.777e-4,3.505e-7,1.777e-4
207.29,5.146e-5,3.501e-7,5.146e-5
207.31,3.804e-6,3.494e-7,3.804e-6
207.33,2.377e-7,3.486e-7,2.377e-7
207.34,5.580e-8,3.482e-7,5.580e-8
207.36,2.710e-9,3.474e-7,2.710e-9
207.38,1.113e-10,3.467e-7,1.113e-10
207.39,2.117e-11,3.463e-7,2.117e-11
207.41,6.755e-13,3.455e-7,6.755e-13
207.43,5.138e-13,3.447e-7,5.138e-13
207.44,3.035e-12,3.444e-7,3.035e-12
207.46,1.004e-10,3.436e-7,1.004e-10
207.48,2.813e-9,3.428e-7,2.813e-9
207.49,1.399e-8,3.424e-7,1.399e-8
207.51,3.052e-7,3.417e-7,3.052e-7
207.53,5.636e-6,3.409e-7,5.636e-6
207.54,2.276e-5,3.405e-7,2.276e-5
207.56,3.273e-4,3.397e-7,3.273e-4
207.58,3.986e-3,3.390e-7,3.986e-3
207.59,1.307e-2,3.386e-7,1.307e-2
207.61,1.239e-1,3.378e-7,1.239e-1
207.63,9.948e-1,3.370e-7,9.948e-1
207.64,2.648e+0,3.366e-7,2.648e+0
207.66,1.656e+1,3.359e-7,1.656e+1
207.68,8.762e+1,3.351e-7,8.762e+1
207.69,1.894e+2,3.347e-7,1.894e+2
207.71,7.807e+2,3.339e-7,7.807e+2
207.73,2.724e+3,3.332e-7,2.724e+3
207.74,4.780e+3,3.328e-7,4.780e+3
207.76,1.299e+4,3.320e-7,1.299e+4
207.78,2.989e+4,3.312e-7,2.989e+4
207.79,4.259e+4,3.309e-7,4.259e+4
207.81,7.631e+4,3.301e-7,7.631e+4
207.83,1.157e+5,3.293e-7,1.157e+5
207.84,1.339e+5,3.289e-7,1.339e+5
207.86,1.582e+5,3.282e-7,1.582e+5
207.88,1.582e+5,3.274e-7,1.582e+5
207.89,1.486e+5,3.270e-7,1.486e+5
207.91,1.157e+5,3.262e-7,1.157e+5
207.93,7.631e+4,3.255e-7,7.631e+4
207.94,5.821e+4,3.251e-7,5.821e+4
207.96,2.989e+4,3.243e-7,2.989e+4
207.98,1.299e+4,3.235e-7,1.299e+4
207.99,8.047e+3,3.232e-7,8.047e+3
208.01,2.724e+3,3.224e-7,2.724e+3
208.03,7.807e+2,3.216e-7,7.807e+2
208.04,3.926e+2,3.212e-7,3.926e+2
208.06,8.762e+1,3.205e-7,8.762e+1
208.08,1.656e+1,3.197e-7,1.656e+1
208.09,6.760e+0,3.193e-7,6.760e+0
208.11,9.948e-1,3.185e-7,9.948e-1
208.13,1.239e-1,3.178e-7,1.239e-1
208.14,4.108e-2,3.174e-7,4.108e-2
208.16,3.986e-3,3.166e-7,3.986e-3
208.18,3.275e-4,3.158e-7,3.275e-4
208.19,8.895e-5,3.154e-7,8.895e-5
208.21,1.838e-5,3.147e-7,1.838e-5
208.23,1.662e-4,3.139e-7,1.662e-4
208.24,5.626e-4,3.135e-7,5.626e-4
208.26,5.714e-3,3.127e-7,5.714e-3
208.28,4.918e-2,3.120e-7,4.918e-2
208.29,1.356e-1,3.116e-7,1.356e-1
208.31,9.103e-1,3.108e-7,9.103e-1
208.33,5.179e+0,3.101e-7,5.179e+0
208.34,1.161e+1,3.097e-7,1.161e+1
208.36,5.152e+1,3.089e-7,5.152e+1
208.38,1.938e+2,3.081e-7,1.938e+2
208.39,3.531e+2,3.077e-7,3.531e+2
208.41,1.036e+3,3.070e-7,1.036e+3
208.43,2.575e+3,3.062e-7,2.575e+3
208.44,3.816e+3,3.058e-7,3.816e+3
208.46,7.401e+3,3.050e-7,7.401e+3
208.48,1.216e+4,3.043e-7,1.216e+4
208.49,1.465e+4,3.039e-7,1.465e+4
208.51,1.878e+4,3.031e-7,1.878e+4
208.53,2.040e+4,3.023e-7,2.040e+4
208.54,1.999e+4,3.020e-7,1.999e+4
208.56,1.694e+4,3.012e-7,1.694e+4
208.58,1.218e+4,3.004e-7,1.218e+4
208.59,9.734e+3,3.000e-7,9.734e+3
208.61,5.665e+3,2.993e-7,5.665e+3
208.63,3.573e+3,2.985e-7,3.573e+3
208.64,3.583e+3,2.981e-7,3.583e+3
208.66,6.859e+3,2.973e-7,6.859e+3
208.68,1.746e+4,2.966e-7,1.746e+4
208.69,2.711e+4,2.962e-7,2.711e+4
208.71,5.848e+4,2.954e-7,5.848e+4
208.73,1.074e+5,2.946e-7,1.074e+5
208.74,1.370e+5,2.942e-7,1.370e+5
208.76,1.969e+5,2.935e-7,1.969e+5
208.78,2.405e+5,2.927e-7,2.405e+5
208.79,2.499e+5,2.923e-7,2.499e+5
208.81,2.388e+5,2.915e-7,2.388e+5
208.83,1.937e+5,2.908e-7,1.937e+5
208.84,1.641e+5,2.904e-7,1.641e+5
208.86,1.042e+5,2.896e-7,1.042e+5
208.88,5.620e+4,2.889e-7,5.620e+4
208.89,3.881e+4,2.885e-7,3.881e+4
208.91,1.638e+4,2.877e-7,1.638e+4
208.92,1.001e+4,2.873e-7,1.001e+4
208.94,3.304e+3,2.865e-7,3.304e+3
208.96,9.264e+2,2.858e-7,9.264e+2
208.97,4.614e+2,2.854e-7,4.614e+2
208.99,1.012e+2,2.846e-7,1.012e+2
209.01,1.886e+1,2.838e-7,1.886e+1
209.02,7.654e+0,2.835e-7,7.654e+0
209.04,1.116e+0,2.827e-7,1.116e+0
209.06,1.385e-1,2.819e-7,1.385e-1
209.07,4.710e-2,2.815e-7,4.710e-2
209.09,1.873e-2,2.808e-7,1.873e-2
209.11,1.215e-1,2.800e-7,1.215e-1
209.12,3.313e-1,2.796e-7,3.313e-1
209.14,2.190e+0,2.788e-7,2.190e+0
209.16,1.229e+1,2.781e-7,1.229e+1
209.17,2.737e+1,2.777e-7,2.737e+1
209.19,1.200e+2,2.769e-7,1.200e+2
209.21,4.467e+2,2.761e-7,4.467e+2
209.22,8.102e+2,2.757e-7,8.102e+2
209.24,2.357e+3,2.750e-7,2.357e+3
209.26,5.816e+3,2.742e-7,5.816e+3
209.27,8.591e+3,2.738e-7,8.591e+3
209.29,1.657e+4,2.730e-7,1.657e+4
209.31,2.713e+4,2.723e-7,2.713e+4
209.32,3.263e+4,2.719e-7,3.263e+4
209.34,4.175e+4,2.711e-7,4.175e+4
209.36,4.532e+4,2.703e-7,4.532e+4
209.37,4.440e+4,2.700e-7,4.440e+4
209.39,3.768e+4,2.692e-7,3.768e+4
209.41,2.713e+4,2.684e-7,2.713e+4
209.42,2.164e+4,2.680e-7,2.164e+4
209.44,1.218e+4,2.673e-7,1.218e+4
209.46,5.816e+3,2.665e-7,5.816e+3
209.47,3.779e+3,2.661e-7,3.779e+3
209.49,1.410e+3,2.653e-7,1.410e+3
209.51,4.467e+2,2.646e-7,4.467e+2
209.52,2.364e+2,2.642e-7,2.364e+2
209.54,5.851e+1,2.634e-7,5.851e+1
209.56,1.231e+1,2.626e-7,1.231e+1
209.57,5.363e+0,2.623e-7,5.363e+0
209.59,1.417e+0,2.615e-7,1.417e+0
209.61,3.889e+0,2.607e-7,3.889e+0
209.62,9.347e+0,2.603e-7,9.347e+0
209.64,5.025e+1,2.596e-7,5.025e+1
209.66,2.307e+2,2.588e-7,2.307e+2
209.67,4.653e+2,2.584e-7,4.653e+2
209.69,1.676e+3,2.576e-7,1.676e+3
209.71,5.133e+3,2.569e-7,5.133e+3
209.72,8.453e+3,2.565e-7,8.453e+3
209.74,2.030e+4,2.557e-7,2.030e+4
209.76,4.145e+4,2.549e-7,4.145e+4
209.77,5.574e+4,2.545e-7,5.574e+4
209.79,8.923e+4,2.538e-7,8.923e+4
209.81,1.214e+5,2.530e-7,1.214e+5
209.82,1.333e+5,2.526e-7,1.333e+5
209.84,1.422e+5,2.518e-7,1.422e+5
209.86,1.290e+5,2.511e-7,1.290e+5
209.87,1.156e+5,2.507e-7,1.156e+5
209.89,8.213e+4,2.499e-7,8.213e+4
209.91,4.961e+4,2.492e-7,4.961e+4
209.92,3.628e+4,2.488e-7,3.628e+4
209.94,1.717e+4,2.480e-7,1.717e+4
209.96,6.907e+3,2.472e-7,6.907e+3
209.97,4.121e+3,2.468e-7,4.121e+3
209.99,1.299e+3,2.461e-7,1.299e+3
210.01,3.477e+2,2.453e-7,3.477e+2
210.02,1.693e+2,2.449e-7,1.693e+2
210.04,3.550e+1,2.441e-7,3.550e+1
210.06,6.326e+0,2.434e-7,6.326e+0
210.07,2.512e+0,2.430e-7,2.512e+0
210.09,3.506e-1,2.422e-7,3.506e-1
210.11,4.162e-2,2.414e-7,4.162e-2
210.12,1.371e-2,2.411e-7,1.371e-2
210.14,5.383e-3,2.403e-7,5.383e-3
210.16,6.047e-2,2.395e-7,6.047e-2
210.17,2.171e-1,2.391e-7,2.171e-1
210.19,2.486e+0,2.384e-7,2.486e+0
210.21,2.419e+1,2.376e-7,2.419e+1
210.22,7.099e+1,2.372e-7,7.099e+1
210.24,5.413e+2,2.364e-7,5.413e+2
210.26,3.509e+3,2.357e-7,3.509e+3
210.27,8.405e+3,2.353e-7,8.405e+3
210.29,4.269e+4,2.345e-7,4.269e+4
210.31,1.843e+5,2.337e-7,1.843e+5
210.32,3.604e+5,2.333e-7,3.604e+5
210.34,1.219e+6,2.326e-7,1.219e+6
210.36,3.507e+6,2.318e-7,3.507e+6
210.37,5.595e+6,2.314e-7,5.595e+6
210.39,1.261e+7,2.306e-7,1.261e+7
210.41,2.416e+7,2.299e-7,2.416e+7
