Wavelength (nm),Sum(calc),Cu I (3.0e-1),Cu II (7.0e-1)
227.00,4.774e-12,1.599e-8,4.774e-12
227.15,8.058e-10,1.595e-8,8.058e-10
227.16,4.196e-9,1.595e-8,4.196e-9
227.18,1.025e-7,1.594e-8,1.025e-7
227.20,2.181e-6,1.594e-8,2.181e-6
227.21,9.546e-6,1.593e-8,9.546e-6
227.23,1.648e-4,1.593e-8,1.648e-4
227.25,2.476e-3,1.592e-8,2.476e-3
227.26,9.111e-3,1.592e-8,9.111e-3
227.28,1.111e-1,1.591e-8,1.111e-1
227.30,1.180e+0,1.591e-8,1.180e+0
227.31,3.649e+0,1.591e-8,3.649e+0
227.33,3.145e+1,1.590e-8,3.145e+1
227.35,2.358e+2,1.590e-8,2.358e+2
227.36,6.131e+2,1.589e-8,6.131e+2
227.38,3.733e+3,1.589e-8,3.733e+3
227.40,1.978e+4,1.588e-8,1.978e+4
227.41,4.323e+4,1.588e-8,4.323e+4
227.43,1.860e+5,1.587e-8,1.860e+5
227.45,6.962e+5,1.587e-8,6.962e+5
227.46,1.279e+6,1.586e-8,1.279e+6
227.48,3.886e+6,1.586e-8,3.886e+6
227.50,1.028e+7,1.585e-8,1.028e+7
227.51,1.587e+7,1.585e-8,1.587e+7
227.53,3.408e+7,1.584e-8,3.408e+7
227.55,6.369e+7,1.584e-8,6.369e+7
227.56,8.265e+7,1.584e-8,8.265e+7
227.58,1.254e+8,1.583e-8,1.254e+8
227.60,1.656e+8,1.582e-8,1.656e+8
227.61,1.806e+8,1.582e-8,1.806e+8
227.63,1.936e+8,1.582e-8,1.936e+8
227.65,1.806e+8,1.581e-8,1.806e+8
227.66,1.656e+8,1.581e-8,1.656e+8
227.68,1.254e+8,1.580e-8,1.254e+8
227.70,8.265e+7,1.580e-8,8.265e+7
227.71,6.370e+7,1.579e-8,6.370e+7
227.73,3.409e+7,1.579e-8,3.409e+7
227.75,1.589e+7,1.578e-8,1.589e+7
227.76,1.031e+7,1.578e-8,1.031e+7
227.78,3.929e+6,1.577e-8,3.929e+6
227.80,1.334e+6,1.577e-8,1.334e+6
227.81,7.570e+5,1.576e-8,7.570e+5
227.83,2.511e+5,1.576e-8,2.511e+5
227.85,1.040e+5,1.575e-8,1.040e+5
227.86,7.552e+4,1.575e-8,7.552e+4
227.88,4.597e+4,1.575e-8,4.597e+4
227.90,2.847e+4,1.574e-8,2.847e+4
227.91,2.171e+4,1.574e-8,2.171e+4
227.93,1.154e+4,1.573e-8,1.154e+4
227.95,5.369e+3,1.573e-8,5.369e+3
227.96,3.479e+3,1.572e-8,3.479e+3
227.98,1.317e+3,1.572e-8,1.317e+3
228.00,4.343e+2,1.571e-8,4.343e+2
228.01,2.367e+2,1.571e-8,2.367e+2
228.03,6.338e+1,1.570e-8,6.338e+1
228.05,1.477e+1,1.570e-8,1.477e+1
228.06,6.770e+0,1.569e-8,6.770e+0
228.08,1.281e+0,1.569e-8,1.281e+0
228.10,2.112e-1,1.568e-8,2.112e-1
228.11,8.137e-2,1.568e-8,8.137e-2
228.13,1.089e-2,1.567e-8,1.089e-2
228.15,1.268e-3,1.567e-8,1.268e-3
228.16,4.110e-4,1.567e-8,4.110e-4
228.18,3.888e-5,1.566e-8,3.888e-5
228.19,1.135e-5,1.566e-8,1.135e-5
228.21,8.725e-7,1.565e-8,8.725e-7
228.23,6.083e-8,1.565e-8,6.083e-8
228.24,2.504e-8,1.564e-8,2.504e-8
228.26,1.810e-7,1.564e-8,1.810e-7
228.28,2.643e-6,1.563e-8,2.643e-6
228.29,9.609e-6,1.563e-8,9.609e-6
228.31,1.146e-4,1.562e-8,1.146e-4
228.33,1.191e-3,1.562e-8,1.191e-3
228.34,3.645e-3,1.562e-8,3.645e-3
228.36,3.080e-2,1.561e-8,3.080e-2
228.38,2.268e-1,1.560e-8,2.268e-1
228.39,5.846e-1,1.560e-8,5.846e-1
228.41,3.502e+0,1.560e-8,3.502e+0
228.43,1.828e+1,1.559e-8,1.828e+1
228.44,3.966e+1,1.559e-8,3.966e+1
228.46,1.684e+2,1.558e-8,1.684e+2
228.48,6.228e+2,1.558e-8,6.228e+2
228.49,1.138e+3,1.557e-8,1.138e+3
228.51,3.423e+3,1.557e-8,3.423e+3
228.53,8.975e+3,1.556e-8,8.975e+3
228.54,1.380e+4,1.556e-8,1.380e+4
228.56,2.943e+4,1.555e-8,2.943e+4
228.58,5.470e+4,1.555e-8,5.470e+4
228.59,7.081e+4,1.554e-8,7.081e+4
228.61,1.070e+5,1.554e-8,1.070e+5
228.63,1.410e+5,1.553e-8,1.410e+5
228.64,1.536e+5,1.553e-8,1.536e+5
228.66,1.646e+5,1.552e-8,1.646e+5
228.68,1.536e+5,1.552e-8,1.536e+5
228.69,1.410e+5,1.552e-8,1.410e+5
228.71,1.070e+5,1.551e-8,1.070e+5
228.73,7.081e+4,1.550e-8,7.081e+4
228.74,5.470e+4,1.550e-8,5.470e+4
228.76,2.943e+4,1.550e-8,2.943e+4
228.78,1.380e+4,1.549e-8,1.380e+4
228.79,8.975e+3,1.549e-8,8.975e+3
228.81,3.423e+3,1.548e-8,3.423e+3
228.83,1.138e+3,1.548e-8,1.138e+3
228.84,6.236e+2,1.547e-8,6.236e+2
228.86,1.728e+2,1.547e-8,1.728e+2
228.88,6.102e+1,1.546e-8,6.102e+1
228.89,6.294e+1,1.546e-8,6.294e+1
228.91,1.796e+2,1.545e-8,1.796e+2
228.93,6.058e+2,1.545e-8,6.058e+2
228.94,1.066e+3,1.545e-8,1.066e+3
228.96,2.982e+3,1.544e-8,2.982e+3
228.98,7.273e+3,1.543e-8,7.273e+3
228.99,1.079e+4,1.543e-8,1.079e+4
229.01,2.142e+4,1.543e-8,2.142e+4
229.03,3.708e+4,1.542e-8,3.708e+4
229.04,4.634e+4,1.542e-8,4.634e+4
229.06,6.530e+4,1.541e-8,6.530e+4
229.08,8.021e+4,1.541e-8,8.021e+4
229.09,8.445e+4,1.540e-8,8.445e+4
229.11,8.445e+4,1.540e-8,8.445e+4
229.13,7.364e+4,1.539e-8,7.364e+4
229.14,6.534e+4,1.539e-8,6.534e+4
229.16,4.668e+4,1.538e-8,4.668e+4
229.18,3.081e+4,1.538e-8,3.081e+4
229.19,2.653e+4,1.537e-8,2.653e+4
229.21,3.717e+4,1.537e-8,3.717e+4
229.23,1.235e+5,1.536e-8,1.235e+5
229.24,2.424e+5,1.536e-8,2.424e+5
229.26,8.791e+5,1.535e-8,8.791e+5
229.28,2.808e+6,1.535e-8,2.808e+6
229.29,4.771e+6,1.535e-8,4.771e+6
229.31,1.243e+7,1.534e-8,1.243e+7
229.33,2.823e+7,1.534e-8,2.823e+7
229.34,4.043e+7,1.533e-8,4.043e+7
229.36,7.482e+7,1.533e-8,7.482e+7
229.38,1.208e+8,1.532e-8,1.208e+8
229.39,1.457e+8,1.532e-8,1.457e+8
229.41,1.916e+8,1.531e-8,1.916e+8
229.43,2.197e+8,1.531e-8,2.197e+8
229.44,2.235e+8,1.530e-8,2.235e+8
229.46,2.087e+8,1.530e-8,2.087e+8
229.48,1.700e+8,1.529e-8,1.700e+8
229.49,1.457e+8,1.529e-8,1.457e+8
229.51,9.669e+7,1.528e-8,9.669e+7
229.53,5.595e+7,1.528e-8,5.595e+7
229.54,4.043e+7,1.528e-8,4.043e+7
229.56,1.905e+7,1.527e-8,1.905e+7
229.58,7.832e+6,1.526e-8,7.832e+6
229.59,4.771e+6,1.526e-8,4.771e+6
229.61,1.597e+6,1.526e-8,1.597e+6
229.63,4.664e+5,1.525e-8,4.664e+5
229.64,2.394e+5,1.525e-8,2.394e+5
229.66,5.695e+4,1.524e-8,5.695e+4
229.68,1.181e+4,1.524e-8,1.181e+4
229.69,5.111e+3,1.523e-8,5.111e+3
229.71,8.636e+2,1.523e-8,8.636e+2
229.73,1.273e+2,1.522e-8,1.273e+2
229.74,4.641e+1,1.522e-8,4.641e+1
229.76,5.571e+0,1.521e-8,5.571e+0
229.78,5.832e-1,1.521e-8,5.832e-1
229.79,1.793e-1,1.521e-8,1.793e-1
229.81,1.529e-2,1.520e-8,1.529e-2
229.83,1.137e-3,1.519e-8,1.137e-3
229.84,2.945e-4,1.519e-8,2.945e-4
229.86,1.784e-5,1.519e-8,1.784e-5
229.88,9.425e-7,1.518e-8,9.425e-7
229.89,2.058e-7,1.518e-8,2.058e-7
229.91,8.856e-9,1.517e-8,8.856e-9
233.14,1.406e-12,1.426e-8,1.406e-12
233.15,6.734e-12,1.425e-8,6.734e-12
233.17,1.400e-10,1.425e-8,1.400e-10
233.19,2.550e-9,1.424e-8,2.550e-9
233.20,1.036e-8,1.424e-8,1.036e-8
233.22,1.548e-7,1.424e-8,1.548e-7
233.24,2.028e-6,1.423e-8,2.028e-6
233.25,6.984e-6,1.423e-8,6.984e-6
233.27,7.506e-5,1.422e-8,7.506e-5
233.29,7.069e-4,1.422e-8,7.069e-4
233.30,2.065e-3,1.421e-8,2.065e-3
233.32,1.596e-2,1.421e-8,1.596e-2
233.34,1.081e-1,1.420e-8,1.081e-1
233.35,2.677e-1,1.420e-8,2.677e-1
233.37,1.487e+0,1.419e-8,1.487e+0
233.39,7.244e+0,1.419e-8,7.244e+0
233.40,1.521e+1,1.418e-8,1.521e+1
233.42,6.079e+1,1.418e-8,6.079e+1
233.44,2.129e+2,1.417e-8,2.129e+2
233.45,3.791e+2,1.417e-8,3.791e+2
233.47,1.089e+3,1.416e-8,1.089e+3
233.49,2.743e+3,1.416e-8,2.743e+3
233.50,4.142e+3,1.416e-8,4.142e+3
233.52,8.557e+3,1.415e-8,8.557e+3
233.54,1.549e+4,1.414e-8,1.549e+4
233.55,1.984e+4,1.414e-8,1.984e+4
233.57,2.948e+4,1.414e-8,2.948e+4
233.59,3.838e+4,1.413e-8,3.838e+4
233.60,4.167e+4,1.413e-8,4.167e+4
233.62,4.452e+4,1.412e-8,4.452e+4
233.64,4.167e+4,1.412e-8,4.167e+4
233.65,3.838e+4,1.411e-8,3.838e+4
233.67,2.948e+4,1.411e-8,2.948e+4
233.69,1.984e+4,1.410e-8,1.984e+4
233.70,1.549e+4,1.410e-8,1.549e+4
233.72,8.557e+3,1.409e-8,8.557e+3
233.74,4.142e+3,1.409e-8,4.142e+3
233.75,2.743e+3,1.409e-8,2.743e+3
233.77,1.089e+3,1.408e-8,1.089e+3
233.79,3.791e+2,1.407e-8,3.791e+2
233.80,2.129e+2,1.407e-8,2.129e+2
233.82,6.079e+1,1.407e-8,6.079e+1
233.84,1.521e+1,1.406e-8,1.521e+1
233.85,7.244e+0,1.406e-8,7.244e+0
233.87,1.487e+0,1.405e-8,1.487e+0
233.89,2.677e-1,1.405e-8,2.677e-1
233.90,1.081e-1,1.404e-8,1.081e-1
233.92,1.596e-2,1.404e-8,1.596e-2
233.94,2.065e-3,1.403e-8,2.065e-3
233.95,7.069e-4,1.403e-8,7.069e-4
233.97,7.506e-5,1.402e-8,7.506e-5
233.99,6.984e-6,1.402e-8,6.984e-6
234.00,2.028e-6,1.401e-8,2.028e-6
234.02,1.548e-7,1.401e-8,1.548e-7
234.04,1.036e-8,1.400e-8,1.036e-8
234.05,2.550e-9,1.400e-8,2.550e-9
234.07,1.400e-10,1.399e-8,1.400e-10
234.09,6.734e-12,1.399e-8,6.734e-12
234.10,1.406e-12,1.399e-8,1.406e-12
236.50,6.229e-9,1.331e-8,6.229e-9
236.52,1.351e-7,1.330e-8,1.351e-7
236.53,5.996e-7,1.330e-8,5.996e-7
236.55,1.073e-5,1.329e-8,1.073e-5
236.57,1.689e-4,1.329e-8,1.689e-4
236.58,6.386e-4,1.328e-8,6.386e-4
236.60,8.293e-3,1.328e-8,8.293e-3
236.62,9.474e-2,1.327e-8,9.474e-2
236.63,3.052e-1,1.327e-8,3.052e-1
236.65,2.877e+0,1.327e-8,2.877e+0
236.67,2.385e+1,1.326e-8,2.385e+1
236.68,6.546e+1,1.326e-8,6.546e+1
236.70,4.478e+2,1.325e-8,4.478e+2
236.72,2.695e+3,1.325e-8,2.695e+3
236.73,6.301e+3,1.324e-8,6.301e+3
236.75,3.128e+4,1.324e-8,3.128e+4
236.76,6.644e+4,1.323e-8,6.644e+4
236.78,2.722e+5,1.323e-8,2.722e+5
236.80,9.808e+5,1.322e-8,9.808e+5
236.81,1.775e+6,1.322e-8,1.775e+6
236.83,5.276e+6,1.321e-8,5.276e+6
236.85,1.380e+7,1.321e-8,1.380e+7
236.86,2.127e+7,1.321e-8,2.127e+7
236.88,4.590e+7,1.320e-8,4.590e+7
236.90,8.714e+7,1.319e-8,8.714e+7
236.91,1.144e+8,1.319e-8,1.144e+8
236.93,1.792e+8,1.319e-8,1.792e+8
236.95,2.469e+8,1.318e-8,2.469e+8
236.96,2.762e+8,1.318e-8,2.762e+8
236.98,3.140e+8,1.317e-8,3.140e+8
237.00,3.140e+8,1.317e-8,3.140e+8
237.01,2.993e+8,1.316e-8,2.993e+8
237.03,2.469e+8,1.316e-8,2.469e+8
237.05,1.792e+8,1.315e-8,1.792e+8
237.06,1.455e+8,1.315e-8,1.455e+8
237.08,8.714e+7,1.314e-8,8.714e+7
237.10,4.590e+7,1.314e-8,4.590e+7
237.11,3.175e+7,1.314e-8,3.175e+7
237.13,1.380e+7,1.313e-8,1.380e+7
237.15,5.276e+6,1.312e-8,5.276e+6
237.16,3.109e+6,1.312e-8,3.109e+6
237.18,9.808e+5,1.312e-8,9.808e+5
237.20,2.722e+5,1.311e-8,2.722e+5
237.21,1.366e+5,1.311e-8,1.366e+5
237.23,3.128e+4,1.310e-8,3.128e+4
237.25,6.301e+3,1.310e-8,6.301e+3
237.26,2.695e+3,1.309e-8,2.695e+3
237.28,4.478e+2,1.309e-8,4.478e+2
237.30,6.546e+1,1.308e-8,6.546e+1
237.31,2.386e+1,1.308e-8,2.386e+1
237.33,2.933e+0,1.307e-8,2.933e+0
237.35,6.660e-1,1.307e-8,6.660e-1
237.36,9.618e-1,1.306e-8,9.618e-1
237.38,4.557e+0,1.306e-8,4.557e+0
237.40,2.101e+1,1.305e-8,2.101e+1
237.41,4.304e+1,1.305e-8,4.304e+1
237.43,1.642e+2,1.304e-8,1.642e+2
237.45,5.513e+2,1.304e-8,5.513e+2
237.46,9.631e+2,1.304e-8,9.631e+2
237.48,2.671e+3,1.303e-8,2.671e+3
237.50,6.521e+3,1.302e-8,6.521e+3
237.51,9.713e+3,1.302e-8,9.713e+3
237.53,1.958e+4,1.302e-8,1.958e+4
237.55,3.476e+4,1.301e-8,3.476e+4
237.56,4.415e+4,1.301e-8,4.415e+4
237.58,6.472e+4,1.300e-8,6.472e+4
237.60,8.352e+4,1.300e-8,8.352e+4
237.61,9.045e+4,1.299e-8,9.045e+4
237.63,9.640e+4,1.299e-8,9.640e+4
237.65,9.045e+4,1.298e-8,9.045e+4
237.66,8.352e+4,1.298e-8,8.352e+4
237.68,6.472e+4,1.297e-8,6.472e+4
237.70,4.415e+4,1.297e-8,4.415e+4
237.71,3.476e+4,1.297e-8,3.476e+4
237.73,1.958e+4,1.296e-8,1.958e+4
237.75,9.713e+3,1.295e-8,9.713e+3
237.76,6.521e+3,1.295e-8,6.521e+3
237.78,2.671e+3,1.295e-8,2.671e+3
237.80,9.631e+2,1.294e-8,9.631e+2
237.81,5.513e+2,1.294e-8,5.513e+2
237.83,1.642e+2,1.293e-8,1.642e+2
237.85,4.304e+1,1.293e-8,4.304e+1
237.86,2.101e+1,1.292e-8,2.101e+1
237.88,4.549e+0,1.292e-8,4.549e+0
237.90,8.670e-1,1.291e-8,8.670e-1
237.91,3.609e-1,1.291e-8,3.609e-1
237.93,5.681e-2,1.290e-8,5.681e-2
237.95,7.872e-3,1.290e-8,7.872e-3
237.96,2.794e-3,1.289e-8,2.794e-3
237.98,3.197e-4,1.289e-8,3.197e-4
238.00,3.221e-5,1.288e-8,3.221e-5
238.01,9.748e-6,1.288e-8,9.748e-6
238.03,8.111e-7,1.287e-8,8.111e-7
238.05,5.942e-8,1.287e-8,5.942e-8
238.06,1.533e-8,1.287e-8,1.533e-8
238.08,9.275e-10,1.286e-8,9.275e-10
238.10,4.939e-11,1.286e-8,4.939e-11
238.11,1.087e-11,1.285e-8,1.087e-11
239.83,6.786e-12,1.237e-8,6.786e-12
239.84,3.174e-11,1.236e-8,3.174e-11
239.86,6.322e-10,1.236e-8,6.322e-10
239.88,1.112e-8,1.235e-8,1.112e-8
239.89,4.449e-8,1.235e-8,4.449e-8
239.91,6.489e-7,1.234e-8,6.489e-7
239.93,8.355e-6,1.234e-8,8.355e-6
239.94,2.861e-5,1.233e-8,2.861e-5
239.96,3.056e-4,1.233e-8,3.056e-4
239.98,2.881e-3,1.232e-8,2.881e-3
239.99,8.443e-3,1.232e-8,8.443e-3
240.01,6.603e-2,1.231e-8,6.603e-2
240.03,4.559e-1,1.231e-8,4.559e-1
240.04,1.143e+0,1.231e-8,1.143e+0
240.06,6.547e+0,1.230e-8,6.547e+0
240.08,3.310e+1,1.230e-8,3.310e+1
240.09,7.102e+1,1.229e-8,7.102e+1
240.11,2.978e+2,1.229e-8,2.978e+2
240.13,1.103e+3,1.228e-8,1.103e+3
240.14,2.024e+3,1.228e-8,2.024e+3
240.16,6.216e+3,1.227e-8,6.216e+3
240.18,1.685e+4,1.227e-8,1.685e+4
240.19,2.648e+4,1.226e-8,2.648e+4
240.21,5.953e+4,1.226e-8,5.953e+4
240.23,1.182e+5,1.225e-8,1.182e+5
240.24,1.589e+5,1.225e-8,1.589e+5
240.26,2.616e+5,1.224e-8,2.616e+5
240.28,3.802e+5,1.224e-8,3.802e+5
240.29,4.374e+5,1.224e-8,4.374e+5
240.31,5.274e+5,1.223e-8,5.274e+5
240.33,5.613e+5,1.222e-8,5.613e+5
240.34,5.526e+5,1.222e-8,5.526e+5
240.36,4.879e+5,1.222e-8,4.879e+5
240.38,3.802e+5,1.221e-8,3.802e+5
240.39,3.203e+5,1.221e-8,3.203e+5
240.41,2.071e+5,1.220e-8,2.071e+5
240.43,1.182e+5,1.220e-8,1.182e+5
240.44,8.519e+4,1.219e-8,8.519e+4
240.46,4.032e+4,1.219e-8,4.032e+4
240.48,1.685e+4,1.218e-8,1.685e+4
240.49,1.040e+4,1.218e-8,1.040e+4
240.51,3.603e+3,1.217e-8,3.603e+3
240.53,1.103e+3,1.217e-8,1.103e+3
240.54,5.820e+2,1.217e-8,5.820e+2
240.56,1.477e+2,1.216e-8,1.477e+2
240.58,3.310e+1,1.215e-8,3.310e+1
240.59,1.495e+1,1.215e-8,1.495e+1
240.61,2.779e+0,1.215e-8,2.779e+0
240.63,4.559e-1,1.214e-8,4.559e-1
240.64,1.762e-1,1.214e-8,1.762e-1
240.66,2.398e-2,1.213e-8,2.398e-2
240.68,2.881e-3,1.213e-8,2.881e-3
240.69,9.531e-4,1.212e-8,9.531e-4
240.71,9.498e-5,1.212e-8,9.498e-5
240.73,8.355e-6,1.211e-8,8.355e-6
240.74,2.365e-6,1.211e-8,2.365e-6
240.76,1.726e-7,1.210e-8,1.726e-7
240.78,1.112e-8,1.210e-8,1.112e-8
240.79,2.693e-9,1.209e-8,2.693e-9
240.81,1.439e-10,1.209e-8,1.439e-10
240.83,6.786e-12,1.208e-8,6.786e-12
241.94,1.835e-12,1.177e-8,1.835e-12
241.96,3.690e-11,1.176e-8,3.690e-11
241.97,1.580e-10,1.176e-8,1.580e-10
241.99,2.644e-9,1.176e-8,2.644e-9
242.01,3.915e-8,1.175e-8,3.915e-8
242.02,1.439e-7,1.175e-8,1.439e-7
242.04,1.772e-6,1.174e-8,1.772e-6
242.06,1.931e-5,1.174e-8,1.931e-5
242.07,6.089e-5,1.173e-8,6.089e-5
242.09,5.522e-4,1.173e-8,5.522e-4
242.11,4.431e-3,1.172e-8,4.431e-3
242.12,1.199e-2,1.172e-8,1.199e-2
242.14,8.004e-2,1.171e-8,8.004e-2
242.16,4.728e-1,1.171e-8,4.728e-1
242.17,1.098e+0,1.170e-8,1.098e+0
242.19,5.395e+0,1.170e-8,5.395e+0
242.21,2.346e+1,1.169e-8,2.346e+1
242.22,4.673e+1,1.169e-8,4.673e+1
242.24,1.691e+2,1.168e-8,1.691e+2
242.26,5.415e+2,1.168e-8,5.415e+2
242.27,9.254e+2,1.168e-8,9.254e+2
242.29,2.465e+3,1.167e-8,2.465e+3
242.31,5.811e+3,1.166e-8,5.811e+3
242.32,8.522e+3,1.166e-8,8.522e+3
242.34,1.672e+4,1.166e-8,1.672e+4
242.36,2.901e+4,1.165e-8,2.901e+4
242.37,3.650e+4,1.165e-8,3.650e+4
242.39,5.270e+4,1.164e-8,5.270e+4
242.41,6.733e+4,1.164e-8,6.733e+4
242.42,7.269e+4,1.163e-8,7.269e+4
242.44,7.728e+4,1.163e-8,7.728e+4
242.46,7.269e+4,1.162e-8,7.269e+4
242.47,6.733e+4,1.162e-8,6.733e+4
242.49,5.270e+4,1.161e-8,5.270e+4
242.51,3.650e+4,1.161e-8,3.650e+4
242.52,2.901e+4,1.161e-8,2.901e+4
242.54,1.672e+4,1.160e-8,1.672e+4
242.56,8.522e+3,1.159e-8,8.522e+3
242.57,5.811e+3,1.159e-8,5.811e+3
242.59,2.465e+3,1.159e-8,2.465e+3
242.61,9.254e+2,1.158e-8,9.254e+2
242.62,5.415e+2,1.158e-8,5.415e+2
242.64,1.691e+2,1.157e-8,1.691e+2
242.66,4.673e+1,1.157e-8,4.673e+1
242.67,2.346e+1,1.156e-8,2.346e+1
242.69,5.395e+0,1.156e-8,5.395e+0
242.71,1.098e+0,1.155e-8,1.098e+0
242.72,4.728e-1,1.155e-8,4.728e-1
242.74,8.004e-2,1.154e-8,8.004e-2
242.76,1.199e-2,1.154e-8,1.199e-2
242.77,4.431e-3,1.153e-8,4.431e-3
242.79,5.522e-4,1.153e-8,5.522e-4
242.81,6.089e-5,1.152e-8,6.089e-5
242.82,1.931e-5,1.152e-8,1.931e-5
242.84,1.772e-6,1.151e-8,1.772e-6
242.86,1.439e-7,1.151e-8,1.439e-7
242.87,3.915e-8,1.151e-8,3.915e-8
242.89,2.644e-9,1.150e-8,2.644e-9
242.91,1.580e-10,1.149e-8,1.580e-10
242.92,3.690e-11,1.149e-8,3.690e-11
242.94,1.835e-12,1.149e-8,1.835e-12
246.82,4.788e-12,1.039e-8,4.788e-12
246.83,2.116e-11,1.039e-8,2.116e-11
246.85,3.782e-10,1.038e-8,3.782e-10
246.87,6.012e-9,1.038e-8,6.012e-9
246.88,2.293e-8,1.037e-8,2.293e-8
246.90,3.055e-7,1.037e-8,3.055e-7
246.92,3.617e-6,1.036e-8,3.617e-6
246.93,1.191e-5,1.036e-8,1.191e-5
246.95,1.182e-4,1.035e-8,1.182e-4
246.97,1.043e-3,1.035e-8,1.043e-3
246.98,2.965e-3,1.034e-8,2.965e-3
247.00,2.192e-2,1.034e-8,2.192e-2
247.02,1.441e-1,1.033e-8,1.441e-1
247.03,3.536e-1,1.033e-8,3.536e-1
247.05,1.948e+0,1.032e-8,1.948e+0
247.07,9.544e+0,1.032e-8,9.544e+0
247.08,2.021e+1,1.032e-8,2.021e+1
247.10,8.298e+1,1.031e-8,8.298e+1
247.12,3.029e+2,1.030e-8,3.029e+2
247.13,5.536e+2,1.030e-8,5.536e+2
247.15,1.694e+3,1.030e-8,1.694e+3
247.17,4.606e+3,1.029e-8,4.606e+3
247.18,7.267e+3,1.029e-8,7.267e+3
247.20,1.656e+4,1.028e-8,1.656e+4
247.22,3.356e+4,1.028e-8,3.356e+4
247.23,4.572e+4,1.027e-8,4.572e+4
247.25,7.764e+4,1.027e-8,7.764e+4
247.27,1.172e+5,1.026e-8,1.172e+5
247.28,1.378e+5,1.026e-8,1.378e+5
247.30,1.744e+5,1.025e-8,1.744e+5
247.32,1.962e+5,1.025e-8,1.962e+5
247.33,1.991e+5,1.024e-8,1.991e+5
247.35,1.877e+5,1.024e-8,1.877e+5
247.37,1.573e+5,1.023e-8,1.573e+5
247.38,1.378e+5,1.023e-8,1.378e+5
247.40,9.681e+4,1.023e-8,9.681e+4
247.42,6.046e+4,1.022e-8,6.046e+4
247.43,4.572e+4,1.022e-8,4.572e+4
247.45,2.393e+4,1.021e-8,2.393e+4
247.47,1.113e+4,1.021e-8,1.113e+4
247.48,7.267e+3,1.020e-8,7.267e+3
247.50,2.834e+3,1.020e-8,2.834e+3
247.51,1.694e+3,1.019e-8,1.694e+3
247.53,5.536e+2,1.019e-8,5.536e+2
247.55,1.609e+2,1.018e-8,1.609e+2
247.56,8.298e+1,1.018e-8,8.298e+1
247.58,2.021e+1,1.017e-8,2.021e+1
247.60,4.376e+0,1.017e-8,4.376e+0
247.61,1.948e+0,1.017e-8,1.948e+0
247.63,3.536e-1,1.016e-8,3.536e-1
247.65,5.705e-2,1.015e-8,5.705e-2
247.66,2.192e-2,1.015e-8,2.192e-2
247.68,2.965e-3,1.015e-8,2.965e-3
247.70,3.564e-4,1.014e-8,3.564e-4
247.71,1.182e-4,1.014e-8,1.182e-4
247.73,1.191e-5,1.013e-8,1.191e-5
247.75,1.067e-6,1.013e-8,1.067e-6
247.76,3.055e-7,1.012e-8,3.055e-7
247.78,2.293e-8,1.012e-8,2.293e-8
247.80,1.530e-9,1.011e-8,1.530e-9
247.81,3.782e-10,1.011e-8,3.782e-10
247.83,2.116e-11,1.010e-8,2.116e-11
248.06,1.642e-12,1.004e-8,1.642e-12
248.08,3.205e-11,1.003e-8,3.205e-11
248.10,5.568e-10,1.003e-8,5.568e-10
248.11,2.221e-9,1.002e-8,2.221e-9
248.13,3.240e-8,1.002e-8,3.240e-8
248.15,4.205e-7,1.001e-8,4.205e-7
248.16,1.450e-6,1.001e-8,1.450e-6
248.18,1.581e-5,1.000e-8,1.581e-5
248.20,1.533e-4,9.999e-9,1.533e-4
248.21,4.571e-4,9.996e-9,4.571e-4
248.23,3.723e-3,9.990e-9,3.723e-3
248.25,2.699e-2,9.985e-9,2.699e-2
248.26,6.956e-2,9.982e-9,6.956e-2
248.28,4.234e-1,9.976e-9,4.234e-1
248.30,2.293e+0,9.971e-9,2.293e+0
248.31,5.110e+0,9.968e-9,5.110e+0
248.33,2.324e+1,9.962e-9,2.324e+1
248.35,9.408e+1,9.956e-9,9.408e+1
248.36,1.812e+2,9.954e-9,1.812e+2
248.38,6.159e+2,9.948e-9,6.159e+2
248.40,1.863e+3,9.942e-9,1.863e+3
248.41,3.102e+3,9.940e-9,3.102e+3
248.43,7.879e+3,9.934e-9,7.879e+3
248.45,1.781e+4,9.928e-9,1.781e+4
248.46,2.563e+4,9.925e-9,2.563e+4
248.48,4.866e+4,9.920e-9,4.866e+4
248.50,8.220e+4,9.914e-9,8.220e+4
248.51,1.023e+5,9.911e-9,1.023e+5
248.53,1.451e+5,9.906e-9,1.451e+5
248.55,1.831e+5,9.900e-9,1.831e+5
248.56,1.970e+5,9.897e-9,1.970e+5
248.58,2.088e+5,9.891e-9,2.088e+5
248.60,1.970e+5,9.886e-9,1.970e+5
248.61,1.831e+5,9.883e-9,1.831e+5
248.63,1.451e+5,9.877e-9,1.451e+5
248.65,1.023e+5,9.872e-9,1.023e+5
248.66,8.220e+4,9.869e-9,8.220e+4
248.68,4.866e+4,9.863e-9,4.866e+4
248.70,2.563e+4,9.857e-9,2.563e+4
248.71,1.781e+4,4.260e-8,1.781e+4
248.73,7.879e+3,7.293e-7,7.879e+3
248.75,3.102e+3,1.112e-5,3.102e+3
248.76,1.863e+3,4.157e-5,1.863e+3
248.78,6.159e+2,5.325e-4,6.159e+2
248.80,1.812e+2,6.076e-3,1.812e+2
248.81,9.410e+1,1.965e-2,9.408e+1
248.83,2.343e+1,1.884e-1,2.324e+1
248.85,6.719e+0,1.609e+0,5.110e+0
248.86,6.795e+0,4.502e+0,2.293e+0
