Wavelength (nm),Sum(calc),Cu I (8.6e-2),Cu II (9.1e-1)
202.83,1.535e+6,4.727e-7,1.535e+6
202.85,8.098e+5,4.720e-7,8.098e+5
202.87,1.210e+6,4.713e-7,1.210e+6
202.88,1.857e+6,4.709e-7,1.857e+6
202.90,4.340e+6,4.702e-7,4.340e+6
202.92,8.832e+6,4.695e-7,8.832e+6
202.93,1.189e+7,4.692e-7,1.189e+7
202.95,1.948e+7,4.685e-7,1.948e+7
202.97,2.898e+7,4.678e-7,2.898e+7
202.98,3.483e+7,4.674e-7,3.483e+7
203.00,5.129e+7,4.667e-7,5.129e+7
203.02,7.918e+7,4.660e-7,7.918e+7
203.03,9.890e+7,4.657e-7,9.890e+7
203.05,1.485e+8,4.650e-7,1.485e+8
203.07,2.005e+8,4.643e-7,2.005e+8
203.08,2.209e+8,4.639e-7,2.209e+8
203.10,2.382e+8,4.632e-7,2.382e+8
203.12,2.173e+8,4.625e-7,2.173e+8
203.13,1.946e+8,4.622e-7,1.946e+8
203.15,1.371e+8,4.615e-7,1.371e+8
203.17,8.118e+7,4.608e-7,8.118e+7
203.18,5.852e+7,4.604e-7,5.852e+7
203.20,2.668e+7,4.597e-7,2.668e+7
203.22,1.021e+7,4.590e-7,1.021e+7
203.23,5.920e+6,4.587e-7,5.920e+6
203.25,1.745e+6,4.580e-7,1.745e+6
203.27,4.318e+5,4.573e-7,4.318e+5
203.28,2.012e+5,4.569e-7,2.012e+5
203.30,3.860e+4,4.562e-7,3.860e+4
203.32,9.154e+3,4.555e-7,9.154e+3
203.33,1.185e+4,4.552e-7,1.185e+4
203.35,8.407e+4,4.545e-7,8.407e+4
203.37,6.178e+5,4.538e-7,6.178e+5
203.38,1.571e+6,4.534e-7,1.571e+6
203.40,8.928e+6,4.527e-7,8.928e+6
203.42,4.263e+7,4.520e-7,4.263e+7
203.43,8.729e+7,4.517e-7,8.729e+7
203.45,3.212e+8,4.510e-7,3.212e+8
203.47,9.936e+8,4.503e-7,9.936e+8
203.48,1.637e+9,4.499e-7,1.637e+9
203.50,3.904e+9,4.492e-7,3.904e+9
203.52,7.826e+9,4.485e-7,7.826e+9
203.53,1.039e+10,4.482e-7,1.039e+10
203.55,1.609e+10,4.475e-7,1.609e+10
203.57,2.109e+10,4.468e-7,2.109e+10
203.58,2.275e+10,4.464e-7,2.275e+10
203.60,2.380e+10,4.457e-7,2.380e+10
203.62,2.253e+10,4.450e-7,2.253e+10
203.63,2.163e+10,4.447e-7,2.163e+10
203.65,2.069e+10,4.440e-7,2.069e+10
203.67,2.157e+10,4.433e-7,2.157e+10
203.68,2.243e+10,4.429e-7,2.243e+10
203.70,2.367e+10,4.422e-7,2.367e+10
203.72,2.260e+10,4.415e-7,2.260e+10
203.73,2.095e+10,4.412e-7,2.095e+10
203.75,1.599e+10,4.405e-7,1.599e+10
203.77,1.032e+10,4.398e-7,1.032e+10
203.78,7.780e+9,4.394e-7,7.780e+9
203.80,3.883e+9,4.387e-7,3.883e+9
203.82,1.630e+9,4.380e-7,1.630e+9
203.83,9.899e+8,4.377e-7,9.899e+8
203.85,3.204e+8,4.370e-7,3.204e+8
203.87,8.721e+7,4.363e-7,8.721e+7
203.88,4.263e+7,4.359e-7,4.263e+7
203.90,8.945e+6,4.352e-7,8.945e+6
203.92,1.578e+6,4.345e-7,1.578e+6
203.93,6.209e+5,4.342e-7,6.209e+5
203.95,8.443e+4,4.335e-7,8.443e+4
203.97,9.652e+3,4.328e-7,9.652e+3
203.98,3.058e+3,4.324e-7,3.058e+3
204.00,2.695e+2,4.317e-7,2.695e+2
204.02,1.998e+1,4.310e-7,1.998e+1
204.03,5.184e+0,4.307e-7,5.184e+0
204.05,2.011e+0,4.300e-7,2.011e+0
204.07,2.713e+1,4.293e-7,2.713e+1
204.08,1.009e+2,4.289e-7,1.009e+2
204.10,1.229e+3,4.282e-7,1.229e+3
204.12,1.259e+4,4.275e-7,1.259e+4
204.13,3.778e+4,4.272e-7,3.778e+4
204.15,2.989e+5,4.265e-7,2.989e+5
204.17,1.991e+6,4.257e-7,1.991e+6
204.18,4.815e+6,4.254e-7,4.815e+6
204.20,2.476e+7,4.247e-7,2.476e+7
204.22,1.072e+8,4.240e-7,1.072e+8
204.23,2.090e+8,4.236e-7,2.090e+8
204.25,6.985e+8,4.229e-7,6.985e+8
204.27,1.965e+9,4.222e-7,1.965e+9
204.28,3.089e+9,4.219e-7,3.089e+9
204.30,6.709e+9,4.212e-7,6.709e+9
204.32,1.227e+10,4.205e-7,1.227e+10
204.33,1.555e+10,4.201e-7,1.555e+10
204.35,2.194e+10,4.194e-7,2.194e+10
204.37,2.607e+10,4.187e-7,2.607e+10
204.38,2.664e+10,4.184e-7,2.664e+10
204.40,2.444e+10,4.177e-7,2.444e+10
204.42,1.887e+10,4.170e-7,1.887e+10
204.43,1.555e+10,4.166e-7,1.555e+10
204.45,9.269e+9,4.159e-7,9.269e+9
204.47,4.652e+9,4.152e-7,4.652e+9
204.48,3.089e+9,4.149e-7,3.089e+9
204.50,1.197e+9,4.142e-7,1.197e+9
204.52,3.904e+8,4.135e-7,3.904e+8
204.53,2.090e+8,4.131e-7,2.090e+8
204.55,5.264e+7,4.124e-7,5.264e+7
204.57,1.116e+7,4.117e-7,1.116e+7
204.58,4.826e+6,4.114e-7,4.826e+6
204.60,8.362e+5,4.107e-7,8.362e+5
204.62,2.982e+5,4.100e-7,2.982e+5
204.63,3.912e+5,4.096e-7,3.912e+5
204.65,1.083e+6,4.089e-7,1.083e+6
204.66,1.769e+6,4.086e-7,1.769e+6
204.68,4.172e+6,4.079e-7,4.172e+6
204.70,8.291e+6,4.072e-7,8.291e+6
204.71,1.096e+7,4.068e-7,1.096e+7
204.73,1.684e+7,4.061e-7,1.684e+7
204.75,2.178e+7,4.054e-7,2.178e+7
204.76,2.323e+7,4.051e-7,2.323e+7
204.78,2.323e+7,4.044e-7,2.323e+7
204.80,1.956e+7,4.037e-7,1.956e+7
204.81,1.684e+7,4.033e-7,1.684e+7
204.83,1.096e+7,4.026e-7,1.096e+7
204.85,6.008e+6,4.019e-7,6.008e+6
204.86,4.172e+6,4.016e-7,4.172e+6
204.88,1.768e+6,4.009e-7,1.768e+6
204.90,6.309e+5,4.002e-7,6.309e+5
204.91,3.534e+5,3.998e-7,3.534e+5
204.93,9.749e+4,3.991e-7,9.749e+4
204.95,2.265e+4,3.984e-7,2.265e+4
204.96,1.024e+4,3.981e-7,1.024e+4
204.98,1.838e+3,3.974e-7,1.838e+3
205.00,2.780e+2,3.967e-7,2.780e+2
205.01,1.014e+2,3.963e-7,1.014e+2
205.03,1.185e+1,3.956e-7,1.185e+1
205.05,1.167e+0,3.949e-7,1.167e+0
205.06,3.433e-1,3.946e-7,3.433e-1
205.08,2.641e-2,3.939e-7,2.641e-2
205.10,7.026e-3,3.932e-7,7.026e-3
205.11,2.206e-2,3.928e-7,2.206e-2
205.13,3.131e-1,3.921e-7,3.131e-1
205.15,3.839e+0,3.914e-7,3.839e+0
205.16,1.265e+1,3.911e-7,1.265e+1
205.18,1.220e+2,3.904e-7,1.220e+2
205.20,1.011e+3,3.897e-7,1.011e+3
205.21,2.756e+3,3.893e-7,2.756e+3
205.23,1.856e+4,3.886e-7,1.856e+4
205.25,1.110e+5,3.879e-7,1.110e+5
205.26,2.609e+5,3.876e-7,2.609e+5
205.28,1.343e+6,3.869e-7,1.343e+6
205.30,6.307e+6,3.862e-7,6.307e+6
205.31,1.319e+7,3.858e-7,1.319e+7
205.33,5.323e+7,3.851e-7,5.323e+7
205.35,1.905e+8,3.844e-7,1.905e+8
205.36,3.428e+8,3.841e-7,3.428e+8
205.38,9.953e+8,3.834e-7,9.953e+8
205.40,2.479e+9,3.827e-7,2.479e+9
205.41,3.686e+9,3.823e-7,3.686e+9
205.43,7.210e+9,3.816e-7,7.210e+9
205.45,1.195e+10,3.809e-7,1.195e+10
205.46,1.444e+10,3.806e-7,1.444e+10
205.48,1.860e+10,3.799e-7,1.860e+10
205.50,2.022e+10,3.792e-7,2.022e+10
205.51,1.978e+10,3.788e-7,1.978e+10
205.53,1.667e+10,3.781e-7,1.667e+10
205.55,1.185e+10,3.774e-7,1.185e+10
205.56,9.370e+9,3.771e-7,9.370e+9
205.58,5.158e+9,3.764e-7,5.158e+9
205.60,2.395e+9,3.757e-7,2.395e+9
205.61,1.531e+9,3.753e-7,1.531e+9
205.63,5.502e+8,3.746e-7,5.502e+8
205.65,1.668e+8,3.739e-7,1.668e+8
205.66,8.616e+7,3.735e-7,8.616e+7
205.68,2.023e+7,3.728e-7,2.023e+7
205.70,4.004e+6,3.721e-7,4.004e+6
205.71,1.671e+6,3.718e-7,1.671e+6
205.73,2.561e+5,3.711e-7,2.561e+5
205.75,3.311e+4,3.704e-7,3.311e+4
205.76,1.116e+4,3.700e-7,1.116e+4
205.78,1.117e+3,3.693e-7,1.117e+3
205.80,9.431e+1,3.686e-7,9.431e+1
205.81,2.570e+1,3.683e-7,2.570e+1
205.83,1.680e+0,3.676e-7,1.680e+0
205.85,9.256e-2,3.669e-7,9.256e-2
205.86,2.039e-2,3.665e-7,2.039e-2
205.88,9.671e-4,3.658e-7,9.671e-4
205.90,1.913e-3,3.651e-7,1.913e-3
205.91,7.774e-3,3.648e-7,7.774e-3
205.93,1.166e-1,3.641e-7,1.166e-1
205.95,1.476e+0,3.634e-7,1.476e+0
205.96,4.932e+0,3.630e-7,4.932e+0
205.98,4.846e+1,3.623e-7,4.846e+1
206.00,4.021e+2,3.616e-7,4.021e+2
206.01,1.087e+3,3.613e-7,1.087e+3
206.03,6.996e+3,3.606e-7,6.996e+3
206.05,3.802e+4,3.599e-7,3.802e+4
206.06,8.317e+4,3.595e-7,8.317e+4
206.08,3.506e+5,3.588e-7,3.506e+5
206.10,1.248e+6,3.581e-7,1.248e+6
206.11,2.209e+6,3.578e-7,2.209e+6
206.13,6.100e+6,3.571e-7,6.100e+6
206.15,1.422e+7,3.564e-7,1.422e+7
206.16,2.038e+7,3.560e-7,2.038e+7
206.18,3.685e+7,3.553e-7,3.685e+7
206.20,5.626e+7,3.546e-7,5.626e+7
206.21,6.524e+7,3.543e-7,6.524e+7
206.23,7.728e+7,3.536e-7,7.728e+7
206.25,7.728e+7,3.529e-7,7.728e+7
206.26,7.252e+7,3.525e-7,7.252e+7
206.28,5.626e+7,3.518e-7,5.626e+7
206.30,3.685e+7,3.511e-7,3.685e+7
206.31,2.799e+7,3.508e-7,2.799e+7
206.33,1.422e+7,3.501e-7,1.422e+7
206.35,6.100e+6,3.494e-7,6.100e+6
206.36,3.750e+6,3.490e-7,3.750e+6
206.38,1.248e+6,3.483e-7,1.248e+6
206.40,3.513e+5,3.476e-7,3.513e+5
206.41,1.763e+5,3.473e-7,1.763e+5
206.43,4.890e+4,3.466e-7,4.890e+4
206.45,6.104e+4,3.459e-7,6.104e+4
206.46,1.158e+5,3.455e-7,1.158e+5
206.48,4.360e+5,3.448e-7,4.360e+5
206.50,1.418e+6,3.441e-7,1.418e+6
206.51,2.402e+6,3.438e-7,2.402e+6
206.53,6.073e+6,3.431e-7,6.073e+6
206.55,1.297e+7,3.424e-7,1.297e+7
206.56,1.780e+7,3.420e-7,1.780e+7
206.58,2.952e+7,3.413e-7,2.952e+7
206.60,4.136e+7,3.406e-7,4.136e+7
206.61,4.595e+7,3.403e-7,4.595e+7
206.63,4.999e+7,3.396e-7,4.999e+7
206.65,4.595e+7,3.389e-7,4.595e+7
206.66,4.136e+7,3.385e-7,4.136e+7
206.68,2.952e+7,3.378e-7,2.952e+7
206.70,1.780e+7,3.371e-7,1.780e+7
206.71,1.297e+7,3.368e-7,1.297e+7
206.73,6.073e+6,3.361e-7,6.073e+6
206.75,2.402e+6,3.354e-7,2.402e+6
206.76,1.418e+6,3.350e-7,1.418e+6
206.78,4.369e+5,3.343e-7,4.369e+5
206.79,2.297e+5,3.340e-7,2.297e+5
206.81,6.919e+4,3.333e-7,6.919e+4
206.83,7.411e+4,3.326e-7,7.411e+4
206.84,1.258e+5,3.322e-7,1.258e+5
206.86,3.938e+5,3.315e-7,3.938e+5
206.88,1.078e+6,3.308e-7,1.078e+6
206.89,1.675e+6,3.305e-7,1.675e+6
206.91,3.568e+6,3.298e-7,3.568e+6
206.93,6.424e+6,3.291e-7,6.424e+6
206.94,8.094e+6,3.287e-7,8.094e+6
206.96,1.133e+7,3.280e-7,1.133e+7
206.98,1.340e+7,3.273e-7,1.340e+7
206.99,1.368e+7,3.270e-7,1.368e+7
207.01,1.258e+7,3.263e-7,1.258e+7
207.03,9.778e+6,3.256e-7,9.778e+6
207.04,8.094e+6,3.252e-7,8.094e+6
207.06,4.889e+6,3.245e-7,4.889e+6
207.08,2.496e+6,3.238e-7,2.496e+6
207.09,1.675e+6,3.234e-7,1.675e+6
207.11,6.646e+5,3.227e-7,6.646e+5
207.13,2.230e+5,3.220e-7,2.230e+5
207.14,1.212e+5,3.217e-7,1.212e+5
207.16,3.161e+4,3.210e-7,3.161e+4
207.18,6.966e+3,3.203e-7,6.966e+3
207.19,3.071e+3,3.199e-7,3.071e+3
207.21,5.259e+2,3.192e-7,5.259e+2
207.23,7.615e+1,3.185e-7,7.615e+1
207.24,2.721e+1,3.182e-7,2.721e+1
207.26,3.061e+0,3.175e-7,3.061e+0
207.28,2.912e-1,3.168e-7,2.912e-1
207.29,8.433e-2,3.164e-7,8.433e-2
207.31,6.234e-3,3.157e-7,6.234e-3
207.33,3.896e-4,3.150e-7,3.896e-4
207.34,9.145e-5,3.147e-7,9.145e-5
207.36,4.442e-6,3.140e-7,4.442e-6
207.38,1.824e-7,3.133e-7,1.824e-7
207.39,3.469e-8,3.129e-7,3.469e-8
207.41,1.107e-9,3.122e-7,1.107e-9
207.43,6.987e-10,3.115e-7,6.987e-10
207.44,4.096e-9,3.112e-7,4.096e-9
207.46,1.355e-7,3.105e-7,1.355e-7
207.48,3.797e-6,3.098e-7,3.797e-6
207.49,1.888e-5,3.094e-7,1.888e-5
207.51,4.119e-4,3.087e-7,4.119e-4
207.53,7.608e-3,3.080e-7,7.608e-3
207.54,3.072e-2,3.077e-7,3.072e-2
207.56,4.418e-1,3.070e-7,4.418e-1
207.58,5.380e+0,3.063e-7,5.380e+0
207.59,1.764e+1,3.059e-7,1.764e+1
207.61,1.673e+2,3.052e-7,1.673e+2
207.63,1.343e+3,3.045e-7,1.343e+3
207.64,3.574e+3,3.042e-7,3.574e+3
207.66,2.235e+4,3.035e-7,2.235e+4
207.68,1.183e+5,3.028e-7,1.183e+5
207.69,2.556e+5,3.024e-7,2.556e+5
207.71,1.054e+6,3.017e-7,1.054e+6
207.73,3.677e+6,3.010e-7,3.677e+6
207.74,6.452e+6,3.007e-7,6.452e+6
207.76,1.754e+7,3.000e-7,1.754e+7
207.78,4.034e+7,2.993e-7,4.034e+7
207.79,5.749e+7,2.989e-7,5.749e+7
207.81,1.030e+8,2.982e-7,1.030e+8
207.83,1.562e+8,2.975e-7,1.562e+8
207.84,1.808e+8,2.972e-7,1.808e+8
207.86,2.135e+8,2.965e-7,2.135e+8
207.88,2.135e+8,2.958e-7,2.135e+8
207.89,2.006e+8,2.954e-7,2.006e+8
207.91,1.562e+8,2.947e-7,1.562e+8
207.93,1.030e+8,2.940e-7,1.030e+8
207.94,7.857e+7,2.937e-7,7.857e+7
207.96,4.034e+7,2.930e-7,4.034e+7
207.98,1.754e+7,2.923e-7,1.754e+7
207.99,1.086e+7,2.919e-7,1.086e+7
208.01,3.677e+6,2.912e-7,3.677e+6
208.03,1.054e+6,2.905e-7,1.054e+6
208.04,5.299e+5,2.902e-7,5.299e+5
208.06,1.183e+5,2.895e-7,1.183e+5
208.08,2.235e+4,2.888e-7,2.235e+4
208.09,9.125e+3,2.884e-7,9.125e+3
208.11,1.343e+3,2.877e-7,1.343e+3
208.13,1.673e+2,2.870e-7,1.673e+2
208.14,5.545e+1,2.867e-7,5.545e+1
208.16,5.380e+0,2.860e-7,5.380e+0
208.18,4.421e-1,2.853e-7,4.421e-1
208.19,1.202e-1,2.849e-7,1.202e-1
208.21,2.661e-2,2.842e-7,2.661e-2
208.23,2.478e-1,2.835e-7,2.478e-1
208.24,8.390e-1,2.832e-7,8.390e-1
208.26,8.521e+0,2.825e-7,8.521e+0
208.28,7.333e+1,2.818e-7,7.333e+1
208.29,2.022e+2,2.814e-7,2.022e+2
208.31,1.357e+3,2.807e-7,1.357e+3
208.33,7.723e+3,2.800e-7,7.723e+3
208.34,1.731e+4,2.797e-7,1.731e+4
208.36,7.683e+4,2.790e-7,7.683e+4
208.38,2.889e+5,2.783e-7,2.889e+5
208.39,5.266e+5,2.779e-7,5.266e+5
208.41,1.545e+6,2.772e-7,1.545e+6
208.43,3.841e+6,2.765e-7,3.841e+6
208.44,5.691e+6,2.762e-7,5.691e+6
208.46,1.104e+7,2.755e-7,1.104e+7
208.48,1.814e+7,2.747e-7,1.814e+7
208.49,2.185e+7,2.744e-7,2.185e+7
208.51,2.801e+7,2.737e-7,2.801e+7
208.53,3.043e+7,2.730e-7,3.043e+7
208.54,2.981e+7,2.726e-7,2.981e+7
208.56,2.526e+7,2.719e-7,2.526e+7
208.58,1.817e+7,2.712e-7,1.817e+7
208.59,1.452e+7,2.709e-7,1.452e+7
208.61,8.468e+6,2.702e-7,8.468e+6
208.63,5.407e+6,2.695e-7,5.407e+6
208.64,5.491e+6,2.691e-7,5.491e+6
208.66,1.070e+7,2.684e-7,1.070e+7
208.68,2.730e+7,2.677e-7,2.730e+7
208.69,4.237e+7,2.674e-7,4.237e+7
208.71,9.129e+7,2.667e-7,9.129e+7
208.73,1.675e+8,2.660e-7,1.675e+8
208.74,2.133e+8,2.656e-7,2.133e+8
208.76,3.063e+8,2.649e-7,3.063e+8
208.78,3.734e+8,2.642e-7,3.734e+8
208.79,3.878e+8,2.639e-7,3.878e+8
208.81,3.700e+8,2.632e-7,3.700e+8
208.83,2.997e+8,2.625e-7,2.997e+8
208.84,2.537e+8,2.621e-7,2.537e+8
208.86,1.609e+8,2.614e-7,1.609e+8
208.88,8.660e+7,2.607e-7,8.660e+7
208.89,5.977e+7,2.604e-7,5.977e+7
208.91,2.518e+7,2.597e-7,2.518e+7
208.92,1.537e+7,2.593e-7,1.537e+7
208.94,5.068e+6,2.586e-7,5.068e+6
208.96,1.419e+6,2.579e-7,1.419e+6
208.97,7.061e+5,2.576e-7,7.061e+5
208.99,1.547e+5,2.569e-7,1.547e+5
209.01,2.878e+4,2.562e-7,2.878e+4
209.02,1.167e+4,2.558e-7,1.167e+4
209.04,1.699e+3,2.551e-7,1.699e+3
209.06,2.106e+2,2.544e-7,2.106e+2
209.07,7.147e+1,2.541e-7,7.147e+1
209.09,2.725e+1,2.534e-7,2.725e+1
209.11,1.743e+2,2.527e-7,1.743e+2
209.12,4.754e+2,2.523e-7,4.754e+2
209.14,3.143e+3,2.516e-7,3.143e+3
209.16,1.764e+4,2.509e-7,1.764e+4
209.17,3.928e+4,2.506e-7,3.928e+4
209.19,1.723e+5,2.499e-7,1.723e+5
209.21,6.410e+5,2.492e-7,6.410e+5
209.22,1.163e+6,2.488e-7,1.163e+6
209.24,3.382e+6,2.481e-7,3.382e+6
209.26,8.347e+6,2.474e-7,8.347e+6
209.27,1.233e+7,2.471e-7,1.233e+7
209.29,2.378e+7,2.464e-7,2.378e+7
209.31,3.893e+7,2.457e-7,3.893e+7
209.32,4.683e+7,2.453e-7,4.683e+7
209.34,5.992e+7,2.446e-7,5.992e+7
209.36,6.505e+7,2.439e-7,6.505e+7
209.37,6.372e+7,2.436e-7,6.372e+7
209.39,5.407e+7,2.429e-7,5.407e+7
209.41,3.893e+7,2.422e-7,3.893e+7
209.42,3.106e+7,2.418e-7,3.106e+7
209.44,1.748e+7,2.411e-7,1.748e+7
209.46,8.347e+6,2.404e-7,8.347e+6
209.47,5.423e+6,2.401e-7,5.423e+6
209.49,2.024e+6,2.394e-7,2.024e+6
209.51,6.410e+5,2.387e-7,6.410e+5
209.52,3.392e+5,2.383e-7,3.392e+5
209.54,8.396e+4,2.376e-7,8.396e+4
209.56,1.767e+4,2.369e-7,1.767e+4
209.57,7.705e+3,2.366e-7,7.705e+3
209.59,2.103e+3,2.359e-7,2.103e+3
209.61,6.050e+3,2.352e-7,6.050e+3
209.62,1.456e+4,2.348e-7,1.456e+4
209.64,7.811e+4,2.341e-7,7.811e+4
209.66,3.579e+5,2.334e-7,3.579e+5
209.67,7.210e+5,2.331e-7,7.210e+5
209.69,2.591e+6,2.324e-7,2.591e+6
209.71,7.921e+6,2.317e-7,7.921e+6
209.72,1.303e+7,2.313e-7,1.303e+7
209.74,3.124e+7,2.306e-7,3.124e+7
209.76,6.367e+7,2.299e-7,6.367e+7
209.77,8.554e+7,2.296e-7,8.554e+7
209.79,1.367e+8,2.289e-7,1.367e+8
209.81,1.857e+8,2.282e-7,1.857e+8
209.82,2.037e+8,2.278e-7,2.037e+8
209.84,2.170e+8,2.271e-7,2.170e+8
209.86,1.965e+8,2.264e-7,1.965e+8
209.87,1.759e+8,2.261e-7,1.759e+8
209.89,1.249e+8,2.254e-7,1.249e+8
209.91,7.532e+7,2.247e-7,7.532e+7
209.92,5.504e+7,2.243e-7,5.504e+7
209.94,2.602e+7,2.236e-7,2.602e+7
209.96,1.045e+7,2.229e-7,1.045e+7
209.97,6.235e+6,2.225e-7,6.235e+6
209.99,1.963e+6,2.218e-7,1.963e+6
210.01,5.250e+5,2.211e-7,5.250e+5
210.02,2.554e+5,2.208e-7,2.554e+5
210.04,5.353e+4,2.201e-7,5.353e+4
210.06,9.530e+3,2.194e-7,9.530e+3
210.07,3.783e+3,2.190e-7,3.783e+3
210.09,5.276e+2,2.183e-7,5.276e+2
210.11,6.251e+1,2.176e-7,6.251e+1
210.12,2.027e+1,2.173e-7,2.027e+1
210.14,2.445e+0,2.166e-7,2.445e+0
210.16,8.435e+0,2.159e-7,8.435e+0
210.17,2.984e+1,2.155e-7,2.984e+1
210.19,3.412e+2,2.148e-7,3.412e+2
210.21,3.320e+3,2.141e-7,3.320e+3
210.22,9.744e+3,2.138e-7,9.744e+3
210.24,7.430e+4,2.131e-7,7.430e+4
210.26,4.816e+5,2.124e-7,4.816e+5
210.27,1.154e+6,2.120e-7,1.154e+6
210.29,5.860e+6,2.113e-7,5.860e+6
210.31,2.530e+7,2.106e-7,2.530e+7
210.32,4.947e+7,2.103e-7,4.947e+7
210.34,1.674e+8,2.096e-7,1.674e+8
210.36,4.814e+8,2.089e-7,4.814e+8
210.37,7.681e+8,2.085e-7,7.681e+8
210.39,1.731e+9,2.078e-7,1.731e+9
210.41,3.316e+9,2.071e-7,3.316e+9
