Wavelength (nm),Sum(calc),Cu I (9.3e-3),Cu II (9.9e-1)
242.06,5.946e-3,2.070e-9,5.946e-3
242.07,1.875e-2,2.069e-9,1.875e-2
242.09,1.700e-1,2.068e-9,1.700e-1
242.11,1.364e+0,2.066e-9,1.364e+0
242.12,3.691e+0,2.065e-9,3.691e+0
242.14,2.464e+1,2.064e-9,2.464e+1
242.16,1.456e+2,2.062e-9,1.456e+2
242.17,3.379e+2,2.062e-9,3.379e+2
242.19,1.661e+3,2.060e-9,1.661e+3
242.21,7.223e+3,2.059e-9,7.223e+3
242.22,1.439e+4,2.058e-9,1.439e+4
242.24,5.207e+4,2.056e-9,5.207e+4
242.26,1.667e+5,2.055e-9,1.667e+5
242.27,2.849e+5,2.054e-9,2.849e+5
242.29,7.590e+5,2.053e-9,7.590e+5
242.31,1.789e+6,2.051e-9,1.789e+6
242.32,2.624e+6,2.050e-9,2.624e+6
242.34,5.146e+6,2.049e-9,5.146e+6
242.36,8.930e+6,2.047e-9,8.930e+6
242.37,1.124e+7,2.047e-9,1.124e+7
242.39,1.623e+7,2.045e-9,1.623e+7
242.41,2.073e+7,2.044e-9,2.073e+7
242.42,2.238e+7,2.043e-9,2.238e+7
242.44,2.379e+7,2.042e-9,2.379e+7
242.46,2.238e+7,2.040e-9,2.238e+7
242.47,2.073e+7,2.039e-9,2.073e+7
242.49,1.623e+7,2.038e-9,1.623e+7
242.51,1.124e+7,2.036e-9,1.124e+7
242.52,8.930e+6,2.036e-9,8.930e+6
242.54,5.146e+6,2.034e-9,5.146e+6
242.56,2.624e+6,2.033e-9,2.624e+6
242.57,1.789e+6,2.032e-9,1.789e+6
242.59,7.590e+5,2.030e-9,7.590e+5
242.61,2.849e+5,2.029e-9,2.849e+5
242.62,1.667e+5,2.028e-9,1.667e+5
242.64,5.207e+4,2.027e-9,5.207e+4
242.66,1.439e+4,2.025e-9,1.439e+4
242.67,7.223e+3,2.024e-9,7.223e+3
242.69,1.661e+3,2.023e-9,1.661e+3
242.71,3.379e+2,2.021e-9,3.379e+2
242.72,1.456e+2,2.021e-9,1.456e+2
242.74,2.464e+1,2.019e-9,2.464e+1
242.76,3.691e+0,2.018e-9,3.691e+0
242.77,1.364e+0,2.017e-9,1.364e+0
242.79,1.700e-1,2.015e-9,1.700e-1
242.81,1.875e-2,2.014e-9,1.875e-2
242.82,5.946e-3,2.013e-9,5.946e-3
242.84,5.456e-4,2.012e-9,5.456e-4
242.86,4.429e-5,2.010e-9,4.429e-5
242.87,1.205e-5,2.009e-9,1.205e-5
242.89,8.141e-7,2.008e-9,8.141e-7
242.91,4.866e-8,2.006e-9,4.866e-8
242.92,1.136e-8,2.006e-9,1.136e-8
242.94,5.650e-10,2.004e-9,5.650e-10
246.82,1.343e-9,1.714e-9,1.343e-9
246.83,5.936e-9,1.714e-9,5.936e-9
246.85,1.061e-7,1.712e-9,1.061e-7
246.87,1.687e-6,1.711e-9,1.687e-6
246.88,6.433e-6,1.710e-9,6.433e-6
246.90,8.570e-5,1.708e-9,8.570e-5
246.92,1.015e-3,1.707e-9,1.015e-3
246.93,3.341e-3,1.706e-9,3.341e-3
246.95,3.317e-2,1.705e-9,3.317e-2
246.97,2.926e-1,1.703e-9,2.926e-1
246.98,8.317e-1,1.702e-9,8.317e-1
247.00,6.151e+0,1.701e-9,6.151e+0
247.02,4.044e+1,1.699e-9,4.044e+1
247.03,9.920e+1,1.699e-9,9.920e+1
247.05,5.466e+2,1.697e-9,5.466e+2
247.07,2.678e+3,1.696e-9,2.678e+3
247.08,5.671e+3,1.695e-9,5.671e+3
247.10,2.328e+4,1.694e-9,2.328e+4
247.12,8.497e+4,1.692e-9,8.497e+4
247.13,1.553e+5,1.691e-9,1.553e+5
247.15,4.752e+5,1.690e-9,4.752e+5
247.17,1.292e+6,1.688e-9,1.292e+6
247.18,2.039e+6,1.688e-9,2.039e+6
247.20,4.647e+6,1.686e-9,4.647e+6
247.22,9.417e+6,1.685e-9,9.417e+6
247.23,1.283e+7,1.684e-9,1.283e+7
247.25,2.178e+7,1.682e-9,2.178e+7
247.27,3.288e+7,1.681e-9,3.288e+7
247.28,3.866e+7,1.680e-9,3.866e+7
247.30,4.892e+7,1.679e-9,4.892e+7
247.32,5.503e+7,1.677e-9,5.503e+7
247.33,5.585e+7,1.676e-9,5.585e+7
247.35,5.266e+7,1.675e-9,5.266e+7
247.37,4.413e+7,1.673e-9,4.413e+7
247.38,3.866e+7,1.673e-9,3.866e+7
247.40,2.716e+7,1.671e-9,2.716e+7
247.42,1.696e+7,1.670e-9,1.696e+7
247.43,1.283e+7,1.669e-9,1.283e+7
247.45,6.713e+6,1.667e-9,6.713e+6
247.47,3.124e+6,1.666e-9,3.124e+6
247.48,2.039e+6,1.665e-9,2.039e+6
247.50,7.952e+5,1.664e-9,7.952e+5
247.51,4.752e+5,1.663e-9,4.752e+5
247.53,1.553e+5,1.661e-9,1.553e+5
247.55,4.514e+4,1.660e-9,4.514e+4
247.56,2.328e+4,1.659e-9,2.328e+4
247.58,5.671e+3,1.658e-9,5.671e+3
247.60,1.228e+3,1.656e-9,1.228e+3
247.61,5.466e+2,1.655e-9,5.466e+2
247.63,9.920e+1,1.654e-9,9.920e+1
247.65,1.600e+1,1.652e-9,1.600e+1
247.66,6.151e+0,1.652e-9,6.151e+0
247.68,8.317e-1,1.650e-9,8.317e-1
247.70,9.998e-2,1.649e-9,9.998e-2
247.71,3.317e-2,1.648e-9,3.317e-2
247.73,3.341e-3,1.646e-9,3.341e-3
247.75,2.993e-4,1.645e-9,2.993e-4
247.76,8.570e-5,1.644e-9,8.570e-5
247.78,6.433e-6,1.643e-9,6.433e-6
247.80,4.293e-7,1.641e-9,4.293e-7
247.81,1.061e-7,1.640e-9,1.061e-7
247.83,5.936e-9,1.639e-9,5.936e-9
248.06,5.056e-10,1.622e-9,5.056e-10
248.08,9.868e-9,1.620e-9,9.868e-9
248.10,1.714e-7,1.619e-9,1.714e-7
248.11,6.838e-7,1.618e-9,6.838e-7
248.13,9.974e-6,1.617e-9,9.974e-6
248.15,1.295e-4,1.615e-9,1.295e-4
248.16,4.465e-4,1.614e-9,4.465e-4
248.18,4.866e-3,1.613e-9,4.866e-3
248.20,4.721e-2,1.611e-9,4.721e-2
248.21,1.407e-1,1.611e-9,1.407e-1
248.23,1.146e+0,1.609e-9,1.146e+0
248.25,8.309e+0,1.608e-9,8.309e+0
248.26,2.141e+1,1.607e-9,2.141e+1
248.28,1.303e+2,1.605e-9,1.303e+2
248.30,7.061e+2,1.604e-9,7.061e+2
248.31,1.573e+3,1.603e-9,1.573e+3
248.33,7.155e+3,1.602e-9,7.155e+3
248.35,2.896e+4,1.600e-9,2.896e+4
248.36,5.578e+4,1.599e-9,5.578e+4
248.38,1.896e+5,1.598e-9,1.896e+5
248.40,5.736e+5,1.596e-9,5.736e+5
248.41,9.550e+5,1.596e-9,9.550e+5
248.43,2.426e+6,1.594e-9,2.426e+6
248.45,5.483e+6,1.593e-9,5.483e+6
248.46,7.892e+6,1.592e-9,7.892e+6
248.48,1.498e+7,1.590e-9,1.498e+7
248.50,2.531e+7,1.589e-9,2.531e+7
248.51,3.149e+7,1.588e-9,3.149e+7
248.53,4.466e+7,1.587e-9,4.466e+7
248.55,5.638e+7,1.585e-9,5.638e+7
248.56,6.064e+7,1.584e-9,6.064e+7
248.58,6.428e+7,1.583e-9,6.428e+7
248.60,6.064e+7,1.581e-9,6.064e+7
248.61,5.638e+7,1.581e-9,5.638e+7
248.63,4.466e+7,1.579e-9,4.466e+7
248.65,3.149e+7,1.578e-9,3.149e+7
248.66,2.531e+7,1.577e-9,2.531e+7
248.68,1.498e+7,1.576e-9,1.498e+7
248.70,7.892e+6,1.574e-9,7.892e+6
248.71,5.483e+6,6.802e-9,5.483e+6
248.73,2.426e+6,1.164e-7,2.426e+6
248.75,9.550e+5,1.775e-6,9.550e+5
248.76,5.736e+5,6.637e-6,5.736e+5
248.78,1.896e+5,8.504e-5,1.896e+5
248.80,5.578e+4,9.702e-4,5.578e+4
248.81,2.896e+4,3.138e-3,2.896e+4
248.83,7.155e+3,3.009e-2,7.155e+3
248.85,1.573e+3,2.569e-1,1.573e+3
248.86,7.068e+2,7.189e-1,7.061e+2
248.88,1.355e+2,5.159e+0,1.303e+2
248.90,5.438e+1,3.297e+1,2.141e+1
248.91,8.810e+1,7.980e+1,8.309e+0
248.93,4.297e+2,4.286e+2,1.146e+0
248.95,2.050e+3,2.050e+3,1.407e-1
248.96,4.292e+3,4.292e+3,4.721e-2
248.98,1.725e+4,1.725e+4,4.866e-3
249.00,6.175e+4,6.175e+4,4.465e-4
249.01,1.119e+5,1.119e+5,1.295e-4
249.03,3.365e+5,3.365e+5,9.974e-6
249.05,9.013e+5,9.013e+5,6.838e-7
249.06,1.412e+6,1.412e+6,1.714e-7
249.08,3.180e+6,3.180e+6,9.868e-9
249.10,6.375e+6,6.375e+6,5.056e-10
249.11,8.643e+6,8.643e+6,5.279e-10
249.13,1.456e+7,1.456e+7,5.724e-10
249.15,2.185e+7,2.185e+7,6.169e-10
249.16,2.562e+7,2.562e+7,6.391e-10
249.18,3.231e+7,3.231e+7,6.836e-10
249.20,3.628e+7,3.628e+7,7.282e-10
249.21,3.681e+7,3.681e+7,7.504e-10
249.23,3.474e+7,3.474e+7,7.949e-10
249.25,2.919e+7,2.919e+7,8.394e-10
249.26,2.562e+7,2.562e+7,8.617e-10
249.28,1.810e+7,1.810e+7,9.062e-10
249.30,1.138e+7,1.138e+7,9.507e-10
249.31,8.643e+6,8.643e+6,9.729e-10
249.33,4.568e+6,4.568e+6,1.017e-9
249.35,2.150e+6,2.150e+6,1.062e-9
249.36,1.412e+6,1.412e+6,1.084e-9
249.38,5.587e+5,5.587e+5,1.129e-9
249.40,1.968e+5,1.968e+5,1.173e-9
249.41,1.119e+5,1.119e+5,1.195e-9
249.43,3.311e+4,3.311e+4,1.240e-9
249.45,8.730e+3,8.730e+3,1.285e-9
249.46,4.292e+3,4.292e+3,1.307e-9
249.48,9.509e+2,9.509e+2,1.351e-9
249.50,1.876e+2,1.876e+2,1.396e-9
249.51,7.980e+1,7.980e+1,1.418e-9
249.53,1.323e+1,1.323e+1,1.463e-9
249.55,1.954e+0,1.954e+0,1.507e-9
249.56,7.189e-1,7.189e-1,1.529e-9
249.58,8.921e-2,8.921e-2,1.574e-9
249.60,9.859e-3,9.859e-3,1.618e-9
249.61,3.138e-3,3.138e-3,1.641e-9
249.63,2.914e-4,2.914e-4,1.685e-9
249.64,8.504e-5,8.504e-5,1.707e-9
249.66,6.637e-6,6.637e-6,1.752e-9
249.68,4.613e-7,4.613e-7,1.796e-9
249.69,1.164e-7,1.164e-7,1.819e-9
249.71,6.802e-9,6.802e-9,1.863e-9
249.73,3.538e-10,3.538e-10,1.908e-9
250.11,2.753e-9,3.639e-10,2.753e-9
250.13,5.120e-8,3.644e-10,5.120e-8
250.14,2.115e-7,3.647e-10,2.115e-7
250.16,3.312e-6,3.652e-10,3.312e-6
250.18,4.624e-5,3.657e-10,4.624e-5
250.19,1.655e-4,3.660e-10,1.655e-4
250.21,1.946e-3,3.665e-10,1.946e-3
250.23,2.040e-2,3.671e-10,2.040e-2
250.24,6.326e-2,3.673e-10,6.326e-2
250.26,5.585e-1,3.679e-10,5.585e-1
250.28,4.396e+0,3.684e-10,4.396e+0
250.29,1.181e+1,3.687e-10,1.181e+1
250.31,7.830e+1,3.692e-10,7.830e+1
250.33,4.628e+2,3.697e-10,4.628e+2
250.34,1.078e+3,3.700e-10,1.078e+3
250.36,5.363e+3,3.705e-10,5.363e+3
250.38,2.380e+4,3.710e-10,2.380e+4
250.39,4.803e+4,3.713e-10,4.803e+4
250.41,1.795e+5,3.718e-10,1.795e+5
250.43,5.980e+5,3.724e-10,5.980e+5
250.44,1.046e+6,3.726e-10,1.046e+6
250.46,2.933e+6,3.732e-10,2.933e+6
250.48,7.339e+6,3.737e-10,7.339e+6
250.49,1.112e+7,3.739e-10,1.112e+7
250.51,2.342e+7,3.745e-10,2.342e+7
250.53,4.400e+7,3.750e-10,4.400e+7
250.54,5.777e+7,3.753e-10,5.777e+7
250.56,9.137e+7,3.758e-10,9.137e+7
250.58,1.289e+8,3.763e-10,1.289e+8
250.59,1.466e+8,3.766e-10,1.466e+8
250.61,1.741e+8,3.771e-10,1.741e+8
250.63,1.844e+8,3.777e-10,1.844e+8
250.64,1.817e+8,3.779e-10,1.817e+8
250.66,1.621e+8,3.784e-10,1.621e+8
250.68,1.289e+8,3.790e-10,1.289e+8
250.69,1.101e+8,3.792e-10,1.101e+8
250.71,7.370e+7,3.798e-10,7.370e+7
250.73,4.400e+7,3.803e-10,4.400e+7
250.74,3.257e+7,3.806e-10,3.257e+7
250.76,1.637e+7,3.811e-10,1.637e+7
250.78,7.339e+6,3.816e-10,7.339e+6
250.79,4.707e+6,3.819e-10,4.707e+6
250.81,1.777e+6,3.824e-10,1.777e+6
250.83,5.980e+5,3.829e-10,5.980e+5
250.84,3.323e+5,3.832e-10,3.323e+5
250.86,9.418e+4,3.837e-10,9.418e+4
250.88,2.380e+4,3.843e-10,2.380e+4
250.89,1.146e+4,3.845e-10,1.146e+4
250.91,2.439e+3,3.851e-10,2.439e+3
250.93,4.628e+2,3.856e-10,4.628e+2
250.94,1.931e+2,3.859e-10,1.931e+2
250.96,3.085e+1,3.864e-10,3.085e+1
250.98,4.396e+0,3.869e-10,4.396e+0
250.99,1.589e+0,3.872e-10,1.589e+0
251.01,1.907e-1,3.877e-10,1.907e-1
251.03,2.040e-2,3.882e-10,2.040e-2
251.04,6.391e-3,3.885e-10,6.391e-3
251.06,5.756e-4,3.890e-10,5.756e-4
251.08,4.624e-5,3.896e-10,4.624e-5
251.09,1.255e-5,3.898e-10,1.255e-5
251.11,8.489e-7,3.904e-10,8.489e-7
251.13,5.120e-8,3.909e-10,5.120e-8
251.14,1.204e-8,3.912e-10,1.204e-8
252.14,9.911e-10,4.176e-10,9.911e-10
252.16,1.759e-8,4.181e-10,1.759e-8
252.17,7.102e-8,4.184e-10,7.102e-8
252.19,1.064e-6,4.189e-10,1.064e-6
252.21,1.424e-5,4.195e-10,1.424e-5
252.22,4.995e-5,4.197e-10,4.995e-5
252.24,5.645e-4,4.203e-10,5.645e-4
252.26,5.699e-3,4.208e-10,5.699e-3
252.27,1.736e-2,4.211e-10,1.736e-2
252.29,1.480e-1,4.216e-10,1.480e-1
252.31,1.127e+0,4.221e-10,1.127e+0
252.32,2.981e+0,4.224e-10,2.981e+0
252.34,1.917e+1,4.229e-10,1.917e+1
252.36,1.101e+2,4.234e-10,1.101e+2
252.37,2.530e+2,4.237e-10,2.530e+2
252.39,1.227e+3,4.242e-10,1.227e+3
252.41,5.316e+3,4.248e-10,5.316e+3
252.42,1.061e+4,4.250e-10,1.061e+4
252.44,3.881e+4,4.256e-10,3.881e+4
252.46,1.268e+5,4.261e-10,1.268e+5
252.47,2.198e+5,4.264e-10,2.198e+5
252.49,6.066e+5,4.269e-10,6.066e+5
252.51,1.495e+6,4.274e-10,1.495e+6
252.52,2.251e+6,4.277e-10,2.251e+6
252.54,4.685e+6,4.282e-10,4.685e+6
252.56,8.712e+6,4.287e-10,8.712e+6
252.57,1.139e+7,4.290e-10,1.139e+7
252.59,1.788e+7,4.295e-10,1.788e+7
252.61,2.508e+7,4.301e-10,2.508e+7
252.62,2.847e+7,4.303e-10,2.847e+7
252.64,3.372e+7,4.309e-10,3.372e+7
252.66,3.568e+7,4.314e-10,3.568e+7
252.67,3.519e+7,4.316e-10,3.519e+7
252.69,3.145e+7,4.322e-10,3.145e+7
252.71,2.516e+7,4.327e-10,2.516e+7
252.72,2.163e+7,4.330e-10,2.163e+7
252.74,1.494e+7,4.335e-10,1.494e+7
252.76,9.991e+6,4.340e-10,9.991e+6
252.77,8.515e+6,4.343e-10,8.515e+6
252.79,8.027e+6,4.348e-10,8.027e+6
252.81,1.133e+7,4.354e-10,1.133e+7
252.82,1.456e+7,4.356e-10,1.456e+7
252.84,2.424e+7,4.361e-10,2.424e+7
252.86,3.756e+7,4.367e-10,3.756e+7
252.87,4.502e+7,4.369e-10,4.502e+7
252.89,5.958e+7,4.375e-10,5.958e+7
252.91,7.052e+7,4.380e-10,7.052e+7
252.92,7.355e+7,4.383e-10,7.355e+7
252.94,7.355e+7,4.388e-10,7.355e+7
252.96,6.572e+7,4.393e-10,6.572e+7
252.97,5.956e+7,4.396e-10,5.956e+7
252.99,4.495e+7,4.401e-10,4.495e+7
253.01,3.032e+7,4.406e-10,3.032e+7
253.02,2.387e+7,4.409e-10,2.387e+7
253.04,1.360e+7,4.414e-10,1.360e+7
253.06,6.921e+6,4.420e-10,6.921e+6
253.07,4.733e+6,4.422e-10,4.733e+6
253.09,2.035e+6,4.428e-10,2.035e+6
253.11,7.819e+5,4.433e-10,7.819e+5
253.12,4.646e+5,4.436e-10,4.646e+5
253.14,1.508e+5,4.441e-10,1.508e+5
253.16,4.371e+4,4.446e-10,4.371e+4
253.17,2.257e+4,4.449e-10,2.257e+4
253.19,5.527e+3,4.454e-10,5.527e+3
253.21,1.210e+3,4.459e-10,1.210e+3
253.22,5.425e+2,4.462e-10,5.425e+2
253.24,1.003e+2,4.467e-10,1.003e+2
253.26,1.656e+1,4.473e-10,1.656e+1
253.27,6.454e+0,4.475e-10,6.454e+0
253.29,9.004e-1,4.481e-10,9.004e-1
253.31,1.122e-1,4.486e-10,1.122e-1
253.32,3.800e-2,4.489e-10,3.800e-2
253.34,4.001e-3,4.494e-10,4.001e-3
253.36,3.765e-4,4.499e-10,3.765e-4
253.37,1.107e-4,4.502e-10,1.107e-4
253.39,8.799e-6,4.507e-10,8.799e-6
253.41,6.249e-7,4.512e-10,6.249e-7
253.42,1.596e-7,4.515e-10,1.596e-7
253.44,9.576e-9,4.520e-10,9.576e-9
253.46,5.133e-10,4.526e-10,5.133e-10
253.95,2.810e-9,4.655e-10,2.810e-9
253.97,5.060e-8,4.661e-10,5.060e-8
253.99,8.151e-7,4.666e-10,8.151e-7
254.00,3.138e-6,4.668e-10,3.138e-6
254.02,4.279e-5,4.674e-10,4.279e-5
254.04,5.221e-4,4.679e-10,5.221e-4
254.05,1.749e-3,4.682e-10,1.749e-3
254.07,1.806e-2,4.687e-10,1.806e-2
254.09,1.669e-1,4.692e-10,1.669e-1
254.10,4.867e-1,4.695e-10,4.867e-1
254.12,3.806e+0,4.700e-10,3.806e+0
254.14,2.664e+1,4.706e-10,2.664e+1
254.15,6.759e+1,4.708e-10,6.759e+1
254.17,4.003e+2,4.713e-10,4.003e+2
254.19,2.122e+3,4.719e-10,2.122e+3
254.20,4.685e+3,4.721e-10,4.685e+3
254.22,2.102e+4,4.727e-10,2.102e+4
254.24,8.436e+4,4.732e-10,8.436e+4
254.25,1.621e+5,4.735e-10,1.621e+5
254.27,5.507e+5,4.740e-10,5.507e+5
254.29,1.674e+6,4.745e-10,1.674e+6
254.30,2.800e+6,4.748e-10,2.800e+6
254.32,7.203e+6,4.753e-10,7.203e+6
254.34,1.658e+7,4.758e-10,1.658e+7
254.35,2.413e+7,4.761e-10,2.413e+7
254.37,4.702e+7,4.766e-10,4.702e+7
254.39,8.199e+7,4.772e-10,8.199e+7
254.40,1.038e+8,4.774e-10,1.038e+8
254.42,1.532e+8,4.780e-10,1.532e+8
254.44,2.023e+8,4.785e-10,2.023e+8
254.45,2.230e+8,4.788e-10,2.230e+8
254.47,2.492e+8,4.793e-10,2.492e+8
254.49,2.492e+8,4.798e-10,2.492e+8
254.50,2.390e+8,4.801e-10,2.390e+8
254.52,2.023e+8,4.806e-10,2.023e+8
254.54,1.532e+8,4.811e-10,1.532e+8
254.55,1.279e+8,4.814e-10,1.279e+8
254.57,8.199e+7,4.819e-10,8.199e+7
254.59,4.702e+7,4.825e-10,4.702e+7
254.60,3.416e+7,4.827e-10,3.416e+7
254.62,1.658e+7,4.833e-10,1.658e+7
254.64,7.203e+6,4.838e-10,7.203e+6
254.65,4.553e+6,4.841e-10,4.553e+6
254.67,1.674e+6,4.846e-10,1.674e+6
254.69,5.507e+5,4.851e-10,5.507e+5
254.70,3.030e+5,4.854e-10,3.030e+5
254.72,8.436e+4,4.859e-10,8.436e+4
254.74,2.102e+4,4.864e-10,2.102e+4
254.75,1.006e+4,4.867e-10,1.006e+4
254.77,2.122e+3,4.872e-10,2.122e+3
254.79,4.003e+2,4.878e-10,4.003e+2
254.80,1.668e+2,4.880e-10,1.668e+2
254.82,2.664e+1,4.886e-10,2.664e+1
254.84,3.806e+0,4.891e-10,3.806e+0
254.85,1.380e+0,4.893e-10,1.380e+0
254.87,1.669e-1,4.899e-10,1.669e-1
254.89,1.806e-2,4.904e-10,1.806e-2
254.90,5.700e-3,4.907e-10,5.700e-3
254.92,5.221e-4,4.912e-10,5.221e-4
254.94,4.279e-5,4.917e-10,4.279e-5
254.95,1.175e-5,4.920e-10,1.175e-5
254.97,8.151e-7,4.925e-10,8.151e-7
254.99,5.060e-8,4.931e-10,5.060e-8
255.00,1.209e-8,4.933e-10,1.209e-8
258.51,2.595e-10,5.862e-10,2.595e-10
258.53,4.456e-9,5.867e-10,4.456e-9
258.55,6.873e-8,5.873e-10,6.873e-8
258.56,2.593e-7,5.875e-10,2.593e-7
258.58,3.404e-6,5.881e-10,3.404e-6
258.60,4.015e-5,5.886e-10,4.015e-5
258.61,1.325e-4,5.889e-10,1.325e-4
258.63,1.330e-3,5.894e-10,1.330e-3
258.65,1.200e-2,5.899e-10,1.200e-2
258.66,3.461e-2,5.902e-10,3.461e-2
258.68,2.658e-1,5.907e-10,2.658e-1
258.70,1.833e+0,5.912e-10,1.833e+0
258.71,4.625e+0,5.915e-10,4.625e+0
258.73,2.716e+1,5.920e-10,2.716e+1
258.75,1.433e+2,5.926e-10,1.433e+2
258.76,3.161e+2,5.928e-10,3.161e+2
258.78,1.419e+3,5.934e-10,1.419e+3
258.80,5.726e+3,5.939e-10,5.726e+3
258.81,1.105e+4,5.942e-10,1.105e+4
258.83,3.794e+4,5.947e-10,3.794e+4
258.85,1.170e+5,5.952e-10,1.170e+5
258.86,1.975e+5,5.955e-10,1.975e+5
258.88,5.186e+5,5.960e-10,5.186e+5
258.90,1.223e+6,5.965e-10,1.223e+6
258.91,1.805e+6,5.968e-10,1.805e+6
258.93,3.626e+6,5.973e-10,3.626e+6
258.95,6.541e+6,5.979e-10,6.541e+6
258.96,8.439e+6,5.981e-10,8.439e+6
258.98,1.296e+7,5.987e-10,1.296e+7
259.00,1.788e+7,5.992e-10,1.788e+7
259.01,2.018e+7,5.995e-10,2.018e+7
259.03,2.370e+7,6.000e-10,2.370e+7
259.05,2.501e+7,6.005e-10,2.501e+7
259.06,2.467e+7,6.008e-10,2.467e+7
259.08,2.216e+7,6.013e-10,2.216e+7
259.10,1.788e+7,6.018e-10,1.788e+7
259.11,1.543e+7,6.021e-10,1.543e+7
259.13,1.060e+7,6.026e-10,1.060e+7
259.15,6.541e+6,6.032e-10,6.541e+6
259.16,4.935e+6,6.034e-10,4.935e+6
259.18,2.593e+6,6.040e-10,2.593e+6
259.20,1.223e+6,6.045e-10,1.223e+6
259.21,8.073e+5,6.047e-10,8.073e+5
259.23,3.243e+5,6.053e-10,3.243e+5
259.25,1.170e+5,6.058e-10,1.170e+5
259.26,6.753e+4,6.061e-10,6.753e+4
259.28,2.075e+4,6.066e-10,2.075e+4
259.30,5.726e+3,6.071e-10,5.726e+3
259.31,2.889e+3,6.074e-10,2.889e+3
259.33,6.788e+2,6.079e-10,6.788e+2
259.35,1.433e+2,6.085e-10,1.433e+2
259.36,6.322e+1,6.087e-10,6.322e+1
259.38,1.136e+1,6.092e-10,1.136e+1
259.40,1.833e+0,6.098e-10,1.833e+0
259.41,7.074e-1,6.100e-10,7.074e-1
259.43,9.727e-2,6.106e-10,9.727e-2
259.45,1.271e-2,6.111e-10,1.271e-2
259.46,6.275e-3,6.114e-10,6.275e-3
259.48,2.023e-2,6.119e-10,2.023e-2
259.50,1.584e-1,6.124e-10,1.584e-1
259.51,4.301e-1,6.127e-10,4.301e-1
259.53,2.931e+0,6.132e-10,2.931e+0
259.55,1.795e+1,6.137e-10,1.795e+1
259.56,4.268e+1,6.140e-10,4.268e+1
259.58,2.228e+2,6.145e-10,2.228e+2
259.60,1.045e+3,6.151e-10,1.045e+3
259.61,2.175e+3,6.153e-10,2.175e+3
259.63,8.697e+3,6.159e-10,8.697e+3
259.65,3.126e+4,6.164e-10,3.126e+4
259.66,5.693e+4,6.167e-10,5.693e+4
259.68,1.744e+5,6.172e-10,1.744e+5
259.70,4.801e+5,6.177e-10,4.801e+5
259.71,7.655e+5,6.180e-10,7.655e+5
259.73,1.796e+6,6.185e-10,1.796e+6
259.75,3.790e+6,6.190e-10,3.790e+6
259.76,5.289e+6,6.193e-10,5.289e+6
259.78,9.516e+6,6.198e-10,9.516e+6
259.80,1.541e+7,6.204e-10,1.541e+7
259.81,1.885e+7,6.206e-10,1.885e+7
259.83,2.613e+7,6.212e-10,2.613e+7
259.85,3.284e+7,6.217e-10,3.284e+7
259.86,3.558e+7,6.219e-10,3.558e+7
259.88,3.938e+7,6.225e-10,3.938e+7
259.90,4.123e+7,6.230e-10,4.123e+7
259.91,4.183e+7,6.233e-10,4.183e+7
259.93,4.357e+7,6.238e-10,4.357e+7
259.95,4.743e+7,6.243e-10,4.743e+7
259.96,5.038e+7,6.246e-10,5.038e+7
259.98,5.771e+7,6.251e-10,5.771e+7
260.00,6.494e+7,6.257e-10,6.494e+7
260.01,6.755e+7,6.259e-10,6.755e+7
260.03,6.904e+7,6.264e-10,6.904e+7
260.05,6.453e+7,6.270e-10,6.453e+7
260.06,6.013e+7,6.272e-10,6.013e+7
260.08,4.839e+7,6.278e-10,4.839e+7
260.10,3.508e+7,6.283e-10,3.508e+7
260.11,2.872e+7,6.286e-10,2.872e+7
260.13,1.777e+7,6.291e-10,1.777e+7
260.15,9.893e+6,6.296e-10,9.893e+6
260.16,7.092e+6,6.299e-10,7.092e+6
260.18,3.365e+6,6.304e-10,3.365e+6
260.20,1.436e+6,6.309e-10,1.436e+6
260.21,9.009e+5,6.312e-10,9.009e+5
260.23,3.276e+5,6.317e-10,3.276e+5
260.25,1.071e+5,6.323e-10,1.071e+5
260.26,5.883e+4,6.325e-10,5.883e+4
260.28,1.639e+4,6.331e-10,1.639e+4
260.30,4.106e+3,6.336e-10,4.106e+3
260.31,1.975e+3,6.339e-10,1.975e+3
260.33,4.216e+2,6.344e-10,4.216e+2
260.34,1.872e+2,6.347e-10,1.872e+2
260.36,3.407e+1,6.352e-10,3.407e+1
260.38,5.574e+0,6.357e-10,5.574e+0
260.39,2.166e+0,6.360e-10,2.166e+0
260.41,3.021e-1,6.365e-10,3.021e-1
260.43,3.787e-2,6.370e-10,3.787e-2
260.44,1.289e-2,6.373e-10,1.289e-2
260.46,1.377e-3,6.378e-10,1.377e-3
260.48,1.323e-4,6.384e-10,1.323e-4
260.49,3.940e-5,6.386e-10,3.940e-5
260.51,3.226e-6,6.392e-10,3.226e-6
260.53,2.375e-7,6.397e-10,2.375e-7
260.54,6.191e-8,6.399e-10,6.191e-8
261.29,6.598e-10,6.598e-10,5.605e-8
261.31,1.124e-8,1.124e-8,5.590e-8
261.33,1.725e-7,1.725e-7,5.574e-8
261.34,6.494e-7,6.494e-7,5.566e-8
261.36,8.511e-6,8.511e-6,5.551e-8
261.38,1.004e-4,1.004e-4,5.535e-8
261.39,3.316e-4,3.316e-4,5.527e-8
261.41,3.342e-3,3.342e-3,5.511e-8
261.43,3.033e-2,3.033e-2,5.496e-8
261.44,8.782e-2,8.782e-2,5.488e-8
261.46,6.808e-1,6.808e-1,5.472e-8
