Wavelength (nm),Sum(calc),Cu I (8.2e-2),Cu II (9.2e-1)
202.19,7.971e+2,7.971e+2,4.344e-4
202.20,2.238e+3,2.238e+3,2.062e-3
202.22,1.546e+4,1.546e+4,4.074e-2
202.24,8.958e+4,8.958e+4,6.753e-1
202.25,2.019e+5,2.019e+5,2.574e+0
202.27,8.989e+5,8.989e+5,3.280e+1
202.29,3.358e+6,3.357e+6,3.506e+2
202.30,6.076e+6,6.075e+6,1.073e+3
202.32,1.744e+7,1.743e+7,8.816e+3
202.34,4.202e+7,4.196e+7,6.077e+4
202.35,6.110e+7,6.096e+7,1.494e+5
202.37,1.135e+8,1.127e+8,7.913e+5
202.39,1.784e+8,1.749e+8,3.517e+6
202.40,2.109e+8,2.040e+8,6.943e+6
202.42,2.669e+8,2.432e+8,2.372e+7
202.44,3.112e+8,2.432e+8,6.798e+7
202.45,3.354e+8,2.277e+8,1.078e+8
202.47,4.123e+8,1.749e+8,2.374e+8
202.48,4.734e+8,1.435e+8,3.299e+8
202.50,6.432e+8,8.474e+7,5.585e+8
202.52,8.352e+8,4.196e+7,7.933e+8
202.53,9.129e+8,2.765e+7,8.852e+8
202.55,9.770e+8,1.052e+7,9.664e+8
202.57,8.886e+8,3.357e+6,8.853e+8
202.58,7.951e+8,1.776e+6,7.933e+8
202.60,5.590e+8,4.354e+5,5.585e+8
202.62,3.302e+8,8.958e+4,3.301e+8
202.63,2.377e+8,3.804e+4,2.377e+8
202.65,1.083e+8,6.012e+3,1.083e+8
202.67,4.191e+7,7.971e+2,4.191e+7
202.68,2.473e+7,2.717e+2,2.473e+7
202.70,8.149e+6,2.768e+1,8.149e+6
202.72,2.911e+6,2.365e+0,2.911e+6
202.73,1.920e+6,6.474e-1,1.920e+6
202.75,1.017e+6,4.250e-2,1.017e+6
202.77,5.839e+5,2.341e-3,5.839e+5
202.78,4.303e+5,5.144e-4,4.303e+5
202.80,2.105e+5,2.177e-5,2.105e+5
202.82,8.892e+4,7.726e-7,8.892e+4
202.83,5.624e+4,1.363e-7,5.624e+4
202.85,3.019e+4,1.361e-7,3.019e+4
202.87,4.613e+4,1.359e-7,4.613e+4
202.88,7.104e+4,1.358e-7,7.104e+4
202.90,1.663e+5,1.356e-7,1.663e+5
202.92,3.384e+5,1.354e-7,3.384e+5
202.93,4.558e+5,1.353e-7,4.558e+5
202.95,7.466e+5,1.351e-7,7.466e+5
202.97,1.110e+6,1.349e-7,1.110e+6
202.98,1.335e+6,1.348e-7,1.335e+6
203.00,1.966e+6,1.346e-7,1.966e+6
203.02,3.036e+6,1.344e-7,3.036e+6
203.03,3.792e+6,1.343e-7,3.792e+6
203.05,5.693e+6,1.341e-7,5.693e+6
203.07,7.687e+6,1.339e-7,7.687e+6
203.08,8.472e+6,1.338e-7,8.472e+6
203.10,9.134e+6,1.336e-7,9.134e+6
203.12,8.332e+6,1.334e-7,8.332e+6
203.13,7.463e+6,1.333e-7,7.463e+6
203.15,5.258e+6,1.331e-7,5.258e+6
203.17,3.113e+6,1.329e-7,3.113e+6
203.18,2.244e+6,1.328e-7,2.244e+6
203.20,1.023e+6,1.326e-7,1.023e+6
203.22,3.917e+5,1.324e-7,3.917e+5
203.23,2.270e+5,1.323e-7,2.270e+5
203.25,6.690e+4,1.321e-7,6.690e+4
203.27,1.656e+4,1.319e-7,1.656e+4
203.28,7.719e+3,1.318e-7,7.719e+3
203.30,1.508e+3,1.316e-7,1.508e+3
203.32,6.683e+2,1.314e-7,6.683e+2
203.33,1.457e+3,1.313e-7,1.457e+3
203.35,1.202e+4,1.311e-7,1.202e+4
203.37,8.854e+4,1.308e-7,8.854e+4
203.38,2.252e+5,1.307e-7,2.252e+5
203.40,1.280e+6,1.305e-7,1.280e+6
203.42,6.111e+6,1.303e-7,6.111e+6
203.43,1.251e+7,1.302e-7,1.251e+7
203.45,4.604e+7,1.300e-7,4.604e+7
203.47,1.424e+8,1.298e-7,1.424e+8
203.48,2.347e+8,1.297e-7,2.347e+8
203.50,5.595e+8,1.295e-7,5.595e+8
203.52,1.122e+9,1.293e-7,1.122e+9
203.53,1.489e+9,1.292e-7,1.489e+9
203.55,2.307e+9,1.290e-7,2.307e+9
203.57,3.025e+9,1.288e-7,3.025e+9
203.58,3.263e+9,1.287e-7,3.263e+9
203.60,3.420e+9,1.285e-7,3.420e+9
203.62,3.248e+9,1.283e-7,3.248e+9
203.63,3.129e+9,1.282e-7,3.129e+9
203.65,3.017e+9,1.280e-7,3.017e+9
203.67,3.172e+9,1.278e-7,3.172e+9
203.68,3.309e+9,1.277e-7,3.309e+9
203.70,3.505e+9,1.275e-7,3.505e+9
203.72,3.353e+9,1.273e-7,3.353e+9
203.73,3.110e+9,1.272e-7,3.110e+9
203.75,2.374e+9,1.270e-7,2.374e+9
203.77,1.533e+9,1.268e-7,1.533e+9
203.78,1.156e+9,1.267e-7,1.156e+9
203.80,5.770e+8,1.265e-7,5.770e+8
203.82,2.423e+8,1.263e-7,2.423e+8
203.83,1.471e+8,1.262e-7,1.471e+8
203.85,4.762e+7,1.260e-7,4.762e+7
203.87,1.296e+7,1.258e-7,1.296e+7
203.88,6.337e+6,1.257e-7,6.337e+6
203.90,1.330e+6,1.255e-7,1.330e+6
203.92,2.345e+5,1.253e-7,2.345e+5
203.93,9.230e+4,1.252e-7,9.230e+4
203.95,1.255e+4,1.250e-7,1.255e+4
203.97,1.435e+3,1.248e-7,1.435e+3
203.98,4.546e+2,1.247e-7,4.546e+2
204.00,4.006e+1,1.245e-7,4.006e+1
204.02,2.971e+0,1.243e-7,2.971e+0
204.03,7.711e-1,1.242e-7,7.711e-1
204.05,3.076e-1,1.240e-7,3.076e-1
204.07,4.171e+0,1.238e-7,4.171e+0
204.08,1.552e+1,1.237e-7,1.552e+1
204.10,1.889e+2,1.235e-7,1.889e+2
204.12,1.936e+3,1.233e-7,1.936e+3
204.13,5.808e+3,1.232e-7,5.808e+3
204.15,4.595e+4,1.230e-7,4.595e+4
204.17,3.060e+5,1.228e-7,3.060e+5
204.18,7.403e+5,1.227e-7,7.403e+5
204.20,3.807e+6,1.225e-7,3.807e+6
204.22,1.648e+7,1.223e-7,1.648e+7
204.23,3.213e+7,1.222e-7,3.213e+7
204.25,1.074e+8,1.220e-7,1.074e+8
204.27,3.021e+8,1.218e-7,3.021e+8
204.28,4.749e+8,1.217e-7,4.749e+8
204.30,1.031e+9,1.215e-7,1.031e+9
204.32,1.886e+9,1.213e-7,1.886e+9
204.33,2.390e+9,1.212e-7,2.390e+9
204.35,3.374e+9,1.210e-7,3.374e+9
204.37,4.008e+9,1.208e-7,4.008e+9
204.38,4.096e+9,1.207e-7,4.096e+9
204.40,3.757e+9,1.205e-7,3.757e+9
204.42,2.901e+9,1.203e-7,2.901e+9
204.43,2.390e+9,1.202e-7,2.390e+9
204.45,1.425e+9,1.200e-7,1.425e+9
204.47,7.151e+8,1.198e-7,7.151e+8
204.48,4.749e+8,1.197e-7,4.749e+8
204.50,1.840e+8,1.195e-7,1.840e+8
204.52,6.002e+7,1.193e-7,6.002e+7
204.53,3.213e+7,1.192e-7,3.213e+7
204.55,8.092e+6,1.190e-7,8.092e+6
204.57,1.715e+6,1.188e-7,1.715e+6
204.58,7.406e+5,1.187e-7,7.406e+5
204.60,1.227e+5,1.185e-7,1.227e+5
204.62,2.259e+4,1.182e-7,2.259e+4
204.63,1.679e+4,1.181e-7,1.679e+4
204.65,3.416e+4,1.179e-7,3.416e+4
204.66,5.513e+4,1.178e-7,5.513e+4
204.68,1.297e+5,1.176e-7,1.297e+5
204.70,2.577e+5,1.174e-7,2.577e+5
204.71,3.406e+5,1.173e-7,3.406e+5
204.73,5.233e+5,1.171e-7,5.233e+5
204.75,6.770e+5,1.169e-7,6.770e+5
204.76,7.220e+5,1.168e-7,7.220e+5
204.78,7.220e+5,1.166e-7,7.220e+5
204.80,6.081e+5,1.164e-7,6.081e+5
204.81,5.233e+5,1.163e-7,5.233e+5
204.83,3.406e+5,1.161e-7,3.406e+5
204.85,1.868e+5,1.159e-7,1.868e+5
204.86,1.297e+5,1.158e-7,1.297e+5
204.88,5.495e+4,1.156e-7,5.495e+4
204.90,1.961e+4,1.154e-7,1.961e+4
204.91,1.098e+4,1.153e-7,1.098e+4
204.93,3.030e+3,1.151e-7,3.030e+3
204.95,7.040e+2,1.149e-7,7.040e+2
204.96,3.182e+2,1.148e-7,3.182e+2
204.98,5.714e+1,1.146e-7,5.714e+1
205.00,8.642e+0,1.144e-7,8.642e+0
205.01,3.151e+0,1.143e-7,3.151e+0
205.03,3.684e-1,1.141e-7,3.684e-1
205.05,3.627e-2,1.139e-7,3.627e-2
205.06,1.067e-2,1.138e-7,1.067e-2
205.08,8.223e-4,1.136e-7,8.223e-4
205.10,2.459e-4,1.134e-7,2.459e-4
205.11,8.022e-4,1.133e-7,8.022e-4
205.13,1.164e-2,1.131e-7,1.164e-2
205.15,1.475e-1,1.129e-7,1.475e-1
205.16,4.974e-1,1.128e-7,4.974e-1
205.18,5.127e+0,1.126e-7,5.127e+0
205.20,4.696e+1,1.124e-7,4.696e+1
205.21,1.367e+2,1.123e-7,1.367e+2
205.23,1.079e+3,1.121e-7,1.079e+3
205.25,7.780e+3,1.119e-7,7.780e+3
205.26,2.016e+4,1.118e-7,2.016e+4
205.28,1.249e+5,1.116e-7,1.249e+5
205.30,6.860e+5,1.114e-7,6.860e+5
205.31,1.529e+6,1.113e-7,1.529e+6
205.33,6.806e+6,1.111e-7,6.806e+6
205.35,2.599e+7,1.109e-7,2.599e+7
205.36,4.783e+7,1.108e-7,4.783e+7
205.38,1.433e+8,1.106e-7,1.433e+8
205.40,3.638e+8,1.104e-7,3.638e+8
205.41,5.443e+8,1.103e-7,5.443e+8
205.43,1.074e+9,1.101e-7,1.074e+9
205.45,1.788e+9,1.099e-7,1.788e+9
205.46,2.165e+9,1.098e-7,2.165e+9
205.48,2.793e+9,1.096e-7,2.793e+9
205.50,3.041e+9,1.094e-7,3.041e+9
205.51,2.976e+9,1.093e-7,2.976e+9
205.53,2.509e+9,1.091e-7,2.509e+9
205.55,1.784e+9,1.089e-7,1.784e+9
205.56,1.411e+9,1.088e-7,1.411e+9
205.58,7.770e+8,1.086e-7,7.770e+8
205.60,3.607e+8,1.084e-7,3.607e+8
205.61,2.306e+8,1.083e-7,2.306e+8
205.63,8.290e+7,1.081e-7,8.290e+7
205.65,2.513e+7,1.079e-7,2.513e+7
205.66,1.298e+7,1.078e-7,1.298e+7
205.68,3.047e+6,1.076e-7,3.047e+6
205.70,6.032e+5,1.074e-7,6.032e+5
205.71,2.517e+5,1.073e-7,2.517e+5
205.73,3.859e+4,1.071e-7,3.859e+4
205.75,4.988e+3,1.069e-7,4.988e+3
205.76,1.682e+3,1.068e-7,1.682e+3
205.78,1.684e+2,1.066e-7,1.684e+2
205.80,1.421e+1,1.064e-7,1.421e+1
205.81,3.872e+0,1.063e-7,3.872e+0
205.83,2.531e-1,1.061e-7,2.531e-1
205.85,1.395e-2,1.059e-7,1.395e-2
205.86,3.071e-3,1.058e-7,3.071e-3
205.88,1.347e-4,1.055e-7,1.347e-4
205.90,7.523e-5,1.053e-7,7.523e-5
205.91,2.919e-4,1.052e-7,2.919e-4
205.93,4.367e-3,1.050e-7,4.367e-3
205.95,5.532e-2,1.048e-7,5.532e-2
205.96,1.848e-1,1.047e-7,1.848e-1
205.98,1.816e+0,1.045e-7,1.816e+0
206.00,1.507e+1,1.043e-7,1.507e+1
206.01,4.073e+1,1.042e-7,4.073e+1
206.03,2.621e+2,1.040e-7,2.621e+2
206.05,1.424e+3,1.038e-7,1.424e+3
206.06,3.116e+3,1.037e-7,3.116e+3
206.08,1.314e+4,1.035e-7,1.314e+4
206.10,4.676e+4,1.033e-7,4.676e+4
206.11,8.278e+4,1.032e-7,8.278e+4
206.13,2.286e+5,1.030e-7,2.286e+5
206.15,5.328e+5,1.028e-7,5.328e+5
206.16,7.635e+5,1.027e-7,7.635e+5
206.18,1.381e+6,1.025e-7,1.381e+6
206.20,2.108e+6,1.023e-7,2.108e+6
206.21,2.445e+6,1.022e-7,2.445e+6
206.23,2.895e+6,1.020e-7,2.895e+6
206.25,2.895e+6,1.018e-7,2.895e+6
206.26,2.717e+6,1.017e-7,2.717e+6
206.28,2.108e+6,1.015e-7,2.108e+6
206.30,1.381e+6,1.013e-7,1.381e+6
206.31,1.049e+6,1.012e-7,1.049e+6
206.33,5.328e+5,1.010e-7,5.328e+5
206.35,2.286e+5,1.008e-7,2.286e+5
206.36,1.405e+5,1.007e-7,1.405e+5
206.38,4.676e+4,1.005e-7,4.676e+4
206.40,1.316e+4,1.003e-7,1.316e+4
206.41,6.603e+3,1.002e-7,6.603e+3
206.43,1.822e+3,1.000e-7,1.822e+3
206.45,2.235e+3,9.980e-8,2.235e+3
206.46,4.231e+3,9.970e-8,4.231e+3
206.48,1.591e+4,9.950e-8,1.591e+4
206.50,5.177e+4,9.930e-8,5.177e+4
206.51,8.768e+4,9.920e-8,8.768e+4
206.53,2.217e+5,9.900e-8,2.217e+5
206.55,4.735e+5,9.880e-8,4.735e+5
206.56,6.496e+5,9.869e-8,6.496e+5
206.58,1.077e+6,9.849e-8,1.077e+6
206.60,1.510e+6,9.829e-8,1.510e+6
206.61,1.677e+6,9.819e-8,1.677e+6
206.63,1.825e+6,9.799e-8,1.825e+6
206.65,1.677e+6,9.779e-8,1.677e+6
206.66,1.510e+6,9.769e-8,1.510e+6
206.68,1.077e+6,9.748e-8,1.077e+6
206.70,6.496e+5,9.728e-8,6.496e+5
206.71,4.735e+5,9.718e-8,4.735e+5
206.73,2.217e+5,9.698e-8,2.217e+5
206.75,8.769e+4,9.678e-8,8.769e+4
206.76,5.177e+4,9.668e-8,5.177e+4
206.78,1.594e+4,9.648e-8,1.594e+4
206.79,8.380e+3,9.638e-8,8.380e+3
206.81,2.510e+3,9.617e-8,2.510e+3
206.83,2.639e+3,9.597e-8,2.639e+3
206.84,4.467e+3,9.587e-8,4.467e+3
206.86,1.397e+4,9.567e-8,1.397e+4
206.88,3.821e+4,9.547e-8,3.821e+4
206.89,5.939e+4,9.537e-8,5.939e+4
206.91,1.265e+5,9.517e-8,1.265e+5
206.93,2.278e+5,9.496e-8,2.278e+5
206.94,2.870e+5,9.486e-8,2.870e+5
206.96,4.017e+5,9.466e-8,4.017e+5
206.98,4.752e+5,9.446e-8,4.752e+5
206.99,4.853e+5,9.436e-8,4.853e+5
207.01,4.462e+5,9.416e-8,4.462e+5
207.03,3.468e+5,9.396e-8,3.468e+5
207.04,2.870e+5,9.386e-8,2.870e+5
207.06,1.734e+5,9.365e-8,1.734e+5
207.08,8.852e+4,9.345e-8,8.852e+4
207.09,5.939e+4,9.335e-8,5.939e+4
207.11,2.357e+4,9.315e-8,2.357e+4
207.13,7.906e+3,9.295e-8,7.906e+3
207.14,4.300e+3,9.285e-8,4.300e+3
207.16,1.121e+3,9.265e-8,1.121e+3
207.18,2.470e+2,9.244e-8,2.470e+2
207.19,1.089e+2,9.234e-8,1.089e+2
207.21,1.865e+1,9.214e-8,1.865e+1
207.23,2.700e+0,9.194e-8,2.700e+0
207.24,9.648e-1,9.184e-8,9.648e-1
207.26,1.086e-1,9.164e-8,1.086e-1
207.28,1.033e-2,9.144e-8,1.033e-2
207.29,2.991e-3,9.134e-8,2.991e-3
207.31,2.211e-4,9.113e-8,2.211e-4
207.33,1.382e-5,9.093e-8,1.382e-5
207.34,3.243e-6,9.083e-8,3.243e-6
207.36,1.575e-7,9.063e-8,1.575e-7
207.38,6.467e-9,9.043e-8,6.467e-9
207.39,1.230e-9,9.033e-8,1.230e-9
207.41,3.926e-11,9.013e-8,3.926e-11
207.43,2.762e-11,8.992e-8,2.762e-11
207.44,1.627e-10,8.982e-8,1.627e-10
207.46,5.383e-9,8.962e-8,5.383e-9
207.48,1.508e-7,8.942e-8,1.508e-7
207.49,7.498e-7,8.932e-8,7.498e-7
207.51,1.636e-5,8.912e-8,1.636e-5
207.53,3.021e-4,8.892e-8,3.021e-4
207.54,1.220e-3,8.882e-8,1.220e-3
207.56,1.755e-2,8.861e-8,1.755e-2
207.58,2.136e-1,8.841e-8,2.136e-1
207.59,7.004e-1,8.831e-8,7.004e-1
207.61,6.642e+0,8.811e-8,6.642e+0
207.63,5.332e+1,8.791e-8,5.332e+1
207.64,1.419e+2,8.781e-8,1.419e+2
207.66,8.874e+2,8.761e-8,8.874e+2
207.68,4.697e+3,8.740e-8,4.697e+3
207.69,1.015e+4,8.730e-8,1.015e+4
207.71,4.184e+4,8.710e-8,4.184e+4
207.73,1.460e+5,8.690e-8,1.460e+5
207.74,2.562e+5,8.680e-8,2.562e+5
207.76,6.964e+5,8.660e-8,6.964e+5
207.78,1.602e+6,8.640e-8,1.602e+6
207.79,2.283e+6,8.630e-8,2.283e+6
207.81,4.090e+6,8.609e-8,4.090e+6
207.83,6.204e+6,8.589e-8,6.204e+6
207.84,7.178e+6,8.579e-8,7.178e+6
207.86,8.480e+6,8.559e-8,8.480e+6
207.88,8.480e+6,8.539e-8,8.480e+6
207.89,7.966e+6,8.529e-8,7.966e+6
207.91,6.204e+6,8.509e-8,6.204e+6
207.93,4.090e+6,8.489e-8,4.090e+6
207.94,3.120e+6,8.478e-8,3.120e+6
207.96,1.602e+6,8.458e-8,1.602e+6
207.98,6.964e+5,8.438e-8,6.964e+5
207.99,4.313e+5,8.428e-8,4.313e+5
208.01,1.460e+5,8.408e-8,1.460e+5
208.03,4.184e+4,8.388e-8,4.184e+4
208.04,2.104e+4,8.378e-8,2.104e+4
208.06,4.697e+3,8.357e-8,4.697e+3
208.08,8.874e+2,8.337e-8,8.874e+2
208.09,3.624e+2,8.327e-8,3.624e+2
208.11,5.332e+1,8.307e-8,5.332e+1
208.13,6.642e+0,8.287e-8,6.642e+0
208.14,2.202e+0,8.277e-8,2.202e+0
208.16,2.136e-1,8.257e-8,2.136e-1
208.18,1.756e-2,8.237e-8,1.756e-2
208.19,4.770e-3,8.226e-8,4.770e-3
208.21,1.014e-3,8.206e-8,1.014e-3
208.23,9.286e-3,8.186e-8,9.286e-3
208.24,3.144e-2,8.176e-8,3.144e-2
208.26,3.193e-1,8.156e-8,3.193e-1
208.28,2.748e+0,8.136e-8,2.748e+0
208.29,7.576e+0,8.126e-8,7.576e+0
208.31,5.086e+1,8.105e-8,5.086e+1
208.33,2.894e+2,8.085e-8,2.894e+2
208.34,6.486e+2,8.075e-8,6.486e+2
208.36,2.879e+3,8.055e-8,2.879e+3
208.38,1.083e+4,8.035e-8,1.083e+4
208.39,1.973e+4,8.025e-8,1.973e+4
208.41,5.789e+4,8.005e-8,5.789e+4
208.43,1.439e+5,7.985e-8,1.439e+5
208.44,2.132e+5,7.974e-8,2.132e+5
208.46,4.135e+5,7.954e-8,4.135e+5
208.48,6.796e+5,7.934e-8,6.796e+5
208.49,8.187e+5,7.924e-8,8.187e+5
208.51,1.050e+6,7.904e-8,1.050e+6
208.53,1.140e+6,7.884e-8,1.140e+6
208.54,1.117e+6,7.874e-8,1.117e+6
208.56,9.465e+5,7.853e-8,9.465e+5
208.58,6.807e+5,7.833e-8,6.807e+5
208.59,5.440e+5,7.823e-8,5.440e+5
208.61,3.168e+5,7.803e-8,3.168e+5
208.63,2.009e+5,7.783e-8,2.009e+5
208.64,2.025e+5,7.773e-8,2.025e+5
208.66,3.904e+5,7.753e-8,3.904e+5
208.68,9.949e+5,7.733e-8,9.949e+5
208.69,1.545e+6,7.722e-8,1.545e+6
208.71,3.330e+6,7.702e-8,3.330e+6
208.73,6.113e+6,7.682e-8,6.113e+6
208.74,7.792e+6,7.672e-8,7.792e+6
208.76,1.120e+7,7.652e-8,1.120e+7
208.78,1.366e+7,7.632e-8,1.366e+7
208.79,1.419e+7,7.622e-8,1.419e+7
208.81,1.355e+7,7.601e-8,1.355e+7
208.83,1.099e+7,7.581e-8,1.099e+7
208.84,9.308e+6,7.571e-8,9.308e+6
208.86,5.906e+6,7.551e-8,5.906e+6
208.88,3.183e+6,7.531e-8,3.183e+6
208.89,2.197e+6,7.521e-8,2.197e+6
208.91,9.266e+5,7.501e-8,9.266e+5
208.92,5.660e+5,7.491e-8,5.660e+5
208.94,1.868e+5,7.470e-8,1.868e+5
208.96,5.233e+4,7.450e-8,5.233e+4
208.97,2.606e+4,7.440e-8,2.606e+4
208.99,5.713e+3,7.420e-8,5.713e+3
209.01,1.064e+3,7.400e-8,1.064e+3
209.02,4.316e+2,7.390e-8,4.316e+2
209.04,6.287e+1,7.370e-8,6.287e+1
209.06,7.799e+0,7.349e-8,7.799e+0
209.07,2.651e+0,7.339e-8,2.651e+0
209.09,1.036e+0,7.319e-8,1.036e+0
209.11,6.680e+0,7.299e-8,6.680e+0
209.12,1.822e+1,7.289e-8,1.822e+1
209.14,1.204e+2,7.269e-8,1.204e+2
209.16,6.757e+2,7.249e-8,6.757e+2
209.17,1.505e+3,7.239e-8,1.505e+3
209.19,6.600e+3,7.218e-8,6.600e+3
209.21,2.456e+4,7.198e-8,2.456e+4
209.22,4.455e+4,7.188e-8,4.455e+4
209.24,1.296e+5,7.168e-8,1.296e+5
209.26,3.198e+5,7.148e-8,3.198e+5
209.27,4.724e+5,7.138e-8,4.724e+5
209.29,9.113e+5,7.118e-8,9.113e+5
209.31,1.492e+6,7.097e-8,1.492e+6
209.32,1.794e+6,7.087e-8,1.794e+6
209.34,2.296e+6,7.067e-8,2.296e+6
209.36,2.492e+6,7.047e-8,2.492e+6
209.37,2.442e+6,7.037e-8,2.442e+6
209.39,2.072e+6,7.017e-8,2.072e+6
209.41,1.492e+6,6.997e-8,1.492e+6
209.42,1.190e+6,6.987e-8,1.190e+6
209.44,6.698e+5,6.966e-8,6.698e+5
209.46,3.198e+5,6.946e-8,3.198e+5
209.47,2.078e+5,6.936e-8,2.078e+5
209.49,7.756e+4,6.916e-8,7.756e+4
209.51,2.456e+4,6.896e-8,2.456e+4
209.52,1.300e+4,6.886e-8,1.300e+4
209.54,3.217e+3,6.866e-8,3.217e+3
209.56,6.770e+2,6.846e-8,6.770e+2
209.57,2.950e+2,6.835e-8,2.950e+2
209.59,7.898e+1,6.815e-8,7.898e+1
209.61,2.211e+2,6.795e-8,2.211e+2
209.62,5.316e+2,6.785e-8,5.316e+2
209.64,2.855e+3,6.765e-8,2.855e+3
209.66,1.310e+4,6.745e-8,1.310e+4
209.67,2.641e+4,6.735e-8,2.641e+4
209.69,9.503e+4,6.714e-8,9.503e+4
209.71,2.908e+5,6.694e-8,2.908e+5
209.72,4.787e+5,6.684e-8,4.787e+5
209.74,1.149e+6,6.664e-8,1.149e+6
209.76,2.344e+6,6.644e-8,2.344e+6
209.77,3.151e+6,6.634e-8,3.151e+6
209.79,5.041e+6,6.614e-8,5.041e+6
209.81,6.856e+6,6.594e-8,6.856e+6
209.82,7.523e+6,6.583e-8,7.523e+6
209.84,8.021e+6,6.563e-8,8.021e+6
209.86,7.269e+6,6.543e-8,7.269e+6
209.87,6.511e+6,6.533e-8,6.511e+6
209.89,4.625e+6,6.513e-8,4.625e+6
209.91,2.792e+6,6.493e-8,2.792e+6
209.92,2.041e+6,6.483e-8,2.041e+6
209.94,9.657e+5,6.462e-8,9.657e+5
209.96,3.882e+5,6.442e-8,3.882e+5
209.97,2.316e+5,6.432e-8,2.316e+5
209.99,7.295e+4,6.412e-8,7.295e+4
210.01,1.953e+4,6.392e-8,1.953e+4
210.02,9.503e+3,6.382e-8,9.503e+3
210.04,1.992e+3,6.362e-8,1.992e+3
210.06,3.549e+2,6.342e-8,3.549e+2
210.07,1.409e+2,6.331e-8,1.409e+2
210.09,1.966e+1,6.311e-8,1.966e+1
210.11,2.332e+0,6.291e-8,2.332e+0
210.12,7.597e-1,6.281e-8,7.597e-1
210.14,1.555e-1,6.261e-8,1.555e-1
210.16,1.254e+0,6.241e-8,1.254e+0
210.17,4.491e+0,6.231e-8,4.491e+0
210.19,5.140e+1,6.210e-8,5.140e+1
210.21,5.002e+2,6.190e-8,5.002e+2
210.22,1.468e+3,6.180e-8,1.468e+3
210.24,1.119e+4,6.160e-8,1.119e+4
210.26,7.256e+4,6.140e-8,7.256e+4
210.27,1.738e+5,6.130e-8,1.738e+5
210.29,8.829e+5,6.110e-8,8.829e+5
210.31,3.812e+6,6.090e-8,3.812e+6
210.32,7.453e+6,6.079e-8,7.453e+6
210.34,2.522e+7,6.059e-8,2.522e+7
210.36,7.252e+7,6.039e-8,7.252e+7
210.37,1.157e+8,6.029e-8,1.157e+8
210.39,2.608e+8,6.009e-8,2.608e+8
210.41,4.996e+8,5.989e-8,4.996e+8
