Wavelength (nm),Sum(calc),Cu I (9.8e-1),Cu II (2.2e-2)
201.89,3.215e-5,,3.215e-5
201.91,1.580e-6,,1.580e-6
201.93,6.506e-8,,6.506e-8
201.94,1.235e-8,,1.235e-8
201.96,3.898e-10,,3.898e-10
201.98,1.030e-11,,1.030e-11
202.01,1.709e-8,1.709e-8,2.507e-11
202.03,6.268e-7,6.268e-7,3.492e-11
202.04,3.553e-6,3.553e-6,3.984e-11
202.06,1.001e-4,1.001e-4,4.969e-11
202.08,2.365e-3,2.365e-3,5.954e-11
202.09,1.077e-2,1.077e-2,6.446e-11
202.11,1.955e-1,1.955e-1,7.431e-11
202.13,2.977e+0,2.977e+0,8.415e-11
202.14,1.088e+1,1.088e+1,5.198e-10
202.16,1.273e+2,1.273e+2,1.739e-8
202.18,1.250e+3,1.250e+3,4.879e-7
202.19,3.666e+3,3.666e+3,2.420e-6
202.21,2.765e+4,2.765e+4,5.220e-5
202.23,1.749e+5,1.749e+5,9.446e-4
202.24,4.119e+5,4.119e+5,3.762e-3
202.26,2.003e+6,2.003e+6,5.233e-2
202.28,8.166e+6,8.166e+6,6.106e-1
202.29,1.544e+7,1.544e+7,1.953e+0
202.31,4.837e+7,4.837e+7,1.752e+1
202.33,1.271e+8,1.271e+8,1.318e+2
202.34,1.930e+8,1.930e+8,3.386e+2
202.36,3.897e+8,3.897e+8,1.958e+3
202.38,6.602e+8,6.601e+8,9.501e+3
202.39,8.044e+8,8.044e+8,1.960e+4
202.41,1.047e+9,1.047e+9,7.308e+4
202.42,1.118e+9,1.118e+9,1.321e+5
202.44,1.119e+9,1.118e+9,3.787e+5
202.46,9.390e+8,9.381e+8,9.108e+5
202.47,8.057e+8,8.044e+8,1.323e+6
202.49,5.209e+8,5.185e+8,2.444e+6
202.51,2.841e+8,2.803e+8,3.791e+6
202.52,1.974e+8,1.930e+8,4.420e+6
202.54,8.543e+7,8.016e+7,5.268e+6
202.56,3.320e+7,2.794e+7,5.268e+6
202.57,2.037e+7,1.544e+7,4.932e+6
202.59,7.924e+6,4.134e+6,3.791e+6
202.61,3.373e+6,9.284e+5,2.445e+6
202.62,2.250e+6,4.119e+5,1.838e+6
202.64,9.828e+5,7.109e+4,9.117e+5
202.66,3.905e+5,1.029e+4,3.802e+5
202.67,2.342e+5,3.666e+3,2.305e+5
202.69,7.587e+4,4.077e+2,7.546e+4
202.71,2.223e+4,3.804e+1,2.220e+4
202.72,1.205e+4,1.088e+1,1.204e+4
202.74,4.093e+3,7.798e-1,4.092e+3
202.76,1.842e+3,4.689e-2,1.842e+3
202.77,1.313e+3,1.077e-2,1.313e+3
202.79,6.577e+2,4.974e-4,6.577e+2
202.81,2.946e+2,1.928e-5,2.946e+2
202.82,1.880e+2,3.553e-6,1.880e+2
202.84,7.968e+1,1.058e-7,7.968e+1
202.86,7.140e+1,1.057e-7,7.140e+1
202.87,1.004e+2,1.056e-7,1.004e+2
202.89,2.404e+2,1.055e-7,2.404e+2
202.91,5.281e+2,1.053e-7,5.281e+2
202.92,7.389e+2,1.053e-7,7.389e+2
202.94,1.294e+3,1.051e-7,1.294e+3
202.96,2.004e+3,1.050e-7,2.004e+3
202.97,2.425e+3,1.049e-7,2.425e+3
202.99,3.518e+3,1.048e-7,3.518e+3
203.01,5.312e+3,1.046e-7,5.312e+3
203.02,6.631e+3,1.046e-7,6.631e+3
203.04,1.025e+4,1.044e-7,1.025e+4
203.06,1.469e+4,1.043e-7,1.469e+4
203.07,1.679e+4,1.042e-7,1.679e+4
203.09,1.961e+4,1.041e-7,1.961e+4
203.11,1.947e+4,1.040e-7,1.947e+4
203.12,1.820e+4,1.039e-7,1.820e+4
203.14,1.398e+4,1.037e-7,1.398e+4
203.16,9.033e+3,1.036e-7,9.033e+3
203.17,6.801e+3,1.035e-7,6.801e+3
203.19,3.383e+3,1.034e-7,3.383e+3
203.21,1.413e+3,1.033e-7,1.413e+3
203.22,8.557e+2,1.032e-7,8.557e+2
203.24,2.752e+2,1.031e-7,2.752e+2
203.26,7.432e+1,1.029e-7,7.432e+1
203.27,3.618e+1,1.029e-7,3.618e+1
203.29,7.579e+0,1.027e-7,7.579e+0
203.31,2.048e+0,1.026e-7,2.048e+0
203.32,2.941e+0,1.025e-7,2.941e+0
203.34,2.329e+1,1.024e-7,2.329e+1
203.36,1.867e+2,1.022e-7,1.867e+2
203.37,4.961e+2,1.022e-7,4.961e+2
203.39,3.074e+3,1.020e-7,3.074e+3
203.41,1.601e+4,1.019e-7,1.601e+4
203.42,3.424e+4,1.018e-7,3.424e+4
203.44,1.374e+5,1.017e-7,1.374e+5
203.46,4.636e+5,1.015e-7,4.636e+5
203.47,7.979e+5,1.015e-7,7.979e+5
203.49,2.075e+6,1.013e-7,2.075e+6
203.51,4.536e+6,1.012e-7,4.536e+6
203.52,6.285e+6,1.011e-7,6.285e+6
203.54,1.061e+7,1.010e-7,1.061e+7
203.56,1.511e+7,1.009e-7,1.511e+7
203.57,1.695e+7,1.008e-7,1.695e+7
203.59,1.904e+7,1.007e-7,1.904e+7
203.61,1.888e+7,1.005e-7,1.888e+7
203.62,1.828e+7,1.004e-7,1.828e+7
203.64,1.721e+7,1.003e-7,1.721e+7
203.66,1.745e+7,1.002e-7,1.745e+7
203.67,1.811e+7,1.001e-7,1.811e+7
203.69,1.969e+7,9.997e-8,1.969e+7
203.71,2.001e+7,9.983e-8,2.001e+7
203.72,1.927e+7,9.976e-8,1.927e+7
203.74,1.594e+7,9.962e-8,1.594e+7
203.76,1.121e+7,9.948e-8,1.121e+7
203.77,8.817e+6,9.942e-8,8.817e+6
203.79,4.798e+6,9.928e-8,4.798e+6
203.81,2.197e+6,9.914e-8,2.197e+6
203.82,1.393e+6,9.907e-8,1.393e+6
203.84,4.919e+5,9.893e-8,4.919e+5
203.86,1.460e+5,9.880e-8,1.460e+5
203.87,7.454e+4,9.873e-8,7.454e+4
203.89,1.706e+4,9.859e-8,1.706e+4
203.91,3.282e+3,9.845e-8,3.282e+3
203.92,1.349e+3,9.838e-8,1.349e+3
203.94,2.000e+2,9.825e-8,2.000e+2
203.96,2.494e+1,9.811e-8,2.494e+1
203.97,8.252e+0,9.804e-8,8.252e+0
203.99,7.931e-1,9.790e-8,7.931e-1
204.01,6.409e-2,9.777e-8,6.409e-2
204.02,1.709e-2,9.770e-8,1.709e-2
204.04,1.431e-3,9.756e-8,1.431e-3
204.06,6.374e-3,9.742e-8,6.374e-3
204.07,2.457e-2,9.735e-8,2.457e-2
204.09,3.258e-1,9.722e-8,3.258e-1
204.11,3.639e+0,9.708e-8,3.639e+0
204.12,1.140e+1,9.701e-8,1.140e+1
204.14,9.832e+1,9.687e-8,9.832e+1
204.16,7.137e+2,9.673e-8,7.137e+2
204.17,1.803e+3,9.667e-8,1.803e+3
204.19,1.010e+4,9.653e-8,1.010e+4
204.21,4.766e+4,9.639e-8,4.766e+4
204.22,9.705e+4,9.632e-8,9.705e+4
204.24,3.535e+5,9.618e-8,3.535e+5
204.26,1.084e+6,9.605e-8,1.084e+6
204.27,1.779e+6,9.598e-8,1.779e+6
204.29,4.212e+6,9.584e-8,4.212e+6
204.31,8.393e+6,9.570e-8,8.393e+6
204.32,1.111e+7,9.563e-8,1.111e+7
204.34,1.709e+7,9.550e-8,1.709e+7
204.36,2.213e+7,9.536e-8,2.213e+7
204.37,2.361e+7,9.529e-8,2.361e+7
204.39,2.361e+7,9.515e-8,2.361e+7
204.41,1.987e+7,9.502e-8,1.987e+7
204.42,1.709e+7,9.495e-8,1.709e+7
204.44,1.111e+7,9.481e-8,1.111e+7
204.46,6.076e+6,9.467e-8,6.076e+6
204.47,4.212e+6,9.460e-8,4.212e+6
204.49,1.779e+6,9.447e-8,1.779e+6
204.50,1.084e+6,9.440e-8,1.084e+6
204.52,3.535e+5,9.426e-8,3.535e+5
204.54,9.705e+4,9.412e-8,9.705e+4
204.55,4.766e+4,9.405e-8,4.766e+4
204.57,1.010e+4,9.392e-8,1.010e+4
204.59,1.804e+3,9.378e-8,1.804e+3
204.60,7.165e+2,9.371e-8,7.165e+2
204.62,1.094e+2,9.357e-8,1.094e+2
204.64,4.827e+1,9.343e-8,4.827e+1
204.65,6.670e+1,9.337e-8,6.670e+1
204.67,1.625e+2,9.323e-8,1.625e+2
204.69,3.512e+2,9.309e-8,3.512e+2
204.70,4.845e+2,9.302e-8,4.845e+2
204.72,8.111e+2,9.288e-8,8.111e+2
204.74,1.143e+3,9.275e-8,1.143e+3
204.75,1.273e+3,9.268e-8,1.273e+3
204.77,1.387e+3,9.254e-8,1.387e+3
204.79,1.273e+3,9.240e-8,1.273e+3
204.80,1.143e+3,9.233e-8,1.143e+3
204.82,8.111e+2,9.220e-8,8.111e+2
204.84,4.845e+2,9.206e-8,4.845e+2
204.85,3.512e+2,9.199e-8,3.512e+2
204.87,1.621e+2,9.185e-8,1.621e+2
204.89,6.306e+1,9.172e-8,6.306e+1
204.90,3.687e+1,9.165e-8,3.687e+1
204.92,1.108e+1,9.151e-8,1.108e+1
204.94,2.806e+0,9.137e-8,2.806e+0
204.95,1.324e+0,9.130e-8,1.324e+0
204.97,2.590e-1,9.117e-8,2.590e-1
204.99,4.269e-2,9.103e-8,4.269e-2
205.00,1.625e-2,9.096e-8,1.625e-2
205.02,2.070e-3,9.082e-8,2.070e-3
205.04,2.220e-4,9.068e-8,2.220e-4
205.05,6.819e-5,9.062e-8,6.819e-5
205.07,5.659e-6,9.048e-8,5.659e-6
205.09,4.927e-7,9.034e-8,4.927e-7
205.10,5.169e-7,9.027e-8,5.169e-7
205.12,6.902e-6,9.013e-8,6.902e-6
205.14,9.898e-5,9.000e-8,9.898e-5
205.15,3.580e-4,8.993e-8,3.580e-4
205.17,4.312e-3,8.979e-8,4.312e-3
205.19,4.711e-2,8.965e-8,4.711e-2
205.20,1.506e-1,8.958e-8,1.506e-1
205.22,1.435e+0,8.945e-8,1.435e+0
205.24,1.237e+1,8.931e-8,1.237e+1
205.25,3.477e+1,8.924e-8,3.477e+1
205.27,2.497e+2,8.910e-8,2.497e+2
205.29,1.557e+3,8.897e-8,1.557e+3
205.30,3.675e+3,8.890e-8,3.675e+3
205.32,1.819e+4,8.876e-8,1.819e+4
205.34,7.658e+4,8.862e-8,7.658e+4
205.35,1.477e+5,8.855e-8,1.477e+5
205.37,4.846e+5,8.842e-8,4.846e+5
205.39,1.344e+6,8.828e-8,1.344e+6
205.40,2.101e+6,8.821e-8,2.101e+6
205.42,4.519e+6,8.807e-8,4.519e+6
205.44,8.200e+6,8.794e-8,8.200e+6
205.45,1.036e+7,8.787e-8,1.036e+7
205.47,1.457e+7,8.773e-8,1.457e+7
205.49,1.728e+7,8.759e-8,1.728e+7
205.50,1.765e+7,8.752e-8,1.765e+7
205.52,1.620e+7,8.739e-8,1.620e+7
205.54,1.255e+7,8.725e-8,1.255e+7
205.55,1.036e+7,8.718e-8,1.036e+7
205.57,6.210e+6,8.704e-8,6.210e+6
205.59,3.140e+6,8.690e-8,3.140e+6
205.60,2.094e+6,8.684e-8,2.094e+6
205.62,8.199e+5,8.670e-8,8.199e+5
205.64,2.707e+5,8.656e-8,2.707e+5
205.65,1.459e+5,8.649e-8,1.459e+5
205.67,3.730e+4,8.635e-8,3.730e+4
205.69,8.040e+3,8.622e-8,8.040e+3
205.70,3.502e+3,8.615e-8,3.502e+3
205.72,5.845e+2,8.601e-8,5.845e+2
205.74,8.228e+1,8.587e-8,8.228e+1
205.75,2.896e+1,8.580e-8,2.896e+1
205.77,3.156e+0,8.567e-8,3.156e+0
205.79,2.901e-1,8.553e-8,2.901e-1
205.80,8.249e-2,8.546e-8,8.249e-2
205.82,5.871e-3,8.532e-8,5.871e-3
205.84,3.523e-4,8.519e-8,3.523e-4
205.85,8.096e-5,8.512e-8,8.096e-5
205.87,3.764e-6,8.498e-8,3.764e-6
205.89,1.826e-7,8.484e-8,1.826e-7
205.90,1.789e-7,8.477e-8,1.789e-7
205.92,2.475e-6,8.464e-8,2.475e-6
205.94,3.411e-5,8.450e-8,3.411e-5
205.95,1.189e-4,8.443e-8,1.189e-4
205.97,1.271e-3,8.429e-8,1.271e-3
205.99,1.148e-2,8.415e-8,1.148e-2
206.00,3.237e-2,8.409e-8,3.237e-2
206.02,2.268e-1,8.395e-8,2.268e-1
206.04,1.341e+0,8.381e-8,1.341e+0
206.05,3.061e+0,8.374e-8,3.061e+0
206.07,1.404e+1,8.360e-8,1.404e+1
206.09,5.439e+1,8.347e-8,5.439e+1
206.10,1.005e+2,8.340e-8,1.005e+2
206.12,3.019e+2,8.326e-8,3.019e+2
206.14,7.659e+2,8.312e-8,7.659e+2
206.15,1.145e+3,8.305e-8,1.145e+3
206.17,2.253e+3,8.292e-8,2.253e+3
206.19,3.744e+3,8.278e-8,3.744e+3
206.20,4.529e+3,8.271e-8,4.529e+3
206.22,5.839e+3,8.257e-8,5.839e+3
206.24,6.354e+3,8.244e-8,6.354e+3
206.25,6.221e+3,8.237e-8,6.221e+3
206.27,5.253e+3,8.223e-8,5.253e+3
206.29,3.744e+3,8.209e-8,3.744e+3
206.30,2.967e+3,8.202e-8,2.967e+3
206.32,1.640e+3,8.189e-8,1.640e+3
206.34,7.659e+2,8.175e-8,7.659e+2
206.35,4.911e+2,8.168e-8,4.911e+2
206.37,1.779e+2,8.154e-8,1.779e+2
206.39,5.441e+1,8.140e-8,5.441e+1
206.40,2.828e+1,8.134e-8,2.828e+1
206.42,7.049e+0,8.120e-8,7.049e+0
206.44,3.248e+0,8.106e-8,3.248e+0
206.45,4.723e+0,8.099e-8,4.723e+0
206.47,1.753e+1,8.085e-8,1.753e+1
206.49,6.180e+1,8.072e-8,6.180e+1
206.50,1.092e+2,8.065e-8,1.092e+2
206.52,3.003e+2,8.051e-8,3.003e+2
206.54,6.978e+2,8.037e-8,6.978e+2
206.55,9.986e+2,8.030e-8,9.986e+2
206.57,1.802e+3,8.017e-8,1.802e+3
206.58,2.272e+3,8.010e-8,2.272e+3
206.60,3.183e+3,7.996e-8,3.183e+3
206.62,3.768e+3,7.982e-8,3.768e+3
206.63,3.849e+3,7.975e-8,3.849e+3
206.65,3.537e+3,7.962e-8,3.537e+3
206.67,2.747e+3,7.948e-8,2.747e+3
206.68,2.272e+3,7.941e-8,2.272e+3
206.70,1.370e+3,7.927e-8,1.370e+3
206.72,6.978e+2,7.914e-8,6.978e+2
206.73,4.675e+2,7.907e-8,4.675e+2
206.75,1.849e+2,7.893e-8,1.849e+2
206.77,6.183e+1,7.879e-8,6.183e+1
206.78,3.362e+1,7.872e-8,3.362e+1
206.80,9.210e+0,7.859e-8,9.210e+0
206.82,4.223e+0,7.845e-8,4.223e+0
206.83,5.470e+0,7.838e-8,5.470e+0
206.85,1.648e+1,7.824e-8,1.648e+1
206.87,4.871e+1,7.810e-8,4.871e+1
206.88,7.894e+1,7.804e-8,7.894e+1
206.90,1.829e+2,7.790e-8,1.829e+2
206.92,3.582e+2,7.776e-8,3.582e+2
206.93,4.706e+2,7.769e-8,4.706e+2
206.95,7.164e+2,7.755e-8,7.164e+2
206.97,9.217e+2,7.742e-8,9.217e+2
206.98,9.817e+2,7.735e-8,9.817e+2
207.00,9.817e+2,7.721e-8,9.817e+2
207.02,8.298e+2,7.707e-8,8.298e+2
207.03,7.164e+2,7.700e-8,7.164e+2
207.05,4.706e+2,7.687e-8,4.706e+2
207.07,2.614e+2,7.673e-8,2.614e+2
207.08,1.829e+2,7.666e-8,1.829e+2
207.10,7.894e+1,7.652e-8,7.894e+1
207.12,2.880e+1,7.639e-8,2.880e+1
207.13,1.633e+1,7.632e-8,1.633e+1
207.15,4.632e+0,7.618e-8,4.632e+0
207.17,1.110e+0,7.604e-8,1.110e+0
207.18,5.104e-1,7.597e-8,5.104e-1
207.20,9.508e-2,7.584e-8,9.508e-2
207.22,1.497e-2,7.570e-8,1.497e-2
207.23,5.579e-3,7.563e-8,5.579e-3
207.25,6.828e-4,7.549e-8,6.828e-4
207.27,7.064e-5,7.535e-8,7.064e-5
207.28,2.133e-5,7.529e-8,2.133e-5
207.30,1.715e-6,7.515e-8,1.715e-6
207.32,1.166e-7,7.501e-8,1.166e-7
207.33,2.854e-8,7.494e-8,2.854e-8
207.35,1.508e-9,7.480e-8,1.508e-9
207.37,6.733e-11,7.467e-8,6.733e-11
207.38,1.336e-11,7.460e-8,1.336e-11
207.40,4.636e-13,7.446e-8,4.636e-13
207.42,1.360e-14,7.432e-8,1.360e-14
207.43,6.168e-14,7.425e-8,6.168e-14
207.45,2.140e-12,7.412e-8,2.140e-12
207.47,6.516e-11,7.398e-8,6.516e-11
207.48,3.378e-10,7.391e-8,3.378e-10
207.50,8.009e-9,7.377e-8,8.009e-9
207.52,1.608e-7,7.364e-8,1.608e-7
207.53,6.767e-7,7.357e-8,6.767e-7
207.55,1.058e-5,7.343e-8,1.058e-5
207.57,1.400e-4,7.329e-8,1.400e-4
207.58,4.785e-4,7.322e-8,4.785e-4
207.60,4.933e-3,7.309e-8,4.933e-3
207.62,4.304e-2,7.295e-8,4.304e-2
207.63,1.194e-1,7.288e-8,1.194e-1
207.65,8.116e-1,7.274e-8,8.116e-1
207.67,4.669e+0,7.261e-8,4.669e+0
207.68,1.052e+1,7.254e-8,1.052e+1
207.70,4.713e+1,7.240e-8,4.713e+1
207.72,1.788e+2,7.226e-8,1.788e+2
207.73,3.271e+2,7.219e-8,3.271e+2
207.75,9.661e+2,7.206e-8,9.661e+2
207.77,2.416e+3,7.192e-8,2.416e+3
207.78,3.589e+3,7.185e-8,3.589e+3
207.80,6.989e+3,7.171e-8,6.989e+3
207.82,1.152e+4,7.157e-8,1.152e+4
207.83,1.390e+4,7.151e-8,1.390e+4
207.85,1.784e+4,7.137e-8,1.784e+4
207.87,1.939e+4,7.123e-8,1.939e+4
207.88,1.899e+4,7.116e-8,1.899e+4
207.90,1.608e+4,7.102e-8,1.608e+4
207.92,1.152e+4,7.089e-8,1.152e+4
207.93,9.162e+3,7.082e-8,9.162e+3
207.95,5.113e+3,7.068e-8,5.113e+3
207.97,2.416e+3,7.054e-8,2.416e+3
207.98,1.560e+3,7.047e-8,1.560e+3
208.00,5.739e+2,7.034e-8,5.739e+2
208.02,1.788e+2,7.020e-8,1.788e+2
208.03,9.373e+1,7.013e-8,9.373e+1
208.05,2.274e+1,6.999e-8,2.274e+1
208.07,4.669e+0,6.986e-8,4.669e+0
208.08,1.988e+0,6.979e-8,1.988e+0
208.10,3.179e-1,6.965e-8,3.179e-1
208.12,4.304e-2,6.951e-8,4.304e-2
208.13,1.488e-2,6.944e-8,1.488e-2
208.15,1.569e-3,6.931e-8,1.569e-3
208.17,1.400e-4,6.917e-8,1.400e-4
208.18,3.932e-5,6.910e-8,3.932e-5
208.20,3.131e-6,6.896e-8,3.131e-6
208.22,5.796e-6,6.882e-8,5.796e-6
208.23,1.995e-5,6.876e-8,1.995e-5
208.25,2.198e-4,6.862e-8,2.198e-4
208.27,2.055e-3,6.848e-8,2.055e-3
208.28,5.904e-3,6.841e-8,5.904e-3
208.30,4.306e-2,6.827e-8,4.306e-2
208.32,2.661e-1,6.814e-8,2.661e-1
208.33,6.218e-1,6.807e-8,6.218e-1
208.35,2.998e+0,6.793e-8,2.998e+0
208.37,1.225e+1,6.779e-8,1.225e+1
208.38,2.326e+1,6.772e-8,2.326e+1
208.40,7.414e+1,6.759e-8,7.414e+1
208.42,2.002e+2,6.745e-8,2.002e+2
208.43,3.092e+2,6.738e-8,3.092e+2
208.45,6.514e+2,6.724e-8,6.514e+2
208.47,1.163e+3,6.711e-8,1.163e+3
208.48,1.460e+3,6.704e-8,1.460e+3
208.50,2.033e+3,6.690e-8,2.033e+3
208.52,2.400e+3,6.676e-8,2.400e+3
208.53,2.450e+3,6.669e-8,2.450e+3
208.55,2.255e+3,6.656e-8,2.255e+3
208.57,1.760e+3,6.642e-8,1.760e+3
208.58,1.463e+3,6.635e-8,1.463e+3
208.60,9.018e+2,6.621e-8,9.018e+2
208.62,5.181e+2,6.607e-8,5.181e+2
208.63,4.290e+2,6.601e-8,4.290e+2
208.65,5.481e+2,6.587e-8,5.481e+2
208.66,8.235e+2,6.580e-8,8.235e+2
208.68,2.096e+3,6.566e-8,2.096e+3
208.70,4.875e+3,6.552e-8,4.875e+3
208.71,7.021e+3,6.546e-8,7.021e+3
208.73,1.290e+4,6.532e-8,1.290e+4
208.75,2.012e+4,6.518e-8,2.012e+4
208.76,2.364e+4,6.511e-8,2.364e+4
208.78,2.887e+4,6.497e-8,2.887e+4
208.80,2.993e+4,6.484e-8,2.993e+4
208.81,2.867e+4,6.477e-8,2.867e+4
208.83,2.326e+4,6.463e-8,2.326e+4
208.85,1.603e+4,6.449e-8,1.603e+4
208.86,1.251e+4,6.442e-8,1.251e+4
208.88,6.747e+3,6.429e-8,6.747e+3
208.90,3.089e+3,6.415e-8,3.089e+3
208.91,1.966e+3,6.408e-8,1.966e+3
208.93,7.046e+2,6.394e-8,7.046e+2
208.95,2.144e+2,6.381e-8,2.144e+2
208.96,1.112e+2,6.374e-8,1.112e+2
208.98,2.648e+1,6.360e-8,2.648e+1
209.00,5.354e+0,6.346e-8,5.354e+0
209.01,2.264e+0,6.339e-8,2.264e+0
209.03,3.581e-1,6.326e-8,3.581e-1
209.05,4.810e-2,6.312e-8,4.810e-2
209.06,1.662e-2,6.305e-8,1.662e-2
209.08,2.297e-3,6.291e-8,2.297e-3
209.10,5.258e-3,6.277e-8,5.258e-3
209.11,1.458e-2,6.271e-8,1.458e-2
209.13,1.044e-1,6.257e-8,1.044e-1
209.15,6.358e-1,6.243e-8,6.358e-1
209.16,1.475e+0,6.236e-8,1.475e+0
209.18,7.024e+0,6.222e-8,7.024e+0
209.20,2.838e+1,6.209e-8,2.838e+1
209.21,5.363e+1,6.202e-8,5.363e+1
209.23,1.693e+2,6.188e-8,1.693e+2
209.25,4.537e+2,6.174e-8,4.537e+2
209.26,6.983e+2,6.167e-8,6.983e+2
209.28,1.462e+3,6.154e-8,1.462e+3
209.30,2.599e+3,6.140e-8,2.599e+3
209.31,3.257e+3,6.133e-8,3.257e+3
209.33,4.524e+3,6.119e-8,4.524e+3
209.35,5.331e+3,6.106e-8,5.331e+3
209.36,5.442e+3,6.099e-8,5.442e+3
209.38,5.013e+3,6.085e-8,5.013e+3
209.40,3.918e+3,6.071e-8,3.918e+3
209.41,3.257e+3,6.064e-8,3.257e+3
209.43,1.990e+3,6.051e-8,1.990e+3
209.45,1.031e+3,6.037e-8,1.031e+3
209.46,6.983e+2,6.030e-8,6.983e+2
209.48,2.829e+2,6.016e-8,2.829e+2
209.50,9.727e+1,6.002e-8,9.727e+1
209.51,5.363e+1,5.996e-8,5.363e+1
209.53,1.441e+1,5.982e-8,1.441e+1
209.55,3.287e+0,5.968e-8,3.287e+0
209.56,1.478e+0,5.961e-8,1.478e+0
209.58,2.865e-1,5.947e-8,2.865e-1
209.60,2.157e-1,5.934e-8,2.157e-1
209.61,4.669e-1,5.927e-8,4.669e-1
209.63,2.651e+0,5.913e-8,2.651e+0
209.65,1.319e+1,5.899e-8,1.319e+1
209.66,2.770e+1,5.892e-8,2.770e+1
209.68,1.082e+2,5.879e-8,1.082e+2
209.70,3.593e+2,5.865e-8,3.593e+2
209.71,6.162e+2,5.858e-8,6.162e+2
209.73,1.605e+3,5.844e-8,1.605e+3
209.75,3.554e+3,5.831e-8,3.554e+3
209.76,4.977e+3,5.824e-8,4.977e+3
209.78,8.641e+3,5.810e-8,8.641e+3
209.80,1.275e+4,5.796e-8,1.275e+4
209.81,1.458e+4,5.789e-8,1.458e+4
209.83,1.687e+4,5.776e-8,1.687e+4
209.85,1.659e+4,5.762e-8,1.659e+4
209.86,1.549e+4,5.755e-8,1.549e+4
209.88,1.194e+4,5.741e-8,1.194e+4
209.90,7.821e+3,5.727e-8,7.821e+3
209.91,5.956e+3,5.721e-8,5.956e+3
209.93,3.058e+3,5.707e-8,3.058e+3
209.95,1.334e+3,5.693e-8,1.334e+3
209.96,8.292e+2,5.686e-8,8.292e+2
209.98,2.834e+2,5.672e-8,2.834e+2
210.00,8.233e+1,5.659e-8,8.233e+1
210.01,4.175e+1,5.652e-8,4.175e+1
210.03,9.498e+0,5.638e-8,9.498e+0
210.05,1.836e+0,5.624e-8,1.836e+0
210.06,7.595e-1,5.618e-8,7.595e-1
210.08,1.150e-1,5.604e-8,1.150e-1
210.10,1.479e-2,5.590e-8,1.479e-2
210.11,4.997e-3,5.583e-8,4.997e-3
210.13,6.249e-4,5.569e-8,6.249e-4
210.15,1.978e-3,5.556e-8,1.978e-3
210.16,7.260e-3,5.549e-8,7.260e-3
210.18,9.001e-2,5.535e-8,9.001e-2
210.20,9.500e-1,5.521e-8,9.500e-1
210.21,2.904e+0,5.514e-8,2.904e+0
210.23,2.402e+1,5.501e-8,2.402e+1
210.25,1.689e+2,5.487e-8,1.689e+2
210.26,4.213e+2,5.480e-8,4.213e+2
210.28,2.321e+3,5.466e-8,2.321e+3
210.30,1.087e+4,5.453e-8,1.087e+4
210.31,2.213e+4,5.446e-8,2.213e+4
210.33,8.122e+4,5.432e-8,8.122e+4
210.35,2.534e+5,5.418e-8,2.534e+5
210.36,4.210e+5,5.411e-8,4.210e+5
210.38,1.029e+6,5.398e-8,1.029e+6
210.40,2.139e+6,5.384e-8,2.139e+6
