Wavelength (nm),Sum(calc),Cu I (7.2e-1),Cu II (2.8e-1)
206.34,6.883e+5,3.085e-7,6.883e+5
206.35,4.413e+5,3.082e-7,4.413e+5
206.37,1.598e+5,3.077e-7,1.598e+5
206.39,4.890e+4,3.071e-7,4.890e+4
206.40,2.542e+4,3.069e-7,2.542e+4
206.42,6.345e+3,3.063e-7,6.345e+3
206.44,2.977e+3,3.058e-7,2.977e+3
206.45,4.371e+3,3.055e-7,4.371e+3
206.47,1.628e+4,3.050e-7,1.628e+4
206.49,5.741e+4,3.045e-7,5.741e+4
206.50,1.014e+5,3.042e-7,1.014e+5
206.52,2.790e+5,3.037e-7,2.790e+5
206.54,6.483e+5,3.032e-7,6.483e+5
206.55,9.277e+5,3.029e-7,9.277e+5
206.57,1.674e+6,3.024e-7,1.674e+6
206.58,2.111e+6,3.021e-7,2.111e+6
206.60,2.957e+6,3.016e-7,2.957e+6
206.62,3.501e+6,3.010e-7,3.501e+6
206.63,3.575e+6,3.008e-7,3.575e+6
206.65,3.286e+6,3.002e-7,3.286e+6
206.67,2.552e+6,2.997e-7,2.552e+6
206.68,2.111e+6,2.994e-7,2.111e+6
206.70,1.273e+6,2.989e-7,1.273e+6
206.72,6.483e+5,2.984e-7,6.483e+5
206.73,4.343e+5,2.981e-7,4.343e+5
206.75,1.718e+5,2.976e-7,1.718e+5
206.77,5.744e+4,2.970e-7,5.744e+4
206.78,3.124e+4,2.968e-7,3.124e+4
206.80,8.574e+3,2.962e-7,8.574e+3
206.82,4.003e+3,2.957e-7,4.003e+3
206.83,5.242e+3,2.954e-7,5.242e+3
206.85,1.587e+4,2.949e-7,1.587e+4
206.87,4.694e+4,2.944e-7,4.694e+4
206.88,7.608e+4,2.941e-7,7.608e+4
206.90,1.762e+5,2.936e-7,1.762e+5
206.92,3.452e+5,2.930e-7,3.452e+5
206.93,4.535e+5,2.928e-7,4.535e+5
206.95,6.903e+5,2.922e-7,6.903e+5
206.97,8.883e+5,2.917e-7,8.883e+5
206.98,9.460e+5,2.914e-7,9.460e+5
207.00,9.460e+5,2.909e-7,9.460e+5
207.02,7.997e+5,2.904e-7,7.997e+5
207.03,6.903e+5,2.901e-7,6.903e+5
207.05,4.535e+5,2.896e-7,4.535e+5
207.07,2.519e+5,2.891e-7,2.519e+5
207.08,1.762e+5,2.888e-7,1.762e+5
207.10,7.607e+4,2.883e-7,7.607e+4
207.12,2.775e+4,2.877e-7,2.775e+4
207.13,1.574e+4,2.875e-7,1.574e+4
207.15,4.463e+3,2.869e-7,4.463e+3
207.17,1.070e+3,2.864e-7,1.070e+3
207.18,4.918e+2,2.861e-7,4.918e+2
207.20,9.162e+1,2.856e-7,9.162e+1
207.22,1.443e+1,2.851e-7,1.443e+1
207.23,5.376e+0,2.848e-7,5.376e+0
207.25,6.580e-1,2.843e-7,6.580e-1
207.27,6.808e-2,2.837e-7,6.808e-2
207.28,2.056e-2,2.835e-7,2.056e-2
207.30,1.653e-3,2.829e-7,1.653e-3
207.32,1.124e-4,2.824e-7,1.124e-4
207.33,2.751e-5,2.821e-7,2.751e-5
207.35,1.453e-6,2.816e-7,1.453e-6
207.37,6.489e-8,2.811e-7,6.489e-8
207.38,1.287e-8,2.808e-7,1.287e-8
207.40,4.468e-10,2.803e-7,4.468e-10
207.42,1.311e-11,2.797e-7,1.311e-11
207.43,5.177e-11,2.795e-7,5.177e-11
207.45,1.786e-9,2.789e-7,1.786e-9
207.47,5.438e-8,2.784e-7,5.438e-8
207.48,2.819e-7,2.781e-7,2.819e-7
207.50,6.685e-6,2.776e-7,6.685e-6
207.52,1.342e-4,2.771e-7,1.342e-4
207.53,5.648e-4,2.768e-7,5.648e-4
207.55,8.831e-3,2.763e-7,8.831e-3
207.57,1.169e-1,2.758e-7,1.169e-1
207.58,3.994e-1,2.755e-7,3.994e-1
207.60,4.117e+0,2.750e-7,4.117e+0
207.62,3.592e+1,2.744e-7,3.592e+1
207.63,9.969e+1,2.742e-7,9.969e+1
207.65,6.774e+2,2.736e-7,6.774e+2
207.67,3.897e+3,2.731e-7,3.897e+3
207.68,8.781e+3,2.728e-7,8.781e+3
207.70,3.934e+4,2.723e-7,3.934e+4
207.72,1.492e+5,2.718e-7,1.492e+5
207.73,2.730e+5,2.715e-7,2.730e+5
207.75,8.064e+5,2.710e-7,8.064e+5
207.77,2.016e+6,2.704e-7,2.016e+6
207.78,2.995e+6,2.702e-7,2.995e+6
207.80,5.833e+6,2.696e-7,5.833e+6
207.82,9.616e+6,2.691e-7,9.616e+6
207.83,1.160e+7,2.688e-7,1.160e+7
207.85,1.489e+7,2.683e-7,1.489e+7
207.87,1.619e+7,2.678e-7,1.619e+7
207.88,1.585e+7,2.675e-7,1.585e+7
207.90,1.342e+7,2.670e-7,1.342e+7
207.92,9.616e+6,2.664e-7,9.616e+6
207.93,7.647e+6,2.662e-7,7.647e+6
207.95,4.268e+6,2.656e-7,4.268e+6
207.97,2.016e+6,2.651e-7,2.016e+6
207.98,1.302e+6,2.648e-7,1.302e+6
208.00,4.790e+5,2.643e-7,4.790e+5
208.02,1.492e+5,2.638e-7,1.492e+5
208.03,7.823e+4,2.635e-7,7.823e+4
208.05,1.898e+4,2.630e-7,1.898e+4
208.07,3.897e+3,2.625e-7,3.897e+3
208.08,1.659e+3,2.622e-7,1.659e+3
208.10,2.653e+2,2.617e-7,2.653e+2
208.12,3.592e+1,2.611e-7,3.592e+1
208.13,1.242e+1,2.609e-7,1.242e+1
208.15,1.309e+0,2.603e-7,1.309e+0
208.17,1.169e-1,2.598e-7,1.169e-1
208.18,3.282e-2,2.595e-7,3.282e-2
208.20,2.638e-3,2.590e-7,2.638e-3
208.22,5.198e-3,2.585e-7,5.198e-3
208.23,1.793e-2,2.582e-7,1.793e-2
208.25,1.975e-1,2.577e-7,1.975e-1
208.27,1.846e+0,2.571e-7,1.846e+0
208.28,5.306e+0,2.569e-7,5.306e+0
208.30,3.869e+1,2.563e-7,3.869e+1
208.32,2.391e+2,2.558e-7,2.391e+2
208.33,5.587e+2,2.555e-7,5.587e+2
208.35,2.694e+3,2.550e-7,2.694e+3
208.37,1.100e+4,2.545e-7,1.100e+4
208.38,2.090e+4,2.542e-7,2.090e+4
208.40,6.662e+4,2.537e-7,6.662e+4
208.42,1.799e+5,2.531e-7,1.799e+5
208.43,2.779e+5,2.529e-7,2.779e+5
208.45,5.854e+5,2.523e-7,5.854e+5
208.47,1.045e+6,2.518e-7,1.045e+6
208.48,1.312e+6,2.515e-7,1.312e+6
208.50,1.827e+6,2.510e-7,1.827e+6
208.52,2.156e+6,2.505e-7,2.156e+6
208.53,2.201e+6,2.502e-7,2.201e+6
208.55,2.027e+6,2.497e-7,2.027e+6
208.57,1.582e+6,2.491e-7,1.582e+6
208.58,1.315e+6,2.489e-7,1.315e+6
208.60,8.109e+5,2.484e-7,8.109e+5
208.62,4.677e+5,2.478e-7,4.677e+5
208.63,3.897e+5,2.476e-7,3.897e+5
208.65,5.068e+5,2.470e-7,5.068e+5
208.66,7.649e+5,2.468e-7,7.649e+5
208.68,1.951e+6,2.462e-7,1.951e+6
208.70,4.534e+6,2.457e-7,4.534e+6
208.71,6.526e+6,2.454e-7,6.526e+6
208.73,1.198e+7,2.449e-7,1.198e+7
208.75,1.867e+7,2.444e-7,1.867e+7
208.76,2.192e+7,2.441e-7,2.192e+7
208.78,2.673e+7,2.436e-7,2.673e+7
208.80,2.768e+7,2.430e-7,2.768e+7
208.81,2.650e+7,2.428e-7,2.650e+7
208.83,2.148e+7,2.422e-7,2.148e+7
208.85,1.478e+7,2.417e-7,1.478e+7
208.86,1.153e+7,2.414e-7,1.153e+7
208.88,6.212e+6,2.409e-7,6.212e+6
208.90,2.841e+6,2.404e-7,2.841e+6
208.91,1.807e+6,2.401e-7,1.807e+6
208.93,6.468e+5,2.396e-7,6.468e+5
208.95,1.966e+5,2.390e-7,1.966e+5
208.96,1.019e+5,2.388e-7,1.019e+5
208.98,2.424e+4,2.382e-7,2.424e+4
209.00,4.896e+3,2.377e-7,4.896e+3
209.01,2.069e+3,2.374e-7,2.069e+3
209.03,3.270e+2,2.369e-7,3.270e+2
209.05,4.388e+1,2.364e-7,4.388e+1
209.06,1.515e+1,2.361e-7,1.515e+1
209.08,2.071e+0,2.356e-7,2.071e+0
209.10,4.598e+0,2.350e-7,4.598e+0
209.11,1.274e+1,2.348e-7,1.274e+1
209.13,9.117e+1,2.343e-7,9.117e+1
209.15,5.553e+2,2.337e-7,5.553e+2
209.16,1.289e+3,2.335e-7,1.289e+3
209.18,6.135e+3,2.329e-7,6.135e+3
209.20,2.479e+4,2.324e-7,2.479e+4
209.21,4.684e+4,2.321e-7,4.684e+4
209.23,1.479e+5,2.316e-7,1.479e+5
209.25,3.963e+5,2.311e-7,3.963e+5
209.26,6.099e+5,2.308e-7,6.099e+5
209.28,1.277e+6,2.303e-7,1.277e+6
209.30,2.270e+6,2.297e-7,2.270e+6
209.31,2.845e+6,2.295e-7,2.845e+6
209.33,3.951e+6,2.289e-7,3.951e+6
209.35,4.656e+6,2.284e-7,4.656e+6
209.36,4.753e+6,2.281e-7,4.753e+6
209.38,4.378e+6,2.276e-7,4.378e+6
209.40,3.422e+6,2.271e-7,3.422e+6
209.41,2.845e+6,2.268e-7,2.845e+6
209.43,1.738e+6,2.263e-7,1.738e+6
209.45,9.009e+5,2.257e-7,9.009e+5
209.46,6.099e+5,2.255e-7,6.099e+5
209.48,2.471e+5,2.249e-7,2.471e+5
209.50,8.496e+4,2.244e-7,8.496e+4
209.51,4.684e+4,2.241e-7,4.684e+4
209.53,1.259e+4,2.236e-7,1.259e+4
209.55,2.871e+3,2.231e-7,2.871e+3
209.56,1.291e+3,2.228e-7,1.291e+3
209.58,2.516e+2,2.223e-7,2.516e+2
209.60,1.983e+2,2.217e-7,1.983e+2
209.61,4.328e+2,2.215e-7,4.328e+2
209.63,2.457e+3,2.210e-7,2.457e+3
209.65,1.221e+4,2.204e-7,1.221e+4
209.66,2.562e+4,2.202e-7,2.562e+4
209.68,9.992e+4,2.196e-7,9.992e+4
209.70,3.314e+5,2.191e-7,3.314e+5
209.71,5.679e+5,2.188e-7,5.679e+5
209.73,1.477e+6,2.183e-7,1.477e+6
209.75,3.266e+6,2.178e-7,3.266e+6
209.76,4.570e+6,2.175e-7,4.570e+6
209.78,7.924e+6,2.170e-7,7.924e+6
209.80,1.168e+7,2.164e-7,1.168e+7
209.81,1.335e+7,2.162e-7,1.335e+7
209.83,1.543e+7,2.156e-7,1.543e+7
209.85,1.516e+7,2.151e-7,1.516e+7
209.86,1.413e+7,2.148e-7,1.413e+7
209.88,1.088e+7,2.143e-7,1.088e+7
209.90,7.125e+6,2.138e-7,7.125e+6
209.91,5.423e+6,2.135e-7,5.423e+6
209.93,2.782e+6,2.130e-7,2.782e+6
209.95,1.213e+6,2.124e-7,1.213e+6
209.96,7.533e+5,2.122e-7,7.533e+5
209.98,2.573e+5,2.116e-7,2.573e+5
210.00,7.469e+4,2.111e-7,7.469e+4
210.01,3.785e+4,2.108e-7,3.785e+4
210.03,8.607e+3,2.103e-7,8.607e+3
210.05,1.663e+3,2.098e-7,1.663e+3
210.06,6.876e+2,2.095e-7,6.876e+2
210.08,1.040e+2,2.090e-7,1.040e+2
210.10,1.338e+1,2.084e-7,1.338e+1
210.11,4.513e+0,2.082e-7,4.513e+0
210.13,4.730e-1,2.076e-7,4.730e-1
210.15,3.360e-1,2.071e-7,3.360e-1
210.16,1.123e+0,2.069e-7,1.123e+0
210.18,1.382e+1,2.063e-7,1.382e+1
210.20,1.458e+2,2.058e-7,1.458e+2
210.21,4.458e+2,2.055e-7,4.458e+2
210.23,3.687e+3,2.050e-7,3.687e+3
210.25,2.592e+4,2.045e-7,2.592e+4
210.26,6.467e+4,2.042e-7,6.467e+4
210.28,3.563e+5,2.037e-7,3.563e+5
210.30,1.669e+6,2.031e-7,1.669e+6
210.31,3.398e+6,2.029e-7,3.398e+6
210.33,1.247e+7,2.023e-7,1.247e+7
210.35,3.890e+7,2.018e-7,3.890e+7
210.36,6.464e+7,2.015e-7,6.464e+7
210.38,1.580e+8,2.010e-7,1.580e+8
210.40,3.283e+8,2.005e-7,3.283e+8
